"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"595","2021-02-04 10:28:48-03","UFRPE","HST","11008","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","A.M.Miranda; et al.","3982","2002","05","26",NA,"Brasil","Bahia","Campo Alegre de Lourdes",NA,NA,NA,NA,"Arvoreta ca. 3 m alt.; caule arroxeado, lenticelado, esfoliante; áfila; flores quando em botões de coloração avermelhada, após a antese o vexilum é alvacento, filete creme, anteras amarronzadas, ovário arroxeado.","HST011008",NA,"-43.011100769043","-9.51556015014648","2008","01","07",NA,NA,NA,"61688","auto",NA,NA,NA,NA,NA,NA
"596","2021-02-04 10:28:48-03","UFRPE","HST","3305","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","M.T.Monteiro","23314","1970","04","23",NA,"Brasil","Bahia","Campo Formoso","Fazenda Baixa do Umbuzeiro",NA,NA,NA,"Flores esbranquiçadas com perfume agradável.","HST003305",NA,"-40.3213996887207","-10.5074996948242","2008","01","07",NA,NA,NA,"104183","auto",NA,NA,NA,NA,NA,NA
"597","2021-02-04 10:28:48-03","UFRPE","HST","4171","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","D.P.Lima","13113","1973","04","09",NA,"Brasil","Bahia","Campo Formoso","Mata da Fazenda Murrinho",NA,NA,NA,"Árvore ca. 7 m alt. E 15 cm de diâmetro; flores de cor rosa-choque com perfume agradável; resina preta.","HST004171",NA,"-40.3213996887207","-10.5074996948242","2008","01","07",NA,NA,NA,"104183","auto",NA,NA,NA,NA,NA,NA
"598","2021-02-04 10:28:48-03","UFRPE","HST","3335","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","M.T.Monteiro","23198","1970","03","10",NA,"Brasil","Bahia","Jaguarari","Fazenda Conceição",NA,NA,NA,NA,"HST003335",NA,"-40.19580078125","-10.2638998031616","2008","01","08",NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA,NA
"599","2021-02-04 10:28:48-03","UFRPE","HST","3982","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","F.B.Ramalho","112","1972","05","22",NA,"Brasil","Bahia","Jaguarari","Fazenda Macambira",NA,NA,NA,"Árvore ca. 8 m alt.; flores de cor roxo-cinza, perfumadas.","HST003982",NA,"-40.19580078125","-10.2638998031616","2008","01","07",NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA,NA
"600","2021-02-04 10:28:48-03","UFRPE","HST","4133","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","F.B.Ramalho","217","1973","05","22",NA,"Brasil","Bahia","Xique-Xique","Fazenda Nova",NA,NA,NA,"Árvore de ca. de 6 m de alt.; flores alvas","HST004133",NA,"-42.7310981750488","-10.8217000961304","2008","01","07",NA,NA,NA,"100560","auto",NA,NA,NA,NA,NA,NA
"601","2021-02-04 10:28:48-03","UFRPE","HST","3185","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","F.Paiva","3420","1968","11","20",NA,"Brasil","Minas Gerais","Manga","Fazenda Boca da Caatinga",NA,NA,NA,"Material estéril.","HST003185",NA,"-43.932201385498","-14.7558002471924","2008","01","07",NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA
"602","2021-03-29 10:07:52-03","UFRPE","HST","1571","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"J.S.Sobrinho","63","1965","06","25",NA,"Brasil","Paraíba","Catolé do Rocha","Fazenda Valparaíso",NA,NA,NA,"Árvore de grande porte. Flores marrom claras, gineceu vermelho escuro. Muito perfumadas. Medicinal. + Amburana cearensis (Fr.All.) A.C.Smith.","HST001571",NA,"-37.7467002868652","-6.34389019012451",NA,NA,NA,NA,NA,NA,"21431","auto",NA,NA,NA,NA,NA,NA
"603","2021-02-04 10:28:48-03","UFRPE","HST","3247","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"N.Lopes","6771","1965","07","11",NA,"Brasil","Paraíba","Gericó","Fazenda Alto Alegre",NA,NA,NA,"Material fértil.","HST003247",NA,"-37.8086013793945","-6.55360984802246",NA,NA,NA,NA,NA,NA,"12586","auto",NA,NA,NA,NA,NA,NA
"604","2021-02-04 10:28:48-03","UFRPE","HST","14946","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","A.M.Miranda","A.M.Miranda; J.Ferraz","5478","2007","08","07",NA,"Brasil","Pernambuco","Petrolina",NA,NA,NA,NA,"Árvore ca. 9 m alt.; áfila; caule marrom; frutos imaturos. Ocasional.","HST014946",NA,"-40.5008010864258","-9.39861011505127","2007","08",NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA
"605","2021-02-04 10:28:48-03","UFRPE","HST","10337","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","D.Cardoso","M.V.B. de M.A.Carvalho","131","2000","07","24",NA,"Brasil","Pernambuco","Santa Cruz do Capibaribe",NA,NA,NA,NA,"Árvore 8 m alt. 1,50 m de diâmetro folhas membranáceas.","HST010337",NA,"-36.2047004699707","-7.95749998092651","2008","01","07",NA,NA,NA,"28793","auto",NA,NA,NA,NA,NA,NA
"606","2021-02-04 10:28:48-03","UFRPE","HST","2119","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","S.Tavares","J.S.Sobrinho","302","1966","07","01",NA,"Brasil","Pernambuco","Tabira","Fazenda Poço Dantas",NA,NA,NA,"Árvore de porte regular; flores perfumadissimas com duas pétals alvas e macias.","HST002119",NA,"-37.5393981933594","-7.59082984924316","1967","03","10",NA,NA,NA,"17047","auto",NA,NA,NA,NA,NA,NA
"607","2021-02-04 10:28:48-03","UFRPE","HST","4361","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"F.B.Ramalho","337","1974","06","10",NA,"Brasil","Piauí","Canto do Buriti","Fazenda Boa Vista",NA,NA,NA,"Árvore ca. 8 m alt., com resina; flores alvas, perfume agradável.","HST004361",NA,"-42.9444007873535","-8.10999965667725",NA,NA,NA,NA,NA,NA,"120640","auto",NA,NA,NA,NA,NA,NA
"608","2021-02-09 10:13:10-03","UENF","HUENF","9678","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Souza,T.P.","Souza,T.P.; Barral, E.C.; Silva, T.B.M.",NA,"2015","11","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do mico","77","77",NA,"Árvore mais ou menos 9 m de altura; ramificada; borda da mata; área aberta.","HUENF00009682",NA,"-41.390917","-21.564583","2015","11","21","41º23'455''W","21º33'875''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-02-09 10:12:40-03","UENF","HUENF","12201","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","H.B.M. Viana","H.B.M. Viana; D.R. Couto & M.T. Nascimento","74","2019","06","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual, circundada por pastagem.","93","93",NA,"Árvore em pasto a pleno sol, aprox. 7 m altura x 50 cm DAP; ramificada a 1,4 m do solo. Poucas folhas e alguns ramos jovens no ato da coleta, frutos imaturos.","HUENF00013034",NA,"-41.2325","-21.341389","2019","06","26","41º13'57''W","21º20'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-02-09 10:12:40-03","UENF","HUENF","12202","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","H.B.M. Viana","H.B.M. Viana; D.R. Couto & M.T. Nascimento","75","2019","06","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual, circundada por pastagem.","93","93",NA,"Indivíduo esclerófilo, com frutos imaturos. Coletando junto ao indivíduo 74 da parcela.","HUENF00013035",NA,"-41.2325","-21.341389","2019","06","26","41º13'57''W","21º20'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-02-09 10:13:10-03","UENF","HUENF","9679","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Souza,T.P.","Souza,T.P.; Barral, E.C.; Silva, T.B.M.",NA,"2015","11","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do mico","120","120",NA,"Árvore mais ou menos 8 m de altura; encosta de morro, pasto.","HUENF00009683",NA,"-41.414733","-21.587217","2015","11","21","41º24'884''W","21º35'233''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-02-09 10:13:10-03","UENF","HUENF","9670","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Souza,T.P.; Barral, E.C.; Belan, M.",NA,"2015","11","20",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho.","200","200",NA,"Árvore mais ou menos 10 m de altura; vegetativo; ritidoma (membranácea); coloração vináceo.","HUENF00009674",NA,"-42.541233","-21.673717",NA,NA,NA,"41º92'474''W","21º40'423''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-04-07 16:08:49-03","UENF","HUENF","11755","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","H.C. de Lima","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8906","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Floresta Estacional Semidecidual de Tabuleiro. Área de pasto com árvores remanescentes. Santa Luzia, Mata do Mico. Floresta Estacional Semidecidual de Tabuleiro. Área de pasto com árvores remanescentes.","69","69",NA,"Árvore com 12 m alt. Tronco com casca lisa e descamante, castanho-avermelhada, DAP ca. 70 cm. Folhas jovens. Frutos imaturos, esverdeados com manchas avermelhadas. Ocasional na área de pasto (vários indivíduos remanescentes). Amost","HUENF00012592",NA,"-41.230556","-21.340833",NA,NA,NA,"41º13'50''W","21º20'27''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-02-09 10:13:10-03","UENF","HUENF","9681","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Souza,T.P.","Souza,T.P.; Barral, E.C.; Silva, T.B.M.",NA,"2015","11","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Alegria dos Anjos",NA,NA,NA,"Árvore mais ou menos 12 m de altura","HUENF00009685",NA,"-40.9613990783691","-21.3019008636475","2015","11","21",NA,NA,NA,"48091","auto",NA,NA,NA,NA,NA,NA
"615","2021-02-09 10:13:10-03","UENF","HUENF","11296","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Viana, H.; Neves Neto, N.B.","30","2019","03","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Estadual Ecológica de Guaxindiba.",NA,NA,NA,NA,"HUENF00012151",NA,"-40.9613990783691","-21.3019008636475",NA,NA,NA,NA,NA,NA,"48091","auto",NA,NA,NA,NA,NA,NA
"616","2021-02-09 10:13:10-03","UENF","HUENF","9669","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Souza,T.P.","Souza,T.P.; Barral, E.C.; Belan, M.",NA,"2015","11","20",NA,"Brasil","Rio de Janeiro","São José de Ubá","Mata do Cambiocó","254","254",NA,"Ritidoma (membranácea), coloração vinácea.","HUENF00009673",NA,"-41.9425010681152","-21.3575000762939","2015","11","20","41º92'71''W","21º38'96''S",NA,"15393","auto",NA,NA,NA,NA,NA,NA
"617","2021-02-09 10:13:10-03","UENF","HUENF","2136","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","48","2007","02","13",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Cambiocó",NA,NA,NA,"Estéril","HUENF00002138",NA,"-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA
"618","2021-03-25 12:04:04-03","UENF","HUENF","92","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Souza, T.P.; Gerondi, G.",NA,"2010","09","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Cambiocó-Microbacia Valão de Santa Maria.",NA,NA,NA,NA,"CARP00010270",NA,"-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA
"619","2021-02-09 10:13:10-03","UENF","HUENF","9674","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Souza,T.P.","Souza,T.P.; Barral, E.C.; Belan, M.",NA,"2015","11","20",NA,"Brasil","Rio de Janeiro","São José de Ubá","Estrada para São José de Ubá","143","143",NA,"Árvore; solo (barro).","HUENF00009678",NA,NA,"-21.485833","2015","11","20","41º837'97''W","21º29'9''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-02-25 10:11:59-03","CVRD","CVRD","9571","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Domingos A. Folli","Luz, A.A. da","330","2006","05","17","América do Sul","BRASIL","ES","Baixo Guandu","Baixo Guandu á Palmeiras",NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira","CVRD009571",NA,"-41.0158004760742","-19.5188999176025","2006","05","23",NA,NA,NA,"34474","auto","Magnoliopsida",NA,NA,NA,NA,NA
"621","2021-02-25 10:11:59-03","CVRD","CVRD","6908","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Haroldo C. de Lima","Folli, D.A.","3954","2001","06","28","América do Sul","BRASIL","ES","Jaguaré","Prop. Sr. José Lino Bisi Córrego das Abóboras",NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira","CVRD006908",NA,"-40.076099395752","-18.9055995941162","2003","03","08",NA,NA,NA,"43085","auto","Magnoliopsida",NA,NA,NA,NA,NA
"622","2021-02-25 10:11:59-03","CVRD","CVRD","585","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Haroldo C. de Lima","Silva, I.A.","165","1980","05","15","América do Sul","BRASIL","ES","Linhares","Árvore localizada dentro do plantio de Peroba.",NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira","CVRD000585",NA,"-40.0722007751465","-19.3910999298096","1984","03","16",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"623","2021-02-25 10:11:59-03","CVRD","CVRD","2200","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Haroldo C. de Lima","Menandro, M.S.","150","1989","03","29","América do Sul","BRASIL","ES","Linhares","Árvore no jardim, próximo à Casa de Hóspedes.",NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira","CVRD002200",NA,"-40.0722007751465","-19.3910999298096","2003","03","08",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"624","2021-02-25 10:11:59-03","CVRD","CVRD","8693","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Domingos A. Folli","Luz, A.A. da","174","2004","04","08","América do Sul","BRASIL","MG","Aimorés",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira","CVRD008693",NA,"-41.0638999938965","-19.4958000183105","2004","04","08",NA,NA,NA,"54161","auto","Magnoliopsida",NA,NA,NA,NA,NA
"625","2021-03-01 11:54:06-03","UFPE","UFP","62803","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Quirino, ZGM","101","2010","05","15",NA,"Brasil","Paraíba","São José dos Cordeiros",NA,NA,NA,NA,"Árvore, flores brancas, cheiro doce, antese noturna.; Árvore, flores brancas, cheiro doce, antese noturna.","UFP062803",NA,"-37.504167","-7.785556","2013","11","27","-37.504167","-7.785556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-01 11:54:06-03","UFPE","UFP","61709","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.",NA,"Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","444","2010","03","12",NA,"Brasil","Bahia","Riacho das Neves",NA,NA,NA,NA,"Árvore aprox. 9m de altura, flores brancas aromáticas, botões brancos.; Árvore aprox. 9m de altura, flores brancas aromáticas, botões brancos.","UFP061709",NA,"-44.746194","-11.748","2013","11",NA,"-44.746194","-11.748",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-03-01 11:54:06-03","UFPE","UFP","47218","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Córdula, E; Lucena, MFA; Melo, Y; Vital, MT; Lira Neto, AC; Pinheiro, K; Biral, L","209","2007","02","10",NA,"Brasil","Pernambuco","Mirandiba",NA,"450","450",NA,"Árvore, 4m alt., fruto criptosâmara.; Árvore, 4m alt., fruto criptosâmara.; Caatinga arbustivo-arbórea em solo derivado de cristalino.","UFP047218",NA,"-38.580556","-8.2",NA,NA,NA,"-38.580556","-8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-03-01 11:54:06-03","UFPE","UFP","47219","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.",NA,"Pinheiro, K","265","2007","04","18",NA,"Brasil","Pernambuco","Mirandiba",NA,"495","495",NA,"Árvore ca. 6m de altura, espinhosa e frutos cremes.; Árvore ca. 6m de altura, espinhosa e frutos cremes.; Caatinga arbórea-arbustiva densa.","UFP047219",NA,"-38.718611","-8.059722","2013","11","27","-38.718611","-8.059722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-03-01 11:54:06-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Córdula, E; Melo, Y; Pinheiro, K","310","2007","06","23",NA,"Brasil","Pernambuco","Mirandiba",NA,"457","457",NA,"Árvore, 4-5m alt., pétalas brancas, gineceu vermelho.; Árvore, 4-5m alt., pétalas brancas, gineceu vermelho.; Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino.",NA,NA,"-38.533333","-8.2","2013","11",NA,"-38.533333","-8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-01 11:54:06-03","UFPE","UFP","82635","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Alves, M","Araujo, JRS; Silva, FAP","1795","2017","05","17",NA,"Brasil","Pernambuco","Brejo da Madre de Deus",NA,"620","620",NA,"Arbórea, ca. 3m. inflorescência bege claro.","UFP082635",NA,"-36.392222","-8.137778",NA,NA,NA,"-36.392222","-8.137778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-03-01 11:54:06-03","UFPE","UFP","47220","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Córdula, E; Melo, Y; Pinheiro, K","310","2007","06","23",NA,"Brasil","Pernambuco","Mirandiba",NA,"457","457",NA,"Árvore, 4-5m alt., pétalas brancas, gineceu vermelho.; Árvore, 4-5m alt., pétalas brancas, gineceu vermelho.; Caatinga arbórea-arbustiva densa, solo derivado de embasamento cristalino.","UFP047220",NA,"-38.533333","-8.2","2013","11",NA,"-38.533333","-8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-03-01 11:54:06-03","UFPE","UFP","32399","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Silva, RA","1790","2001","07","15",NA,"Brasil","Alagoas","Piranhas",NA,NA,NA,NA,"Árvore ca. 7m de alt., caule com descamações. Fruts imaturos de cor marrom que resina escura. Presença de lenticelas e liquens. Frequente no local.; Árvore ca. 7m de alt., caule com descamações. Fruts imaturos de cor marrom que resina","UFP032399",NA,"-37.7566986083984","-9.62360954284668","2013","11",NA,NA,NA,NA,"32231","auto",NA,NA,NA,NA,NA,NA
"633","2021-03-01 11:54:06-03","UFPE","UFP","45689","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Almeida, C; Silva, I","117","2006","06","28",NA,"Brasil","Paraíba","Soledade",NA,NA,NA,NA,"Árvore com cerca de 25m de altura; inflorescência amarelada. Medicinal.; Árvore com cerca de 25m de altura; inflorescência amarelada. Medicinal.","UFP045689",NA,"-36.3628005981445","-7.05721998214722","2013","11",NA,NA,NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA
"634","2021-03-01 11:54:06-03","UFPE","UFP","31211","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Silva, PGG","41M","2001","08","24",NA,"Brasil","Pernambuco","Alagoinha",NA,"690","690",NA,"Árvore. Raro. Sem folhas. Fruto imaturo venáceo-esverdeado. Casca usada em garrafadas. Tôpo da serra. Repleta de frutos. Indivíduo solitário e isolado, distando do outro ca. de 20m.; Árvore. Raro. Sem folhas. Fruto imaturo venáceo-esve","UFP031211",NA,"-36.7757987976074","-8.46638965606689","2013","11",NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA
"635","2021-03-01 11:54:06-03","UFPE","UFP","23737","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Albuquerque, UP; Melo, FP de; Almeida, CFC; Silva, ACO; Chisaki, KCL; SIlva, MG","166","1999","02","06",NA,"Brasil","Pernambuco","Alagoinha",NA,NA,NA,NA,NA,"UFP023737",NA,"-36.7757987976074","-8.46638965606689","2013","11","27",NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA
"636","2021-03-01 11:54:06-03","UFPE","UFP","47221","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Sileme, E.P.","Córdula, E; Alves, M; Lucena, MFA; Melo, Y; Pinheiro, K; Tschá, M","198","2006","10","04",NA,"Brasil","Pernambuco","Mirandiba",NA,"450","580",NA,"Árvore, ca. 8m alt.; fruto seco preto deiscente, semente alada. Caducifólia.; Árvore, ca. 8m alt.; fruto seco preto deiscente, semente alada. Caducifólia.; Caatinga arbórea densa em cristalino.","UFP047221",NA,"-38.7294006347656","-8.12028026580811","2013","11","27",NA,NA,NA,"26988","auto",NA,NA,NA,NA,NA,NA
