"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"131","2021-03-15 16:37:00-03","NY","NYBG","1522630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"L. de S. Leoni","2008","09","29","Brazil","Minas Gerais","Carangola","-42.038022","-20.721181",NA,NA,NA,NA,"NY01522630","NY01522630_01","7253","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1775594' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Carangola.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","3241264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. Triana","1905","01","24","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,"600","1400","NY03241264",NA,"s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551677' target='other'> <mi>dwc_moreinfo</mi></a>","Vallees du Cauca, and du Magdalena","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","3241251","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"M. Nee","1987","08","29","Bolivia","Santa Cruz","Andrés Ibáñez","-63.42","-17.68",NA,NA,"450","450","NY03241251",NA,"35833","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551664' target='other'> <mi>dwc_moreinfo</mi></a>","6 km. NW of Terevinto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","3697851","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","F. A. Michelangeli","J. Perea","2007","07","30","Peru","Cajamarca","San Ignacio","-78.7386","-5.1606",NA,NA,"1598","1598","NY03697851","NY03697851_01","3540","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4056695' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Huarango. Poblado Huarandoza, Caserio el Eden. Bosque achaparrado húmedo (borde de camino, suelo arenoso)","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","3241260","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"F. Mamani M.","1997","11","13","Bolivia","Santa Cruz","Chiquitos","-59.25","-18.67",NA,NA,"800","800","NY03241260",NA,"1250","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551673' target='other'> <mi>dwc_moreinfo</mi></a>","Santiago de Chiquitos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","521119","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"W. J. Burchell","1826","03","27","Brazil","Rio de Janeiro","Niterói","-43.13","-22.92",NA,NA,NA,NA,"NY00521119","NY00521119_01","2835","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699556' target='other'> <mi>dwc_moreinfo</mi></a>","To the Island of Boa Viagem (part of Niterói)","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","02703498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"E. M. Saddi","2011","11","10","Brazil","Minas Gerais","Itatiaiuçu","-44.469722","-20.208889",NA,NA,NA,NA,"NY02703498","NY02703498_01","523","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3006184' target='other'> <mi>dwc_moreinfo</mi></a>","Parcela P1 dos estudos para o EIA do Complexo Serra Azul.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","3677296","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","F. A. Michelangeli","E. Suclli Montañés",NA,NA,NA,"Peru","Cusco","Calca",NA,NA,NA,NA,NA,NA,"NY03677296","NY03677296_01","1100","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3913628' target='other'> <mi>dwc_moreinfo</mi></a>","Dist. Quebrada Yanatile Punta Lacco Bosque Intervenido","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","00916799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","E. P. Heringer","1979","10","01","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY00916799","NY00916799_01","2142","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987307' target='other'> <mi>dwc_moreinfo</mi></a>","Bacia do Rio São Bartolomeu.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","01796345","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","L. W. Williams","1929","12",NA,"Peru","San Martín","Lamas",NA,NA,NA,NA,"840",NA,"NY01796345","NY01796345_01","6330","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017578' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","01788381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L.A. Gomes","L.A. Gomes","2012","04","19","Brazil","Sergipe","Capela","-37.0633","-10.5361",NA,NA,NA,NA,"NY01788381","NY01788381_01","359","South America",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013749' target='other'> <mi>dwc_moreinfo</mi></a>","RVS Mata do Junco: Borda da mata.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","3241336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"A. L. Bernardi","1955","06","01","Venezuela","Merida",NA,NA,NA,NA,NA,"1600","2200","NY03241336",NA,"2210","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552007' target='other'> <mi>dwc_moreinfo</mi></a>","Pueblos del Sur. Climax de selva nublada.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","00916800","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","R. M. Harley","1968","09","14","Brazil","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,"NY00916800","NY00916800_01","10018","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987309' target='other'> <mi>dwc_moreinfo</mi></a>","C. 6 km N. of base camp, by roadside.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","3241229","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. Steinbach","1916","05","25","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"NY03241229",NA,"22839","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551642' target='other'> <mi>dwc_moreinfo</mi></a>","Bolivia, Santa Cruz, Beunavista","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","3697674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","F. A. Michelangeli","G. Calatayud","2007","07","17","Peru","Cusco","La Convención","-72.8203","-12.6411",NA,NA,"850","850","NY03697674","NY03697674_01","4375","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4056745' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Echarate, Palma Real, Koribeni. Bosque seco secundario.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","3241334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"O. Huber","1983","11","04","Venezuela","Amazonas","Atabapo","-64.58","3.82",NA,NA,"800","800","NY03241334",NA,"8350","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552005' target='other'> <mi>dwc_moreinfo</mi></a>","Sector norte de la Sierra Parima Sabana de Simada-Wochi","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","521137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","L. R. Noblick","1984","03","07","Brazil","Bahia","Lençóis","-41.38","-12.57",NA,NA,NA,NA,"NY00521137","NY00521137_01","3045","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699538' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Lençois a cima do Serrano","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","03287847","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"S. G. Beck","2005","05","08","Bolivia","La Paz","Nor Yungas","-67.725","-16.2267",NA,NA,"2070","2070","NY03287847",NA,"30429","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583568' target='other'> <mi>dwc_moreinfo</mi></a>","Coroico, Subiendo el cerro de Uchumachi.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","03376551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"P. Pozo","2007","01","16","Bolivia","Santa Cruz","Chiquitos","-60.19986","-18.02764",NA,NA,"427","427","NY03376551",NA,"305","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3710601' target='other'> <mi>dwc_moreinfo</mi></a>","Ipias, 2 km de del pueblito, en el camino a Robore. Abayoy con suelos muy arenosos y superficiales, alternado con Bosque Seco Chiquitano.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","00916864","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","H. S. Irwin","1966","03","05","Brazil","Goiás","Cristalina","-47.74068","-16.75",NA,NA,"1200","1200","NY00916864","NY00916864_01","13597","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987758' target='other'> <mi>dwc_moreinfo</mi></a>","Serra dos Cristais, ca. 15 km W. of Cristalina, on road to Catalão","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","00916824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Martii Herbar. Florae Brasil.","1841",NA,NA,"Brazil",NA,NA,"-56.043867","-15.612755",NA,NA,NA,NA,"NY00916824","NY00916824_01","275","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987447' target='other'> <mi>dwc_moreinfo</mi></a>","Cuyabá.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","01796341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","J. Saer d'Heguert","1930","04",NA,"Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,"NY01796341","NY01796341_01","396","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017563' target='other'> <mi>dwc_moreinfo</mi></a>","Between La Piedad and Sarare.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","3241257","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"A. Fuentes","2003","11","09","Bolivia","La Paz","Franz Tamayo","-68.69","-14.5778",NA,NA,"910","910","NY03241257",NA,"5822","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551670' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Nacional Madidi, entre Puca Suchu y Virgen del Rosario.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","3241292","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. Triana","1905","01","27","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NY03241292",NA,"s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551786' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","00987056","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"B. W. Nelson",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY00987056","NY00987056_01","1426","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272884' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","00916861","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","L. B. Smith","H. S. Irwin","1958","11","04","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"NY00916861","NY00916861_01","2016","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987752' target='other'> <mi>dwc_moreinfo</mi></a>","State Agricultural School.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","3241335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"A. L. Bernardi","1957","04","23","Venezuela",NA,NA,NA,NA,NA,NA,"900","900","NY03241335",NA,"6736","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3552006' target='other'> <mi>dwc_moreinfo</mi></a>","Guayana Arbolillo de sabana; al SI de Sta Elena","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","3241223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"C. Chumacero","2000","10","26","Bolivia","La Paz","Bautista Saavedra","-68.58","-15.18",NA,NA,"1415","1415","NY03241223",NA,"451A","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3551636' target='other'> <mi>dwc_moreinfo</mi></a>","Región Callahuaya, Paujepata, en la carretera Charazani-Apolo. Dentro del ANMI Apolobamba.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","00916839","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","R. Kral","1988","09","24","Brazil","Mato Grosso","Cuiabá","-56.0967","-15.5961",NA,NA,"400","400","NY00916839","NY00916839_01","75055","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987566' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Guimarães.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","02098471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"L. A. Pereira","2011","02","22","Brazil","Paraíba","João Pessoa","-34.8631","-7.115",NA,NA,"47",NA,"NY02098471","NY02098471_01","162","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2492598' target='other'> <mi>dwc_moreinfo</mi></a>","Mata Ciliar do Rio Cabelo: Mangabeira.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","00916855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","S. S. Renner","D. Costich","1981","11","06","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY00916855","NY00916855_01","1016","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987714' target='other'> <mi>dwc_moreinfo</mi></a>","Rodovia Acesso Sobradinho (D.F.-7).","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","01796338","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Meirelles","H. H. Rusby","1885",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,"1829",NA,"NY01796338","NY01796338_01","2299","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017519' target='other'> <mi>dwc_moreinfo</mi></a>","Yungas","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","521140","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","D. S. D. de Araújo","1973","07","16","Brazil","Espírito Santo","Aracruz","-40.139638","-19.971657",NA,NA,NA,NA,"NY00521140","NY00521140_01","273","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=699525' target='other'> <mi>dwc_moreinfo</mi></a>","Em frente a estaçao de biologia marinha Mello Leitao","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","00916850","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","E. P. Heringer","1979","08","30","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00916850","NY00916850_01","17430","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987695' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada entre Brasília e João Pinheiro, MG.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","01081129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"R. Wettstein","1901","07",NA,"Brazil","São Paulo",NA,"-49.253069","-22.988527",NA,NA,"500","500","NY01081129","NY01081129_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220516' target='other'> <mi>dwc_moreinfo</mi></a>","Inter Oleo et Cerqueira Cesar","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-09-27 03:27:00-03","NY","NYBG","01538759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans",NA,"F. Almeda","P. A. Mutchnick","1995","06","02","Guyana","Potaro-Siparuni",NA,"-59.84611111","4.71",NA,NA,"2500","2500","NY01538759","NY01538759_01","1476","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1817105' target='other'> <mi>dwc_moreinfo</mi></a>","N. Pakaraimas; Ciong Valley, 9 km N of Kato Village, Walanapyeng Mountain, SE of Ciong settlement","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","00987005","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"J. M. Pires",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"NY00987005","NY00987005_01","6485","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272909' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","01080589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"E. Costa","1988","12",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY01080589","NY01080589_01","459","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206693' target='other'> <mi>dwc_moreinfo</mi></a>","próximo à Santa Bárbara.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
