"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"628","2019-01-25 15:43:03-02","IAC","IAC","46849","S","Plantae","Moraceae-5.Ficeae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","R.B. Torres","A. Simão; E.L. João & E.G. Lima","s/nº","2004","10","15","Brasil","São Paulo","Campinas","Bosque dos Italianos","-47.072823","-22.886276","-47.072823","-22.886276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-01-25 15:43:03-02","IAC","IAC","51307","S","Plantae","Moraceae-5.Ficeae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","R. B. Torres","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","203","1987","05","13","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","06","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-01-25 15:43:03-02","IAC","IAC","53536","S","Plantae","Moraceae-5.Ficeae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","M.B. Carvalho & J.F. Benedito","M.B. Carvalho & J.F. Benedito","113","2011","08","30","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Cerrado CEC","-47.093114","-22.855979","-47.093114","-22.855979",NA,NA,NA,NA,NA,NA,NA,"parcela 5.3",NA,NA,"2011","08","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-07-23 12:15:07-03","CEPLAC","CEPEC","131216","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"V. F. Kinupp","V. F. Kinupp","3254","2007","11","23","Brasil","Rio Grande do Sul","PORTO ALEGRE","Campus do vale.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Figueira-mata-pau",NA,NA,NA,NA,NA,"29946","auto",NA,NA,"23/11/2007",NA,NA,NA,NA
"632","2020-07-23 12:15:07-03","CEPLAC","CEPEC","119964","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"D. C. Zappi","R. C. Forzza","3170","2004","03","10","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca.","-43.883333","-21.7","43W53'","21S42'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA
"633","2020-07-23 12:15:07-03","CEPLAC","CEPEC","145858","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"D. S. Farias","D. S. Farias","280","1994","07","13","Brasil","Rio de Janeiro","silva jardim","Reserva Biológica Poço das Antas. Trilha Rodolfo Norte. Área FP029.","-42.316667","-22.55","42W19'0","22S33'0",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Fiqueira-preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"634","2020-07-23 12:15:07-03","CEPLAC","CEPEC","125218","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"A. F. P. Machado","A. M. Amorim","7156",NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA
"635","2020-07-23 12:15:07-03","CEPLAC","CEPEC","38353","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"C. Farney","C. Farney","738","1985","05","23","Brasil","Rio de Janeiro","NITERÓI","Limite Niteroi/Marica, Pico Alto Moirao.","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,"30/12/1985",NA,NA,NA,NA
"636","2020-07-23 12:15:07-03","CEPLAC","CEPEC","131027","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,"M. D. M. Vianna","O. A. Santos","120","2001","08","02","Brasil","Rio de Janeiro","rio de janeiro","Morro da Urca, caminho do bentivi.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Gameleira",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"08/08/2006",NA,NA,NA,NA
"637","2020-03-11 11:30:39-03","URICER","HPBR","8318","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart.ex Miq.","LONGHI, S. J.","MALINOSWKI, R. et al.",NA,"2002","05","22","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,"HPBR008318",NA,NA,NA,NA,NA,NA,NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,"5",NA
"638","2019-04-02 09:32:15-03","URICER","HPBR","9388","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"TEIXEIRA, F. & SILVEIRA, N.",NA,"2003","01","23","Brasil","SC","Abdon Batista",NA,"-51.0224990844727","-27.6110992431641",NA,NA,NA,NA,"HPBR009388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11919","auto",NA,NA,NA,NA,NA,"2",NA
"639","2013-02-07 10:19:02-02","UMC","HUMC","4487","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Mig.",NA,"Equipe FEPAF","27","2006","12","09","Brazil","São Paulo","Biritiba Mirim","Entorno da Barragem de Biritiba.","-46.093611","-23.606111","46W05'37","23S36'22","798","798",NA,NA,"Southern America",NA,NA,"Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-13 16:04:53-03","UNISANTA","HUSC","2400","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Miq.) Miq.","Romaniuc-Neto, S.","Martins, S.E.; Sampaio, P.S.P.","652","2000","02","10","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore com 5m alt., látex alvo, sicônios verdes imaturos passando a vermelhos quando maduros.; Borda da mata. Floresta de Restinga Seca alta.","Magnoliophyta",NA,"2000","03",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"641","2020-11-04 17:29:53-03","UEM","HUEM","30370","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Cordeiro, J; Barboza, E","Felitto, G; Roher, D; Gomes, JA; Nascimento, JC; Daniel, VA","928","2015","08","06","Brasil","Paraná","Nova Cantu","PCH Cantu II, Área de supressão do futuro reservat","-52.435833","-24.7325","-52.435833","-24.7325",NA,NA,"HUEM000007997","HUEM000007997",NA,NA,NA,"Arbórea, cerca de 10,0 m de altura; frutos imaturos de coloração verde; Floresta Estacional Semidecidual",NA,NA,"2015","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-11-04 17:29:53-03","UEM","HUEM","30372","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Cordeiro, J; Barboza, E","Felitto, G; Azuaga, LBS","952","2015","08","15","Brasil","Paraná","Palmital","PCH Cantu II, Área de supressão do futuro reservat","-52.448611","-24.753333","-52.448611","-24.753333",NA,NA,"HUEM000007998","HUEM000007998",NA,NA,NA,"Arbórea, cerca de 10,0 m de altura; frutos de coloração verde; Floresta Estacional Semidecidual",NA,NA,"2015","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-12-17 17:07:18-03","UEM","HUEM","35","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Adriano Maruyama","Aurora Ide","2","1980","06","12","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 1 do Projeto FLORA.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000008077","HUEM000008077",NA,NA,NA,"Árvore nativa; 14 m de altura; tronco com 18,80 cm de diâmetro; raízes tabulares.",NA,NA,"2020","04","25","19250","auto",NA,NA,NA,NA,NA,NA,NA
"644","2020-11-04 17:29:53-03","UEM","HUEM","11258","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, A.F.P. in dup.MBM","S.R.Ziller; Kuniyoshi, YS","925","1995","09","29","Brasil","Paraná","Paranaguá","Restinga, Coletada em capoeirão com 25 anos de idade, dois estratos estabelecidos","-48.5092010498047","-25.5200004577637",NA,NA,"30","30","HUEM000007999","HUEM000007999",NA,NA,NA,"Frutos imaturos verdes.; Formações Pioneiras de Influência Marinha.",NA,NA,"2014","11","14","24916","auto",NA,NA,NA,NA,NA,NA,NA
"645","2020-11-04 17:29:53-03","UEM","HUEM","11605","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Souza, VC; Franco, GC; Iva","Udulutsch, RG; Berndt, A; Giannotti, M; Muniz, MRA; Botrel, RT; Vieira, S; Rodrigues, RR; Souz","569","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho-núcleo S.M.Arcanjo, Floresta Estacional Semidecidual; Floresta Ombrófila Densa Montana; coleta em borda da mata","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000007996","HUEM000007996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"646","2021-02-12 15:02:17-03","UFSCar","SPSC","5582","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","R.R. Soares","L.A. Silva",NA,"1998","09","24","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,"Mata mesofila semidecidua <ll>dwc_commonname:</ll> Figueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-11-12 17:02:51-03","UEL","FUEL","25750","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Romaniuc Neto, S","Romaniuc Neto, S; Godoi, JV","1287","1992","03","22","Brasil","São Paulo","Caucaia do Alto",NA,NA,NA,NA,NA,NA,NA,"FUEL012840",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-11-12 17:02:51-03","UEL","FUEL","55298","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Felitto, G; Barboza, E","Felitto, G; Roher, D; Daniel, V; Nascimento, JC","993","2015","09","19","Brasil","Paraná","Laranjal","PCH Cantu 2, Área de Supressão do Futuro Reservatório","-52.441111","-24.750278","-52.441111","-24.750278","417","417","FUEL055298",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-11-12 17:02:51-03","UEL","FUEL","33749","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Berg, CC","Lombardi, JA","4511","2002","02","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"FUEL012836",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","2002",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"650","2020-11-12 17:02:51-03","UEL","FUEL","47320","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Cordeiro, J","Cervi, AC; Cordeiro, J; Martin, L","9407","2009","04","06","Brasil","Paraná","Balsa Nova","Serra São Luiz do Parunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"FUEL012842",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","2009",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"651","2020-11-12 17:02:51-03","UEL","FUEL","31418","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Romaniuc Neto, S","Kummrow, R; et al.","3341","1994","01","20","Brasil","Paraná","Guaratuba","Castelhanos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FUEL012838",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","1995",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"652","2020-11-12 17:02:51-03","UEL","FUEL","47052","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Cordeiro, J","Ronchi, EK","53","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","Ilha Maracujá, mata secundária","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"FUEL014404",NA,NA,NA,NA,NA,"Tracheophyta","Rosales","2008","07","31","23627","auto",NA,NA,NA,NA,NA,NA,NA
"653","2020-11-12 17:02:51-03","UEL","FUEL","5482","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Taroda, N; et al.","18547","1986","04","30","Brasil","São Paulo","Campinas","Distrito de Cabras, próx. ao observatório Capricórnio","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"FUEL012839",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"654","2020-11-12 17:02:51-03","UEL","FUEL","13638","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Bernacci, LC","28463","1989","09","22","Brasil","São Paulo","Campinas","Reserva Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"FUEL012845",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"655","2020-11-12 17:02:51-03","UEL","FUEL","38456","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, VC","Bortoleto, S; et al.","94","2002","04","22","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"FUEL012841",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"656","2020-11-12 17:02:51-03","UEL","FUEL","38455","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Souza, VC; et al.","Gomes, SM; et al.","420","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"FUEL012844",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"657","2019-11-01 15:04:55-03","UnB","UB","33973","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Milhomens, LC","Bucci, FFB","1827","2003","07",NA,"Brasil","Goiás",NA,"Campo Limpo de Goiás","-49.114444","-16.272222","-49.114444","-16.272222",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-01 15:04:55-03","UnB","UB","190014","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Rodrigues, VHP; et al.","s.n.","2006","03","06","Brasil","Minas Gerais","Uberlândia","APP Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 8m. Fruto verde.; Mata ciliar, borda do pasto","Dicotyledoneae",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"659","2019-11-01 15:04:55-03","UnB","UB","33974","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, JPP","Heringer, EP","15264","1976","01",NA,"Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 15:04:55-03","UnB","UB","33975","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Bucci, FFB","Heringer, EP","15275","1976","01",NA,"Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-01 15:04:55-03","UnB","UB","33976","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, JPP","Carauta, JPP","2815",NA,NA,NA,"Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-01 15:04:55-03","UnB","UB","33977","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, JPP","Heringer, EP","15280","1976","01",NA,"Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-01 15:04:55-03","UnB","UB","33978","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Carauta, JPP","Irwin, HS","16904","1966","06","10","Brasil","Mato Grosso",NA,"25km ao S de Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-01 15:04:55-03","UnB","UB","33980","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Marimon, BS","Marimon, BS","317","1999",NA,NA,"Brasil","Mato Grosso","Nova Xavantina","Nova Xavantina","-52.360556","-14.723056","-52.360556","-14.723056",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-01 15:04:55-03","UnB","UB","4753","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Martins, RC","Martins, RC; Proença, CEB; Barros, MAG; Gonçalves, EG","115","1995","06","09","Brasil","Goiás","Minaçu","Reserva da Serra da Cana Brava, margem do Ribeirão Bonito","-48.248333","-13.554444","-48.248333","-13.554444","800","800",NA,NA,"Southern America",NA,NA,"Frutos verdes imaturos.; Árvore 3,5m. Fruto verde.; Mata de galeria perturbada.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-01 15:04:55-03","UnB","UB","190013","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, GM","s.n.","2005","05","10","Brasil","Minas Gerais","Araguari","Funil I","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Fruto verde.; Mata seca, decídua","Dicotyledoneae",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"667","2019-11-01 15:04:55-03","UnB","UB","190016","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Kilca, RV","s.n.","2005","10","05","Brasil","Minas Gerais","Araguari","Funil I,","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 7m. Fruto verde.; Mata decídua","Dicotyledoneae",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:04:55-03","UnB","UB","190015","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, GM","s.n.","2006","03","08","Brasil","Minas Gerais","Araguari","Funil I,","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Árvore 15m. Fruto verde.; Mata decídua","Dicotyledoneae",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"669","2019-10-03 10:04:05-03","UFSCar","SORO","1339","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,NA,NA,"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-05-06 12:00:48-03","UFU","HUFU","44408","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.; et al.","s.n.","2006","03","08","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016752",NA,NA,NA,NA,"Árvore, ca. 15 m. Fruto verde.; Mata decidua.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"671","2019-05-06 12:00:48-03","UFU","HUFU","48548","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Rosa, P.O.; Araújo, G.M.","723","2007","07","24","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil II.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016749",NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos imaturos verdes.; Mata decidua.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"672","2019-05-06 12:00:48-03","UFU","HUFU","43614","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Kilca, R.V.; Araújo, G.M.","s.n.","2005","10","05","Brasil","Minas Gerais","Araguari","Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016751",NA,NA,NA,NA,"Árvore, ca. 7 m. Fruto verde.; Mata decidua.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"673","2019-05-06 12:00:48-03","UFU","HUFU","36358","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Alves, A.S.S.","17","2002","11","16","Brasil","Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,NA,"HUFU00016758",NA,NA,NA,NA,"Árvore, ca. 5 m. Fruto verde.",NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA
"674","2019-05-06 12:00:48-03","UFU","HUFU","34442","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Barbosa, J.M.","Hattori, E.K.O.; Mendes, S. & Amorim, E.H.","8","2003","09","26","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Jerônimo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00016755",NA,NA,NA,NA,"Árvore 4 m. Frutos verdes.; Cerrado.",NA,NA,"2004","04","19","45889","auto",NA,NA,NA,NA,NA,NA,NA
"675","2019-05-06 12:00:48-03","UFU","HUFU","35502","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Barbosa, J.M.","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","132","2003","12","05","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata do Alaor.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00016746",NA,NA,NA,NA,"Árvore ca. de 15 m. Frutos verdes.; Mata.",NA,NA,"2004","04","19","45889","auto",NA,NA,NA,NA,NA,NA,NA
"676","2019-05-06 12:00:48-03","UFU","HUFU","43407","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.; Kilca, R.","s.n.","2005","03","08","Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016750",NA,NA,NA,NA,"Árvore, ca. 12 m. Frutos verde.; Mata decidua.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"677","2020-08-04 12:48:38-03","UFU","HUFU","33595","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Fleury-Silva, H.R.","Fleury-Silva, H.R.","291","2002","11","29","Brasil","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016762",NA,NA,NA,NA,"Árvore ca. de 5 m.; Mata de galeria.",NA,NA,"2003","07","21","58223","auto",NA,NA,NA,NA,NA,NA,NA
"678","2019-05-06 12:00:48-03","UFU","HUFU","4202","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.","931","1992","05","09","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016761",NA,NA,NA,NA,"Árvore 5 m. Frutos verdes.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"679","2019-05-06 12:00:48-03","UFU","HUFU","4203","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.","932","1992","06","06","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016763",NA,NA,NA,NA,"Arbóreo, 8,5 m.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"680","2019-05-06 12:00:48-03","UFU","HUFU","43411","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.","s.n.","2005","05","10","Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00016747",NA,NA,NA,NA,"Fruto verde.; Mata seca.",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
