"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"178","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1435261","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Berg CC","1984","04","01","Arbo MM","1976","11","12","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435261",NA,NA,"NL-U1435261",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023369",NA,NA,NA
"179","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1435262","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Tressens SG",NA,NA,NA,"Tressens SG; et al.","1999","04","27","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435262",NA,NA,"NL-U1435262",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0139990",NA,NA,NA
"180","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602697","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Lindeman JC","1971","09","04","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602697",NA,NA,"NL-U1602697",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023357",NA,NA,NA
"181","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602698","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Lindeman JC","1971","09","04","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602698",NA,NA,"NL-U1602698",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023367",NA,NA,NA
"182","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602699","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Pedersen TM","1984","03","18","Brazil","Rio Grande do Sul",NA,"Around Arroio Grande., mun. Arroio Grande. Rio Grande do Sul.",NA,NA,NA,NA,"Hedge by the roadside.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602699",NA,NA,"NL-U1602699",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0258653",NA,NA,NA
"183","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602700","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Pedersen TM","1984","03","18","Brazil","Rio Grande do Sul",NA,"Around Arroio Grande., mun. Arroio Grande. Rio Grande do Sul.",NA,NA,NA,NA,"Hedge by the roadside.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602700",NA,NA,"NL-U1602700",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0258652",NA,NA,NA
"184","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602704","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Lindeman JC; Irgang BE; Valls JFM","1971","10","31","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602704",NA,NA,"NL-U1602704",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023356",NA,NA,NA
"185","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602705","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Lindeman JC; Irgang BE; Valls JFM","1971","10","31","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602705",NA,NA,"NL-U1602705",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023362",NA,NA,NA
"186","2020-02-08 10:23:51-03","NBC","NL-BOTANY","U.1602706","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni BO","2011","09","19","Lindeman JC; Irgang BE; Valls JFM","1972","10","10","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602706",NA,NA,"NL-U1602706",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0023358",NA,NA,NA
"187","2020-02-08 10:23:51-03","NBC","NL-BOTANY","WAG.1107047","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Kummrow R; Poliquesi CB","1986","05","20","Brazil",NA,NA,"S. Luiz do Purunã (mun. Balsa Nova) Faraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107047",NA,NA,"NL-WAG1107047",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae",NA,NA,NA,NA
"188","2020-02-08 10:23:51-03","NBC","NL-BOTANY","WAG.1107048","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pedersen TM","1972","09","29","Argentina",NA,NA,"Estancia 'Tuyuti', Dep. Itati, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107048",NA,NA,"NL-WAG1107048",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae",NA,NA,NA,NA
"189","2020-02-08 10:23:51-03","NBC","NL-BOTANY","WAG.1107049","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Pedersen TM","1988","03","21","Argentina",NA,NA,"Carambola, Dep. Conceptión, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107049",NA,NA,"NL-WAG1107049",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae",NA,NA,NA,NA
"190","2020-02-08 10:23:57-03","NBC","NL-BOTANY","AMD.79764","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii","Hassl.",NA,NA,NA,NA,"Herter WGF","1937","02","01","Uruguay","Cerro Largo",NA,"Dep. De Cerro Largo, Loc. Dict. Sierra de Rios.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.79764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD79764",NA,NA,"NL-AMD79764",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae",NA,NA,NA,NA
"191","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435264","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii","Hassl.","Lourteig A",NA,NA,NA,"Pedersen TM","1949","11","27","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435264",NA,NA,"NL-U1435264",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0024706",NA,NA,NA
"192","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435265","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii","Hassl.",NA,NA,NA,NA,"Herter WGF","1937","02","01","Uruguay","Cerro Largo",NA,"Dep. De Cerro Largo, Loc. Dict. Sierra de Rios.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435265",NA,NA,"NL-U1435265",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales",NA,"Magnoliopsidae","U 0024707",NA,NA,NA
"193","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435266","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii sanmartinianus","Parodi",NA,NA,NA,NA,"Lourteig A","1973","11","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435266",NA,NA,"NL-U1435266",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Rosales","sanmartinianus","Magnoliopsidae","U 0024708",NA,NA,NA
"194","2020-11-04 11:14:13-03","ESALQ","ESA","131267","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","28","Brasil","Rio de Janeiro","Piraí","Fragmento 58 (TAV). Floresta Ombrófila Densa.","-22.6152","-43.8856","-22.6152","-43.8856","Árvore.","ESA131267","406","406",NA,"36470.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:14:13-03","ESALQ","ESA","91527","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Viani, R.A.G. et al.","2003","09","23","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Borda de remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,"ESA091527",NA,NA,"ESA091527","503.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:14:13-03","ESALQ","ESA","131266","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","27","Brasil","Rio de Janeiro","Pinheiral","Fragmento 55 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5679","-44.0349","-22.5679","-44.0349","Árvore.","ESA131266","455","455",NA,"36469.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:14:13-03","ESALQ","ESA","98916","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","2007","01","13","Argentina","Corrientes","San Martin","Yapeyu. Margem do Rio Uruguai próximo à casa do Gral. San Martin",NA,NA,NA,NA,"Árvore, ca. 10m alt. Sicônios avermelhados","ESA098916","70","70","ESA098916","7172.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:14:13-03","ESALQ","ESA","131265","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","25","Brasil","São Paulo","Queluz","Fragmento 42 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5289","-44.8127","-22.5289","-44.8127","Árvore. Fruto verde.","ESA131265","575","575",NA,"36468.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:14:13-03","ESALQ","ESA","36555","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Hatschbach, G.","1995","11","17","Ziller, S.R. ; Maschio, W.","1995","11","10","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"ESA036555",NA,NA,"ESA036555","965.0","37295","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:14:13-03","ESALQ","ESA","78586","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Dias, M. C.","2000","01","01","Silva, F.C.","1991","08","29","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,"ESA078586",NA,NA,"ESA078586","1414.0","63728","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:14:13-03","ESALQ","ESA","73009","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Carauta, J.P.P.","2000","01","01","Cruz, J.M. ; Abe, L.M.","1999","07","14","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,"ESA073009",NA,NA,"ESA073009","128.0","41885","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:14:13-03","ESALQ","ESA","36553","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","1995","12","11","Brasil","Paraná","Vila Alta",NA,"-53.7277984619141","-23.50830078125",NA,NA,NA,"ESA036553",NA,NA,"ESA036553","1130.0","31931","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 11:14:13-03","ESALQ","ESA","124641","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Vianna, M.D.M.",NA,NA,NA,"Ribeiro, R.D.","1905","06","26","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"ESA124641",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:14:13-03","ESALQ","ESA","33438","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, B.O.","2015","04","27","Jarenkow, J.A. Falkenberg, D.B.","1993","01","09","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"ESA033438",NA,NA,"ESA033438","2262.0","20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:14:13-03","ESALQ","ESA","109269","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Lima, R.A.F.",NA,NA,NA,"Lima, R.A.F",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA109269",NA,NA,"ESA109269","803.0","37574","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 11:14:13-03","ESALQ","ESA","34260","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","1996","12","14","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"ESA034260",NA,NA,"ESA034260","92.0","38855","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"207","2020-11-04 11:14:13-03","ESALQ","ESA","34289","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Nave, A.G.","1996","12","18","Ferreti, A. et al.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"ESA034289",NA,NA,"ESA034289","127.0","38855","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:14:13-03","ESALQ","ESA","10913","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Capellari Jr., L. et al.","1993","08","13","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","08","11","Brasil","São Paulo","Iracemápolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,"ESA010913",NA,NA,"ESA010913","1008.0","15394","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 11:14:13-03","ESALQ","ESA","11363","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, V.C.","1990","01","01","Souza, V.C. et al.","1988","07","22","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,"ESA011363",NA,NA,"ESA011363","34.0","21922","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"210","2020-11-04 11:14:13-03","ESALQ","ESA","123887","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Lima, R.A.F.","2014","08","30","Souza, V.C. ; Flores, T.B.","2013","04","30","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,"Árvore, ca. 14 m alt.; sicônios verde-amarelados.","ESA123887",NA,NA,NA,"34988.0","41034","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"211","2020-11-04 11:14:13-03","ESALQ","ESA","120124","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari, G.","2010","11","02","Pelissari, G.","2010","11","01","Brasil","Rio de Janeiro","Cabo Frio","Distrito de Tamoios, condominio Florestinha.","-42.0186004638672","-22.8794002532959",NA,NA,NA,"ESA120124","8","8",NA,"174.0","40069","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"212","2020-11-04 11:14:13-03","ESALQ","ESA","128303","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Lima, R.A.F.","2014","08","30","Flores, T.B.","2013","04","02","Brasil","São Paulo","Tapirai","Reserva da Votorantim. Estrada entre a portaria e o alojamento. 6-8 Km da portaria.","-47.5","-23.9599990844727",NA,NA,"Árvore, ca. 10m alt.; sicônios verdes.","ESA128303",NA,NA,NA,"1943.0","41034","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:14:13-03","ESALQ","ESA","128302","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Lima, R.A.F.","2014","08","30","Flores, T.B.","2013","04","02","Brasil","São Paulo","Tapirai","Reserva Particular da Votorantim (CBA) Estrada entre a portaria e o alojamento, ao lado de uma torre de transmissão.","-47.5","-23.9599990844727",NA,NA,"Árvore, ca. 10m alt.; sicônios verdes.","ESA128302",NA,NA,NA,"1907.0","41034","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"214","2020-11-04 11:14:13-03","ESALQ","ESA","120123","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pelissari, G.","2011","10","24","Pelissari, G.","2011","10","01","Brasil","Minas Gerais","Caldas","Serra da Pedra Branca, propriedade do Zé Painha.","-46.386100769043","-21.9235992431641",NA,NA,NA,"ESA120123",NA,NA,NA,"209.0","25710","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"215","2020-11-04 10:56:23-03","ESALQ","ESA","133991","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,NA,NA,NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R. R.","2009","04","15","Brasil","Paraná","Telêmaco Borba","Trilha do vale do Rio Varanal","-50.6156005859375","-24.3239002227783","50? 35' 18","24? 17' 06","árvore, 10 m, fruto verde com pinta marrom","ESA133991",NA,NA,NA,"437.0","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:14:13-03","ESALQ","ESA","31693","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, B.O.","2015","04","27","Jarenkow, J.A. ; Waechter, J.L.","1989","05","25","Brasil","Rio Grande do Sul","Santa Vitória do Palmar",NA,"-53.3680992126465","-33.5189018249512",NA,NA,NA,"ESA031693",NA,NA,"ESA031693","1286.0","130170","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:14:13-03","ESALQ","ESA","34968","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, B.O.","2015","04","27","Jarenkow, J.A.","1992","11","16","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"ESA034968",NA,NA,"ESA034968","2188.0","20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:14:13-03","ESALQ","ESA","99812","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Pereira, R.A.S.",NA,NA,NA,"Pereira, R.A.S.","2005","04","03","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"ESA099812",NA,NA,"ESA099812","117.0","34265","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"219","2020-11-04 11:14:13-03","ESALQ","ESA","64067","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, J.P.",NA,NA,NA,"Souza, J.P.","1998","03","01","Brasil","São Paulo","Monte Mor","Haras Vanguarda. Módulo 2","-47.310001373291","-22.9400005340576",NA,NA,"Árvore, sicônios verdes","ESA064067",NA,NA,"ESA064067","2297.0","12206","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"220","2020-11-04 11:14:13-03","ESALQ","ESA","95295","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii","Hassler",NA,NA,NA,NA,"Destefani, A.C.C. et al.","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA095295",NA,NA,"ESA095295","126.0","38804","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 19:35:00-03","MN","R","183689","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Bertolo, A.F.","1994","07","14","Brasil","Rio de Janeiro",NA,"Aterro do Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-14 15:32:00-03","MN","R","185939","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Carauta, J.P.P.","1994","06","25","Carauta, J.P.P.","1994","06","25","Brasil","Rio de Janeiro",NA,"São Sebastião do Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-17 13:47:18-03","MN","R","194570","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,NA,NA,NA,"Martinelli, G. 10776; Zuloaga, F. & Vazques Avila, M.","1985","05","01","Brasil","Rio de Janeiro",NA,"Resende",NA,NA,NA,NA,NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-15 14:42:19-03","MN","R","215594","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Carauta, J.P.P.; Machado, A.F.P. & Vianna-Filho, M.D.M.","2008","01",NA,"Grombone, M.T.","1986","06","30","Brasil","São Paulo","Botucatu",NA,"-48.747222",NA,"48°44'50W","22°88'58S",NA,NA,"870","870",NA,"1 - 300686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
