"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"408","2020-09-12 05:00:02-03","US","US","3186686","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"J. Zainúm, J. A. Molina & F. A. Barkley","19Bol23","1949","1","7","Colombia","Bolívar",NA,"En una planicie pantanosa y con lagunas, en áreas poco secas, -en la región del Sinú, cerca a la hacienda Martinica a 15 - kilómetros de Montería",NA,NA,NA,NA,"US01472617",NA,"30",NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","2256794","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"-- Smith & Reitz","12273",NA,NA,NA,"Brazil",NA,NA,"Canavieiras",NA,NA,NA,NA,"US01472628","US01472628_01",NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","3221218","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R. B. Foster","12207","1986","11","9","Peru","Madre de Dios",NA,"Prov. Manu: Parque Nacional Manu. Rio Manu: Cocha Cashu Station","-71.38","-11.88","71.23","11.53","US01472623",NA,"350",NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","3451407","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","McKee, G. S., (US), NMNH",NA,NA,NA,"T. Hollowell & K. David","493","2001","4","19","Guyana","Barima-Waini",NA,"Transect across NW end of Waini Peninsula","-59.7903","8.38333",NA,NA,"US00767850",NA,"1",NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","2935943","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"D. Austin, C. E. Nauman, R. S. Secco, C. S. Rosario & M. R. dos Santos","7210",NA,NA,NA,"Brazil","Amapá",NA,"Amazônia. T.F. de Amapá, Campo Verde, fazenda do Sr. Wolf",NA,NA,NA,NA,"US01472653","US01472653_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","86900","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Wilkes Explor. Exped.","3","1838",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US00899326","US00899326_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","1916245","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"J. A. Steyermark","53038","1943","8","22","Ecuador","El Oro",NA,"Along Río Amarillo, upstream from Portovelo",NA,NA,NA,NA,"US01472621",NA,"640","760",NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"415","2020-09-12 05:00:02-03","US","US","2256793","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"-- Smith & Reitz","12273",NA,NA,NA,"Brazil",NA,NA,"Canavieiras",NA,NA,NA,NA,"US01472627","US01472627_01",NA,NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"416","2020-09-12 05:00:02-03","US","US","3143962","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"G. L. Sobel, J. J. Strudwick, A. B. Anderson, M. G. Silva & et al.","4916","1984","10","30","Brazil","Pará",NA,"Ilha do Marajó. 4 hour boat ride downstream from Anajás on Rio Anajás, Municipio de Anajás",NA,NA,NA,NA,"US01472652","US01472652_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"417","2020-09-12 05:00:02-03","US","US","2682252","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R. Belém & A. M. Aguiar","1272","1965","7","1","Brazil","Bahia",NA,"Rodovia Uruçuca - Ilhéus",NA,NA,NA,NA,"US01472654","US01472654_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"418","2020-09-12 05:00:02-03","US","US","2722363","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R. M. Tryon & K. U. Kramer","5626","1961","2","12","Suriname","Paramaribo",NA,"Moko-Moko swamp, 28 km south P. Paramaribo and vicinity",NA,NA,NA,NA,"US00702423",NA,NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"419","2020-09-12 05:00:02-03","US","US","1708258","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"O. L. Haught","3362","1942","6","29","Ecuador","Manabí",NA,"About 40 km inland in valley of Rio Ayampe",NA,NA,NA,NA,"US01472619",NA,NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"420","2020-09-12 05:00:02-03","US","US","2256792","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"L. Smith & R. Reitz","12273","1957","3","28","Brazil","Santa Catarina",NA,"Pond, Mun. Florianópolis: Dune formation, Canavieiras, Ilha de Santa Catarina",NA,NA,NA,NA,"US01472618","US01472618_01","1","5",NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"421","2020-09-12 05:00:02-03","US","US","2293370","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Reitz & Klein, --","943","1953","9","24","Brazil","Santa Catarina",NA,"Ribeirão da Ilha, Ilha S. Catarina",NA,NA,NA,NA,"US01472545","US01472545_01","1",NA,NA,"Polypodiales","South America",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"422","2020-09-12 05:00:02-03","US","US","1443991","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"v. Luetzelburg","6880a","1916","10",NA,"Brazil","Rio de Janeiro",NA,"Serra Estrella",NA,NA,NA,NA,"US01472630","US01472630_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"423","2020-09-12 05:00:02-03","US","US","533852","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Herbert H. Smith","2216","1898","3",NA,"Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US01472616",NA,"30",NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"424","2020-09-12 05:00:02-03","US","US","2423174","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"-- Segadas-Vianna","3723",NA,"4",NA,"Brazil","Distrito Federal",NA,"Guaratiba. Campos de Peixoto",NA,NA,NA,NA,"US01472646","US01472646_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"425","2020-09-12 05:00:02-03","US","US","2550012","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R. A. Pursell, C. L. Curry & P. R. Kremer","8698","1967","4","12","Venezuela","Monagas",NA,"Along Rio Amana n.e. of Santa Barbara",NA,NA,NA,NA,"US01472604",NA,"180","190",NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"426","2020-09-12 05:00:02-03","US","US","1618997","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"M. Cárdenas","2921","1934","10",NA,"Bolivia",NA,NA,"Sta Cruz. Oriente. Taperas near San José of Chiquitos",NA,NA,NA,NA,"US01472624",NA,"230",NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"427","2020-09-12 05:00:02-03","US","US","1802766","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"J. Saer","358","1929",NA,NA,"Venezuela","Lara",NA,"Between Yaritagua and Duaca",NA,NA,NA,NA,"US01472613",NA,NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"428","2020-09-12 05:00:02-03","US","US","2258092","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Kramer, K. U.",NA,NA,NA,"J. Lanjouw & J. C. Lindeman","48 1516","1948","12","21","Suriname",NA,NA,"Coppename R. to Coronie, near km 0.2",NA,NA,NA,NA,"US00702425","US00702425_01",NA,NA,NA,"Polypodiales","South America - Neotropics",NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"429","2020-09-02 16:38:32-03","Cenargen","CEN","29430","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","B. M. T. Walter","2012",NA,NA,"Ronaldo Marquete","836","1993","04","27","Brasil","RJ","PARATI","APA-cairuçu, Laranjeiras, fazenda Stª Maria, antiga trilha para o saco de Mamanguá.","-44.514166","-23.173055","-44.514166","-23.173055","CEN00029430","CEN00029430",NA,NA,NA,NA,NA,"Exsicatas","Semi-ciófila em ambiente úmido. Folhas cartáceas, discolores verdes, soros marrons distribuídos por toda a superfície inferior da folha, escamas marrons na base do folíolo. Doação do Jardim Botânico do Rio de Janeiro - RB (301584). Proj. Flora do Rio de Janeiro.",NA,NA,NA,NA,"1",NA,NA,NA
"430","2019-12-09 17:30:45-03","UFPR","EFC","9351","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Silva, S.M.","1999","02","01","Borgo, M.; Silva, S.M.; Reinert, B.L.","307","1998","12","17","Brasil","Paraná","Guaratuba","Ilha da Paca","-48.5746994018555","-25.8827991485596",NA,NA,"EFC009351",NA,NA,NA,NA,NA,NA,NA,"Terrícola com caudice curto (+/- 50 cm), folhas férteis castanhas, folhas de até 2m de comprimento, frequente em brejo.",NA,"41937","auto",NA,NA,NA,NA,NA
"431","2021-03-25 13:53:24-03","UNIVILLE","JOI","14595","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","T.J. Cadorin","2010","03","16","T.J. Cadorin","1684","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.775278","48º29'33''W","27º46'31''S","JOI014595",NA,"46","46",NA,NA,NA,NA,"Herbário Dr. Roberto Miguel Klein - 22526; HABITAT: entorno do fragmento; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-25 13:53:24-03","UNIVILLE","JOI","13938","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Bilk, K.D.",NA,NA,NA,"Bilk, K.D.",NA,"2010","04","21","Brasil","Santa Catarina","Joinville","Vigorelli.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI013938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"433","2021-03-25 13:53:24-03","UNIVILLE","JOI","7398","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Meirelles, J.","176","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Beira da Baía da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007398",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: alagado; HABITO: Feto arborescente; TIPO VEGETACIONAL: Manguezal",NA,"23627","auto",NA,NA,NA,NA,NA
"434","2021-03-25 13:53:24-03","UNIVILLE","JOI","7526","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Meirelles, J.","176","2008","05","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória - Beira da Baía da Babitonga.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007526",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: manguezal; HABITO: Feto arborescente",NA,"23627","auto",NA,NA,NA,NA,NA
"435","2019-10-07 09:38:49-03","UEFS","HUEFS","109338","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Moraes, A.O.","215","2006","04","29","Brasil","Bahia","Morro do Chapéu","Bauneário Tareco.","-41.371389","-11.405","41W22'17''","11S24'18''","HUEFS0109338",NA,"698","698","Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"436","2019-10-07 09:38:49-03","UEFS","HUEFS","113657","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Ferreira, J.L.","72","2006","09","07","Brasil","Bahia","Morro do Chapéu","Formosa de Brejões, Nascente do Rio Salitre perto do Lajedo Bordado.","-41.008333","-11.266944","41W0'30''","11S16'1''","HUEFS0113657",NA,"735","735","Pteridophyta","Polypodiales",NA,NA,"Vegetação ciliar antropizada.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"437","2019-10-07 09:38:49-03","UEFS","HUEFS","12680","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J.L.Ferreira","2006","10",NA,"Queiroz, L.P.de","2886","1992","06","26","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'","HUEFS0012680","HUEFS0012680 HUEFS0012680_01 HUEFS0012680_02 HUEFS0012680_03 HUEFS0012680_04 HUEFS0012680_05 HUEFS0012680_06",NA,NA,"Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"438","2019-10-07 09:38:49-03","UEFS","HUEFS","128322","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Ferreira, J.L.","143","2007","10","13","Brasil","Bahia","Jacobina","Cachoeira Grande Barragem.","-40.466667","-11.233333","40W28'","11S14'","HUEFS0128322",NA,"450","450","Pteridophyta","Polypodiales",NA,NA,"Floresta estacional de encosta.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"439","2019-10-07 09:38:49-03","UEFS","HUEFS","129489","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Melo, E.","5281","2007","11","02","Brasil","Bahia","Andaraí","Andaraí / Utinga:BR 242, Rio Utinga.","-41.207222","-12.504444","41W12'26''","12S30'16''","HUEFS0129489","HUEFS0129489","362","362","Pteridophyta","Polypodiales",NA,NA,"Mata ciliar do rio Utinga, antropizada.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"440","2019-10-07 09:38:49-03","UEFS","HUEFS","168202","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"França, F.","5406","2006","02","04","Brasil","Bahia","Tanquinho","Faz. Mateus","-39.126389","-11.984167","39W7'35''","11S59'3''","HUEFS0168202",NA,"246","246","Pteridophyta","Polypodiales",NA,NA,"Açude","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"441","2019-10-07 09:38:47-03","UEFS","HUEFS","2509","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","L.R.Noblick","1983","10",NA,"Noblick, L.R.","2729","1983","09","07","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'","HUEFS0002509","HUEFS0002509 HUEFS0002509_01 HUEFS0002509_02 HUEFS0002509_04 HUEFS0002509_05 HUEFS0002509_06 HUEFS0002509_07",NA,NA,"Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"442","2021-03-04 11:18:16-03","UEFS","HUEFS","51308","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.& Fischer",NA,NA,NA,NA,"Athayde, F.P.F.","846","2001","01","01","Brasil","Paraná","Pontal do Paraná","Pontal do Sul. Rod. Eng. Darci Gomes de Moraes.","-48.4","-25.6","48W24'","25S36'","HUEFS0051308","HUEFS0051308 HUEFS0051308_01 HUEFS0051308_02 HUEFS0051308_03",NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Área alagada junto a restinga.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"443","2019-10-07 09:38:49-03","UEFS","HUEFS","55522","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Funch, L.S.","1097","1998","01","15","Brasil","Bahia","Morro do Chapéu","Gruta dos Brejões.","-41.15","-11.583333","41W9'","11S35'","HUEFS0055522",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"444","2019-10-07 09:38:49-03","UEFS","HUEFS","69165","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","L.S.Damascena","2008","08",NA,"Nascimento, J.O.V.","1","2001","10","18","Brasil","Bahia","Ipirá","Fazenda Cajueiro.","-39.737222","-12.158333","39W44'14''","12S9'30''","HUEFS0069165","HUEFS0069165 HUEFS0069165_01 HUEFS0069165_02 HUEFS0069165_03 HUEFS0069165_04 HUEFS0069165_06 HUEFS0069165_07 HUEFS0069165_08 HUEFS0069165_09",NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Mata da Caboronga.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"445","2019-10-07 09:38:49-03","UEFS","HUEFS","76214","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","F.R.Nonato","2004","10",NA,"Carneiro-Torres, D.S.","231","2002","05","17","Brasil","Bahia","Jequié","Estrada Maracás-Contendas do Sincorá.","-40.281667","-13.755","40W16'54''","13S45'18''","HUEFS0076214","HUEFS0076214 HUEFS0076214_01",NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Brejo.","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"446","2019-10-07 09:38:49-03","UEFS","HUEFS","98790","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","J.L.Ferreira","2006","10",NA,"Melo, E.","3945","2005","07","04","Brasil","Bahia","Feira de Santana","Campus da UEFS.","-38.966667","-12.183333","38W58'","12S11'","HUEFS0098790","HUEFS0098790 HUEFS0098790_01","230","230","Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"447","2021-03-04 11:18:16-03","UEFS","HUEFS","143836","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd.& Fischer",NA,NA,NA,NA,"Macedo, T.S.","20","2008","01","03","Brasil","Bahia","Salvador","Cabula, 19° Batalhão de Caçadores, mata de Cascão.","-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0143836","HUEFS0143836",NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Borda da mata. Remanescente de Mata Atlântica.","Polypodiopsida","26018","auto",NA,NA,NA,NA,NA
"448","2019-10-07 09:38:49-03","UEFS","HUEFS","143839","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Portela, A.L.N.","15","2008","06",NA,"Brasil","Bahia","Salvador","Parque Metropolitano de Pituaçu.","-38.510799407959","-12.9710998535156",NA,NA,"HUEFS0143839","HUEFS0143839 HUEFS0143839_01 HUEFS0143839_02",NA,NA,"Pteridophyta","Polypodiales",NA,NA,NA,"Polypodiopsida","26018","auto",NA,NA,NA,NA,NA
"449","2019-10-07 09:38:49-03","UEFS","HUEFS","206693","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Melo, E.","12449","2014","02","19","Brasil","Sergipe","Neópolis","Pindoba. Margem do rio São Francisco.","-36.5793991088867","-10.3199996948242",NA,NA,"HUEFS0206693",NA,NA,NA,"Pteridophyta","Polypodiales",NA,NA,"Aquática, margem do rio.","Polypodiopsida","24340","auto",NA,NA,NA,NA,NA
"450","2020-07-23 12:19:36-03","CEPLAC","CEPEC","110056","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"F. B. Matos",NA,NA,NA,"A. M. Amorim","3799","2003","11","25","Brasil","Bahia","CACHOEIRA","Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuípe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2007",NA,NA,NA,NA
"451","2020-07-23 11:56:33-03","CEPLAC","CEPEC","26737","PreservedSpecimen","Plantae","Adiantaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"L. A. Mattos-Silva",NA,NA,NA,"Grupo Pedra do Cavalo","591","1980","08","15","Brasil","Bahia","CACHOEIRA","Mata do Rio Jacuípe. Vale dos Rios Paraguaçú e Jacuípe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/01/1982",NA,NA,NA,NA
"452","2020-07-23 12:19:36-03","CEPLAC","CEPEC","101558","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"T. E. Almeida & A. Salino",NA,NA,NA,"R. B. Bothelho","10","2003","04","27","Brasil","Bahia","CONTENDAS DO SINCORÁ","Serra geral. Fazenda Corcovado.","-41.162222","-13.918611","41W9'44","13S55'7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2006",NA,NA,NA,NA
"453","2020-07-23 12:19:36-03","CEPLAC","CEPEC","122106","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"F. B. Matos",NA,NA,NA,"F. B. Matos","1211","2006","07","11","Brasil","Paraná","antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Queirmado.","-48.683333","-25.3","48W41'","25S18'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"454","2020-07-23 12:19:36-03","CEPLAC","CEPEC","122115","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"F. B. Matos",NA,NA,NA,"P. H. Labiak","398","2007","06","28","Brasil","Paraná","antonina","Reserva Natural do Cachoeira - SPVS - trilha do Neno.","-48.656667","-25.366667","48W39'24","25S22'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA,NA,NA,NA
"455","2020-07-23 11:56:33-03","CEPLAC","CEPEC","139718","PreservedSpecimen","Plantae","Adiantaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","2729","1987","10","09","Brasil","Bahia","FEIRA DE SANTANA","Br-116, área brejosa entre retorno da Cidade Nova e cidade Feira de Santana.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19/10/1983",NA,NA,NA,NA
"456","2020-07-23 12:19:36-03","CEPLAC","CEPEC","35078","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","2729","1987","10","09","Brasil","Bahia","FEIRA DE SANTANA","BR-116. Área brejosa entre retorno da Cidade Nova Cidade.","-38.966667","-12.25","38W58'","12S15'",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Samambaia",NA,NA,NA,"19/10/1983",NA,NA,NA,NA
"457","2020-07-23 12:19:36-03","CEPLAC","CEPEC","77392","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium",NA,"Sem Informação",NA,NA,NA,"R. Marquete","836","1993","04","27","Brasil","Rio de Janeiro","PARATY","Apa-cairuçu. Laranjeiras, Faz. Sta. Maria, antiga trilha para o Saco de Mamanguá.","-44.85","-23.383333","44W51'","23S23'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
