"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"482","2019-02-27 14:02:37-03","UFSJ","HUFSJ","6768","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Galan, ATOF; Machado, NC; Martos, L","2012","10","23","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Arbusto com frutos.","HUFSJ006768",NA,NA,NA,"Sobral, M","1",NA,"Parque Estadual de Vila Velha.",NA,NA,NA,NA,NA,"2014",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-12-20 18:46:38-03","UFSJ","HUFSJ","2259","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Cordeiro, J; Barbosa, E; Silva, JM; Vaz, J","2009","11","08","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,"Xilopodífera, 50cm, flores alva. Campo limpo seco.","HUFSJ002259",NA,NA,NA,"Sobral, M","3280",NA,"Agropecuária São Gabriel.",NA,NA,NA,NA,NA,"2011",NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-11-04 17:29:55-03","UEM","HUEM","20503","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Souza, VC; Romão, GO; Rodrigues, CDN; Dantas, APT","2006","02","15","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"Subarbusto. Frutos imaturos de coloração verdes.","HUEM000008169",NA,NA,NA,"M.Ibrahim","32050",NA,"Rodovia do Café, BR 376, km 552, 55 km de Ponta Grossa. Próximo ao Rio dos Papagaios. Campo geral.",NA,"HUEM000008169",NA,NA,NA,"2010","03","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"485","2016-08-23 10:59:56-03","NHMLondon","NHM-LONDON-BOT","BM000796838","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","George Gardner; b.1812; d.1849; Gardner","1839","01",NA,"Brasil","Goiás",NA,"-49.675","-15.883333","-49.675","-15.883333","<a href=http://www.nhm.ac.uk/services/media-store/asset/dd161f1fd0a8f15ee8b799fdf111ef0e0382fc5d/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"3183",NA,NA,NA,NA,NA,NA,"Isotype","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4989840"
"486","2020-12-16 08:42:21-03","Fiocruz","FIOCRUZ-CBPM","330","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Monteiro, S.","2001","12","05","Brasil","Rio Grande do Sul","Jóia","-54.122778","-28.647222","54º7'22''W","28º38'50''S","Arbusto.","CBPM00000330",NA,NA,NA,"Barroso, G. M.","s.n.",NA,"Assentamento do MST - Rondinha.",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-10-16 14:13:53-03","UEL","FUEL","50183","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Grizzon, M","2011","11","27","Brasil","Rio Grande do Sul","Caxias do Sul","-50.946389","-29.978083","-50.946389","-29.978083",NA,"FUEL007721","Tracheophyta","Myrtales",NA,"Grizzon, M","52",NA,"Dalanhos, em barranco na beira da estrada",NA,NA,"780","780",NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-11-12 17:01:48-03","UEL","FUEL","52254","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gaio, J; Grizzon, M; Keil, R","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985694","-28.968442","-50.985694","-28.968442",NA,"FUEL007724","Tracheophyta","Myrtales",NA,"Grizzon, M","283",NA,"Distrito de Criúva, São Luiz, Dalagno.",NA,NA,"780","780",NA,"2013","01",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"489","2019-10-16 14:13:53-03","UEL","FUEL","49881","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Grizzon, M","2011","11","17","Brasil","Rio Grande do Sul","Caxias do Sul","-50.914667","-28.995083","-50.914667","-28.995083",NA,"FUEL007722","Tracheophyta","Myrtales",NA,"Grizzon, M","54",NA,"Dalanhos, barranco na beira da estrada",NA,NA,"780","780",NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-10-16 14:13:53-03","UEL","FUEL","52458","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gaio, J; Grizzon, M; Scur, L; Marchett, C","2012","12","19","Brasil","Rio Grande do Sul","Caxias do Sul","-50.927861","-28.959083","-50.927861","-28.959083",NA,"FUEL007725","Tracheophyta","Myrtales",NA,"Grizzon, M","233",NA,"Distrito de Criúva, propriedade Hoffmann.",NA,NA,"780","780",NA,"2012","12",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA
"491","2020-11-12 17:01:48-03","UEL","FUEL","54922","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gonzatti, F","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.194722","-29.838611","-50.194722","-29.838611",NA,"FUEL054922","Tracheophyta","Myrtales",NA,"Grizzon, M","1428",NA,"Lagoa das Traíras",NA,NA,"14","14",NA,"2014","12",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"492","2020-11-12 17:01:48-03","UEL","FUEL","25099","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D.Legrand","s.coletor",NA,NA,NA,"Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,"FUEL007731","Tracheophyta","Myrtales","hatschbachii","Ribas, OS","s.n.",NA,"Serra São Luis do Purunã",NA,NA,NA,NA,NA,"1998",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-12 17:01:48-03","UEL","FUEL","47440","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Souza, VC; Romão, GO; Rodrigues, CDN; Dantas, APT","2006","02","15","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,"FUEL007714","Tracheophyta","Myrtales",NA,"Ibrahim, M","32050",NA,"BR 376, km 552; 55km de Ponta Grossa. Próximo ao R, Campo geral",NA,NA,NA,NA,NA,"2010","03","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-12 17:01:48-03","UEL","FUEL","9233","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D.Legrand","Cordeiro, J; Hatschbach, G","1989","11","16","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"FUEL007729","Tracheophyta","Myrtales","hatschbachii","Hatschbach, G","665",NA,"Caminho para o Buraco do Padre",NA,NA,NA,NA,NA,"1990",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-12 17:01:48-03","UEL","FUEL","31533","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D.Legrand","Takeda, IJM; Schiesinsky","1992","11","06","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"FUEL007730","Tracheophyta","Myrtales","hatschbachii",NA,"939",NA,"Rio São Jorge",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-11-12 17:01:48-03","UEL","FUEL","17168","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Soares-Silva, LH; Francisco das Chagas e Silva","1995","09","20","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,"FUEL007727","Tracheophyta","Myrtales","aurea","Soares-Silva, LH","396",NA,"Cerrado-trevo para Sapopema., trevo para Sapopema.",NA,NA,NA,NA,NA,"1997",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-11-12 17:01:48-03","UEL","FUEL","18912","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Francisco das Chagas e Silva; Soares-Silva, LH","1996","10","15","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,"FUEL007719","Tracheophyta","Myrtales",NA,"Soares-Silva, LH","2027",NA,"Arredores de Sengés",NA,NA,NA,NA,NA,"1997",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-11-12 17:01:48-03","UEL","FUEL","18910","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Francisco das Chagas e Silva; Soares-Silva, LH","1996","10","15","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,"FUEL007728","Tracheophyta","Myrtales",NA,"Soares-Silva, LH","2033",NA,"Arredores de Sengés",NA,NA,NA,NA,NA,"1997",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-11-12 17:01:48-03","UEL","FUEL","16012","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Soares-Silva, LH; Francisco das Chagas e Silva","1995","10","28","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL007726","Tracheophyta","Myrtales","aurea","Soares-Silva, LH","497",NA,"Campo-Cannyon Guartela, Cannyon Guartela.",NA,NA,NA,NA,NA,"1997",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-11-12 17:01:48-03","UEL","FUEL","12286","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Soares-Silva, LH; et al.","1994","11","03","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL007723","Tracheophyta","Myrtales","aurea","Soares-Silva, LH","299",NA,"Salto Santa Rosa, margem direita do rio, margem direita do rio",NA,NA,NA,NA,NA,"1995",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-11-12 17:01:48-03","UEL","FUEL","38195","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O.Berg","Estevan, DA; et al.","2005","09","17","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,"FUEL007713","Tracheophyta","Myrtales","aurea","Estevan, DA","912",NA,"Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18Km estrada Ventania-Ibaiti",NA,NA,NA,NA,NA,"2005",NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-11-12 17:01:48-03","UEL","FUEL","49927","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Valduga, E","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal","-50.2327995300293","-30.2474994659424",NA,NA,NA,"FUEL007720","Tracheophyta","Myrtales",NA,"Valduga, E; Gonzatti, F","227",NA,"Horto Florestal, às margens da estrada",NA,NA,"10","10",NA,"2012","03","17849","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-11-12 17:01:48-03","UEL","FUEL","53938","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Brinker, J; et al.","1987","11","14","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"FUEL007712","Tracheophyta","Myrtales",NA,"Grizzon, M","s.n.",NA,NA,NA,NA,NA,NA,NA,"2013","06","50525","auto",NA,NA,"21",NA,NA,NA,NA,NA
"504","2020-11-12 17:01:48-03","UEL","FUEL","20107","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,"FUEL007718","Tracheophyta","Myrtales",NA,"Falkenberg, DB","6411",NA,"Br 153, trevo para Guaritas, trevo para Guaritas- 250m de altitude",NA,NA,NA,NA,NA,"1994",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-11-12 17:01:48-03","UEL","FUEL","19806","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, DB; Stehmann, JR; Vieira, AOS","1994","01","22","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,"FUEL007717","Tracheophyta","Myrtales",NA,"Falkenberg, DB","6511",NA,"Belvedere entre Pantano Grande e Encruzilhada do S",NA,NA,NA,NA,NA,"1994",NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-11-12 17:01:48-03","UEL","FUEL","19254","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Stehmann, JR; Vieira, AOS; Falkenberg, DB","1994","01","22","Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,"FUEL007715","Tracheophyta","Myrtales",NA,"Sobral, M","1349",NA,"Belvedere, km205,estrada Pantano Grande-Encruzilha, Km 205, Belvedere",NA,NA,NA,NA,NA,"2002",NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-11-12 17:01:48-03","UEL","FUEL","31337","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sacco, JC","1957","12","03","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,"FUEL007716","Tracheophyta","Myrtales",NA,"Rambo, B","787",NA,"I.A.S., A.S.",NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:05:11-03","UnB","UB","130004","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","Francisco, EM","1998","10","08","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"Frutos imaturos verdes.; Arvoreta 1,5m.",NA,"Dicotyledoneae",NA,"aurea","Soares-Silva, LH","FUEL23715","Southern America","Entrada para Vila Nova",NA,NA,NA,NA,NA,"2001",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:05:11-03","UnB","UB","181248","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Souza, LF","1999","09","25","Brasil","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"Sub-arbusto 1 m. de altura; flor branca.; Cerrado.",NA,"Dicotyledoneae",NA,NA,NA,"187","Southern America","UFG - Campus Riachuelo.",NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:05:11-03","UnB","UB","151560","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Chagas; Silva, F; Soares-Silva, LH","1996","10","15","Brasil","Paraná ","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"Arbusto 1,2m. Frutos imaturos verdes.",NA,"Dicotyledoneae",NA,NA,"Soares-Silva, LH","2033","Southern America","Arredores de Sengés.",NA,NA,NA,NA,NA,"1997",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:05:11-03","UnB","UB","151559","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O. Berg","Chagas; Silva, F; Soares-Silva, LH","1996","10","15","Brasil","Paraná ","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"Arbusto 1,2m. Frutos imaturos verdes.",NA,"Dicotyledoneae",NA,NA,"Soares-Silva, LH","2027","Southern America","Arredores de Sengés.",NA,NA,NA,NA,NA,"1997",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:05:11-03","UnB","UB","130003","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","Soares-Silva, LH","1995","09","20","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"Frutos jovens verdes.; Arbusto 0,8m.; Cerrado",NA,"Dicotyledoneae",NA,"aurea","Soares-Silva, LH","396","Southern America","Trevo para Sapopema",NA,NA,NA,NA,NA,"1997",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:05:11-03","UnB","UB","130002","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","Soares-Silva, LH","1995","10","28","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Frutos imaturos verdes-avermelhados.; Arbusto 0,7m.; Campo",NA,"Dicotyledoneae",NA,"aurea","Soares-Silva, LH","497","Southern America","Cannyon Guartelá",NA,NA,NA,NA,NA,"1997",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:05:11-03","UnB","UB","142509","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea aurea","O. Berg","Moro, RS; Schiesinski, D","1992","11","19","Brasil","Paraná ","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Arbusto 1,5m. Com frutos.; Cerrado degradado",NA,"Dicotyledoneae",NA,"aurea","Soares-Silva, LH","660","Southern America","Guartelá. Próximo ao Riacho do Pedregulho",NA,NA,NA,NA,NA,"1998",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-01 15:05:11-03","UnB","UB","130000","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Incógnito",NA,NA,NA,"Brasil","Paraná ","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Flores alvas.; Subarbusto.; Campo limpo",NA,"Dicotyledoneae",NA,"hatschbachii","Ribas, OS","s.n.","Southern America","Serra São Luís do Purunã",NA,NA,NA,NA,NA,"1998",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:05:11-03","UnB","UB","130001","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Incógnito",NA,NA,NA,"Brasil","Paraná ","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Flores alvas.; Subarbusto.; Campo limpo",NA,"Dicotyledoneae",NA,"hatschbachii","Ribas, OS","s.n.","Southern America","Serra São Luís do Purunã",NA,NA,NA,NA,NA,"1998",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-01 15:05:11-03","UnB","UB","129999","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Poliquesi, CB","1995","10","12","Brasil","Paraná ","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Flor alva.; Xilopodífera.; Campo limpo, seco",NA,"Dicotyledoneae",NA,"hatschbachii","Hatschbach, G","449","Southern America","Passo do Pupo",NA,NA,NA,NA,NA,"1995",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-01 15:05:11-03","UnB","UB","142510","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Takeda; Schiesinski, D","1992","06","06","Brasil","Paraná ","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Flores alvas, em botão.; Campo",NA,"Dicotyledoneae",NA,"hatschbachii","Soares-Silva, LH","939","Southern America","Rio São Jorge",NA,NA,NA,NA,NA,"1998",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-10-03 10:04:06-03","UFSCar","SORO","4859","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","var.hatschbachii (Mattos) Legr.",NA,"2003","12","18","Brasil","Paraná","Ponto Grossa",NA,NA,NA,NA,"Arbusto, 30 cm alt., frutos imaturos, verdes.",NA,NA,NA,NA,NA,"1438",NA,"Furnas Gêmeas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 14:58:13-03","UFSC","FLOR","50260","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Gaio, J.; Grizzon, M. & Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985833","-28.968333","50º59'9''W","28º58'6''S",NA,"FLOR0050260",NA,"Myrtales",NA,"Grizzon, M.","283",NA,"Distrito de Criúva, São Luiz, Dalagno.",NA,NA,"780","780",NA,"2013","01",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA
"521","2020-08-20 20:40:23-03","UFSC","FLOR","47735","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Grizzon, M.; Grizzon, I.V.","2012","11","25","Brasil","Rio Grande do Sul","Caxias do Sul","-50.930556","-28.950278","50º55'50''W","28º57'1''S",NA,"FLOR0047735",NA,"Myrtales",NA,"Grizzon, M.","108",NA,"Dalanhos. Fazenda P. O. Hoffmann.",NA,NA,"835","835",NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 20:40:23-03","UFSC","FLOR","58169","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","03","Brasil","Santa Catarina","Lages","-50.51","-28.18","50º30'36''W","28º10'48''S","flor branca","FLOR0058169",NA,"Myrtales",NA,"Santos, E.D.","81",NA,"UAP16/UAL2.",NA,NA,"995","995",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-08-20 20:40:23-03","UFSC","FLOR","58312","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","11","09","Brasil","Santa Catarina","Lages","-50.156944","-27.759722","50º9'25''W","27º45'35''S","Com flor","FLOR0058312",NA,"Myrtales",NA,"Santos, E.D.","225",NA,"Perto da UAP5/UAL1 ponto 44.",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 14:58:14-03","UFSC","FLOR","9856","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Reitz, R.; Klein, R.M.","1965","12","14","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"arbusto, flor branca, 0,5m altura","FLOR0009856",NA,"Myrtales",NA,NA,"17584",NA,"8 km ao oeste de Guarapuava.",NA,NA,"1100","1100",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-08-20 14:58:14-03","UFSC","FLOR","9616","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Reitz, R.; Klein, R.M.","1965","12","14","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"arbusto, 0,5m altura","FLOR0009616",NA,"Myrtales",NA,NA,"17582",NA,"8 km ao oeste de Guarapuava.",NA,NA,"1100","1100",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-08-20 20:40:23-03","UFSC","FLOR","22106","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Cordeiro, J.; Hatschbach, G.","1989","11","16","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"subarbusto xilopodífero, flor alvacenta, 0,8m altura","FLOR0022106",NA,"Myrtales","hatschbachii","Hatschbach, G.","665",NA,"Caminho para o Buraco do Padre.",NA,NA,NA,NA,NA,"1990",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-08-20 20:40:23-03","UFSC","FLOR","9281","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.","1985","10","12","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"subarbusto, flor em botão, 0,5m altura","FLOR0009281",NA,"Myrtales",NA,"Sobral, M.","2684",NA,"Guaritas.",NA,NA,NA,NA,NA,"1993",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-08-20 20:40:23-03","UFSC","FLOR","23581","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"arbusto, Fruto Imaturo, verde, 1,5m altura","FLOR0023581",NA,"Myrtales",NA,"Falkenberg, D.B.","6411",NA,"Guaritas.",NA,NA,"250","250",NA,"1994",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-08-20 20:40:23-03","UFSC","FLOR","23720","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.; Stehmann, J.R. & Vieira, A.O.","1994","01","22","Brasil","Rio Grande do Sul","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,"subarbusto xilopodífero, dominante na região, Fruto Imaturo, verde, 0,2 a 0,4m altura","FLOR0023720",NA,"Myrtales",NA,"Falkenberg, D.B.","6511",NA,"Belvedere entre Pantano Grande e Encruzilhada do Sul, RS.",NA,NA,NA,NA,NA,"1994",NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-08-20 14:58:13-03","UFSC","FLOR","29752","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Mattos, J.; Mattos, N.F.","1986","11","20","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"arbusto pequeno","FLOR0029752",NA,"Myrtales",NA,"Mattos, J.","32384",NA,"Cascatinha.",NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
