"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"932","2020-08-20 14:58:24-03","UFSC","FLOR","40828","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Korte, A.","2009","10",NA,"Korte, A.; Kruger, A.","71","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","49º19'12''W","27º27'0''S","761","761","arbórea, 6m altura. Recebido de FURB Nº 14664.","FLOR0040828",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-08-20 14:58:24-03","UFSC","FLOR","54785","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Mello, A.S.","2013","02","22","Nuernberg, A.","988","2013","02","21","Brasil","Santa Catarina","Porto Belo","APA (Área de Proteção Ambiental) da Ponta do Araçá.","-48.518333",NA,"48º31'6''W","27º73'48''S","2","2","arbóreo, flor creme. Coordenadas aproximadas.","FLOR0054785",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-08-20 14:58:24-03","UFSC","FLOR","67591","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Barboza, E.","2019","07","11","Oliveira, F.C.","207","2019","02","12","Brasil","Paraná","Pinhão",NA,"-51.507778","-25.8","51º30'28''W","25º48'S","1240","1240","Floresta Ombrófila Mista. Exsicata coletada para o projeto #?#Pigs, forests and institutional tipping points#?#, desenvolvido pela aluna de doutorado Flávia Camargo de Oliveira, pela University of California Santa Cruz (UCSC), pelo Enviro","FLOR0067591","FLOR0067591",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-08-20 20:40:33-03","UFSC","FLOR","3807","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,"2011",NA,NA,"Bresolin, A.","1118","1974","02","20","Brasil","Santa Catarina","Florianópolis","Vargem Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","arvoreta, flor branca, 6m altura","FLOR0003807",NA,NA,"Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-08-20 20:40:33-03","UFSC","FLOR","6216","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M.","1993",NA,NA,"Souza, M.; Falkenberg, D.B. & Silva, F.","704","1985","03","09","Brasil","Santa Catarina","Ilhota","Parque Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"árvore pequena, flor branca, 4m altura","FLOR0006216",NA,NA,"Myrtales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-08-20 20:40:33-03","UFSC","FLOR","905","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,"2011",NA,NA,"Reitz, R.; Klein, R.M.","814","1953","07","15","Brasil","Santa Catarina","Itajaí","Praia Braba.","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","arbusto, Fruto Maduro, vermelho, 3m altura","FLOR0000905",NA,NA,"Myrtales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-08-20 20:40:33-03","UFSC","FLOR","9081","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Sobral, M.","1993",NA,NA,"Souza, M.L.; Falkenberg, D.B.","792","1985","09","15","Brasil","Santa Catarina","Palhoça","Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"arbusto, Fruto Imaturo, preto","FLOR0009081",NA,NA,"Myrtales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"939","2020-08-20 14:58:24-03","UFSC","FLOR","42179","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Mello, A.S.","2011","03","20","Nuernberg, A.; Mello, A.S.","26","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"arbórea, flor cálice creme, corola branca","FLOR0042179",NA,NA,"Myrtales",NA,NA,"13032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"940","2020-01-31 10:39:07-03","IFAM","EAFM","11918","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand","Stoike, FC de O","2006","09","01","Stoike, FC de O","796","2006","09","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2021-03-04 15:45:30-03","IF","SPSF","28223","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis",NA,NA,NA,NA,NA,"V.F.Kinupp","152","1997","01","04","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata alterada&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"17840","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"942","2021-03-04 15:45:30-03","IF","SPSF","26679","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis",NA,NA,NA,NA,NA,"S.R.Ziller & Y.S.Kuniyoshi","701","1995","01","19","Brasil","PR","Paranaguá","restinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"24916","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"943","2021-03-04 15:45:32-03","IF","SPSF","35251","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","H.S.Maruyama","2016","01","15","F.A.R.D.P.Arzolla & J.B.Pinto","961","2005","08","24","Brasil","MG","Delfim Moreira","bairro dos Machados","-45.2799987792969","-22.5091991424561",NA,NA,"1500","1500","COLETA: Árvore, 6 metros, frutos imaturos vermelhos-amarelados.; GEOGRAFIA: Estrada do Saiqui, floresta ombrofila densa montana&nf;UTM: X=482.425 Y=7.507.348;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"20219","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"944","2021-03-04 15:45:32-03","IF","SPSF","26721","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","A.Soares","40","1995","03","03","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"890","890","COLETA: Árvore de 10m de altura. Casca marrom. Nome Popular: Aperta-goela.; GEOGRAFIA: Floresta Ombrófila Mista Montana. Mata do estábulo. EMBRAPA - CNP Florestas.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"13536","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"945","2021-03-04 15:45:32-03","IF","SPSF","40351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","L.H.Soares e Silva","2004","02","28","E.M.Fancisco",NA,"2002","05","10","Brasil","PR","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"COLETA: Árvore 5 m altura. Frutos imaturos verdes.; GEOGRAFIA: Borda da mata;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"19311","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"946","2021-03-04 15:45:32-03","IF","SPSF","29092","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Osny T. Aguiar","2017","08","28","E. Barboza et al.","348","1999","08","20","Brasil","PR","Tijucas do Sul","Torre da Telepar","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m, frutos verdes, imaturos.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"25228","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"947","2021-03-04 15:45:32-03","IF","SPSF","19408","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","L.Jennings","2008","09","30","I.Cordeiro & M.A.B.Barros","1456","1994","05","18","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: matapluvial montana&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"38804","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"948","2021-03-04 15:45:32-03","IF","SPSF","52244","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Osny T. Aguiar","2017","07","01","A.G. Aguirre & J.Teixeira","37","2014","02","15","Brasil","SP","Ilhabela","Três Tombos","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: Árvore com 8m de altura, botões esbranquiçados.; GEOGRAFIA: Floresta Ombrófila Densa.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"23719","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"949","2021-03-04 15:45:32-03","IF","SPSF","53868","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","I.S. Marques","2019","12","20","G. Durigan et al.","s/n","2001","06","07","Brasil","SP","Paranapanema",NA,"-48.7200012207031","-23.3799991607666",NA,NA,NA,NA,"COLETA: Árvore pequena.; GEOGRAFIA: Cerradão.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"29740","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"950","2021-03-04 15:45:32-03","IF","SPSF","19374","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","J.Y.Tamashiro & R.R.Rodrigues & N.M.Ivanauskas & R.Belinello","976","1995","05","08","Brasil","SP","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"COLETA: Árvore com 8m; flores velhas.; GEOGRAFIA: Estrada de terra.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"10848","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"951","2021-03-04 15:45:32-03","IF","SPSF","19379","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2014","08","25","L.Rossi & I.Cordeiro & J.A.Pastore & E.L.Silva","1476","1994","03","31","Brasil","SP","Pindamonhangaba","Ribeirão Grande","-45.4599990844727","-22.9200000762939",NA,NA,"900","900","COLETA: Arvoreta; 3m de altura; flores passadas.; GEOGRAFIA: Mata Pluvial Montana, mata de encosta. Fazenda São Sebastião do Ribeirão Grande. Margem de riacho.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"24176","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"952","2021-03-04 15:45:32-03","IF","SPSF","04269","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2016","07","22","M.A. Cunha","s/n","1952","10","22","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"GEOGRAFIA: No Museu.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"953","2021-03-04 15:45:32-03","IF","SPSF","03113","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","04","03","J.P.Coelho",NA,"1947","09","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata do Museu Octávio Vecchi;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"954","2021-03-04 15:45:32-03","IF","SPSF","19623","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","04","03","O.T. Aguiar & M.N.Sakita","611","1995","09","12","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3 m, frutinhos verdes; GEOGRAFIA: caminho para a Pedra Grande, no asfalto;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"955","2021-03-04 15:45:32-03","IF","SPSF","02351","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","J.P. Coelho","s/n","1945","10","26","Brasil","SP","São Paulo","Tremembé","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"GEOGRAFIA: Mata Bassoti;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"956","2021-03-04 15:45:32-03","IF","SPSF","19166","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","C.P.Caliari","2013","07","01","J.B.Baitello","766","1995","07","09","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, 7 m, subbosque, solo úmido, frutos amarelo-avermelhados.; GEOGRAFIA: Estrada do Parque;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"34059","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"957","2021-03-04 15:45:32-03","IF","SPSF","32252","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","J.R.Guillaumon s.n.","s/n","2003","02","16","Brasil","SP","Vinhedo","Comdomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: Arvoreta 3. Com 3,5m de altura; botões florais verdes a brancos.; GEOGRAFIA: Borda de mata natural. Rua Marília.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"9595","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"958","2021-03-04 15:45:32-03","IF","SPSF","29902","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","03","28","J.R.Guillaumon",NA,"2002","03","10","Brasil","SP","Vinhedo","Condomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Bosque natural, orla da mata.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"9595","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"959","2021-03-04 15:45:32-03","IF","SPSF","29832","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Osny T. Aguiar","2017","08","28","F.T.Farah et al.","2347","2001","04","18","Brasil","SP","Itanhaém","Loteamento Maramba II","-46.922222","-24.230833",NA,NA,"5","10","COLETA: XLS: SPSFAntigo&nf;Arbusto 3m alt., flores creme.; GEOGRAFIA: Floresta de restinga paludosa com predomínio de guanandi em alguns trechos;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"960","2021-03-04 15:45:32-03","IF","SPSF","31862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Osny T. Aguiar","2017","08","28","J.M.Silva et al.","1959","1997","09","11","Brasil","PR","Tunas","Entrada para o Parque das Lauráceas",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m, fruto vinoso.; GEOGRAFIA: Próximo a sede, floresta atlântica;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"961","2021-03-04 15:45:32-03","IF","SPSF","40681","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","04","03","R.T. Polisel","690","2008","03","21","Brasil","SP","Juquitiba","Bairro dos Carmos","-47.695278","-23.936667",NA,NA,"700","700","COLETA: Arvoreta 4m, botões escuros.; GEOGRAFIA: Propriedade do Tio Jack;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"962","2021-03-04 15:45:32-03","IF","SPSF","37992","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","R.T.Polisel & N. M. Ivanauskas & F. M. Souza & V. S. Santos","269","2005","12","15","Brasil","SP","Embú","Itatuba","-46.891111","-23.650833",NA,NA,"913","913","GEOGRAFIA: Ordem do Graal na Terra.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"963","2021-03-04 15:45:32-03","IF","SPSF","38422","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","J. A. Pastore & O.T. Aguiar & R.Cielo-Filho & D.F.Bueno","1482","2006","11","22","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.756389","-23.513611",NA,NA,NA,NA,"COLETA: Arvoreta 3m, frutos amarelos, vermelhos e negros.; GEOGRAFIA: Trilha 2.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"964","2021-03-04 15:45:32-03","IF","SPSF","38431","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O. T. Aguiar","2011","06","01","O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & D.F.Bueno","728","2006","11","22","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.755","-23.513333",NA,NA,NA,NA,"COLETA: Árvore 7-8m, fuste com 4 pernadas, botões florais; GEOGRAFIA: Trilha 2.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"965","2021-03-04 15:45:32-03","IF","SPSF","38613","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2014","08","25","O. T. Aguiar & J. B. Baitello & C. R. Lima","743","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.780278","-23.539722",NA,NA,"630","630","COLETA: Frutos imaturos verde amarelados, árvore de 3m.; GEOGRAFIA: Trilha 4.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"966","2021-03-04 15:45:32-03","IF","SPSF","45218","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2011","12","16","E.J.Lucas & F.F.Mazine & N.A.Brummitt & C.P.Caliari & T.B.Flores","294","2006","11","15","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá","-45.026389","-23.240556",NA,NA,"1045","1045","COLETA: Floresta Ombrófila Densa Altomontana&nf;Árvore 4-5m altura; frutos imaturos verdes passando a cor laranja.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"967","2021-03-04 15:45:32-03","IF","SPSF","47021","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2014","08","25","D.Sampaio","154",NA,NA,NA,"Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.931389","-25.078056",NA,NA,"3","3","COLETA: Árvore nº3745. Parcela PEIC - Outra numeração 156.; GEOGRAFIA: Parcela permanente. Floresta Alta de Restinga.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"968","2021-03-04 15:45:32-03","IF","SPSF","49888","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","M.L.Brotto","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","1778","2014","08","27","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.708889","-24.856667",NA,NA,"880","880","COLETA: Árvore de 5m; Flores cor creme. Floresta Ombrófila Densa Montana, vegetação secundária.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"969","2021-03-04 15:45:32-03","IF","SPSF","52611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","R. Cielo-Filho","2018","02","09","Z. Valério & R. Cielo-Filho","96","2018","01","18","Brasil","SP","Avaré","Floresta Estadual de Avaré I","-48.896667","-23.0975",NA,NA,"777","777","COLETA: Árvore de 4m de altura. Flor em botão cor creme.; GEOGRAFIA: Próximo a Bica d'água.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"970","2021-03-04 15:45:32-03","IF","SPSF","53350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar",NA,NA,NA,"O.T. Aguiar et al.","1394","2015","03","10","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.218333","-24.299722",NA,NA,"1155","1155","COLETA: Árvore. Frutos imaturos.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"971","2021-03-04 15:45:32-03","IF","SPSF","53604","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","A.Maruyama","2018","06","13","A.Maruyama & L.Cicco","1189","2018","06","09","Brasil","SP","Cunha","Sítio Vivenda das Meninas","-45.015","-23.229167",NA,NA,"1111","1111","COLETA: Árvore com aprox. 3 m de altura. Frutos amarelos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"972","2021-03-04 15:45:32-03","IF","SPSF","53742","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","I.S. Marques","2020","01","13","G. Durigan et al.","s/n","2001","02","27","Brasil","SP","Ribeirão Bonito",NA,"-48.141944","-22.053889",NA,NA,NA,NA,"GEOGRAFIA: Cerradão.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"973","2021-03-04 15:45:32-03","IF","SPSF","26715","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","W.Maschio","66","1995","07","20","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: Frutos maduros amarelos. Comum. Nome Popular: Aperta-goela.; GEOGRAFIA: Floresta Ombrófila Mista Montana.&nf;EMBRAPA - CNP Florestas.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"13536","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"974","2021-03-04 15:45:32-03","IF","SPSF","13367","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2014","08","25","O.T. Aguiar","354","1990","02","17","Brasil","SP","Atibaia","Bairro da Usina","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"COLETA: Nome Popular - Rapaguela , Batinga.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"21675","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"975","2021-03-04 15:45:32-03","IF","SPSF","19377","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","F.F.Mazine","2011","04","18","L.C.Bernacci","1210","1995","03","10","Brasil","SP","Campinas","Reserva Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"23900","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"976","2021-03-04 15:45:32-03","IF","SPSF","20697","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","C.P.Caliari","2013","07","01","I.Koch & R.Goldenberg & L.Macias & G.F.Árbocz & R.Belinello","471","1996","05","23","Brasil","SP","Queluz","rio das Cruzes","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"COLETA: Arvoreta 4m. Ramos prostrados, frutos imaturos.; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"14382","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"977","2021-03-04 15:45:32-03","IF","SPSF","01780","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","D.Bento Pickel","s/n","1942","03","17","Brasil","SP","São Paulo","Casa Verde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"GEOGRAFIA: Beira da mata.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
