"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"153","2019-11-13 16:04:47-03","UNISANTA","HUSC","2390","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, J.B.","2000","03",NA,"Sampaio, P.S.P.; Martins, S.E.","434","2000","02","10","Brasil","São Paulo","Bertioga","Guaratuba. Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore com 6m alt., flores creme-esverdeadas; Floresta de restinga seca alta",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA
"154","2019-11-13 16:04:47-03","UNISANTA","HUSC","2102","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, J.B.","1999","09","28","Magenta, M.A.G.; Sampaio, P.S.P.","212","1999","09","16","Brasil","São Paulo","Bertioga","Guaratuba. Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta com 3m alt., frutos verdes imaturos, cúpula verde; Floresta de restinga seca alta",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA
"155","2020-11-12 17:00:44-03","UEL","FUEL","51117","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Ness & Mart.) Mez","Sobral, M","2010","08","15","Stival-Santos, A; Legal, E; Silveira, S","1632","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tábuas, 27.374900 S 49.025800 W","-48.9852981567383","-27.5685997009277",NA,NA,"590","590",NA,"FUEL004243",NA,NA,NA,NA,NA,"Tracheophyta","Laurales","25961","auto",NA,NA,NA,NA
"156","2020-11-12 17:00:44-03","UEL","FUEL","51226","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Ness & Mart.) Mez","Gasper, AL","2010","08","25","Korte, A; Kniess, A","4027","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana, 27.213100 S 49.030200 W","-48.9296989440918","-27.2858009338379",NA,NA,"307","307",NA,"FUEL004242",NA,NA,NA,NA,NA,"Tracheophyta","Laurales","28055","auto",NA,NA,NA,NA
"157","2020-11-12 17:00:44-03","UEL","FUEL","51146","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Ness & Mart.) Mez","Sobral, M","2010","10","29","Schimitt, JL; Caglioni, E; Andrade, S; Cristofolini, C","2672","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo, 27.524400 S 48.454307 W","-48.6836013793945","-27.9617004394531",NA,NA,"180","180",NA,"FUEL004239",NA,NA,NA,NA,NA,"Tracheophyta","Laurales","23385","auto",NA,NA,NA,NA
"158","2020-11-12 17:00:44-03","UEL","FUEL","51227","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Ness & Mart.) Mez","Quinet, A","2010","09","15","Korte, A; Kniess, A","1574","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste, 27.053200 S 50.021700 W","-49.9981002807617","-27.1163997650146",NA,NA,"400","400",NA,"FUEL004241",NA,NA,NA,NA,NA,"Tracheophyta","Laurales","32258","auto",NA,NA,NA,NA
"159","2020-11-12 17:00:44-03","UEL","FUEL","40592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Ness & Mart.) Mez","Baitello, JB","2004","07","08","Cerqueira, RM","R22","2004","06","29","Brasil","São Paulo","Itatiba","Mata Estacional Semidecidual, Trilha de área aberta","-46.8300018310547","-23",NA,NA,NA,NA,NA,"FUEL004240",NA,NA,NA,NA,NA,"Tracheophyta","Laurales","17442","auto",NA,NA,NA,NA
"160","2019-11-01 15:02:00-03","UnB","UB","92554","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Teixeira, BC",NA,NA,NA,"Prance, GT","59385","1964","10",NA,"Brasil","Mato Grosso",NA,"46km ao N de Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:02:00-03","UnB","UB","150209","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & C. Mart.) Mez","Hatschbach, G","1980",NA,NA,"Hatschbach, G","23359","1970","01","18","Brasil","Paraná ","Guaratuba","Divisa. Alt. 200m","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arvoreta 8m, flor creme; Mata pluvial, encosta de morro",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"41937","auto",NA,NA,NA,NA
"162","2019-11-01 15:02:00-03","UnB","UB","150208","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & C. Mart.) Mez",NA,NA,NA,NA,"Eiten, G","8090D","1968","01","17","Brasil","São Paulo","São Paulo","Parque do Estado, grounds of the Instituto de Botânica. Ca. 10Km S. of center of São Paulo. Alt. 780m","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Tree 5m tall (central leader had been cut), trunk 8cm dbh; Secondary forest.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA
"163","2020-08-20 14:57:02-03","UFSC","FLOR","44570","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Sobral, M.","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","1632","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho da Tábuas.","-49.049444","-27.630278","49º2'58''W","27º37'49''S","590","590","arvoreta, flor branca, 6m altura. Florística IFFSC 314 (Arvoreta). Ecótono Floresta Ombrófila Densa ef. O.Mista.","FLOR0044570",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA
"164","2020-08-20 14:57:02-03","UFSC","FLOR","3513","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez",NA,NA,NA,NA,"Klein, R.M.","8262","1969","03","13","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"490","490","arbusto, Fruto Imaturo, verde, 3m altura. Exemplar único.","FLOR0003513",NA,NA,NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA
"165","2020-08-20 14:57:02-03","UFSC","FLOR","6005","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Brotto, M.L.","2013","12","18","Klein, R.M.; Bresolin, A.","7718","1968","05","23","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"490","490","arvoreta, flor branca, 5m altura","FLOR0006005",NA,NA,NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA
"166","2020-08-20 14:57:02-03","UFSC","FLOR","6031","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Nicolau, S.A.","1995","05","28","Klein, R.M.","8116","1969","01","23","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"400","400","arvoreta, flor branca, 5m altura","FLOR0006031",NA,NA,NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA
"167","2020-08-20 20:39:32-03","UFSC","FLOR","64993","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Vattimo, I. de","1976",NA,NA,"Bresolin, A.","107","1971","01","20","Brasil","Santa Catarina","Florianópolis","Pântano do Sul.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","Arvoreta de 5 metros com flores brancas","FLOR0064993","FLOR0064993",NA,NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA
"168","2020-08-20 14:57:02-03","UFSC","FLOR","21947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Souza, M.L.",NA,NA,NA,"Silva Filho, F.A. da; Souza, M.L. & Falkenberg, D.B.","337","1985","02","27","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbustivo, 2m altura","FLOR0021947",NA,NA,NA,NA,NA,NA,"Laurales","27000","auto",NA,NA,NA,NA
"169","2020-08-20 20:39:32-03","UFSC","FLOR","64985","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Vattimo, I. de","1976",NA,NA,"Bresolin, A.","164","1971","03","16","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,"10","10","Arvoreta de 4 metros com flores creme","FLOR0064985","FLOR0064985",NA,NA,NA,NA,NA,"Laurales","11115","auto",NA,NA,NA,NA
"170","2020-08-20 14:57:02-03","UFSC","FLOR","5542","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez",NA,NA,NA,NA,"Klein, R.M.","10178","1972","04","25","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","arvoreta, flor creme, 4m altura","FLOR0005542",NA,NA,NA,NA,NA,NA,"Laurales","31105","auto",NA,NA,NA,NA
"171","2020-08-20 14:57:02-03","UFSC","FLOR","2997","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10647","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","arvoreta, flor branco-creme, 4m altura","FLOR0002997",NA,NA,NA,NA,NA,NA,"Laurales","23385","auto",NA,NA,NA,NA
"172","2020-08-20 14:57:02-03","UFSC","FLOR","3000","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10819","1973","11","19","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","arvoreta, flor branca, 4m altura","FLOR0003000",NA,NA,NA,NA,NA,NA,"Laurales","23385","auto",NA,NA,NA,NA
"173","2021-03-04 15:44:12-03","IF","SPSF","33277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"M.A.W.Lentini",NA,"1998","02","10","Brasil","SP","Barra do Turvo","margens do rio Pardo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","38172","auto","Magnoliopsida",NA,NA,NA
"174","2021-03-04 15:44:12-03","IF","SPSF","33305","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"R.M.Cequeira","R22","2004","06","29","Brasil","SP","Itatiba","mata estacional semidecidual","-46.8300018310547","-23",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área aberta&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","17442","auto","Magnoliopsida",NA,NA,NA
"175","2021-03-04 15:44:12-03","IF","SPSF","20015","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"A.Sartori","33443","1995","02","14","Brasil","SP","Jacupiranga","mata atlantica de planicie","-48","-24.6900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","35797","auto","Magnoliopsida",NA,NA,NA
"176","2021-03-04 15:44:12-03","IF","SPSF","01840","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1943","04","20","Brasil","SP","Mogi das Cruzes","Fazenda Paratei","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","28666","auto","Magnoliopsida",NA,NA,NA
"177","2021-03-04 15:44:12-03","IF","SPSF","41287","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees) Mez",NA,NA,NA,NA,"L.F.Yamamoto","144","1998","01","27","Brasil","SP","Pedreira","fazenda Bela Vista","-46.9000015258789","-22.7399997711182",NA,NA,NA,NA,"COLETA: Arvoreta 5m, flores secas;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","12927","auto","Magnoliopsida",NA,NA,NA
"178","2021-03-04 15:44:12-03","IF","SPSF","21194","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"R.J.F. Garcia","318","1993","01","15","Brasil","SP","São Paulo","Parque Santo Dias","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA
"179","2021-03-04 15:44:12-03","IF","SPSF","34193","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,NA,NA,"1927","05","26","Brasil","RJ","Mata do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA
"180","2021-03-04 15:44:12-03","IF","SPSF","39035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Martius) Mez","J.B.Baitello","2008","04","16","R.T. Polisel","354","2006","09","01","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Árvore 6 m, frutos imaturos verdes.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA
"181","2021-03-04 15:44:12-03","IF","SPSF","40659","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees) Mez","J.B.Baitello","2008","10","09","R.T. Polisel","670","2008","03","01","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.695278","-23.936667",NA,NA,"700","700","COLETA: Árvore 7m, flore marrons.; GEOGRAFIA: Km 3, antes da CANOAR;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"Magnoliopsida",NA,NA,NA
"182","2021-03-04 15:44:12-03","IF","SPSF","46345","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees) Mez","J.B.Baitello","2013","05","13","L.Kollmann & E.Bausen & W.Pizziolo","2342","1999","03","31","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Arbusto com 2m de altura, botões verdes.; GEOGRAFIA: Terreno do Boza. Mata baixa.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","23813","auto","Magnoliopsida",NA,NA,NA
"183","2021-03-04 15:44:12-03","IF","SPSF","25796","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"M.A.G.Magenta & P.S.P.Sampaio","212","1999","09","16","Brasil","SP","Bertioga","Guaratuba","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","37616","auto","Magnoliopsida",NA,NA,NA
"184","2021-03-04 15:44:12-03","IF","SPSF","26414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata",NA,NA,NA,NA,NA,"P.S.P.Sampaio & S.E.Martins","434","2000","01","10","Brasil","SP","Bertioga","Guaratuba, fazenda Três Marias","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","37616","auto","Magnoliopsida",NA,NA,NA
"185","2021-03-04 15:44:12-03","IF","SPSF","47011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees) Mez","R.A.Alves","2003","07","30","R.J.F.Garcia & M.A.Pena & R.A.Alves","2200","2003","03","22","Brasil","SP","São Paulo","Fazenda Castanheiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore com 6m de altura, ramos ferrugíneos. Botões brancos e flores passadas.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA
"186","2021-03-04 15:44:12-03","IF","SPSF","50405","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","B.F.Mellado","2013","02","14","R.J.F.Garcia & M.B.S. Brabo & B.G.Fries","3676","2013","02","01","Brasil","SP","São Paulo","Parque Anhanguera","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore de 5m de altura com flores brancas.;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales","53584","auto","Magnoliopsida",NA,NA,NA
"187","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Mespilodaphne","lanata","Mespilodaphne lanata","Meisn.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Mespilodaphne","lanata","Mespilodaphne lanata","Meisn.",NA,NA,NA,NA,"Riedel, L","1832",NA,NA,NA,"Brazil","São Paulo",NA,"in sylvaticis humidis prov. S. Pauli",NA,NA,NA,NA,NA,NA,"m. Jan.; Oreas; HABITAT: Oreas",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:42:57-03","UFRGS","ICN","016547","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Rambo, B","31543","1946","02","10","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,"ICN00014430","ICN00014430",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"19353","auto",NA,NA,NA,NA
"190","2021-02-08 12:42:57-03","UFRGS","ICN","061539","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Klein, RM; Bresolin, A","10819","1973","02","19","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","Arvoreta 4m altura, flor branca; Mata","ICN00014433","ICN00014433",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"23385","auto",NA,NA,NA,NA
"191","2021-02-08 12:42:57-03","UFRGS","ICN","061510","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Bresolin, A","107","1971","01","20","Brasil","SC","Pântano do Sul",NA,NA,NA,NA,NA,"250","250","Arvoreta 5m altura, flor branca; Mata","ICN00014432","ICN00014432",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:42:57-03","UFRGS","ICN","115830","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Silva, FFA; et al.","337","1985","02","27","Brasil","SC","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arbustivo, 2 m altura. Flor branca.; Capoeira, na beira de duna.","ICN00014429","ICN00014429",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA
"193","2021-02-08 12:42:57-03","UFRGS","ICN","061517","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Bresolin, A","164","1971","03","16","Brasil","SC","Garopaba","Siriú","-48.6133003234863","-28.0233001708984",NA,NA,"10","10","Arvoreta 4m altura, flor creme; Dunas","ICN00014434","ICN00014434",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"11115","auto",NA,NA,NA,NA
"194","2021-02-08 12:42:57-03","UFRGS","ICN","004421","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Reitz, R; Klein, RM","4099","1959","01","16","Brasil","SC","Lauro Müller","Pinhal da Cia, Urussanga","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,NA,"ICN00014431","ICN00014431",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"15992","auto",NA,NA,NA,NA
"195","2021-02-08 12:42:57-03","UFRGS","ICN","084971","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Moraes, P",NA,NA,NA,"Klein, RM; Bresolin, A","10647","1972","01","15","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","Arvoreta 4m altura, flores branco-creme; Mata","ICN00014435","ICN00014435",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"23385","auto",NA,NA,NA,NA
"196","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","91613","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Molz, M.","2015","10","05","Molz, M.","s.n.","2015","04",NA,"Brasil","Santa Catarina","Paulo Lopes","Na Floresta ciliar do Rio Chicão","-48.772464","-28.010199","-48.772464","-28.010199","27","27","Arvoreta na borda da floresta, frutos imaturos","HAS0091613",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"197","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","94740","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees&Mart.) Mez","Molz, M.","2017","12","28","Molz, M.","s.n.","2017","12",NA,"Brasil","Santa Catarina","Timbé do Sul","Caminho para a cascata do Padre.","-49.8934","-28.85252","-49,8934000","-28,8525200",NA,NA,"Arvoreta com 9m de altura, intensamento florida; flores creme.","HAS0094740",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:07:31-03","IBt","SP","291544","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","2003",NA,NA,"Sartori, A; et al.","33443","1995","02","14","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga","-48.414722","-24.962222","-48.414722","-24.962222",NA,NA,NA,"SP055183","SP055183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:07:31-03","IBt","SP","46857","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","2003",NA,NA,"Kuehn, E; Kuhlmann, M","1197",NA,NA,NA,"Brasil","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA
"200","2019-11-21 10:07:31-03","IBt","SP","338235","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","1999","09","28","Magenta, MAG; Sampaio, PSP","212","1999","09","16","Brasil","São Paulo","Bertioga","Guaratuba. Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP055186","SP055186",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"201","2019-11-21 10:07:31-03","IBt","SP","10497","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Gehrt, A",NA,NA,NA,"Campos Novaes, J","CGG3791","1896",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SP006384","SP006384",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"202","2019-11-21 10:07:31-03","IBt","SP","51876","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","2003",NA,NA,"Kuhlmann, M","1959","1949","08","04","Brasil","São Paulo","Igaratá",NA,"-46.1500015258789","-23.2000007629395",NA,NA,NA,NA,NA,"SP055187","SP055187",NA,NA,NA,NA,NA,NA,"24798","auto",NA,NA,NA,NA
"203","2019-11-21 10:07:31-03","IBt","SP","68409","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","2003",NA,NA,"Pickel, B","s.n.","1943","04","20","Brasil","São Paulo","Mogi das Cruzes","Fazenda Parateí, mata a beira do rio Parateí","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,"SP055182","SP055182",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"204","2019-11-21 10:07:31-03","IBt","SP","291538","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Baitello, JB","2003",NA,NA,"Bernacci, LC; et al.","1291","1995","03","16","Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"SP055184","SP055184",NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA
"205","2019-11-21 10:07:31-03","IBt","SP","356470","S","Plantae","Lauraceae","Ocotea","lanata","Ocotea lanata","(Nees & Mart.) Mez","Nicolau, SA",NA,NA,NA,"Nicolau, SA; Faria, VB","2345","1999","04","18","Brasil","São Paulo","Pindamonhangaba","Bairro do Ribeirão Grande. Fazenda da Baroneza, talhão 19, subosque ausente, domínio de Chuesquea sp","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA
