NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Uniao,P,PPL,RIO DE JANEIRO,RESENDE,uniao,resende
Uniao,P,PPL,SAO PAULO,Monte Aprazivel,uniao,monteaprazivel
Rio Una do Prelado,H,STM,,,riounadoprelado,
Rio Una da Aldeia,H,STM,SAO PAULO,Iguape,riounadaaldeia,iguape
Rio Una,H,STM,SAO PAULO,Pindamonhangaba,riouna,pindamonhangaba
Praia do Una,T,BCH,,,praiadouna,
Ponta do Una,T,PT,,,pontadouna,
Ponta da Una,T,PT,SAO PAULO,Sao Sebastiao,pontadauna,saosebastiao
Una,P,PPL,SAO PAULO,Ibuina,una,ibuina
Umbauba,P,PPL,SAO PAULO,Cajobi,umbauba,cajobi
Rio Uere,H,STM,MATO GROSSO DO SUL,BATAGUASSU,riouere,bataguassu
Ribeirao Uere,H,STM,MATO GROSSO DO SUL,BATAGUASSU,ribeiraouere,bataguassu
Uere,P,PPL,MATO GROSSO DO SUL,BATAGUASSU,uere,bataguassu
Uchoa,P,PPL,SAO PAULO,Uchoa,uchoa,uchoa
Ubirama,P,PPL,SAO PAULO,Lencois Paulista,ubirama,lencoispaulista
Ubirajara,P,PPL,SAO PAULO,Ubirajara,ubirajara,ubirajara
Uberabinha,P,PPL,SAO PAULO,Guara,uberabinha,guara
Rio Uberaba,H,STM,SAO PAULO,Barra Do Turvo,riouberaba,barradoturvo
Rio Uberaba,H,STM,MINAS GERAIS,CONCEICAO DAS A,riouberaba,conceicaodasa
Rio Ubazinho,H,STM,PARANA,Candido de Abreu,rioubazinho,candidodeabreu
Ubazinho,P,PPL,PARANA,Candido de Abreu,ubazinho,candidodeabreu
Enseada de Ubatumirim,H,BAY,SAO PAULO,Ubatuba,enseadadeubatumirim,ubatuba
Baia de Ubatumirim,H,BAY,SAO PAULO,Ubatuba,baiadeubatumirim,ubatuba
Enseada de Ubatuba,H,BAY,,,enseadadeubatuba,
Baia de Ubatuba,H,BAY,,,baiadeubatuba,
Ubatuba,P,PPL,,,ubatuba,
Ubarana,P,PPL,SAO PAULO,Jose Bonifacio,ubarana,josebonifacio
Salto Uba,H,FLLS,PARANA,Candido de Abreu,saltouba,candidodeabreu
Uba,S,RSTP,SAO PAULO,Itirapina,uba,itirapina
Tuyuty,P,PPL,MINAS GERAIS,MONTE BELO,tuyuty,montebelo
Tuyuti,P,PPL,SAO PAULO,Braganca Paulist,tuyuti,bragancapaulist
Rio Turvo Pequeno,H,STM,MINAS GERAIS,ANDRELANDIA,rioturvopequeno,andrelandia
Rio Turvo Grande,H,STM,MINAS GERAIS,ANDRELANDIA,rioturvogrande,andrelandia
Turvo dos Gois,P,PPL,SAO PAULO,Tapirai,turvodosgois,tapirai
Serra do Turvo,T,MTS,MINAS GERAIS,ANDRELANDIA,serradoturvo,andrelandia
Rio Turvo,H,STM,PARANA,Cerro Azul,rioturvo,cerroazul
Rio Turvo,H,STM,SAO PAULO,Barra Do Turvo,rioturvo,barradoturvo
Rio Turvo,H,STM,SAO PAULO,Jacupiranga,rioturvo,jacupiranga
Rio Turvo,H,STM,SAO PAULO,El Dorado,rioturvo,eldorado
Rio Turvo,H,STM,SAO PAULO,Capao Bonito,rioturvo,capaobonito
Rio Turvo,H,STM,SAO PAULO,Pilar Do Sul,rioturvo,pilardosul
Rio Turvo,H,STM,SAO PAULO,Ourinhos,rioturvo,ourinhos
Rio Turvo,H,STM,RIO DE JANEIRO,BARRA MANSA,rioturvo,barramansa
Rio Turvo,H,STM,MINAS GERAIS,CAREACU,rioturvo,careacu
Rio Turvo,H,STM,MINAS GERAIS,MADRE D'DEUS D',rioturvo,madreddeusd
Rio Turvo,H,STM,MINAS GERAIS,SAO FCO DE S.,rioturvo,saofcodes
Ribeirao do Turvo,H,STM,SAO PAULO,Jaborandi,ribeiraodoturvo,jaborandi
Ribeirao Turvo,H,STM,PARANA,Cerro Azul,ribeiraoturvo,cerroazul
Ribeirao Turvo,H,STM,SAO PAULO,Jacupiranga,ribeiraoturvo,jacupiranga
Ribeirao Turvo,H,STM,SAO PAULO,El Dorado,ribeiraoturvo,eldorado
Corrego Turvo,H,STM,SAO PAULO,Jaborandi,corregoturvo,jaborandi
Turvo,P,PPL,PARANA,Antonina,turvo,antonina
Turvo,P,PPL,PARANA,Guarapuava,turvo,guarapuava
Turvo,P,PPL,MINAS GERAIS,ANDRELANDIA,turvo,andrelandia
Turvinia,P,PPL,SAO PAULO,Pirangi,turvinia,pirangi
Turvinho,P,PPL,SAO PAULO,Sao Miguel Arcan,turvinho,saomiguelarcan
Ribeirao Turuna,H,STM,PARANA,Santo Inacio,ribeiraoturuna,santoinacio
Turuman,P,PPL,SAO PAULO,Assis,turuman,assis
Turuma,P,PPL,SAO PAULO,Assis,turuma,assis
Turma 100,S,RSTP,SAO PAULO,Sto.Antonio da A,turma,stoantoniodaa
Turmalina,P,PPL,SAO PAULO,Turmalina,turmalina,turmalina
Turma Cento,S,RSTP,SAO PAULO,Sto.Antonio da A,turmacento,stoantoniodaa
Turiuba,P,PPL,SAO PAULO,Moncoes,turiuba,moncoes
Turibai,P,PPL,MINAS GERAIS,BONFIM,turibai,bonfim
Turiba do Sul,P,PPL,SAO PAULO,Itabera,turibadosul,itabera
Turiba,P,PPL,SAO PAULO,Itabera,turiba,itabera
Tupi Paulista,P,PPL,SAO PAULO,Tupi Paulista,tupipaulista,tupipaulista
Tupiniquins,P,PPL,SAO PAULO,Miracatu,tupiniquins,miracatu
Tupinamba,P,PPL,PARANA,Astorga,tupinamba,astorga
Tupinamba,P,PPL,SAO PAULO,Indiapora,tupinamba,indiapora
Tupi,P,PPL,SAO PAULO,"Santa Barbara d""",tupi,santabarbarad
Tupi,P,PPL,SAO PAULO,Tupi Paulista,tupi,tupipaulista
Tupanci,P,PPL,SAO PAULO,Sta. Maria da Se,tupanci,stamariadase
Tupan,P,PPL,SAO PAULO,Tupa,tupan,tupa
Tupa,P,PPL,SAO PAULO,Tupa,tupa,tupa
Tuneiras do Oeste,P,PPL,PARANA,Tuneiras d Oeste,tuneirasdooeste,tuneirasdoeste
Tuneiras d'Oeste,P,PPL,PARANA,Tuneiras d Oeste,tuneirasdoeste,tuneirasdoeste
Tuneiras,P,PPL,PARANA,Tuneiras d Oeste,tuneiras,tuneirasdoeste
Tunas,P,PPL,PARANA,Bocaiuva do Sul,tunas,bocaiuvadosul
Tulhas,P,PPL,PARANA,Nova Fatima,tulhas,novafatima
Tujuguaba,S,RSTN,SAO PAULO,Conchal,tujuguaba,conchal
Tujucue,S,RSTP,SAO PAULO,Mogi Mirim,tujucue,mogimirim
Tujucue,P,PPL,SAO PAULO,Mogi Mirim,tujucue,mogimirim
Tujacue,S,RSTP,SAO PAULO,Mogi Mirim,tujacue,mogimirim
Tuiuti,P,PPL,SAO PAULO,Braganca Paulist,tuiuti,bragancapaulist
Tuiuti,P,PPL,MINAS GERAIS,MONTE BELO,tuiuti,montebelo
Ribeirao Tucuruvi,H,STM,SAO PAULO,Valparaiso,ribeiraotucuruvi,valparaiso
Corrego Tucuruvi,H,STM,SAO PAULO,Valparaiso,corregotucuruvi,valparaiso
Tucuruvi,P,PPLX,SAO PAULO,Sao Paulo,tucuruvi,saopaulo
Tucuruvi,P,PPL,SAO PAULO,Adamantina,tucuruvi,adamantina
Ponta Tucunduva,T,PT,RIO DE JANEIRO,ANGRA DOS REIS,pontatucunduva,angradosreis
Lagoa Tucunduva,H,LK,SAO PAULO,Iguape,lagoatucunduva,iguape
Tubaca,P,PPL,SAO PAULO,Sao Joaquim da B,tubaca,saojoaquimdab
Ilha do Tu,T,ISL,RIO DE JANEIRO,PARATI,ilhadotu,parati
Trotil,S,RSTN,MINAS GERAIS,DELFIM MOREIRA,trotil,delfimmoreira
Tronco,P,PPL,PARANA,Castro,tronco,castro
Trombucas,P,PPL,SAO PAULO,Pedregulho,trombucas,pedregulho
Trombuca,P,PPL,MINAS GERAIS,NEPOMUCENO,trombuca,nepomuceno
Trocadeiro,P,PPL,MINAS GERAIS,SANTANA DA V.,trocadeiro,santanadav
Ponta da Trinidade,T,PT,RIO DE JANEIRO,PARATI,pontadatrinidade,parati
Ponta da Trindade,T,PT,RIO DE JANEIRO,PARATI,pontadatrindade,parati
Trigueiro,S,RSTP,MINAS GERAIS,LEANDRO FERREIR,trigueiro,leandroferreir
Trigueira,S,RSTP,MINAS GERAIS,LEANDRO FERREIR,trigueira,leandroferreir
Rio Tricolor,H,STM,PARANA,Campina da lagoa,riotricolor,campinadalagoa
Corrego Tres Saltos,H,STM,MINAS GERAIS,MUNHOZ,corregotressaltos,munhoz
Corredeiras dos Tres Pulos,H,RPDS,PARANA,Manuel Ribas,corredeirasdostrespulos,manuelribas
Pico Tres Pontoes,T,PK,PARANA,Guaraquecaba,picotrespontoes,guaraquecaba
Tres Pontoes,P,PPL,PARANA,Tibaji,trespontoes,tibaji
Ribeirao Tres Pontes,H,STM,SAO PAULO,Novo Horizonte,ribeiraotrespontes,novohorizonte
Tres Pontes,S,RSTN,SAO PAULO,Mte Alegre Do Su,trespontes,mtealegredosu
Ribeirao das Tres Pontas,H,STM,MINAS GERAIS,COQUEIRAL,ribeiraodastrespontas,coqueiral
Pico Tres Pontas,T,MT,SAO PAULO,Iguape,picotrespontas,iguape
Tres Pontas,P,PPL,MINAS GERAIS,TRES PONTAS,trespontas,trespontas
Tres Naeoes,P,PPL,SAO PAULO,Piacatu,tresnaeoes,piacatu
Tres Lagoas,P,PPL,MATO GROSSO DO SUL,TRES LAGOAS,treslagoas,treslagoas
Ribeirao Tres Irmaos,H,STM,SAO PAULO,Andradina,ribeiraotresirmaos,andradina
Tres Irmaos,P,PPL,SAO PAULO,Andradina,tresirmaos,andradina
Tres Fronteiras,P,PPL,SAO PAULO,Santa Fe Do Sul,tresfronteiras,santafedosul
Ilha dos Tres Estados,T,ISL,MATO GROSSO DO SUL,APARECIDA DO TAB,ilhadostresestados,aparecidadotab
Ribeirao Tres Cruzes,H,STM,MINAS GERAIS,MONTE SIAO,ribeiraotrescruzes,montesiao
Tres Cruzes,P,PPL,SAO PAULO,Salto,trescruzes,salto
Tres Cruzes,P,PPL,MINAS GERAIS,PIRANGUINHO,trescruzes,piranguinho
Tres Corregos,P,PPL,PARANA,Campo,trescorregos,campo
Tres Coraeoes,P,PPL,MINAS GERAIS,TRES CARACOES,trescoraeoes,trescaracoes
Ribeirao das Tres Boccas,H,STM,PARANA,Londrina,ribeiraodastresboccas,londrina
Ribeirao Tres Bocas,H,STM,PARANA,Londrina,ribeiraotresbocas,londrina
Tres Bicos,P,PPL,PARANA,Candido de Abreu,tresbicos,candidodeabreu
Rio Tres Barras,H,STM,PARANA,Borrazopolis,riotresbarras,borrazopolis
Rio Tres Barras,H,STM,MATO GROSSO DO SUL,ANAURILANDIA,riotresbarras,anaurilandia
Rio Tres Barras,H,STM,MATO GROSSO DO SUL,PARANAIBA,riotresbarras,paranaiba
Ribeirao Tres Barras,H,STM,PARANA,Borrazopolis,ribeiraotresbarras,borrazopolis
Ribeirao Tres Barras,H,STM,SAO PAULO,Cosmopolis,ribeiraotresbarras,cosmopolis
Ribeirao Tres Barras,H,STM,MATO GROSSO DO SUL,ANAURILANDIA,ribeiraotresbarras,anaurilandia
Ribeirao Tres Barras,H,STM,MATO GROSSO DO SUL,BRASILANDIA,ribeiraotresbarras,brasilandia
Ribeirao Tres Barras,H,STM,SAO PAULO,Divinolandia,ribeiraotresbarras,divinolandia
Corrego das Tres Barras,H,STM,MINAS GERAIS,POCOS DE CALDAS,corregodastresbarras,pocosdecaldas
Corrego das Tres Barras,H,STM,MATO GROSSO DO SUL,PARANAIBA,corregodastresbarras,paranaiba
Corrego Tres Barras,H,STM,MINAS GERAIS,FRUTAL,corregotresbarras,frutal
Tres Barras,P,PPL,PARANA,Pitanga,tresbarras,pitanga
Tres Barras,P,PPL,PARANA,Faxinal,tresbarras,faxinal
Tres Barras,P,PPL,PARANA,S. Sebastiao da,tresbarras,ssebastiaoda
Tres Barras,P,PPL,MATO GROSSO DO SUL,ANAURILANDIA,tresbarras,anaurilandia
Tres Barras,P,PPL,MINAS GERAIS,POCOS DE CALDAS,tresbarras,pocosdecaldas
Tres Barras,P,PPL,SAO PAULO,Luis Antonio,tresbarras,luisantonio
Tres Barras,P,PPL,SAO PAULO,Sales Oliveira,tresbarras,salesoliveira
Tres Barras,P,PPL,MINAS GERAIS,CAPETINGA,tresbarras,capetinga
Ribeirao Tres Barcas,H,STM,MINAS GERAIS,BOM REPOUSO,ribeiraotresbarcas,bomrepouso
Tremembe,P,PPL,SAO PAULO,Pindamonhangaba,tremembe,pindamonhangaba
Corrego Tremedal,H,STM,MINAS GERAIS,CASSIA,corregotremedal,cassia
Ribeirao Travessao,H,STM,SAO PAULO,Sete Barras,ribeiraotravessao,setebarras
Corredeira do Travessao,H,RPDS,SAO PAULO,Rifaina,corredeiradotravessao,rifaina
Corredeira Travessao,H,RPDS,MINAS GERAIS,ITURAMA,corredeiratravessao,iturama
Rio Travessa Grande,H,STM,SAO PAULO,Pereira Barreto,riotravessagrande,pereirabarreto
Ribeirao Travessa Grande,H,STM,SAO PAULO,Pereira Barreto,ribeiraotravessagrande,pereirabarreto
Corrego Travessa Grande,H,STM,SAO PAULO,Pereira Barreto,corregotravessagrande,pereirabarreto
Travessa,P,PPL,SAO PAULO,Andradina,travessa,andradina
Baia do Trapande,H,BAY,SAO PAULO,Cananeia,baiadotrapande,cananeia
Ribeirao da Tranqueira,H,STM,MINAS GERAIS,ITURAMA,ribeiraodatranqueira,iturama
Traituba,S,RSTN,MINAS GERAIS,CARRANCAS,traituba,carrancas
Traituba,P,PPL,MINAS GERAIS,FAMA,traituba,fama
Traitu,P,PPL,SAO PAULO,Aracatuba,traitu,aracatuba
Trabiju,P,PPL,SAO PAULO,Ribeirao Bonito,trabiju,ribeiraobonito
Rio Tourinho,H,STM,PARANA,Guaraniacu,riotourinho,guaraniacu
Toscano de Brito,S,RSTN,MINAS GERAIS,CAMPO BELO,toscanodebrito,campobelo
Corredeira Torta,H,RPDS,PARANA,Manuel Ribas,corredeiratorta,manuelribas
Torrinha,P,PPL,SAO PAULO,Torrinha,torrinha,torrinha
Torre de Pedra,P,PPL,SAO PAULO,Guarei,torredepedra,guarei
Torre Branca,P,PPL,PARANA,Candido de Abreu,torrebranca,candidodeabreu
Serra da Torre,T,SPUR,MINAS GERAIS,BOM REPOUSO,serradatorre,bomrepouso
Torquato,S,RSTP,SAO PAULO,Piracicaba,torquato,piracicaba
Torneiros,P,PPL,MINAS GERAIS,PARA DE MINAS,torneiros,parademinas
Torneiras,P,PPL,MINAS GERAIS,PARA DE MINAS,torneiras,parademinas
Toriba,P,PPL,SAO PAULO,Itabera,toriba,itabera
Ponta do Toque-Toque,T,PT,,,pontadotoquetoque,
Ponta do Toque-Toque,T,PT,,,pontadotoquetoque,
Ilha do Toque-Toque,T,ISL,,,ilhadotoquetoque,
Ponta do Toque,T,PT,,,pontadotoque,
Cachoeira do Toniquinho,H,FLLS,MINAS GERAIS,CAMPO FLORIDO,cachoeiradotoniquinho,campoflorido
Ponta das Toninhas,T,PT,,,pontadastoninhas,
Ribeirao Tombo do Meio,H,STM,PARANA,Santo Inacio,ribeiraotombodomeio,santoinacio
Praia do Tombo,T,BCH,,,praiadotombo,
Tombador,P,PPL,MINAS GERAIS,CRISTAIS,tombador,cristais
Tomazina,P,PPL,PARANA,Tomazina,tomazina,tomazina
Ribeirao Tomazes,H,STM,SAO PAULO,Riolandia,ribeiraotomazes,riolandia
Tomasina,P,PPL,PARANA,Tomazina,tomasina,tomazina
Ribeirao dos Tomases,H,STM,SAO PAULO,Riolandia,ribeiraodostomases,riolandia
Ribeirao dos Toledos,H,STM,SAO PAULO,"Santa Barbara d""",ribeiraodostoledos,santabarbarad
Toledos,P,PPL,SAO PAULO,Laranjal Paulist,toledos,laranjalpaulist
Toledo,P,PPL,MINAS GERAIS,TOLEDO,toledo,toledo
Lagoa da Tolda,H,LK,MINAS GERAIS,UBERABA,lagoadatolda,uberaba
Tocos do Moji,P,PPL,MINAS GERAIS,BORDA DA MATA,tocosdomoji,bordadamata
Tocos do Mogi,P,PPL,MINAS GERAIS,BORDA DA MATA,tocosdomogi,bordadamata
Tocas,P,PPL,SAO PAULO,Apiai,tocas,apiai
Toca,P,PPL,SAO PAULO,Serra Azul,toca,serraazul
Tobiaras,P,PPL,SAO PAULO,Promissao,tobiaras,promissao
Tiririca,S,RSTN,SAO PAULO,Cravinhos,tiririca,cravinhos
Tiradentes,S,RSTN,MINAS GERAIS,PRADOS,tiradentes,prados
Tiradentes,P,PPL,MINAS GERAIS,TIRADENTES,tiradentes,tiradentes
Morro Tira Chapeu,T,MT,SAO PAULO,Sao Jose Do Barr,morrotirachapeu,saojosedobarr
Tingua,S,RSTN,,,tingua,
Timoneira,P,PPL,PARANA,Alm Tamandare,timoneira,almtamandare
Timbury,P,PPL,SAO PAULO,Timburi,timbury,timburi
Timburi,P,PPL,SAO PAULO,Timburi,timburi,timburi
Timburai,P,PPL,SAO PAULO,Timburi,timburai,timburi
Timbu,P,PPL,PARANA,Campina Grande d,timbu,campinagranded
Corrego Timbore,H,STM,SAO PAULO,Andradina,corregotimbore,andradina
Timbore,S,RSTP,MATO GROSSO DO SUL,A. CLARA,timbore,aclara
Timbore,S,RSTN,MINAS GERAIS,FORMIGA,timbore,formiga
Timbore,P,PPL,SAO PAULO,Andradina,timbore,andradina
Timbora,S,RSTP,MATO GROSSO DO SUL,A. CLARA,timbora,aclara
Timbora,S,RSTN,MINAS GERAIS,FORMIGA,timbora,formiga
Timbo,P,PPL,SAO PAULO,Pirapozinho,timbo,pirapozinho
Timaneira,P,PPL,PARANA,Alm Tamandare,timaneira,almtamandare
Estaeao Tijuco Preto,S,RSTN,PARANA,Pirai do Sul,estaeaotijucopreto,piraidosul
Tijuco Preto,P,PPL,SAO PAULO,Sete Barras,tijucopreto,setebarras
Tijuco Preto,P,PPL,SAO PAULO,Braganca Paulist,tijucopreto,bragancapaulist
Tijuco Preto,P,PPL,SAO PAULO,Charqueada,tijucopreto,charqueada
Tijuco Preto,P,PPL,SAO PAULO,Brotas,tijucopreto,brotas
Tijuco Preto,P,PPL,SAO PAULO,Leme,tijucopreto,leme
Ribeirao do Tijuco,H,STM,SAO PAULO,Ribeira,ribeiraodotijuco,ribeira
Tijuco,P,PPL,MINAS GERAIS,IBIRITE,tijuco,ibirite
Tijuca,P,PPL,SAO PAULO,Leme,tijuca,leme
Rio do Tigre,H,STM,PARANA,Castro,riodotigre,castro
Rio do Tigre,H,STM,PARANA,Sao Jeronimo da,riodotigre,saojeronimoda
Rio do Tigre,H,STM,PARANA,Cornelio Procopi,riodotigre,cornelioprocopi
Rio do Tigre,H,STM,PARANA,Diamante do Nort,riodotigre,diamantedonort
Ribeirao do Tigre,H,STM,PARANA,Castro,ribeiraodotigre,castro
Ribeirao do Tigre,H,STM,PARANA,Cornelio Procopi,ribeiraodotigre,cornelioprocopi
Ribeirao do Tigre,H,STM,PARANA,Diamante do Nort,ribeiraodotigre,diamantedonort
Ilha do Tigre,T,ISL,SAO PAULO,Pres Epitacio,ilhadotigre,presepitacio
Arroio do Tigre,H,STM,PARANA,Candido de Abreu,arroiodotigre,candidodeabreu
Tigre,S,RSTN,MINAS GERAIS,CORREGO DANTA,tigre,corregodanta
Rio Tiete,H,STM,SAO PAULO,Castilho,riotiete,castilho
Tiete,P,PPL,SAO PAULO,Tiete,tiete,tiete
Rio Tibiriea,H,STM,SAO PAULO,Luisiania,riotibiriea,luisiania
Tibiriea,S,RSTN,SAO PAULO,Cravinhos,tibiriea,cravinhos
Tibiriea,P,PPL,SAO PAULO,Avai,tibiriea,avai
Tibiriea,P,PPL,MATO GROSSO DO SUL,BATAGUASSU,tibiriea,bataguassu
Rio Tibaji,H,STM,PARANA,RIO PARANAPANEMA,riotibaji,rioparanapanema
Tibaji,P,PPL,PARANA,Tibaji,tibaji,tibaji
Rio Tibagy,H,STM,PARANA,RIO PARANAPANEMA,riotibagy,rioparanapanema
Tibagy,P,PPL,PARANA,Tibaji,tibagy,tibaji
Rio Tibagi,H,STM,PARANA,RIO PARANAPANEMA,riotibagi,rioparanapanema
Tibagi,P,PPL,PARANA,Tibaji,tibagi,tibaji
Thomazina,P,PPL,PARANA,Tomazina,thomazina,tomazina
Therezina,P,PPL,PARANA,Candido de Abreu,therezina,candidodeabreu
Tetequera,P,PPL,SAO PAULO,Pindamonhangaba,tetequera,pindamonhangaba
Rio Tesoura,H,STM,MATO GROSSO DO SUL,BRASILANDIA,riotesoura,brasilandia
Ribeirao Tesoura,H,STM,MATO GROSSO DO SUL,BRASILANDIA,ribeiraotesoura,brasilandia
Terras,P,PPL,MINAS GERAIS,S.ANTON.D'AMPAR,terras,santondampar
Terra Roxa,P,PPL,PARANA,Pinhalao,terraroxa,pinhalao
Terra Roxa,P,PPL,PARANA,Pinhalao,terraroxa,pinhalao
Terra Roxa,P,PPL,SAO PAULO,Terra Roxa,terraroxa,terraroxa
Terra Rica,P,PPL,PARANA,Terra Rica,terrarica,terrarica
Corrego Terra Queimada,H,STM,SAO PAULO,Conchal,corregoterraqueimada,conchal
Terra Preta,P,PPL,SAO PAULO,Jaguariuna,terrapreta,jaguariuna
Terra Preta,P,PPL,MINAS GERAIS,BOA ESPERANCA,terrapreta,boaesperanca
Terra Nova d'Oeste,P,PPL,SAO PAULO,Nova Guataporang,terranovadoeste,novaguataporang
Terra Branca,P,PPL,PARANA,Candido de Abreu,terrabranca,candidodeabreu
Terra Boa,P,PPL,PARANA,Terra Boa,terraboa,terraboa
Terra,P,PPL,MINAS GERAIS,PIUI,terra,piui
Termopolis,P,PPL,MINAS GERAIS,SAO SEBASTIAO DO,termopolis,saosebastiaodo
Termas do Ibira,P,PPL,SAO PAULO,Ibira,termasdoibira,ibira
Termas de Ibira,P,PPL,SAO PAULO,Ibira,termasdeibira,ibira
Terezina,P,PPL,PARANA,Candido de Abreu,terezina,candidodeabreu
Tereza Cristina,P,PPL,PARANA,Candido de Abreu,terezacristina,candidodeabreu
Teresa Cristina,P,PPL,PARANA,Candido de Abreu,teresacristina,candidodeabreu
Terceira Alianea,P,PPL,SAO PAULO,Mirandopolis,terceiraalianea,mirandopolis
Teodoro Sampaio,P,PPL,SAO PAULO,Mirante Do Paran,teodorosampaio,mirantedoparan
Teodoros,P,PPL,SAO PAULO,Sao Bento Do Sap,teodoros,saobentodosap
Teodoro Alvarenga,P,PPL,MINAS GERAIS,CANDEIAS,teodoroalvarenga,candeias
Serra do Tenifel,T,MTS,RIO DE JANEIRO,RESENDE,serradotenifel,resende
Tenentes,P,PPL,MINAS GERAIS,EXTREMA,tenentes,extrema
Ribeirao do Tenente,H,STM,PARANA,Centenario do Su,ribeiraodotenente,centenariodosu
Tenente,P,PPL,SAO PAULO,Castilho,tenente,castilho
Ribeirao Temivel,H,STM,SAO PAULO,Sete Barras,ribeiraotemivel,setebarras
Telemaco Borba,P,PPL,PARANA,Telemaco Borba,telemacoborba,telemacoborba
Tejupa,P,PPL,SAO PAULO,Tejupa,tejupa,tejupa
Tejuco,P,PPL,MINAS GERAIS,IBIRITE,tejuco,ibirite
Teeainda,P,PPL,SAO PAULO,Martinopolis,teeainda,martinopolis
Tayuva,P,PPL,SAO PAULO,Taiuva,tayuva,taiuva
Tayassupeba,P,PPL,SAO PAULO,Mogi Das Cruzes,tayassupeba,mogidascruzes
Tayassu,P,PPL,SAO PAULO,Taiacu,tayassu,taiacu
Taxaquara,P,PPL,SAO PAULO,Itapevi,taxaquara,itapevi
Tavares,P,PPL,MINAS GERAIS,PARA DE MINAS,tavares,parademinas
Taubate,P,PPL,SAO PAULO,Taubate,taubate,taubate
Ribeirao Tatupeva,H,STM,SAO PAULO,Iporanga,ribeiraotatupeva,iporanga
Ribeirao Tatupeba,H,STM,SAO PAULO,Iporanga,ribeiraotatupeba,iporanga
Rio Tatui,H,STM,SAO PAULO,Tatui,riotatui,tatui
Tatui,P,PPL,SAO PAULO,Tatui,tatui,tatui
Tatuhy,P,PPL,SAO PAULO,Tatui,tatuhy,tatui
Tatuca,S,RSTP,SAO PAULO,Luis Antonio,tatuca,luisantonio
Rio Tatu,H,STM,SAO PAULO,Americana,riotatu,americana
Ribeirao do Tatu,H,STM,SAO PAULO,Americana,ribeiraodotatu,americana
Tatu,S,RSTN,SAO PAULO,Limeira,tatu,limeira
Ilha Tassiquara,T,ISL,MATO GROSSO DO SUL,BATAGUASSU,ilhatassiquara,bataguassu
Ribeirao Taruma,H,STM,SAO PAULO,Cruzalia,ribeiraotaruma,cruzalia
Taruma,P,PPL,SAO PAULO,Assis,taruma,assis
Tartaria,S,RSTN,MINAS GERAIS,OLIVEIRA,tartaria,oliveira
Tartari,S,RSTN,MINAS GERAIS,OLIVEIRA,tartari,oliveira
Tarituba,P,PPL,RIO DE JANEIRO,PARATI,tarituba,parati
Tarabai,P,PPL,SAO PAULO,Tarabai,tarabai,tarabai
Rio Taquary,H,STM,SAO PAULO,Itai,riotaquary,itai
Taquary,P,PPL,SAO PAULO,Taquarituba,taquary,taquarituba
Rio Taquarussu,H,STM,MATO GROSSO DO SUL,BRASILANDIA,riotaquarussu,brasilandia
Ribeirao Taquarussu,H,STM,MATO GROSSO DO SUL,BRASILANDIA,ribeiraotaquarussu,brasilandia
Ribeirao Taquarussu,H,STM,SAO PAULO,Junqueiropolis,ribeiraotaquarussu,junqueiropolis
Rio Taquarueu,H,STM,MATO GROSSO DO SUL,BRASILANDIA,riotaquarueu,brasilandia
Ribeirao Taquarueu,H,STM,PARANA,Itambaraca,ribeiraotaquarueu,itambaraca
Ribeirao Taquarueu,H,STM,PARANA,Santo Inacio,ribeiraotaquarueu,santoinacio
Ribeirao Taquarueu,H,STM,SAO PAULO,Flora Rica,ribeiraotaquarueu,florarica
Ribeirao Taquarueu,H,STM,SAO PAULO,Dracena,ribeiraotaquarueu,dracena
Ribeirao Taquarueu,H,STM,SAO PAULO,Casa Branca,ribeiraotaquarueu,casabranca
Ribeirao Taquarueu,H,STM,SAO PAULO,Junqueiropolis,ribeiraotaquarueu,junqueiropolis
Corrego Taquarueu,H,STM,SAO PAULO,Junqueiropolis,corregotaquarueu,junqueiropolis
Taquarueu,P,PPL,PARANA,Ponta Grossa,taquarueu,pontagrossa
Rio Taquaru,H,STM,SAO PAULO,Itanhaem,riotaquaru,itanhaem
Taquarivai,P,PPL,SAO PAULO,Itapeva,taquarivai,itapeva
Taquarituba,P,PPL,SAO PAULO,Taquarituba,taquarituba,taquarituba
Taquaritinga,P,PPL,SAO PAULO,Taquaritinga,taquaritinga,taquaritinga
Taquarinha,P,PPL,MINAS GERAIS,MONTE BELO,taquarinha,montebelo
Rio Taquari Mirim,H,STM,SAO PAULO,Itapeva,riotaquarimirim,itapeva
Ribeirao Taquari-Mirim,H,STM,SAO PAULO,Itapeva,ribeiraotaquarimirim,itapeva
Corrego Taquaril,H,STM,MINAS GERAIS,PIRAJUBA,corregotaquaril,pirajuba
Corrego Taquaril,H,STM,MINAS GERAIS,CONCEICAO DAS A,corregotaquaril,conceicaodasa
Taquariaiva,P,PPL,SAO PAULO,Itapeva,taquariaiva,itapeva
Serra Taquari,T,MTS,SAO PAULO,Cananeia,serrataquari,cananeia
Rio Taquari,H,STM,PARANA,Castro,riotaquari,castro
Rio Taquari,H,STM,SAO PAULO,El Dorado,riotaquari,eldorado
Rio Taquari,H,STM,SAO PAULO,Itai,riotaquari,itai
Rio Taquari,H,STM,RIO DE JANEIRO,PARATI,riotaquari,parati
Ribeirao Taquari,H,STM,SAO PAULO,El Dorado,ribeiraotaquari,eldorado
