"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"98","2021-02-11 17:21:30-03","UFPR","UPCB","76419","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Gomes, M.","Fontana, A.P.","5165","2008","05","04",NA,"Brasil","Espírito Santo","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana. Elev.: 590m","-40.517","-20.267",NA,"Arvoreto, ca. 4m. Frutos verdes..",NA,NA,"Cariacica",NA,NA,NA,NA,"2014","01","29","-40.517","-20.267",NA,NA,NA,NA
"99","2021-02-11 17:21:30-03","UFPR","UPCB","91040","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Pessoa, M. C.","Goldenberg, R. et al.","1100","2008","05","05",NA,"Brasil","Espírito Santo","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana.","-40.525","-20.276",NA,"Arvoreta 6m. Frutos imaturos verdes, maduros castanhos..",NA,NA,"Cariacica","590","590",NA,NA,"2013",NA,NA,"-40.525","-20.276",NA,NA,NA,NA
"100","2017-09-26 17:32:00-03","MO","MOBOT","100310378","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C.M. Taylor","Boris A. Krukoff","Krukoff 10127","1939","1","1","South America","Bolivia","La Paz","Basin of Rio Bopi, San Bartolome (near Calisaya).","-67.1833333","-16.1166667",NA,NA,NA,NA,"Sud Yungas","750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2016-10-31 11:39:00-02","MO","MOBOT","100935932","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C.M. Taylor (MO)","André M. Amorim|Rafaela C. Forzza|C.N. Fraga|Ludovic Kollmann|Paulo H. Labiak","Amorim 7159","2008","2","16","South America","Brazil","Espírito Santo","Reserva Biológica Duas Bocas. Floresta na beira da estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana.","-40.4819445","-20.3025",NA,NA,NA,NA,"Cariacica","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2017-09-26 17:34:00-03","MO","MOBOT","100999318","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C.M. Taylor","Stephan G. Beck","Beck 13921","1988","8","6","South America","Bolivia","La Paz","De Chuspipata bajando 14 km hacia Yolosa y entrando 5 km hacia el río Huarinillas.",NA,NA,NA,NA,NA,NA,"Nor Yungas","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1415477","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","J.Kirkbride","Scott A. Mori","Mori 11506","1979","2","8","South America","Brazil","Bahia","Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-10-31 11:42:00-02","MO","MOBOT","3091503","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C. M. Taylor","dos Santos","Santos 005005","1988",NA,NA,"South America","Brazil","Espírito Santo","Teresa, alto Tabocas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","3093567","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","P.G. Delprete","W. Wayt Thomas","Thomas 13028","2002","8","2","South America","Brazil","Bahia","Camacan: Serra Bonita (Serra da Torre) 10km N of Camacan on road to Jacareci, then 4.6km W on road to transmission towers. Disturbed montane forest. 15:23.18'S, 39:34.06'W",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-11-17 19:52:00-02","MO","MOBOT","3094085","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"R. Guedes","Guedes s.n.","1990",NA,NA,"South America","Brazil","Rio de Janeiro","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha, rio Macaé","-42.0008333","-22.0005333",NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2014-02-12 12:04:00-02","MO","MOBOT","3094184","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"M. A. Nadruz Coelho","Nadruz Coelho 545","1989","12","28","South America","Brazil","Rio de Janeiro","Nova Friburgo, Reserva Ecologica Municipal de Macae de Cima, Sítio Fazenda Velha","-42.0003333","-22.0001167",NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2016-10-10 11:12:00-03","MO","MOBOT","3094389","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"Cláudia M. Vierira|et al.","Vieira 69","1989","8","18","South America","Brazil","Rio de Janeiro","Nova, Friburgo, Reserva Ecologica Municipal de Macaé de Cima, Sitio Fazenda Velha","-42","-22",NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2016-10-31 11:46:00-02","MO","MOBOT","3094431","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C. M. Taylor","Amorim","Amorim 1675","1995","4","7","South America","Brazil","Bahia","Municiio de una. Estrada Sao Jose-Una, km 9. Ramal a direita a partir de Sao Jose. Mata Higrofila sul baiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2016-10-10 11:10:00-03","MO","MOBOT","3094627","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Carlos Rizzini","Edmundo Pereira","Pereira 446","1945","12","21","South America","Brazil","Rio de Janeiro","serra dos orgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2016-10-05 12:35:00-03","MO","MOBOT","3097040","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C.M. Taylor","B. Luschnath","Luschnath s.n.","1831",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2017-09-26 17:29:00-03","MO","MOBOT","520283","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","C.M. Taylor","James C. Solomon","Solomon 8873","1982","11","13","South America","Bolivia","La Paz","12.4 km below Yolosa on road to Caranavi. Heavily disturbed hillsides along Río Santa Barbara.","-67.7166667","-16.15",NA,NA,NA,NA,"Nor Yungas","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-38","7",NA
"113","2014-08-22 08:50:00-03","MO","MOBOT","534744","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Birgitta Bremer","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49347","1985","1","8","South America","Brazil","São Paulo","Agriculture Experiment Station. Along Río Comprido.","-45","-23.5",NA,NA,NA,NA,"Ubatuba","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-20","6",NA
"114","2020-08-31 08:56:13-03","INPA","INPA","221939","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Farág, PR do C.","37","1995","05","24","Southern America","Brasil","Rio de Janeiro","Silva Jardim, Reserva Biológica de Poço das Antas. Trilha Rodolfo Norte.",NA,NA,NA,NA,"INPA0221939","INPA0221939 INPA0221939_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-31 08:56:13-03","INPA","INPA","230473","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Piratininga, A","72","1994","05","25","Southern America","Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas. Encosta-área da parcela 3A.","-42.3917007446289","-22.6508007049561",NA,NA,"INPA0230473",NA,"Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","26210",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","D. Zappi/Out.-2009","L. Kollmann; et al","8990","2006","05","04",NA,"Brasil","Espírito Santo","Rio Saltinho","-40.506944","-19.936111",NA,"Arvoreto 3m. Frutos verdes.","MBML026210",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA
"117","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","5005",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","P. Germano Filho","M. F. dos Santos",NA,"1988","03","25",NA,"Brasil","Espírito Santo","Alto Tabocas","-40.686944","-19.932222",NA,"Arbusto, coletado à beira de rio.","MBML005005",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"40W41'13","19S55'56",NA,NA,NA,NA
"118","2020-07-10 09:49:04-03","MBML","MBML-HERBARIO","54049",NA,"Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","A. Kaczmarczk/20-12-2003","A. Kaczmarczk; D. Sattler, C.H. Reif da Paula & M. Adamek","19","2003","12","20",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Vale do Rio Beija-Flor","-43.0025","-22.446667",NA,"Floresta montana. Árvore, corola amarela, anteras brancas, cheiro cítrico - clórico (DMA154)","MBML054049",NA,"Teresópolis","1250","1250",NA,NA,NA,NA,NA,"43W0'9","22S26'48",NA,NA,NA,NA
"119","2021-03-04 11:06:15-03","UFRB","HURB","13954","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"Victor Jr., V.","601","2013","01","11",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000013954",NA,"Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-04 11:06:15-03","UFRB","HURB","13955","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"Victor Jr., V.","581","2013","01","11",NA,"Brasil","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000013955",NA,"Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-15 14:43:37-03","UNESP-RC","HRCB","70661","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Marcusso, G. M.","Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333",NA,NA,NA,NA,"Cunha",NA,NA,NA,NA,NA,NA,NA,"45º01O","23°14'S",NA,NA,NA,NA
"122","2020-07-15 14:43:39-03","UNESP-RC","HRCB","9853","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-15 14:43:39-03","UNESP-RC","HRCB","51318","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.",NA,"Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-15 14:43:39-03","UNESP-RC","HRCB","27811","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Gajardo, I. S. M.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-15 14:43:39-03","UNESP-RC","HRCB","17140","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-15 14:43:39-03","UNESP-RC","HRCB","17092","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-15 14:43:39-03","UNESP-RC","HRCB","15993","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-15 14:43:39-03","UNESP-RC","HRCB","15838","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10444","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11501","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-15 14:43:39-03","UNESP-RC","HRCB","11461","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Mario Gomes","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-18 11:50:09-03","UERJ","HRJ","12603","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","C. Y#?#G. Manão","C.Y#?#. G. Manão,; R. Araujo, S. Santos, K. Silva, Terezinha","793","2010","02","23",NA,"Brasil","Rio de Janeiro","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012752",NA,"Angra dos Reis","223","223","32988","auto","2010","02","23",NA,NA,NA,NA,NA,NA
"133","2021-02-09 10:13:50-03","UENF","HUENF","1881","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","938","1997","10","25",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001883",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"134","2021-02-09 10:13:50-03","UENF","HUENF","1721","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","621","1997","07","24",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 543","HUENF00001723",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"135","2021-02-09 10:13:50-03","UENF","HUENF","1695","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","543","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"P.","HUENF00001697",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"136","2021-02-09 10:13:50-03","UENF","HUENF","1689","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","507","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 506; P.","HUENF00001691",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"137","2021-02-09 10:13:50-03","UENF","HUENF","1698","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","548","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"P.","HUENF00001700",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"138","2021-02-09 10:13:50-03","UENF","HUENF","1864","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","901","1997","10","25",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"Igual ao 530","HUENF00001866",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"139","2021-02-09 10:13:50-03","UENF","HUENF","1716","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","604","1997","07","24",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001718",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"140","2021-02-09 10:13:50-03","UENF","HUENF","1754","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","675","1997","08","29",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001756",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"141","2021-02-09 10:13:50-03","UENF","HUENF","1688","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Moreno, M.R.; Nascimento, M.T.","506","1997","05","22",NA,"Brasil","Rio de Janeiro","Imbé","-41.796944","-21.846944",NA,"P.","HUENF00001690",NA,"Campos dos Goytacazes","38","38",NA,NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA
"142","2019-11-13 11:29:48-03","USP","SPF","104292","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Delprete, PG","Kallunki, JA","668","1995","02","21",NA,"Brasil","Rio de Janeiro",NA,"-44.216667","-22.866667",NA,NA,"SPF00104292",NA,"Rio de Janeiro",NA,NA,NA,NA,"2001",NA,NA,"-44.216667","-22.866667",NA,NA,NA,NA
"143","2019-11-13 11:29:48-03","USP","SPF","153082","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Lombardi, JA","Gomes, JV","271","2002","03","12",NA,"Brasil","Minas Gerais","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,"SPF00153082",NA,"São Gonçalo do Rio Abaixo",NA,NA,"17525","auto","2002","04",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:29:48-03","USP","SPF","227018","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Gomes, M","Braga, JMA","5111","1998","12","23",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"SPF00227018","SPF00227018","Rio de Janeiro","250","250","57442","auto","2006","01",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:29:48-03","USP","SPF","101312","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Sugiyama, M; et al.","Sugiyama, M","1277","1994","12","01",NA,"Brasil","São Paulo",NA,"-46.4199981689453","-23.8899993896484",NA,NA,"SPF00101312",NA,"Cubatão",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:29:48-03","USP","SPF","122198","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Zappi, DC","Ferretti, AR","25","1996","12","12",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00122198",NA,"Cunha",NA,NA,"38855","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:29:48-03","USP","SPF","96098","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Anônimo","Kiyama, CY","30","1994","09","03",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SPF00096098",NA,"Salesópolis",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:29:48-03","USP","SPF","99664","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Zappi, DC","Furlan, A","1544","1994","04","17",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SPF00099664",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-15 07:51:52-03","UEFS","HUEFS","101196","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.G.Jardim","Amorim, A.M.","4443","2004","12","09",NA,"Brasil","Bahia","Serra da Lontras, ca. 7 Km no ramal que liga o povoado de Itatinguí à Serra das Lontras.","-39.408056","-15.202778",NA,"Floresta Ombrófila.","HUEFS0101196","HUEFS0101196 HUEFS0101196_e1","Arataca",NA,NA,NA,NA,NA,NA,NA,"39W24'29''","15S12'10''","Asteranae",NA,NA,NA
"150","2020-06-15 07:51:52-03","UEFS","HUEFS","109078","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","M.M.M.Lopes","Amorim, A.M.","4733","2005","02","02",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,"Margem de estrada e capoeira. Vegetação Montana.","HUEFS0109078","HUEFS0109078 HUEFS0109078_e1","Camacan","835","835",NA,NA,NA,NA,NA,"39W33'55''","15S23'30''","Asteranae",NA,NA,NA
"151","2020-06-15 07:51:52-03","UEFS","HUEFS","113017","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Amorim, A.M.","6002","2006","04","29",NA,"Brasil","Bahia","Serra das Lontras. Ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propriedade de José Marques. Coletas em trilha aberta por madeireiros, após bifurcação da trilha do rio.","-39.408056","-15.202778",NA,"Floresta Ombrófila.","HUEFS0113017","HUEFS0113017 HUEFS0113017_e1","Arataca",NA,NA,NA,NA,NA,NA,NA,"39W24'29''","15S12'10''","Asteranae",NA,NA,NA
