"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"145","2019-11-01 15:03:14-03","UnB","UB","212876","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE938","2012","10","06","Southern America","Brasil",NA,NA,"Trepadeira, 2m; Mata mesofítica. Solo argilo-arenoso, marrom",NA,"Dicotyledoneae",NA,"Griseb.","Goiás","Edéia","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214","Almeida, RF","523","523",NA,"-50.1158","-17.7214",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:03:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Azevedo, IM","s.n.","1986","11","10","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Cerrado alto, substrato calcário",NA,"Dicotyledoneae",NA,"Griseb.","Distrito Federal",NA,"Fercal",NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2016","09",NA,NA,NA,NA,NA
"147","2019-11-01 15:03:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Belmok, LE","10","1986","11","10","Southern America","Brasil",NA,NA,"Subarbusto, flor amarela; Cerrado, substrato calcáreo, planalto",NA,"Dicotyledoneae",NA,"Griseb.","Distrito Federal","Brasília","Arredores da FERCAL","-47.9296989440918","-15.7797002792358","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2016","09",NA,"70570","auto",NA,NA
"148","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Pinheiro, DM","10","1986","11","10","Southern America","Brasil",NA,NA,"Flor amarela. Arbustiva; Campo - modificado - calcárieo. Solo calcáreo-Pedregoso. Relevo modificado",NA,"Dicotyledoneae",NA,"Griseb.","Distrito Federal","Brasília","Fercal","-47.9296989440918","-15.7797002792358","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2016","09",NA,"70570","auto",NA,NA
"149","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Paganella, MB","11","1986","11","10","Southern America","Brasil",NA,NA,"Flor amarela, Subarbusto; Calcário. Relevo baixada",NA,"Dicotyledoneae",NA,"Griseb.","Distrito Federal","Brasília","Fercal","-47.9296989440918","-15.7797002792358","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2016","09",NA,"70570","auto",NA,NA
"150","2019-11-01 15:03:14-03","UnB","UB","94999","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Prance, GT","59472","1964","10","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Goiás",NA,"40km ao S de Caiapônia",NA,NA,"Anderson, WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:03:14-03","UnB","UB","14540","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Proença, CEB; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; Demo, C; Batista, AC; Zoccoli, D","2992","2004","09","28","Southern America","Brasil",NA,NA,"Botões verde-amarelados; estames creme sem glândulas.; Escandente. Flor amarela; Mata de galeria estreita com afloramento rochoso. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"Grisebach","Goiás","Pirenópolis","Fazenda Engenho São Benedito","-49.055278","-15.853889","Demo, C","1000","1100",NA,"-49.055278","-15.853889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:03:14-03","UnB","UB","202652","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Proença, CEB; Silva Júnior, MC; Turma de Botânica de Campo","4328","2013","01","17","Southern America","Brasil",NA,NA,"Liana. Fruto creme se tornando bege; Cerrado",NA,"Dicotyledoneae",NA,"Grisebach","Goiás","Paraúna","Caminho para a ponte de pedra. Ponto 7","-50.834444","-17.172778","Proença, CEB","673","673",NA,"-50.834444","-17.172778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:03:14-03","UnB","UB","37011","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Lima, IV","512","1994","12","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Goiás","Serranópolis","Fazenda Pedraria","-51.9622","-18.3061","Francener, A",NA,NA,NA,"-51.9622","-18.3061",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:03:14-03","UnB","UB","94955","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Prance, GT","59472","1964","10","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Goiás",NA,"40km ao S de Caiapônia",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:03:14-03","UnB","UB","94995","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Ratter, JA","7079","1993",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Mato Grosso",NA,"Tatuapé","-54.1","-16.783333","Incógnito",NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:03:14-03","UnB","UB","94996","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Ratter, JA","7056","1993","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Mato Grosso",NA,"Tatuapé","-54.1","-16.783333","Incógnito",NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:03:14-03","UnB","UB","94997","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Ratter, JA","7163","1993","11","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Goiás",NA,"57km de Caiapônia na estrada para Mineiros","-52.166667","-17.366667","Incógnito",NA,NA,NA,"-52.166667","-17.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:03:14-03","UnB","UB","94998","PreservedSpecimen","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Ratter, JA","7158A","1993",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Grisebach","Goiás",NA,"57km de Caiapônia na estrada para Mineiros","-52.166667","-17.366667","Incógnito",NA,NA,NA,"-52.166667","-17.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-05-06 11:58:51-03","UFU","HUFU","44180","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, G.M.; Schiavini, I.","s.n.","2006","01","09",NA,"Brasil",NA,NA,"Liana. Flor amarela.; Cerradão.","HUFU00014514",NA,NA,"Griseb.","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,NA,NA,"HUFU00014514",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA
"160","2019-05-06 11:58:51-03","UFU","HUFU","49044","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","24",NA,"Brasil",NA,NA,"Trepadeira. Corola amarela e fruto verde.; Mata decidua, borda.","HUFU00014513",NA,NA,"Griseb.","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373","Mamede, M.C.H.",NA,NA,"HUFU00014513",NA,NA,NA,NA,NA,"2009","11",NA,"58653","auto",NA,NA
"161","2019-05-06 11:58:51-03","UFU","HUFU","48989","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","23",NA,"Brasil",NA,NA,"Trepadeira. Corola amarela.; Mata ciliar.","HUFU00014516",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975","Rosa, P.O.",NA,NA,"HUFU00014516",NA,NA,NA,NA,NA,"2007","12",NA,"58223","auto",NA,NA
"162","2019-05-06 11:58:51-03","UFU","HUFU","49012","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","25",NA,"Brasil",NA,NA,"Trepadeira. Corola amarela.; Mata decidua, interior.","HUFU00014512",NA,NA,"Griseb.","Minas Gerais","Araguari","Capim Branco I","-48.187198638916","-18.6471996307373","Rosa, P.O.",NA,NA,"HUFU00014512",NA,NA,NA,NA,NA,"2007","12",NA,"58653","auto",NA,NA
"163","2019-05-06 11:58:51-03","UFU","HUFU","49075","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","22",NA,"Brasil",NA,NA,"Trepadeira. Fruto creme.; Mata semidecidua.","HUFU00014517",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975","Mamede, M.C.H.",NA,NA,"HUFU00014517",NA,NA,NA,NA,NA,"2009","11",NA,"58223","auto",NA,NA
"164","2019-05-06 11:58:51-03","UFU","HUFU","46792","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Rosa, P.O.; Araújo, G.M. & Hattori, E.K.O.","75","2006","12","08",NA,"Brasil",NA,NA,"Trepadeira. Cálice esverdeado, corola amarela e glândulas oleíferas na base do cálice.; Mata semidecidua.","HUFU00014515",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.","-48.2771987915039","-18.9186000823975","Mamede, M.C.H.",NA,NA,"HUFU00014515",NA,NA,NA,NA,NA,"2009","11",NA,"58223","auto",NA,NA
"165","2019-05-06 11:58:51-03","UFU","HUFU","47051","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Kilca, R.; et al.","s.n.","2006","01","06",NA,"Brasil",NA,NA,"Cipó. Flores amarelas.; Mata semidecidual.","HUFU00014518",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Fazenda Dona Lurdes","-48.2771987915039","-18.9186000823975",NA,NA,NA,"HUFU00014518",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"166","2019-05-06 11:58:51-03","UFU","HUFU","58258","S","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Rezende, A.R.; Teodoro, V.M.","6","2010","09","05",NA,"Brasil",NA,NA,"Trepadeira. Cálice verde, corola amarela, filetes e anteras creme.; Campo Úmido.","HUFU00014511",NA,NA,"Griseb.","Minas Gerais","Ituiutaba","Fazenda Experimental da FEIT/UEMG","-49.528611","-18.942222","Almeida, R.F.",NA,NA,"HUFU00014511","-49.528611","-18.942222",NA,NA,NA,"2014","01","20",NA,NA,NA,NA
"167","2021-02-04 18:17:45-03","UFMT","UFMT","39723","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A.","898","2009","11","19",NA,"Brasil",NA,NA,"Arbusto escandente, semi-umbrófilo com 3m de altura, folhas discolores verdes papiráceas, fruto verde claro.; Floresta estacional em borda presença de muitas gramíneas.",NA,NA,NA,"Griseb.","Mato Grosso","Cuiabá","Condomínio Belvedere na área de proteção ambiental.","-56.019917","-15.601028","Francener, A.",NA,NA,NA,"-56.019917","-15.601028",NA,NA,NA,"2010","02","05",NA,NA,NA,NA
"168","2021-02-04 18:17:45-03","UFMT","UFMT","11219","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Dubs, B.","1990","1995","12","22",NA,"Brasil",NA,NA,"Ligneous vine, petals golden yellow, calyx glands yellow.; Semideciduos forest, forest undergrowth.",NA,NA,NA,"Griseb.","Mato Grosso",NA,"Serra das Araras, Vale da Camarinha south of Bauxi.","-56.733333","-15.3","Anderson, U.R.",NA,NA,NA,"-56.733333","-15.3",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"169","2021-02-04 18:17:45-03","UFMT","UFMT","23583","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Ratter, J.A.; Fônseca Filho, J.; Santos, J.B.; Oliveira, N.R.; Pais, N.O.","7056","1993","11","09",NA,"Brasil",NA,NA,"Coleta de amostras para Laboratório de Palinologia.; Forest liana. Flowers yellow. Refers to the undersides of the leaves.; In mesophilous (deciduos) forest.",NA,NA,NA,"Griseb.","Mato Grosso","Tatuapé","Fazenda do Senhor Antônio, Serra da Petrovina.","-54.1","-16.783333",NA,NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-04 18:17:45-03","UFMT","UFMT","23594","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Ratter, J.A.; Fônseca Filho, J.; Santos, J.B.; Oliveira, N.R.; Pais, N.O.","7079","1993","11","10",NA,"Brasil",NA,NA,"Woody liana, flowers yellow.; In remains of mesophilous (deciduous) forest.",NA,NA,NA,"Griseb.","Mato Grosso","Tatuapé","Fazenda do Senhor Antônio, Serra da Petrovina.","-54.1","-16.783333",NA,NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-04 18:17:45-03","UFMT","UFMT","39750","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A.; Hall, C.F.; Sartin, R.D.; Dantas-Queiroz, M.V.; Martins, C.O.","1045","2011","01","04",NA,"Brasil",NA,NA,"Liana umbrófila, folhas discolores e frutos verdes a pardos",NA,NA,NA,"Griseb.","Mato Grosso","Araguainha","Floresta estacional na Rodovia MT-340","-53.129444","-16.729722","Francener, A.",NA,NA,NA,"-53.129444","-16.729722",NA,NA,NA,"2011","01","04",NA,NA,NA,NA
"172","2021-02-04 18:17:45-03","UFMT","UFMT","6399","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Macedo, M.; Silva, I.; Assumpção, S.","1495","1980","02","12",NA,"Brasil",NA,NA,"Cipó solúvel, flor de cor amarela, fruto verde jovem.; Mata ciliar; solo argilo arenoso.",NA,NA,NA,"Griseb.","Mato Grosso","Cáceres","Rod. Cuiabá-Cáceres, próximo ao Riachho do Facão.","-57.6789016723633","-16.0706005096436","Francener, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","05","04","172193","auto",NA,NA
"173","2021-02-04 18:17:45-03","UFMT","UFMT","25107","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Macedo, M.; Gonçalves, E.; Silva, E.","7690","2001","04","18",NA,"Brasil",NA,NA,"Liana, folhas opostas, flores esverdeadas.; Cerrado; solo argilo arenoso.",NA,NA,NA,"Griseb.","Mato Grosso","Chapada dos Guimarães","APM-Manso margem direita do rio.","-55.749698638916","-15.460599899292","Francener, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","05","04","107042","auto",NA,NA
"174","2015-04-30 15:25:41-03","UFMT","UFMT","42258","S","Plantae","Malpighiaceae","Hiraea","cujabensis","Hiraea cujabensis","Francener, A.","1218","2012","12","29",NA,"Brasil",NA,NA,"Liana, 3m, heliófila bastante comum no local. Folhas subcoriáceas discolores. frutos imaturos verdes se tornando pardos.; Borda de Floresta sempre verde semi-decidual.",NA,NA,NA,"Griseb","Mato Grosso","Araguainha","Rodovia MT-340 próximo da Faz. Ribeirão das Pedras.","-53.131389","-16.731944","Francener, A.","707","707",NA,"-53.131389","-16.731944",NA,NA,NA,"2012","12","29",NA,NA,NA,NA
"175","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Lhotsky, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Griseb.",NA,NA,"In prov. Matto Grosso, m. Nov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Martius, CFP","Herb. Fl.s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Griseb.","Mato Grosso",NA,"In prov. Matto Grosso, m. Nov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-04-30 16:07:11-03","UFMT","CNMT","7483","S","Plantae","Malpighiaceae","Hiraea","cf. cuiabensis","Hiraea cf. cuiabensis","Bronholi, A.Z.; Sousa, J.R.; Souza, N.S.; Oliveira, R.A.",NA,"2014","10","29",NA,"Brasil",NA,NA,"Folhas compostas, discolores. Flores: sépalas verdes, pétalas amarelas, estames brancos.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°511","CNMT007483","Angiosperma",NA,"Griseb.","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Estrada de acesso à UHE Colíder.","-55.531944","-10.814167","Melo, J.A.M.; Ferneda Rocha, L.C.","338","338",NA,"55°31'55W","10°48'51S",NA,NA,NA,"2015","01","09",NA,NA,NA,NA
"178","2019-11-21 10:08:58-03","IBt","SP","306511","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, AA; Vendrameto, LP; Nakagomi, MY; Miyagi, PH; Ulson, SMBV","50","1994","10","12",NA,"Brasil",NA,NA,NA,"SP019450",NA,NA,"Griseb.","São Paulo","Orindiúva","Estrada Armando de Salles Oliveira, a 7 km de Orindiúva em direção a Icém","-49.299167","-20.215278","Mamede, MCH",NA,NA,NA,"-49.299167","-20.215278",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:08:58-03","IBt","SP","306512","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza, AA; Vendrameto, LP; Nakagomi, MY; Miyagi, PH; Ulson, SMBV","126","1994","10","14",NA,"Brasil",NA,NA,NA,"SP019448",NA,NA,"Griseb.","São Paulo","Paulo de Faria","Ca. 12 km de Paulo de Faria, em direção a Orindiúva","-49.344444","-20.119444","Mamede, MCH",NA,NA,NA,"-49.344444","-20.119444",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:08:58-03","IBt","SP","329323","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Stranghetti, V","435","1994","09","06",NA,"Brasil",NA,NA,NA,"SP019451",NA,NA,"Griseb.","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","Mamede, MCH",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,"2006","11",NA,NA,NA,NA,NA
"181","2019-11-21 10:08:58-03","IBt","SP","333812","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Walter, BMT; Costa, FOV; Cordovil Silva, SP; Santos, HGP; Gouveia, AM","745","1991","11","19",NA,"Brasil",NA,NA,NA,"SP019479",NA,NA,"Griseb.","Goiás","Minaçu","Entrada que liga o canteiro de obras aos Ava-canoeiros, ca. 7 km da estrada central do canteiro. Área de influência da UHE Serra da Mesa","-48.283333","-13.833333","Mamede, MCH","520","520",NA,"-48.283333","-13.833333",NA,NA,NA,"2005","10",NA,NA,NA,NA,NA
"182","2019-11-21 10:08:58-03","IBt","SP","333818","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Cavalcanti, TB; Walter, BMT; Assis, MC; Silva, V; Nunes, R; Calago, K; Litt, A; Cordovil Silva","1810","1995","10","06",NA,"Brasil",NA,NA,NA,"SP019501",NA,NA,"Griseb.","Goiás","Campinaçu","estrada Niquelândia - Campinaçu","-48.5","-14.05","Mamede, MCH","420","420",NA,"-48.5","-14.05",NA,NA,NA,"2005","10",NA,NA,NA,NA,NA
"183","2019-11-21 10:08:58-03","IBt","SP","409398","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Souza Silva, S; Pereira, JDA; Dambrós, LA","378","2007","11","15",NA,"Brasil",NA,NA,NA,"SP019461",NA,NA,"Griseb.","Goiás","Arenópolis","Bacia do rio Caiapó. Ribeirão Mosquitão, próximo à ponte","-51.441389","-16.362222","Mamede, MCH",NA,NA,NA,"-51.441389","-16.362222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:08:58-03","IBt","SP","446624","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A","1218","2012","12","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mato Grosso","Araguainha","Rodovia MT-340 próximo da Fazenda Ribeirão das Pedras","-53.1314","-16.731944","Francener, A","707","707",NA,"-53.1314","-16.731944",NA,NA,NA,"2012","12","29",NA,NA,NA,NA
"185","2019-11-21 10:08:58-03","IBt","SP","453789","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Francener, A; Araujo, GJM; Gonzaga, LN","1418","2013","12","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mato Grosso","Araguainha","Estrada MT-340 na margem da estrada","-53.1314","-16.731944","Francener, A","707","707",NA,"-53.1314","-16.731944",NA,NA,NA,"2013","12","26",NA,NA,NA,NA
"186","2019-11-21 10:08:58-03","IBt","SP","471940","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Rezende, AA","676","2001","12","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"500","500",NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:08:58-03","IBt","SP","262477","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Pereira, BAS; Alvarenga, D","2222","1992","09","08",NA,"Brasil",NA,NA,NA,"SP019617",NA,NA,"Griseb.","Distrito Federal","Brasília","APA da Cafuringa. Fazenda da Palestina","-47.9296989440918","-15.7797002792358","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"70570","auto",NA,NA
"188","2019-11-21 10:08:58-03","IBt","SP","299363B","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Cordovil Silva, SP; Santos, HGP; Vieira, RF","272","1993","04","27",NA,"Brasil",NA,NA,NA,"SP019422",NA,NA,"Griseb.","Goiás","Caldas Novas","Alternativa 15, Ponto de hidrometria","-48.625","-17.74169921875","Mamede, MCH","580","580",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"36612","auto",NA,NA
"189","2019-11-21 10:08:58-03","IBt","SP","299350B","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Santos, HGP; Soares, C; Cordovil Silva, SP; Dias, TAB; Silva, JA; Silva, VS","166","1993","07","27",NA,"Brasil",NA,NA,NA,"SP019425",NA,NA,"Griseb.","Goiás","Pires do Rio","Margem esquerda do rio Peixe","-48.2793998718262","-17.2996997833252","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"39113","auto",NA,NA
"190","2019-11-21 10:08:58-03","IBt","SP","470749","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Lima, IV","512","1994","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Goiás","Serranópolis","Fazenda Pedraria","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86936","auto",NA,NA
"191","2019-11-21 10:08:58-03","IBt","SP","30254","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Kuhlmann, JG","CRONDON527","1914","10",NA,NA,"Brasil",NA,NA,NA,"SP019424",NA,NA,"Griseb.","Mato Grosso","Cuiabá","Coxipó da Ponte","-56.0966987609863","-15.5960998535156","Niedenzu, F",NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,"74875","auto",NA,NA
"192","2019-11-21 10:08:58-03","IBt","SP","440844","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, GM; Gusson, AE","s.n.","2007","10","24",NA,"Brasil",NA,NA,NA,"SP020488",NA,NA,"Griseb.","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,"58653","auto",NA,NA
"193","2019-11-21 10:08:58-03","IBt","SP","68893","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Macedo, A","1986","1949","10","31",NA,"Brasil",NA,NA,NA,"SP019423",NA,NA,"Griseb.","Minas Gerais","Ituiutaba","Santa Terezinha","-49.4650001525879","-18.968900680542","Woodson, RE",NA,NA,NA,NA,NA,NA,NA,NA,"1949",NA,NA,"50022","auto",NA,NA
"194","2019-11-21 10:08:58-03","IBt","SP","440845","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Araújo, GM; Gusson, AE","s.n.","2007","10","22",NA,"Brasil",NA,NA,NA,"SP020489",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Capim Branco II","-48.2771987915039","-18.9186000823975","Mamede, MCH",NA,NA,"SP020489",NA,NA,NA,NA,NA,"2009","11",NA,"58223","auto",NA,NA
"195","2019-11-21 10:08:58-03","IBt","SP","440846","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Rosa, PO; Araújo, GM; Hattori, EKO","75","2006","12","08",NA,"Brasil",NA,NA,NA,"SP020490",NA,NA,"Griseb.","Minas Gerais","Uberlândia","Fazenda Dona Lourdes. Capim Branco II","-48.2771987915039","-18.9186000823975","Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,"58223","auto",NA,NA
"196","2019-11-21 10:08:58-03","IBt","SP","306513","S","Plantae","Malpighiaceae","Hiraea","cuiabensis","Hiraea cuiabensis","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","846","1994","11","30",NA,"Brasil",NA,NA,NA,"SP019449",NA,NA,"Griseb.","São Paulo","Magda","Fazenda São Francisco, margem do rio São José dos Dourados","-50.2200012207031","-20.6399993896484","Mamede, MCH",NA,NA,"SP019449",NA,NA,NA,NA,NA,"1999",NA,NA,"20042","auto",NA,NA
