"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"401","2012-04-12 13:04:00-03","MO","MOBOT","2909914","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Lidia Pérez de Molas","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Pérez de Molas 780","1986","7","20","South America","Parque Nacional Caaguazú. Bosque de 25 m alt. Dominants: Cedrela tubiflora. Cabralea oblongifolia, Bastardiopsis densiflora, Heliocarpus popayanensia, Jacaratia, Balfourodendron riedelianum, Actinostemon conclor",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"402","2009-10-17 07:00:00-03","MO","MOBOT","2909950","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Nélida Soria","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Soria Rey 2485","1988","10","30","South America",NA,NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"403","2013-10-09 05:41:00-03","MO","MOBOT","603726","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.25","-25.75",NA,NA,NA,"A. Schinini (CTES)","Zardini 13291","1989","7","14","South America","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 2 km N of Antena.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","120",NA,NA
"404","2013-10-09 05:41:00-03","MO","MOBOT","603949","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.25","-25.75",NA,NA,NA,"A. Schinini (CTES)","Zardini 13503","1989","7","14","South America","Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","124",NA,NA
"405","2013-10-09 05:41:00-03","MO","MOBOT","604222","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.16666","-25.91666",NA,NA,NA,"A. Schinini (CTES)","Zardini 13672","1989","7","23","South America","Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.",NA,NA,NA,"800.00000000",NA,"nutans",NA,NA,NA,"4","125",NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","604387","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Paraguay","Guairá",NA,"-56.16666","-25.91666",NA,NA,NA,"A. Schinini (CTES)","Zardini 13820","1989","7","23","South America","Cordillera de Ybytyruzú. Cerro Mymy, camino a Cerro Polilla. Forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","128",NA,NA
"407","2013-10-09 05:41:00-03","MO","MOBOT","604544","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,"A. Schinini (CTES)","Zardini 13894","1989","7","23","South America","Cordillera de Ybytyruzú. Cerro Peró, on rocks. Forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","130",NA,NA
"408","2009-01-12 09:34:00-02","MO","MOBOT","604688","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini","Paraguay","Caazapá",NA,"-55.45","-26.1666667",NA,NA,NA,"A. Schinini (CTES)","Zardini 7766","1988","10","29","South America","Tavaí. Tall forest 1 km N of Hospital.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"3","88-106",NA,NA
"409","2013-10-09 05:41:00-03","MO","MOBOT","604728","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.16666","-25.83333",NA,NA,NA,"A. Schinini (CTES)","Zardini 13997","1989","9","9","South America","Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","132",NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","604785","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini","Paraguay","Caazapá",NA,"-55.45","-26.16666",NA,NA,NA,"A. Schinini (CTES)","Zardini 7808","1988","10","30","South America","Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"5","88-109",NA,NA
"411","2013-10-09 05:41:00-03","MO","MOBOT","605394","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,"A. Schinini (CTES)","Zardini 12297","1989","5","28","South America","Cordillera de Ybytyruzú. Gallery forest 5 kms S of Melgarejo.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","91",NA,NA
"412","2013-10-09 05:41:00-03","MO","MOBOT","605490","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,"A. Schinini (CTES)","Zardini 12387","1989","5","28","South America","Cordillera de Ybytyruzú. Forest, 10 kms S of Melgarejo on road to the Antena.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","92",NA,NA
"413","2016-11-01 11:03:00-02","MO","MOBOT","605990","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Paraguay","Guairá",NA,"-56.3333333","-25.8",NA,NA,NA,"Mac H. Alfrod (BH)","Zardini 14822","1989","9","27","South America","Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of route to Coronel Oviedo. Along Chorro Creek.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","150",NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","604864","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Paraguay","Guairá",NA,"-56.33333","-24.75",NA,NA,NA,"A. Schinini (CTES)","Zardini 14075","1989","9","9","South America","Cordillera de Ybytyruzú. Road Melgarejo-Antena, 15 kms N of Antena. Gallery forest along Arroyo Tacuara.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","134",NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","604880","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Paraguay","Guairá",NA,"-56.33333","-24.75",NA,NA,NA,"A. Schinini (CTES)","Zardini 14086","1989","9","9","South America","Cordillera de Ybytyruzú. Road Melgarejo-Antena, 15 kms N of Antena. Gallery forest along Arroyo Tacuara.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","134",NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","604144","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bilbergia","nutans","Bilbergia nutans nutans",NA,NA,NA,NA,"William J. Hahn|Lidia Pérez de Molas","Paraguay","Itapúa",NA,"-56.83333","-26.5",NA,NA,NA,"A. Schinini (CTES)","Hahn 2754","1984","8","4","South America","Pirapó. CEDEFO. Disturbed semiñ evergreen forest.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"4","84-42",NA,NA
"417","2018-06-22 05:25:00-03","MO","MOBOT","2452346","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Reitz 13169","1962","7","13","South America","Caçador.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"418","2009-05-15 13:24:00-03","MO","MOBOT","2491983","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Pedro Jörgensen","Paraguay","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,"A. Schinini(CTES)","Jörgensen 3970","1928","6","15","South America","Villa Rica",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"419","2018-10-16 07:51:00-03","MO","MOBOT","2491994","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 741",NA,NA,NA,"South America","Centre forestier du Haut Parana, 12 km a l'ouest de Ciudad del Este. Rio Monday",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"420","2013-12-29 16:15:00-02","MO","MOBOT","2518177","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Alberto Castellanos","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,"Castellanos s.n.23",NA,NA,NA,"South America","Tranqueras",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","2909867","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Isabel Basualdo","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)","Basualdo 1124","1987","7","8","South America","Dto de Alto Paraná [Itavó Piesdo Yaterrí]",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","2915304","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Frieda Billiet|B. Jadin","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)","Billiet 3393","1984","6","15","South America","Réserve biologique de Tati-Yupi, barrage d' Itaipu, 30 km au Nordde Puerto Apres Stoessner(prov, Alto Parana). Forêt subtropicale mésophytique assez dégradée",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"423","2018-10-16 07:53:00-03","MO","MOBOT","2915309","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 563","1982","6","24","South America","Barnbusée claire. Santa Rosa, Alto Parana",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"424","2009-10-25 08:46:00-02","MO","MOBOT","2915314","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 553","1982","6","24","South America","Forêt 4 Araucaria Santa Rosa, Alto Parana",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"425","2018-10-16 07:52:00-03","MO","MOBOT","2915318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 486","1982","6","8","South America","Facêt primaire. Centre forestier pto Stroessner-Alto Paraná",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","604113","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"William J. Hahn","Paraguay","Alto Paraná",NA,"-54.66666","-25.08333",NA,NA,NA,"A. Schinini (CTES)","Hahn 2593","1983","6","26","South America","Centro Forstal Alto Paraná. Heavily logged, semi-evergreen to 30 m tall. Tabebuia, Cedrela, Balfourodendron, dominants.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"3","84-30",NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","604687","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"David R. Brunner","Paraguay","Itapúa",NA,"-54.95","-26.63333",NA,NA,NA,"A.J. Gilmartin","Brunner 1306","1985","11","6","South America","Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"2","85-13",NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","2452363","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez",NA,NA,NA,"Schimper","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Schimper 270",NA,NA,NA,"South America","near San Bento",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"429","2009-08-07 05:41:00-03","MO","MOBOT","2492006","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez",NA,NA,NA,"Émile Hassler","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 3283",NA,NA,NA,"South America","Sin localidad",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"430","2016-01-25 19:55:00-02","MO","MOBOT","2452381","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans striata","Reitz",NA,NA,NA,"A. Seidel","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Seidel s.n.2","1962","8","1","South America","Bagé.",NA,NA,NA,NA,NA,"striata",NA,NA,NA,NA,NA,NA,NA
"431","2016-08-26 09:16:13-03","UFSM","HDCF","3829","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl. ex Regel","2016","03","21","Longhi, S. J.","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","37819","Flores vermelhas","auto","Büneker, H. M.","1186","1988","09","30","América","Morro do Elefante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-03-29 10:41:16-03","UFSM","HDCF","6564","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl. ex Regel","2014","05","09","Büneker, H. M.; Büneker, M.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Saxícola no meio da mata","auto","Büneker, H. M.",NA,"2012",NA,NA,"América","Ana Rech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2016-08-26 09:16:13-03","UFSM","HDCF","2469","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl. ex Regel","2016","03","21","Longhi, S. J.","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459","14404","Epífita","auto","Büneker, H. M.","649","1986","08","18","América","Parque Estadual do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-03-29 10:41:16-03","UFSM","HDCF","6507","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl. ex Regel",NA,NA,NA,"Büneker, H. M.; Büneker, H. M.","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557","49662","Saxícola, terrícola, junto a Parodia rechensis","auto","Büneker, H. M.",NA,"2012","08","04","América","Ana reque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2016-08-26 09:16:13-03","UFSM","HDCF","3725","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H.Wendl. ex Regel","2016","03","21","Longhi, S. J.","Brasil","Rio Grande do Sul","Estrela Velha","-53.1591987609863","-29.176700592041","20991","Ocorre em paredões rochosos. Flores avermelhadas","auto","Büneker, H. M.","1083","1988","07","09","América","Barragem Itaúba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-07-23 16:25:11-03","UNIOESTE","UNOP","10203","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2019","07","23","Conceição, L.H.S.M.; Wink, J.G.; Garcia, A.P.; Wink, J.G.; Garcia, A.P.","Brasil","Paraná","Foz do Iguaçu","-54.43775","-25.626528",NA,"Erva epífita, 0,5 m., encontrada sobre um tronco caído, brácteas rosadas, flores com petálas verdes e margens azuis, estames amarelos.",NA,"Conceição, L.H.S.M.","129","2019","07","04",NA,"Parque Nacional do Iguaçu, Rodovia das Cataratas, borda do parque",NA,NA,NA,NA,NA,NA,"-54.43775","-25.626528",NA,NA,NA,NA,NA
"437","2018-12-03 15:35:23-02","UNIOESTE","UNOP","6970","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","09",NA,"Martinez, M.T.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.; Ferneda Rocha, L.C.; Boff, L.; Temponi, L.G.","Brasil","Paraná","Céu Azul","-53.856667","-25.241444",NA,"Epífita. Frutos imaturos verdes.",NA,"Martinez, M.T.","55","2011","09","06",NA,"Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.",NA,NA,NA,NA,NA,NA,"-53.856667","-25.241444",NA,NA,NA,NA,NA
"438","2018-12-03 15:35:23-02","UNIOESTE","UNOP","4153","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","06",NA,"Rodolfo, A.M.; Temponi, L.G.; Candido Jr.; J.F.; Temponi, L.G.; Candido Jr.; J.F.","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175",NA,"Epífita. Lâmina foliar cartácea a coriácea. Brácteas rosadas, cálice rosado com ápice azul e corola verde com margem azul.",NA,"Martinez, M.T.","19","2007","05","25",NA,"Parque Nacional do Iguaçu. Trilha Poço Preto.",NA,NA,NA,NA,NA,NA,"-54.446083","-25.62175",NA,NA,NA,NA,NA
"439","2020-01-09 11:37:24-03","UNIOESTE","UNOP","10369","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2019","09","20","Rauber, C.R.; Hentz Junior, EJ Benatti; Hentz Junior, EJ Benatti","Brasil","Paraná","Céu Azul","-53.829583","-25.158306",NA,"40 cm, folha verde coriacea, fruto verde",NA,"Rauber, C.R.","133","2018","07","24",NA,"Parque Nacional do Iguaçu, Trilha Manoel Gomes",NA,NA,NA,NA,NA,NA,"-53.829583","-25.158306",NA,NA,NA,NA,NA
"440","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9632","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","08","Silva, D.R. da; Piva, J.; Machado, C.; Piva, J.; Machado, C.","Brasil","Paraná","Realeza","-53.565528","-25.598403",NA,"Erva epífita 0,6 m, situada a 1 m do solo. Folhas verde-concolores, crassas. Fruto secos, verdes, imaturos. Escapo apresentando bráctea róseas.",NA,"Silva, D.R. da","273","2018","05","08",NA,"Mata da Viúva, entrada a direita ca. 850 m do trevo BR-163/PR-182.",NA,NA,NA,"414","414",NA,"-53.565528","-25.598403",NA,NA,NA,NA,NA
"441","2018-12-20 14:19:34-02","UNIOESTE","UNOP","9168","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","06","08","Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.","Brasil","Paraná","Céu Azul","-53.847167","-25.241639",NA,"Epífita, folha verde, brácteas rosa, cálice verde esbranquiçado com azul, corola verde com margem azul, estame amarelo",NA,"Temponi, L.G.; Rauber, C.R.; Reinke, R.K.","49","2018","05","24",NA,"Parque Nacional do Iguaçu, Trilha da Jacutinga",NA,NA,NA,NA,NA,NA,"-53.847167","-25.241639",NA,NA,NA,NA,NA
"442","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9734","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","25","Silva, D.R. da; Dama, V.J.; Moura, A.P.; Dama, V.J.; Moura, A.P.","Brasil","Paraná","Capanema","-53.657042","-25.5125",NA,"Erva epífita. Frutos secos, imaturos verdes.",NA,"Silva, D.R. da","374","2018","07","11",NA,"Futuro reservatório da UHE Baixo Iguaçu, mata a esquerda do rio Iguaçu, ca. 400 - 500 m da balsa.",NA,NA,NA,"237","237",NA,"-53.657042","-25.5125",NA,NA,NA,NA,NA
"443","2019-11-18 12:10:41-03","UNIOESTE","UNOP","10427","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2019","07","09","Zabotti, K.; Hemmes, J.K.; Rauber, C.R.; Hemmes, J.K.; Rauber, C.R.","Brasil","Paraná","Serranópolis",NA,NA,NA,"Epífeta, folha verde, brácteas rosa, pétala verde com margem azul.",NA,"Rauber, C.R.","1","2019","07","09",NA,"Estrada do Colono",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9768","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","24","Silva, D.R. da; Tcatch, B.G.; Pereira, J.P.; Piva, J.; Machado, C.; Moura, A.P.; Tcatch, B.G.; Pereira, J.P.; Piva, J.; Machado, C.; Moura, A.P.","Brasil","Paraná","Capitão Leônidas Marques","-53.655042","-25.506569",NA,"Erva epífita de 0,5 m. Pétalas verdes com a azulada. Brácteas róseas no escapo da inflorescência.",NA,"Silva, D.R. da","410","2018","07","24",NA,"Futuro reservatório da UHE Baixo Iguaçu, lado esquerdo do Rio Monteiro.",NA,NA,NA,"244","244",NA,"-53.655042","-25.506569",NA,NA,NA,NA,NA
"445","2018-12-03 15:35:23-02","UNIOESTE","UNOP","5436","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","06",NA,"Temponi, L.G.; Oro, P.; Gris, D.; Oro, P.; Gris, D.","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175",NA,"Epífita. Corola amarela, com bordas azuis.",NA,"Martinez, M. .T.","531","2009","08",NA,NA,"Parque Nacional do Iguaçu. Trilha do Poço Preto.",NA,NA,NA,NA,NA,NA,"-54.446083","-25.62175",NA,NA,NA,NA,NA
"446","2018-12-03 15:35:23-02","UNIOESTE","UNOP","6856","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","06",NA,"Martinez, M.T.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.; Ferneda Rocha, L.C.; Lautert, M.; Temponi, L.G.","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175",NA,"Epífita. Estéril. Folhas com espinhos na margem, dispostas em roseta.",NA,"Martinez, M.T.","21","2011","03","30",NA,"Parque Nacional do Iguaçu. Trilha Poço Preto.",NA,NA,NA,NA,NA,NA,"-54.446083","-25.62175",NA,NA,NA,NA,NA
"447","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9762","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2018","07","23","Silva, D.R. da; Tcatch, B.G.; Pereira, J.P.; Piva, J.; Tcatch, B.G.; Pereira, J.P.; Piva, J.","Brasil","Paraná","Capitão Leônidas Marques","-53.655056","-25.506236",NA,"Erva epífita 0,6 m. Flores verdes com as margens roxo-azuladas.",NA,"Silva, D.R. da","403","2018","07","23",NA,"Futuro reservatório da UHE Baixo Iguaçu, lado esquerdo do Rio Monteiro.",NA,NA,NA,"259","259",NA,"-53.655056","-25.506236",NA,NA,NA,NA,NA
"448","2015-10-22 10:02:39-02","UNIOESTE","UNOP","4832","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","06",NA,"Temponi, L.G.; Fieker, C.Z.; Policena, A.F.; Fogaça, P.L.; Fieker, C.Z.; Policena, A.F.; Fogaça, P.L.","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","39570","Epífita. Brácteas rosadas, cálice e corolas verdes com margem azulada e estrias levemente rosadas, ovário verde.","auto","Martinez, M.T.","473","2007","08","05",NA,"Parque Nacional do Iguaçu, Rio Floriano, Sangra do Taquaraçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2015-10-22 10:02:39-02","UNIOESTE","UNOP","6605","S","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel","2011","06",NA,"Temponi, L.G.; Marcon, T.R.; Cardozo, A.P.; Marcon, T.R.; Cardozo, A.P.","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869","39570","Epífita. Flores rosadas, com ápice azulado.","auto","Martinez, M.T.","867","2010","07","07",NA,"Trilha para a Fazenda Salinet. Área das parcelas nas margens do rio Iguaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
