"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"473","2019-08-27 13:29:10-03","IAP","PACA-AGP","104309","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 502","PACA104309",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"474","2019-08-27 13:29:10-03","IAP","PACA-AGP","105100","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1997","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 839&nf;Altura: 2m; Circunferência: 0,18cm; Fuste: 1m.","PACA105100",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"475","2019-08-27 13:29:10-03","IAP","PACA-AGP","106547","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A.L. de Gasper","2008","12","11","M.B. Godoy et. al.","2008","01","20","Brasil","SC","Videira",NA,"-51.029129","-27.001539","-51,029129","-27,001539","954","954","Estames amarelos, fruto imaturo verde&nf;IFFSC 615/S/07. FOM. Classe da floresta: estágio médio de regeneração [Coord.Orig.UTM: 497110 S, 7013394]","PACA106547","152",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"476","2019-08-27 13:29:10-03","IAP","PACA-AGP","110310","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Janine da Silva Demenighi","2009","09","26","Brasil","RS","Triunfo",NA,"-51.436111","-29.8675","51°26'10''W","29°52'03''S",NA,NA,"Habitat: mata ciliar","PACA110310",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"477","2019-08-27 13:29:10-03","IAP","PACA-AGP","112770","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","B. Rambo",NA,NA,NA,"Sehnem, A.","1949","03","18","Brasil","RS",NA,"Linha São Pedro.",NA,NA,NA,NA,NA,NA,"Hábito: arbusto","PACA112770","3737",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"478","2019-08-27 13:29:10-03","IAP","PACA-AGP","115341","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","M.L. Paz, V. Graeff, M.F. Parode & V.R.P da Silva","2014","09","30","M. L. Paz","2014","09","23","Brasil","RS","Palmares do Sul","Fazenda Marcelina","-50.3447","-30.37045","50° 20.682'W","30° 22.227'S",NA,NA,"Habitat: Restinga","PACA115341","10",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"479","2019-08-27 13:29:10-03","IAP","PACA-AGP","117877","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Schneider, P.H.",NA,NA,NA,"Schneider, P.H.","2015","03","26","Brasil","RS","Campo Bom","Baixo Sinos","-51.069583","-29.703067","51º4.175'W","29º42.184'S",NA,NA,"Hábito: terrícola","PACA117877",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"480","2019-08-27 13:29:10-03","IAP","PACA-AGP","93228","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","C. Mondin","1998","12",NA,"Mondin, C.","1998","12","09","Brasil","RS","Caçapava","Guaritas no Belvedere",NA,NA,NA,NA,NA,NA,"HASU 7074. Com ca. De 3m de altura. Habitat: Na margem da mata. Hábito: arvoreta","PACA093228","1619",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"481","2019-08-27 13:29:10-03","IAP","PACA-AGP","97314","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","O. L. da Costa","2003","12","30","O. L. da Costa","2003","10","04","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"HASU 16574.","PACA097314",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"33527","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"482","2019-08-27 13:29:10-03","IAP","PACA-AGP","93230","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","C. Mondin","1998","09",NA,"Mondin, C.","1998","09","23","Brasil","RS","Santana da Boa Vista","Arroio Vargas.","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"Com ca. De 3m de altura. HASU 6926. Habitat: Na mata ciliar. Hábito: arvoreta","PACA093230","1510",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"483","2019-08-27 13:29:10-03","IAP","PACA-AGP","97315","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","C. Mondin",NA,NA,NA,"V. Pozzer","2003","04","01","Brasil","RS","Santana da Boa Vista","Loco da Meia Lua","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"HASU 17330. Hábito: árvore","PACA097315",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"484","2019-10-18 16:49:48-03","IAP","PACA-AGP","108028","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","R. Zaremba",NA,NA,NA,"R. Zaremba","1998","09","18","Brasil","RS","São Francisco de Paula","A2","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Aprox. 7 m de altura. Nas caixas do HASU Habitat: borda da mata Fenofase: fruto verde Hábito: árvore","PACA108028","376",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"485","2019-10-18 16:49:48-03","IAP","PACA-AGP","108027","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Zarembra & Mondin",NA,NA,NA,"R. Zaremba","1998","04","15","Brasil","RS","São Francisco de Paula","A3","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Local bem ensolarado, próximo riacho, solo argilo/arenoso. Aprox 4m de altura, frutos raros e pouca folhagem. Nas caixas do HASU Habitat: Mata rala com árvores até aprox 6 metros","PACA108027","210",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"486","2019-08-27 13:29:10-03","IAP","PACA-AGP","101868","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","J. Mauhs",NA,NA,NA,"Sonego, R.C. et al.","2004","07","15","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"parcela 23, planta 7&nf;alt. 12m&nf;HASU s/n Habitat: interior de floresta","PACA101868",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"487","2019-08-27 13:29:10-03","IAP","PACA-AGP","101869","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Sonego, R.C. et al.","2004","07","08","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"parcela 11, planta 1&nf;alt. 6m&nf;HASU s/n Habitat: interior de mata Ecossistema: FLORESTA OMBRÓFILA MISTA","PACA101869",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"488","2019-10-18 16:49:48-03","IAP","PACA-AGP","108026","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Mondin",NA,NA,NA,"R. Zaremba","1998","01","22","Brasil","RS","São Francisco de Paula","Flona A1","-50.5835990905762","-29.4480991363525",NA,NA,"930","930","Aprox. 9m de altura, folhas verde clara. Nas caixas do HASU Habitat: Interior de mata Fenofase: fruto amarelado Hábito: árvore","PACA108026","76",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"489","2019-08-27 13:29:10-03","IAP","PACA-AGP","9782","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","S.M.A. Souza","2011","03","01","Rambo, B.","1942","01","29","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: estéril","PACA009782",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"490","2019-08-27 13:29:10-03","IAP","PACA-AGP","55093","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","B. Rambo SJ","1954","07","31","Rambo, B.","1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA055093",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"491","2019-08-27 13:29:10-03","IAP","PACA-AGP","98373","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","B. Rambo",NA,NA,NA,"Sehnem, A.","1949","02","04","Brasil","RS","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"Com duplicata no HASU. Habitat: arbor iuxta rivum","PACA098373","3601",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"13082","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"492","2019-08-27 13:29:10-03","IAP","PACA-AGP","93231","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","J. Larocca",NA,NA,NA,"J. Larocca","1990","05","03","Brasil","RS","Guaíba","Horto Florestal Cascata (Riocell)","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"HEDU 2580. Habitat: Em beira de mata. Hábito: arvoreta","PACA093231",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"28343","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"493","2019-08-27 13:29:10-03","IAP","PACA-AGP","86479","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","R.A. Wasum",NA,NA,NA,"R.A. Wasum","2000","11","26","Brasil","RS","São Francisco de Paula","estrada para Taquara","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","Habitat: interior de mata","PACA086479","782",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"494","2019-08-27 13:29:10-03","IAP","PACA-AGP","101830","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Sonego, R.C. et al.","2004","07","08","Brasil","RS","São Francisco de Paula","flona","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"parcela 17&nf;planta 4&nf;autura da planta: 6 metros Habitat: interior de floresta ombrófila mista","PACA101830",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"495","2019-08-27 13:29:10-03","IAP","PACA-AGP","104579","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1995","10","09","Brasil","RS","São Francisco de Paula","Flona","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Xiloteca nº 693&nf;Altura: 8,6m; Circunferência: 45cm; Fuste: 0,2m.","PACA104579",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"496","2019-08-27 13:29:10-03","IAP","PACA-AGP","93229","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","sem det.",NA,NA,NA,"Mauhs, J.","1995","01","25","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HASU 5584. Conferido por J. Mauhs em 28.10.1997. Habitat: Mata com araucária.","PACA093229",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"497","2019-08-27 13:29:10-03","IAP","PACA-AGP","93226","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Zaremba, R.",NA,NA,NA,"Zaremba, R.","1998","11","28","Brasil","RS","São Francisco de Paula","FLONA - Pinheiros Centenários","-50.5835990905762","-29.4480991363525",NA,NA,"912","912","Com ca. De 7m de altura. HASU 9734. Habitat: Borda de mata. Hábito: árvore","PACA093226","363",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"498","2019-08-27 13:29:10-03","IAP","PACA-AGP","93232","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","M. Haussen",NA,NA,NA,"M. Haussen","1991","05","01","Brasil","RS","São Leopoldo","Scharlau - Mata do Daniel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Abundante. HEDU 2220. Habitat: No interior da mata. Fenofase: fruto Hábito: árvore","PACA093232",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"499","2019-08-27 13:29:10-03","IAP","PACA-AGP","93227","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral","2001","01","07","Brasil","RS","Sapiranga","Alto Ferrabraz.","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"HASU 16040.","PACA093227",NA,NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"500","2019-08-27 13:29:10-03","IAP","PACA-AGP","98462","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1972","01","05","Brasil","RS","Tenente Portela","Reserva do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Habitat: Arbor minor in silva.","PACA098462","12697",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"14404","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"501","2019-08-27 13:29:10-03","IAP","PACA-AGP","112774","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","A. Sehnem",NA,NA,NA,"Sehnem, A.","1951","01","28","Brasil","RS","Vacaria","ad fl. Uruguay superius","-50.9338989257812","-28.5121994018555",NA,NA,"800","800","Habitat: in silva","PACA112774","5758",NA,NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"502","2020-12-20 21:17:02-03","UFV","VIC","34327","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Venzke, T.S.","2008","02","07","Venzke, T.S.","2008","02","07","Brasil","Rio Grande do Sul","Pelotas","Colônia Maciel, Borda de mata ciliar, com campo.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Arvoreta, c.a. de 2,0 metros de altura. DAP 5 + 6 cm.","VIC034327","74","VIC034327",NA,NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-20 21:17:02-03","UFV","VIC","50595","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"L.C.Bernacci; R. Belinelo, PRP Andrad","1994",NA,NA,"Brasil","São Paulo","Votuporanga","Estação Experimental do IAC., Mata mesófila semidecídua com elementos do cerredo (ex: pau-terra, Qualea grandiflora)","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,"Árvore ca. 3,5m alt.,frutos imaturos.; Árvore ca. 3,5m alt.,frutos imaturos.","VIC050595","808","VIC050595",NA,NA,NA,NA,NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-20 21:17:02-03","UFV","VIC","50586","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Souza, L.F.","2013","10","07","Souza, L.F.","2012","10","27","Brasil","Sudoeste de Goiás","Jataí","Go 178, próximo Botecão","-51","-18","-51","-18","619","619","Vegetação: cerrado tipico. Solo: neossolo quartzarênico. Arbusto com +ou- 4m, fruto imaturo verdes e Látex incolor.; Vegetação: cerrado tipico. Solo: neossolo quartzarênico. Arbusto com +ou- 4m, fruto imaturo verdes e Látex incolor.","VIC050586","5321","VIC050586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-20 21:17:02-03","UFV","VIC","50583","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Souza, Luzia Fran","2004","08",NA,"Brasil","Sudoeste de Goiás","Serranópolis","RPPN Pousada das Araras, Olho d'água","-51","-18","-51","-18","620","620","Mata seca sempre verde. Solo neossolo quartzarênico.Fanerófila. Arbustivo, 3m de altura, flor: pétala verde/creme, fruto imaturo. Latéx branco.; Mata seca sempre verde. Solo neossolo quartzarênico.Fanerófila. Arbustivo, 3m de altura, f","VIC050583","1084","VIC050583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-12-20 21:17:02-03","UFV","VIC","50584","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Souza, Luzia Fran","2005","10",NA,"Brasil","Sudoeste de Goiás","Serranópolis","RPPN Pousada das Araras, S. arqueológico/13","-51","-18","-51","-18","620","620","Vegetação alternado, solo: neossolo quartzarênico. Fanerófita. Arbustivo, 3m de altura. Fruto?: cor marrom, seco, deiscente, maduro e imaturo. Látex incolor.; Vegetação alternado, solo: neossolo quartzarênico. Fanerófita. Arbustivo, 3m","VIC050584","3377","VIC050584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-12-20 21:17:02-03","UFV","VIC","50592","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro","2016",NA,NA,"Cordeiro, I.; A.C. Pscheidt; O.S. Ribas.","2012",NA,NA,"Brasil","Paraná","Lapa","Localidade de Serrinha, Margem do rio Iguaçu.","-49","-25","-49","-25","920","920","Mata ciliar, solo arenoso. Arvoreta crescendo à beira do rio, frutos verdes, brilhantes, inflorescências verde-amareladas.; Mata ciliar, solo arenoso. Arvoreta crescendo à beira do rio, frutos verdes, brilhantes, inflorescências verde-","VIC050592","3373","VIC050592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-12-20 21:17:02-03","UFV","VIC","33953","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Durigan, G.","2008","09","24","Guerin, N.; et al.","2008","09","24","Brasil","São Paulo","Águas de Santa Bárbara","E. Ec. Águas de Santa Bárbara, Floresta Estacional com influência ripária.","-49.231667","-22.836389","-49.231667","-22.836389",NA,NA,"Arvoreta, c.a. de 3,0 metros de altura. Inflorescência amarela.","VIC033953","245","VIC033953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-20 21:17:02-03","UFV","VIC","50601","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro","2016",NA,NA,"Pscheidt, A.C.; I.Cordeiro; R.S. Bianchini; E.P. Fortes","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel trecho sul, lote 5, Retorno operacional","-46","-23","-46","-23","765","765","Árvore tombada sobre o rio, 8m. Frutos verdes.; Árvore tombada sobre o rio, 8m. Frutos verdes.","VIC050601","48","VIC050601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-20 21:17:02-03","UFV","VIC","50600","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro","2016",NA,NA,"Pscheidt, A.C.; I.Cordeiro; R.S. Bianchini; E.P. Fortes","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","Rodoanel trecho sul, lote 5, Rua Floriano Peixoto.","-46","-23","-46","-23","776","776","Árvore 5m. Frutos verdes e secos.; Árvore 5m. Frutos verdes e secos.","VIC050600","44","VIC050600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-12-20 21:17:02-03","UFV","VIC","50379","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Gonzatti, F.","2011",NA,NA,"Brasil","Rio Grande do Sul","Monte Belo do Sul.","Linha 80 da Leopoldina.","-51.6316986083984","-29.1627998352051",NA,NA,"300","300","Orla da mata. Arbusto com frutos lactescentes.; Orla da mata. Arbusto com frutos lactescentes.","VIC050379","125","VIC050379",NA,NA,NA,NA,NA,NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-20 21:17:02-03","UFV","VIC","43220","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Valduga, E.","2013","05",NA,"Gonzatti, F.","2012","09","07","Brasil","Rio Grande do Sul","Santiago","Paraíso, arvoreta - próxima á mata estacional&nf;&nf;S - 29º 13' 57,9&nf;W - 54º 53' 55,4","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,NA,"VIC043220","553",NA,NA,NA,NA,NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-20 21:17:02-03","UFV","VIC","50594","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","I. Cordeiro","2016",NA,NA,"L.S.Kinoshita; M.C. Dias","1994","11","07","Brasil","São Paulo","Mococa",NA,"-47","-21.4599990844727",NA,NA,NA,NA,"Árvore 4m, flor verde amarelada; Árvore 4m, flor verde amarelada","VIC050594","94-86","VIC050594",NA,NA,NA,NA,NA,NA,NA,"24370","auto",NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-20 21:17:02-03","UFV","VIC","50587","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","membranifolia","Sebastiania membranifolia",NA,NA,NA,NA,NA,"Guilherme, F.A.G.; Carneiro. SES; Bernasol, W.P.","2008","07","12","Brasil","Goiás","Caçu e São Simão","UHEs Salto e Salto do Rio Verdinhho","-50","-19","-50","-19",NA,NA,"Mata de galeria, árvore com 9,0m de altura. Frutos imaturos verdes.; Mata de galeria, árvore com 9,0m de altura. Frutos imaturos verdes.","VIC050587","1159","VIC050587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-03-24 17:09:04-03","UFES","SAMES","2106","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Verdi,M.","2009","01","24","Verdi,M.; Hasckel,R.P.;Klemz,G.","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Macaco Branco. Florístico IFFSC 830.","-50.8758010864258","-27.7952995300293",NA,NA,NA,NA,"Tipo Veget: Ecótono Floresta Estacional decidual/ Floresta Ombrófila Mista Estádio: Avançado.","SAMES02106","1419",NA,NA,NA,NA,NA,NA,NA,NA,"26434","auto",NA,NA,NA,NA,NA,NA,NA,NA
