"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"1068","2019-01-25 15:41:12-02","IAC","IAC","4260","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A.J. Souza","28","1939","02","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","A. Gehrt","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"1939","07","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"1069","2019-01-25 15:41:12-02","IAC","IAC","15386","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","B.J. Pickel","115","1949","01","21",NA,"Brasil",NA,NA,"Nome popular:amendoim-bravo. (plantas recebidas do Serviço Florestal do Estado)",NA,NA,NA,"Tul.","B.J. Pickel","São Paulo","São Paulo",NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"1949","01","21","-46.6361","-23.5475",NA,NA,NA,NA,NA
"1070","2019-01-25 15:41:12-02","IAC","IAC","17906","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","D.M. Dedecca & Swiercz","529","1955","05","24",NA,"Brasil",NA,NA,"Nome popular: amendoim-bravo",NA,NA,NA,"Tul.","D.M. Dedecca & Swiercz","São Paulo","Matão",NA,"-48.3658","-21.6033",NA,NA,NA,NA,NA,NA,"1955","05","24","-48.3658","-21.6033",NA,NA,NA,NA,NA
"1071","2019-01-25 15:41:12-02","IAC","IAC","19453","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","H.F. Leitão Filho","134","1967","07","03",NA,"Brasil",NA,NA,"Nome popular: amendoim",NA,NA,NA,"Tul.","H.F. Leitão Filho","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"1967","10","10","-47.077171","-22.870251",NA,NA,NA,NA,NA
"1072","2019-01-25 15:41:12-02","IAC","IAC","2122","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","O.T. Mendes Sobrinho","5","1937","09","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","M. Kuhlmann","São Paulo","Pindorama","IAC, Estação Experimental","-48.901072","-21.220292",NA,NA,NA,NA,NA,NA,"1938","12","14","-48.901072","-21.220292",NA,NA,NA,NA,NA
"1073","2019-01-25 15:41:12-02","IAC","IAC","22769","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","H.F. Leitão Filho","s/nº","1972","04","14",NA,"Brasil",NA,NA,"Nome popular: amendoim",NA,NA,NA,"Tul.","H.F. Leitão Filho","São Paulo","Presidente Epitácio","Porto Epitácio","-52.1156","-21.7633",NA,NA,NA,NA,NA,NA,"1972","05","08","-52.1156","-21.7633",NA,NA,NA,NA,NA
"1074","2019-10-03 14:21:01-03","IAC","IAC","25424","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","?","171","1984","04","05",NA,"Brasil",NA,NA,"Identificação confirmada por R.L.C. Bortoluzzi, 09/2003",NA,NA,NA,"Tul.","C. Aranha","Paraná","Maringá","Campus UEM","-51.9386","-23.4253",NA,NA,NA,NA,NA,NA,"1984","06","05","-51.9386","-23.4253",NA,NA,NA,NA,NA
"1075","2019-01-25 15:41:12-02","IAC","IAC","26896","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","E. Dutra et al.","171","1984","12","07",NA,"Brasil",NA,NA,"Coletores: Elza, Edna & Hilda; nome popular: amendoim",NA,NA,NA,"Tul.","L.C. Bernacci","Paraná","Maringá","Campus UEM, em frente ao bloco 16","-51.9386","-23.4253",NA,NA,NA,NA,NA,NA,"2018","05","23","-51.9386","-23.4253",NA,NA,NA,NA,NA
"1076","2019-01-25 15:41:12-02","IAC","IAC","30670","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L.C. Bernacci; A. Sciamarelli; P.R.P. Andrade & R. Belinelo","1800","1995","05","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","L.C. Bernacci et al.","São Paulo","Cardoso","Antigo Porto Militão","-49.9142","-20.0819",NA,NA,NA,NA,NA,NA,"1995","05","18","-49.9142","-20.0819",NA,NA,NA,NA,NA
"1077","2019-01-25 15:41:12-02","IAC","IAC","32770","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L. Krieger","18439","1981","07","14",NA,"Brasil",NA,NA,"nome popular: carne-de-vaca",NA,NA,NA,"Tul.","L.C. Bernacci","Minas Gerais","Coronel Murta",NA,"-42.1822","-16.6189",NA,NA,NA,NA,NA,NA,"2018","05","23","-42.1822","-16.6189",NA,NA,NA,NA,NA
"1078","2019-01-25 15:35:03-02","IAC","IAC","39039","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R.B. Torres & M.L. Oliveira","1066","2000","01","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","R.B. Torres & M.L. Oliveira","São Paulo","Vera Cruz","beira da estrada","-49.8194","-22.2197",NA,NA,NA,NA,NA,NA,"2000","01","27","-49.8194","-22.2197",NA,NA,NA,NA,NA
"1079","2019-01-25 15:41:12-02","IAC","IAC","42714","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","J.E.A. Bertoni & A. Geremias","767","2002","05","02",NA,"Brasil",NA,NA,"Identificação confirmada por R.A. Camargo, 04/2007; Procedência: Birigui/Glicério - SP (Rodovia M. Rondon)",NA,NA,NA,"Tul.","J.Y. Tamashiro","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Lab-Lab, L9 - P9, nº de introdução 15.000","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"2004","04","15","-47.086761","-22.863721",NA,NA,NA,NA,NA
"1080","2019-01-25 15:41:12-02","IAC","IAC","5008","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A.S. Lima","s/nº","1939","07","29",NA,"Brasil",NA,NA,"Identificação confirmada por O. Handro, 12/05/1943",NA,NA,NA,"Tul.","A.S. Lima","Minas Gerais","Manga","Porto de Manga, rio São Francisco","-43.9322","-14.7558",NA,NA,NA,NA,NA,NA,"1939","07","29","-43.9322","-14.7558",NA,NA,NA,NA,NA
"1081","2019-01-25 15:41:12-02","IAC","IAC","50870","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M.C. Rodrigues; A.C. Silva (2); I.M. Silva & V. Stranghetti","12","2009","02","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","A.C. Silva (2)","São Paulo","São José do Rio Preto","Subdistrito de Talhado, Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,"2009","02","28","-49.3163889","-20.7080556",NA,NA,NA,NA,NA
"1082","2019-01-25 15:41:12-02","IAC","IAC","51005","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","I.M. Silva","17","2009","02","23",NA,"Brasil",NA,NA,"Identificação confirmada por J.Y. Tamashiro, 12/2009; Coordenadas medidas 20o42#?#29S e 49o18#?#59W",NA,NA,NA,"Tul.","I.M. Silva","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,"2009","02","23","-49.3163889","-20.7080556",NA,NA,NA,NA,NA
"1083","2019-06-24 08:12:59-03","IAC","IAC","51722","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M.A. Carreira-Lopes & A.P. Oliveira","s/nº","2002","01","18",NA,"Brasil",NA,NA,"Identificação confirmada por J.Y. Tamashiro, 12/2009; Coordenadas medidas 20o42#?#29S e 49o18#?#59W",NA,NA,NA,"Tul.","M.A. Carreira-Lopes & A.P. Oliveira","São Paulo","São José do Rio Preto","Subdistrito de Talhado","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,"2002","01","18","-49.3163889","-20.7080556",NA,NA,NA,NA,NA
"1084","2019-01-25 15:41:12-02","IAC","IAC","51779","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M.C. Rodrigues; B.O. Polisello & E.J. Carvalho","117","2009","09","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.","M.C. Rodrigues","São Paulo","São José do Rio Preto","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,"2009","10","27","-49.3163889","-20.7080556",NA,NA,NA,NA,NA
"1085","2020-07-23 12:08:01-03","CEPLAC","CEPEC","151252","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rocha, F.O.","147","2014","09","26",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"D. Cardoso","Bahia","maiquinique","Conglomerado BA_1356-1-9-9","-39.960278","-15.659722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W57'37","15S39'35",NA,NA,"19/1/2017",NA,NA
"1086","2020-07-23 12:02:10-03","CEPLAC","CEPEC","34211","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","F. S. Santos","270","1984","02","22",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Amendoim-bravo, Madeira-nova",NA,NA,NA,NA,"T. S. dos Santos","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,"16/04/1984",NA,NA
"1087","2020-07-23 12:02:07-03","CEPLAC","CEPEC","100071","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","N. G. Jesus","1289","1992","10","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","Bahia","miguel calmon","Entre a Fazenda Pé de Serra e o riacho do caldeirão.","-40.554444","-11.4075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'16","11S24'27",NA,NA,"30/04/2001",NA,NA
"1088","2020-07-23 12:02:07-03","CEPLAC","CEPEC","100205","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","5813","2000","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. M. Carvalho","Bahia","bom jesus da lapa","Morro acima da igreja no centro da cidade.","-43.419722","-13.258889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W25'11","13S15'32",NA,NA,"30/01/2008",NA,NA
"1089","2020-07-23 12:08:01-03","CEPLAC","CEPEC","101901","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","D. M. Loureiro","291","1998","08","01",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Amendoim-bravo",NA,NA,NA,NA,"M. L. Guedes","Bahia","SÃO DESIDÉRIO","Oeste. Assentamento Thainá.","-44.85","-12.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W51'","12S36'",NA,NA,"30/12/2001",NA,NA
"1090","2020-07-23 12:02:07-03","CEPLAC","CEPEC","10503","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","R. M. Harley","16498","1974","02","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Amendoim-bravo, Madeira-nova",NA,NA,NA,NA,"G. P. Lewis","Bahia","SENHOR DO BONFIM","8Km ao N cidade. BA-130 p/ Juazeiro Rod. p/ Carrapichel..","-40.25","-10.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W15'0","10S23'0",NA,NA,"14/11/1979",NA,NA
"1091","2020-07-23 12:02:07-03","CEPLAC","CEPEC","106526","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","M. L. Guedes","10991","1952","05","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. M. Carvalho","Bahia","MORRO DO CHAPÉU","Piemonte da Diamantina. Ventura.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,"30/01/2008",NA,NA
"1092","2020-07-23 12:02:07-03","CEPLAC","CEPEC","107768","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","M. L. Guedes","10991","1967","05","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. M. Carvalho","Bahia","MORRO DO CHAPÉU","Piemonte da Diamantina. Ventura.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,"30/01/2008",NA,NA
"1093","2020-07-23 12:02:07-03","CEPLAC","CEPEC","109571","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","R. M. Harley","53478","1999","03","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","Bahia","ITABERABA","Sera do orobó, na base, subida da Faz. Monte Verde.","-40.5275","-12.415",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'39","12S24'54",NA,NA,"30/12/1999",NA,NA
"1094","2020-07-23 12:02:07-03","CEPLAC","CEPEC","37883","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. C. de O. Filho","122","1984","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. C. P. Pinto","Bahia","CAETITÉ",NA,"-42.2","-14.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W12'0","14S5'0",NA,NA,"01/09/1984",NA,NA
"1095","2020-07-23 12:02:07-03","CEPLAC","CEPEC","109707","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","T. R. S. Silva","113","2001","04","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","Bahia","CAETITÉ","Cercado, 24Km de Paramirim na Rod. Paramirim/Caetité.","-42.3","-13.670556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W18'","13S40'14",NA,NA,"30/06/2009",NA,NA
"1096","2020-07-23 12:08:01-03","CEPLAC","CEPEC","150917","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Oliveira, N.E.","354","2014","09","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"D. Cardoso","Bahia","RIBEIRÃO DO LARGO","Conglomerado BA_1341-4-6-0","-40.680278","-15.480278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W40'49","15S28'49",NA,NA,"18/1/2017",NA,NA
"1097","2020-07-23 12:02:07-03","CEPLAC","CEPEC","25916","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","R. M. Harley","21387","1980","04","15",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Amendoim-bravo, Madeira-nova",NA,NA,NA,NA,"G. P. Lewis","Bahia","bom jesus da lapa","Acima da Bacia do Rio Sao Francisco.","-43.433333","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W26'0","13S15'0",NA,NA,"30/12/1981",NA,NA
"1098","2020-07-23 12:02:10-03","CEPLAC","CEPEC","26138","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","G. C. P. Pinto","223","1981","03","16",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Madeira-nova, Vilao",NA,NA,NA,NA,"G. P. Lewis","Bahia","PINDAÍ",NA,"-42.583333","-14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W35'0","14S24'0",NA,NA,"10/12/1981",NA,NA
"1099","2020-07-23 12:02:10-03","CEPLAC","CEPEC","37909","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. C. de O. Filho","108","1984","03","20",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cajazeira, Madeira-nova",NA,NA,NA,NA,"G. C. P. Pinto","Bahia","CAETITÉ","Faz. Queimada Nova.","-42.016667","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W1'0","14S0'0",NA,NA,"01/09/1984",NA,NA
"1100","2020-07-23 12:02:10-03","CEPLAC","CEPEC","37456","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","J. C. A. Lima","152","1984","08","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Madeira-nova",NA,NA,NA,NA,"J. C. A. Lima","Bahia","ENCRUZILHADA","Estr. Itambe/Encruzilhada ao S Palmeiras.","-40.683333","-15.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W41'0","15S20'0",NA,NA,"19/10/1984",NA,NA
"1101","2020-07-23 12:02:07-03","CEPLAC","CEPEC","36230","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","S. B. da Silva","351","1984","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","Bahia","CRISTÓPOLIS","Cantinho-BA.","-44.333333","-12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W20'0","12S18'0",NA,NA,"13/11/1984",NA,NA
"1102","2020-07-23 12:02:07-03","CEPLAC","CEPEC","37238","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","H. P. Bautista","849","1984","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","Bahia","boquira",NA,"-42.766667","-12.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W46'0","12S43'0",NA,NA,"07/05/1984",NA,NA
"1103","2020-07-23 12:02:07-03","CEPLAC","CEPEC","77828","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. Passos","5262","1997","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","CAETITÉ","caminho da Faz. Boa Vista p/ Uniao.","-42.2075","-13.993056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W12'27","13S59'35",NA,NA,"30/05/1997",NA,NA
"1104","2020-07-23 12:02:07-03","CEPLAC","CEPEC","45448","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","J. C. A. Lima","152","1984","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. C. A. Lima","Bahia","ENCRUZILHADA","Estr. Itambe/Encruzilhada.","-40.683333","-15.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W41'0","15S20'0",NA,NA,"19/10/1984",NA,NA
"1105","2020-07-23 12:02:07-03","CEPLAC","CEPEC","49571","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","G. P. Lewis","1901","1991","03","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. P. Lewis","Bahia","livramento do brumado","10Km ao longo estr. de terra Liv. do Brumado/Rio de Contas.","-41.816667","-13.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W49'0","13S37'0",NA,NA,"30/12/1991",NA,NA
"1106","2020-07-23 12:02:07-03","CEPLAC","CEPEC","60005","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","H. P. Bautista","1080","1986","04","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","Bahia","MORRO DO CHAPÉU","Numa variante da estr. p/ Duas Barras do Morro de Utinga, prox. a Faz. Descoberta.","-41.033333","-11.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W2'0","11S58'0",NA,NA,"01/09/1987",NA,NA
"1107","2020-07-23 12:02:07-03","CEPLAC","CEPEC","62277","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","3568","1993","08","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","Bahia","SAÚDE","11Km ao S Saude, a 23Km BR-324.","-40.4","-11.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W24'","11S1'",NA,NA,"30/12/1993",NA,NA
"1108","2020-07-23 12:02:07-03","CEPLAC","CEPEC","62296","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","3453","1993","07","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","Bahia","MORRO DO CHAPÉU","12Km SE cidade, BA-052 (estr. do feijao).","-41.056944","-11.602222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W3'25","11S36'8",NA,NA,"30/12/1993",NA,NA
"1109","2020-07-23 12:02:07-03","CEPLAC","CEPEC","62328","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","3413","1993","07","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","Bahia","souto soares","7Km S cidade, na BR-330, prox. ao Povoado Pau Ferro.","-41.600278","-12.149444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W36'1","12S8'58",NA,NA,"30/12/1993",NA,NA
"1110","2020-07-23 12:02:07-03","CEPLAC","CEPEC","62329","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","3411","1993","06","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","Bahia","souto soares","8Km W cidade, estr. p/ Agua de Rega.","-41.718056","-12.089444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W43'5","12S5'22",NA,NA,"30/12/1993",NA,NA
"1111","2020-07-23 12:02:10-03","CEPLAC","CEPEC","62432","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. P. de Queiroz","3465","1993","08","19",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Vilao",NA,NA,NA,NA,"L. P. de Queiroz","Bahia","piritiba","25Km N BA-052 (estr. do feijao) na BA-421 p/ Jacobina.","-40.6","-11.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W36'","11S37'",NA,NA,"30/12/1993",NA,NA
"1112","2020-07-23 12:08:01-03","CEPLAC","CEPEC","63015","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","B. B. Klitgaard","81","1979","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"B. B. Klitgaard","Bahia","livramento do brumado","Km 26 da Rod. p/ Jussiape.","-41.75","-13.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W45'","13S35'",NA,NA,"30/12/1994",NA,NA
"1113","2020-07-23 12:02:07-03","CEPLAC","CEPEC","70031","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","W. W. Thomas","11108","1996","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W. W. Thomas","Bahia","VITÓRIA DA CONQUISTA","14Km a E cidade. 1Km S BR-415.","-40.802222","-14.992778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W48'8","14S59'34",NA,NA,"30/12/1996",NA,NA
"1114","2020-07-23 12:02:07-03","CEPLAC","CEPEC","72967","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","R. M. Harley",NA,"1996","04","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. C. Lima","Bahia","JACOBINA","Arredores de Sítio do Meio.","-40.647222","-11.075278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W38'50","11S4'31",NA,NA,"30/06/2009",NA,NA
"1115","2020-07-23 12:02:10-03","CEPLAC","CEPEC","40470","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","M. M. Santos","98","1984","06","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Madeira-nova",NA,NA,NA,NA,"G. C. P. Pinto","Bahia","RIO DO PIRES","Prox. ao corrego dos Panas.","-42.366667","-13.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W22'0","13S10'0",NA,NA,"17/07/1984",NA,NA
"1116","2020-07-23 12:02:07-03","CEPLAC","CEPEC","41936","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","F. S. Santos","623","1987","07","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. S. dos Santos","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB. Arboreto quadra n. 096.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,"30/12/1987",NA,NA
"1117","2020-07-23 12:02:10-03","CEPLAC","CEPEC","40484","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","M. M. Santos","88","1984","05","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Cajazeira",NA,NA,NA,NA,"G. C. P. Pinto","Bahia","SANTA MARIA DA VITÓRIA","Prox. ao Riacho Fundo.","-44.15","-13.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W9'0","13S11'0",NA,NA,"17/07/1984",NA,NA
"1118","2020-07-23 12:02:07-03","CEPLAC","CEPEC","26356","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","S. A. Mori","14433","1981","06","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Amendoim-bravo, Madeira-nova",NA,NA,NA,NA,"G. P. Lewis","Bahia","IRAQUARA","12Km ao S cidade, BR-242.","-41.6194000244141","-12.2486000061035",NA,NA,NA,NA,"29224","auto",NA,NA,NA,"0*0'99","99*99'99",NA,NA,"15/12/1981",NA,NA
"1119","2020-07-23 12:02:07-03","CEPLAC","CEPEC","48168","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","J. L. Hage","2269","1990","08","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. P. Lewis","Bahia","JACOBINA","Ramal a 7Km Rod. Jacobina/Capim Grosso. Faz. Bom Jardim. Entre Kms. 2-9 ramal adentro.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"62396","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1991",NA,NA
"1120","2020-07-23 12:02:07-03","CEPLAC","CEPEC","50664","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","E. B. dos Santos","258","1991","05","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. M. B. Correia","Bahia","RIO DE CONTAS","Km 6 estr. Rio de Contas/Liv. do Brumado. Grota de um Ribeirao seco.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"17/09/1992",NA,NA
