"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","eventTime","fieldNumber","individualCount"
"48","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U 0286760","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná","near Casa Branca, ca. 10 km W of Cêrro Azul",NA,"forest in moist valley of smallcreek<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0286760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13651",NA,NA,NA,NA,NA
"49","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384024","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Haas H de",NA,"1966","08","15","Southern America","Brazil",NA,"Flora Brasilae Australis. Est. paraná. Ca.10 km W. of Cerro Azul; near Casa Branca. Forest on flanks and crest of ridge.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384024",NA,NA,NA,NA,"NL-U1384024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384025","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Haas H de",NA,"1966","06","24","Southern America","Brazil",NA,"Flora Brasiliae Australis. Est. Paraná. N. of porto byington; várzea of Rio Paraná; forest between main road and Lagoa Xambré.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384025 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384025",NA,NA,NA,NA,"NL-U1384025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384026","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Haas H de",NA,"1966","08","13","Southern America","Brazil",NA,"Flora Brasiliae Australis. Est. Paraná. Ca. 10 km W. of Cerro Azul, near Casa Branca. Forest in moist valley of small creek.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384026",NA,NA,NA,NA,"NL-U1384026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384027","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Haas H de",NA,"1966","11","21","Southern America","Brazil",NA,"Flora Brasiliae Australis., Est. Paraná. bank of Rio Iguacu E. of Ferry to Capanema.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384027",NA,NA,NA,NA,"NL-U1384027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384028","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lindeman JC; Haas H de",NA,"1966","11","08","Southern America","Brazil",NA,"Est. Paraná. 10 km E. of Campo Novo. Araucaria wood with many spiny tree-ferns.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384028",NA,NA,NA,NA,"NL-U1384028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1396210","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Krukoff BA",NA,"1939","09","12","Southern America","Bolivia",NA,"Department of La paz. Province Of Larecaja: tuiro ( near Mapiri, on the left bank of Rio maipiri).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1396210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1396210",NA,NA,NA,NA,"NL-U1396210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550313","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach GG; Guimaraes DJ",NA,"1968","04","25","Southern America","Brazil","Paraná","2 Irmaõs.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550313",NA,NA,NA,NA,"NL-L2550313","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:03:48-03","NBC","NL-BOTANY","WAG.1094382","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach GG",NA,"1977","05","04","Southern America","Brazil",NA,"Barra do Tigre (mun. Cerro Azul) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094382",NA,NA,NA,NA,"NL-WAG1094382","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550313","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach GG; Guimaraes DJ",NA,"1968","04","25","Southern America","Brazil","Paraná","2 Irmaõs.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550313",NA,NA,NA,NA,"NL-L2550313","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:03:48-03","NBC","NL-BOTANY","WAG.1094382","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","Hatschbach GG",NA,"1977","05","04","Southern America","Brazil",NA,"Barra do Tigre (mun. Cerro Azul) Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094382",NA,NA,NA,NA,"NL-WAG1094382","subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:13:36-03","ESALQ","ESA","86355","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Silva, J.M.","3830.0","2003","11","02",NA,"Brasil","Paraná",NA,NA,NA,"ESA086355","Hatschbach, G.","Doutor Ulisses","-49.4197006225586","-24.5680999755859","ESA086355",NA,NA,NA,"32237","auto","2003",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:13:36-03","ESALQ","ESA","26918","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Cardoso-Leite, E. ; Oliveira, A.","220.0","1993","10","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026918","Martins, A.B.","São Roque","-47.1300010681152","-23.5200004577637","ESA026918",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:13:36-03","ESALQ","ESA","27061","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","van den Berg, C. ; Ranieri, V.E.L.","107.0","1994","09","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA027061","Rodrigues, R.R.","Piracicaba","-47.6399993896484","-22.7199993133545","ESA027061",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:13:36-03","ESALQ","ESA","33267","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gandolfi, S. et al.",NA,"1992","02","24",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033267","Goldenberg, R.","São Pedro","-47.9099998474121","-22.5400009155273","ESA033267",NA,NA,NA,"19379","auto","1996",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:13:36-03","ESALQ","ESA","32070","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Sanches, C.D. et al.",NA,"1994","06","04",NA,"Brasil","São Paulo",NA,NA,NA,"ESA032070","Goldenberg, R.","Teodoro Sampaio","-52.1599998474121","-22.5300006866455","ESA032070",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:13:36-03","ESALQ","ESA","19711","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor",NA,"Tamashiro, J.Y. et al.","1228.0","1995","06","14",NA,"Brasil","São Paulo",NA,NA,NA,"ESA019711",NA,"Taquaras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:13:36-03","ESALQ","ESA","113110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor",NA,"Francisco, E.M.",NA,"2000","03","09",NA,"Brasil","Paraná",NA,NA,NA,"ESA113110","Goldenberg, R.","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652","ESA113110",NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:13:36-03","ESALQ","ESA","70813","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Louzano, A.L. Sumya, M.",NA,"1998","09","09",NA,"Brasil","Paraná",NA,NA,NA,"ESA070813",NA,"Jataizinho","-50.9799995422363","-23.2541999816895","ESA070813",NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:13:36-03","ESALQ","ESA","105399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor",NA,"Gorenstein, M.R.",NA,"2005","06","15",NA,"Brasil","São Paulo",NA,NA,NA,"ESA105399","Durigan, G. & Franco, G.A.D.C.","Gália","-49.5499992370605","-22.2900009155273","ESA105399",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:56:09-03","ESALQ","ESA","133028","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","122.0","2015","07","03",NA,"Brasil","São Paulo","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.",NA,"Arbusto, ca. 2m.","ESA133028","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Piracicaba","-47.82347","-22.7795541",NA,NA,"544","544",NA,NA,"2015","-47.82347","-22.7795541","07","09",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:13:36-03","ESALQ","ESA","5828","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Vieira, A.O.S. et al.",NA,"1986","04","05",NA,"Brasil","Paraná",NA,NA,NA,"ESA005828","Goldenberg, R.","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"29438","auto","1999",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:13:36-03","ESALQ","ESA","80829","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ferreira, J.A. et al.",NA,"2000","05","24",NA,"Brasil","Paraná",NA,NA,NA,"ESA080829","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264","ESA080829",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:13:36-03","ESALQ","ESA","1945","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Giselda",NA,"1987","06","12",NA,"Brasil","São Paulo",NA,NA,NA,"ESA001945","Goldenberg, R.","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"23972","auto","1992",NA,NA,"09","30",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:13:36-03","ESALQ","ESA","14862","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Barreto, K.D. et al.","312.0","1993","04","20",NA,"Brasil","São Paulo",NA,NA,NA,"ESA014862","Goldenberg, R.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"44778","auto","1998",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:36-03","ESALQ","ESA","33266","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gandolfi, S. et al.",NA,"1991","04","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033266","Goldenberg, R.","São Pedro","-47.9099998474121","-22.5400009155273","ESA033266",NA,NA,NA,"19379","auto","1995",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:13:36-03","ESALQ","ESA","33265","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gandolfi, S. et al.",NA,"1991","05","24",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033265","Goldenberg, R.","São Roque","-47.1300010681152","-23.5200004577637","ESA033265",NA,NA,NA,"15567","auto","1996",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:13:36-03","ESALQ","ESA","15678","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Souza, V.C. et al.","5755.0","1994","04","15",NA,"Brasil","São Paulo",NA,NA,NA,"ESA015678","Goldenberg, R.","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,"14884","auto","1998",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:13:36-03","ESALQ","ESA","33264","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Gandolfi, S. et al.",NA,"1991","08","30",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033264","Goldenberg, R.","São Pedro","-47.9099998474121","-22.5400009155273","ESA033264",NA,NA,NA,"19379","auto","1996",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:13:36-03","ESALQ","ESA","26917","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","discolor","Miconia discolor",NA,"Cardoso-Leite, E. ; Oliveira, A.","213.0","1993","10","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA026917",NA,"São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:31:40-03","MN","R","9602","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor var.subconcolor","Cogn.","Glaziou, A.F.M.","12690 a","1876","11","21",NA,"Brasil","Rio de Janeiro",NA,NA,"Plantas do Brasil Central","R000009602","Brade",NA,NA,NA,"R000009602_001","var.subconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-19 08:15:23-03","FPS","FPS","3600","MachineObservation","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Schwirkowski, P.","3027","2018","08","26",NA,"Brasil","Santa Catarina","Rio Natal. Próximo à estação de trem",NA,"<ll>dwc_commonname:</ll> Apaga-brasa","FPS03600,FURB60969","Oliveira, A.A.","São Bento do Sul","-49.286735","-26.352701","FPS03600_v01 FPS03600_v02 FPS03600_v03 FPS03600_v04 FPS03600_v05 FURB60969",NA,NA,NA,NA,NA,"2019","-49.286735","-26.352701","08","13",NA,"FURB 60969","voucher",NA,NA,NA,NA
"80","2019-12-19 08:15:23-03","FPS","FPS","2426","MachineObservation","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Schwirkowski, P.","1861","2016","09","23",NA,"Brasil","Santa Catarina","Rio Natal. Trilha do Parque das Aves",NA,"<ll>dwc_commonname:</ll> Apaga-brasa","FPS02426,FURB51968","Oliveira, A.A.","São Bento do Sul","-49.276775","-26.362928","FPS02426_v01 FPS02426_v02 FPS02426_v03 FPS02426_v04 FPS02426_v05 FURB51968",NA,NA,NA,NA,NA,"2017","-49.276775","-26.362928","08","31",NA,"FURB 51968","voucher",NA,NA,NA,NA
"81","2019-08-27 13:31:10-03","IAP","PACA-AGP","53528","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Rambo, B.",NA,"1953","01","10",NA,"Brasil","PR",NA,NA,"Emrich-Rambo sicher 27081954; Habitat: in silva primaeva","PACA053528","A.C. Brade","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:18:22-03","UFV","VIC","29263","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Miranda, E.F.","3","1997","10","06",NA,"Brasil","Paraná","Fazenda Guairacá (Lerrovile)",NA,"Arbusto 1,5m; frutos verdes.","VIC029263","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:22-03","UFV","VIC","13115","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Heringer, P.P.","2023","1945","09","21",NA,"Brasil","Minas Gerais","Estação Experimental Coronel Pacheco",NA,"Quaresmeira","VIC013115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:22-03","UFV","VIC","20213","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Neto, J.A.A.M.","2207","1994","11",NA,NA,"Brasil","Minas Gerais","Campus da UFV, Mata da Silvicultura",NA,"Planta jovem com 04m de alura","VIC020213",NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:22-03","UFV","VIC","040577","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Simão, M.R.V.C.","413","2012","12","06",NA,"Brasil","Minas Gerais","Estação de pesquisa treinamento e educação ambient, Floresta Estacional Semidecidual.",NA,"Árvore de 6 m, fruto imaturo verde.","VIC040577",NA,"Viçosa","-42.8819007873535","-20.7539005279541","VIC040577",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:22-03","UFV","VIC","4558","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Irwin, H.S.","2687","1959","02","21",NA,"Brasil","Minas Gerais","State Agricultural School, Small broad-crowned tree to 4m.",NA,"In understory of secondary foorest, red clay soil. Inflorescences pendulous. Fruit green. Uncommon.","VIC004558","Goldenbey, R.","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto","1996",NA,NA,"07","02",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:18:22-03","UFV","VIC","29262","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Perri, J.; et al.","s.n.","1997","10","27",NA,"Brasil","Paraná","Parque Arthur Thomas",NA,"Arbórea 8m; flor branca; borda da mata.","VIC029262","Goldenberg, R.","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-02-27 16:44:06-03","UFSC","CTBS","3742","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Nunes, M.G. & Ferreira, P.C.","77","2017","10","05",NA,"Brasil","Paraná","Parque Estadual Vila Rica do Espírito Santo",NA,"Arbusto, 2 m de altura; flores alvas. Floresta Estacional Semidecidual",NA,"Ferreira, P.C.","Fenix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025148","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","G. Hatschbach; A. C. Cervi","50633","1986","10","12",NA,"Brazil","Parana","Parque Nacional do Iguaçu, Poço Preto (mun. Foz do Iguaçu) Paraná, Brazil",NA,"PMC-DPP 004; Arbusto 2 m, flores alvas.",NA,"G. Hatschbach",NA,"-54.5833","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:39:35-03","UFJF","CESJ","53726","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","discolor","Miconia discolor subconcolor","Cogn.","E. Barbosa; J.M. Silva","1437","2006","06","11","América do Sul","Brasil","Mato Grosso do Sul","Fazenda Cervo",NA,"Arbusto, 2m, flor amarela. Interior do capão.","CESJ053726","A.B. Martins","Antônio João","-55.9474983215332","-22.1910991668701",NA,"subconcolor",NA,NA,"38814","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:39:35-03","UFJF","CESJ","70878","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","L.A. Funez","5463","2016","09","24","América do Sul","Brasil","Santa Catarina","rua Dr. Blumenal, próximo à Ipel",NA,"Borda de fragmento florestal. Arbustiva, flores brancas.","CESJ070878","A.A. de Oliveira","Indaial","-49.160278","-26.89",NA,NA,"52","52",NA,NA,"2017","-49.160278","-26.89","08","31",NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:39:35-03","UFJF","CESJ","47175","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","P.O. Garcia","s.n.","2005","01",NA,"América do Sul","Brasil","Minas Gerais","Res. Biológica Municipal de Santa Cândida",NA,"Arbusto no interior da mata, com estruturas reprodutivas senescentes. Muito frequente.","CESJ047175","R. Goldenberg","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"36144","auto","2008",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
