"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber"
"94","2020-03-03 15:59:08-03","UFSM","SMDB","5641","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Castro, LO",NA,"Brasil","RS",NA,NA,"Planta tuberosa. O Túber é utilizado como condimento","SMDB005641","s.n.","1995","08","22",NA,NA,NA,"Lam.",NA,"Horto das Plantas Medicinais de Viamão",NA,NA,"SMDB005641","Castro, LO","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-25 12:12:46-03","UFSM","SMDB",NA,"S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Castro, L O",NA,"Brasil","Rio Grande do Sul",NA,NA,"Planta tuberosa. O Túber é utilizado como condimento",NA,"s.n.","1995","08","22",NA,NA,NA,"Lam.",NA,"Horto das Plantas Medicinais de Viamão",NA,NA,NA,"Castro, LO","Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 16:53:29-03","UFSM","SMDB","12196","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Vendruscolo, G",NA,"Brasil","Rio Grande do Sul",NA,NA,"Flor vermelha; trepadeira.","SMDB012196","s.n.","2000","11","05",NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"Záchia, R.A","Nova Palma","-53.4688987731934","-29.471700668335","23222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 16:53:29-03","UFSM","SMDB","6806","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Bandeira, C",NA,"Brasil","Santa Catarina",NA,NA,"Flores róseas. Cultivada. Usa-se a batata para condimento.","SMDB006806","s.n.","1997","09","27",NA,NA,NA,"Lam.",NA,"Vila Fregosos.",NA,NA,"SMDB006806","Záchia, R.A","Concórdia","-52.0278015136719","-27.2341995239258","24608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:46:29-03","MBM","MBM","397201","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Siqueira, E.L.","Southern America","Brazil","Paraná",NA,NA,"Trepadeira com gavinhas, semi-ciófila. Flores rosas, maculadas de castanho no interior das pétalas.; Floresta Estacional Semidecidual Submontana. Relevo ondulado.","MBM397201","1106","2014","08","27",NA,NA,NA,"Lam.",NA,"Estação Ecológica Municipal de Fênix","382","382","MBM397201","Barboza, E.","Fênix","-52.073914","-23.966333",NA,NA,"2014","-52.073914","-23.966333",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:46:29-03","MBM","MBM","407814","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gonzatti, F.; Demeda, C.; Gaio, J.; Link, O.; Demeda, C.; Gaio, J.; Link, O.","Southern America","Brazil","Rio Grande do Sul",NA,NA,"Liana com flores rosáceas e calcaradas.; No bordo da mata.","MBM407814","2106","2015","09","12",NA,NA,NA,"Lam.",NA,"Fazenda do Arroio, próxima à lagoa da Emboaba","3","3","MBM407814","Gonzatti, F.","Osório","-50.212778","-29.973611",NA,NA,"2015","-50.212778","-29.973611","09","12",NA,NA,NA,NA,NA
"100","2020-12-21 16:46:29-03","MBM","MBM","423260","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Heiden, G.; Götzke, M.L.; Romano, C.; Götzke, M.L.; Romano, C.","Southern America","Brazil","Rio Grande do Sul",NA,NA,"Trepadeira em borda de capão, flores róseas e esverdeadas.","MBM423260","1097","2009","10","16",NA,NA,NA,"Lam.",NA,"Areal próximo ao Clube Campestre","3","3",NA,"Heiden, G.","Capão do Leão","-52.408611","-31.764444",NA,NA,"2009","-52.408611","-31.764444","10","16",NA,NA,NA,NA,NA
"101","2020-12-21 16:46:29-03","MBM","MBM","387969","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Prestes, D.K.P.","Southern America","Brazil","Paraná",NA,NA,"Cultivada. Flores róseas forte com estrias e interior da corola verde.","MBM387969","s.n.","2013","11","22",NA,NA,NA,"Lam.",NA,"Vila Hauer",NA,NA,"MBM387969","Motta, J.T.","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto","2014",NA,NA,"02","25",NA,NA,NA,NA,NA
"102","2020-12-21 16:46:29-03","MBM","MBM","387969","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Prestes, D.K.P.","Southern America","Brazil","Paraná",NA,NA,"Cultivada; flores róseas forte com estrias e interior da corola verde.","MBM387969","s.n.","2013","11","22",NA,NA,NA,"Lam.",NA,"Vila Hauer",NA,NA,"MBM387969","Motta, J.T.","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto","2014",NA,NA,"02","25",NA,NA,NA,NA,NA
"103","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656307","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Sellow, F.",NA,"Brésil",NA,"hb",NA,"Attaché avec P02441220 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656307' target='other'> <mi>dwc_moreinfo</mi></a>","P06656307",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"s.l.",NA,NA,"P06656307_01 P06656307_02","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-25 05:08:28-03","MNHN","RECOLNAT_MNHN_P","P00295067","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","s.c.",NA,"[Brésil]",NA,"hb",NA,"Acquis en Novembre 1886. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00295067' target='other'> <mi>dwc_moreinfo</mi></a>","P00295067",NA,NA,NA,NA,NA,NA,NA,"Lam.","type","s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-23 14:22:29-03","MNHN","RECOLNAT_MNHN_P","P00671927","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"[Uruguay]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671927' target='other'> <mi>dwc_moreinfo</mi></a>","P00671927",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Montevideo",NA,NA,"P00671927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-23 14:22:42-03","MNHN","RECOLNAT_MNHN_P","P00671928","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"[Uruguay]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671928' target='other'> <mi>dwc_moreinfo</mi></a>","P00671928",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Montevideo",NA,NA,"P00671928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-10-12 01:08:29-03","MNHN","RECOLNAT_MNHN_P","P00835300","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"Argentine",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835300' target='other'> <mi>dwc_moreinfo</mi></a>","P00835300",NA,"1767","8",NA,NA,NA,NA,"Lam.","isolectotype","Buenos Aires",NA,NA,"P00835300_01","Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-10-16 07:23:18-03","MNHN","RECOLNAT_MNHN_P","P00835301","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"Argentine",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835301' target='other'> <mi>dwc_moreinfo</mi></a>","P00835301",NA,"1767","8",NA,NA,NA,NA,"Lam.","isolectotype","Buenos Aires",NA,NA,"P00835301_01","Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-10-12 01:09:28-03","MNHN","RECOLNAT_MNHN_P","P00835302","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"Argentine",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835302' target='other'> <mi>dwc_moreinfo</mi></a>","P00835302",NA,"1767","8",NA,NA,NA,NA,"Lam.","isolectotype","Buenos Aires",NA,NA,"P00835302_01","Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-10-12 01:10:05-03","MNHN","RECOLNAT_MNHN_P","P00835303","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"Argentine",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835303' target='other'> <mi>dwc_moreinfo</mi></a>","P00835303",NA,"1767","8",NA,NA,NA,NA,"Lam.","isolectotype","Buenos Aires",NA,NA,"P00835303_01","Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-10-16 07:23:41-03","MNHN","RECOLNAT_MNHN_P","P00835304","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Commerson, P.",NA,"Argentine",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00835304' target='other'> <mi>dwc_moreinfo</mi></a>","P00835304",NA,"1767","8",NA,NA,NA,NA,"Lam.","isolectotype","Buenos Aires",NA,NA,"P00835304_01","Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-01-07 00:55:14-02","MNHN","RECOLNAT_MNHN_P","P02441220","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gaudichaud, C.",NA,"Brésil",NA,"hb",NA,"Attaché avec P06656307 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441220' target='other'> <mi>dwc_moreinfo</mi></a>","P02441220",NA,"1833",NA,NA,NA,NA,NA,"Lam.",NA,"Province de Rio-Grande",NA,NA,"P02441220_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656310","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Nadeaud",NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656310' target='other'> <mi>dwc_moreinfo</mi></a>","P06656310",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Brésil.",NA,NA,"P06656310_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656311","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gaudichaud, C.",NA,"Brasil","Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656311' target='other'> <mi>dwc_moreinfo</mi></a>","P06656311",NA,"1833","1","1",NA,NA,NA,"Lam.",NA,NA,NA,NA,"P06656311_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1201"
"115","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656313","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Saint-Hilaire, A.",NA,"Brasil","Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656313' target='other'> <mi>dwc_moreinfo</mi></a>","P06656313",NA,"1816","1","1",NA,NA,NA,"Lam.",NA,"Brésil: Province de Rio Grande do Sul.",NA,NA,"P06656313_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1851"
"116","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656314","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Ule, E.",NA,"Brasil","Santa Catarina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656314' target='other'> <mi>dwc_moreinfo</mi></a>","P06656314",NA,"1890","9","1",NA,NA,NA,"Lam.",NA,NA,NA,NA,"P06656314_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658"
"117","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656316","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,NA,"Brasil","Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656316' target='other'> <mi>dwc_moreinfo</mi></a>","P06656316",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,"P06656316_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656317","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Saint-Hilaire, A.",NA,"Brasil","Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656317' target='other'> <mi>dwc_moreinfo</mi></a>","P06656317",NA,"1816","1","1",NA,NA,NA,"Lam.",NA,"Brésil: Province de Rio Grande do Sul.",NA,NA,"P06656317_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1851"
"119","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656318","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Richard",NA,"Brasil","Santa Catarina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656318' target='other'> <mi>dwc_moreinfo</mi></a>","P06656318",NA,"1848","8","15",NA,NA,NA,"Lam.",NA,"Province de St. Catherine.",NA,NA,"P06656318_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656319","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Vauthier",NA,"Brasil","Santa Catarina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656319' target='other'> <mi>dwc_moreinfo</mi></a>","P06656319",NA,"1845","8","15",NA,NA,NA,"Lam.",NA,NA,NA,NA,"P06656319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-05 12:40:06-03","MNHN","RECOLNAT_MNHN_P","P06805560","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,NA,"Argentina","Buenos Aires","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06805560' target='other'> <mi>dwc_moreinfo</mi></a>","P06805560",NA,"1839","6","1",NA,NA,NA,"Lam.",NA,"(Buenoayres) Brésil.",NA,NA,"P06805560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656306","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Glaziou",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656306' target='other'> <mi>dwc_moreinfo</mi></a>","P06656306",NA,"1873","6","10",NA,NA,NA,"Lam.",NA,NA,NA,NA,"P06656306_01","Gomes-Bezerra","Itatiaia","-44.5633010864258","-22.4960994720459","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-04 18:51:05-03","MNHN","RECOLNAT_MNHN_P","P06656308","PreservedSpecimen",NA,"Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Reineck|Czermak",NA,"Brasil","Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06656308' target='other'> <mi>dwc_moreinfo</mi></a>","P06656308",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Grimpaus daus les faillis à uihauseun de la montagnue entre Arraial da Gloria et Beleíu Velho, asser rare.",NA,NA,"P06656308_01","Gomes-Bezerra","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"133"
"124","2020-12-11 11:42:36-03","UFMG","BHCB","45390","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:21:56-03","UFPR","UPCB","72064","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Snak, C.",NA,"Brasil","Paraná",NA,NA,"Erva volúvel. Lâmina membranácea, levemente discolor. Cálice verde com pontuações bordô, calcar rosado, pétalas vermelhas. Fruto azulado quando maduro. *Banco de DNA..",NA,"260","2009","10","13",NA,NA,NA,"Lam.",NA,"Juvinópolis, Sítio Snak.",NA,NA,NA,"Snak, C.","Cascavel","-53.3425","-25.211944",NA,NA,"2009","-53.3425","-25.211944","10",NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:21:56-03","UFPR","UPCB","4770","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Lange, R.B.",NA,"Brasil","Paraná",NA,NA,"Terrenos de roçados..",NA,"170","1960","09","27",NA,NA,NA,"Lam.",NA,"Barigüi",NA,NA,NA,"Hatschbach, G.","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto","1969",NA,NA,"05",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:21:56-03","UFPR","UPCB","85937","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Carneiro, J.",NA,"Brasil","Paraná",NA,NA,"Escandente, 3m, flor verde com esporas róseas. Capoeira..",NA,"1616","2005","10","17",NA,NA,NA,"Lam.",NA,"Estância Adriana, Rod. BR-153",NA,NA,NA,"Hatschbach, G.","Guapirama","-50.0396995544434","-23.5160999298096","18301","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:21:56-03","UFPR","UPCB","4149","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hatschbach, G.",NA,"Brasil","Paraná",NA,NA,"Liana, flor rósea. Margem do rio..",NA,"9359","1962","10","11",NA,NA,NA,"Lam.",NA,"Estrada Irati-Relógio, Rio dos Patos",NA,NA,NA,"Hatschbach, G.","Prudentópolis","-50.9777984619141","-25.2131004333496","61049","auto","1962",NA,NA,"10",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:21:56-03","UFPR","UPCB","23057","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Cervi, A.C.",NA,"Brasil","Paraná",NA,NA,"Trepadeira, flor com tubo róseo e ápice verde. Interior da mata..",NA,"2782","1989","08","31",NA,NA,NA,"Lam.",NA,"Horto Florestal Dr. Luiz Teixeira Mendes",NA,NA,NA,"Hatschbach, G.","Maringá","-51.9385986328125","-23.4253005981445","19250","auto","1993",NA,NA,"01","01",NA,NA,NA,NA,NA
"130","2021-02-11 17:21:56-03","UFPR","UPCB","29480","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Marques, M.C.M.",NA,"Brasil","Paraná",NA,NA,"Liana, flor vermelha. Borda da floresta, local sombreado..",NA,NA,"1996","10","17",NA,NA,NA,"Lam.",NA,"Parque Barigüi",NA,NA,NA,"Marques, M.C.M.","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto","1996",NA,NA,"12",NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:21:56-03","UFPR","UPCB","28348","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Kozera, C.",NA,"Brasil","Paraná",NA,NA,"Trepadeira, flor vermelha. Orla da vegetação..",NA,"225","1996","09","17",NA,NA,NA,"Lam.",NA,"Parque Barigüi",NA,NA,NA,"Guimarães, O.A. & Kozera, C.","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto","1996",NA,NA,"09","23",NA,NA,NA,NA,NA
"132","2021-02-11 17:21:56-03","UFPR","UPCB","19441","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hatschbach, G.",NA,"Brasil","Paraná",NA,NA,"Volúvel, flor tubo ext. rosado, int. amarelo, lacínios verdes com máculas vinosas no interior. Mata de galeria..",NA,"51513","1987","09","23",NA,NA,NA,"Lam.",NA,"Rio da Cotia","900","900",NA,"Hatschbach, G.","São José dos Pinhais","-49.2064018249512","-25.5347003936768","45291","auto","1988",NA,NA,"01","01",NA,NA,NA,NA,NA
"133","2009-08-07 05:34:00-03","MO","MOBOT","2791335","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Thomas Morong","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Morong 14","1888",NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-07-26 08:31:00-03","MO","MOBOT","2790947","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gert G. Hatschbach","South America","Brazil","Paraná",NA,NA,NA,NA,"Hatschbach 32885","1973","10","19",NA,NA,NA,"Lam.",NA,"Serra do angico.",NA,NA,NA,"G. Hatschbach, 3/","Pitanga","-51.7613983154297","-24.7572002410889","37178","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2009-05-13 11:36:00-03","MO","MOBOT","100186806","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","S. Torres Robles|P. Simon|N. González","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Torres Robles 1838","2004","10","28",NA,NA,NA,"Lam.",NA,"Pdo. de General Madariaga: Reserva Natural Laguna Salada Grande.",NA,NA,NA,"P. Simon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2009-05-13 11:51:00-03","MO","MOBOT","100186811","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","S. Torres Robles|P. Simon|N. González","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Torres Robles 1874","2004","10","27",NA,NA,NA,"Lam.",NA,"Pdo. de Castelli: Estancia Rincón de López.",NA,NA,NA,"S. Torres Robles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2011-02-10 09:21:00-02","MO","MOBOT","100345963","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","G.A. Parada|V.D. Rojas|M. Betancur|M. Huanca","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Parada-Gutierrez 2838","2011","1","19",NA,NA,NA,"Lam.",NA,"A 150 m del cruce de la carretera Mataral-Vallegrande.","1666.00000000",NA,NA,"G. A. Parada (USZ) 2011","Vallegrande","-64.1608333","-18.3230556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-9"
"138","2011-06-25 10:04:00-03","MO","MOBOT","100386953","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Luzmila Arroyo P.|G.A. Parada|M. Betancur|M. Huanca","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Arroyo Padilla 5297","2011","3","4",NA,NA,NA,"Lam.",NA,"Camino entre Trigopampa y Muyurina.","1682.00000000",NA,NA,NA,"Vallegrande","-64.1680556","-18.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-7"
"139","2013-11-26 05:40:00-02","MO","MOBOT","100508797","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Reinaldo Lozano|Ariel Lliully|J. Alberto Peñaranda","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Lozano 2311","2007","2","19",NA,NA,NA,"Lam.",NA,"Próximo, NW tranca Yotala.","2518.00000000","2541.00000000",NA,"R. Lozano (HSB)","Oropeza","-65.2652778","-19.1505556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-05-27 04:38:00-03","MO","MOBOT","100541392","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Michael H. Nee|Moises Mendoza","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Nee 57707","2011","1","6",NA,NA,NA,"Lam.",NA,"Prov. Vallegrande, E outskirts of Muyurina.","1655.00000000",NA,NA,"M. Nee, 2011","Vallegrande","-64.1586111","-18.3583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
