"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","individualCount","typeStatus","fieldNumber","sex"
"148","2019-10-07 09:37:00-03","UEFS","HUEFS","39764","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Hatschbach, G.","65177","1996","04","21",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0039764","Angiospermae","Sapindales","Holmes",NA,"Caetité","Rodovia Paramirim a Caetité, 40 km N de Caetité.","-42.4749984741211","-14.0693998336792",NA,NA,"HUEFS0039764",NA,NA,NA,NA,"Rosanae",NA,"53684","auto",NA,NA,NA,NA,NA
"149","2019-10-07 09:37:00-03","UEFS","HUEFS","106856","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Queiroz, L.P.de","12171","2006","03","11",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0106856","Angiospermae","Sapindales","Holmes","J.R.Pirani","São Gonçalo","Estrada Gentio do Ouro-Ipupiara.","-42.6","-11.7",NA,NA,"HUEFS0106856","2006","42W36'","11S42'","12","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:37:00-03","UEFS","HUEFS","11243","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Ganev, W.","800","1992","07","31",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0011243","Angiospermae","Sapindales","Holmes","J.R.Pirani","Abaíra",NA,"-41.816667","-13.283333","950","950","HUEFS0011243","1996","41W49'","13S17'","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:37:00-03","UEFS","HUEFS","100719","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Carneiro-Torres, D.S.","557","2005","06","26",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0100719","Angiospermae","Sapindales","Holmes","J.R.Pirani","Gentio do Ouro","6 Km sentido Brotas de Macaúbas.","-42.6125","-11.618611","950","950","HUEFS0100719","2007","42W36'45''","11S37'7''","03","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:37:00-03","UEFS","HUEFS","127910","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Conceição, A.A.","2591","2007","10","14",NA,"Brasil","Bahia",NA,NA,"Caatinga com transição para cerrado.","HUEFS0127910","Angiospermae","Sapindales","Holmes","A.O.Moraes","Oliveira dos Brejinhos",NA,"-42.891111","-12.319167","576","576",NA,"2008","42W53'28''","12S19'9''","05","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:37:00-03","UEFS","HUEFS","161756","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Queiroz, L.P.de","14702","2010","05","21",NA,"Brasil","Bahia",NA,NA,"Caatinga arbustivo-arbórea sobre solo arenoso.","HUEFS0161756","Angiospermae","Sapindales","Holmes","J.R.Pirani","Buritirama","Estrada Buritirama-Campo Alegre de Lourdes, ao sul de Altamira.","-43.559444","-10.8275","444","444","HUEFS0161756","2011","43W33'34''","10S49'39''","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:37:00-03","UEFS","HUEFS","167921","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Dias, P.","323","2007","02","09",NA,"Brasil","Bahia",NA,NA,"Restos de caatinga arbustiva. Solo areno-argiloso.","HUEFS0167921","Angiospermae","Sapindales","Holmes",NA,"Caetité","Maniaçu. Estrada Caetité-Paramirim, a 32,7 Km de Caetité e 5,3 Km do cruzamento para Maniaçu, margem esquerda da estrada, beira da estrada.","-42.379444","-13.796389","967","967","HUEFS0167921",NA,"42W22'46''","13S47'47''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:37:00-03","UEFS","HUEFS","170890","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Melo, E.","9213","2011","02","25",NA,"Brasil","Piauí",NA,NA,"Caatinga arbórea.","HUEFS0170890","Angiospermae","Sapindales","Holmes","J.R.Pirani","Caracol","Estrada para Canto Verde.","-43.444722","-9.020833","573","573","HUEFS0170890","2016","43W26'41''","9S1'15''","01","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:37:00-03","UEFS","HUEFS","213342","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Martinelli, G.","17941","2013","02","18",NA,"Brasil","Piauí",NA,NA,"Caatinga em chapada.","HUEFS0213342","Angiospermae","Sapindales","Holmes",NA,"Caracol","Parque Nacional da Serra das Confusões entre Lajedo do Canto Verde e a Toca do Urubú.","-43.444444","-8.9025","580","580","HUEFS0213342",NA,"43W26'40''","8S54'9''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:37:00-03","UEFS","HUEFS","223481","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Costa-Lima, J.L.","2377","2016","06","21",NA,"Brasil","Bahia",NA,NA,"Área de tensão ecológica entre Caatinga e Cerrado, com maior frequência de elementos comuns do semiárido.","HUEFS0223481","Angiospermae","Sapindales","Holmes",NA,"Caetité","Distrito de Tanque dos Padres, ca. de 10 Km a E da rodovia BA-156, passando pelo Distrito de Jatobá (Mun. Igaporã/BA).","-42.561944","-13.768611","884","884","HUEFS0223481",NA,"42W33'43''","13S46'7''",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:37:00-03","UEFS","HUEFS","24090","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Giulietti, A.M.","PCD2476","1996","03","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0024090","Angiospermae","Sapindales","Holmes","J.R.Pirani","Uibaí",NA,"-42.133333","-11.333333","600","600","HUEFS0024090","2001","42W8'","11S20'","12","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:37:00-03","UEFS","HUEFS","43720","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Queiroz, L.P.de","5973","2000","02","13",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea com dossel de ca. 10 m alt. e afloramentos calcáreos.","HUEFS0043720","Angiospermae","Sapindales","Holmes","P.Dias","Santa Maria da Vitória","ca. 7,7 km S de Santa Maria da Vitória na estrada para Lagoinha. Extremidade setentrional da Serra do Ramalho.","-44.171111","-13.45",NA,NA,"HUEFS0043720","2009","44W10'16''","13S27'0''","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:37:00-03","UEFS","HUEFS","177719","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Melo, E.","10180","2011","07","18",NA,"Brasil","Piauí",NA,NA,NA,"HUEFS0177719","Angiospermae","Sapindales","Holmes","J.R.Pirani","Caracol","Estrada para Serra Grande. Entrada em Guarita. Fora do Parque.","-43.165278","-8.879722","546","546","HUEFS0177719","2016","43W9'55''","8S52'47''","01","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:37:00-03","UEFS","HUEFS","43542","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Queiroz, L.P.de","5795","2000","02","09",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea em morro com afloramentos graníticos.","HUEFS0043542","Angiospermae","Sapindales","Holmes","P.Dias","Bom Jesus da Lapa","Morrão: ca 12.5 km NE a partir da estrada Bom Jesus da Lapa - Ibotirama, entrando a ca. 14 km N de Bom Jesus da Lapa.","-43.226111","-13.138333",NA,NA,"HUEFS0043542","2009","43W13'34''","13S8'18''","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-07 09:37:00-03","UEFS","HUEFS","52598","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Silva, T.R.S.","92","2001","04","19",NA,"Brasil","Bahia",NA,NA,"Caatinga.","HUEFS0052598","Angiospermae","Sapindales","Holmes","J.R.Pirani","Paramirim","19km de Paramirim, estrada de Paramirim-Caetité.","-42.281389","-13.58","888","888",NA,"2001","42W16'53''","13S34'48''","12","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-10-07 09:37:00-03","UEFS","HUEFS","53060","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Harley, R.M.","54358","2001","04","29",NA,"Brasil","Bahia",NA,NA,"Mata decídua.","HUEFS0053060","Angiospermae","Sapindales","Holmes","P.Dias","Campo Alegre de Lourdes","27 Km da cidade de Campo Alegre de lourdes, na estrada para Pitomba.","-43.223333","-9.494444","537","537","HUEFS0053060","2009","43W13'24''","9S29'40''","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:37:00-03","UEFS","HUEFS","53062","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Harley, R.M.","54360","2001","04","29",NA,"Brasil","Bahia",NA,NA,"Mata decídua.","HUEFS0053062","Angiospermae","Sapindales","Holmes","P.Dias","Campo Alegre de Lourdes","27 Km da cidade de Campo Alegre de lourdes, na estrada para Pitomba.","-43.223333","-9.494444","537","537","HUEFS0053062","2009","43W13'24''","9S29'40''","09","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-07 09:37:00-03","UEFS","HUEFS","59472","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Souza, E.R.de","291","2002","05","17",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea, densa.Caatinga arbórea, densa.","HUEFS0059472","Angiospermae","Sapindales","Holmes","J.R.Pirani","Gentio do Ouro","Estrada Gentio do Ouro a Brotas de Macaúbas.","-42.527222","-11.465","1139","1139","HUEFS0059472","2004","42W31'38''","11S27'54''","07","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-07 09:37:00-03","UEFS","HUEFS","7950","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Silva, S.B.da","187","1981","03","13",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0007950","Angiospermae","Sapindales","Holmes","J.R.Pirani","Caetité",NA,"-42.416667","-13.9",NA,NA,NA,"2002","42W25'","13S54'","04","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-07 09:37:00-03","UEFS","HUEFS","80563","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Pereira-Silva, G.","8448","2004","02","13",NA,"Brasil","Bahia",NA,NA,"Caatinga arbórea. Solo arenoso.","HUEFS0080563","Angiospermae","Sapindales","Holmes","J.R.Pirani","Gentio do Ouro","Ipupiara - Gentio do Ouro, Km 20 ( ca. 4Km depois de Cedro, início da subida).","-42.612778","-11.603056","1000","1000","HUEFS0080563","2004","42W36'46''","11S36'11''","07","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:37:00-03","UEFS","HUEFS","83619","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Moraes, M.V.","660","2004","03","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0083619","Angiospermae","Sapindales","Holmes","J.Kallunki","Bela Vista","Estrada Delfino/Sento Sé - Morro dos Cactos","-39.733333","-10.65",NA,NA,NA,"2007","39W44'","10S39'",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-10-07 09:37:00-03","UEFS","HUEFS","40262","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Miranda, E.B.","214","1999","09","25",NA,"Brasil","Bahia",NA,NA,"Mata semi-decídua.","HUEFS0040262","Angiospermae","Sapindales","Holmes","J.R.Pirani","Gentio do Ouro","5km do aeroporto, estrada de terra Gentio do Ouro - Ipupiara.","-42.502799987793","-11.4288997650146",NA,NA,"HUEFS0040262","2000",NA,NA,"07","Rosanae",NA,"54643","auto",NA,NA,NA,NA,NA
"170","2019-12-04 16:39:51-03","FFCLRP","SPFR","15539","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Dias, P.; Udulutsch, R.G.","323","2007","02","09",NA,"Brasil","Bahia",NA,NA,"Restos de caatinga arbustiva.",NA,NA,NA,"Holmes","Dias, P.","Maniaçu","Estrada Caetité-Paramirim, a 32,7km de Catité e 5,3km do cruzamento para Maniaçu, margem esquerda da estrada, beira da estrada. Sol areno-argiloso.","-42.379417","-13.796306","967","967",NA,"2007","42o22'45.9W","13o47'46.7S","02",NA,NA,NA,NA,"09",NA,NA,NA,NA
"171","2019-09-04 18:38:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Duval",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"172","2015-03-07 09:07:37-03","F","FMNH-SEEDPLANTS","V0178895F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178895F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178895F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"173","2018-05-14 17:45:02-03","F","FMNH-SEEDPLANTS","V0178896F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","W. R. Anderson","37017",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,"V0178896F","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,"-42","-11",NA,NA,"V0178896F_01 V0178896F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"37017",NA
"174","2015-03-07 09:07:38-03","F","FMNH-SEEDPLANTS","V0178897F","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0178897F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0178897F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-07-23 12:21:42-03","CEPLAC","CEPEC","100660","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","L. P. de Queiroz","5973","2000","02","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"D. M. Allevato","SANTA MARIA DA VITÓRIA","Ca. 7,7Km ao S da cidade, na estrada para Lagoinha. Extremidade setentrional da Serra do Ramalho.","-44.171111","-13.45",NA,NA,NA,NA,"44W10'16","13S27'0",NA,NA,"24/02/2016",NA,NA,NA,NA,NA,NA,NA
"176","2020-07-23 12:21:42-03","CEPLAC","CEPEC","100188","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","L. P. de Queiroz","5795","2000","02","09",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"D. M. Allevato","bom jesus da lapa","Ca. 12,5Km ao NE a partir da estrada Bom Jesus/Ibotirama, entrando a ca. 14Km ao N de Bom Jesus.","-43.226111","-13.138333",NA,NA,NA,NA,"43W13'34","13S8'18",NA,NA,"24/02/2016",NA,NA,NA,NA,NA,NA,NA
"177","2020-07-23 12:21:42-03","CEPLAC","CEPEC","19226","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","R. M. Harley","18932","1977","02","22",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"R. C. Kaastra","gentio do ouro","4Km NE cidade, Rod. p/ Central.","-42.5","-11.4",NA,NA,NA,NA,"42W30'","11S24'",NA,NA,"30/12/1981",NA,NA,NA,NA,NA,NA,NA
"178","2020-07-23 12:21:42-03","CEPLAC","CEPEC","26074","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","R. M. Harley","21468","1980","04","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","bom jesus da lapa","Perto 32Km cidade, acima bacia Rio Sao Francisco, Morrao. A NE acima Calderao.","-43.183333","-13.116667",NA,NA,NA,NA,"43W11'","13S7'",NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA,NA
"179","2020-07-23 12:21:42-03","CEPLAC","CEPEC","29800","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","S. B. da Silva","187","1981","03","13",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"A. M. S. da F. Vaz","CAETITÉ",NA,"-42.416667","-13.9",NA,NA,NA,NA,"42W25'","13S54'",NA,NA,"11/12/1981",NA,NA,NA,NA,NA,NA,NA
"180","2020-07-23 12:21:42-03","CEPLAC","CEPEC","48764","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","R. M. Harley","21468","1980","04","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","bom jesus da lapa","Perto 32Km cidade, Morrao. Acima bacia Rio Sao Francisco, a NE cima Calderao.","-43.183333","-13.116667",NA,NA,NA,NA,"43W11'","13S7'",NA,NA,"30/12/1993",NA,NA,NA,NA,NA,NA,NA
"181","2020-07-23 12:21:42-03","CEPLAC","CEPEC","75152","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","A. M. Giulietti","2476","1996","03","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"D. M. Allevato","UIBAÍ","Serra Azul.","-42.141389","-11.336111",NA,NA,NA,NA,"42W8'29","11S20'10",NA,NA,"24/02/2016",NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:21:42-03","CEPLAC","CEPEC","93030","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","R. M. Harley","54360","2001","04","29",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"D. M. Allevato","CAMPO ALEGRE DE LOURDES","27Km da cidade de Campo Alegre de Lourdes, na estrada para Pitomba.","-43.223333","-9.411111",NA,NA,NA,NA,"43W13'24","9S24'40",NA,NA,"24/02/2016",NA,NA,NA,NA,NA,NA,NA
"183","2020-07-23 12:21:42-03","CEPLAC","CEPEC","80265","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","G. Hatschbach","65177","1993","11","29",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","CAETITÉ","40Km ao N de Caetite, Rod. p/ Paramirim.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997","53684","auto",NA,NA,NA,NA,NA
"184","2020-07-23 12:21:42-03","CEPLAC","CEPEC","78538","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","G. Hatschbach","65875","1997","01","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","CAETITÉ","Lago do Pato.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997","53684","auto",NA,NA,NA,NA,NA
"185","2020-11-19 14:06:32-03","Unimontes","MCMG","1830","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Holmes","Santos R.M.","Januária","APA do Rio Pandeiros-Ilha 2","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"186","2020-11-19 14:06:32-03","Unimontes","MCMG","2044","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Holmes","Santos R.M.","Januária","APA do Rio Pandeiros-Ilha 6","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"187","2020-11-19 14:06:32-03","Unimontes","MCMG","107","PreservedSpecimen","Plantae","Rubiaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","61","2008","05","11",NA,"Brasil","Minas Gerais",NA,NA,"Regeneração natural",NA,NA,NA,"Holmes","Santos R.M.","Janúaria","APA do Rio PandeirosBalnéario","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"188","2020-11-19 14:06:32-03","Unimontes","MCMG","1628","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Mota,G.S. | Silva, W.A. | Souza, M.L. |",NA,"2009","05","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Holmes","Santos R.M.","Januária","APA do Rio Pandeiros-Ilha 3","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"189","2016-08-23 09:45:57-03","NHMLondon","NHM-LONDON-BOT","BM000798341","S","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","A. Macedo","384","1945","03","10",NA,"Brasil","Minas Gerais",NA,"NHMUK:ecatalogue:4991009",NA,NA,NA,NA,"Holmes","Ladislau Araújo Skorupa; b.1963; Skorupa",NA,NA,"-44.096503","-19.690239",NA,NA,NA,"1996","-44.096503","-19.690239","06",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"190","2020-11-12 17:03:15-03","UEL","FUEL","27948","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Bidá, A; et al.","3334","1999","05","21",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Tracheophyta","Sapindales","Holmes","Pirani, JR","Januária","Vale do rio Paruaçu","-44.3616981506348","-15.4881000518799",NA,NA,NA,"1999",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"191","2019-11-01 15:10:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Neto, O","IFN-4467714.10","2017","11","09","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-446. Subunidade 4. Subparcela 10. Indivíduo 3-RN. F8; Árvore, altura 1,60m. Base reta. Casca de cor externa cinza, cor interna amarela, grossa, áspera, sem odor; Mata seca","UB0125492","Dicotyledoneae",NA,"Holmes","Bijos, NR","Formosa do Rio Preto",NA,"-44.820278","-10.883056",NA,NA,"UB0125492","2018","-44.820278","-10.883056","06",NA,NA,NA,NA,"08",NA,NA,NA,NA
"192","2019-11-01 15:10:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Araújo, DS","IFN-4904592.1","2017","03","21","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI-490. Subunidade 2. Subparcela 1. indivíduo 2. F8; Arbusto; base reta; casca: cinza (cor externa), verde (cor interna), fina, áspera; vegetação de cerrado, com florestas em estágio avançado de regeneração. solos profundo","UB0127818","Dicotyledoneae",NA,"Holmes","Antar, GM","Canto do Buriti","Para Serra Dos Conf.","-43.380005","-8.820007","557","557","UB0127818","2018","-43.380005","-8.820007","10",NA,NA,NA,NA,"10",NA,NA,NA,NA
"193","2019-11-01 15:10:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Viana, G","IFN-5571722.1","2017","12","05","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI-557. Subunidade 2. subparcela 1. Indivíduo 3. F8; Arbusto. Base reta. Casca amarela, fina e lisa, internamente verde; Caatinga, solo arenoso","UB0126200","Dicotyledoneae",NA,"Holmes","Oliveira, CT","Guaribas",NA,"-43.92","-9.36",NA,NA,"UB0126200","2018","-43.92","-9.36","10",NA,NA,NA,NA,"02",NA,NA,NA,NA
"194","2019-11-01 15:10:06-03","UnB","UB","165314","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Silva, SB","187","1981","03","13","Southern America","Brasil","Bahia",NA,NA,"Arvoreta em céspedes bastas, ramos erectos;; Em contato florestal decidual/Savana.",NA,"Dicotyledoneae",NA,"Holmes","Pirani, JR","Caetité",NA,"-42.416667","-13.9",NA,NA,NA,"1986","-42.416667","-13.9","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:10:06-03","UnB","UB","165322","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Anderson, WR; et al.","9300","1973","04","21","Southern America","Brasil","Minas Gerais",NA,NA,"Shrub 1m tall; flower green with red ovary; fruit green; woods.; Sandy beach and adjacent woodas and cerrado.",NA,"Dicotyledoneae",NA,"Holmes","Kaastra, RC",NA,"Rio Pandeiros, ca. 52km by road W of Januária near road to Serra das Araras;",NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:10:06-03","UnB","UB","165324","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","trachylophus","Pilocarpus trachylophus","Anderson, WR; et al.","9199","1973","04","19","Southern America","Brasil","Minas Gerais",NA,NA,"Shrurb 80-150cm tall; fruits green;; Margin of forest in sandy soil, probably over limestone, 1km NW of large limestone hill.",NA,"Dicotyledoneae",NA,"Holmes","Kaastra, RC",NA,"22km by road W of Januária on road to Serra das Araras;",NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
