"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","infraspecificEpithet","typeStatus","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber"
"38","2021-03-15 16:37:00-03","NY","NYBG","00864783","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","H. S. Irwin","15177","1966","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864783","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 38 km N.E. of Formosa","-47.08283","-15.29047","800","800","NY00864783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00864786","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","H. S. Irwin","17617","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957819' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864786","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Goiás","Piranhas","Ca. 85 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.93","-16.47","700","700","NY00864786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00864806","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","G. Eiten","4417","1962","04","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864806","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","J. R. Swallen","Maranhão","Lorêto","Ilha das Balsas region, between the Rios Balsas and Parnaíba. Several km W of main house of Fazenda Morros, about 35 km. south of Lorêto. Boundary of fazendas Morros & S. Estévao","-45.1","-7.38","300","300","NY00864806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00864764","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","J. A. Ratter","R820","1968","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864764","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","T. de S. Filgueiras","Mato Grosso",NA,"7 km SW of Xavantina.","-52.33","-14.73","500","500","NY00864764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00864789","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","J. R. Swallen","9590","1946","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864789","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","T. de S. Filgueiras","Mato Grosso do Sul","Campo Grande","Fazenda Modelo, Campo Grande","-54.6464","-20.4431",NA,NA,"NY00864789_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00864760","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","H. S. Irwin","15928","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864760","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13","550","550","NY00864760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00864801","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","M. A. Chase","9295","1925","03","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957902' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864801","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais",NA,"Near Sao de Almeida, Serra do Cipó (110 Northeast of Bello Horizonte)",NA,NA,"800","800","NY00864801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00864795","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A. F. M. Glaziou","22548","1896",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957858' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864795","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","M. A. Chase","Goiás",NA,"Brazil: Chiefly Province of Goyaz",NA,NA,NA,NA,"NY00864795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00864826","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","G. C. G. Argent","6463","1968","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957916' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864826","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso",NA,"Xavantina: by pantanal transect","-52.23","-14.63",NA,NA,"NY00864826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00864788","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","L. B. Smith","6912","1952","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864788","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","E. J. Judziewicz","Minas Gerais","Jaboticatubas","Tres Barras, 50 km. north of Lagoa Santa","-43.67","-19.42","900","900","NY00864788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00864766","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","G. Davidse","12276","1976","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957841' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864766","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Goiás","Hidrolândia","26-31 km S of Goiânia along Highway BR-153","-49.2281","-16.9622","810","860","NY00864766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00864828","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A. G. Burman","393","1979","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864828","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","T. de S. Filgueiras","Goiás","Cocalzinho de Goiás","Corumbá de Goiás. Serra dos Pirineus, 10 km W Cocalzinho (Fabrica de Cimento)","-48.7756","-15.7944","1150","1250","NY00864828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1173382","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","J. M. Pires","6229",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1400588' target='other'> <mi>dwc_moreinfo</mi></a>","NY01173382","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Pará",NA,NA,NA,NA,NA,NA,"NY01173382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00864805","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","D. R. Hunt","5550","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864805","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Água Boa","Xavantina - Cachimbo road, 65 km from Xavantina.","-52.1583","-14.0503","600","1000","NY00864805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00864770","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","A. F. M. Glaziou","22549","1896",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864770","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Goiás",NA,"Brazil: Chiefly Province of Goyaz",NA,NA,NA,NA,"NY00864770_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00864784","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","H. S. Irwin","15929","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957815' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864784","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13","550","550","NY00864784_01 NY00864784_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00864793","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","J. E. B. Warming","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864793","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","J. C. Döll","Minas Gerais","Lagoa Santa","Ad Lagoa Santa","-43.8894","-19.6272",NA,NA,"NY00864793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","764192","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","T. M. Pedersen","15713","1991","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00764192","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé",NA,"Rio Grande do Sul","Sao Pedro do Sul","About 20 km W of Sao Pedro do Sul, on road to Gral. Vargas","-54.1789","-29.6208",NA,NA,"NY00764192_01 NY00764192_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00864767","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","G. Davidse","12159","1976","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957845' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864767","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Goiás",NA,"7 km E of the Goias-Distrito Federal border along Highway BR-020-030",NA,NA,"870","870","NY00864767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00864762","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","W. R. Anderson","10403","1973","05","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864762","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","G. Davidse","Goiás","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.80861","-15.7880556","1230","1230","NY00864762_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00864796","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","G. Gardner","4030","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=957859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864796","Magnoliophyta","Poales","Humb. & Bonpl. ex Flüggé","M. A. Chase","Goiás",NA,"Goyaz",NA,NA,NA,NA,"NY00864796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-03-20 11:47:22-03","MCN-PUC-MINAS","HPUC-MG","ANG3140","S","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Samtos, J.C.; Vasconcelos, F.W.",NA,"1998","04","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vasconcelos, F.W.","Minas Gerais",NA,"Município de Resende Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:54:11-03","EAO","IAN","183372","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Smith, LB; Segadas-Vianna, F","6912","1952","05","12","Southern America","Brasil",NA,NA,NA,"IAN183372","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Jabocaticatuba","Três Barras, 50km ao Norte da Lagoa Santa.","-43.666667","-19.416667","900","900",NA,NA,NA,"-43.666667","-19.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:54:11-03","EAO","IAN","104180","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, MG","253",NA,NA,NA,NA,NA,NA,NA,NA,"IAN104180","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:54:11-03","EAO","IAN","105644","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, M","9664","1957","05","09","Southern America","Brasil",NA,NA,"Campo com tapede de graminea e substratos.","IAN105644","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Goiás","Brasilea","Área cascalheira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:54:11-03","EAO","IAN","112014","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ekman, EL","13015","1929","06","24",NA,"República Dominicana",NA,NA,NA,"IAN112014","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Cordillera Central, prov. Monte Cristi, Monción, in pinelands near Tomás, c. 680m.",NA,NA,"680","680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:54:11-03","EAO","IAN","145156","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Argent, GCG","6463",NA,NA,NA,NA,NA,NA,NA,NA,"IAN145156","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:54:11-03","EAO","IAN","14577","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, MG","1918",NA,NA,NA,NA,NA,NA,NA,NA,"IAN014577","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,NA,NA,NA,NA,NA,"IAN014577 IAN014577_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:54:11-03","EAO","IAN","148832","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Anderson, WR","8286","1973","04","06","Southern America","Brasil",NA,NA,NA,"IAN148832","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Davidse, G","Goiás",NA,"Rio Cristal, 44 km by road SE of Cristalina; elev. 980 m, grassy campo and gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:54:11-03","EAO","IAN","157707","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Davidse, G; Ramamoorthy, TP","12276","1976","04","10","Southern America","Brasil",NA,NA,NA,"IAN157707","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Davidse, G","Goiás",NA,"26-31 km S of Goiânia along Highway BR-153. Cerrado, heavily grazed; elev. 810-860m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:54:11-03","EAO","IAN","38765","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ule, EHG","7919","1909","02",NA,"Southern America","Brasil",NA,NA,NA,"IAN038765","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Coradin, L","Roraima",NA,"Antigo Territorio do Rio Branco. Serra do Pracauá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:54:11-03","EAO","IAN","38767","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ule, EHG","8032","1909","09",NA,"Southern America","Brasil",NA,NA,NA,"IAN038767","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Coradin, L","Roraima",NA,"Antigo Territorio do Rio Branco. Serra do Mel; Surumú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:54:11-03","EAO","IAN","44147","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Drew, WB","747","1944","08","12",NA,"Colômbia",NA,NA,"Grama de erva com espigas castanho claro com rabo achatado, com cabelos brancos e esplêndidos. Um subdominante de Savanah","IAN044147","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Swallen, JR",NA,NA,"Trilha entre Aguas Zembradas e Cerro San Lucas, na rota para Cerro San Lucas, Bolívar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:54:11-03","EAO","IAN","58716","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pires, JM; Black, GA","2290","1950","05","27","Southern America","Brasil",NA,NA,NA,"IAN058716","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Maranhão",NA,"Serra da Malicia, duas léguas de Carolina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:54:11-03","EAO","IAN","63001","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Kuhlmann, JG","167","1918","03",NA,"Southern America","Brasil",NA,NA,NA,"IAN063001","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso",NA,"Cam. Rosario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:54:11-03","EAO","IAN","63051","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Parodi, LR","7070","1926","01","31","Southern America","Argentina",NA,NA,NA,"IAN063051","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Misiones","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:54:11-03","EAO","IAN","65645","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Riedel, HF","460",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN065645","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:54:11-03","EAO","IAN","65646","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Dusén, P","4023","1904","03","03","Southern America","Brasil",NA,NA,NA,"IAN065646","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Paraná",NA,"Capão Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:54:11-03","EAO","IAN","65927","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Luetzelberg, P von","20978","1927","10",NA,"Southern America","Brasil",NA,NA,NA,"IAN065927","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Coradin, L","Roraima",NA,"Antigo Território do Rio Branco. Contão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:54:11-03","EAO","IAN","65987","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Luetzelberg, P von","21006","1927","09",NA,"Southern America","Brasil",NA,NA,NA,"IAN065987","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Coradin, L","Roraima",NA,"Antigo Território do Rio Branco. Contão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:54:11-03","EAO","IAN","66031","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Luetzelberg, P von","2100","1927","10",NA,"Southern America","Brasil",NA,NA,NA,"IAN066031","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,NA,NA,"Igarapé Pitomba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:54:11-03","EAO","IAN","66221","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","sc","516/517",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN066221","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Black, GA","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:54:11-03","EAO","IAN","87191","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Montes, JE","1953","1946","05","01","Southern America","Argentina",NA,NA,NA,"IAN087191","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Misiones","Santa Ana","Santa Ana, Dept. Candelaria, Gob. Misiones.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:54:11-03","EAO","IAN","93377","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Glaziou, MA","17414",NA,NA,NA,NA,"França",NA,NA,NA,"IAN093377","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Paris","Paris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:54:11-03","EAO","IAN","94697","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Jaccoud, R","282","1954","11","06","Southern America","Brasil",NA,NA,NA,"IAN094697","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé","Coradin, L","Roraima",NA,"Localidade Sacé. Terreno úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:54:11-03","EAO","IAN","62957","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum sphacelatum","Glaziou, AFM","22550","1896",NA,NA,"Southern America","Brasil",NA,NA,"ZULOAGA & MORRONE (2003:515) citaram: T-Protol.: Brasilia: prov. Goyaz, Glaziou 22550. T-Specim.: 1 of 1. Brazil: Goiás: Santa Luzia, 8 Apr 1895, A.F. M. Glaziou 22550 [HT: W; IT: P, SI (photo ex US), US-2856001, US-2856000, US-555446","IAN062957","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás",NA,NA,NA,NA,NA,NA,"IAN062957 IAN062957_e",NA,NA,NA,NA,NA,NA,"sphacelatum","isotipo",NA,NA,NA,NA,NA
"84","2021-03-30 12:54:11-03","EAO","IAN","58961","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pires, JM; Black, GA","2541","1950","06","01","Southern America","Brasil",NA,NA,NA,"IAN058961","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Maranhão","Carolina","Carolina, campo.","-47.4693984985352","-7.33277988433838",NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:54:11-03","EAO","IAN","63014","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Chase, A","10872","1930","02","11","Southern America","Brasil",NA,NA,NA,"IAN063014","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso do Sul","Campo Grande","Antigo Estado do Mato Grosso.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:54:11-03","EAO","IAN","69511","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Black, GA","11681","1951","04","07","Southern America","Brasil",NA,NA,NA,"IAN069511","Monocotiledônea",NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Belo Horizonte","Belo Horizonte; pequeno morro adiante do Lago Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
