"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"762","2019-02-26 14:15:00-03","MO","MOBOT","101103568","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Pedro Fiaschi","Fiaschi 3547","2011","1","22","South America","Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Estrada para Alto Alegre e Pau Amarelo, em trecho da estrada com floresta dos dois lados. Floresta Ombrófila Densa de encosta.","-40.4935555","-20.3114722","512.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"763","2019-02-26 14:29:00-03","MO","MOBOT","101103573","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Pedro Fiaschi|et al.","Fiaschi 3534","2011","1","22","South America","Brazil","Espírito Santo","Santa Leopoldina","ES-080, estrada não-pavimentada ligando a ES-261 à cidade de Santa Leopoldina, ca. 8 km S da ES-261, num ramal de 1 km de extensão rumo à Cachoeira do Recanto, no Rio da Prata (afluente do Rio Santa Maria). Mata ripária do Rio da Prata, perturbada, submata com marantáceas.","-40.5460277","-20.0012778","564.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"764","2019-09-02 08:12:00-03","MO","MOBOT","101131415","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","A. Fuentes (LPB)","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21256","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","3",NA
"765","2019-07-04 15:10:00-03","MO","MOBOT","101131432","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","A. Fuentes (LPB)","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21259","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"766","2019-07-15 14:12:00-03","MO","MOBOT","101131551","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","A. Fuentes (LPB)","Alfredo F. Fuentes|D. Flores|G. Tusco|Rene Pari|S. Arenas|Wilder Lipa|L. Mamani|C. Cusi","Fuentes Claros 21334","2019","4","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Keara (por el camino a Mojos), sector Fuertecillo. parcela permanente de 1 ha N°26 (primera remedición), a aprox. 100 m del inicio de “plataforma” subiendo por el sendero a inciensal.","-68.9348889","-14.59575","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19-02","1",NA
"767","2020-09-10 12:35:00-03","MO","MOBOT","101220558","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","R. Vásquez (HOXA)","Rodolfo Vásquez|Rocío Rojas|Jaime Flores|A. Racho","Vásquez Martínez 43643","2019","7","23","South America","Peru","Loreto","Ucayali","Distrito Pampa Hermosa. Parque Nacional Cordillera Azul. Puesto de Vigilancia (PV16). Sector Chambirillo.","-76.0108333","-7.08","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"867","4",NA
"768","2008-05-27 22:02:00-03","MO","MOBOT","1061524","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","Jaramillo","Jaramillo 1229","1996","2","22","South America","Peru","Amazonas","Bagua","Yamayakat. Bosque primario.","-78.31666","-4.91666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"769","2008-05-27 22:02:00-03","MO","MOBOT","1070950","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","G. Aymard","Gerardo Aymard|Emygdio Melgueiro","Aymard C. 11212","1996","6","2","South America","Venezuela","Amazonas",NA,"Seasonally flooded forest on depressions over white sand dominated by Leopoldinia piassaba, ca. 22 km west of Yavita, along Yavita-Maroa road. GPS unit used.","-67.52888","2.75888","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2",NA
"770","2017-02-03 05:18:00-02","MO","MOBOT","1093322","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Dairon Cárdenas L.|et al.","Cárdenas López 6569","1995","8","28","South America","Colombia","Guaviare",NA,"Mpio. San José del Guaviare, inspección de Tomachipán, Río Inírida. Formación rocosa a orilla del río. Bosque muy perturbado, Bmh-T.","-71.76666","2.26666","120.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2017-02-03 05:18:00-02","MO","MOBOT","1093324","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Dairon Cárdenas L.","Cárdenas López 6406","1995","8","21","South America","Colombia","Guaviare",NA,"Mpio. San José del Guaviare, vía Retorno a Calamar, caño Agua Bonita, bosque maduro perturbado, Bh-T. Llanura aluvial del Río Guaviare.",NA,NA,"195.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2015-05-13 12:26:00-03","MO","MOBOT","1113769","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","Camilo Díaz S.|Hulda Osores|H. Díaz|D. Díaz","Díaz Santibáñez 7732A","1996","1","21","South America","Peru","Amazonas","Bagua","Distrito Imaza: comunidad Aguaruna Putuim: Anexo de Yamayakat. Zonas atlas de Putuium: campou: 240 degrees SW de Putuim (285 degrees SW de Yamaykat).",NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249","8",NA
"773","2013-02-13 05:33:00-02","MO","MOBOT","1117185","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","M. Saldías","Luzmila Arroyo P.|Mario Saldias P.|T. Ruiz de Centurión|René Guillén V.","Arroyo Padilla 310","1993","11","15","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, campamento Las Gamas, bosque de galeria, bosque húmedo de 15 hasta 25 m altura, con emergentes de hasta 32 m, dominantes Erisma uncinatum y Aspidosperma marcgravinum, abundante Pseudolmedia. Parcela permanente de estudio.","-60.40305","-14.8075","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2015-09-26 06:12:00-03","MO","MOBOT","1117427","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","L. Arroyo","Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","Arroyo Padilla 1266","1996","6","25","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; campamento Huanchaca II. Bosque de galeria con afloramiento de roca; suelos rojos bien drenados; con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio.","-60.73722","-14.51972","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2008-05-27 22:02:00-03","MO","MOBOT","1151768","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 369","1997","3","17","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque alto.","-60.93083","-14.55777","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"776","2008-05-27 22:02:00-03","MO","MOBOT","1151955","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","Lupita Sánchez A.|E. Guzmán|L. Arias","Sánchez Acebo 406","1997","3","18","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque alto, sobre el camino al arroyo y a orillas de la pista.","-60.93083","-14.55777","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"777","2014-11-06 05:37:00-02","MO","MOBOT","1152448","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","Silvia Jiménez|E. Gutiérrez","Jiménez 1290","1997","3","8","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; Campamento Huanchaca II. Bosque cerrado a 5 km del campamento hacia antigua pista del huanchaca II.","-60.74444","-14.52416","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2013-02-13 05:33:00-02","MO","MOBOT","1152774","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3079","1994","4","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Area de estudio permanente Los Fierros, 05 km N del puente Los Cepes, sobre el camino a la meseta. Bosque alto en pie de monte.","-60.78333","-14.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"779","2012-04-12 05:10:00-03","MO","MOBOT","1153220","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","A. Fuentes","Alfredo F. Fuentes|et al.","Fuentes Claros 1676","1997","1","15","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kemff M., Lago Caimán (meseta), parcela permanente en bosque enano. Bosque sucesional de 12-14 m., siempre verde, dominado por Humiriaceae y Annonaceae; suelos pedregosos a arenosos en partes con bloques lateríticos medianos. Capa de hojarasca con muchas raicillas","-60.89555","-13.63944","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"780","2008-05-27 22:02:00-03","MO","MOBOT","1154266","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","A.M. Carrión|S.N. Panfil|L. Arias","Carrión Cuellar 140","1996","8","18","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Meseta de Huanchaca II, con ecotonos de pampa e islas de bosque, árboles de tallo retorcido y corteza quemada. Con laja granitica. A orilla del arroyo.","-60.7425","-14.3625","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2008-05-27 22:02:00-03","MO","MOBOT","1154452","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","C. Guardia|Y. Uslar|Juan Surubí","Guardia 168","1997","2","17","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado, Campamento LAS GAMAS, con ecotonos de bosque de galería, cerrado y pampa","-60.38722","-14.80472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2008-05-27 22:02:00-03","MO","MOBOT","1154628","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","Y. Uslar|C. Guardia|Juan Surubí","Uslar 604","1997","2","19","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado. Campamento Las Gamas. Bosque de galeria.","-60.38722","-14.80472","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"783","2012-04-12 05:10:00-03","MO","MOBOT","1156192","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff","J. Guillén|Alfredo F. Fuentes|Marisol Garvizu|Juan Surubí","Guillén 283","1997","1","23","South America","Bolivia","Santa Cruz","Velasco","Camino a las Mechitas a 8 km de regreso del aserradero,a la orilla de un arroyo siguiendo el curso hacia abajo.","-61.49777","-14.54305","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"784","2014-04-04 05:50:00-03","MO","MOBOT","1241242","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 15438","1998","3","22","South America","Peru","San Martín","Rioja","Naranjillo. Along road Rioja-Pedro Ruiz, in low forest on white sand soil, partially swampy.","-77.47027","-5.73583","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"233","11",NA
"785","2014-04-04 05:50:00-03","MO","MOBOT","1253935","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 24143","1997","6","24","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino, Cerro Tutino. Bosque primario, sobre arenisca, suelo cubierto por un manto esponjoso de raíces Campau.","-78.20416","-4.56388","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"786","2018-12-28 16:22:00-02","MO","MOBOT","1424786","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","S. Suárez (COL)","Adriana Prieto|et al.","Prieto 760","1998","10","19","South America","Colombia","Guainía",NA,"Inírida, Resguardo indígena Almidón-La Ceiba. En cercanias de la Comunidad La Ceiba. Potrero.","-67.88333","3.63333","80.00000000","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2008-05-27 22:02:00-03","MO","MOBOT","1424923","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","J.G. Rohwer","Brian M. Boom","Boom 4558","1984","3","19","South America","Bolivia","Beni","Vaca Diez","Vicinity of the Chácobo village Alto Ivón. Tropical Wet Forest, terra firme. Old pasture margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2008-05-27 22:02:00-03","MO","MOBOT","1526625","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","J. Rohwer","Michael H. Nee","Nee 31782","1985","9","5","South America","Bolivia","Pando","Madre de Dios","Along Rio Madre de Dios, Nueva Etea. High banks around the settlement, disturbed vegetation, originally non-inundated evergreen forest with scattered emergent Bertholletia excelsa.","-66.98333","-11.33333","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2008-05-27 22:02:00-03","MO","MOBOT","1531314","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. v. d. Werff","Michael H. Nee","Nee 48413","1998","2","22","South America","Bolivia","Santa Cruz","Ichilo","Vicinity of old buildings for highway construction, ca. 2 km W of Villa San Germán on highway from Buena Vista to Río Ichilo. Pasture and fencerow. Remnants of former tropical evergreen forest. Over sandy clay soil, slight rolling. [The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro [?]].","-64.10833","-17.35","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2008-05-27 22:02:00-03","MO","MOBOT","1556594","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","H. van der Werff|et al.","van der Werff 16443","2001","3","29","South America","Peru","San Martín","Rioja","Along road Rioja-Yorongos-La Florida. Heavily disturbed forest on white sand and in roadside.","-77.1","-6.08333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276","9",NA
"791","2008-05-27 22:02:00-03","MO","MOBOT","1556628","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","H. van der Werff|et al.","van der Werff 16471","2001","3","29","South America","Peru","San Martín","Rioja","Along road Rioja-Yorongos-La Florida. Heavily disturbed forest on white sand and in roadside.","-77.1","-6.08333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276","10",NA
"792","2011-12-13 10:03:00-02","MO","MOBOT","1557104","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","H. van der Werff","van der Werff 16583","2001","4","1","South America","Peru","San Martín","Rioja","Along road Yorongos-Uquihua. Disturbed vegetation on sand or clay.","-77.1333333","-6.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"278","8",NA
"793","2008-05-27 22:02:00-03","MO","MOBOT","1557118","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Henk van der Werff (MO)","H. van der Werff|et al.","van der Werff 16594","2001","4","2","South America","Peru","San Martín","Rioja","Along road Rioja-Aguas Verdes. In forest on white sand.","-77.66666","-5.66666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"279","9",NA
"794","2010-05-09 05:45:00-03","MO","MOBOT","1577501","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","W. Vargas","William G. Vargas","Vargas 6653","1999","11","11","South America","Colombia","Valle del Cauca","Roldanillo","Corregimiento de Morelia.",NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2010-05-09 05:45:00-03","MO","MOBOT","1577648","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","W. Vargas","William G. Vargas","Vargas 6217","1999","7","13","South America","Colombia","Caldas","Victoria","Municipio de Norcasia, quebrada Santa Bárbara, el Horno. Cordillera Central.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2010-05-09 05:45:00-03","MO","MOBOT","1577650","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","W. Vargas","William G. Vargas","Vargas 9157","2001","3",NA,"South America","Colombia","Quindío","Quimbaya","Río La Vieja. Cordillera Central.",NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2008-05-27 22:02:00-03","MO","MOBOT","1701508","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Stephan G. Beck","Beck 21921","1996","1","23","South America","Bolivia","La Paz","Nor Yungas","HERBARIO NACIONAL DE BOLIVIA FLORA DE BOLIVIA. Coroico cerca de 2 km al S. Resto de bosque montano.","-67.71666","-16.18333","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2012-04-12 05:10:00-03","MO","MOBOT","1702645","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","A. Fuentes","Alfredo F. Fuentes|Timothy J. Killeen|Marisol Garvizu|Juan Surubí","Fuentes Claros 1676","1997","1","15","South America","Bolivia","Santa Cruz","Velasco","Dpto. Santa Cruz: Velasco Province Parque Nacional Noel Kempff M., Lago Caiman (meseta), parcela permanente en bosque enano. Bosque sucesional de 12-14 m., siempreverde, dominado por Humiriaceae y Annonaceae; suelos pedregosos a arenosos en parte con bloques lateriticos medianos. Capa de hojarasca con muchas raicillas","-60.89555","-13.63944","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2008-05-27 22:02:00-03","MO","MOBOT","1702895","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Elias Meneces","Meneces 707","1978","6","17","South America","Bolivia","Pando","Nicolas Suarez","Bosque húmedo tropical.","-66.998801","-10.79889","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2008-05-27 22:02:00-03","MO","MOBOT","1716311","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Israel G. Vargas C.|G. Céspedes","Vargas Caballero 5052","2000","8","3","South America","Bolivia","Santa Cruz","Florida","Bermejo, 5 km al E subiendo hacia el sillar - Tres Cruces. Camino del gaseoducto y zona de la antena. Bosque de filos pedregosos con Escallonia, Clusia y Myrsine cf. coriacea.","-63.58333","-18.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2008-05-27 22:02:00-03","MO","MOBOT","1716322","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Israel G. Vargas C.|P. Rojas G.","Vargas Caballero 5068","2000","8","4","South America","Bolivia","Santa Cruz","Florida","Bermejo, 10 km al E subiendo por el camino hacia el sillar. Zona de la antena de COTAS. Bosque seco de filos pedregosos con Tabebuia sp., Anadenanthera macrocarpa.","-63.56666","-18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2008-05-27 22:02:00-03","MO","MOBOT","1803956","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","Kostermans (MO)","Ricardo de Lemos Fróes","Fróes 1994","1932","11","20","South America","Brazil","Maranhão",NA,"Maracassumé River Region. On terra firma, Capoeira Ussu. Mata do Buaury Torto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2008-05-27 22:02:00-03","MO","MOBOT","1803947","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","J.G. Rohwer","Ghillean T. Prance","Prance 10068","1969","2","19","South America","Brazil","Roraima",NA,"Serra dos Surucucus. Vicinity of Posto Surucucu mission. Forest on terra firme.","-63.55","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2008-05-27 22:02:00-03","MO","MOBOT","1804000","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","C.K. Allen","Nilo T. Silva","Silva 59713","1965","3","19","South America","Brazil","Pará",NA,"Campo de Martius Pinheiro, municipio de Maracana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2014-04-08 05:36:00-03","MO","MOBOT","1804005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Ieda L. do Amaral|M.N. Silva|O.P. Monteiro|J. Lima|Lois Brako|William D. Reese|M. Dibben","Amaral 112.361","1983","4","26","South America","Brazil","Pará",NA,"Município de Itaituba, estrada Santarém-Cuiabá, BR 163, km 794, Serra do Cachimbo, Base Aérea, margem do rio Braço-Norte, afluente do Curuá. Savana, solo arenoso, úmido.","-54.9","-9.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2014-01-23 05:32:00-02","MO","MOBOT","1804023","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.","H. van der Werff (MO)","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Secco 246","1982","5","17","South America","Brazil","Pará",NA,"Marabá, N1, transição campo/mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
