"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","individualCount","relatedCatalogItem","typeStatus","sex","fieldNumber"
"145","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindl.","Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasil austro-orientali loco haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Pleurothallis","compressiflora","Pleurothallis compressiflora","Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro ad Serra do Mar",NA,NA,NA,"Floret Decembri - Junio",NA,"P03P4N0089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:12:48-03","IBt","SP","247594","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Silva, EF","s.n.","1981","03","11",NA,"Brasil","Bahia",NA,"Sul do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, TF","2017","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:12:48-03","IBt","SP","401807","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Barros, F","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Bocaina, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 17136, florescendo em 19-XI-2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mamede, MCH","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:12:48-03","IBt","SP","474241","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Vieira, TL","205","2014","06","25",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Ca. 400 m a oeste das antenas","-43.720556","-20.488889",NA,NA,NA,NA,NA,NA,NA,"Barros, F; Vieira, TL","2015","04",NA,"1400","1400","-43.720556","-20.488889",NA,NA,NA,NA,NA
"150","2019-11-21 10:12:48-03","IBt","SP","5852","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Hoehne, FC","s.n.","1921","11","22",NA,"Brasil","São Paulo",NA,"Alto da Serra, Estrada do Vergueiro (Cultivada na estufa em Butantan, São Paulo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros, F","2002","07","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:12:48-03","IBt","SP","185853","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Hatschbach, G","43642","1981","02","26",NA,"Brasil","Paraná","Antonina","Cabeceira do Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"38300","auto","Solano, R","2014","05","28","100","100",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:12:48-03","IBt","SP","343412","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Gatti, G; Gatti, ALS","615","2000","01","25",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto","Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:12:48-03","IBt","SP","247218","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH; et al.","368","1990","12","18",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,"Epífita sbre tronco, tépalas esverdeadas com manchas vináceas",NA,NA,NA,"55628","auto","Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:12:48-03","IBt","SP","22470","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Edwall, G","CGG6023","1899","03",NA,NA,"Brasil","São Paulo","Santo André","Alto da Serra.","-46.5299987792969","-23.6599998474121",NA,NA,"SP009457","SP009457",NA,"27258","auto","Barros, F","2002","07","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:12:48-03","IBt","SP","25544","S","Plantae",NA,NA,"Orchidaceae","Acianthera","auriculata","Acianthera auriculata","(Lindl.) Pridgeon & M.W.Chase","Hoehne, FC","s.n.","1929","09","06",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto","Barros, F","2005","04","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:12:48-03","IBt","SP","23162","S","Plantae",NA,NA,"Orchidaceae","Acianthera","compressiflora","Acianthera compressiflora","(Barb.Rodr.) Chiron & Van den Berg","Hoehne, FC","s.n.","1928","10","24",NA,"Brasil","Santa Catarina","Hansa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:12:48-03","IBt","SP","23164","S","Plantae",NA,NA,"Orchidaceae","Acianthera","compressiflora","Acianthera compressiflora","(Barb.Rodr.) Chiron & Van den Berg","Hoehne, FC","s.n.","1928","10","24",NA,"Brasil","Santa Catarina","Hansa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:12:48-03","IBt","SP","42300","S","Plantae",NA,NA,"Orchidaceae","Acianthera","compressiflora","Acianthera compressiflora","(Barb.Rodr.) Chiron & Van den Berg","Spannagel, C","504","1938","11",NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"36524","auto","Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:12:48-03","IBt","SP","22508A","S","Plantae",NA,NA,"Orchidaceae","Acianthera","compressiflora","Acianthera compressiflora","(Barb.Rodr.) Chiron & Van den Berg","Cesar Diogo","s.n.","1917","01",NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"36524","auto","Solano, R","2014","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-03-16 19:13:56-03","AMES","HU-HERB","AMES 02152972","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindley","E. H. G. Ule",NA,"1898","1",NA,"South America","Brazil","Rio de Janeiro",NA,"Nova Friburg",NA,NA,"Packet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined",NA
"161","2020-03-16 19:12:55-03","AMES","HU-HERB","AMES 02152973","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindley","F. C. Hoehne","23164","1928","10","24","South America","Brazil","Santa Catarina",NA,"Hansa",NA,NA,"Packet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined","23164"
"162","2020-03-16 19:10:10-03","AMES","HU-HERB","AMES 02152974","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindley","J. T. de Moura","80","1888","1",NA,"South America","Brazil","Rio de Janeiro",NA,"Serra dos [illegible]",NA,NA,"Packet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined","80"
"163","2020-03-16 19:09:05-03","AMES","HU-HERB","AMES 02152975","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","auriculata","Pleurothallis auriculata","Lindley","J. B. E. Pohl","4681",NA,NA,NA,"South America","Brazil",NA,NA,"[no additional data]",NA,NA,"Packet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined","4681"
