"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"603","2019-08-27 13:30:43-03","IAP","PACA-AGP","97073","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Budke, J.C.","Oberherr, A.D.","2007","10","02","Brasil","RS","Sapiranga",NA,"-50.9965","-29.611333","50°59.79'W","29°36.68'S","52","52","Herbário CEMEAM No 88 Habitat: borda de mata ciliar, solo arenoso Hábito: árvore Ecossistema: Mata ciliar","PACA097073",NA,"53","2007","10","13",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"604","2019-08-27 13:30:43-03","IAP","PACA-AGP","86387","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","G. Hatschbach","J.M. Silva","2002","01","22","Brasil","PR","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"arbusto 1m, flor creme Habitat: matinha nebular","PACA086387",NA,"3546","2002",NA,NA,"24260","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"605","2019-08-27 13:30:40-03","IAP","PACA-AGP","100634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","C. Mondin","Mondin, C.","2000","08","19","Brasil","RS","Arroio do Sal","Baln. Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"HASU 10420.&nf;Arbusto com cerca de 2,5m de altura. Habitat: Na vegetação arbustiva. Hábito: arbusto","PACA100634",NA,"1969","2000","08",NA,"15157","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"606","2019-08-27 13:30:43-03","IAP","PACA-AGP","93725","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","C. Mondin","Mondin, C.","2001",NA,NA,"Brasil","RS","Arroio do Sal","Baln. Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"árvore na mata arenosa; HASU 14251. Habitat: mata arenosa","PACA093725",NA,"2233","2001",NA,NA,"15157","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"607","2019-08-27 13:30:43-03","IAP","PACA-AGP","93726","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","C. Mondin","C. Mondin & A. Iob","2000","08","19","Brasil","RS","Arroio do Sal","Baln. Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"arbusto com cerca de 2,5 m alt.; na vegetação arbustiva; HASU 10420. Hábito: arbusto","PACA093726",NA,"1969","2000","08",NA,"15157","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"608","2019-08-27 13:30:43-03","IAP","PACA-AGP","69946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","G. Pedralli","K. Hagelund","1982","02","25","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Herb K. Hagelund 14310","PACA069946",NA,NA,"1983",NA,NA,"29956","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"609","2019-08-27 13:30:43-03","IAP","PACA-AGP","8954","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA008954",NA,NA,"1957","10","31","55856","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"610","2019-08-27 13:30:40-03","IAP","PACA-AGP","117950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Lippert, A. P. U.","Lippert, A. P. U.","2016","02","16","Brasil","RS","Campo Bom",NA,"-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,"Habitat: interior florestal","PACA117950",NA,NA,NA,NA,NA,"7073","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"611","2019-08-27 13:30:40-03","IAP","PACA-AGP","103885","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","D. Bauer","D. Bauer","2008","01","23","Brasil","RS","Campo Bom","interior","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,"rua para depósito de resíduos da empresa Reichert Habitat: mata brejosa","PACA103885",NA,NA,NA,NA,NA,"7073","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"612","2019-08-27 13:30:42-03","IAP","PACA-AGP","28769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1945","03","15","Brasil","RS","Canela","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA028769",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"613","2019-08-27 13:30:42-03","IAP","PACA-AGP","28723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1945","02",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA028723",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"614","2019-08-27 13:30:42-03","IAP","PACA-AGP","35918","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1947","02","21","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA035918",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"615","2019-08-27 13:30:42-03","IAP","PACA-AGP","52850","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1953","01","10","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA052850",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"616","2019-08-27 13:30:42-03","IAP","PACA-AGP","54250","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1954","03","10","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fs","PACA054250",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"617","2019-08-27 13:30:42-03","IAP","PACA-AGP","56930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1955","01","20","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in sivula Fenofase: flor","PACA056930",NA,NA,"1957","10","31","16452","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"618","2019-08-27 13:30:43-03","IAP","PACA-AGP","98367","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","A. Sehnem","Sehnem, A.","1979","03","13","Brasil","RS","Canguçu","Km 110, à esquerda da via","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Habitat: Arbor in silva","PACA098367",NA,"16476","1979",NA,NA,"68702","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"619","2019-08-27 13:30:43-03","IAP","PACA-AGP","104106","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Sobral, M.","Jagmin, N.","1991","04","03","Brasil","RS","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Xiloteca nº 329&nf;C/ folhas e frutos","PACA104106",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"620","2019-08-27 13:30:40-03","IAP","PACA-AGP","104100","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez",NA,"Jagmin, N.","1991","03","13","Brasil","RS","Caxias do Sul","Ana Rech - Barragem do Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Xiloteca nº 321&nf;Altura: 13 m&nf;Circunferência: 62 cm&nf;Fuste: 6,70 m","PACA104100",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"621","2019-08-27 13:30:42-03","IAP","PACA-AGP","31045","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1946","01","04","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA031045",NA,NA,"1957","10","31","49662","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"622","2019-08-27 13:30:42-03","IAP","PACA-AGP","44690","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"fr. novissimo Habitat: in araucarieto Fenofase: fruto","PACA044690",NA,NA,"1957","10","31","49662","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"623","2019-08-27 13:30:42-03","IAP","PACA-AGP","56598","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1955","02","08","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA056598",NA,NA,"1957","10","31","49662","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"624","2019-08-27 13:30:42-03","IAP","PACA-AGP","60007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Camargo, O. R.","1957","02","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA060007",NA,"1149","1957","10","31","19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"625","2019-08-27 13:30:42-03","IAP","PACA-AGP","45714","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA045714",NA,NA,"1957","10","31","19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"626","2019-08-27 13:30:42-03","IAP","PACA-AGP","45676","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA045676",NA,NA,"1957","10","31","19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"627","2019-08-27 13:30:42-03","IAP","PACA-AGP","40289","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","01","28","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA040289",NA,NA,"1957","10","31","19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"628","2019-08-27 13:30:42-03","IAP","PACA-AGP","40211","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","01","27","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA040211",NA,NA,"1957","10","31","19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"629","2019-08-27 13:30:43-03","IAP","PACA-AGP","85875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","R.A. Wasum","R.A. Wasum","2000","12","27","Brasil","RS","Jaquirana","Mata do Gaspar, Recosta","-50.3577995300293","-28.8847007751465",NA,NA,"900","900","HUCS 17804 Habitat: interior da mata","PACA085875",NA,"853",NA,NA,NA,"31282","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"630","2019-08-27 13:30:42-03","IAP","PACA-AGP","39779","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","01","14","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA039779",NA,NA,"1954","08","11","21601","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"631","2019-08-27 13:30:43-03","IAP","PACA-AGP","84919","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. Mauhs","Mauhs, J.","1997","09",NA,"Brasil","RS","Novo Hamburgo","Canudos","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: na vegetacao secundaria","PACA084919",NA,NA,"1997","09",NA,"20722","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"632","2019-08-27 13:30:40-03","IAP","PACA-AGP","100222","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","J. Mauhs","Mauhs, J.","1995","04","29","Brasil","RS","Novo Hamburgo","Parcão","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"HEDU 4359 Habitat: mata de galeria Hábito: árvore","PACA100222",NA,"509","1995","06","09","20722","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"633","2019-08-27 13:30:42-03","IAP","PACA-AGP","46821","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","04","14","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","PACA046821",NA,NA,"1954","08","11","27350","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"634","2019-08-27 13:30:42-03","IAP","PACA-AGP","46819","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","04","14","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","PACA046819",NA,NA,"1954","08","11","27350","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"635","2019-08-27 13:30:42-03","IAP","PACA-AGP","46158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","03","06","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","PACA046158",NA,NA,"1954","08","11","27350","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"636","2019-08-27 13:30:42-03","IAP","PACA-AGP","45130","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","01","04","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"fr. novo Habitat: in silvula arenosa Fenofase: fruto","PACA045130",NA,NA,"1954","08","11","27350","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"637","2019-08-27 13:30:42-03","IAP","PACA-AGP","46513","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","03","27","Brasil","RS","Osório","Lagoa da Pinguela","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Habitat: in silvula arenosa Fenofase: flor","PACA046513",NA,NA,"1954","08","11","27350","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"638","2019-08-27 13:30:42-03","IAP","PACA-AGP","64007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","J. C. Sacco","1955","03","14","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA064007",NA,"290","1958","09","15","51462","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"639","2019-08-27 13:30:40-03","IAP","PACA-AGP","108976","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Molz, M.","R. Wasum","1973","09","21","Brasil","RS","Portão","Fazenda dos Padres.","-51.2419013977051","-29.7017002105713",NA,NA,NA,NA,NA,"PACA108976",NA,NA,"2013","12","04","13735","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"640","2019-08-27 13:30:42-03","IAP","PACA-AGP","41839","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","06","03","Brasil","RS","Porto Alegre","Canoas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fr. novo Habitat: in silvula campestri Fenofase: fruto","PACA041839",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"641","2019-08-27 13:30:42-03","IAP","PACA-AGP","38974","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1948","12","18","Brasil","RS","Porto Alegre","Chacara Weber","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA038974",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"642","2019-08-27 13:30:42-03","IAP","PACA-AGP","37031","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Emrich, K.","1947","10","12","Brasil","RS","Porto Alegre","Espirito Santo","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto","PACA037031",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"643","2019-08-27 13:30:42-03","IAP","PACA-AGP","49069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","10","25","Brasil","RS","Porto Alegre","Esteio","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fr. novo Habitat: in sivula campestri Fenofase: fruto","PACA049069",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"644","2019-08-27 13:30:42-03","IAP","PACA-AGP","44174","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","11","02","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"fr. fungis infecto Habitat: in silvula campestri Fenofase: fruto","PACA044174",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"645","2019-08-27 13:30:42-03","IAP","PACA-AGP","42017","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1949","06","15","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: na","PACA042017",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"646","2019-08-27 13:30:42-03","IAP","PACA-AGP","47070.1","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1950","05","05","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in sivula campestri Fenofase: flor","PACA047070-1",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"647","2019-08-27 13:30:42-03","IAP","PACA-AGP","38090","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1948","11","17","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto","PACA038090",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"648","2019-08-27 13:30:42-03","IAP","PACA-AGP","38070","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1948","11","17","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA038070",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"649","2019-08-27 13:30:42-03","IAP","PACA-AGP","29401","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1945","11","07","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA029401",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"650","2019-08-27 13:30:42-03","IAP","PACA-AGP","27500","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Emrich-Rambo","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA027500",NA,NA,"1954","08","11","29946","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA
