"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","class"
"104","2008-07-02 03:32:00-03","MO","MOBOT","1418577","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Pedro Báez","Zardini 52198","1999","11","South America","Paraguay","National Park Cerro Corá. Cerrado scrub on white sand and on red sandy soil.",NA,NA,NA,NA,"N. Snow","10","Amambay",NA,"-56.32166","-22.66416","350.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1186",NA,"2",NA
"105","2019-05-03 06:42:00-03","MO","MOBOT","1420746","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|R. Brítez","Zardini 52936","1999","12","South America","Paraguay","Estancia Tapytá of Shell Forestry Limited.",NA,NA,NA,NA,"L.R.Landrum (ASU)","14","Caazapá",NA,"-55.7630556","-26.2738889","150.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1192",NA,"4",NA
"106","2019-05-03 06:42:00-03","MO","MOBOT","1420747","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|R. Brítez","Zardini 52937","1999","12","South America","Paraguay","Estancia Tapytá of Shell Forestry Limited.",NA,NA,NA,NA,"L.R.Landrum (ASU)","14","Caazapá",NA,"-55.7630556","-26.2738889","150.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1192",NA,"4",NA
"107","2017-05-09 10:53:00-03","MO","MOBOT","1422511","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|M. Vera","Zardini 53409","2000","1","South America","Paraguay","Around Bella Vista Norte.",NA,NA,NA,NA,"N. Snow","12","Amambay",NA,"-56.5","-22.1291667","200.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"1197",NA,"2",NA
"108","2009-10-17 07:00:00-03","MO","MOBOT","1847263","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Nélida Soria","Soria Rey 4825a","1991","10","South America","Paraguay","Estancia Carmen de la Sierra Cerrado a 8 Km NE del casco de la estancia Cerrado",NA,NA,NA,NA,"Landrum L.R.","23","Amambay",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-17 06:52:00-03","MO","MOBOT","2228417","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Arturo E. Burkart","Burkart 15306","1945","2","South America","Argentina","Teyucuaré",NA,NA,NA,NA,"Rotman, A. D.","13","Misiones","San Ignacio",NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2010-11-13 04:25:00-02","MO","MOBOT","2476790","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Roberto M. Klein","Klein 5314","1964","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"29","Santa Catarina",NA,NA,NA,"1000.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-22 15:49:00-03","MO","MOBOT","2517856","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Émile Hassler","Hassler 8531","1902","2","South America","Paraguay","en campos, región del Río Apa",NA,NA,NA,NA,NA,NA,"Amambay",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2018-04-18 22:42:00-03","MO","MOBOT","307534","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|R. Velázquez","Zardini 25814","1991","1","South America","Paraguay","Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.",NA,NA,NA,NA,"L.R.Landrum (ASU)","12","Caaguazú",NA,"-55.9166667","-25.2166667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"522",NA,"4",NA
"113","2009-02-10 08:56:00-02","MO","MOBOT","307988","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|H. Velázquez","Zardini 25949","1991","1","South America","Paraguay","Arroyo Guaranunga-Arroyo Yuquyry, 5 km N of Arroyo Guaranunga. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","12","Caaguazú",NA,"-55.9166667","-25.3166667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"525",NA,"2",NA
"114","2009-02-10 08:56:00-02","MO","MOBOT","308330","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|U. Velázquez","Zardini 26049","1991","1","South America","Paraguay","Arroyo Cambay, northern side. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","12","Caaguazú",NA,"-55.9166667","-25.4166667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"526",NA,"2",NA
"115","2018-04-18 22:39:00-03","MO","MOBOT","309340","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|et al.","Zardini 11921","1989","3","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 5 kms N of administration building.",NA,NA,NA,NA,"L.R.Landrum (ASU)","18","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"81",NA,"3",NA
"116","2014-10-07 11:09:00-03","MO","MOBOT","310839","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Constancio Velásquez","Zardini 10347","1989","1","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado on NW corner of the park.",NA,NA,NA,NA,"N. Snow (BISH)","27","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"38",NA,"3",NA
"117","2009-02-10 08:57:00-02","MO","MOBOT","310844","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34958","1993","2","South America","Paraguay","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","10","Paraguarí",NA,"-56.7666667","-26",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"804",NA,"2",NA
"118","2009-02-10 08:54:00-02","MO","MOBOT","310860","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34963","1993","2","South America","Paraguay","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","10","Paraguarí",NA,"-56.7666667","-26",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"804",NA,"2",NA
"119","2008-08-06 12:09:00-03","MO","MOBOT","310868","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34965","1993","2","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado on NW corner of the park.",NA,NA,NA,NA,"N. Snow (BISH)","10","Paraguarí",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"804",NA,"3",NA
"120","2018-04-18 22:51:00-03","MO","MOBOT","310931","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34985","1993","2","South America","Paraguay","National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.",NA,NA,NA,NA,"L.R.Landrum (ASU)","10","Paraguarí",NA,"-56.7666667","-26",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"804",NA,"4",NA
"121","2011-06-09 17:28:00-03","MO","MOBOT","310974","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 35057","1993","2","South America","Paraguay","National Park Ybycu'í. Northwestern corner of park. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (BISH)","10","Paraguarí",NA,"-56.8666667","-26.05",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"806",NA,"5",NA
"122","2008-07-01 03:33:00-03","MO","MOBOT","313739","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|H. Velázquez","Zardini 25514","1991","1","South America","Paraguay","3 km S of Arroyo Taruma. Cerrado scrub.",NA,NA,NA,NA,"N. Snow","5","Caaguazú",NA,"-55.91666","-25.2",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"514",NA,"2",NA
"123","2015-07-03 21:42:00-03","MO","MOBOT","3197097","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Émile Hassler","Hassler 7841",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2015-07-03 21:29:00-03","MO","MOBOT","3206771","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Émile Hassler","Hassler 3742",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2015-07-03 21:29:00-03","MO","MOBOT","3206811","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Émile Hassler","Hassler 7071",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","3207586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"* TADASHI","TADASHI 189","1980","10","South America","Paraguay","PedroJuan Caballero. Plain 5 km. E from Pedro Juan Caballero.",NA,NA,NA,NA,"M.L. Kawasaki","30","Amambay",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2011-06-17 17:02:00-03","MO","MOBOT","3425060","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"José Steinbach","Steinbach G. 2922",NA,NA,"South America","Bolivia","Buena Vista",NA,NA,NA,NA,"Foster's catalog note file",NA,"Santa Cruz","Sara","-63.66666","-17.45",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-08-06 12:00:00-03","MO","MOBOT","765308","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini","Zardini 8638","1988","12","South America","Paraguay","Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.",NA,NA,NA,NA,"N. Snow (BISH)","14","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"88-130",NA,"3",NA
"129","2009-02-10 08:53:00-02","MO","MOBOT","811090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 30988","1992","3","South America","Paraguay","National Park Ybycu'í. Northeastern area savanna and scrub.",NA,NA,NA,NA,"N. Snow (GREE)","12","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"663",NA,"2",NA
"130","2018-04-18 22:46:00-03","MO","MOBOT","811381","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 31040","1992","3","South America","Paraguay","National Park Ybycu'í. Northeastern area savanna and scrub.",NA,NA,NA,NA,"L.R.Landrum (ASU)","12","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"663",NA,"4",NA
"131","2009-02-10 08:55:00-02","MO","MOBOT","984460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42075","1994","12","South America","Paraguay","East of Caaguazú. Cerrado scrub.",NA,NA,NA,NA,"N. Snow (GREE)","28","Caaguazú",NA,"-55.8030556","-25.3963889","390.00000000",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"987",NA,"2",NA
"132","2009-02-10 08:49:00-02","MO","MOBOT","309161","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"William J. Hahn","Hahn 2348","1984","4","South America","Paraguay","Parque Nacional Ybycui. Open savanna area.",NA,NA,NA,NA,"N. Snow (GREE)","20","Paraguarí",NA,"-55.1666667","-26.6666667",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"84-19",NA,"3",NA
"133","2015-10-22 10:03:07-02","UNIOESTE","UNOP","6056","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Kozera, C.; Kozera, O.P.; Kozera, O.P.","2742","2005","12",NA,"Brasil","Ponte dos Arcos",NA,"Subarbusto com flores brancas, em campo seco transição para várzea.",NA,NA,"Faria Junior, J.E.Q.","07","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"Cambess.","2009","27346","auto",NA,NA,"12",NA,NA,NA,NA,NA
"134","2019-12-19 11:19:52-03","UFG","UFG","4243","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Rizzo, J.A.","4431","1969","09",NA,"Brasil","Reserva Biológica da Serra Dourada, Área da UFG. Campo rupestre.",NA,"Subarbusto, corola branca.",NA,NA,"Sobral, M.","01","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"Cambess.","2010","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-12-19 11:19:52-03","UFG","UFG","7181","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Rizzo, J.A.; Barbosa, A.","6514","1971","07",NA,"Brasil","Serra dos Pireneus, Alto da Serra dos Pireneus, na base dos três picos. Campo rupestre, ocorre mata ciliar. Cerrado.",NA,"Subarbusto, cerca de 30 cm. de altura, corola branca.",NA,NA,"Sobral, M.","09","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"Cambess.","2010","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","3500819","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"D. C. Daly, M. Nee, M. Saldia, I. Hinojosa & et al.","6323","1989","11","South America - Neotropics","Bolivia","Dpto. Santa Cruz, Prov. Chiquitos. Serranía de Santiago, near Santiago de Chiquitos. 1-3 km SW of Santiago, trail to Cachuela.",NA,NA,"US03052091","US03052091_01",NA,"22","Santa Cruz",NA,"-59.63","-18.35","700","800","Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"137","2020-09-12 05:00:02-03","US","US","2509168","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"G. Hatschbach","14054","1966","3","South America - Neotropics","Brazil","Rio Passa Dois",NA,NA,"US01891800","US01891800_01 US01891800_02",NA,"17","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"Cambess.",NA,"49965","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"138","2020-09-12 05:00:02-03","US","US","1483964","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"P. Jörgensen","3655","1929","1","South America","Paraguay","V. Rica",NA,NA,"US03052092",NA,NA,"10",NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"139","2020-09-12 05:00:02-03","US","US","1803120","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Steinbach","2922","1916","10","South America - Neotropics","Bolivia","Provincia Del Sara. Dep. Santa Cruz. Cantón Buena Vista.",NA,NA,"US03052093","US03052093_01",NA,"2","Santa Cruz",NA,NA,NA,"450",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"140","2020-09-12 05:00:02-03","US","US","2267812","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"L. Smith, R. Reitz & O. Sufridini","9333","1956","12","South America - Neotropics","Brazil","Fazenda Campo São Vicente, 24 Km west of Campo Erê",NA,NA,"US01891801","US01891801_01 US01891801_02",NA,"26","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251","900","1000","Cambess.",NA,"22671","auto",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"141","2020-09-02 16:33:57-03","Cenargen","CEN","38943","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Glocimar Pereira-Silva","3788","1997","01",NA,"Brasil","Estrada Bella Vista - Puentesinho km 3,9. Departamento de Concepcion - Paraguay","Exsicatas",NA,"CEN00038943","CEN00038943","J. E. Q. Faria Júnior","27",NA,NA,"-56.512222","-22.1525","200","200","Cambess.","2012",NA,NA,"-56.512222","-22.1525","09",NA,NA,NA,"4",NA
"142","2019-12-09 17:30:24-03","UFPR","EFC","10252","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Kozera, C.; Kozera, O.P.","2742","2005","12",NA,"Brasil","Ponte dos Arcos",NA,"Herbácea com flores brancas, em campo seco transição para várzea.","EFC010252",NA,"Sobral, M.","07","Paraná","Balsa Nova","-49.8071","-25.5527","830","830","Cambess.","2007",NA,NA,"-49.8071","-25.5527","01","01",NA,NA,NA,NA
"143","2019-10-07 09:34:49-03","UEFS","HUEFS","87940","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Aulomyrcia","anomala","Aulomyrcia anomala","Holótipo","Pohl, E.","65",NA,NA,NA,"Brasil","Serra dos Orgãos. Fazenda do Padre Correa.",NA,NA,"HUEFS0087940",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"144","2019-10-07 09:35:31-03","UEFS","HUEFS","87060","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Sem coletor","1329",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087060",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae"
"145","2019-09-04 19:44:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","anomala","Aulomyrcia anomala","Holotype","J. B. E. Pohl","65",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"146","2019-09-04 19:42:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","Holotype","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"147","2020-01-24 13:17:41-03","F","FMNH-SEEDPLANTS","V0065437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","Isotype","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065437F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"148","2015-03-07 09:00:13-03","F","FMNH-SEEDPLANTS","V0106181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0106181F","V0106181F_01",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"149","2015-03-07 09:00:13-03","F","FMNH-SEEDPLANTS","V0106182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0106182F","V0106182F_01",NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"150","2015-03-07 09:00:13-03","F","FMNH-SEEDPLANTS","V0106183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0106183F","V0106183F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"151","2019-09-04 19:42:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa","Holotype","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,"ramosa",NA,"Dicotyledoneae"
"152","2019-09-04 19:42:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa","Holotype","A. Saint-Hilaire",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,"ramosa",NA,"Dicotyledoneae"
"153","2019-02-27 14:03:02-03","UFSJ","HUFSJ","6767","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Machado, NC; Galan, ATOF; Martos, L","20","2012","12",NA,"Brasil","Parque Estadual de Vila Velha.",NA,"Subarbusto com frutos.","HUFSJ006767",NA,"Sobral, M","10","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.","2014","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-12-20 18:46:42-03","UFSJ","HUFSJ","5703","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Pott, A; Pott, VJ","12492","2004","12",NA,"Brasil","Sanga Puitã, rodovia BR-463.",NA,"Subarbusto subereto de 20 a 30cm de altura. Esparsa. Fruto amrelado. Campo natural perturbado. Solo arenoso. Relevo quase plano.","HUFSJ005703",NA,"Sobral, M","19","Mato Grosso do Sul","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"Cambess.","2013","102608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-12-09 10:46:05-03","UFSJ","HUFSJ","6815","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Schinini, A; et al.","36187","2002","03",NA,"Paraguai","Dep. Amambay. 27Km norte de P.J. Caballero. En campos cerrados.",NA,NA,"HUFSJ006815",NA,"Sobral, M","06",NA,NA,"-55.923333","-22.351389",NA,NA,"Cambess.","2009",NA,NA,"-55.923333","-22.351389",NA,NA,NA,NA,NA,NA
"156","2020-11-12 17:01:57-03","UEL","FUEL","7823","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Vieira, AOS; et al.","381","1989","12",NA,"Brasil","Fazenda Charlote, margens do Rio Iapó",NA,NA,"FUEL017901",NA,"Soares-Silva, LH","11","Paraná","Tibagi","-50.4136009216309","-24.5093994140625","700","700","Cambess.","1998","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Million, JL; Oliveira, RC","91","2016","03","Southern America","Brasil","Na aldeia Takwara no cerrado, próximo à casa da Mama Júlia",NA,"Cólica de mulher grávida; Arbusto; Cerrado Antropisado, relevo plano, levemente ondulado",NA,NA,"Faria, JEQ","24","Mato Grosso do Sul","Juti","-54.632139","-22.701083",NA,NA,"Cambess.","2016",NA,NA,"-54.632139","-22.701083","04",NA,NA,NA,NA,NA
"158","2019-11-01 15:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Villarroel, D; Martinez, MT; Alemán, L","3754","2013","11","Southern America","Bolivia","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.",NA,NA,NA,NA,"Villarroel, D","30","Santa Cruz","Prov. Andrés Ibáñez","-63.452778","-17.913333","885","885","Cambess.",NA,NA,NA,"-63.452778","-17.913333",NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:06:04-03","UnB","UB","170175","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Faria, JEQ; Cota, MRC; Proença, CEB","1018","2010","12","Southern America","Brasil","Estância Demétria, próximo a Botucatu",NA,"Arbusto ca. 0,6 m de altura, flores brancas; Cerrado sensu stricto",NA,NA,"Faria, JEQ","16","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"Cambess.","2010","40412","auto",NA,NA,"12",NA,NA,NA,NA,NA
