"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","minimumElevationInMeters","maximumElevationInMeters","typeStatus","fieldNumber"
"166","2021-03-22 16:23:45-03","FEPAGRO","BLA","1394","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Uruguai","Durazno","Durazno",NA,NA,NA,NA,"BLA001394",NA,"Spermatophyta",NA,NA,NA,"Campo de Aviação",NA,"Data de coleta: 10/1954.Habitat: Campo nativo sem pastoreio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-22 16:23:45-03","FEPAGRO","BLA","11353","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","V. Döll","O. Boelcke; O. Matthei & M. N. Correa","1962","11","11","Argentina","Buenos Aires","Balcarce",NA,NA,NA,NA,"BLA011353",NA,"Spermatophyta",NA,"9380",NA,"Sierra la Brava",NA,"Data da determinação: 1977.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-22 16:23:45-03","FEPAGRO","BLA","11352","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","O. Boelcke & M. N. Correa","1962","11","02","Argentina","Entre Rios","Paraná el Morro",NA,NA,NA,NA,"BLA011352",NA,"Spermatophyta",NA,"9226",NA,NA,NA,"Data de determinação: 03/1990. Ex BAA.Habitat: CiostivaEntre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-22 16:23:45-03","FEPAGRO","BLA","4496","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","A. Kappel","A. Kappel","1964","10","18","Brasil","Rio Grande do Sul","André da Rocha","-51.5717010498047","-28.6305999755859",NA,NA,"BLA004496",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"20742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-22 16:23:45-03","FEPAGRO","BLA","1116","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"BLA001116",NA,"Spermatophyta",NA,NA,NA,"Aparados da Serra",NA,"Data de Coleta: 12/1954.Habitat: Campo alto, úmido.",NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-22 16:23:45-03","FEPAGRO","BLA","3658","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","I. L. Barreto & A. Kappel","1963","10","15","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA003658",NA,"Spermatophyta",NA,NA,NA,NA,NA,"Data de determinação: 03/1990.Habitat: Cultivado",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-22 16:23:45-03","FEPAGRO","BLA","10128","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","(Spreng.) Parodi",NA,"L. A.","1970","10","13","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA010128",NA,"Spermatophyta",NA,"436",NA,"Centro Agronômico",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-22 16:23:45-03","FEPAGRO","BLA","10772","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","E. Kornelius","1966","11","09","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA010772",NA,"Spermatophyta",NA,NA,NA,"Centro Agronômico",NA,"Data de determinação: 03/1990.Habitat: Cultivado",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-22 16:23:45-03","FEPAGRO","BLA","10778","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","E. Kornelius","1966","11","07","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA010778",NA,"Spermatophyta",NA,NA,NA,"Centro Agronômico",NA,"Habitat: Solo arenoso.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-22 16:23:45-03","FEPAGRO","BLA","3661","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto & A. Kappel","I. L. Barreto & A. Kappel","1963","10","15","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA003661",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-22 16:23:45-03","FEPAGRO","BLA","2236","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto","1961","10","19","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA002236",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade",NA,"Habitat: Campo alto e seco.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-22 16:23:45-03","FEPAGRO","BLA","3671","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","A. Kappel","A. Kappel","1963","10","03","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA003671",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade",NA,"Habitat: Em campo não pastoreado.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-22 16:23:45-03","FEPAGRO","BLA","2195","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto","1961","10","18","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA002195",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade, Instituto de Plantas Forrageiras",NA,"Habitat: Campo, solo seco.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-22 16:23:45-03","FEPAGRO","BLA","2149","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto","1961","10","20","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA002149",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade, Instituto de Plantas Forrageiras",NA,"Habitat: Campo alto e seco.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-22 16:23:45-03","FEPAGRO","BLA","2215","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto","1961","10","19","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"BLA002215",NA,"Spermatophyta",NA,NA,NA,"Nova Faculdade, Instituto de Plantas Forrageiras",NA,"Habitat: Campo alto e seco.",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-22 16:23:45-03","FEPAGRO","BLA","5348","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","L. R. Parodi","A. A. Araújo","1932","10","15","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"BLA005348",NA,"Spermatophyta",NA,"72",NA,NA,NA,"Data de Coleta: 10/1932.Habitat: Cultivado",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-22 16:23:45-03","FEPAGRO","BLA","2270","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","V. Froner & A. Kappel","1962","09","13","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"BLA002270",NA,"Spermatophyta",NA,NA,NA,"Estrada Taquari",NA,"Habitat: Beira de estrada. Solo arenoso.",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-22 16:23:45-03","FEPAGRO","BLA","16899","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","L. R. Parodi","P. N. Capparelli","1950","10","28","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"BLA016899",NA,"Spermatophyta",NA,"556",NA,"Fazenda Paquete",NA,"Habitat: Em campo de pastagem",NA,"21601","auto",NA,NA,NA,NA,"30","30",NA,NA
"184","2021-03-22 16:23:45-03","FEPAGRO","BLA","72","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","L. R. Parodi","A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"BLA000072",NA,"Spermatophyta",NA,NA,NA,"Posto Zootécnico",NA,"Data de Coleta: 10/1932.Habitat: Cultivado",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-22 16:23:45-03","FEPAGRO","BLA","2101","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.",NA,"A. A. Araújo","1958","11","05","Brasil","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"BLA002101",NA,"Spermatophyta",NA,"23",NA,"Fazenda Pinheiro",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-22 16:23:45-03","FEPAGRO","BLA","2432","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","A. Kappel","1962","11","08","Brasil","Rio Grande do Sul","Rio Pardo","-52.378101348877","-29.9897003173828",NA,NA,"BLA002432",NA,"Spermatophyta",NA,NA,NA,NA,NA,"Data de determinação: 03/1990.Habitat: Solo já trabalhado.",NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-22 16:23:45-03","FEPAGRO","BLA","908","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. L. Barreto","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,"BLA000908",NA,"Spermatophyta",NA,NA,NA,"Próximo à cidade",NA,"Data de Coleta: 01/1954.Habitat: Campo baixo.",NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-22 16:23:45-03","FEPAGRO","BLA","11741","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","A. O. Castro","1974","12","03","Brasil","Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"BLA011741",NA,"Spermatophyta",NA,NA,NA,"Estação Experimental",NA,"Data da determinação: 03/1990.Habitat: Terreno alto e seco, média fertilidade. Ocorre em locais de pastoreio fraco e com baixa densidade.",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-22 16:23:45-03","FEPAGRO","BLA","11740","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","A. O. Castro","1974","10","16","Brasil","Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"BLA011740",NA,"Spermatophyta",NA,NA,NA,"Estação Experimental",NA,"Data da determinação: 03/1990.Habitat: Terreno baixo e úmido, baixa densidade. Locais de pastoreio pobre.",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-22 16:23:45-03","FEPAGRO","BLA","7930","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","A. Pott et alii","1972","12","20","Brasil","Rio Grande do Sul","São Borja","-56.0043983459473","-28.6606006622314",NA,NA,"BLA007930",NA,"Spermatophyta",NA,NA,NA,"Estrada p/ Santiago, 157 Km após São Borja",NA,"Data de determinação: 10/1989.Habitat: Cultivado",NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-22 16:23:45-03","FEPAGRO","BLA","7981","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","J. M. Sallés","A. Pott et alii","1972","12","21","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,NA,"BLA007981",NA,"Spermatophyta",NA,NA,NA,"Estrada p/ Santa Maria, 4 Km após São Pedro do Sul",NA,"Habitat: Cultivado",NA,"32227","auto","1990","03","01",NA,NA,NA,NA,NA
"192","2021-03-22 16:23:45-03","FEPAGRO","BLA","14215","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","I. Boldrini","A. Normann-Kämpf & I. Boldrini","1975","11","11","Brasil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"BLA014215",NA,"Spermatophyta",NA,"847",NA,"Estação Experimental",NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-22 16:23:45-03","FEPAGRO","BLA","9539","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","A. Normann-Kämpf","A. Normann-Kämpf & V. Gianluppi","1974","12","20","Brasil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"BLA009539",NA,"Spermatophyta",NA,"703",NA,"Estação Experimental",NA,NA,NA,"59498","auto","1975","08","20",NA,NA,NA,NA,NA
"194","2021-03-22 16:23:45-03","FEPAGRO","BLA","9540","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","A. Normann-Kämpf","A. Normann-Kämpf & V. Gianluppi","1974","12","20","Brasil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"BLA009540",NA,"Spermatophyta",NA,"587",NA,"Estação Experimental",NA,"Habitat: Potreiro bem drenado.",NA,"59498","auto","1975","08","20",NA,NA,NA,NA,NA
"195","2021-03-22 16:23:45-03","FEPAGRO","BLA","2395","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","A. Kappel & V. Froner","A. Kappel & V. Froner","1962","11","22","Brasil","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"BLA002395",NA,"Spermatophyta",NA,NA,NA,"Posto Zootécnico da Serra",NA,"Habitat: Cultivado",NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-22 16:23:45-03","FEPAGRO","BLA","598","PreservedSpecimen","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","L. R. Parodi","I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"BLA000598",NA,"Spermatophyta",NA,NA,NA,"Estação Experimental de Forrageiras",NA,"Data de Coleta: 12/1954.Habitat: Campo alto e arbustivo.",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:16:40-03","IBt","SP","141321","S","Plantae","Poaceae","Piptochaetium","ruprechtianum","Piptochaetium ruprechtianum","É.Desv.","Sallés, JM","Hatschbach, G","1972","11","20","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"SP037540","SP037540",NA,NA,"30757",NA,"Sete Butieiros.",NA,NA,NA,"46666","auto","1989","08",NA,NA,NA,NA,NA,NA
