"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"144","2020-12-11 11:39:26-03","UFMG","BHCB","118748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2555","Southern America","Brasil","Minas Gerais",NA,"Arbusto com frutos enegrescidos.; Campo de Nifelina","BHCB049940",NA,NA,"2006","09","12","Serra Fina, Campim Amarelo","-44.893072","-22.441956","1974","2037","Passa Quatro","2008",NA,NA,NA,NA,NA,"-44.893072","-22.441956",NA,NA,NA,NA,NA
"145","2020-12-11 11:39:26-03","UFMG","BHCB","118751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2799","Southern America","Brasil","Minas Gerais",NA,"Arbusto 2 metros, frutos ferrugíneos.; Campo de Altitude - Bauxita.","BHCB049941",NA,NA,"2007","03","13","Serra Fina, Casa Alpina","-44.817222","-22.3725","2000","2000","Passa Quatro","2008",NA,NA,NA,NA,NA,"-44.817222","-22.3725",NA,NA,NA,NA,NA
"146","2020-12-11 11:39:26-03","UFMG","BHCB","122330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Carmo, FF","2425","Southern America","Brasil","Minas Gerais",NA,NA,"BHCB012988","BHCB012988",NA,"2008","02","28","Serra de Capanema, C1. Coletado em fendas e depressões na rocha. Afloramento de canga.","-43.574167","-20.209722","190","190","Ouro Preto","2008",NA,NA,NA,"07","06","-43.574167","-20.209722",NA,NA,NA,NA,NA
"147","2020-12-11 11:39:26-03","UFMG","BHCB","159978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Vidal, CV; Paula, RL; Paula-Souza, J","1033","Southern America","Brasil","Minas Gerais",NA,"Floresta semidecidual, arbóreo",NA,NA,NA,"2012","04","19","Serra da Moeda","-43.983906","-20.107833",NA,NA,"Brumadinho",NA,NA,NA,NA,NA,NA,"-43.983906","-20.107833",NA,NA,NA,NA,NA
"148","2020-12-11 11:39:26-03","UFMG","BHCB","164314","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Mansur, T; Paula, RL de; Vidal, CV","250","Southern America","Brasil","Minas Gerais",NA,"Arbusto com 2,4m.; Transição: campo rupestre sobre formação ferrífera, capão de floresta semidecidual","BHCB036204","BHCB036204",NA,"2011","08","09","Serra do Baú","-43.5925","-20.038333",NA,NA,"Santa Bárbara","2013",NA,NA,NA,"04","27","-43.5925","-20.038333",NA,NA,NA,NA,NA
"149","2020-12-11 11:39:26-03","UFMG","BHCB","91361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Flores, A; Rodrigues, RS; Belinello, R","575","Southern America","Brasil","Minas Gerais",NA,"Arvoreta, 2,5 m de altura, frutos arroxeados.; Floresta ombrófila densa - alto montana.","BHCB017988",NA,NA,"2001","01","19","Monte Verde.","-46.1446990966797","-22.7553005218506",NA,NA,"Camanducaia","2014",NA,"22140","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:39:26-03","UFMG","BHCB","92948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Belinello, R","392","Southern America","Brasil","Minas Gerais",NA,"Árvore, 4m, frutos escuros.; Árvore, 4 m de altura. Frutos escuros.","BHCB012838","BHCB012838",NA,"2001","06","29","Monte Verde, Afloramento II, do Leiothrix.","-46.1446990966797","-22.7553005218506",NA,NA,"Camanducaia","2014",NA,"22140","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:39:26-03","UFMG","BHCB","90865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Occhioni, P","1244","Southern America","Brasil","Rio de Janeiro",NA,NA,"BHCB017993",NA,NA,"1950","09","01","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"Teresópolis","2014",NA,"38539","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:39:26-03","UFMG","BHCB","96040","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Leoni, CS","4943","Southern America","Brasil","Minas Gerais",NA,"Subarbusto, ereto, lenhoso, com 1,5-1,6m de alt., corola de cor clara.",NA,NA,NA,"2002","04","09","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:39:26-03","UFMG","BHCB","96039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Leoni, LS","4602","Southern America","Brasil","Minas Gerais",NA,"Subarbusto, lenhoso, com 1,5-1,6m de altura; corola alvacenta.",NA,NA,NA,"2001","02","11","Parque Nacional do Terreirão.","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:39:26-03","UFMG","BHCB","118761","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA; Castanho, GG","2455","Southern America","Brasil","Minas Gerais",NA,"Arbusto com frutos verdes.",NA,NA,NA,"2006","07","26","Pico do Itaguaré., Afloramento rochoso.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro",NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:39:26-03","UFMG","BHCB","14344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Horta, MB; et al.","373","Southern America","Brasil","Minas Gerais",NA,"Arbustivo.; Campo rupestre.","BHCB017987",NA,NA,"1988","10","21","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","2014",NA,"13809","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:39:26-03","UFMG","BHCB","96378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Araújo, AO; et al.","337","Southern America","Brasil","Minas Gerais",NA,"Arbusto 1m; folhas discolores; flores brancas com aroma adocicado.",NA,NA,NA,"2003","01","12","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:39:26-03","UFMG","BHCB","118746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Meireles, LD; Nunes, JA","2224","Southern America","Brasil","Minas Gerais",NA,"Arbusto com fruto ferrugíneo. Ovário bilocular.; Campo de altitude.","BHCB049939",NA,NA,"2006","03","22","Serra Fina, Campo do muro.","-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2008",NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:20:44-03","UFPR","UPCB","89923","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Uhlmann, A. et al.","610",NA,"Brasil","Rio de Janeiro",NA,"Arbusto rupícola de 5 m de altura. Pico da Caledônia.","UPCB0029151","UPCB0029151","Sobral","2012","05","09","Floresta Ombrófila Densa Altomontana","-42.586944","-22.353333","2200","2200","Nova Friburgo","2012",NA,NA,NA,"07",NA,"-42.586944","-22.353333",NA,NA,NA,NA,NA
"159","2021-02-11 17:20:44-03","UFPR","UPCB","94577","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Gonçalves, L.F.","450",NA,"Brasil","Rio de Janeiro",NA,"Arvoreta aprox. 1,5m. Folhas discolores com face abaxial esbranquiçada por tricomas e face adaxial verde escuro. Frutos castanhos ainda imaturos","UPCB0036207","UPCB0036207","Gonçalves, L.F.","2017","06","25","Parque Nascional da Serra dos Órgãos. Travessia da Neblina","-43.010556","-22.456389","1755","1755","Teresópolis",NA,NA,NA,NA,NA,NA,"-43.010556","-22.456389",NA,NA,NA,NA,NA
"160","2015-08-13 05:50:00-03","MO","MOBOT","3198811","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30233","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"M.F. Santos","1971","1","13","Common in outcrops. Steep iron-rich rocky slopes, near summit of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near Br-31.",NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"161","2020-08-31 09:08:01-03","INPA","INPA","161251","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Ururahy, JCC","19","Southern America","Brasil","São Paulo",NA,NA,"INPA0161251","INPA0161251 INPA0161251_e","Amorim, BS","1980","08","16","Parque Estadual de Campos do Jordão","-45.45","-22.716667","1900","1900",NA,"2017",NA,NA,NA,"01",NA,"-45.45","-22.716667",NA,NA,NA,NA,NA
"162","2021-03-04 11:05:53-03","UFRB","HURB","3622","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana","Berg.",NA,"Arzolla, F.A.R.D.P.; et al.","417",NA,"Brasil","São Paulo",NA,NA,"HURB000003622",NA,"O.T.Aguiar","2004","01","25","São José dos Alpes;","-45.5900001525879","-22.7299995422363","1900","1900","Campos do Jordão","2004",NA,"21048","auto","02","06",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-04 11:05:54-03","UFRB","HURB","4607","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Lucas, E.; Milliken, W.; Nic Lughadha; et al","1163",NA,"Brasil","Bahia",NA,"DNA.","HURB000004607",NA,NA,"2012","10","15","Estação Ecológica; Trilha da Água Vermelha","-39.719722","-13.575","849","849","Wenceslau Guimarães",NA,NA,NA,NA,NA,NA,"39°43'11'' W","13°34'30'' S",NA,NA,NA,NA,NA
"164","2017-11-24 14:11:46-02","UFLA","ESAL","27211","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Naves, AR","391",NA,"Brasil","Minas Gerais",NA,"arbusto; 80cm; ; frutos avermelhados",NA,NA,"Sobral, M",NA,NA,NA,"Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"Itamonte",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-11-24 14:11:46-02","UFLA","ESAL","27312","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Moraes, C; Boechat, C","251",NA,"Brasil","Minas Gerais",NA,"árvore; ; flores cheirosas com sépalas ferrgineas;",NA,NA,"Sobral, M",NA,NA,NA,"Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"Itamonte",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-11-24 14:11:46-02","UFLA","ESAL","27311","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Batista, TA; Moraes, C; Boechat, C","250",NA,"Brasil","Minas Gerais",NA,"árvore; ; flores cheirosas com sépalas ferrgineas;",NA,NA,"Sobral, M",NA,NA,NA,"Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"Itamonte",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-18 11:49:54-03","UERJ","HRJ","259","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","buxifolia","Myrcia buxifolia","Gardner",NA,"L.C. Lobato","s.n.",NA,"Brasil","Pará",NA,NA,"HRJ00000259",NA,NA,"1985","02","22",NA,NA,NA,NA,NA,"Itapoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Câmbess",NA,"Méireles, LD; Nunes, JA","2038",NA,"Brasil","Minas Gerais",NA,"Arbusto, cc, 2m, flores alvas, frutos ferrugíneos à nigrescentes.",NA,NA,"Amorim, BS","2005","08","11",NA,"-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2017",NA,"17293","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 11:49:35-03","UFPE","UFP","82261","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Câmbess",NA,"Méireles, LD; Nunes, JA","2038",NA,"Brasil","Minas Gerais",NA,"Arbusto, cc, 2m, flores alvas, frutos ferrugíneos à nigrescentes.","UFP082261",NA,"Amorim, BS","2005","08","11",NA,"-44.9667015075684","-22.3903007507324",NA,NA,"Passa Quatro","2017",NA,"17293","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 11:49:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Câmbess",NA,"Cardoso, CMV","s.n.",NA,"Brasil","São Paulo",NA,"Arbusto,1,5m de altura.; cerrado.",NA,NA,"Amorim, BS","2001","02","10",NA,"-47.8199996948242","-22.25",NA,NA,"Itirapina","2017",NA,"22843","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 11:49:35-03","UFPE","UFP","82691","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Câmbess",NA,"Cardoso, CMV","s.n.",NA,"Brasil","São Paulo",NA,"Arbusto,1,5m de altura.; cerrado.","UFP082691",NA,"Amorim, BS","2001","02","10",NA,"-47.8199996948242","-22.25",NA,NA,"Itirapina","2017",NA,"22843","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","483677","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"A. F. M. Glaziou","16049","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01892425","US01892425_01 US01892425_02",NA,NA,NA,NA,"Mont des Orgãos","-43.1786003112793","-22.5049991607666",NA,NA,"Petrópolis",NA,"Dicotyledonae","36524","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","1544774","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"A. C. Brade","9618","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01892423","US01892423_01 US01892423_02",NA,"1929","10","8","Serra dos Orgãos. Pedra Assú",NA,NA,"2100",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","2627772","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"A. C. Brade","16897","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01892424","US01892424_01 US01892424_02",NA,"1941","9","9","Serra do Caparaó",NA,NA,"2200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2020-09-02 16:34:01-03","Cenargen","CEN","46398","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana","(O.Berg) Kiaersk.",NA,"José Vidal","703",NA,"Brasil",NA,"Exsicatas","Doação do Museu Nacional Rio de Janeiro - Cat. geral Nº 105588.","CEN00046398","CEN00046398",NA,"1952","00","00","Pedra di Sino - RS.",NA,NA,"2150","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"176","2019-11-13 11:27:06-03","USP","SPF","154824","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Souza, VC","23320",NA,"Brasil","Minas Gerais",NA,NA,"SPF00154824",NA,"Santos, MF","2000","02","17","Parque Nacional do Caparaó","-41.816667","-20.4","1970","2300","Alto Caparaó","2016",NA,NA,NA,"06",NA,"-41.816667","-20.4",NA,NA,NA,NA,NA
"177","2019-11-13 11:27:06-03","USP","SPF","154822","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Souza, VC","12150",NA,"Brasil","Minas Gerais",NA,NA,"SPF00154822",NA,"Mazine, FF","1996","09","02","Parque Nacional do Caparaó","-41.8075","-20.431667","1970","1970","Alto Caparaó","2001",NA,NA,NA,"04",NA,"-41.8075","-20.431667",NA,NA,NA,NA,NA
"178","2019-11-13 11:27:06-03","USP","SPF","154823","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Souza, VC","12198",NA,"Brasil","Minas Gerais",NA,NA,"SPF00154823",NA,"Mazine, FF","1996","09","02","Parque Nacional do Caparaó","-41.8075","-20.431667","1970","1970","Alto Caparaó","2001",NA,NA,NA,"04",NA,"-41.8075","-20.431667",NA,NA,NA,NA,NA
"179","2019-11-13 11:27:06-03","USP","SPF","154825","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Souza, VC","23334",NA,"Brasil","Espírito Santo",NA,NA,"SPF00154825",NA,"Mazine, FF","2000","02","18","Parque Nacional do Caparaó","-41.808056","-20.41",NA,NA,"Iúna","2001",NA,NA,NA,"04",NA,"-41.808056","-20.41",NA,NA,NA,NA,NA
"180","2019-11-13 11:27:06-03","USP","SPF","169822","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Mello-Silva, R","2856",NA,"Brasil","Minas Gerais",NA,NA,"SPF00169822",NA,"Lima, DF","2005","02","18","Serra do Papagaio","-44.671389","-22.055","2190","2190","Aiuruoca","2016",NA,NA,NA,"06",NA,"-44.671389","-22.055",NA,NA,NA,NA,NA
"181","2019-11-13 11:27:06-03","USP","SPF","154826","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Souza, VC","23394",NA,"Brasil","Espírito Santo",NA,NA,"SPF00154826",NA,"Mazine, FF","2000","02","18","Parque Nacional do Caparaó","-41.5358009338379","-20.3458003997803",NA,NA,"Iúna","2001",NA,"32198","auto","04","23",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:27:06-03","USP","SPF","201369","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Colletta, GD","229",NA,"Brasil","Minas Gerais",NA,NA,"SPF00201369",NA,"Amorim, BS","2009","05","12",NA,"-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó","2014",NA,"21645","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:27:06-03","USP","SPF","154821","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Mazine, FF","215",NA,"Brasil","Minas Gerais",NA,NA,"SPF00154821",NA,"Mazine, FF","1999","10","20","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105","1900","1900","Alto Caparaó","2001",NA,"21645","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:35:28-03","UEFS","HUEFS","87193","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg","Tipo","Martius, K.F.P.von","1235",NA,"Brasil",NA,NA,NA,"HUEFS0087193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:35:28-03","UEFS","HUEFS","87194","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg","Tipo","Sem coletor","1047",NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:35:28-03","UEFS","HUEFS","87196","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg","Tipo","Sem coletor",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"HUEFS0087196",NA,NA,NA,NA,NA,NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro",NA,"Rosanae","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:35:38-03","UEFS","HUEFS","86920","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana","(O.Berg) Kiaersk.",NA,"Sem coletor","3983",NA,NA,NA,NA,NA,"HUEFS0086920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:35:39-03","UEFS","HUEFS","86877","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,"HUEFS0086877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-09-04 19:52:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana",NA,"Syntype","C. F. P. von Martius","1235","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-09-04 18:47:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana","O. Berg","Isotype","F. Sellow",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-01-23 11:30:57-02","F","FMNH-SEEDPLANTS","V0092566F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana angustifolia",NA,"Isotype","F. Sellow","s.n.","South America","Brazil",NA,NA,NA,"V0092566F","V0092566F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA,NA
"192","2019-09-04 18:19:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","buxifolia","Myrcia buxifolia",NA,NA,"J. B. E. Pohl","1087","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-09-04 18:41:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima",NA,"Syntype","A. Glaziou","3983","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"latissima",NA,NA,NA,NA
"194","2019-09-04 18:19:53-03","F","FMNH-SEEDPLANTS","V0065504F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana microphylla",NA,"Isotype","A. Glaziou","16998","South America","Brazil",NA,NA,NA,"V0065504F","V0065504F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"microphylla",NA,NA,NA,NA
"195","2019-09-04 18:41:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima",NA,"Syntype","A. Glaziou","3983","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"latissima",NA,NA,NA,NA
"196","2019-09-04 19:42:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","montana","Myrcia montana",NA,"Holotype","A. Saint-Hilaire",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-01-23 11:01:13-02","F","FMNH-SEEDPLANTS","V0065530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","montana","Myrcia montana",NA,"Isotype","A. Saint-Hilaire",NA,"South America","Brazil",NA,NA,NA,"V0065530F","V0065530F_01",NA,"1816",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-03-07 09:00:45-03","F","FMNH-SEEDPLANTS","V0107186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","montana","Myrcia montana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107186F","V0107186F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
