"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"774","2021-03-16 17:50:08-03","UCS","HUCS","34530","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","Grings, M.",NA,NA,NA,"Grings, M.","168","2009","03","29","Brasil","Rio Grande do Sul","Nova Petrópolis","Bairro Piá - Grunerwald","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Herbário ICN 160447; isolada no potreiro",NA,NA,"Angiospermae","Apiales",NA,NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"775","2021-03-16 17:50:08-03","UCS","HUCS","05635","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","Johnson, D.M.","1988",NA,NA,"Hatschbach, G.","36855","1975","05","25","Brasil","Goiás","Cavalcante","Chapada dos Veadeiros","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"flor esverdeada - arvoreta 4 m; orla da mata de galeria",NA,NA,"Angiospermae","Apiales",NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA
"776","2021-03-16 17:50:08-03","UCS","HUCS","20457","PreservedSpecimen","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","Smith, S.F.","2003","06",NA,"Kegler, A.","1212","2001","12","20","Brasil","Rio Grande do Sul","Caxias do Sul","Pinhal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na mata",NA,NA,"Angiospermae","Apiales",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"777","2019-03-16 16:14:08-03","UNEMAT","HERBAM","15547","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Rodrigues, L",NA,NA,NA,"Rodrigues, L.; Silva, P. .L.; Duarte, I. & Jesus, D S S","1401264","2016","06","04","Brasil","Mato Grosso","Alta Floresta","Casa de Sementes - Jacamim, Área Seca; Capoeira; Planície.","-56.35625","-10.344194","-56.35625","-10.344194","315","315",NA,"HERBAM015547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-06-25 17:37:11-03","UNEMAT","HERBAM","12731","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Engels, ME; Ca","2016",NA,NA,"Oliveira, P.V.; Ferreira, J. & Godói, H.N.L.","7023Equipe","2014","07","29","Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Área de transição","-55.2764015197754","-11.0616998672485",NA,NA,NA,NA,NA,"HERBAM012731",NA,NA,NA,NA,NA,NA,NA,"111180","auto",NA,NA,NA,NA,NA
"779","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9411","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Silva, DR","2014","06","17","Soares-Lopes, C R A; Benevides, L.C.; Freire, M.R.O. & Macedo, D.G.","C207369","2014","05","12","Brasil","Mato Grosso","Alta Floresta","Área estrutural da UHE Salto Apiacás, margem direi, Afloramento Rochoso.","-5658.90833","102.043333","-5658.90833","102.043333",NA,NA,NA,"HERBAM009411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-03-16 16:14:08-03","UNEMAT","HERBAM","11520","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Rodrigues, L","2016","05","20","Rodrigues, L.; Aguiar, L. .M.; Custódio, J. .B.; Amorim, J. .P.; Amorim, J.; Souza, V. .F.; Mor","1901237","2016","05","20","Brasil","Mato Grosso","Nova Canaã do Norte","Casa de Sementes - Veraneio, Área Seca; Pastagem; Planície.","-55.741778","-10.771944","-55.741778","-10.771944","267","267",NA,"HERBAM011520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-03-16 17:04:09-03","UNEMAT","HERBAM","12728","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.",NA,NA,NA,NA,"Oliveira, P.V.; Ferreira, J. & Godói, H.N.L.","6964Equipe","2015","07","14","Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote F de supress","-55.2764015197754","-11.0616998672485",NA,NA,NA,NA,NA,"HERBAM012728",NA,NA,NA,NA,NA,NA,NA,"111180","auto",NA,NA,NA,NA,NA
"782","2019-03-16 12:49:20-03","UNEMAT","HERBAM","8369","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Piva, JH","2012","05","15","Soares, C.R.A.; Damasceno, A.S.V.; Leonardo, C.N. & Zanin, M.A.S.","Laranja 166355","2012","05","15","Brasil","Pará","Jacareacanga","Afloramento rochoso.","-56.7725","-9.336389","-56.7725","-9.336389","211","211",NA,"HERBAM008369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-02-25 16:27:38-03","UNEMAT","HERBAM","13389","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Koch, AK","2016","09","09","Lage, L.A.; Zanin, H.","73","2016","08","02","Brasil","Pará","Jacareacanga","UHE São Manoel - Linha de Transmissão ME UTM(05167","-57.752799987793","-6.22221994400024",NA,NA,"244","244",NA,"HERBAM013389",NA,NA,NA,NA,NA,NA,NA,"393024","auto",NA,NA,NA,NA,NA
"784","2019-02-25 16:27:38-03","UNEMAT","HERBAM","13601","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Koch, AK","2016","11","03","Antoniazii, S.A.","537","2016","10","04","Brasil","Pará","Jacareacanga","UHE São Manoel UTM(0499601/8977904)","-57.752799987793","-6.22221994400024",NA,NA,"150","150",NA,"HERBAM013601",NA,NA,NA,NA,NA,NA,NA,"393024","auto",NA,NA,NA,NA,NA
"785","2019-03-16 13:30:58-03","UNEMAT","HERBAM","7226","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Piva, JH","2011","11","19","Soares, C.R.A.; Silvino, L.; Rodrigues, C.; Silva, E.S. & Benetti, F.C.","Roxo 334626","2011","11","19","Brasil","Pará","Jacareacanga","Terra Firme.","-56.775556","-9.359444","-56.775556","-9.359444","209","209",NA,"HERBAM007226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-03-16 16:14:08-03","UNEMAT","HERBAM","11207","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Rodrigues, L","2015",NA,NA,"Rodrigues, L.; Lopes, A. .R. & Sardinha, S. .M.","142911","2015","06","17","Brasil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Planície.","-56.078972","-9.8985","-56.078972","-9.8985","293","293",NA,"HERBAM011207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-02-21 19:34:08-03","UNEMAT","HERBAM","0047","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Soares, CRA",NA,NA,NA,"Soares, C.R.A.","67","2007","09","02","Brasil","Mato Grosso","Alta Floresta","Fazenda Estrela D'alva","-55.558611","-11.741111","-55.558611","-11.741111",NA,NA,NA,"HERBAM000047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-03-16 12:49:20-03","UNEMAT","HERBAM","8369","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Piva, JH","2012","05","15","Soares, C.R.A.; Damasceno, A.S.V.; Leonardo, C.N. & Zanin, M.A.S.","Laranja 166355","2012","05","15","Brasil","Pará","Jacareacanga","Afloramento rochoso.","-56.7725","-9.336389","-56.7725","-9.336389","211","211",NA,"HERBAM008369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-02-21 19:28:59-03","UNEMAT","HERBAM","3535","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Lobato, LC; Soares, CRA; Silva, CA","2008","07",NA,"Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","331","2007","10","18","Brasil","Mato Grosso","Itaúba","UHE Sinop","-55.463333","-11.349444","-55.463333","-11.349444",NA,NA,NA,"HERBAM003535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9929","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","P. Assunção","2014","07","30","Soares-Lopes, C.R.A.; Pereira, S.; Trevisan, L.R.; Rodrigues, L.; Benetti, E.; Lima, W.M.; Fernandes,","CL 1367887","2014","07","30","Brasil","Mato Grosso","Alta Floresta","PCH Cabeça-de-boi, área B1, margem esquerda, Floresta Ombrófila.","-8855.11111","-502.136111","-8855.11111","-502.136111","264","264",NA,"HERBAM009929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9723","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","P. Assunção","2014","06","20","Soares-Lopes, C R A; Rodrigues, L.; Fernandes, E.; Manoel, M.; Souza, D. & Battisti, J.P.","CD 697681","2014","06","20","Brasil","Mato Grosso","Alta Floresta","Área de empréstimo da PCH da Fazenda, bota espera, Floresta ombrófila.","-8858.54444","50.342222","-8858.54444","50.342222",NA,NA,NA,"HERBAM009723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2019-02-23 11:30:07-03","UNEMAT","HERBAM","9795","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","P. Assunção","2014","06","27","Soares-Lopes, C.R.A.; Lopes, R.B.M.; Trevisan, L.R.; Freire, M.R.O.; Macedo, D.G.; Benetti, E. & Da Si","CL 757753","2014","06","27","Brasil","Mato Grosso","Alta Floresta","Área da PCH da Fazenda, área 2, Floresta Ombrófila. Borda.","-8858.66667","50.460833","-8858.66667","50.460833",NA,NA,NA,"HERBAM009795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-04-27 16:08:45-03","UFES","VIES","30729","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","P. Fiaschi","2017","02","16","Lage, C.; Castro, K.C.","33","2012","05",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal. Parcela 2, a 60 m da matriz de represa.","-41.708889","-20.895278","41º42'32''W","20º53'43''S","650","650",NA,"VIES030729","VIES030729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-04-27 16:08:45-03","UFES","VIES","20062","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Menandro, M.S.","1993","02",NA,"Oliveira, R.N.","398","1993","02","03","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES020062","VIES020062",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"795","2020-04-27 16:08:45-03","UFES","VIES","7503","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Pereira, O.J.","1993","09","21","Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.","4923","1993","09","21","Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES007503","VIES007503",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"796","2020-04-27 16:08:45-03","UFES","VIES","31820","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","Couto, D.R.","2011","04","10","Couto, D.R.; Lube, S.G.; Vieira, M.D. & Silva, A.E.","1919","2011","04","09","Brasil","Espírito Santo","Mimoso do Sul","Torres. Sítio Prof. Franklin Chichoro.","-41.3664016723633","-21.0641994476318",NA,NA,"210","210",NA,"VIES031820","VIES031820",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA
"797","2020-04-27 16:08:45-03","UFES","VIES","14395","S","Plantae","Araliaceae","Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire et al.","S.L. Jung-Mendaçolli","2005","10","18","Thomaz, L.D.","741","1994","04","14","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"VIES014395","VIES014395",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"798","2020-06-29 09:29:17-03","UFRRJ","RBR","2432","S","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"A.L. Peixoto","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Piraí","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,NA,"RBR00002432","RBR00002432",NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA
"799","2020-06-29 09:29:17-03","UFRRJ","RBR","2433","S","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"J. Spada","314","1973","09","20","Brasil","Espírito Santo","Linhares","Reserva Florestal CVRD, Est. 161, A6, Talhão 605","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"RBR00002433","RBR00002433",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"800","2020-06-29 09:29:17-03","UFRRJ","RBR","2434","S","Plantae","Araliaceae","Didymopanax","morototoni","Didymopanax morototoni","(Aubl.) Decne. & Planch.",NA,NA,NA,NA,"A. Peixoto","3288","1985","02","02","Brasil","Espírito Santo","Linhares","Reserva Florestal CVRD, Transect 7","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"RBR00002434","RBR00002434",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"801","2013-04-01 09:19:42-03","IPT","BCTW","436","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"802","2013-04-01 09:19:42-03","IPT","BCTW","437","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA
"803","2013-04-01 09:19:42-03","IPT","BCTW","15329","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"Serra Quebrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"804","2013-04-01 09:19:42-03","IPT","BCTW","604","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém","Rio Inhangapy","-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA
"805","2013-04-01 09:19:42-03","IPT","BCTW","2450","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"806","2013-04-01 09:19:42-03","IPT","BCTW","13438","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"273871","auto","Magnoliopsida",NA,NA,NA,NA
"807","2013-04-01 09:19:42-03","IPT","BCTW","12054","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"808","2013-04-01 09:19:42-03","IPT","BCTW","8447","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"809","2013-04-01 09:19:42-03","IPT","BCTW","2503","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"810","2013-04-01 09:19:42-03","IPT","BCTW","16751","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"811","2013-04-01 09:19:42-03","IPT","BCTW","8426","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"812","2013-04-01 09:19:42-03","IPT","BCTW","12182","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"813","2013-04-01 09:19:42-03","IPT","BCTW","10845","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"X - 1980",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"814","2013-04-01 09:19:42-03","IPT","BCTW","20037","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Amazônia Brasileira",NA,NA,NA,NA,NA,NA,"arv. 07.05.4727",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"815","2013-04-01 09:19:42-03","IPT","BCTW","14229","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Paragominas","Rio Capim","-47.3528","-2.99583",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"186685","auto","Magnoliopsida",NA,NA,NA,NA
"816","2013-04-01 09:19:42-03","IPT","BCTW","16169","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Quedas do Iguaçu","Fazenda Giacomet - Marodin","-52.9081","-25.4497",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"24667","auto","Magnoliopsida",NA,NA,NA,NA
"817","2013-04-01 09:19:42-03","IPT","BCTW","12181","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"818","2013-04-01 09:19:42-03","IPT","BCTW","12528","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"819","2013-04-01 09:19:42-03","IPT","BCTW","8001","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,"Classificação original: Quaela albiflora",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA
"820","2013-04-01 09:19:42-03","IPT","BCTW","12384","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"821","2013-04-01 09:19:42-03","IPT","BCTW","16249","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819","-20.7539",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"13937","auto","Magnoliopsida",NA,NA,NA,NA
"822","2013-04-01 09:19:42-03","IPT","BCTW","14471","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin","William A. Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém","Reserva Florestal do Rio Curuá-Una","-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA
"823","2013-04-01 09:19:42-03","IPT","BCTW","10013","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Coleção Guiayana do New York Botanical Garden",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"824","2013-04-01 09:19:42-03","IPT","BCTW","12051","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra do Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"825","2013-04-01 09:19:42-03","IPT","BCTW","15047","S","Plantae",NA,"Schefflera","morototoni","Schefflera morototoni","(Aubl.) Maguire, Steyerm. & Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,"Projeto Jari",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
