"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"92","2020-11-04 12:17:21-03","ESALQ","ESA","109654","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29256.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109654",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:32:21-03","MN","R","8110","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Glaziou, A.F.M.","20213","1893","06","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008110","R000008110_001","Sleumer, H.",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-07-02 14:03:29-03","JBP","HPL","5116","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleum","R. Tsuji","1059","2005","09","16",NA,"Brasil","SP","São Miguel Arcanjo","Coletado no Parque Estadual de Carlos Botelho, em interior de mata, dentro das parcelas permanentes.","-47.99","-23.87",NA,NA,NA,NA,NA,NA,"R. Tsuji",NA,"27904","auto","2005","09",NA,NA,NA,NA,"16",NA,NA
"95","2016-02-02 14:38:41-02","BGBM","B","B 10 0248820","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","Sleumer","F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Bahia: Vittoria.",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100248820 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248820","B100248820",NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2016-02-02 14:38:41-02","BGBM","B","B 10 0248821","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","Sleumer","J. G. Kuhlmann","3149","1922","02","23","Middle and South America","Brazil",NA,NA,"Rio de Janeiro ad urbem loco Fabrica Alliança in silvis.",NA,NA,NA,NA,NA,"Jardim Botanico do Rio de Janeiro, Herbario <a href=http://herbarium.bgbm.org/object/B100248821 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248821","B100248821",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-02-02 14:38:41-02","BGBM","B","B 10 0248819","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","Sleumer","Araujo & Schwacke",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Tatá.",NA,NA,NA,NA,NA,"type determination Sleumer, 1981: ..vermutlich holotypus mit Schwacke's Handschrift <a href=http://herbarium.bgbm.org/object/B100248819 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248819","B100248819",NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-09-04 12:56:01-03","UNICAP","HUCPE","913","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleum","Lima, D. .P.","13085","1972","09","29",NA,"Brasil","Bahia","Ilhéus","Fazenda Ipiranga.","-39.074387","-14.797045",NA,NA,NA,"Árvore com mais ou menos 8 m de altura por 10 cm de diâmetro .FLores amarelas sem perfume.",NA,NA,"C. T. Rizzini",NA,NA,NA,"1975","10","-39.074387","-14.797045",NA,NA,"07",NA,NA
"99","2020-12-20 21:18:43-03","UFV","VIC","20833","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Bailll.) Sleumer","Paixão, J.L.; et al.","s.n.","2006","03","19",NA,"Brasil","Bahia","Almadina","Serra do Concorvado","-39.6371994018555","-14.7053003311157",NA,NA,NA,"Árvore de ca 8 m,folhas discolores,frutos imaturos verdes.","VIC020833","VIC020833",NA,NA,"14289","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064912","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","G. Hatschbach","19617","1968","8","15",NA,"Brazil","Parana",NA,"Colonia Floresta (Mun. Morretes).","-48.831673","-25.478969","50","100",NA,"Arvore 10 m, tronco 25 cm diâmetro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-20 10:22:11-03","UNICAMP","UEC","147672","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","374","2006","05","07",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,"indivíduo E0514, altura 8m",NA,NA,"Sobral, M",NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:37:22-03","UNICAMP","UEC","160964","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Cavalin, PO","76","2009","03","15",NA,"Brazil","São Paulo","Ubatuba","Sertão da Fazenda","-44.8325","-23.365556","64","89",NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque. Floresta Ombrófila Densa.","UEC039316","UEC039316","Cavalin, PO",NA,NA,NA,"2010","06","-44.8325","-23.365556",NA,NA,NA,NA,NA
"103","2021-03-01 16:37:22-03","UNICAMP","UEC","170029","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Rochelle, ALC","J911",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","450","450",NA,"Indivíduo J911 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC000104","UEC000104","Rochelle, ALC",NA,NA,NA,"2007","07","-45.084167","-23.366667",NA,NA,NA,NA,NA
"104","2021-03-01 16:37:22-03","UNICAMP","UEC","133553","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Urbanetz, C; Mariuza; Lelo; Domingos","296","2004","01","16",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga. 30-155 msm.","-47.916667","-24.883333",NA,NA,NA,"Árvore de 18 m, com látex; flores com pétalas amareladas.",NA,NA,"Meireles, LD",NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA
"105","2019-08-20 10:22:11-03","UNICAMP","UEC","148844","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Aranha, BA","443","2007","01","15",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","380","380",NA,NA,NA,NA,"Aranha, BA",NA,NA,NA,"2008","10","-45.084167","-23.366389",NA,NA,NA,NA,NA
"106","2021-03-01 16:37:22-03","UNICAMP","UEC","178019","S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1791","1997","05","29",NA,"Brazil","São Paulo","Ubatuba","Picinguaba.&nf;Morro do Corisco","-44.812222","-23.311111","300","300",NA,"Árvore 91; Árvore com 18m de altura, com 2 frutos.; Mata Atlânctica de Encosta,.","UEC062420","UEC062420","Sanchez, M",NA,NA,NA,NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA
"107","2021-03-01 16:37:22-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Urbanetz, C; Mariuza; Lelo; Domingos","296","2004","01","16",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga. 30-155 msm.","-47.916667","-24.883333",NA,NA,NA,"Árvore de 18 m, com látex; flores com pétalas amareladas.",NA,NA,"Meireles, LD",NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA
"108","2019-11-06 09:56:47-03","UFOP","OUPR","24408","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Ex Hervario da Escola de Pharmacia n. 130",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-06 09:56:47-03","UFOP","OUPR","24407","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Ex Hervario da Escola de Pharmacia n. 272",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-06 09:56:47-03","UFOP","OUPR","11341","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Schwacke, C.A.W.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"Ex Herb. Maggalhães Gomes s.n.",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:03:45-03","FURB","FURB","34840","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Dreveck, S.; Carneiro, F.E.","2516","2009","09","16",NA,"Brasil","Santa Catarina","Itapoá","Rio Sai-Guaçu, comunidade Quinze.","-48.69","-26.01","7","7",NA,"Voucher estéril IFFSC 1074 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB02638","FURB02638","Sobral, M",NA,NA,NA,"2010",NA,"-48.6900000","-26.0100000",NA,NA,NA,NA,NA
"112","2019-11-08 08:54:05-03","FURB","FURB","48670","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Oliveira, A.A. de","2696","2015","10","30",NA,"Brasil","Santa Catarina","Garuva","Palmital.","-48.78","-26.0086111","39","39",NA,NA,"FURB48670","FURB48670","Oliveira, AA de",NA,NA,NA,"2015","10","-48.7800000","-26.0086111",NA,NA,"30",NA,NA
"113","2020-10-14 10:03:45-03","FURB","FURB","2347","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","44539","1982","02","04",NA,"Brasil","Paraná","Antonina","Morro do Pilão.","-48.7118988037109","-25.4286003112793","100","100",NA,"Tronco com 30cm. Habitat: mata pluvial da encosta do morro Habito: arbórea; flor alvacenta","FURB33372","FURB33372","Hatschbach, G",NA,"38300","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:54:55-03","UCS","HUCS","3365","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.","18184","1967","12","14",NA,"Brasil","Paraná","Guaraqueçaba","Rio do cedra","-48.3288993835449","-25.3066997528076","50","50",NA,"árvore 6m, tronco 18 cm, flor creme, encosta do morro; encosta do morro",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-12 18:12:20-03","UFES","VIES","36700","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 218","2017","09","22",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,NA,NA,"VIES036700","VIES036700",NA,NA,NA,NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA
"116","2020-04-27 16:10:56-03","UFES","VIES","13385","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Castro, E.R.","317","2003","12","19",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"VIES013385","VIES013385","Rossi, L.",NA,"37574","auto","2007","06",NA,NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:40:19-03","UTFPR","HCF","2087","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","G. Hatschbach","44539","1982","02","04",NA,"Brasil","PR","Antonina","Morro do Pilão","-48.7118988037109","-25.4286003112793","100","100",NA,"Árvore, 8m, tronco 30cm, flor alvacenta. Mata pluvial da encosta do morro.",NA,NA,"G. Hatschbach",NA,"38300","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-02-10 08:20:57-03","UTFPR","HCF","30280","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","V. Ariati","1710","2019","07","10",NA,"Brasil","PR","Tibagi","UHE Tibagi Montante","-50.4136009216309","-24.5093994140625",NA,NA,NA,"árvore flores amarela-cremes. Floresta Ombrófila Mista.",NA,NA,"J.M.A. Jesus",NA,"56988","auto","2019","10",NA,NA,NA,NA,"24",NA,NA
"119","2020-06-29 09:31:42-03","UFRRJ","RBR","43429","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2014","02","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (sede Camorim). F92/74.","-43.439167","-22.968889",NA,NA,NA,NA,"RBR00043429",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º26'21''W","22º58'8''S",NA,NA,NA,NA,NA
"120","2020-06-29 09:31:42-03","UFRRJ","RBR","43430","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2013","11","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rio Comprido. F43/36.","-43.22","-22.934444",NA,NA,NA,NA,"RBR00043430",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º13'12''W","22º56'4''S",NA,NA,NA,NA,NA
"121","2020-06-29 09:31:42-03","UFRRJ","RBR","43431","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","L.H. Soares",NA,"2014","02","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Trilha cachoeira do Mendanha (APA de Gericinó/Mendanha). F04/19.","-43.544722","-22.827778",NA,NA,NA,NA,"RBR00043431",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º32'41''W","22º49'40''S",NA,NA,NA,NA,NA
"122","2020-06-29 09:31:42-03","UFRRJ","RBR","43432","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2013","11","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Est. Grajaú-Jacarepaguá. F49/32.","-43.304722","-22.921111",NA,NA,NA,NA,"RBR00043432",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º18'17''W","22º55'16''S",NA,NA,NA,NA,NA
"123","2020-06-29 09:31:42-03","UFRRJ","RBR","43433","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2014","01","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (açude do Camorim). F101/71.","-43.443889","-22.959722",NA,NA,NA,NA,"RBR00043433",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA
"124","2020-06-29 09:31:42-03","UFRRJ","RBR","43434","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2013","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Mesa do Imperador. F12/24.","-43.255278","-22.973056",NA,NA,NA,NA,"RBR00043434",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA
"125","2020-06-29 09:31:42-03","UFRRJ","RBR","43766","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","T.P.P. Alverga",NA,"2013","11","21",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Vila Parque da Cidade. Inventário complementar F26/23.","-43.243611","-22.975833",NA,NA,NA,NA,"RBR00043766",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,"43º14'37''W","22º58'33''S",NA,NA,NA,NA,NA
"126","2013-04-01 09:20:12-03","IPT","BCTW","12854","S","Plantae","Magnoliophyta",NA,NA,"Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,"Sinonímia: Tetrastylidium brasiliense",NA,NA,"Armando de Mattos Filho",NA,"48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"127","2019-11-25 12:12:21-03","UFSM","SMDB","7255","S","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, PM; Lopes, MA","s.n.","1984","11","20",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga Fazenda Montes Clar","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"SMDB007255",NA,"Lombardi, JA",NA,"49886","auto","1998","08",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:37:58-03","MBM","MBM","126662","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","brasiliense","Tetrastylidium brasiliense","Engl.","Santos, T.S. dos; et al.; et al.","4420",NA,NA,NA,"Southern America","Brazil","Bahia","Belmonte","Distrito de Barrolândia","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"MBM126662","MBM126662",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:37:58-03","MBM","MBM","175510","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","brasiliense","Tetrastylidium brasiliense","Engl.","Almeida, J.; et al.; et al.","194",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM175510","MBM175510",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:37:58-03","MBM","MBM","238845","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","brasiliense","Tetrastylidium brasiliense","Engl.","Thomas, W.W.; et al.; et al.","11736",NA,NA,NA,"Southern America","Brazil","Bahia","Jussari","Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"MBM238845","MBM238845","Jardim, J.G.",NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:37:58-03","MBM","MBM","141601","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Rimachi, M. .Y.","8031",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM141601","MBM141601","McDaniel, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:37:58-03","MBM","MBM","153230","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","engleri","Tetrastylidium engleri","Schwacke","Baitello, J.B.","185",NA,NA,NA,"Southern America","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"MBM153230","MBM153230","Baitello, J.B.",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:37:58-03","MBM","MBM","401297","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Matos, E.N. de; Vidal, G.; Vidal, G.","3090","2011","10","31","Southern America","Brazil","Bahia","Valença","Maricultura Bahia","-38.982222","-13.250833",NA,NA,NA,"Árvore, 17m de altura; 81 cm DAP do fuste; P74-27; Projeto Quaternário Costeiro da Bahia.; Restinga, floresta.","MBM401297","MBM401297","Jardim, J.",NA,NA,NA,NA,NA,"-38.982222","-13.250833",NA,NA,NA,NA,NA
"134","2020-12-21 16:37:58-03","MBM","MBM","425009","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Brotto, M.L.","3760","2019","09","15","Southern America","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.885","-25.477222","276","276",NA,"Árvore com 18 m de altura; fruto verde.; Floresta Ombrófila Densa Submontana.","MBM425009",NA,"Cordeiro, J.",NA,NA,NA,"2019","09","-48.885","-25.477222",NA,NA,"23",NA,NA
"135","2020-12-21 16:37:58-03","MBM","MBM","175512","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Thomas, W.W.; et al.; et al.","1382",NA,NA,NA,"Southern America","Brazil","Bahia","Belmonte","Barrolândia","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"MBM175512","MBM175512","Kallunki, J.",NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:37:58-03","MBM","MBM","79977","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Santos, T.S. dos","3817",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM079977","MBM079977",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:37:58-03","MBM","MBM","224104","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hage, J.L.; et al.; et al.","1518",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM224104","MBM224104","Amorim, A.M.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:37:58-03","MBM","MBM","224103","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hage, J.L.; et al.; et al.","1294",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM224103","MBM224103","Amorim, A.M.",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:37:58-03","MBM","MBM","150682","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Santana, S.C. de; et al.; et al.","193",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"MBM150682","MBM150682","Santos, T.S. dos",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:37:58-03","MBM","MBM","248513","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, P.A.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Estação Biológica, Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"MBM248513","MBM248513","Lombardi, J.A.",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:37:58-03","MBM","MBM","227937","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Andrade, P.M.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros, Estação Biológica","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"MBM227937","MBM227937","Lombardi, J.A.",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:37:58-03","MBM","MBM","5978","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Hatschbach, G.; Koczicki, C.; Koczicki, C.","19015",NA,NA,NA,"Southern America","Brazil","Paraná","Antonina","Cabeceiras do Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM005978","MBM005978","Smith, S.F.",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:37:58-03","MBM","MBM","212816","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Tetrastylidium","grandifolium","Tetrastylidium grandifolium","(Baill.) Sleumer","Ziller, S.R.; et al.; et al.","1382",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM212816","MBM212816","Hatschbach, G.",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
