"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"308","2019-08-20 10:11:04-03","UNICAMP","UEC","124634","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2002","06",NA,"Meireles, LD","1040","2002","04","10","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC035789","UEC035789","Árvore, 5m, flores brancas","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"309","2019-08-20 10:11:04-03","UNICAMP","UEC","120373","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2002","11",NA,"Meireles, LD","11","2001","03","18","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC057033","UEC057033","Árvore, 4m, folhas discolores flores com pétalas e estames brancos, anteras marrons, ovária com estigma","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:29:26-03","UNICAMP","UEC","29888","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Leitão Filho, HF; et al.","1816","1976","03","15","Brazil","Minas Gerais","Camanducaia","Monte-Verte.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC065259","UEC065259","Árvore; 3 metros; flores brancas.; Nativo em mata de altitude perto da cidade.","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:29:26-03","UNICAMP","UEC","14551","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Leitão Filho, HF; et al.","1816","1976","03","15","Brazil","Minas Gerais","Camanducaia","Monte-Verte.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC074165","UEC074165","Árvore; 3 metros; flores brancas.; Nativo em mata de altitude perto da cidade.","Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:29:26-03","UNICAMP","UEC","14549","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Vital, DM","4855","1977","05","01","Brazil","Minas Gerais","Itamonte","Brejo da Lapa, Parque Nacional de Itatiaia.","-44.8699989318848","-22.283899307251",NA,NA,"2298","2298","UEC058663","UEC058663","Árvore com ca. 4m alt., flores brancas.","Magnoliopsida",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:29:26-03","UNICAMP","UEC","205163","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2018","03","02","Streher, NS","NS117","2018","01","14","Brazil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia. Trilha do Couto - planalto","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"UEC166926","UEC166926","Campos de Altitude","Magnoliopsida",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:29:26-03","UNICAMP","UEC","77551","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Stehmann, JR; Semir, J","2138","1995","02","02","Brazil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"UEC074164","UEC074164","Arbusto; flores esbranquiçadas.","Magnoliopsida",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:29:26-03","UNICAMP","UEC","24810","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Hatschbach, G","1980",NA,NA,"Oliveira, PI","203","1980","02","12","Brazil","Paraná","Guaratuba","Alto da Serra.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UEC058659","UEC058659","Árvore 5m; flor alva, da capoeira.","Magnoliopsida",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:29:26-03","UNICAMP","UEC","14546","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Hatschbach, G","1977","02",NA,"Hatschbach, G","39752","1977","02","03","Brazil","Paraná","São Mateus do Sul","Labeadinho.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"UEC058660","UEC058660","Arbusto 2m, flores alvas; anteras amarelas.; Margens de corrego.","Magnoliopsida",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 16:29:26-03","UNICAMP","UEC","161973","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Estevan, DA","2005",NA,NA,"Francisco, EM","s.n.","1999","02","09","Brazil","Paraná","Ventania","Beira da estrada.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"UEC009236","UEC009236","Arbusto 2m; flores brancas; frutos verdes.","Magnoliopsida",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 16:29:26-03","UNICAMP","UEC","31981","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Brown Jr, KS","14532","1983","03","01","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, 3km acima da Ponte Maromba, após a curva à direita, após seguir um rio caudaloso.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"UEC074163","UEC074163","Sem flor. Arvoreta no barranco.","Magnoliopsida",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 16:29:26-03","UNICAMP","UEC","138815","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Arzolla, FARDP","2005","04","20","Arzolla, FARDP","774","2005","04","17","Brazil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"UEC199673","UEC199673","Árvore,3 metros, com botões florais, flores brancase frutos imaturos.; Floresta ombriófita mista montana","Magnoliopsida",NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:29:26-03","UNICAMP","UEC","86533","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Sazima, M; Sazima, I","32318","1995","11","02","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC058665","UEC058665","Arvoreta ca. 3m, flors brancas.","Magnoliopsida",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:29:26-03","UNICAMP","UEC","81424","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Rapini, A; Costa, CB; Kirizawa, M","117","1996","03","22","Brazil","São Paulo","Cunha","Pedra da Macela. 15Km de Cunha.","-44.9599990844727","-23.0699996948242",NA,NA,"1800","1800","UEC056926","UEC056926","Árvore 5,0m alt. Flores brancas, anteras amarelas, estígma verde.; Campo Montano Degradado.","Magnoliopsida",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 16:29:26-03","UNICAMP","UEC","181347","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10608","1996","01","26","Brazil","São Paulo","Itararé","Estrada para Bom Sucesso de Itararé. Decida da serra. Beira da estrada.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"UEC058661","UEC058661","Arbusto, ca 3m alt.; corola alva.","Magnoliopsida",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 16:29:26-03","UNICAMP","UEC","84045","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Kinoshita, LS; Koch, I","9511","1994","04","06","Brazil","São Paulo","Lavrinhas","12km ao norte de Lavrinhas, vale do ribeirão do Braço, entre 22º27'16'' S e 22º27'23'' S, entre 44º52'54'' W e 44º52'48'' W","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,"UEC074162","UEC074162","Mata. Árvore 11m alt., frutos imaturos verdes.","Magnoliopsida",NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 16:29:26-03","UNICAMP","UEC","73707","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Kinoshita, LS; Koch, I","9511","1994","04","06","Brazil","São Paulo","Lavrinhas","12km ao norte de Lavrinhas, vale do ribeirão do Braço, entre 22º27'16'' S e 22º27'23'' S, entre 44º52'54'' W e 44º52'48'' W","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,"UEC058666","UEC058666","Mata. Árvore 11m alt., frutos imaturos verdes.","Magnoliopsida",NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 16:29:26-03","UNICAMP","UEC","181348","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Goldenberg, R; Macias, L; Mansano, VF","340","1996","06","13","Brazil","São Paulo","Lavrinhas","12Km ao Norte de Lavrinhas, vale Ribeirão do Braço, entre 22º 27' 46'' e 22º 27' 23'' S, entre 44º 52' 54'' e 44º 52' 48'' W.","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,"UEC058662","UEC058662","Árvore 10 m, caule decorticante, frutos imaturos verdes.; Vegetação secundária, em encosta.","Magnoliopsida",NA,NA,NA,NA,"16795","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:29:26-03","UNICAMP","UEC","83950","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Meireles, LD","2010","08",NA,"Koch, I; Macias, L; Árbocz, GF; Goldenberg, R; Belinello, R","599","1996","05","25","Brazil","São Paulo","Piquete","Margem da entrada para São Francisco dos Campos.","-45.1699981689453","-22.6100006103516",NA,NA,NA,NA,"UEC058664","UEC058664","Árvore 5 m, frutos imaturos verdes.; Mata de altitude, alternando com campo montano.","Magnoliopsida",NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 16:29:26-03","UNICAMP","UEC","67337","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Souza, VC; Lima, MIRG","1999",NA,NA,"Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","581","1994","08","18","Brazil","São Paulo","São Bento Do Sapucaí",NA,"-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"UEC058658","UEC058658","Arbusto de 15m. frutos velhos.; Crescendo sobre pedra do Bauzinho.","Magnoliopsida",NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-03-01 16:29:26-03","UNICAMP","UEC","113049","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Otto & Link","Souza, VC","2000","09",NA,"Freitas, L; Kinoshita, LS","865","2000","05","30","Brazil","São Paulo","São José do Barreiro","Caminho para Pico do Tira-Chapéu.","-44.5699996948242","-22.6399993896484",NA,NA,"1800","1800","UEC058668","UEC058668","Arvoreta/ca. 5m.; Flor: Ombrófila Densa Altomantana (beira de rio).","Magnoliopsida",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"329","2021-03-01 16:29:26-03","UNICAMP","UEC","48840","S","Plantae","Escalloniaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) A.DC.","Silva, SM",NA,NA,NA,"Melo, F; Britez, RM; Silva, SM","94","1986","12","01","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"UEC199293","UEC199293","Arbusto de 3m com flores brancas, coletada em mata ciliar do rio Iguaçu, em local mais aberto; Mata ciliar.","Magnoliopsida",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"330","2019-11-19 14:09:28-03","UFRPE","PEUFR","7988","PreservedSpecimen","Plantae","Saxifragaceae","Escallonia","montevidensis","Escallonia montevidensis","(Cham. & Schltdl.) DC.","A. Selmem",NA,NA,NA,"A. Selmem","5669","1951","02","24","Brasil","Rio Grande do Sul","Taimbé","São Francisco de Paula",NA,NA,NA,NA,"930","930","PEUFR007988",NA,"Arbustum in dumetoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-04 13:19:06-03","UDESC","LUSC","3607","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Sobral, M.",NA,NA,NA,"Sobral, M.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"LUSC008143","LUSC008143",NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA
"332","2020-12-04 13:19:06-03","UDESC","LUSC","9076","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Silva, A.C.",NA,NA,NA,"Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005754","LUSC005754",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-12-04 13:19:06-03","UDESC","LUSC","4142","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Fazzini, A.J.; Souza, L.C.",NA,NA,NA,"Fazzini, A.J.",NA,"2009","03","01","Brasil","Santa Catarina","Lages","PARNAMU.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC008145","LUSC008145",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-12-04 13:19:06-03","UDESC","LUSC","8709","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Mendes, A.",NA,NA,NA,"Mendes, A.",NA,"2012","01","11","Brasil","Santa Catarina","São Joaquim","Parque Nacional de São Joaquim.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"LUSC001404","LUSC001404",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-12-04 13:19:06-03","UDESC","LUSC","5695","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Higuchi, P.",NA,NA,NA,"Negrini, M.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC008136","LUSC008136",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-12-04 13:19:06-03","UDESC","LUSC","8132","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Chaves, C.L.",NA,NA,NA,"Chaves, C.L.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC008135","LUSC008135",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-04 13:19:06-03","UDESC","LUSC","8844","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","R. Maidel",NA,NA,NA,"C. Smekatz",NA,"2017","01","31","Brasil","Santa Catarina","Urubici","coletada em margem de floresta.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC001927",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-04 13:19:06-03","UDESC","LUSC","8779","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Sobral, M.",NA,NA,NA,"Dallabrida, J. P.",NA,"2014","07","15","Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC008134","LUSC008134",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"339","2020-12-04 13:19:06-03","UDESC","LUSC","4141","PreservedSpecimen","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Link & Otto","Martins, D.; Lourenço, A.",NA,NA,NA,"Martins, D.","237","2008","03","18","Brasil","Santa Catarina","Urupema","Fazenda das Nascentes.","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,"LUSC008146","LUSC008146",NA,NA,NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA
"340","2019-01-17 11:22:21-02","PUCRS","MPUC","17079","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto",NA,NA,NA,NA,NA,NA,"1998","01","16","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"2",NA,NA,NA
"341","2019-01-17 11:22:21-02","PUCRS","MPUC","13990","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","B. Harter","2000","01","01",NA,NA,"1998","01","21","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Vegetação pioneira (F:86), Campo (F:84)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1","186",NA,NA
"342","2019-01-17 11:22:21-02","PUCRS","MPUC","13986","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","B. Harter",NA,NA,NA,NA,NA,"1997","01","17","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Campo (F: 84)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1","186",NA,NA
"343","2019-01-17 11:22:21-02","PUCRS","MPUC","11583","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto",NA,NA,NA,NA,NA,NA,"2007","01","14","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
"344","2019-01-17 11:22:21-02","PUCRS","MPUC","13988","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","W. Maier","2000","01","01",NA,NA,NA,NA,NA,"Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Vegetação pioneira (F: 86)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
"345","2019-01-17 11:22:21-02","PUCRS","MPUC","19451","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","S.M. Nunes","2007","01","01",NA,NA,"2007","02","05","Brasil","RS","Cambará do Sul","Fazenda do Lobo","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,"Escalloniales","South America",NA,NA,"30776","auto","Equisetopsida",NA,NA,"2",NA,NA,NA
"346","2021-01-28 13:24:29-03","PUCRS","MPUC","7760","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","W. Maier","2010","01","01",NA,NA,"1996","12","07","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Escalloniales","South America",NA,NA,"76715","auto","Equisetopsida",NA,NA,"1",NA,NA,NA
"347","2020-01-24 17:51:10-03","PUCRS","MPUC","19287","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","N.I. Matzenbacher","1999","01","01",NA,NA,"1999","02","20","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Escalloniales","South America",NA,NA,"76715","auto","Equisetopsida",NA,NA,"1",NA,NA,NA
"348","2019-01-17 11:22:21-02","PUCRS","MPUC","20434","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","L. Eggers","2004","01","01",NA,NA,"2004","01","05","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Trabalho de Fitossociologia da Vegetação Campestre do CPCN Pró-Mata",NA,"Escalloniales","South America",NA,NA,"76715","auto","Equisetopsida",NA,NA,"1",NA,NA,NA
"349","2019-01-17 11:22:21-02","PUCRS","MPUC","20882","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","Jarenkow. J.A.","1993","01","01","D.B. Falkenberg",NA,"1993","01","23","Brasil","RS","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,NA,NA,NA,NA,"Em borda vassoral",NA,"Escalloniales","South America",NA,NA,"19833","auto","Equisetopsida",NA,NA,"1","2275",NA,NA
"350","2019-01-17 11:22:21-02","PUCRS","MPUC","13992","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","R.A. Baaske","2001","01","01",NA,NA,"2000","05","18","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
"351","2019-01-17 11:22:21-02","PUCRS","MPUC","13987","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","M. Sobral","2000","01","01",NA,NA,"1990","12","26","Brasil","RS","Nova Petrópolis","Bairro Joaneta","-51.1144444","-29.3763889","-51.1144444000","-29.3763889000",NA,NA,NA,NA,"Mato primário e secundário, pastagens e mata ciliar (F:22)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
"352","2019-01-17 11:22:21-02","PUCRS","MPUC","13991","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","R.A. Baaske","2001","01","01",NA,NA,"2000","02","06","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Banhado (F: 92)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
"353","2019-01-17 11:22:21-02","PUCRS","MPUC","13531","S","Plantae","Escalloniaceae","Escallonia","bifida","Escallonia bifida","Linket Otto","M. Sobral",NA,NA,NA,NA,NA,"1993","02","06","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra, Fortaleza","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,NA,"Campos e matinho nebular (F:58)",NA,"Escalloniales","South America",NA,NA,NA,NA,"Equisetopsida",NA,NA,"1",NA,NA,NA
