"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"87","2021-03-15 18:27:00-03","USP","SPF","78963","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Carneiro-Torres, DS","Harley, RM","26030","1988","11","08",NA,"Brasil","Bahia","Rio de Contas","Ao norte da cidade, a 100 m do povoado do Mato Grosso.","-41.85","-13.466667","1300","1300",NA,"Subarbusto. Folhas viscosas. Cálice ocráceo. Pétalas e estames brancos.; Campo rupestre.","SPF00078963","SPF00078963",NA,NA,NA,"-41.85","-13.466667","2007","10",NA,NA,NA,NA,NA
"88","2021-03-15 18:27:00-03","USP","SPF","78964","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Carneiro-Torres, DS","Harley, RM","25767","1988","10","30",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas","-41.933333","-13.533333","1350","1450",NA,"Pico das Almas. Vertete leste. Trilho Faz. Silvina-Queiroz. Campo arenoso com afloramento de rocha conglomerada. Na base das rochas.; Subarbusto até 50 cm. folhas verde-acinzentadas com pilosidade marrom-amarelado. Pétalas das flores","SPF00078964","SPF00078964",NA,NA,NA,"-41.933333","-13.533333","2007","10",NA,NA,NA,NA,NA
"89","2021-03-15 18:27:00-03","USP","SPF","86997","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","622","1992","07","06",NA,"Brasil","Bahia","Abaíra","Catolés, Caminho Tanque do Boi - Anáguas.","-41.9","-13.266667","1400","1400",NA,"Arbusto de até 1 m. Folhas discolor, planta com glândulas viscosas, flores masculinas, cálice castanho claro, flores brancas, flores femininas cálice amarelado com ápice verde, frutos amarelo esverdeado.; Campo rupestre.","SPF00086997","SPF00086997",NA,NA,NA,"-41.9","-13.266667",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-15 18:27:00-03","USP","SPF","87951","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","1377","1992","10","26",NA,"Brasil","Bahia","Abaíra","Catolés","-41.866667","-13.3","1350","1350",NA,"Belo Horizonte, acima do Jambreiro, próximo à Serra do Sumbaré. Campo rupestre com solo arenoso e grandes matações de rochas.; Arbusto até 70 cm. Folhas verdes discolor, pedúnculo, pedicelo verde ferrugíneo, cálice da flor feminina f","SPF00087951","SPF00087951",NA,NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-15 18:27:00-03","USP","SPF","87962","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Ganev, W","1366","1992","10","27",NA,"Brasil","Bahia","Abaíra","Catolés","-41.866667","-13.3","1350","1350",NA,"Belo Horizonte, acima do Jambreiro, próximo à Serra do Sumbaré. Campo rupestre com solo arenoso e grandes matações de rochas.; Arbusto de até 80 cm. Folhas verdes discolor, flor feminina, cálice creme com margem esverdeada, estiletes","SPF00087962","SPF00087962",NA,NA,NA,"-41.866667","-13.3",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-15 18:27:00-03","USP","SPF","89532","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Sano, PT","H50885","1992","03","05",NA,"Brasil","Bahia","Abaíra","Bem Querer. Entre rochas.","-41.883333","-13.266667","1800","1800",NA,"Arbusto 1.5 m alt. Folhas viscosas. Inflorescência e cálice dourados. Flor estaminada com corola e estames alvos. Flores pistiladas verdes.","SPF00089532","SPF00089532",NA,NA,NA,"-41.883333","-13.266667",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 18:27:00-03","USP","SPF","91067","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Stannard, BL","H51716","1992","03","02",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","1200","1400",NA,"Caminho de Boa Vista até o Bicota. Carrasco.; Arbusto 50 cm alt. Brácteas das flores femininas alvas. Carrasco.","SPF00091067","SPF00091067",NA,NA,NA,"-41.85","-13.316667",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 18:27:00-03","USP","SPF","91221","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Harley, RM","H51205","1992","01","08",NA,"Brasil","Bahia","Abaíra","Tijuquinho. Entre pedras.","-41.9","-13.266667","1650","1800",NA,"Arbusto até 1.0 m alt., caules vináceos. Tricomas glandulares, base dos pecíolos e margem das tépalas femininas verde-amareladas. Tépalas das flores femininas e sépalas das masculinas pardo-esverdeadas, pétalas das flores masculinas","SPF00091221","SPF00091221",NA,NA,NA,"-41.9","-13.266667",NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 18:27:00-03","USP","SPF","92234","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Queiroz, LP","H51519","1992","02","10",NA,"Brasil","Bahia","Piatã","Serra de Santana","-41.766667","-13.15","1360","1360",NA,"Arbusto ca. 1.5 m caule, margem das folhas e estípulas viscosos. Folhas verde acinzentadas na face inferior, verde-vivo na face superior, estípulas com glândulas verde-amareladas, flor feminina com tépalas creme-esverdeadas e tons de","SPF00092234","SPF00092234",NA,NA,NA,"-41.766667","-13.15",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 18:27:00-03","USP","SPF","95559","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Sano, PT","CFCR14680","1994","03","01",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.853611","-13.408333","1400","1600",NA,"Estrada entre o Distrito de Mato Grosso e o pé do Morro do Itabira. Campo rupestre com amta no pé do morro .; Arbusto ca. 1 m alt.; flores pistiladas com tépalas verdes; ovário amarelo-esverdeado e ramos do estilete vermelhos; flores","SPF00095559","SPF00095559",NA,NA,NA,"-41.853611","-13.408333","2003","06","26",NA,NA,NA,NA
"97","2021-03-15 18:27:00-03","USP","SPF","91563","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Harley, RM","H52032","1992","02","14",NA,"Brasil","Bahia","Abaíra","Campo do Cigano.","-41.916667","-13.25","1780","1780",NA,"Arbusto 60 cm alt., folhas ferrugíneas na face inferior, tépalas da flor feminina avermelhadas, da flor masculina ferrugíneas, pétalas e estames alvos.","SPF00091563","SPF00091563",NA,NA,NA,"-41.916667","-13.25",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 18:27:00-03","USP","SPF","152365","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Lima, LR","Lima, LR","170","2002","05","28",NA,"Brasil","Bahia","Palmeiras","Trilha para a Cachoeira da Fumaça.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Erva, ca. 20 cm alt., na margem do rio um pouco antes da trilha para a Cachoeira da Fumaça, na beira da estrada. Folhas pilosas com margem exsudando resina. Flores estaminadas creme-esverdeadas.; Campo rupestre.","SPF00152365","SPF00152365","20767","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA
"99","2021-03-15 18:27:00-03","USP","SPF","49239","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Cordeiro, I","Harley, RM","24204","1987","02","14",NA,"Brasil","Bahia","Piatã","Arredores da cidade no caminho para Capelinha.","-41.7728004455566","-13.1519002914429",NA,NA,NA,"Arbusto ca. 30 cm alt., viscoso. Sépalas esverdeadas com glândulas verde-brilhantes na margem. Ovário alvo. Estames alvos. Frutos amarelo-alaranjado.","SPF00049239","SPF00049239","41184","auto",NA,NA,NA,"2005","06",NA,NA,NA,NA,NA
"100","2021-03-15 18:27:00-03","USP","SPF","170286","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","Webster, GL","Mori, SA","13499","1980","03","21",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas, A 5 km ao NW de Rio de Contas.","-41.8114013671875","-13.5789003372192","1000","1200",NA,"Arbusto, 1.5 m alt. Cálice marrom, corola e estames brancos. Folhagem pegajosa.; Campo rupestre.","SPF00170286","SPF00170286","49773","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:30:49-03","UEFS","HUEFS","102064","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Conceição, A.A.","1457","2005","09","10",NA,"Brasil","Bahia","Lençóis",NA,"-41.616667","-12.416667",NA,NA,NA,NA,"HUEFS0102064","HUEFS0102064",NA,NA,"Rosanae","41W37'","12S25'",NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:30:49-03","UEFS","HUEFS","170542","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Fotius, G.","3793","1984","02","16",NA,"Brasil","Pernambuco","Exu","Chapada do Araripe Planalto arenoso - capoeira na beira da estrada.","-40.233333","-7.733333",NA,NA,NA,NA,"HUEFS0170542","HUEFS0170542",NA,NA,"Rosanae","40W14'","7S44'",NA,NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:30:49-03","UEFS","HUEFS","128871","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Conceição, A.A.","2610","2007","10","03",NA,"Brasil","Bahia","Lençóis","Estiva Estiva. Chapada Diamantina.","-41.383333","-12.566667","1000","1000",NA,NA,"HUEFS0128871","HUEFS0128871",NA,NA,"Rosanae","41W23'","12S34'","2008","11",NA,NA,NA,NA,NA
"104","2019-10-07 09:30:49-03","UEFS","HUEFS","128875","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Conceição, A.A.","2614","2007","10","03",NA,"Brasil","Bahia","Lençóis","Estiva Estiva. Chapada Diamantina.","-41.383333","-12.566667","1000","1000",NA,NA,"HUEFS0128875","HUEFS0128875",NA,NA,"Rosanae","41W23'","12S34'","2008","11",NA,NA,NA,NA,NA
"105","2019-12-06 13:28:53-03","UEFS","HUEFS","170543","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Fotius, G.","3809","1984","03","28",NA,"Brasil","Pernambuco","Petrolina","Serra do Boqueirão Morro baixo com muitos blocos e afloramentos de granito gnaisse","-40.233333","-7.733333",NA,NA,NA,"Floresta baixa mais ou menos densa.","HUEFS0170543","HUEFS0170543",NA,NA,"Rosanae","40W14'","7S44'",NA,NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:30:49-03","UEFS","HUEFS","188224","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Hatschbach, G.","56790","1992","04","07",NA,"Brasil","Bahia","Rio de Contas","Mato Grosso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"HUEFS0188224","HUEFS0188224","49773","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:30:49-03","UEFS","HUEFS","152397","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Moraes, P.L.R.de","2968","2009","08","28",NA,"Brasil","Bahia","Rio de Contas","Pico do Itoibira","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"HUEFS0152397","HUEFS0152397","49773","auto","Rosanae",NA,NA,"2011","07",NA,NA,NA,NA,NA
"108","2019-10-07 09:30:49-03","UEFS","HUEFS","11065","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","622","1992","07","06",NA,"Brasil","Bahia","Abaíra",NA,"-41.9","-13.266667","1400","1400",NA,NA,"HUEFS0011065","HUEFS0011065",NA,NA,"Rosanae","41W54'","13S16'","1996","12",NA,NA,NA,NA,NA
"109","2019-10-07 09:30:49-03","UEFS","HUEFS","111158","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Neves, S.P.S.","84","2006","07","22",NA,"Brasil","Bahia","Lençóis","Mucugezinho.","-41.419722","-12.464722",NA,NA,NA,"Afloramento rochoso.","HUEFS0111158","HUEFS0111158",NA,NA,"Rosanae","41W25'11''","12S27'53''",NA,NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:30:49-03","UEFS","HUEFS","113999","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Harley, R.M.","H51205","1992","01","08",NA,"Brasil","Bahia","Abaíra","Tjuquinho.","-41.9","-13.266667","1650","1800",NA,"Entre pedras.","HUEFS0113999","HUEFS0113999",NA,NA,"Rosanae","41W54'","13S16'",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:30:49-03","UEFS","HUEFS","120408","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Queiroz, L.P.de","H51519","1992","02","10",NA,"Brasil","Bahia","Piatã","Serra de Santana.","-41.766667","-13.15",NA,NA,NA,"Campo rupestre sobre arenito.","HUEFS0120408","HUEFS0120408",NA,NA,"Rosanae","41W46'","13S9'",NA,NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:30:49-03","UEFS","HUEFS","12430","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","1366","1992","10","27",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","1350","1350",NA,NA,"HUEFS0012430","HUEFS0012430",NA,NA,"Rosanae","41W52'","13S18'","1996","12",NA,NA,NA,NA,NA
"113","2019-10-07 09:30:49-03","UEFS","HUEFS","12441","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","1377","1992","10","26",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","1350","1350",NA,NA,"HUEFS0012441","HUEFS0012441",NA,NA,"Rosanae","41W52'","13S18'","1996","12",NA,NA,NA,NA,NA
"114","2019-10-07 09:30:49-03","UEFS","HUEFS","127624","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Pastore, J.F.B.","2162","2007","08","08",NA,"Brasil","Bahia","Palmeiras","Capão, vale do Capão, próximo ao rio pousada do Dai.","-41.582222","-12.57","917","917",NA,"Caatinga.","HUEFS0127624","HUEFS0127624",NA,NA,"Rosanae","41W34'56''","12S34'12''","2007","11",NA,NA,NA,NA,NA
"115","2019-10-07 09:30:49-03","UEFS","HUEFS","137148","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Conceição, A.A.","2895","2008","06","10",NA,"Brasil","Bahia","Palmeiras","Estrada Capão - Palmeiras.","-41.5","-12.566667","880","880",NA,"Transição cerrado - campo rupestre.","HUEFS0137148","HUEFS0137148",NA,NA,"Rosanae","41W30'","12S34'","2008","11",NA,NA,NA,NA,NA
"116","2019-10-07 09:30:49-03","UEFS","HUEFS","12926","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","1661","1992","12","16",NA,"Brasil","Bahia","Abaíra",NA,"-41.75","-13.366667","850","850",NA,NA,"HUEFS0012926","HUEFS0012926",NA,NA,"Rosanae","41W45'","13S22'","1996","12",NA,NA,NA,NA,NA
"117","2019-10-07 09:30:49-03","UEFS","HUEFS","156869","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Cardoso, D.","2823","2009","12","12",NA,"Brasil","Bahia","Abaíra","Bicota, alto da serra, no caminho para o Vira Saia.","-41.8525","-13.328333","1600","1600",NA,"Campo rupestre.","HUEFS0156869","HUEFS0156869",NA,NA,"Rosanae","41W51'9''","13S19'42''","2011","07",NA,NA,NA,NA,NA
"118","2019-10-07 09:30:49-03","UEFS","HUEFS","15836","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","2297","1993","10","23",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","1150","1150",NA,NA,"HUEFS0015836","HUEFS0015836",NA,NA,"Rosanae","41W52'","13S18'","1996","12",NA,NA,NA,NA,NA
"119","2019-10-07 09:30:49-03","UEFS","HUEFS","17052","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","3010","1994","03","31",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.283333",NA,NA,NA,NA,"HUEFS0017052","HUEFS0017052",NA,NA,"Rosanae","41W52'","13S17'","1999","09",NA,NA,NA,NA,NA
"120","2019-10-07 09:30:49-03","UEFS","HUEFS","18127","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Ganev, W.","3382","1994","06","17",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","1100","1100",NA,NA,"HUEFS0018127","HUEFS0018127",NA,NA,"Rosanae","41W51'","13S18'","1998","03",NA,NA,NA,NA,NA
"121","2019-10-07 09:30:49-03","UEFS","HUEFS","192014","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.",NA,"Cordeiro, I.","3405","2012","11","22",NA,"Brasil","Bahia","Lençóis","Serra do Sincorá; Rodovia BR 242, entre o Morro do Pai Inácio e a cidade de Lençóis, próximo ao riacho Mucugezinho, lado da estrada oposto ao riacho.","-41.408611","-12.464444","703","703",NA,"Campo rupestre.","HUEFS0192014","HUEFS0192014",NA,NA,"Rosanae","41W24'31''","12S27'52''",NA,NA,NA,NA,NA,NA,NA
"122","2019-10-07 09:30:49-03","UEFS","HUEFS","20790","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Pereira, A.","PCD334","1994","07","30",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.433333","-12.45","950","950",NA,"Vegetação rupícola em patamar rochoso. Arenitos com folhelhos e solos litólicos.","HUEFS0020790","HUEFS0020790",NA,NA,"Rosanae","41W26'","12S27'","1999","11",NA,NA,NA,NA,NA
"123","2019-10-07 09:30:49-03","UEFS","HUEFS","21022","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Melo, E.","PCD1250","1994","11","22",NA,"Brasil","Bahia","Lençóis","Morro da Chapadinha.","-41.45","-12.45","1000","1000",NA,"Afloramentos rochosos.","HUEFS0021022","HUEFS0021022",NA,NA,"Rosanae","41W27'","12S27'","1999","11",NA,NA,NA,NA,NA
"124","2019-10-07 09:30:49-03","UEFS","HUEFS","21474","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Guedes, M.L.S.","PCD2065","1995","06","30",NA,"Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.416667","-12.45","810","810",NA,"Campo rupestre com gramíneas e arbustos. Afloramentos rochosos de arenito.","HUEFS0021474","HUEFS0021474",NA,NA,"Rosanae","41W25'","12S27'","1999","11",NA,NA,NA,NA,NA
"125","2019-10-07 09:30:49-03","UEFS","HUEFS","26030","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","A.P.S.Gomes et al.","Bautista, H.P.","PCD3651","1996","07","15",NA,"Brasil","Bahia","Mucugê","Pedra redonda, entre o rio Preto e o rio Paraguaçu.","-41.4","-12.95","1070","1070",NA,"Gerais. Areia.","HUEFS0026030","HUEFS0026030",NA,NA,"Rosanae","41W24'","12S57'","2008","11",NA,NA,NA,NA,NA
"126","2019-10-07 09:30:49-03","UEFS","HUEFS","26061","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","D.S.Carneiro-Torres","Hind, D.J.N.","PCD3977","1996","11","03",NA,"Brasil","Bahia","Piatã","Sopé da Serra de Santana.","-41.766111","-13.149167","1180","1180",NA,NA,"HUEFS0026061","HUEFS0026061",NA,NA,"Rosanae","41W45'58''","13S8'57''","2001","08",NA,NA,NA,NA,NA
"127","2019-10-07 09:30:49-03","UEFS","HUEFS","58347","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii","Pax & K.Hoffm.","I.Cordeiro","Roque, N.","524","2001","07","02",NA,"Brasil","Bahia","Lençóis","Lençóis.","-41.408333","-12.464444","723","723",NA,"Campo rupestre.","HUEFS0058347","HUEFS0058347",NA,NA,"Rosanae","41W24'30''","12S27'52''","2004","04",NA,NA,NA,NA,NA
"128","2019-09-04 18:59:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,NA,"P. von Luetzelburg","290",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"129","2019-07-09 13:26:22-03","F","FMNH-SEEDPLANTS","V0192134F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"RRC ID Flag","L. P. de Queiroz",NA,NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0192134F","V0192134F_01 V0192134F_02",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"H-51519",NA
"130","2020-07-23 12:06:04-03","CEPLAC","CEPEC","47574","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","R. M. Harley","27196","1988","12","16",NA,"Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente oeste. Paramirim das Crioulas e ao NNW do pico.","-42","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W0'","13S31'",NA,NA,NA,NA,NA,NA,"28/02/2004"
"131","2020-07-23 11:56:14-03","CEPLAC","CEPEC","17079","PreservedSpecimen","Plantae",NA,NA,NA,"Croton","luetzelburgii","Croton luetzelburgii",NA,"R. Riina","S. A. Mori","12378","1979","07","21",NA,"Brasil","Bahia","RIO DE CONTAS","4Km ao N da cidade.","-41.766667","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W46'","13S32'",NA,NA,NA,NA,NA,NA,"30/01/2006"
"132","2020-07-23 12:06:04-03","CEPLAC","CEPEC","32299","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","R. M. Harley","22672","1980","05","27",NA,"Brasil","Bahia","LENÇÓIS","Serras dos Lençóis. Aprox. 7-10Km ao longo da Rod. Seabra/Itaberaba, Rod. ao W de Lençóis, próx. ao Rio Mucugezinho.","-41.433333","-12.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'","12S28'",NA,NA,NA,NA,NA,NA,"28/02/2004"
"133","2020-07-23 12:06:04-03","CEPLAC","CEPEC","46152","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","R. M. Harley","26030","1988","11","08",NA,"Brasil","Bahia","RIO DE CONTAS","Ao N da cidade, a 100m do povoado de Mato Grosso.","-41.85","-13.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W51'","13S28'",NA,NA,NA,NA,NA,NA,"28/02/2004"
"134","2020-07-23 12:06:04-03","CEPLAC","CEPEC","67795","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","A. M. Giulietti",NA,"1994","09","28",NA,"Brasil","Bahia","LENÇÓIS","Serra da Chapadinha. Serra do Brejão.","-41.441389","-12.464444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'29","12S27'52",NA,NA,NA,NA,NA,NA,"28/02/2004"
"135","2020-07-23 12:06:04-03","CEPLAC","CEPEC","68489","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","luetzelburgii","Croton luetzelburgii",NA,"B. Vancue","H. P. Bautista",NA,"1994","07","29",NA,"Brasil","Bahia","LENÇÓIS","Sera da Chapadinha.","-41.445278","-12.459722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W26'43","12S27'35",NA,NA,NA,NA,NA,NA,"28/02/2004"
