"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"1524","2020-08-20 14:59:03-03","UFSC","FLOR","64368","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Harley, R.M.","16551","1974","02","28","Brasil","Bahia","Campo Formoso","Serra da Jacobina. Oeste da Estiva, cerca de 12km Norte do Senhor do Bonfim na BA 130 a Juazeiro. Oeste superior, enfrentando encostas de serra para o cume com mastro de televisão. (município alterado no banco de dados FLOR conforme coordenadas informadas","-40.25","-10.3","40º15'W","10º18'0''S",NA,NA,NA,"FLOR0064368","FLOR0064368",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2020-08-20 14:59:03-03","UFSC","FLOR","64369","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Harley, R.M.","16936","1974","03","07","Brasil","Bahia","Sento Sé","Serra do Curral Feio, a 18km Noroeste de Lagoinha, 5,5 km Sudoeste de Delfino, na estrada para Minas do Mimoso.","-41.333333","-10.333333","41º20'W","10º20'0''S",NA,NA,NA,"FLOR0064369","FLOR0064369",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","2020-08-20 14:59:03-03","UFSC","FLOR","64370","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Harley, R.M.","19215","1977","03","01","Brasil","Bahia","Morro do Chapéu","19,5 km de Morro do Chapéu na BA 052 estrada para Mundo Novo pelo Rio Ferro Doido.","-41.033333","-11.633333","41º2'W","11º38'0''S",NA,NA,"Habitat: com arenito horizontalmente achatado e molhado na superfície do solo, com areia úmida, pântano de junco, expõe rocha e cachoeira","FLOR0064370","FLOR0064370",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","2020-08-20 14:59:03-03","UFSC","FLOR","64371","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2017","04","05","Harley, R.M.; Sakuragui, C.M.; Sano, P.T.; Atkins, S.; Souza, V.C.","s/n","1994","02","14","Brasil","Bahia","Lençóis","Estrada entre Lençóis e Seabra, a 20km NW de Lençóis.","-41.428333","-12.462778","41º25'42''W","12º27'46''S","900","900","Espiguetos com base castanho-clara e ápice esverdeado Habitat: Campo rupestre. Solo arenoso úmido na beira de rio","FLOR0064371","FLOR0064371",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","2020-08-20 14:59:03-03","UFSC","FLOR","65013","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2017","03","15","Oliveira, C.R.S.; Fabricante, J.R.","416","2012","07","02","Brasil","Pernambuco","Buíque","Parque Nacional do Vale do Catimbau. Trilha à esquerda da Trilha do Canyon.","-37.250833","-8.532222","37º15'3''W","8º31'56''S","919","919","Erva ca. 15 cm alt. Inflorescências congestas amarronzadas no ápice do escapo floral","FLOR0065013","FLOR0065013",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","2020-08-20 14:59:03-03","UFSC","FLOR","65014","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2017","03","15","Siqueira-Filho, J.A.; Alves, A.L.; Pimenta, W.A.","2422","2011","02","16","Brasil","Pernambuco","Salgueiro","Lote 3, Assentamento Monte Alegre, Açude Monte Alegre.","-39.1125","-8.024167","39º6'45''W","8º1'27''S","440","440","Erva cespitosa, anfíbia, cerca de 15 cm de alt. Habitat: Bioma Caatinga. Fitofisionomia Savana Estépica. Solo litólico","FLOR0065014","FLOR0065014",NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","2020-08-20 14:59:03-03","UFSC","FLOR","66434","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Weber, P.A.P.","2017","03","10","Weber, P.A.P.","631","2017","03","10","Brasil","Santa Catarina","Araquari","terreno do futuro aterro industrial da WEG.","-48.885","-26.485556","48º53'6''W","26º29'8''S","18","18","área aberta, baixada eventualmente alagada","FLOR0066434",NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2020-08-20 14:59:03-03","UFSC","FLOR","64437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos holosericeus","(Link) T.Koyama","Silva, L.P.","2017","03","16","Harley, R.M.; et alii","25860","1988","11","02","Brasil","Bahia","Livramento De Nossa Senhora","Livramento do Brumado, Lagoa Vargem de Dentro, c, 8km ao oeste da cidade.","-41.783333","-13.633333","41º47'W","13º38'S",NA,NA,"Beira da Lagoa, em solo úmido. Inflorescência verde.","FLOR0064437","FLOR0064437",NA,NA,NA,NA,"Poales","holosericeus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","2020-08-20 14:59:03-03","UFSC","FLOR","64367","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Bastos, M.N.; Rosário, C.S.; Lobato, L.C.B.","s/n",NA,NA,NA,"Brasil","Pará","Maracanã","Ilha do Algodoal: Praia da Princesa.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,"FLOR0064367","FLOR0064367",NA,NA,NA,NA,"Poales",NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA
"1533","2020-08-20 14:59:03-03","UFSC","FLOR","64366","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Andrade-Lima, D.","6316","1971","07","21","Brasil","Pernambuco","Arcoverde","Estação Esperimental do IPA.","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,NA,"FLOR0064366","FLOR0064366",NA,NA,NA,NA,"Poales",NA,"23066","auto",NA,NA,NA,NA,NA,NA,NA
"1534","2020-08-20 14:59:03-03","UFSC","FLOR","64375","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2017","04","05","Mendes, A.P.","3595","1995","10","05","Brasil","Pernambuco","Cabo de Santo Agostinho","Porto de Suape.","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"FLOR0064375","FLOR0064375",NA,NA,NA,NA,"Poales",NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"1535","2020-08-20 14:59:03-03","UFSC","FLOR","64372","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2016","02","03","Lima, V.C.; Barros, L.R.; Lins, A.M.S.F.","18",NA,NA,NA,"Brasil","Pernambuco","Carpina","CETREINO - EMATER.","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,NA,"FLOR0064372","FLOR0064372",NA,NA,NA,NA,"Poales",NA,"19558","auto",NA,NA,NA,NA,NA,NA,NA
"1536","2020-08-20 14:59:03-03","UFSC","FLOR","64376","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2017","03","17","Miranda, A.M.; et al.","1972","1994","04","03","Brasil","Pernambuco","Gravatá",NA,"-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,"FLOR0064376","FLOR0064376",NA,NA,NA,NA,"Poales",NA,"19146","auto",NA,NA,NA,NA,NA,NA,NA
"1537","2020-08-20 14:59:03-03","UFSC","FLOR","49548","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2017","03","21","Miranda, A.M.; et alii","2769","1997","07","12","Brasil","Pernambuco","Pesqueira",NA,"-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,"erva, flor inflorescência verde-amarronzada","FLOR0049548",NA,NA,NA,NA,NA,"Poales",NA,"36615","auto",NA,NA,NA,NA,NA,NA,NA
"1538","2020-08-20 14:59:03-03","UFSC","FLOR","61084","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Miranda, A.M.","5679","2008","05","08","Brasil","Pernambuco","Sirinhaém",NA,"-35.1161003112793","-8.59082984924316",NA,NA,NA,NA,"Erva cespitosa, segmentos vegetativos verdes, inflorescência verde-amarronzada","FLOR0061084","FLOR0061084",NA,NA,NA,NA,"Poales",NA,"20997","auto",NA,NA,NA,NA,NA,NA,NA
"1539","2020-08-20 14:59:03-03","UFSC","FLOR","64374","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Mendes, A.P.; Settini, A.C.","412","1996","11","08","Brasil","Rio Grande do Norte","Natal","Ganipabu: arredores do alagado,próximo ao acesso da praia.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,"FLOR0064374","FLOR0064374",NA,NA,NA,NA,"Poales",NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA
"1540","2020-08-20 14:59:03-03","UFSC","FLOR","64373","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Silva, L.P.","2016","02","03","Mendes, A.P.; Settini, A.C.","377","1996","11","07","Brasil","Rio Grande do Norte","Nísia Floresta","Estação Florestal de Experimetnação (EFLEX) - IBAMA (Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis): entre as lagoas Seca e Coruja.","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,NA,"FLOR0064373","FLOR0064373_1 FLOR0064373_2",NA,NA,NA,NA,"Poales",NA,"17449","auto",NA,NA,NA,NA,NA,NA,NA
"1541","2020-08-20 14:59:03-03","UFSC","FLOR","40439","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","09","21","Trevisan, R.","457","2005","11","08","Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiniano, BR 116, Km 307.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"FLOR0040439",NA,NA,NA,NA,NA,"Poales",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1542","2020-08-20 14:59:03-03","UFSC","FLOR","41284","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Sobral, M.","1984","09",NA,"Silva Filho, F.A. da; Reis, A.","105","1984","02","28","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Palmar.","-53.3680992126465","-33.5189018249512",NA,NA,"2","2","erva","FLOR0041284",NA,NA,NA,NA,NA,"Poales",NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA
"1543","2020-08-20 14:59:03-03","UFSC","FLOR","57800","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2019","06","08","Crippa, L.","131","2008","05","01","Brasil","Rio Grande do Sul","São José do Norte",NA,"-52.0416984558105","-32.0147018432617",NA,NA,"10","10","Habitat: mata de restinga, sobre dunas","FLOR0057800","FLOR0057800",NA,NA,NA,NA,"Poales",NA,"97770","auto",NA,NA,NA,NA,NA,NA,NA
"1544","2020-08-20 14:59:03-03","UFSC","FLOR","55158","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2017","03","21","Prata, A.P.; Lizidatti, C.S. & Prata, F.L.","462","1998","04","14","Brasil","Roraima","Boa Vista","Caçari, Clube Atlético Telaima (CAT), margem do rio Cauamé.","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,NA,"FLOR0055158",NA,NA,NA,NA,NA,"Poales",NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA
"1545","2020-08-20 14:59:03-03","UFSC","FLOR","60977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2019","06","08","Nuernberg, A.; Mello, A.S.","1109","2011","06","10","Brasil","Santa Catarina","Araranguá","Morro dos Conventos.","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Herbácea Habitat: Restinga, campo úmido","FLOR0060977","FLOR0060977",NA,NA,NA,NA,"Poales",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA
"1546","2020-08-20 14:59:01-03","UFSC","FLOR","21193","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","03","03","Souza, M.L.; Amaral, L.G.; Fronza, M.; Sá, M.R. de & Araujo, A.C.","1068","1988","03","15","Brasil","Santa Catarina","Florianópolis","Antiga estrada para o Balneário Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0021193",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1547","2020-08-20 14:59:03-03","UFSC","FLOR","41654","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","09","21","Hassemer, G.N.","159","2008","12","11","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva, flor verde-acastanhada","FLOR0041654",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1548","2020-08-20 14:59:03-03","UFSC","FLOR","41832","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","09","21","Hassemer, G.N.","190","2010","04","26","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva, flor acastanhada","FLOR0041832",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1549","2020-08-20 14:59:01-03","UFSC","FLOR","21153","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Araujo, A.C.",NA,NA,NA,"Souza, M.L.; et alii","1013","1988","03","15","Brasil","Santa Catarina","Florianópolis","Estrada para Jurerê, próximo a 2ª ponte, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0021153",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1550","2020-08-20 14:59:01-03","UFSC","FLOR","21156","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","10","01","Souza, M.L.; et alii","1011","1988","04","19","Brasil","Santa Catarina","Florianópolis","Estrada para Jurerê, próximo à 2ª ponte, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0021156",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1551","2020-08-20 14:59:01-03","UFSC","FLOR","21175","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","10","01","Souza, M.L.; Amaral, L.G. & Fronza, M.","1050","1987","06","23","Brasil","Santa Catarina","Florianópolis","Estrada velha para a Praia da Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0021175",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1552","2020-08-20 20:41:06-03","UFSC","FLOR","5403","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Araujo, A.C.","1991",NA,NA,"Silva Filho, F.A. da; Cardoso, J.F.A.","1","1982","01","24","Brasil","Santa Catarina","Florianópolis","Ilha do Campeche.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva rupícola","FLOR0005403",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1553","2020-08-20 20:41:06-03","UFSC","FLOR","8747","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Araujo, A.C.","1990",NA,NA,"Souza, M.L.; Falkenberg, D.B.","203","1984","01","11","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0008747",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1554","2020-08-20 14:59:03-03","UFSC","FLOR","38966","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","09","21","Souza, M.L.; Falkenberg, D.B.","207a","1984","01","11","Brasil","Santa Catarina","Florianópolis","Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"flor inflorescência capituliforme com espiguetas alaranjadas. Mesma coleta de FLOR 6748. Segundo A.C. Araújo, havia duas espécies na coleta, por isso foi desmembrada e esta recebeu o número de coletor 207a.","FLOR0038966",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1555","2020-08-20 14:59:03-03","UFSC","FLOR","37708","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","6583","1966","01","18","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","Abundante nos pastos.","FLOR0037708",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1556","2020-08-20 20:41:06-03","UFSC","FLOR","35066","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","407","2003","12","24","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035066",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1557","2020-08-20 20:41:06-03","UFSC","FLOR","35067","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","434","2004","12","24","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035067",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1558","2020-08-20 20:41:06-03","UFSC","FLOR","35068","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","596","2004","07","28","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035068",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1559","2020-08-20 20:41:06-03","UFSC","FLOR","35069","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","1050","2004","08","28","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035069",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1560","2020-08-20 20:41:06-03","UFSC","FLOR","35072","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","537","2004","05","22","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035072",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1561","2020-08-20 20:41:06-03","UFSC","FLOR","35065","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","915","2005","02","16","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035065",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1562","2020-08-20 20:41:06-03","UFSC","FLOR","35071","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","617","2004","08","22","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035071",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1563","2020-08-20 20:41:06-03","UFSC","FLOR","35070","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","785","2004","11","29","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo da região do Rio Tavares.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea","FLOR0035070",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1564","2020-08-20 20:41:06-03","UFSC","FLOR","17965","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Falkenberg, D.B.; Araujo, A.C.","1989",NA,NA,"Falkenberg, D.B.; Souza, M.L. & Araujo, A.C.","4780","1989","04","13","Brasil","Santa Catarina","Florianópolis","Pontal da Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","Planta relativamente rara.","FLOR0017965",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1565","2020-08-20 14:59:03-03","UFSC","FLOR","55793","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2016","03","03","Ardissone, R.E.; Trevisan, R. & Tavares, A.S.","12","2011","04","19","Brasil","Santa Catarina","Florianópolis","Praia dos Ingleses, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0055793",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1566","2020-08-20 14:59:03-03","UFSC","FLOR","37707","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","6506","1966","01","17","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,"FLOR0037707",NA,NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1567","2020-08-20 14:59:03-03","UFSC","FLOR","55789","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2016","03","03","Ardissone, R.E.; Trevisan, R. & Tavares, A.S.","5","2011","04","19","Brasil","Santa Catarina","Florianópolis","trevo de entrada para Praa dos Açores, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"terreno baldio com espécies herbáceo-arbustivas, solo úmido.","FLOR0055789","FLOR0055789",NA,NA,NA,NA,"Poales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"1568","2020-08-20 14:59:03-03","UFSC","FLOR","505","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.",NA,NA,NA,NA,"Klein, R.M.","2845","1961","11","26","Brasil","Santa Catarina","Itajaí","Avenida Vasconcelos Drumond.","-48.6618995666504","-26.9078006744385",NA,NA,"5","5",NA,"FLOR0000505",NA,NA,NA,NA,NA,"Poales",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"1569","2020-08-20 14:59:03-03","UFSC","FLOR","38256","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2015","09","21","Medeiros, J.D.","s.n.","2007","04","21","Brasil","Santa Catarina","Palhoça","Praia do Sonho.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"FLOR0038256",NA,NA,NA,NA,NA,"Poales",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"1570","2020-08-20 14:59:03-03","UFSC","FLOR","55388","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","polystachyos","Cyperus polystachyos","Rottb.","Pereira-Silva, L.","2016","03","03","Costa, S.M.C.; Silva, A.C. & Lemos, I.C.","159","2007","08","17","Brasil","Sergipe","Aracaju","praias de Aracaju, Praia dos Artistas (1º ponto).","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,"erva, raiz aromática, base amarela/acastanhada, inflorescência verde","FLOR0055388",NA,NA,NA,NA,NA,"Poales",NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA
