"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"48","2020-02-08 09:36:48-03","NBC","NL-BOTANY","U.1417720","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.",NA,"Widgren JF",NA,"1845","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1417720","NL-U1417720",NA,NA,NA,"Prov. Minas Geraes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1417720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-11-04 11:12:10-03","ESALQ","ESA","490","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Souza, V.C.",NA,NA,"1939","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA000490",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:12:10-03","ESALQ","ESA","14532","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Souza, V.C.","Barreto, K.D. et al.","1363.0","1993","10","06","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"ESA014532",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:12:10-03","ESALQ","ESA","14801","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P.L.R.","Moraes, P.L.R.","951.0","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA014801",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"52","2020-11-04 11:12:10-03","ESALQ","ESA","16255","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees",NA,"Tamashiro, J.Y. et al.","1311.0","1981","10","28","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA016255",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"53","2020-11-04 11:12:10-03","ESALQ","ESA","7128","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P.L.R.","Moraes, P.L.R.","618.0","1992","01","17","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA007128",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:12:10-03","ESALQ","ESA","39913","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Baitello, J.B.","Hoehne, W.","816.0","1998","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA039913",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:12:10-03","ESALQ","ESA","100046","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"Souza, V.C.","Carboni, M.","409.0","2006","05","24","Brasil","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"ESA100046","ESA100046","2006","06","01",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:12:10-03","ESALQ","ESA","2565","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P.L.R.","Viegas, G.P.","5188.0","1939","10","30","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA002565",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"57","2020-11-04 10:56:02-03","ESALQ","ESA","137341","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Ness. & Mart.","M.L. Brotto","M.L. Brotto","956.0","2013","02","15","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"ESA137341",NA,"2013","02","18","Mariane",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:12:10-03","ESALQ","ESA","12068","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P.L.R.","Souza, V.C.","4376.0","1993","10","30","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012068",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:12:10-03","ESALQ","ESA","12461","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Souza, V.C.","Souza, V.C. et al.","4725.0","1993","09","27","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012461",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:12:10-03","ESALQ","ESA","12717","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees","Moraes, P.L.R.","Souza, V.C. et al.","4819.0","1993","11","26","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012717",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"61","2020-11-19 10:24:02-03","CPAP","CPAP","10979","PreserverdSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Ness et Mart. ex Ness",NA,"Cervi, A. C.","3528","1991","12","17","Brasil","PR","Jáguariaíva&nf;ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Próximo 2km da cidade","Árvore de 6 a 7m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Área de cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-07-02 14:02:32-03","JBP","HPL","3879","S","Plantae","Lauraceae","Persea","venosa","Persea venosa",NA,"H. Lorenzi","H. Lorenzi","1052","1993","10","25","Brasil","SP","Holambra","-47.05","-22.63",NA,NA,NA,NA,NA,NA,"2009","05","15","Coletada na Estrada da Tropicitrus; em mata ciliar, área de terreno brejoso.",NA,NA,NA,NA,NA,NA,"8184","auto",NA,NA,NA,NA,NA
"63","2016-02-02 14:38:25-02","BGBM","B","B 10 0185194","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","L. E. Kopp","F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100185194","B100185194","1958",NA,NA,NA,"Reliquiae d. Sello <a href=http://herbarium.bgbm.org/object/B100185194 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-02-02 14:38:25-02","BGBM","B","B 10 0185197","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","L. E. Kopp","F. Sellow","4803",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100185197","B100185197 B100185197_1","1958",NA,NA,NA,"Reliquiae d. Sello <a href=http://herbarium.bgbm.org/object/B100185197 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"syntype",NA,NA,NA,NA,NA,NA,NA
"65","2016-02-02 14:38:25-02","BGBM","B","B 10 0185198","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","L. E. Kopp","F. Sellow","207/4803",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100185198","B100185198 B100185198_1","1958",NA,NA,NA,"Reliquiae d. Sello <a href=http://herbarium.bgbm.org/object/B100185198 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"type ?",NA,NA,NA,NA,NA,NA,NA
"66","2016-02-02 14:38:25-02","BGBM","B","B 10 0185196","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","L. E. Kopp","F. Sellow","4803",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100185196","B100185196 B100185196_1","1958",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185196 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,"syntype",NA,NA,NA,NA,NA,NA,NA
"67","2016-02-02 14:38:25-02","BGBM","B","B 10 0185195","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","L. E. Kopp","F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100185195","B100185195","1958",NA,NA,NA,"Reliquiae d. Sello <a href=http://herbarium.bgbm.org/object/B100185195 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:40:58-02","IPA","IPA","21673","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.L.R.","Andrade-Lima; Irgang, B.E.; Irgang, B.E.","s.n.","1974","10","28","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"IPA0021673",NA,"2014","02","10","Butiazal","Arbusto.","Plantae",NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"69","2019-02-15 11:40:58-02","IPA","IPA","62937","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.L.R.","Hoehne, W.","816","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0062937",NA,"2014","02","10","Campo de Congonhas","Arbusto do brejo.","Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"70","2019-02-15 11:40:58-02","IPA","IPA","32210","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.L.R.","Hoehne, W.","3843","1952","11","14","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"IPA0032210",NA,"2014","02","10","próximo a Interlagos.","Arbusto do brejo.","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-15 11:40:58-02","IPA","IPA","32208","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.L.R.","Hoehne, W.","816","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0032208",NA,"2014","02","10","Campo de Congonhas","Sub-arbóreo.; Brejo.","Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"72","2019-08-27 13:30:43-03","IAP","PACA-AGP","34077","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Emrich-Rambo","Rambo, B.",NA,"1934",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA034077",NA,"1954","08","10","Vila Manresa","Habitat: in silvula paludosa Fenofase: flor","Magnoliophyta","Laurales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:30:43-03","IAP","PACA-AGP","1202","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Emrich-Rambo","Rambo, B.",NA,"1932","10","20","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA001202",NA,"1954","08","10","Vila Manresa","Habitat: in silvula paludosa Fenofase: flor","Magnoliophyta","Laurales",NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:30:43-03","IAP","PACA-AGP","93739","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","C. Mondin","C. Mondin & A. Iob","1965","2000","08","19","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"PACA093739",NA,"2000","08",NA,"Bal. Rondinha Nova","HASU 10519&nf;c/ cerca d 10 m de altura Hábito: árvore","Magnoliophyta","Laurales",NA,NA,NA,"15157","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:30:43-03","IAP","PACA-AGP","93738","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","C. Mondin","Mondin, C.","2217","2001","06","01","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"PACA093738",NA,"2001","05",NA,"Rondinha Nova","HASU 12721&nf;Com ca 10m alt. Habitat: Na mata arenosa Hábito: árvore","Magnoliophyta","Laurales",NA,NA,NA,"15157","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:30:43-03","IAP","PACA-AGP","45191","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Emrich-Rambo","Rambo, B.",NA,"1950","01","04","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"PACA045191",NA,"1954","08","10","Fazenda do Arroio","SEM MATERIAL Habitat: in silvula paludosa Fenofase: fs","Magnoliophyta","Laurales",NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:30:43-03","IAP","PACA-AGP","55915","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Emrich-Rambo","Rambo, B.",NA,"1954","10","03","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"PACA055915",NA,"1955","04","10","Fazenda do Arroio","Habitat: in silvula paludosa Fenofase: flor","Magnoliophyta","Laurales",NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:30:43-03","IAP","PACA-AGP","68655","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","D. B. Falkenberg","D. B. Falkenberg","2971","1985","10","27","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA068655",NA,"1985",NA,NA,"camping p. Lagoa Itapeva, estrada","arbusto 3m alt. Habitat: capoeira - restinga","Magnoliophyta","Laurales",NA,NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA
"79","2019-08-27 13:30:43-03","IAP","PACA-AGP","70597","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","M. Sobral","K. Hagelund",NA,"1987","11",NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA070597",NA,"1989",NA,NA,"Passo de Torres","ICN","Magnoliophyta","Laurales",NA,NA,NA,"20837","auto","Magnoliatae",NA,NA,NA,NA
"80","2019-08-27 13:30:43-03","IAP","PACA-AGP","31513","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Emrich-Rambo","Rambo, B.",NA,"1946","02","03","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA031513",NA,"1954","08","10","Sombrio","Habitat: in silvula paludosa Fenofase: fs","Magnoliophyta","Laurales",NA,NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA
"81","2019-08-27 13:30:43-03","IAP","PACA-AGP","58313","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","Moraes, P.","Reitz, R.","1832","1954","05","14","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"50","50","PACA058313",NA,"2013","04","24","Morro da Fazenda","arvore 15m alt.; HBR 9410; canela-sebo Habitat: in silva Fenofase: fruto","Magnoliophyta","Laurales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"82","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023851","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart.","H. van der Werff","J. M. Silva; C. B. Poliquesi","1400","1994","9","1","Brazil","Parana",NA,"-49.1333","-25.1833",NA,NA,"800",NA,NA,NA,NA,NA,NA,"Estrada para o Parque das Lauráceas, Rio Capivari (mun. Bocaiúva do Sul) Paraná, Brazil","PMC - DPP 004; Arvore, 10 m, frutos esverdeados. Mata pluvial próxima do rio","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:38:12-03","UFJF","CESJ","10862","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","ex Ness","Beulah C. Teixeira","L. Krieger","CESJ10862","1971","10","30","Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"CESJ010862",NA,"1980","02","11","Fazenda da Pedra","Na mata de brejo, árvore branca. Regular, flores amarelas. Árvore grande, na mata de galeria. Folhas parecidas com as de abacate. Uso medicinal: A casca do tronco é usada como cicatrizante contra úlceras do estômago e intestino.","Angiosperma",NA,"América do Sul",NA,NA,"20620","auto",NA,NA,NA,NA,NA
"84","2019-11-21 14:38:12-03","UFJF","CESJ","65624","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","ex Ness","D.B. Falkenberg","D.B. Falkenberg","2902","1985","10","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"CESJ065624",NA,"1985",NA,NA,"Itapeva, Hábito: arbusto; Habitat: campo arenoso, restinga.",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"85","2019-11-21 14:38:12-03","UFJF","CESJ","44603","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","ex Ness","H.van der Werff","J.A. Lombardi; A. Salino","s.n.","2002","09","26","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"CESJ044603",NA,"2003","11",NA,"Estação Ambiental de Peti/CEMIG, trilha depois da ponte pênsil próxima a Casa de Força","Vegetação arbustivo-arbórea secundária, próximo d'água. Árvore, ca.6 m, folhas coriáceas, verde-claras naface abaxial, botões verde-amarelados, flores amarelas.","Angiosperma",NA,"América do Sul",NA,NA,"17525","auto",NA,NA,NA,NA,NA
"86","2019-11-21 14:38:12-03","UFJF","CESJ","19783","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","ex Ness","L. Krieger","L. Krieger","CESJ19783","1983","07","27","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ019783",NA,NA,NA,NA,NA,"Árvore grande, na mata de galeria. Folhas parecidas com as de abacate.","Angiosperma",NA,"América do Sul",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"87","2019-11-27 13:49:51-03","UFS","ASE","40281","PreservedSpecimen","Plantae","Lauraceae","Persea","venosa","Persea venosa","Ness","Gonzatti, F","Gonzatti, F","955","2013","11","05","Brasil","Rio Grande do Sul","Torres","-49.455821","-29.212823","-49.455821","-29.212823","10","10","ASE0041798",NA,"2013","11","05","Arredores de Itapeva","Arvoreta em banhados","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:32:49-03","UNICAMP","UEC","105488","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Baitello, JB","Tozzi, AMGA; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC","391","1998","12","04","Brazil","São Paulo","Iperó","-47.683333","-23.383333","-47.683333","-23.383333",NA,NA,NA,NA,"2000","02","18","Fazenda Ipanema, Subida para o jacarezinho.","Árvore 2-3 m de altura. Frutos imaturos verdes, odor característico nas folhas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:16:49-03","UNICAMP","UEC","152301","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Tamashiro, JY","Caselli, CB","s.n.",NA,NA,NA,"Brazil","São Paulo","Jundiaí","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,NA,NA,NA,NA,"Serra do Japi, Mata semidecídua",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:16:49-03","UNICAMP","UEC","152302","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Tamashiro, JY","Caselli, CB","s.n.",NA,NA,NA,"Brazil","São Paulo","Jundiaí","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,NA,NA,NA,NA,"Serra do Japi, Mata semidecídua",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:32:49-03","UNICAMP","UEC","188875","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Godoy, WR","314","2015","12","15","Brazil","São Paulo","São Miguel Arcanjo","-47.986667","-24.064722","-47.986667","-24.064722","800","800","UEC119470","UEC119470",NA,NA,NA,"Parque Estadual Carlos Botelho","Árvore, 27 m de altura e 50,9 cm de DAP; Floresta Ombrófila Densa","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:32:49-03","UNICAMP","UEC","43104","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes, PLR","Ratter, JA; Argent, GCG; Gibbs, PE; Shepherd, GJ; Rocha, DMS","R.4862V","1983","11","13","Brazil","São Paulo",NA,"-48.416667","-23.45","-48.416667","-23.45",NA,NA,"UEC066965","UEC066965","2012","12",NA,"Instituto Florestal de SP.&nf;Flores de Angatuba.","Small tree, 4 m tall, 3,5 cm d.b.h.; Cerradão.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:32:49-03","UNICAMP","UEC","43118","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Moraes, PLR","Ratter, JA; Argent, GCG; Gibbs, PE; Shepherd, GJ; Rocha, DMS","R.4858V","1983","11","13","Brazil","São Paulo",NA,"-48.416667","-23.45","-48.416667","-23.45",NA,NA,"UEC066967","UEC066967","2012","12",NA,"Instituto Florestal de SP.&nf;Flores de Angatuba.","Small tree, 3 m tall, 2 cm d.b.h.; Cerradão.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:32:49-03","UNICAMP","UEC","200211","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees",NA,"Padgurschi, MCG; Belinello, R","M75","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177684","UEC177684",NA,NA,NA,"Parque Estadual da Serra do Mar","Parcela M - Projeto Biota-FAPESP. Árvore com 25 metros de altura. Frequência da espécie na parcela: n=1","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:32:49-03","UNICAMP","UEC","158587","S","Plantae","Lauraceae","Persea","venosa","Persea venosa","Nees & Mart. ex Nees","Yamamoto, LF","Yamamoto, LF","1128","2003","02","21","Brazil","Minas Gerais","Extrema","-46.3182983398438","-22.854700088501",NA,NA,"1470","1470","UEC013672","UEC013672",NA,NA,NA,"Serra do Lopo, Pousada Céu da Mantiqueira.","15 m. Flor verde, estame verde, estigma branco.","Magnoliopsida",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
