"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","year","month","day","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"93","2020-07-23 12:08:37-03","CEPLAC","CEPEC","82608","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"M. L. Fonseca","766",NA,"Brasil","Faz. Traíras. Entrada de chão no Km 8 Rod. Niquelandia/Uruaçu. Morro cascalhento.",NA,NA,NA,NA,"Goiás","1996","02","28",NA,NA,NA,NA,"A. Chautems","-48.557222","-14.488611",NA,NA,"NIQUELÂNDIA",NA,NA,NA,"30/10/2014","48W33'26","14S29'19",NA,NA,NA,NA,NA,NA
"94","2020-07-23 12:08:37-03","CEPLAC","CEPEC","62940","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"G. Hatschbach","39445",NA,"Brasil","Roda Velha.",NA,NA,NA,NA,"Bahia","1977","01","12",NA,NA,NA,NA,"A. Chautems","-44.9900016784668","-12.1527996063232",NA,NA,"barreiras","152720","auto",NA,"30/10/2014",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-23 12:08:37-03","CEPLAC","CEPEC","38760","PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"A. M. de Carvalho","2276",NA,"Brasil","25Km na estrada de Brasilia/Unaí.",NA,NA,NA,NA,"Distrito Federal","1984","06","18",NA,NA,NA,NA,"A. Chautems","-47.9296989440918","-15.7797002792358",NA,NA,"BRASÍLIA","70570","auto",NA,"30/10/2014",NA,NA,NA,NA,NA,NA,NA,NA
"96","2016-08-23 10:59:24-03","NHMLondon","NHM-LONDON-BOT","BM000883805","S","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","George Gardner; b.1812; d.1849; Gardner","3304",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4993764","<a href=http://www.nhm.ac.uk/services/media-store/asset/e3bfee92b6d981d48c9a39561b85f39b2f54f7a5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Goiás","1840","01",NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-08-23 10:59:24-03","NHMLondon","NHM-LONDON-BOT","BM000883806","S","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","George Gardner; b.1812; d.1849; Gardner","3304",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4993765","<a href=http://www.nhm.ac.uk/services/media-store/asset/cdd7b57d89f8f8f9d4d7ec3b567d8d36367092d7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Tocantins","1839","12",NA,NA,NA,"Gardner",NA,"Ana Cláudia Araújo; A.C.Araújo","-47.5835","-11.7462",NA,NA,NA,NA,NA,NA,NA,"-47.5835","-11.7462","2005","08","22",NA,NA,NA
"98","2016-08-23 10:59:24-03","NHMLondon","NHM-LONDON-BOT","BM000883807","S","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","George Gardner; b.1812; d.1849; Gardner","3873",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4993766","<a href=http://www.nhm.ac.uk/services/media-store/asset/46c6e47bc70f06fffcb2444ae57f5196f00317c7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Goiás","1840","02",NA,NA,NA,"Gardner",NA,"Hans Joachim Wiehler; b.1930; Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","01","27",NA,NA,NA
"99","2019-11-01 15:01:23-03","UnB","UB","13560","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Heringer, EP","11470","Southern America","Brasil","Formosa",NA,NA,".",NA,"Goiás","1967","05","25","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A","-47.334400177002","-15.5371999740601",NA,NA,"Formosa","113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:01:23-03","UnB","UB","13559","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Kirkbride Junior, JH","3397","Southern America","Brasil","Ca. 2km NO de Goiás Velho",NA,NA,"Corola roxa clara.; .",NA,"Goiás","1980","02","10","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A","-50.15","-15.916667","650","650",NA,NA,NA,NA,NA,"-50.15","-15.916667",NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:01:23-03","UnB","UB","13561","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Onishi, E; Vera, L; Barroso, GM","s.n.","Southern America","Brasil","Serra Dourada",NA,NA,NA,NA,"Goiás","1968","01","26","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:01:23-03","UnB","UB","13562","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Anderson, WR; Hill, SR; Santos, RR; Souza, R","9903","Southern America","Brasil","Ca. 5km N. of Barra do Garças; south face of mountain",NA,NA,"Corolla lavender with white and yellow throat.; .",NA,"Mato Grosso","1973","05","07","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-01 15:01:23-03","UnB","UB","13563","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","36901","Southern America","Brasil","Espigão Mestre, ca. 10km N. of Rio Roda Velha, ca. 100km WSW of Barreiras",NA,NA,"Corolla purplish blue.; .",NA,"Bahia","1972","03","09","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:01:23-03","UnB","UB","13564","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","24591","Southern America","Brasil","Ca. 60km north of Veadeiros",NA,NA,"The stems to ca. 15cm long. Corolla light purple, the tube white within.; .",NA,"Goiás","1969","03","17","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:01:23-03","UnB","UB","13565","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","24929","Southern America","Brasil","Ca. 10km south of Alto Paraíso (formerly Veadeiros)",NA,NA,"Flowers pendent; corolla violet, the throat white veined violet.; .",NA,"Goiás","1969","03","22","Dicotyledoneae",NA,"Gardner",NA,"Moore Junior, HE",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:01:23-03","UnB","UB","13566","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","34064","Southern America","Brasil","Serra dos Pirineus, ca. 20km E. of Pirineus",NA,NA,"The ascending stems to ca. 25cm tall. Corolla lavender, dark violet in throat, the tube with fine violet lines within.; .",NA,"Goiás","1972","01","14","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:01:23-03","UnB","UB","13567","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","6653","Southern America","Brasil","Ca. 25km by road N. of Alto Paraíso",NA,NA,"Corolla purple, throat yellow.; .",NA,"Goiás","1973","03","08","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:01:23-03","UnB","UB","13568","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","7399","Southern America","Brasil","4km by road S. of Terezina",NA,NA,"Corolla blue.; .",NA,"Goiás","1973","03","18","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:01:23-03","UnB","UB","13569","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","6503","Southern America","Brasil","6-7km E. of Alto Paraíso on road to Nova Roma",NA,NA,"Corolla lavender.; .",NA,"Goiás","1973","03","07","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:01:23-03","UnB","UB","13570","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Irwin, HS; Harley, RM; Smith, GL","32031","Southern America","Brasil","Ca. 1km S. of São João da Aliança",NA,NA,"The stems to ca. 25cm long. Corolla lavender-purple, the throat dark red-violet, the tube white within.; .",NA,"Goiás","1971","03","17","Dicotyledoneae",NA,"Gardner",NA,"Chautems, A",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:01:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma",NA,"Moura, EO","IFN_2661910","Southern America","Brasil","Fazenda Passo Fundo",NA,NA,"Conglomerado BA-266. Extra; Herbácea; flor: lilás, fauce roxa; Erva rupícola. Cerrado em encosta de chapada","UB0124852","Bahia","2018","03","29","Dicotyledoneae",NA,"Gardner","UB0124852","Proença, CEB","-45.877823","-11.0357","607","607","Formosa do Rio Preto",NA,NA,NA,NA,"-45.877823","-11.0357","2019","01","30",NA,NA,NA
"112","2019-11-01 15:01:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Paz, JRL; Turma de Ecologia de Comunidades da UFG","61","Southern America","Brasil","Na beira do caminho da cachoeira.",NA,NA,"Subarbusto. Flores lilás.; Cerrado sensu stricto.",NA,"Goiás","2016","03","11","Dicotyledoneae",NA,"(Gardner) Seem.",NA,"Villarroel, D","-48.661694","-17.768667","751","751","Caldas Novas",NA,NA,NA,NA,"-48.661694","-17.768667","2016","03","27",NA,NA,NA
"113","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"?","s.n.","Southern America","Brazil","Specimen a Lhotzky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Seem. ex Hanst.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"?","s.n.","Southern America","Brazil","subtilius serratis, racemo protracto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Seem. ex Hanst.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"?","s.n.","Southern America","Brazil","calyce fortasse breviore differt, nec tamen hucusque pro certa specie haberi licet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Seem. ex Hanst.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"Gardner, G","3304","Southern America","Brazil","Habitat in prov. Goyazensi, locis umbrosis saxosis in collibus calcareis siccis prope Arraial da Chapada",NA,NA,"Hamadryas",NA,"Goiás",NA,NA,NA,NA,NA,"(Gardner) Seem. ex Hanst.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","ichthyostoma","Mandirola ichthyostoma",NA,"?","s.n.","Southern America","Brazil","Manso in regione Mato Grosso dicta ad Cuiaba lectum follis magis rotundis obtusioribusque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Seem. ex Hanst.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"?","s.n.",NA,"?","In rapibus in silvis montis S. Brigittae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Decne.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"?","s.n.","Southern America","Brazil",NA,NA,NA,"Illud specimen a cl. De Candolle Achimenes hirsuta dictum a Patricio da Silva Manso in districtu Cuiaba detectum est.",NA,NA,NA,NA,NA,NA,NA,"(Gardner) Decne.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Mandirola","multiflora","Mandirola multiflora",NA,"Gardner, G","3873","Southern America","Brazil","prope Villa de Arryas in prov. Goyazensi",NA,NA,"Pl. Hamadryas",NA,"Goiás",NA,NA,NA,NA,NA,"(Gardner) Decne.","P08P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2010-08-16 16:42:03-03","GH","HU-HERB","GH 00092141","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","ichthyostoma","Gloxinia ichthyostoma","Isotype","George Gardner","3304","South America","Brazil",NA,"Sheet",NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3304",NA,"undetermined"
