"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"207","2020-09-12 05:00:02-03","US","US","2776119","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. Martins","s.n.","1968","10",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Floresta da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905690","US01905690_01 US01905690_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3175892","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"A. M. Carvalho & V. Cartaxo","2301","1986","2","21","Brazil","Minas Gerais","Lavras","Reserva Biológica do Poço Bonito. Estrada para Luminárias.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,"US01905632","US01905632_01 US01905632_02",NA,"Myrtales","South America - Neotropics",NA,"20044","auto","Dicotyledonae",NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2628686","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","30525","1971","1","16","Brazil","Minas Gerais",NA,"Wooded middle slopes of Serra da Piedade, ca. 40 Km E of Belo Horizonte, near BR 31",NA,NA,NA,NA,"1800",NA,NA,"US01905644","US01905644_01 US01905644_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","3457009","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"M. Macedo","5865","2003","8","14","Brazil","Minas Gerais","Ituiutaba","Faz. Barreirinha","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,"US01905627","US01905627_01 US01905627_02",NA,"Myrtales","South America - Neotropics",NA,"50022","auto","Dicotyledonae",NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","3325778","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Hans E. Luther","s.n.","1995","8",NA,"Brazil","Rio de Janeiro","Teresópolis","Garden weed","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"US01905664","US01905664_01 US01905664_02",NA,"Myrtales","South America - Neotropics",NA,"38539","auto","Dicotyledonae",NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2645805","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","35426","1972","2","5","Brazil","Minas Gerais","Diamantina","ca. 5km SW of Diamantina, km 305 on M.G. 259.","-43.6002998352051","-18.2493991851807",NA,NA,"1300",NA,NA,"US01905639","US01905639_01 US01905639_02",NA,"Myrtales","South America - Neotropics",NA,"101169","auto","Dicotyledonae",NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","2907242","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","22072","1969","1","16","Brazil","Minas Gerais",NA,"Gallery forest and adjacent cerrado and campo, ca. 25km S.W. of Diamantina on road to Gouveia.",NA,NA,NA,NA,"1300",NA,NA,"US01905650","US01905650_01 US01905650_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","3184392","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. Q. Boudet Fernandes","2468","1988","5","4","Brazil","Espírito Santo","Santa Teresa","Val sugana Velha, Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01905675","US01905675_01 US01905675_02",NA,"Myrtales","South America - Neotropics",NA,"23813","auto","Dicotyledonae",NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2601216","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"C. Angeli","403","1966","3",NA,"Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01905679","US01905679_01 US01905679_02",NA,"Myrtales","South America - Neotropics",NA,"23813","auto","Dicotyledonae",NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2645810","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36086","1972","2","17","Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"1200","1300",NA,"US01905638","US01905638_01 US01905638_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","3192283","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"W. Hoffmann","12","1984","4","3","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01905678","US01905678_01 US01905678_02",NA,"Myrtales","South America - Neotropics",NA,"23813","auto","Dicotyledonae",NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","2628687","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29400","1971","1","30","Brazil","Minas Gerais",NA,"Lower slopes of Pico de Itacolomí, ca 2 Km S of Ouro Preto",NA,NA,NA,NA,"1600",NA,NA,"US01905641","US01905641_01 US01905641_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2734093","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"P. Occhioni, D. Elena & -. Carmem","s.n.","1970","5","25","Brazil","Minas Gerais",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,"US01905645","US01905645_01 US01905645_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2412609","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"E. Santos","1567","1963","2","11","Brazil","Espírito Santo","Vila Velha","Praia da Costa","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"US01905681","US01905681_01 US01905681_02",NA,"Myrtales","South America - Neotropics",NA,"27156","auto","Dicotyledonae",NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","3215759","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. Fernandes","3023","1990","10","16","Brazil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Jardim Rupestre, cultivada.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01905676","US01905676_01 US01905676_02",NA,"Myrtales","South America - Neotropics",NA,"23813","auto","Dicotyledonae",NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2623481","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"P. Carauta","921","1969","10","14","Brazil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, cultivada no Horto de Centro de Conservação da Natureza, canteiro I","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905688","US01905688_01 US01905688_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","2484108","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"M. Rolla & A. F. Tryon","6926","1965","11","23","Brazil","Minas Gerais",NA,"Planalto of Serra do Cipó (a portion of Serra do Espinhaço), 85 Km north-northeast of Belo Horizonte. Vicinity of road from Lagoa Santa to Conceição do Mato Dentro, at Km 129 from Belo Horizonte",NA,NA,NA,NA,"1280",NA,NA,"US01905655","US01905655_01 US01905655_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","1342163","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"-- Widgren","s.n.","1905","1","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01905662","US01905662_01 US01905662_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","2628685","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","30597","1971","1","17","Brazil","Minas Gerais",NA,"Ca. 34 Km E of Belo Horizonte, road (BR 31) to Roças Novas",NA,NA,NA,NA,"1500",NA,NA,"US01905643","US01905643_01 US01905643_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","2907244","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19595","1968","2","8","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 45 Km SE of Belo Horizonte",NA,NA,NA,NA,"1500",NA,NA,"US01905654","US01905654_01 US01905654_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3675005","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. M. A. Braga & A. Joffily","7122","2002","11","8","Brazil","Rio de Janeiro","Petrópolis","Bingem, estrada do Bingem","-43.1786003112793","-22.5049991607666",NA,NA,"800","900",NA,"US01905685","US01905685_01 US01905685_02",NA,"Myrtales","South America - Neotropics",NA,"36524","auto","Dicotyledonae",NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2734090","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"P. Occhioni","4444","1971","2","10","Brazil","Minas Gerais","Lambari","Estrada Caxambu","-45.3502998352051","-21.9755992889404",NA,NA,NA,NA,NA,"US01905640","US01905640_01 US01905640_02",NA,"Myrtales","South America - Neotropics",NA,"15805","auto","Dicotyledonae",NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2601225","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. Lanna Sobrinho","934","1965","10","8","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca. Floresta, Açude da Solidão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905692","US01905692_01 US01905692_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","2595957","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","23069","1969","2","11","Brazil","Minas Gerais",NA,"Cerrado on stony slopes with outcrops, ca. 31km N.E. of Francisco Sá, road to Salinas.",NA,NA,NA,NA,"1100",NA,NA,"US01905648","US01905648_01 US01905648_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","2623767","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"E. Pereira","1906","1956","3","7","Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos. Picada do Campo das antas, Km 8","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905671","US01905671_01 US01905671_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","2598076","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"A. F. M. Glaziou","16790","1887","6","27","Brazil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"US01905660","US01905660_01 US01905660_02",NA,"Myrtales","South America - Neotropics",NA,"39093","auto","Dicotyledonae",NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","3336437","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. N. Nakajima, R. Romero, R. Cesar & E. Zanini","807","1995","3","18","Brazil","Minas Gerais","São Roque de Minas","Estrada para Sacramento, morro após o vale do rio São Francisco, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"US01905629","US01905629_01 US01905629_02",NA,"Myrtales","South America - Neotropics",NA,"57119","auto","Dicotyledonae",NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","2623740","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"A. C. Brade, -- Altamiro & A. Aparicio","18181","1946","5","13","Brazil","Espírito Santo","Itaguaçu","Jatiboca","-40.855598449707","-19.8019008636475",NA,NA,NA,NA,NA,"US01905682","US01905682_01 US01905682_02",NA,"Myrtales","South America - Neotropics",NA,"26990","auto","Dicotyledonae",NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2906194","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"W. H. Fisher","279","1980","4","12","Brazil","Rio de Janeiro","Rio de Janeiro","RJ, P. Nac. da Tijuca, topo da Pedra Bonita.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905666","US01905666_01 US01905666_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2539300","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20648","1968","2","23","Brazil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, ca. 18 Km N of Sêrro on road (MG 2) to Diamantina",NA,NA,NA,NA,"1200",NA,NA,"US01905651","US01905651_01 US01905651_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","3314328","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"M. Kirizawa, L. Noffs & M. Goes","303","1977","10","27","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Área 4. Planta 114A","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01905686","US01905686_01 US01905686_02",NA,"Myrtales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","2613049","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"P. Carauta","1336","1971","3","28","Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, entre a Barragem e o Abrigo 1 (Toca dos Caçadores)","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905667","US01905667_01 US01905667_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","3136862","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","52875","1989","5","18","Brazil","Minas Gerais","Conceição do Mato Dentro","3-5km S","-43.4249992370605","-19.0372009277344",NA,NA,"700",NA,NA,"US01905631","US01905631_01 US01905631_02",NA,"Myrtales","South America - Neotropics",NA,"60318","auto","Dicotyledonae",NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","280031","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"O. K. Berg","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01905673","US01905673_01 US01905673_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","2907243","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","22472","1969","1","23","Brazil","Minas Gerais",NA,"Ca. 12 Km SW of Diamantina",NA,NA,NA,NA,"1350",NA,NA,"US01905649","US01905649_01 US01905649_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","2613045","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. P. P. Carauta","921","1969","10","14","Brazil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, cultivada no Horto do Instituto de Conservação da Natureza, canteiro I","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905689","US01905689_01 US01905689_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2343806","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49087","1960","8","8","Brazil","Minas Gerais",NA,"Summit of Serra do Cipó, km 120-140 on road from Hotel Chapéu do Sol to Concepção",NA,NA,NA,NA,"1200","1300",NA,"US01905658","US01905658_01 US01905658_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","2964949","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"G. Hatschbach","46316","1983","5","13","Brazil","Minas Gerais","Medina","Rod. BR-116","-41.4768981933594","-16.2224998474121",NA,NA,NA,NA,NA,"US01905634","US01905634_01 US01905634_02",NA,"Myrtales","South America - Neotropics",NA,"44236","auto","Dicotyledonae",NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","2849145","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"G. Hatschbach","41380","1978","4","22","Brazil","Minas Gerais","Grão Mogol","Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"US01905636","US01905636_01 US01905636_02",NA,"Myrtales","South America - Neotropics",NA,"67219","auto","Dicotyledonae",NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","2601214","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"C. Angeli","402","1966","3",NA,"Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"US01905680","US01905680_01 US01905680_02",NA,"Myrtales","South America - Neotropics",NA,"23813","auto","Dicotyledonae",NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","3314327","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"M. G. L. Wanderley & M. Kirizawa","102","1976","11","24","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt, Jardim Botânico. Area 4E. Planta nº18.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01905687","US01905687_01 US01905687_02",NA,"Myrtales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","3431160","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"A. Macedo & R. Fernandes","5762","2001","3","15","Brazil","Minas Gerais",NA,"Pico do Cruzeiro",NA,NA,NA,NA,NA,NA,NA,"US01905628","US01905628_01 US01905628_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","2628684","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","28996","1971","1","21","Brazil","Minas Gerais",NA,"Gallery forest with adjacent outcrops, ca. 9km W of Barão de Cocais, at base of Serra da Caraça, gray sandy soil.",NA,NA,NA,NA,"1400",NA,NA,"US01905642","US01905642_01 US01905642_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","3286200","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"V. de Souza","445","1993","2","18","Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"US01905674","US01905674_01 US01905674_02",NA,"Myrtales","South America - Neotropics",NA,"48150","auto","Dicotyledonae",NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","2956030","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"S. Eisinger","s.n.","1982","1","11","Brazil","Rio Grande do Sul","São Luiz Gonzaga",NA,"-54.9608001708984","-28.4083003997803",NA,NA,NA,NA,NA,"US01905665","US01905665_01 US01905665_02",NA,"Myrtales","South America - Neotropics",NA,"39496","auto","Dicotyledonae",NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","2907241","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos","28163","1970","3","23","Brazil","Minas Gerais","Diamantina","ca. 4 km N of São João da Chapada","-43.6002998352051","-18.2493991851807",NA,NA,"1200",NA,NA,"US01905646","US01905646_01 US01905646_02",NA,"Myrtales","South America - Neotropics",NA,"101169","auto","Dicotyledonae",NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","2196950","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"A. Macedo","2818","1995","12","31","Brazil","Minas Gerais","Conceição do Mato Dentro","Ouro Preto","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"US01905659","US01905659_01 US01905659_02",NA,"Myrtales","South America - Neotropics",NA,"60318","auto","Dicotyledonae",NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"Riedel, --","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","2623794","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. G. Kuhlmann","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estr. da Tijuca perto da Barra Rio","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905672","US01905672_01 US01905672_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","2601226","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"J. Lanna Sobrinho","1651","1967","12","8","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca. Floresta Bom Retiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01905691","US01905691_01 US01905691_02",NA,"Myrtales","South America - Neotropics",NA,"57442","auto","Dicotyledonae",NA,"1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","3204490","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","mutabilis","Tibouchina mutabilis","(Vell.) Cogn.",NA,NA,NA,NA,"M. Mamede, A. Giulietti, N. Hensold & N. Giulietti","CFCR3395","1982","5","21","Brazil","Minas Gerais","Grão Mogol","Campo rupestre a sudoeste da cidade mais ou menos 1km","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"US01905635","US01905635_01 US01905635_02",NA,"Myrtales","South America - Neotropics",NA,"67219","auto","Dicotyledonae",NA,"1",NA,NA
