"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","sex"
"2674","2020-11-04 17:30:06-03","UEM","HUEM","28561","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Romagnolo, MB; colaboradores","599","2000","09","25",NA,"Brasil","Mato Grosso do Sul","Batayporã","estrada para Batayporã, riacho 2",NA,NA,"Arbustiva, cerca de 2,5 m de altura. Botões florais coloração verde.; Arbustiva, cerca de 2,5 m de altura. Botões florais coloração verde.","HUEM000023976",NA,NA,"Sw.",NA,NA,"Romagnolo, MB","-53.2710990905762","-22.2952995300293",NA,NA,"52218","auto",NA,NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA
"2675","2020-11-04 17:30:06-03","UEM","HUEM","28570","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Romagnolo, MB; colaboradores","387","2002","10","27",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Paraná, antiga área da fito",NA,NA,"Solo seco. Arvoreta. Botões florais coloração creme. Frequente na área.; Arvoreta. Botões florais coloração creme.; Solo seco.","HUEM000023971",NA,NA,"Sw.",NA,NA,"Romagnolo, MB","-53.2710990905762","-22.2952995300293",NA,NA,"52218","auto",NA,NA,NA,"2002","10",NA,NA,NA,NA,NA,NA,NA
"2676","2020-11-04 17:30:06-03","UEM","HUEM","7515","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Tanaka, I; colaboradores","212","1998","09","30",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, fazenda do Dr. Edmundo, margem direita",NA,NA,"Área de pastagem. Arbórea, apenas com brotos novos.; Arbórea, apenas com brotos novos.; Área de pastagem.","HUEM000023966",NA,NA,"Sw.",NA,NA,"Ma.C.Souza; Tanaka, I","-54.3025016784668","-22.4818992614746",NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2677","2020-11-04 17:30:06-03","UEM","HUEM","15142","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Ma.C.Souza; K.Kawakita; Vianna, LF; Rosa, GS","1976","2008","10","03",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, margem direita, Parque Estadual das Várzeas do Rio Ivinhema",NA,NA,"Solo arenoso seco sujeito a alagamento, cerca de 150 m da margem. Arbusto, cerca de 3 m de altura. Flores brancas vistosas.; Arbusto, cerca de 3 m de altura. Flores brancas vistosas.; Solo arenoso seco sujeito a alagamento, cerca d","HUEM000023965",NA,NA,"Sw.",NA,NA,"Ma.C.Souza","-54.3025016784668","-22.4818992614746",NA,NA,"85335","auto",NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA
"2678","2020-11-04 17:30:06-03","UEM","HUEM","14209","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","S.R.Slusarski","373","2005","11","03",NA,"Brasil","Mato Grosso do Sul","Taquarussu","canal Corutuba, Entorno da lagoa do Cervo. Remanescente florestal.",NA,NA,"Arbustiva, com aproximadamente 1,0m de altura. Flores coloração branca. Botões florais de coloração verde.","HUEM000023978",NA,NA,"Sw.",NA,NA,"S.R.Slusarski; K.K.Kita","-53.3513984680176","-22.4878005981445",NA,NA,"63482","auto",NA,NA,NA,"2006","01",NA,NA,NA,NA,NA,NA,NA
"2679","2020-11-04 17:30:06-03","UEM","HUEM","28568","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","?; colaboradores","3254","2006","02","15",NA,"Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, margem esquerda, fazenda Jatobá",NA,NA,"Solo arenoso, área desflorestada cerca de 100 m da margem. Arvoreta. Frutos coloração verde.; Arvoreta. Frutos coloração verde.; Solo arenoso, área desflorestada cerca de 100 m da margem.","HUEM000023970",NA,NA,"Sw.",NA,NA,"Ma.C.Souza","-53.3513984680176","-22.4878005981445",NA,NA,"63482","auto",NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"2680","2020-11-04 17:30:06-03","UEM","HUEM","3543","Extra","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Romagnolo, MB","103","1996","03","30",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná, margem direita, área 01.",NA,NA,NA,"HUEM000023973",NA,NA,"Sw.",NA,NA,"Soares-Silva, LH","-53.3513984680176","-22.4878005981445",NA,NA,"63482","auto",NA,NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA
"2681","2020-12-17 17:07:18-03","UEM","HUEM","29726","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Milaneze-Gutierre, MA","651","2015","01","22",NA,"Brasil","Paraná","Maringá",NA,NA,NA,"Planta cultivada; sementes provenientes de Vargem Alta (ES); folhas maiores que na região de origem.","HUEM000009173",NA,NA,"Sw.",NA,"HUEM000009173","Adriano Maruyama","-51.9385986328125","-23.4253005981445",NA,NA,"19250","auto",NA,NA,NA,"2020","04","19",NA,NA,NA,NA,NA,NA
"2682","2020-11-04 17:30:06-03","UEM","HUEM","7205","S","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Costa, CC","s.n.","1989","11","01",NA,"Brasil","São Paulo","Mairinque",NA,NA,NA,NA,"HUEM000009115",NA,NA,"Sw.",NA,"HUEM000009115",NA,"-47.1800003051758","-23.5400009155273",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683","2020-12-16 08:42:23-03","Fiocruz","FIOCRUZ-CBPM","147","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Igor","s.n.","2000","10","14",NA,"Brasil","Rio de Janeiro","Maricá",NA,NA,NA,"Árvore de 2,50 m. de altura; folhas discolores verdes; flores brancas; nº 050 - P14 teste.","CBPM00000147",NA,NA,"Sw.",NA,NA,"Proença, C.","-42.818889","-22.92",NA,NA,NA,NA,NA,"42º49'8''W","22º55'12''S","2007","05",NA,NA,NA,NA,NA,NA,NA
"2684","2021-02-12 15:02:20-03","UFSCar","SPSC","5564","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A.K. Kunsch",NA,NA,NA,NA,NA,"Brasil","Espirito Santo","Itaunas",NA,NA,NA,NA,NA,NA,NA,"Sw.",NA,NA,"A.K. Kunsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","2021-02-12 15:02:20-03","UFSCar","SPSC","5565","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","A.K. Kunsch",NA,NA,NA,NA,NA,"Brasil","Espirito Santo","Itaunas",NA,NA,NA,NA,NA,NA,NA,"Sw.",NA,NA,"A.K. Kunsch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686","2021-02-12 15:02:20-03","UFSCar","SPSC","7146","PreservedSpecimen","Plantae","Myrtaceae","Psidium","multiflorum","Psidium multiflorum","M.V. Cianciaruso",NA,"2003","05",NA,NA,"Brasil","Goias",NA,"Parque Nacional das Emas.",NA,NA,"Cerrado hiperestacional ( campo limpo)",NA,NA,NA,"Cambess.",NA,NA,"M.A. Batalha",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687","2020-11-12 17:02:06-03","UEL","FUEL","40775","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Funch, R; Funch, LS","FCD 8","2002","03","18",NA,"Brasil","Bahia","Lençóis","Transição mata-campo rupestre",NA,NA,NA,"FUEL011805","Tracheophyta","Myrtales","Sw.",NA,NA,"Sobral, M","-41.391667","-12.558611","500","500",NA,NA,NA,"-41.391667","-12.558611","2004","03",NA,NA,NA,NA,NA,NA,NA
"2688","2020-11-12 17:02:06-03","UEL","FUEL","53243","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Miranda, AM; Barros, R","6621","2013","08","23",NA,"Brasil","Bahia","Mata de São João",NA,NA,NA,NA,"FUEL011739","Tracheophyta","Myrtales","Sw.",NA,NA,"Miranda, AM","-38.2991981506348","-12.5303001403809",NA,NA,"47329","auto",NA,NA,NA,"2013","09","02",NA,NA,NA,NA,NA,NA
"2689","2020-11-12 17:02:06-03","UEL","FUEL","25311","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","J. do L.G. Salvador; et al.","s.n.","1998","06","18",NA,"Brasil","Mato Grosso do Sul","Anaurilândia",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","Sw.",NA,NA,NA,"-52.7178001403809","-22.1875",NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690","2020-11-12 17:02:06-03","UEL","FUEL","36148","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Sandriani","s.n.","2003","09","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Campus da UFMS",NA,NA,NA,"FUEL011741","Tracheophyta","Myrtales","Sw.",NA,NA,"Pott, A","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"2691","2020-11-12 17:02:06-03","UEL","FUEL","36140","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Rafael S. de Arruda","5","1996","10","12",NA,"Brasil","Mato Grosso do Sul","Corumbá","Pantanal de Miranda",NA,NA,NA,"FUEL011738","Tracheophyta","Myrtales","Sw.",NA,NA,"Rezende, UM","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"2692","2020-11-12 17:02:06-03","UEL","FUEL","11035","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Druzian; et al.","143","1987","11","10",NA,"Brasil","Minas Gerais","Iturama","Regiao de Iturama",NA,NA,NA,NA,"Tracheophyta","Myrtales","Sw.",NA,NA,"Barroso, GM","-50.1955986022949","-19.728099822998",NA,NA,"52356","auto",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"2693","2020-11-12 17:02:06-03","UEL","FUEL","11034","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","João; et al.","10","1988","01","05",NA,"Brasil","São Paulo","Campinas","Região de Campinas, ITAL, ITAL",NA,NA,NA,NA,"Tracheophyta","Myrtales","Sw.",NA,NA,"Barroso, GM","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"2694","2020-11-12 17:02:06-03","UEL","FUEL","37762","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Cordeiro, I; et al.","1155","1992","11","23",NA,"Brasil","São Paulo","Presidente Epitácio","Reserva Estadual Lagoa São Paulo",NA,NA,NA,"FUEL011740","Tracheophyta","Myrtales","Sw.",NA,NA,"Cordeiro, I","-52.1100006103516","-21.7600002288818",NA,NA,"59255","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2695","2020-11-12 17:02:06-03","UEL","FUEL","11036","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Druzian; et al.","498","1991","04","01",NA,"Brasil","São Paulo","Promissão","Área do Cervo",NA,NA,NA,NA,"Tracheophyta","Myrtales","Sw.",NA,NA,"Barroso, GM","-49.8499984741211","-21.5300006866455",NA,NA,"30472","auto",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"2696","2019-11-01 15:06:51-03","UnB","UB","96430","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","França, F; Melo, E","487","1991","01","15","Southern America","Brasil","Bahia","Cravolândia","Três Braços",NA,NA,"Usada contra leishmaniose.; Arbusto. Flor branca; Mata.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-39.814998626709","-13.3585996627808",NA,NA,"21331","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2697","2019-11-01 15:06:51-03","UnB","UB","178397","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Proença, CEB; Landim, MF","4068","2012","03","13","Southern America","Brasil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito",NA,NA,"Arbusto 1,5m, pouco ramificado. Fruto imaturo verde; Beira de ilha de mata de restinga",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB; Bezerra, KMG","-37.270556","-11.266389",NA,NA,NA,NA,NA,"-37.270556","-11.266389","2012",NA,NA,NA,NA,NA,NA,NA,NA
"2698","2019-11-01 15:06:51-03","UnB","UB","194347","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Santos, E; Alves, M","200","1993","08","17","Southern America","Brasil","Tocantins","Porto Nacional","À esquerda da ponte sobre o rio Tocantins, sentido Norte-Sul. Mata ciliar",NA,NA,"Arbusto. Número 456 no Herbário HTINS, de onde procede a duplicata.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, C","-48.703889","-11.166667",NA,NA,NA,NA,NA,"-48.703889","-11.166667","1996",NA,NA,NA,NA,NA,NA,NA,NA
"2699","2019-11-01 15:06:51-03","UnB","UB","194407","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Lolis, SF; et al.","s.n.","1998","08","29","Southern America","Brasil","Tocantins","Lavandeira","Margem do Rio Palmas",NA,NA,NA,NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Incognitus","-46.51","-12.79",NA,NA,NA,NA,NA,"-46.51","-12.79",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700","2019-11-01 15:06:50-03","UnB","UB","107078","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Bucci, FFB","1091","2000","04","13","Southern America","Brasil","Goiás","Minaçu","PA-SALV-CB. UHE Cana Brava. St. Figueira. Margem direita do Rio Tocantins. Margem esquerda Rio São Félix. Próximo ao Córrego Macaco",NA,NA,"Árvore 8m x 74cm; Cerrado.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-48.088333","-13.551944",NA,NA,NA,NA,NA,"-48.088333","-13.551944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2701","2019-11-01 15:06:50-03","UnB","UB","107282","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Frescal, J","Código 96s.n.","2006",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Material estéril, cultivado. Testemunha de pesquisa de resistência a nematóides em Psidium. Dra. Regina Carneiro, Embrapa - Cenargen.; .",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702","2019-11-01 15:06:50-03","UnB","UB","107283","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Quintanilha, AP","Código 97s.n.","2006",NA,NA,"Southern America","Brasil","Goiás","Divinópolis de Goiás","Divinópolis de Goiás",NA,NA,"Material estéril, cultivado. Testemunha de pesquisa de resistência a nematóides em Psidium. Dra. Regina Carneiro, Embrapa - Cenargen.; Pomar.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-46.3931","-13.295",NA,NA,NA,NA,NA,"-46.3931","-13.295",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2703","2019-11-01 15:06:51-03","UnB","UB","107284","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Quintanilha, AP","Código 100s.n.","2006","07","11","Southern America","Brasil","Goiás","Planaltina","Planaltina",NA,NA,"Material estéril, cultivado. Testemunha de pesquisa de resistência a nematóides em Psidium. Dra. Regina Carneiro, Embrapa - Cenargen.; Pomar.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-47.683333","-15.266667",NA,NA,NA,NA,NA,"-47.683333","-15.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704","2019-11-01 15:06:51-03","UnB","UB","110310","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Proença, CEB; Harris, SA","3466","2008","01","05","Southern America","Brasil","Minas Gerais","São Roque de Minas","Mirante do Morro do Carvão. Pasto com remanescentes de vegetação nativa",NA,NA,"Estéril; Arbusto 1,2m; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-46.55","-20.3",NA,NA,NA,NA,NA,"-46.55","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2705","2019-11-01 15:06:51-03","UnB","UB","125242","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pinheiro, CQ","P1s.n.46c","2007","12","20","Southern America","Brasil","Distrito Federal","Brasília","Aeroporto",NA,NA,"Planta lenhosa x DAP=1,3; cascalheira. Solo: Solo cambi.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,NA,"-47.887778","-15.744444","1050","1050",NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706","2019-11-01 15:06:51-03","UnB","UB","125245","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pinheiro, CQ","P5s.n.13c","2007","03","09","Southern America","Brasil","Distrito Federal","Brasília","Aeroporto",NA,NA,"Planta lenhosa x DAP=1,8. Fruto verde (imaturo).; cascalheira. Solo: Solo cambi.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,NA,"-47.887778","-15.744444","1050","1050",NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","2019-11-01 15:06:51-03","UnB","UB","125248","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pinheiro, CQ","P2s.n.93t","2006","12","20","Southern America","Brasil","Distrito Federal","Brasília","Aeroporto",NA,NA,"Arvoreta x DAP=6cm; cascalheira. Solo: Solo cambi.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,NA,"-47.887778","-15.744444","1050","1050",NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","2019-11-01 15:06:51-03","UnB","UB","125249","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pinheiro, CQ","P2s.n.53c","2006","12","20","Southern America","Brasil","Distrito Federal","Brasília","Aeroporto",NA,NA,"Planta lenhosa x DAP=0,3; cascalheira. Solo: Solo cambi.",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,NA,"-47.887778","-15.744444","1050","1050",NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709","2019-11-01 15:06:51-03","UnB","UB","136972","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Campos, LZO; Silva, EG","18","2009","08","20","Southern America","Brasil","Goiás","Mineiros",NA,NA,NA,"Árvore de aproximadamente 2,2m, com flores brancas e muitos estames. Coletada em Cerrado antropizado as margens do Rio do Cedro.; Cerrado",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Campos, LZO","-52.6","-17.583333","675","675",NA,NA,NA,"-52.6","-17.583333","2009","08","20",NA,NA,NA,NA,NA,NA
"2710","2019-11-01 15:06:51-03","UnB","UB","136973","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Campos, LZO; Pio, MA; Moraes, AMS; Silva, EG","19","2009","08","20","Southern America","Brasil","Goiás","Mineiros",NA,NA,NA,"Arbustinho de aproximadamente 0,7m, coletado na área do Centro de Plantas Medicinais da Comunidade quilombola do Cedro.; Cerrado",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Campos, LZO","-52.6","-17.583333","675","675",NA,NA,NA,"-52.6","-17.583333","2009","08","20",NA,NA,NA,NA,NA,NA
"2711","2019-11-01 15:06:51-03","UnB","UB","136974","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Campos, LZO; Pio, MA; Moraes, AMS; Silva, EG","20","2009","08","20","Southern America","Brasil","Goiás","Mineiros",NA,NA,NA,"Arbusto de aproximadamente 0,7m, encontrado nas proximidades do Centro de Plantas do Cedro.; Cerrado",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Campos, LZO","-52.6","-17.583333","675","675",NA,NA,NA,"-52.6","-17.583333","2009","08","20",NA,NA,NA,NA,NA,NA
"2712","2019-11-01 15:06:51-03","UnB","UB","136975","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Campos, LZO; Pio, MA; Moraes, AMS; Silva, EG","21","2009","08","20","Southern America","Brasil","Goiás","Mineiros",NA,NA,NA,"Planta de aproximadamente 1,8m, botões imaturos. Coletada na entrada da Comunidade do Cedro.; Cerrado",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Campos, LZO","-52.6","-17.583333","675","675",NA,NA,NA,"-52.6","-17.583333","2009","08","20",NA,NA,NA,NA,NA,NA
"2713","2019-11-01 15:06:51-03","UnB","UB","152187","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Pinheiro, CQ","s.n.","2006","12","20","Southern America","Brasil","Distrito Federal",NA,"Brasília, aeroporto",NA,NA,"Planta lenhosa DAP=0,3; Cascalheira. Solo cambissolo",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB",NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","2019-11-01 15:06:51-03","UnB","UB","161299","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","321","2008","09","16","Southern America","Brasil","Goiás","Água Fria de Goiás","Margem esquerda da GO-118, sentido sul-norte (km 76)",NA,NA,"Arbusto ca. de 0,5 m de altura, flores brancas com cinco pétalas e botões; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-47.573611","-14.871944",NA,NA,NA,NA,NA,"-47.573611","-14.871944","2008","10",NA,NA,NA,NA,NA,NA,NA
"2715","2019-11-01 15:06:51-03","UnB","UB","161342","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","364","2008","09","21","Southern America","Brasil","Goiás","São Domingos","Coletada na mergem do córrego na entrada da Gruta de Terra Ronca, ca. de 13 km do Povoado São João, Parque Estadual de Terra Ronca",NA,NA,"Árvore ca. de 5 m de altura, flores brancas e botões; Marge de córrego",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Faria, JEQ","-46.357222","-13.734167",NA,NA,NA,NA,NA,"-46.357222","-13.734167","2008","09","21",NA,NA,NA,NA,NA,NA
"2716","2019-11-01 15:06:51-03","UnB","UB","161571","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Faria, JEQ; Fagg, CW","549","2009","06","28","Southern America","Brasil","Bahia","Palmeiras","Margem direita da Br-242 (km 346) sentido Lençóis, Chapada Diamantina, Ponto 225",NA,NA,"Solo rochoso, relevo acidentado; Arbusto ca. de 2,5 m de altura, flores brancas e frutos imaturos verdes; Vegetação de Cerrado com afloramento rochoso",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Faria, JEQ","-41.481111","-12.459722",NA,NA,NA,NA,NA,"-41.481111","-12.459722","2009","06",NA,NA,NA,NA,NA,NA,NA
"2717","2019-11-01 15:06:51-03","UnB","UB","161572","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Faria, JEQ; Fagg, CW","550","2009","06","28","Southern America","Brasil","Bahia","Palmeiras","Margem direita da Br-242 (km 346) sentido Lençóis, Chapada Diamantina, Ponto 225",NA,NA,"Solo rochoso, relevo acidentado; Arvoreta ca. de 3 m de altura, flores brancas e botões; Vegetação de Cerrado com afloramento rochoso",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Faria, JEQ","-41.481111","-12.459722",NA,NA,NA,NA,NA,"-41.481111","-12.459722","2009","06",NA,NA,NA,NA,NA,NA,NA
"2718","2019-11-01 15:06:51-03","UnB","UB","167879","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Sousa Silva, JC","2596","2011","06","06","Southern America","Brasil","Distrito Federal","Planaltina","Embrapa cerrados",NA,NA,"Comestível; Arbusto. Flor branca. Botões florais verdes. Altura da planta 90 cm; diâmetro do coleto 32,10 cm; Campo cultivado. Relevo Plano. Substrato LVA",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA
"2719","2019-11-01 15:06:51-03","UnB","UB","168083","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Proença, CEB","3466","2008","01","05","Southern America","Brasil","Minas Gerais","São Roque de Minas","Mirante do carvão",NA,NA,"Arbusto 1,2m. Estéril.; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-46.55","-20.3",NA,NA,NA,NA,NA,"-46.55","-20.3","2008",NA,NA,NA,NA,NA,NA,NA,NA
"2720","2019-11-01 15:06:51-03","UnB","UB","168084","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Oliveira, FCS; Santana Neto, LS; Barros, G","351","2008",NA,NA,"Southern America","Brasil","Piauí","Oeiras","Povoado de Araça",NA,NA,"Subarbusto, flor branca, fruto verde (imaturo), pouco frequente.; Transição Cerrado/ Caatinga",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-42.13","-7.03",NA,NA,NA,NA,NA,"-42.13","-7.03","2008",NA,NA,NA,NA,NA,NA,NA,NA
"2721","2019-11-01 15:06:51-03","UnB","UB","168085","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guineense","Psidium guineense","Vieira, CM","508","1994","01","12","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Área entre a BR 101 e Rio Pau Preto",NA,NA,"Arvoreta c/ 3m alt. Folhas discolores, face adaxial verde, abaxial verde-ferrugínea. Flores com calice verde-ferrugíneo, corola e estames alvacentos.; Vegetação de Capoeirinha",NA,"Dicotyledoneae",NA,"Sw.",NA,NA,"Proença, CEB","-42.39","-22.65",NA,NA,NA,NA,NA,"-42.39","-22.65","2008",NA,NA,NA,NA,NA,NA,NA,NA
