"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"234","2020-09-12 05:00:02-03","US","US","3584774","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"C. Lemos","1934","2","20","Brazil","São Paulo","São Paulo","Parque da Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01854925","US01854925_01 US01854925_02",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","3141448","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"G. Hatschbach","1969","3","14","Brazil","Paraná","Paranaguá","Pico Torto","-48.5092010498047","-25.5200004577637",NA,NA,NA,"US01854923","US01854923_01 US01854923_02",NA,"8278","South America",NA,NA,"300",NA,NA,"Linales",NA,"24916","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2655136","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Reitz & R. M. Klein","1954","3","18","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01854935","US01854935_01 US01854935_02",NA,"8323","South America",NA,NA,"150",NA,NA,"Linales",NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2576052A","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"F. C. A. Oliveira, R. Marquete, R. C. Mendonça, M. A. Silva & M. C. Silva Jr.","1995","8","16","Brazil","Goiás",NA,"Parque Nacional Chapada dos Veadeiros. Trilha que passa atrás do morro da Baleia, entrada da fazenda Bona Espero, floresta de galeria do Rio Preto","-47.6392","-14.06",NA,NA,NA,"US01854922","US01854922_01 US01854922_02",NA,"1142","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","2993285","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"R. Belém & J. M. Mendes","1965","1","22","Brazil","Bahia",NA,"Entre Itiruçu e Maracás",NA,NA,NA,NA,"Nome vulgar: Coleção Madeira","US01854933","US01854933_01 US01854933_02",NA,"957","South America - Neotropics",NA,NA,NA,NA,NA,"Linales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2439577","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta",NA,NA,"G. Hatschbach","1967","6","2","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,"US01854924","US01854924_01 US01854924_02",NA,"21224","South America",NA,NA,"1000",NA,NA,"Linales",NA,"37295","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"240","2020-09-02 16:29:45-03","Cenargen","CEN","57217","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","L. C. da Silva Giordano","Domingos Antônio Folli","1988","10","27","Brasil","BA","PORTO SEGURO","Coleta de fruto DAF. 886.","-39.0647010803223","-16.4496994018555",NA,NA,"Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 200. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057217","CEN00057217",NA,"816",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"68835","auto","2000","07",NA,NA,NA,"1",NA,NA
"241","2020-09-02 16:29:45-03","Cenargen","CEN","57226","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta var. compacta","(Schnizl.) Cuatrec.","D. A. Folli","Domingos Antônio Folli","1989","01","13","Brasil","BA","PORTO SEGURO","Coleta de flor DAF.816.","-39.0647010803223","-16.4496994018555",NA,NA,"Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 201. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057226","CEN00057226",NA,"886",NA,"Exsicatas",NA,NA,NA,NA,NA,"var. compacta","68835","auto","2000","07",NA,NA,NA,"1",NA,NA
"242","2019-10-29 10:07:50-03","UFPR","EFC","13981","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Blum, C.T.","Blum, C.T.; Ponte, L.","2009","04","07","Brasil","Paraná","Morretes","Serra da Prata","-48.6987","-25.614","-48.6987","-25.6140","Árvore aos 800 m.s.n.m. Com frutos amarelos e flores branco-creme.","EFC013981",NA,NA,"507",NA,NA,NA,"800","800",NA,NA,NA,NA,NA,"2009","04","07",NA,NA,NA,NA,NA
"243","2019-10-29 10:07:50-03","UFPR","EFC","7297","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1984","01","19","Brasil","Paraná","Guaraqueçaba","Faz. Madezatti, rio Pederneiras","-48.3994","-25.0013","-48.3994","-25.0013","Árvore 30 m em floresta montana alterada, 650 m s.n.m. __COMMOM_NAME__: cascudo, vapuã","EFC007297",NA,NA,"1411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:20:24-03","USP","SPF","157904","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Fiaschi, P","2003","04","02","Brasil","Bahia","Belmonte","Estação Experimental Gregório Bondar","-39.25","-16.133333","-39.25","-16.133333",NA,"SPF00157904",NA,NA,"1444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:20:24-03","USP","SPF","119803","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Ganev, W","1994","06","17","Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","-41.85","-13.3",NA,"SPF00119803",NA,NA,"3380",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:20:24-03","USP","SPF","129944","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Saar, E","1997","02","14","Brasil","Bahia","Andaraí",NA,"-41.306944","-12.870833","-41.306944","-12.870833",NA,"SPF00129944",NA,NA,"PCD5604",NA,NA,NA,"560","560",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:20:24-03","USP","SPF","43483","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Anônimo","Harley, RM","1977","03","03","Brasil","Bahia","Morro do Chapéu",NA,"-41.2","-11.583333","-41.2","-11.583333",NA,"SPF00043483",NA,NA,"19327",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:20:24-03","USP","SPF","43488","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Harley, RM","1977","02","12","Brasil","Bahia",NA,"Serra do Sincorá","-41.316667","-12.833333","-41.316667","-12.833333",NA,"SPF00043488",NA,NA,"18577",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:20:24-03","USP","SPF","88162","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Ganev, W","1992","10","23","Brasil","Bahia","Abaíra","Catolés de Cima","-41.866667","-13.283333","-41.866667","-13.283333",NA,"SPF00088162",NA,NA,"1329",NA,NA,NA,"1150","1150",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:20:24-03","USP","SPF","88427","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Ganev, W","1992","05","22","Brasil","Bahia","Abaíra","Catolés","-41.85","-13.316667","-41.85","-13.316667",NA,"SPF00088427",NA,NA,"348",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:20:24-03","USP","SPF","88591","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Ganev, W","1993","01","02","Brasil","Bahia","Abaíra","Catolés","-41.816667","-13.333333","-41.816667","-13.333333",NA,"SPF00088591",NA,NA,"1760",NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:20:24-03","USP","SPF","90932","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Harley, RM","1991","12","24","Brasil","Bahia","Abaíra",NA,"-41.85","-13.283333","-41.85","-13.283333",NA,"SPF00090932",NA,NA,"H50322",NA,NA,NA,"1000","1100",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:20:24-03","USP","SPF","36833","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Stannard, BL","1984","12","16","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"SPF00036833",NA,NA,"CFCR7033",NA,NA,NA,"1000","1000",NA,NA,NA,"52493","auto","2000",NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:20:24-03","USP","SPF","18861","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Pirani, JR","1981","09","08","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"SPF00018861",NA,NA,"CFCR2066",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto","1982",NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:20:24-03","USP","SPF","123365","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Conceição, AA","1997","02","07","Brasil","Bahia","Mucugê","Parque Nacional da Chapada Diamantina","-41.3708000183105","-13.0052995681763",NA,NA,NA,"SPF00123365",NA,NA,"364",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto","2000",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:20:24-03","USP","SPF","49297","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Pirani, JR","Harley, RM","1987","02","15","Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,"SPF00049297",NA,NA,"24305",NA,NA,NA,"1100","1100",NA,NA,NA,"41184","auto","2000",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:20:24-03","USP","SPF","44630","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Mendonça, FB","Mello-Silva, R","1986","09","06","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00044630",NA,NA,"CFCR10165",NA,NA,NA,"1030","1030",NA,NA,NA,"67219","auto","2004","07",NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:20:24-03","USP","SPF","43824","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Mendonça, FB","Zappi, DC","1986","07","24","Brasil","Minas Gerais","Grão Mogol","Vale do Ribeirão das Mortes","-42.8897018432617","-16.5594005584717",NA,NA,NA,"SPF00043824",NA,NA,"CFCR9922",NA,NA,NA,"900","900",NA,NA,NA,"67219","auto","2004",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:20:24-03","USP","SPF","147090","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta compacta","(Schnizl.) Cuatrec.","Hatschbach, G","Silva, JM","2000","02","21","Brasil","Paraná","Adrianópolis",NA,"-48.9911003112793","-24.6571998596191",NA,NA,NA,"SPF00147090",NA,NA,"3164",NA,NA,NA,NA,NA,NA,NA,"compacta","49901","auto","2000",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:20:24-03","USP","SPF","10222","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Rossi, L","Lemos, CJ","1934","02","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00010222",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","2000","08",NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:20:24-03","USP","SPF","83102","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","Cuatrecasas, J","Hoehne, FC","1932","03","17","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00083102",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-10-07 09:31:31-03","UEFS","HUEFS","64360","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Stannard, B.","1984","12","16","Brasil","Bahia","Mucugê","Beira da estrada para Andaraí a ca. 2km.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"HUEFS0064360","HUEFS0064360",NA,"CFCR7033",NA,NA,NA,"1000","1000","Angiospermae","Malpighiales",NA,"52493","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"263","2019-10-07 09:31:31-03","UEFS","HUEFS","67740","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta subsp. compacta","(Schnizl.) Cuatrec.",NA,"Silva, J.M.","2000","02","21","Brasil","Paraná","Adrianópolis","Fazenda Primavera.","-48.9911003112793","-24.6571998596191",NA,NA,"Floresta atlântica.","HUEFS0067740","HUEFS0067740",NA,"3164",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales","subsp. compacta","49901","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"264","2019-10-07 09:31:31-03","UEFS","HUEFS","18125","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Ganev, W.","1994","06","17","Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","41W51'","13S18'",NA,"HUEFS0018125","HUEFS0018125",NA,"3380",NA,NA,NA,"1100","1100","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"265","2019-10-07 09:31:31-03","UEFS","HUEFS","170613","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Melo, E.","2010","12","18","Brasil","Bahia","Morro do Chapéu","Próximo à Cachoeira Ferro Doido.","-40.993889","-11.630833","40W59'38''","11S37'51''","Campo rupestre.","HUEFS0170613",NA,NA,"8936",NA,NA,NA,"897","897","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"266","2019-10-07 09:31:31-03","UEFS","HUEFS","10791","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Ganev, W.","1992","05","22","Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","41W51'","13S19'",NA,"HUEFS0010791","HUEFS0010791",NA,"348",NA,NA,NA,"1300","1300","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"267","2019-10-07 09:31:31-03","UEFS","HUEFS","12393","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Ganev, W.","1992","10","23","Brasil","Bahia","Abaíra","Catolés Catolés de Cima, próximo ao Rio do Calado, próximo a cancela da água limpa.","-41.866667","-13.283333","41W52'","13S17'","com solo arenoso.","HUEFS0012393","HUEFS0012393",NA,"1329",NA,NA,NA,"1150","1150","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"268","2019-10-07 09:31:31-03","UEFS","HUEFS","129837","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Harley, R.M.","2007","10","26","Brasil","Bahia","Rio de Contas","Brumadinho, trilha à Fazenda Brumadinho, saindo a direita do caminho para o Pico das Almas.","-41.910833","-13.515833","41W54'39''","13S30'57''","Margem do caminho com árvores altas.","HUEFS0129837","HUEFS0129837",NA,"55684",NA,NA,NA,"1163","1163","Angiospermae","Malpighiales",NA,NA,NA,"2011","09",NA,"Rosanae",NA,NA,NA,NA
"269","2019-10-07 09:31:31-03","UEFS","HUEFS","129838","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Harley, R.M.","2007","10","26","Brasil","Bahia","Rio de Contas","Fazenda Brumadinho, trilha à Fazenda Brumadinho, saindo ao direito do caminho para o Pico das Almas.","-41.910833","-13.515833","41W54'39''","13S30'57''","Margem do rio com árvores altas.","HUEFS0129838","HUEFS0129838",NA,"55685",NA,NA,NA,"1163","1163","Angiospermae","Malpighiales",NA,NA,NA,"2011","09",NA,"Rosanae",NA,NA,NA,NA
"270","2019-10-07 09:31:31-03","UEFS","HUEFS","13025","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Ganev, W.","1993","01","02","Brasil","Bahia","Abaíra",NA,"-41.816667","-13.333333","41W49'","13S20'",NA,"HUEFS0013025","HUEFS0013025",NA,"1760",NA,NA,NA,"1100","1100","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"271","2019-10-07 09:31:31-03","UEFS","HUEFS","16250","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Ganev, W.","1993","12","15","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","41W52'","13S18'",NA,"HUEFS0016250","HUEFS0016250",NA,"2652",NA,NA,NA,"1200","1400","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"272","2019-10-07 09:31:31-03","UEFS","HUEFS","182151","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Nascimento, F.H.F.","2008","11",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","41W56'43''","13S31'27''","Floresta Alto Montana.","HUEFS0182151","HUEFS0182151",NA,"575",NA,NA,NA,"1500","1500","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"273","2019-10-07 09:31:31-03","UEFS","HUEFS","182186","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Nascimento, F.H.F.","2008","11",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.","-41.936389","-13.532778","41W56'11''","13S31'58''","Floresta Alto Montana.","HUEFS0182186","HUEFS0182186",NA,"610",NA,NA,NA,"1450","1450","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"274","2019-10-07 09:31:31-03","UEFS","HUEFS","182234","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Nascimento, F.H.F.","2008","12",NA,"Brasil","Bahia","Rio de Contas","Caiambola, Sítio Camburu, caminho Caiambola-Catolés.","-41.883333","-13.35","41W53'","13S21'","Floresta ciliar.","HUEFS0182234","HUEFS0182234 HUEFS0182234_01",NA,"658",NA,NA,NA,"1400","1500","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"275","2019-10-07 09:31:31-03","UEFS","HUEFS","24002","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","F.França","Guedes, M.L.S.","1996","03","31","Brasil","Bahia","Jacobina",NA,"-40.8","-11.15","40W48'","11S9'",NA,"HUEFS0024002","HUEFS0024002",NA,"PCD2709",NA,NA,NA,"960","960","Angiospermae","Malpighiales",NA,NA,NA,"1999","09",NA,"Rosanae",NA,NA,NA,NA
"276","2019-10-07 09:31:31-03","UEFS","HUEFS","28625","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","NicLughadha, E.","1997","03","02","Brasil","Bahia","Morro do Chapéu",NA,"-41.207222","-11.590556","41W12'26''","11S35'26''",NA,"HUEFS0028625","HUEFS0028625",NA,"PCD5959",NA,NA,NA,"1151","1151","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"277","2019-10-07 09:31:31-03","UEFS","HUEFS","29281","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Saar, E.","1997","02","10","Brasil","Bahia","Caetité","Caminho para Licínio de Almeida","-42.505278","-14.087778","42W30'19''","14S5'16''","campos gerais e mata","HUEFS0029281","HUEFS0029281",NA,"PCD5380",NA,NA,NA,"1080","1080","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"278","2019-10-07 09:31:31-03","UEFS","HUEFS","37653","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Harley, R.M.","1999","01","10","Brasil","Bahia","Abaíra","Margem do riacho, beira da estrada entre Ouro Verde e Abaíra, 38km de Abaíra.","-41.755556","-13.275","41W45'20''","13S16'30''","Mata ciliar na caatinga.","HUEFS0037653","HUEFS0037653",NA,"53464",NA,NA,NA,"950","950","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"279","2019-10-07 09:31:31-03","UEFS","HUEFS","38568","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","F.França","França, F.","1999","06","26","Brasil","Bahia","Jacobina","Antena do Bairro dos Índios.","-40.5075","-11.204444","40W30'27''","11S12'16''","Vegetação herbáceo-arbustiva, com árvores esparsas.","HUEFS0038568","HUEFS0038568",NA,"3151",NA,NA,NA,"770","770","Angiospermae","Malpighiales",NA,NA,NA,"1999","09",NA,"Rosanae",NA,NA,NA,NA
"280","2019-10-07 09:31:31-03","UEFS","HUEFS","47649","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Harley, R.M.","2000","06","11","Brasil","Bahia","Rio de Contas","Na saída da cidade na direção de Jussiape, próximo do nascente do rio Bonito.","-41.797778","-13.603611","41W47'52''","13S36'13''","Campo rupestre sobre solos de areia fina e pedrinhas, com canion do rio permanente com mata ciliar e pedra úmidas assombreadas.","HUEFS0047649","HUEFS0047649",NA,"53956",NA,NA,NA,"1063","1063","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"281","2019-10-07 09:31:31-03","UEFS","HUEFS","47783","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Nascimento, F.H.F.","2000","04","01","Brasil","Bahia","Rio de Contas","Caiambola Camburu, Rio do Camburu, altura do garimpo da passagem.","-41.883333","-13.366667","41W53'","13S22'","Mata ciliar antropizada.","HUEFS0047783","HUEFS0047783",NA,"383",NA,NA,NA,"1400","1500","Angiospermae","Malpighiales",NA,NA,NA,"2006","06",NA,"Rosanae",NA,NA,NA,NA
"282","2019-10-07 09:31:31-03","UEFS","HUEFS","47784","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","W.Nascimento","Nascimento, F.H.F.","2000","04","01","Brasil","Bahia","Rio de Contas","Caiambola Camburu, Rio do Camburu, altura do garimpo da passagem.","-41.883333","-13.366667","41W53'","13S22'","Mata ciliar antropizada.","HUEFS0047784","HUEFS0047784",NA,"384",NA,NA,NA,"1400","1500","Angiospermae","Malpighiales",NA,NA,NA,"2006","03",NA,"Rosanae",NA,NA,NA,NA
"283","2019-10-07 09:31:31-03","UEFS","HUEFS","52074","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.",NA,"Harley, R.M.","1991","12","24","Brasil","Bahia","Abaíra","Arredores de Catolés.","-41.85","-13.283333","41W51'","13S17'","Mata ciliar.","HUEFS0052074","HUEFS0052074",NA,"H50322",NA,NA,NA,"1000","1100","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"284","2019-10-07 09:31:31-03","UEFS","HUEFS","80137","PreservedSpecimen","Plantae","Humiriaceae","Vantanea","compacta","Vantanea compacta","(Schnizl.) Cuatrec.","H.Liuth","Harley, R.M.","2004","02","05","Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas, 900m do troncamento com estrada para Jussiape, e um pouco acima de um riacho que travessa o caminho.","-41.764167","-13.620556","41W45'51''","13S37'14''","Caatinga arbórea e e arbustiva na beira da estrada.","HUEFS0080137","HUEFS0080137",NA,"54757",NA,NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"2011","09",NA,"Rosanae",NA,NA,NA,NA
