"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"191","2020-12-21 16:37:50-03","MBM","MBM","38651","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Asplund, E.",NA,NA,NA,"Hatschbach, G.","1488",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Estrada do Turvo, Rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM038651","MBM038651",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:37:50-03","MBM","MBM","198983","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","513",NA,NA,NA,"Brazil","Paraná","Cornélio Procópio","Bosque Cornélio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM198983","MBM198983",NA,NA,"Southern America",NA,NA,"23842","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:37:50-03","MBM","MBM","31100","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","32271",NA,NA,NA,"Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM031100","MBM031100",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:37:50-03","MBM","MBM","38641","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9238",NA,NA,NA,"Brazil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM038641","MBM038641",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:37:50-03","MBM","MBM","71877","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Ribas, O.S.",NA,NA,NA,"Buttura, E.","s.n.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Rod. BR-277, km 8","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM071877","MBM071877",NA,NA,"Southern America",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:37:50-03","MBM","MBM","150952","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Chagas; Silva, F.","1126",NA,NA,NA,"Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM150952","MBM150952",NA,NA,"Southern America",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:37:50-03","MBM","MBM","230799","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Kinupp, V.F.",NA,NA,NA,"Medri, C.; et al.; et al.","313",NA,NA,NA,"Brazil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"MBM230799","MBM230799",NA,NA,"Southern America",NA,NA,"30511","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:37:50-03","MBM","MBM","38652","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Duarte, A.P.; Duarte, A.P.","7149",NA,NA,NA,"Brazil","Paraná","Tibagi","Fazenda Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM038652","MBM038652",NA,NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:37:50-03","MBM","MBM","109980","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Reitz, R.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","6114",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM109980","MBM109980",NA,NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:37:50-03","MBM","MBM","233604","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Reitz, R.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","3664",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM233604",NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:37:50-03","MBM","MBM","109994","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Reitz, R.",NA,NA,NA,"Bresolin, A.","803",NA,NA,NA,"Brazil","Santa Catarina","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"MBM109994","MBM109994",NA,NA,"Southern America",NA,NA,"23385","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:37:50-03","MBM","MBM","146132","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de","2203",NA,NA,NA,"Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"MBM146132","MBM146132",NA,NA,"Southern America",NA,NA,"21675","auto",NA,NA,NA,NA,NA
"203","2015-09-27 20:37:37-03","MNHN","RECOLNAT_MNHN_P","P00712579","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Furlan",NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712579' target='other'> <mi>dwc_moreinfo</mi></a>","P00712579","P00712579_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"III 1022",NA
"204","2015-09-27 15:44:32-03","MNHN","RECOLNAT_MNHN_P","P00712580","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Rojas, T.",NA,"1907","4",NA,"Paraguay",NA,NA,"Itinera in Paraguaria septentrionali : In altaplanitie et declivibus Sierra de Amambay",NA,NA,NA,NA,NA,NA,"Reçu le 27 juillet 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712580' target='other'> <mi>dwc_moreinfo</mi></a>","P00712580","P00712580_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"type","10426",NA
"205","2016-12-28 13:12:00-02","MNHN","RECOLNAT_MNHN_P","P04973337","PreservedSpecimen",NA,"Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Mosén",NA,"1875","12","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04973337' target='other'> <mi>dwc_moreinfo</mi></a>","P04973337","P04973337_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4351",NA
"206","2020-12-11 11:39:44-03","UFMG","BHCB","38498","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Lombardi, JA","1974","1997","09","13","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha do Vinhático","-42.627222","-19.776389","-42.627222","-19.776389",NA,NA,"Mata Atlântica. Arbusto, ca. 3m. Folhas herbáceas. Flores verdes","BHCB002268","BHCB002268","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:39:44-03","UFMG","BHCB","85200","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Salino, A; Mota, RC da; Mota, NFO; Melo, PHA de","9120","2003","10","06","Brasil","Minas Gerais","Bandeira","Área a ca. de 14Km da sede de Bandeira, na divisa com a Bahia; Floresta Ombrófila Densa Submontana; 500-550m de altitude. Floresta razoavelmente alterada;","-40.521056","-15.825056","-40.521056","-15.825056",NA,NA,"Árvore de 6m de altura, em borda de mata; inflorescências imaturas verdes.. Coordenadas originais: 15º49'30,2S; 40º31'15,8W",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-11 17:20:48-03","UFPR","UPCB","4129","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Furlan, A.","1995","01","01","Hatschbach, G.","9238","1962","08","16","Brasil","Paraná","Morretes","Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, flor verde. Mata pluvial vertente atlântica..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"209","2021-02-11 17:20:48-03","UFPR","UPCB","1996","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Furlan, A.","1995","01","01","Reitz, R.","3664","1956","04","07","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Arvoreta, 8m, flor em botão. Mata. Nome vulgar: maria mole..",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"210","2021-02-11 17:20:48-03","UFPR","UPCB","44352","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Furlan, A.","1995","01","01","Reitz, R.","3664","1956","04","07","Brasil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","Arvoreta, 8m, flor em botão. Mata. Nome vulgar: maria mole..",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"211","2021-02-11 17:20:48-03","UFPR","UPCB","40394","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Kinupp, V.F. & Medri, C.","1997","01","01","Medri, C.","313","1997","08","02","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 4m, botões verdes, flores creme e cheirosas. Encosta rochosa. Nome vulgar: maria-mole..",NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","1436074","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","fide T. J. Killeen",NA,NA,NA,"Stephan G. Beck","Beck 5489",NA,NA,NA,"Bolivia","Beni","Gral. Ballivian","Espiritu, zona de influencia del Rio Yacuma","-66.616667","-14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2014-02-28 14:56:00-03","MO","MOBOT","100527718","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Serrano (HSB)",NA,NA,NA,"Jeaneth Villalobos|et al.","Villalobos 1638","2008","10","10","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán. P.N. y Área de Manejo Integrado Serranía del Iñao. Comunidad de Monte Grande. Serrania Ñawñaca.","-63.8281111","-19.2729723",NA,NA,"1576.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2012-10-01 14:10:00-03","MO","MOBOT","100528976","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","A. Lliully",NA,NA,NA,"Jeaneth Villalobos|Flores, A.","Villalobos 1481","2008","3","29","Bolivia","Chuquisaca","Tomina","Municipio Sopachuy. Comunidad San Pedro.","-64.4425","-19.6236111",NA,NA,NA,"1920.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"2"
"215","2013-03-12 05:31:00-03","MO","MOBOT","1321704","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Nee (NY)",NA,NA,NA,"Antony Jardim|Israel G. Vargas C.|G. Navarro|N. de la Barra","Jardim 2740","1996","4","6","Bolivia","Cochabamba","Carrasco","Tunas Pampas cerca del Río San Mateo. Bosque sub-húmedo de Zeyheria tuberculosa, Ceiba samahuma, Bocconia sp.","-64.70138","-17.71",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","1598408","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Serrano (HSB)",NA,NA,NA,"Martha Serrano|et al.","Serrano 1410","1995","5","27","Bolivia","Chuquisaca","Sud Cinti","Primer cumbre de la Cerrania al lado N del río Santa Martha","-64.3","-20.71666",NA,NA,"1000.00000000","1050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-04-07 05:12:00-03","MO","MOBOT","2290483","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 32993","1997","10","30","Argentina","Salta","Orán","Finca San Andrés. Administración Las Juntas",NA,NA,NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2012-04-07 05:12:00-03","MO","MOBOT","2290508","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 33166","1997","11","2","Argentina","Salta","Orán","Finca San Andrés. Quebrada de las Cuevas","-64.8713889","-23.1111111",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2013-02-13 05:33:00-02","MO","MOBOT","2946346","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl",NA,NA,NA,NA,"Mario Saldias P.|et al.","Saldias Paz 4300","1996","7","1","Bolivia","Santa Cruz",NA,NA,"-64.25","-17.86666",NA,NA,"1470.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2014-01-02 05:36:00-02","MO","MOBOT","3330724","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Serrano",NA,NA,NA,"Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel|Oscar Llanque","Serrano 4673","2004","9","14","Bolivia","Tarija","Arce","Mun. Padcaya. Cantón Emborozú. Reserva Natural Alarachi. Zona Alarachi. Las Lagunitas. Aguas arriba de la Quebrada Los Pinos. Bosque semidecíduo estacional. Premontano Tucumano-Boliviano. Dosel arbóreo 28 m con presencia de Blepharocalyx salicifolius, Nectandra sp. Y Siphoneugena occidentalis entre las más dominantes. Coord: 7546991 S y 332437 W.",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2013-06-18 05:46:00-03","MO","MOBOT","3444249","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Jimenez",NA,NA,NA,"M. Jiménez|C. Ortiz|A. Flores","Jiménez 452","2007","10","16","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzman, Canton Iguembe.","-63.7802778","-20.7016667",NA,NA,"1090.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2014-03-12 11:46:00-03","MO","MOBOT","3495115","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","M. Serrano (HSB)",NA,NA,NA,"Reinaldo Lozano","Lozano 1458","2005","10","13","Bolivia","Chuquisaca","Sud Cinti","Ca. de la comunidad de Las Abras. Cañon Pirua. Bosque semidecíduo estacional Tucumano-Boliviano, en trancición. Con presencia dominante de Chrysophyllum gonocarpum, Ingas Capparáceas. Doseles de 8 m en promedio. Suelos rícos en materia orgánica con afloramientos rocosos.","-64.2355555","-21.1069444",NA,NA,"1078.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2014-04-04 05:47:00-03","MO","MOBOT","740067","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Ronald L. Liesner (MO)",NA,NA,NA,"Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3040","1988","10","20","Peru","Tumbes","Zarumilla","Pampas de Hospital, entre El Caucho y Condor Flores.",NA,NA,NA,NA,"250.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-34","5"
"224","2014-04-04 05:47:00-03","MO","MOBOT","740075","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Ronald L. Liesner (MO)",NA,NA,NA,"Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3041","1988","10","20","Peru","Tumbes","Zarumilla","Pampas de Hospital, entre El Caucho y Condor Flores.",NA,NA,NA,NA,"250.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"88-34","8"
"225","2019-03-29 10:41:35-03","UFSM","HDCF","4277","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Meimerl.","Longhi, S. J.",NA,NA,NA,"Alberti, L. F.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-03-29 10:41:35-03","UFSM","HDCF","5305","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Meimerl.",NA,NA,NA,NA,"Alves, M. A.",NA,"2002","09","13","Brasil","Rio Grande do Sul","Santa Maria","CISM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Com flor e folhas novas",NA,NA,NA,NA,"América",NA,NA,"37819","auto",NA,NA,NA,NA,NA
"227","2019-03-29 10:41:35-03","UFSM","HDCF","4272","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Meimerl.","Longhi, S. J.",NA,NA,NA,"Alberti, L. F.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-03-29 10:41:35-03","UFSM","HDCF","4992","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Meimerl.",NA,NA,NA,NA,"Nascimento, A. R. T.",NA,"1995","09","20","Brasil","Rio Grande do Sul","Candelária","Morro do Botucaraí","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"28166","auto",NA,NA,NA,NA,NA
"229","2019-03-29 10:41:35-03","UFSM","HDCF","4675","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Meimerl.",NA,NA,NA,NA,"Longhi, S. J.",NA,"1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"18634","auto",NA,NA,NA,NA,NA
"230","2018-09-12 14:48:23-03","UNIOESTE","UNOP","671","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Franco, G.A.D.C.","2014","04","02","Cielo-Filho, R.; Câmara, C.D.; Câmara, C.D.","1306","2014","03","11","Brasil","Paraná","Matelândia","Linha Bananal, mata dos Biazzuz","-53.955556","-25.306944","-53.955556","-25.306944","446","446","Árvore, 6 m, flor verde acinzentada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2018-09-12 14:48:23-03","UNIOESTE","UNOP","747","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Cielo-Filho, R.","2014","07","16","Cielo-Filho, R.; Câmara, C.D.; Câmara, C.D.","1457","2014","07","11","Brasil","Paraná","Matelândia","Parque Farroupilha","-54.002778","-25.239167","-54.002778","-25.239167","530","530","Árvore, 14 m, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3761","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Caxambu, M.G.","2016","08","25","Caxambu, M.G.; Siqueira, E.L.; Moraes, A.D.; Siqueira, E.L.; Moraes, A.D.","7455","2009","09","01","Brasil","Paraná","Céu Azul","Parque Nacional Do Iguaçu - Posto de Informação e controle - PIC","-53.845972","-25.154778","-53.845972","-25.154778","657","657","Árvore ca. 8m, semi-ciófila. Frutos imaturos verdes. - Relevo: Suave-ondulado. - Vegetação: Floresta Estacional Semidecidual Submontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3905","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Caxambu, M.G.","2011","09","22","Caxambu, M.G.","3430","2011","09","01","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.459417","-24.522111","-52.459417","-24.522111","683","683","Arvoreta ca. 5m, semi-ciófila. Frutos imaturos verdes. - Relevo: Ondulado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2016-06-16 10:16:53-03","UNIOESTE","UNOP","3164","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Caxambu, M.G.","2006","10","23","Freitas, R.","s.n.","2006","08","17","Brasil","Paraná","Engenheiro Beltrão","Reserva florestal de Figueira D'Oeste PR-082, Km 7,5","-52.2691993713379","-23.7971992492676",NA,NA,NA,NA,"Arbusto heliófito, com frutos verdes, ramos com espinhos simples.",NA,NA,NA,NA,NA,NA,NA,"20288","auto",NA,NA,NA,NA,NA
"235","2018-09-12 14:48:23-03","UNIOESTE","UNOP","1228","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Cielo-Filho, R.; Franco, G.A.D.C.","2014","09","10","Cielo-Filho, R.; Farias, C.A.; Farias, C.A.","1517","2014","09","03","Brasil","Paraná","Matelândia","Linha Bananal, Mata dos Biazuz","-53.955556","-25.306944","-53.955556","-25.306944","500","500","Árvore, 8 m, ínicio da floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10657","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Hammes, J.K.","2015","08","31","Hammes, J.K.; Escher, A.R.; Escher, A.R.","56","2015","08","12","Brasil","Paraná","Céu Azul","Araucárias","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"Arbórea.",NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA
"237","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","27635",NA,"Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","C. Farney/20-10-2008",NA,NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2366","2006","05","25","Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Reinaldo Bautz","-40.534722","-19.3325","40W32'5","19S19'57","400","400","Arvoreta 7m, inflorescência verde. Interior de mata alterada.","MBML027635","MBML027635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","31654",NA,"Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","C. Farney/Out.2016",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3488","2007","09","13","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944","40W30'51","19S21'7","150","150","Árvore 7m, botões florais de cor verde. Fundo de vale.","MBML031654","MBML031654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","32811",NA,"Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","C. Farney/20-10-2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1452","2006","09","28","Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","40W30'51","19S21'7","150","150","Arvoreta 5m de alt. Flores verdes. Mata ciliar em fundo de vale.","MBML032811","MBML032811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-09 21:48:44-03","UNICENTRO","HUCO","3500","S","Plantae","Nyctaginacae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Slusarski","2004",NA,NA,"Hiromi Yasuta","s.n.","1985","11","26","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"N° FUEL 1814; com flor; herbácea; HABITAT: herbácea; DESC: com flor","HUCO003500",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"241","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0550","S","Plantae","Nyctaginaceae","Pisonia","ambigua","Pisonia ambigua","Heimerl","Slusarski, S.R.","2004",NA,NA,"Lovato, M.C.; et al.; et al.","366","2003","07","15","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL 36192; Arbóreo, 10 m, flor verde; DESC: Arbóreo, 10 m, flor verde","HUCO000550",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
