"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"144","2015-11-03 10:03:40-02","MNHN","RECOLNAT_MNHN_P","P01817919","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Claussen","1841",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817919' target='other'> <mi>dwc_moreinfo</mi></a>","P01817919","P01817919_01",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,NA,NA,"1704",NA,NA
"145","2015-11-03 10:04:15-02","MNHN","RECOLNAT_MNHN_P","P01817920","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Glaziou, A.","1880","4","17","Brésil",NA,NA,"Province de Rio-Janeiro : Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817920' target='other'> <mi>dwc_moreinfo</mi></a>","P01817920","P01817920_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11892",NA,NA
"146","2015-11-03 10:04:47-02","MNHN","RECOLNAT_MNHN_P","P01817921","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Rudd","Glaziou, A.","1880","4","17","Brésil",NA,NA,"Province de Rio-Janeiro : Tijuca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817921' target='other'> <mi>dwc_moreinfo</mi></a>","P01817921","P01817921_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11892",NA,NA
"147","2015-09-04 02:38:25-03","MNHN","RECOLNAT_MNHN_P","P03101165","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Prance, G.T.|Silva, N.T.","1964","10","24","Brasil","Goiás",NA,"Serra do Caiapó. 30km south of Caiaponia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03101165' target='other'> <mi>dwc_moreinfo</mi></a>","P03101165","P03101165_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"59627",NA,NA
"148","2015-09-04 02:35:46-03","MNHN","RECOLNAT_MNHN_P","P03101166","PreservedSpecimen",NA,"Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Claussen, P.",NA,NA,NA,"Brésil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"Donné par M. Delessert en 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03101166' target='other'> <mi>dwc_moreinfo</mi></a>","P03101166","P03101166_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-01 14:20:26-03","JBB","HEPH","13090","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Jesus, FPR de","1997","09","16","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb","-47.85","-15.866667","-47.85","-15.866667","1025","1025","Carpoteca n° 118",NA,NA,"Dicotyledon","Fabales","1","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-01 14:20:26-03","JBB","HEPH","18261","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Nóbrega, MGG","2002","09","21","Brasil","Goiás","Pirenópolis","Fazenda Beira Rio as margens do Rio das Almas","-48.874444","-15.804722","-48.874444","-15.804722",NA,NA,"Fruto maduro marrom,semente vermelha com manchas pretas.",NA,NA,"Dicotyledon","Fabales","1702","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:20:26-03","JBB","HEPH","9691","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Bucci, FFB","1994","03","17","Brasil","Tocantins","Palmas","Serra do Lajeado Cachoeira do Taquarussu","-48.190556","-10.304722","-48.190556","-10.304722",NA,NA,NA,NA,NA,"Dicotyledon","Fabales","112","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:20:26-03","JBB","HEPH","18607","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Meireles, JE","Jesus, FPR de","2002","11","01","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 4","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Fabales","210","Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:36:18-03","UFMG","BHCB","24493","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:36:18-03","UFMG","BHCB","179433","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Carmo, FF","2010","08","02","Brasil","Minas Gerais","Rio Pardo Minas","Peixe Bravo","-42.702778","-16.009889","-42.702778","-16.009889","980","980","Coletada em afloramento de canga.","BHCB036835","BHCB036835","Dicotyledon",NA,"5149","Southern America",NA,NA,NA,NA,"2012","03","20",NA,NA,NA,NA,NA
"155","2020-12-11 11:36:18-03","UFMG","BHCB","14434","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Stehmann, JR; et al.","1986","11","27","Brasil","Minas Gerais","Nova Ponte","Fazenda Santana.","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"Árvore, beira do Rio Araguari. Sementes vermelho-pretas. Arbóreo.",NA,NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:36:18-03","UFMG","BHCB","46142","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Salino, A","1998","12","16","Brasil","Minas Gerais","Conceição das Alagoas","Usina Hidrelétrica de Volta Grande, Reserva Cemig","-48.3883018493652","-19.9146995544434",NA,NA,NA,NA,"Árvore, 7m altura. Folhas subcoriáceas e frutos maduros marrons, sementes bicolores (vermelha e preta)","BHCB023136",NA,"Dicotyledon",NA,"s.n.","Southern America",NA,NA,"29208","auto","2014","10","10",NA,NA,NA,NA,NA
"157","2020-03-11 09:01:01-03","URCA","HCDAL","9370","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Castro, A S F","Castro, A S F","2010","11","10","Brasil","Ceará","São Gonçalo do Amarante","Próxima á CSP","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Árvore; semente vermelha; frutificação abundante.; Mata de Baixio, Tabuleiro Litorâneo",NA,NA,NA,NA,"HCDAL9370",NA,NA,NA,"39107","auto","2010","11","10",NA,NA,NA,NA,NA
"158","2021-02-11 17:19:04-03","UFPR","UPCB","39722","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Cardoso, D.","Lacerda, A.","1999","02","15","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 15m, frutos jovens, área de contato entre as florestas ombrófilas densa e mista, 990m s.n.m..",NA,NA,NA,NA,"281",NA,NA,NA,"12577","auto","2007","11","07",NA,NA,NA,NA,NA
"159","2020-05-25 15:13:54-03","FSU","FSU","000067332","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"William R. Anderson",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-05-04 22:49:00-03","MO","MOBOT","100289136","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","Alfredo F. Fuentes|J. Salas|R. Huasurco","2009","6","20","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Huancané, por el camino Pelechuco Apolo.","-68.8784167","-14.7556389",NA,NA,"1557.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 14606","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-88","4",NA
"161","2018-10-19 04:36:00-03","MO","MOBOT","100527797","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"D.B.O.S. Cardoso|Leslie R. Landrum|L. Funch|Reyjane P. de Oliveira|et al.","2008","8","1","Brazil","Bahia","Igrapiúna","BA 001, Rodovia entre Igarapiúna e Ituberá, Reserva Ecológica de Michelim. Mata de Vila 5.","-39.1166667","-13.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cardoso 2274","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","1429886","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","V. Rudd","Stephan G. Beck","1981","10","30","Bolivia","La Paz","Sud Yungas","Chulumani, cerca a 5 km hacia Irupana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beck 4862","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2012-07-02 14:17:00-03","MO","MOBOT","1489473","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","M.P. Cordoba","M.P. Córdoba|et al.","1995","2","25","Colombia","Guainía",NA,"Trocha Nabuquén, 500 m N.","-68.6333333","2.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordoba 535","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2013-01-12 05:18:00-02","MO","MOBOT","1800429","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","V.E. Rudd (US)","Peter Clausen","1841",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 1704","South America",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-04-11 13:01:00-03","MO","MOBOT","1867295","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","2002","8","14","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, cerca de cima de cerro frente a Mamacona. Parcela temporal 53.","-68.1866666","-14.4477777",NA,NA,"1580.00000000",NA,NA,NA,NA,NA,NA,"Maldonado Goyzueta 2833","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-44","3",NA
"166","2020-08-22 08:28:00-03","MO","MOBOT","1897938","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","L. Cayola|et al.","2003","4","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi, Senda Apolo-San Jose de Uchupiamonas, a media hora de 3 de Mayo, hacia Turnia. Parcela temporal de muestreo (0,07 ha)100.","-68.3344444","-14.5608333",NA,NA,"1824.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 275","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-11","1",NA
"167","2020-05-04 21:22:00-03","MO","MOBOT","2695654","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","4","28","Bolivia","La Paz","Bautista Saavedra","ANMI Apolobamba, Siata, subiendo por ladera al N de carretera, restos de construcciones de piedra precolombinas. Bosque subandino estacional probablemente humedo. Inventario fitosociologico Madidi 21.","-68.6316667","-15.1977777",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 7469","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-23","5",NA
"168","2020-05-04 21:47:00-03","MO","MOBOT","2764678","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","2005","6","30","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Carjata, bosque subandino superior estacional humedo con Juglans boliviana, Ficus spp. y Nectandra spp. Inventario fitosociologico Madidi 51. Plantas alcoholizadas.","-68.9002778","-14.5680556",NA,NA,"1712.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 9126","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-86","3",NA
"169","2017-01-15 11:19:00-02","MO","MOBOT","3028199","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas - San Fermín.","-68.74075","-14.1643056",NA,NA,"1588.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 324","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-08","4",NA
"170","2017-01-15 11:19:00-02","MO","MOBOT","3028374","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","A. Fuentes (LPB)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas - San Fermín.","-68.74075","-14.1643056",NA,NA,"1588.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 355","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-08","4",NA
"171","2010-10-07 15:27:00-03","MO","MOBOT","3205335","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","V. Rudd","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","6","1","Brazil",NA,NA,"Estado de Mato Grosso. Serra Do Roncador. Gallery margin, ca. 86 km. N. of Xavantina, Mato Grosso.",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,"Irwin 16360","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-02-17 10:58:00-02","MO","MOBOT","3205410","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Velva E. Rudd","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","3","23","Brazil","Goiás",NA,"Gallery forest, ca. 27km S. of Paraísp,",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Irwin 21633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3205585","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"James A. Ratter","1976",NA,NA,"Brazil",NA,NA,"State of Mato Grosso. Caveira de Indio, approx 10 km W of Xavantina on the N bank of the Rio das Mortes.","-52.33333","-14.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ratter 3315","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2012-03-30 18:07:00-03","MO","MOBOT","3205687","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","V. Rudd","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","5","11","Brazil","Goiás",NA,"Serra Dourada. Ca. 15 km (straight line) S of Goiás Velho; area of weathered quartzite, with cerrado or campo limpo on drier slopes, brejo on seeping slopes, and gallery forest along stream.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Anderson 10083","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2013-12-05 08:44:00-02","MO","MOBOT","3205760","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","C.H. Stirton","Gert G. Hatschbach|Maria M. Hatschbach|D.D. Guimarães","1991",NA,NA,"Brazil","Minas Gerais",NA,"Croslândia (mun. Cristália)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 55056","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2020-08-31 09:16:13-03","INPA","INPA","147539","S","Plantae","Leguminosae-Pap","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Stirton, CH","Prance, GT","1985","07","25","Brasil","Amazonas","Barcelos","Margin do rio Aracá near Serrinha., Margin of Rio Aracá near Serrinha","-63","0.416667","-63","0.416667","80","80",NA,"INPA0147539","INPA0147539 INPA0147539_e INPA0147539_nd","Dicotyledon Rosids","Fabales","29811","Southern America",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"177","2020-08-31 09:16:13-03","INPA","INPA","233156","S","Plantae","Leguminosae-Pap","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Ribeiro, RD","2009","06","28","Brasil","Pará","Canaã dos Carajás","Mina do Sossego. Vegetação alterada de Terra Firme.","-50.043333","-6.439167","-50.043333","-6.439167",NA,NA,NA,"INPA0233156","INPA0233156 INPA0233156_e","Dicotyledon Rosids","Fabales","1249","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-04 11:05:25-03","UFRB","HURB","20441","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Souza, J.S.","2008","01","13","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,"HURB000020441",NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-11-24 14:10:55-02","UFLA","ESAL","27019","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Garcia, PO","Batista, TA Naves,",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore; 15m; ; frutos cobertos pela pilosidade camursa meio esver",NA,NA,NA,NA,"419",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-10-05 13:28:15-03","UFLA","ESAL","15404","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 12,0; ;; floresta",NA,NA,NA,NA,"116",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-11-24 14:10:55-02","UFLA","ESAL","16522","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Rodrigues, LA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Faz. Papagaio","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,"298",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-11-24 14:10:55-02","UFLA","ESAL","17279","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1","árvore; 7,0m; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-11-24 14:10:55-02","UFLA","ESAL","12220","S","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","Fazenda Ouro Grosso","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-01-26 13:54:57-03","IMA","MAC","1651","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D.Andrade-Lima","D.Andrade-Lima; et al.","1971","12","02","Brasil","Ceará","Crato","Na encosta da serra do Araripe.","-39.414922","-7.236911","-39.414922","-7.236911",NA,NA,"Árvore com ca. de 10m de altura. Folhas verdes escuros, pecíolo e raque ferrugíneo-claro. Sementes vermelhos-negros.; Mata, ao nível das fontes.","MAC0001651",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"185","2020-11-18 11:40:13-03","UERJ","HRJ","12322","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"L. P. G. Rosa; W. Silva, C. L. Oliveira, R. C. Santos","2012","05","02","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"500","500",NA,"HRJ00012538",NA,NA,NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-04 10:28:57-03","UFRPE","HST","3946","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","D.Cardoso","M.T.Monteiro","1972","04","22","Brasil","Bahia","Belmonte","Fazenda Brejinho","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Frutos ovais, escuros e macios; quanto partidos apresentam resina pegajosa.","HST003946",NA,NA,NA,"23652",NA,NA,NA,"71281","auto","2008","01","07",NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","USw13038","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"G. Stahel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","235","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","USw13038","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"G. Stahel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","235","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","USw36611","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Collector unknown",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","GTW 3123","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","6","1","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Estado de Mato Grosso, Serra Do Roncador, 86 km. N. Xavantina, Mato Grosso",NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,"Rosales","16360","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2676464","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","3","23","Brazil","Goiás",NA,"The Planalto do Brasil, Northern Goias, Gallery forest, 27 km S. of Paraiso, Goias",NA,NA,NA,NA,"600",NA,NA,"US02274086","US02274086_01",NA,"Rosales","21633","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","1744684","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"P. Claussen",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00002923","US00002923_01",NA,"Rosales","1704","South America - Neotropics",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","3265844","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Grimes, J.","T. McDowell, S. Allicock, P. Acevedo-Rodriguez, C. Feuillet & S. Tiwari","1990","2","24","Guyana","U. Takutu-U. Essequibo",NA,"E of airstrip, near Surama Village","-59.0667","4.15",NA,NA,"75","85",NA,"US00628837","US00628837_01",NA,"Rosales","2034","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2535396","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.",NA,"Reitz & Klein, --","1957","6","14","Brazil","Santa Catarina",NA,"Sabia, Vidal Ramos",NA,NA,NA,NA,"750",NA,NA,"US02274082","US02274082_01",NA,"Rosales","4275","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","3230248","PreservedSpecimen","Plantae","Fabaceae","Ormosia","fastigiata","Ormosia fastigiata","Tul.","Amshoff, G. J. H.","Collector illegible","1916","2","7","Suriname",NA,NA,"Sectie O","-55.26","5.31",NA,NA,NA,NA,NA,"US00628685",NA,NA,"Rosales","1612","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
