"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1795","2020-11-12 17:01:37-03","UEL","FUEL","28831","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Goldenberg, R","2005",NA,NA,"Pavão, OC; Francisco, EM","s.n.","1999","02","23","Brasil","Paraná","Ventania","Sítio Santa Laura, ao lado direito da Embratel, lado direito da Embratel.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"FUEL010339",NA,NA,NA,NA,"Tracheophyta","Myrtales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"1796","2020-11-12 17:01:37-03","UEL","FUEL","43696","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Goldenberg, R","2005","08","19","Arzolla, FARDP","510","2004","03","25","Brasil","São Paulo","Caraguatatuba","Parque Estadual Serra do Mar, trilha do Jequitibá. Floresta Ombrófila Densa baixo montana.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"FUEL010340",NA,NA,NA,NA,"Tracheophyta","Myrtales","30093","auto",NA,NA,NA,NA,NA,NA,NA
"1797","2020-11-12 17:01:37-03","UEL","FUEL","31483","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Chiea, SAC","1997",NA,NA,"Pastore, JA; Marino, L","725","1996","12","26","Brasil","São Paulo","Guarulhos","Pesqueiro Ponte Preta","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,"FUEL010334",NA,NA,NA,NA,"Tracheophyta","Myrtales","26398","auto",NA,NA,NA,NA,NA,NA,NA
"1798","2020-11-12 17:01:37-03","UEL","FUEL","6790","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fragilis","Leandra fragilis","Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Silveira, M; Torezan, JMD","111","1989","04","16","Brasil","São Paulo","Iporanga","Sítio Jussara","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"FUEL010338",NA,NA,NA,NA,"Tracheophyta","Myrtales","38740","auto",NA,NA,NA,NA,NA,NA,NA
"1799","2020-11-12 17:01:37-03","UEL","FUEL","46855","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Rossetto, EFS","2018","04",NA,"Marestoni, TM; Cervigne, NS; Francisco, EM","177","2007","02","23","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.308417","-24.143083","-50.308417","-24.143083",NA,NA,NA,"FUEL010872",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","2021-03-19 17:33:22-03","UEL","FUEL","55412","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Cordeiro, J","2016","11","22","Silva, JM","9258","2016","03","26","Brasil","Paraná","Sengés","PCH Fazenda Entre Rios","-49.623889","-24.121389","-49.623889","-24.121389","625","625",NA,"FUEL055412",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2020-11-12 17:01:37-03","UEL","FUEL","15068","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Rossetto, EFS","2018","04",NA,"K.L.V.R. de Sá; et al.","32","2000","04","10","Brasil","Paraná","Apucarana","Parque da Raposa, beira da mata","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,"FUEL010911",NA,NA,NA,NA,"Tracheophyta","Myrtales","23979","auto",NA,NA,NA,NA,NA,NA,NA
"1802","2020-11-12 17:01:37-03","UEL","FUEL","26648","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, FS","2017","08",NA,"Vieira, AOS; et al.","s.n.","1999","04","06","Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"FUEL004762",NA,NA,NA,NA,"Tracheophyta","Myrtales","19311","auto",NA,NA,NA,NA,NA,NA,NA
"1803","2020-11-12 17:01:37-03","UEL","FUEL","28839","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, FS","2017","08",NA,"Francisco, EM; et al.","s.n.","1999","12","14","Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"FUEL004761",NA,NA,NA,NA,"Tracheophyta","Myrtales","19311","auto",NA,NA,NA,NA,NA,NA,NA
"1804","2020-11-12 17:01:37-03","UEL","FUEL","23971","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, FS","2017","08",NA,"Paiva, MRC; et al.","s.n.","1998","11","27","Brasil","Paraná","Telêmaco Borba","Ilha Suruby, margem direita do Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL004810",NA,NA,NA,NA,"Tracheophyta","Myrtales","35037","auto",NA,NA,NA,NA,NA,NA,NA
"1805","2020-11-12 17:01:37-03","UEL","FUEL","7354","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Camargo, E","2007","10","12","Favaro, SP; et al.","s.n.","1989","07","03","Brasil","Paraná","Tibagi","Fazenda Iapó, Mata da Balsa do Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL010125",NA,NA,NA,NA,"Tracheophyta","Myrtales","56988","auto",NA,NA,NA,NA,NA,NA,NA
"1806","2020-11-12 17:01:37-03","UEL","FUEL","33878","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","198","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro, beira da mata","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"FUEL010124",NA,NA,NA,NA,"Tracheophyta","Myrtales","32424","auto",NA,NA,NA,NA,NA,NA,NA
"1807","2020-11-12 17:01:37-03","UEL","FUEL","9643","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,"2018","02","23","Yamamoto, KY; Vieira, AOS","26219","1992","05","02","Brasil","Rio de Janeiro","Magé","Subida p/ Pico Dedo de Deus","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"FUEL010057",NA,NA,NA,NA,"Tracheophyta","Myrtales","20531","auto",NA,NA,NA,NA,NA,NA,NA
"1808","2020-11-12 17:01:37-03","UEL","FUEL","9645","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,"2018","02","23","Yamamoto, KY; Vieira, AOS","26177","1992","04","30","Brasil","Rio de Janeiro","Petrópolis","Bairro da Mosela, beira de trilha em mata","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"FUEL010058",NA,NA,NA,NA,"Tracheophyta","Myrtales","36524","auto",NA,NA,NA,NA,NA,NA,NA
"1809","2020-11-12 17:01:37-03","UEL","FUEL","49440","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","A.A. de Oliveira","2010","10","15","Stival-Santos, A; Legal, E; Silveira, S","2980","2010","06","16","Brasil","Santa Catarina","Biguaçu","Instituto Itaúna de Educação Ambiental, Floresta Ombrófila Densa; Estádio Suces: Médio. Interior do fragmento","-48.6556015014648","-27.4941997528076",NA,NA,"66","66",NA,"FUEL010130",NA,NA,NA,NA,"Tracheophyta","Myrtales","20442","auto",NA,NA,NA,NA,NA,NA,NA
"1810","2020-11-12 17:01:37-03","UEL","FUEL","49033","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Sobral, M","2008","04","01","Gasper, AL; Brogni, E","1490","2008","02","23","Brasil","Santa Catarina","Mirim Doce","Alto Volta Grande, Ecótono FOM/FOD","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,NA,"FUEL010131",NA,NA,NA,NA,"Tracheophyta","Myrtales","28064","auto",NA,NA,NA,NA,NA,NA,NA
"1811","2020-11-12 17:01:37-03","UEL","FUEL","14519","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Meyer, FS","2017","08",NA,"Dias, AT; Dias, DT","s.n.","1995","04","13","Brasil","São Paulo","Botucatu","Dist. Rubião Junior, mata ao lado da Igreja Santo Antônio","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"FUEL004757",NA,NA,NA,NA,"Tracheophyta","Myrtales","40412","auto",NA,NA,NA,NA,NA,NA,NA
"1812","2020-11-12 17:01:37-03","UEL","FUEL","41959","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Fiuza de Melo, MMR; Barros, F; Romaniuc, S","530","1984","03","22","Brasil","São Paulo","Cananeia","Ilha do Cardoso, mata próximo à Praia de Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL010157",NA,NA,NA,NA,"Tracheophyta","Myrtales","37574","auto",NA,NA,NA,NA,NA,NA,NA
"1813","2020-11-12 17:01:37-03","UEL","FUEL","42037","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Sousa, MLD","2005",NA,NA,"Muniz, CFS; Wanderley, MGL","554","1985","05","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro Tassuva, próximo a praia de Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL009996",NA,NA,NA,NA,"Tracheophyta","Myrtales","37574","auto",NA,NA,NA,NA,NA,NA,NA
"1814","2020-11-12 17:01:37-03","UEL","FUEL","42061","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Sugiyama, M; Chiea, SAC; Romaniuc Neto, S","650","1986","04","18","Brasil","São Paulo","Cananéia","Parque Nacional da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL009995",NA,NA,NA,NA,"Tracheophyta","Myrtales","37574","auto",NA,NA,NA,NA,NA,NA,NA
"1815","2020-11-12 17:01:37-03","UEL","FUEL","2073","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Dias, MC; et al.","27","1986","03","08","Brasil","São Paulo","Iporanga","beira da estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"FUEL010126",NA,NA,NA,NA,"Tracheophyta","Myrtales","38740","auto",NA,NA,NA,NA,NA,NA,NA
"1816","2020-11-12 17:01:37-03","UEL","FUEL","24327","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Barreto, KD; et al.","3319","1994","11","30","Brasil","São Paulo","Juquiá","Sítio Areia Dourada (Assungui), Assungui)","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,"FUEL010127",NA,NA,NA,NA,"Tracheophyta","Myrtales","32505","auto",NA,NA,NA,NA,NA,NA,NA
"1817","2020-11-12 17:01:37-03","UEL","FUEL","39892","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Hoehne, FC","s.n.","1932","01","14","Brasil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL010129",NA,NA,NA,NA,"Tracheophyta","Myrtales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"1818","2020-11-12 17:01:37-03","UEL","FUEL","55503","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Santos, MRO; et al.","24","1982","07","06","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, picada parao recanto da guaricanga, beira da mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL055503",NA,NA,NA,NA,"Tracheophyta","Myrtales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"1819","2020-11-12 17:01:37-03","UEL","FUEL","23503","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Baumgratz, JFA; Souza, MLD","2004",NA,NA,"Robim, MJ","576","1998","03","15","Brasil","São Paulo","São Paulo","P.E. Campos do Jordão, E. Campos do Jordão","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"FUEL010128",NA,NA,NA,NA,"Tracheophyta","Myrtales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"1820","2020-11-12 17:01:37-03","UEL","FUEL","39735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,"2018","02","23","Guillaumon, JR","s.n.","2002","02","12","Brasil","São Paulo","Vinhedo","Rodovia Vinhedo a Itatiba, sítio Macaíra, mata ciliar, sub-bosque.","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,"FUEL010059",NA,NA,NA,NA,"Tracheophyta","Myrtales","9595","auto",NA,NA,NA,NA,NA,NA,NA
"1821","2019-11-01 15:04:02-03","UnB","UB","100735","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Incógnito",NA,NA,NA,"Proença, CEB","1093","1994","02","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.966667","-47.916667","-15.966667",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","2019-11-01 15:04:02-03","UnB","UB","100736","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR",NA,NA,NA,"Nogueira, E","42?","1981","01","13","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.970278","-15.950556","-47.970278","-15.950556",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","2019-11-01 15:04:02-03","UnB","UB","149537","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Silva, RM","2541","2004","01","28","Brasil","Minas Gerais","Catas Altas","Serra do Caraça. Caminho para Capelinha e Gruta de Lourdes, e arredores da Capelinha.","-43.478333","-20.094167","-43.478333","-20.094167",NA,NA,"Folhas discolores, verde-escuras. Hipanto alvo, anteras cor-de-rosa-escuro e ovário verde.; Árvore 4m alt.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","2019-11-01 15:04:02-03","UnB","UB","149538","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1973",NA,NA,"Anderson, WR","35719","1972","02","09","Brasil","Minas Gerais",NA,"Pico de Itambé, about 5km directly west and north of Santo Antônio de Itambé.",NA,NA,NA,NA,NA,NA,"Fruit bright red.; Shrub 3m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","2019-11-01 15:04:02-03","UnB","UB","149539","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1972",NA,NA,"Irwin, HS","29162","1971","01","26","Brasil","Minas Gerais",NA,"Base of Serra da Caraça.",NA,NA,NA,NA,NA,NA,"Fruit green.; Shrub 2,5m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","2019-11-01 15:04:02-03","UnB","UB","149540","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1973",NA,NA,"Eiten, G","6064","1965","02","14","Brasil","São Paulo","Registro","2km east of Village of Sete Barras.","-41.9","-24.373333","-41.9","-24.373333",NA,NA,"Inflorescence reddish-pink.; Shrub 1 - 1,2m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1827","2019-11-01 15:04:02-03","UnB","UB","149541","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1973",NA,NA,"Anderson, WR","35172","1972","02","02","Brasil","Minas Gerais",NA,"7km W. of Diamantina, km 299 on M.G. 259.",NA,NA,NA,NA,NA,NA,"Petals and filaments white, anthers purplish-pink.; Tree 3m tall.; Gallrey forest.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","2019-11-01 15:04:02-03","UnB","UB","149542","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1972",NA,NA,"Irwin, HS","30454","1971","01","16","Brasil","Minas Gerais",NA,"40km E. of Belo Horzionte, near BR-31.",NA,NA,NA,NA,NA,NA,"Bracts and calyx pink. Frui green.; Shrub 2m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1829","2019-11-01 15:04:02-03","UnB","UB","149544","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1973",NA,NA,"Irwin, HS","34289","1972","01","16","Brasil","Goiás",NA,"Serra dos Pireneus, 20km E. of Pirenópolis.",NA,NA,NA,NA,NA,NA,"Calyx pink.; Tree 2,5m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1830","2019-11-01 15:04:02-03","UnB","UB","149545","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Garcia, IA","A413","1996","10","24","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra. Mata de Ciro, near Casca D'anta.","-46.516667","-20.316667","-46.516667","-20.316667",NA,NA,"Treelet 5m.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2019-11-01 15:04:02-03","UnB","UB","190757","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Santos, EL","2013","01","28","Brotto, ML; Barboza, E; Picoli, AC; Bohrer, P","878","2013","01","14","Brasil","Paraná ","Matinhos","Salto do Tigre, Serra da Prata, PARNA Saint-Hillaire/Lange.","-48.611111","-25.738667","-48.611111","-25.738667","145","145","Floresta ombrófila densa submontana.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","2019-11-01 15:04:02-03","UnB","UB","181315","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R","2012","03",NA,"Nakajima, JN; Pacheco, RA; Volpi, RL; Silva, SM","3349","2002","12","04","Brasil","Minas Gerais","Delfinópolis","Paraiso selvagem Trilha para Salto Solitário.","-46.653611","-20.434444","-46.653611","-20.434444","845","845","Árvore 3 m.; hipanto verde; corola alva; estames vinho.; Capão de mata em vertente de cachoeira.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","2019-11-01 15:04:02-03","UnB","UB","190442","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Mamede, MCH","2011","03",NA,"Eiten, G","6976","1965","11","29","Brasil","Minas Gerais","Ouro Preto","Ca 4km due S of city of Ouro Preto. Along dirt road up mountain to east of village of Saramenha. Several km along road up mountain; secondary forest","-43.5","-20.416667","-43.5","-20.416667","1500","1600","Shrub 1,5m tall. Flowers white;; Secondary forest",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834","2019-11-01 15:04:02-03","UnB","UB","37134","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Incógnito",NA,NA,NA,"Assis, MC","171",NA,NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-48.016667","-15.916667","-48.016667","-15.916667",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2019-11-01 15:04:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Nitikman, LZ","1","1984","01","16","Brasil","Distrito Federal",NA,"Fazenda Água Limpa, Mata Capetinga, 20 km S of Brasília",NA,NA,NA,NA,NA,NA,"Tree 3 cm in diameter. Bark of moderate thickness, brown; violet flowers; In gallery forest",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2019-11-01 15:04:02-03","UnB","UB","149543","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ","1977",NA,NA,"Eiten, G","6073","1965","02","14","Brasil","São Paulo","Registro","7km east of city on Sete Barras.","-47.864444","-24.356111","-47.864444","-24.356111",NA,NA,"Petals white.; Shrub 1 - 1,4m tall.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2019-11-01 15:04:02-03","UnB","UB","100729","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ",NA,NA,NA,"Kirkbride Junior, JH","3076",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1838","2019-11-01 15:04:02-03","UnB","UB","100730","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ",NA,NA,NA,"Ratter, JA","4049","1976","12",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1839","2019-11-01 15:04:02-03","UnB","UB","100731","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Wurdack, JJ",NA,NA,NA,"Ratter, JA","4178",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1840","2019-11-01 15:04:02-03","UnB","UB","100733","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR",NA,NA,NA,"Munhoz, CBR","326","1996",NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1841","2019-11-01 15:04:02-03","UnB","UB","100734","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR",NA,NA,NA,"Nitikman, LZ","2",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1842","2019-11-01 15:04:02-03","UnB","UB","100737","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR",NA,NA,NA,"Nitikman, LZ","204","1984",NA,NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1843","2019-11-01 15:04:02-03","UnB","UB","152792","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Munhoz, CBR","1998","02","13","Silva, FC","s.n.","1980","03","02","Brasil","Distrito Federal","Brasília","QNL Taguatinga Norte.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Bráctea vermelha. Fruto preto.; Arbusto.; Mata Ciliar.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1844","2019-11-01 15:04:02-03","UnB","UB","149533","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi",NA,NA,NA,NA,"Mendes, S","814","2003","05","10","Brasil","Minas Gerais","Perdizes","EPDA - Galheiro-Perdizes. Trilha da mata da Aparecida, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Frutos negros.; Herbáceo, 2m.; Mata de galeria.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"1845","2019-11-01 15:04:02-03","UnB","UB","149532","PreservedSpecimen","Plantae","Melastomataceae","Leandra","melastomoides","Leandra melastomoides","Raddi","Romero, R","2003",NA,NA,"Nakajima, JN","3182","2002","06","28","Brasil","Minas Gerais","Perdizes","EPDA - Galheiro-Perdizes. Trilha da mata da Aparecida, Estação Ambiental Galheiro.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Hipanto avermelhado, frutos escuros.; Arbusto de 1,8m.; Mata de galeria.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
