"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"95","2019-10-07 09:36:51-03","UEFS","HUEFS","63090","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Costa, J.","328","2001","12","14",NA,"Brasil","Bahia","Salvador","Bairro de Stella Maris, APA do Abaeté. Condomínio Petromar.","-38.35","-12.933333",NA,NA,"Restinga em dunas de areias brancas.","HUEFS0063090","HUEFS0063090",NA,NA,NA,"2009","38W21'","12S56'","07",NA,"Rosanae",NA,NA,NA
"96","2019-10-07 09:36:51-03","UEFS","HUEFS","7096","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Queiroz, L.P.de","1397","1987","01","04",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,"HUEFS0007096","HUEFS0007096",NA,NA,NA,"2003","38W21'","12S56'","06",NA,"Rosanae",NA,NA,NA
"97","2019-10-07 09:36:51-03","UEFS","HUEFS","83119","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Hatschbach, G.","68584","1998","10","17",NA,"Brasil","Bahia","Olivença","Parque dos Orixás",NA,NA,NA,NA,NA,"HUEFS0083119","HUEFS0083119",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"98","2019-10-07 09:36:51-03","UEFS","HUEFS","9997","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Queiroz, L.P.de","2504","1991","10","30",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,"HUEFS0009997","HUEFS0009997",NA,NA,NA,"2003","38W21'","12S56'","06",NA,"Rosanae",NA,NA,NA
"99","2019-10-07 09:36:51-03","UEFS","HUEFS","13373","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Queiroz, L.P.de","3129","1993","04","27",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0013373","HUEFS0013373",NA,"26018","auto","2003",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"100","2019-10-07 09:36:51-03","UEFS","HUEFS","5527","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Noblick, L.R.","4488","1985","12","12",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0005527","HUEFS0005527",NA,"26018","auto","2003",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"101","2019-10-07 09:36:51-03","UEFS","HUEFS","33385","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","J.R.Pirani","Viana, B.F.","30","1996","01","10",NA,"Brasil","Bahia","Salvador","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,"Dunas.","HUEFS0033385","HUEFS0033385",NA,"26018","auto","2003",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"102","2019-10-07 09:36:51-03","UEFS","HUEFS","228254","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly",NA,"Alves-Araújo, A.","1099","2009","01","05",NA,"Brasil","Sergipe","Areia Branca","Complexo Vegetacional-Fision. Caminho para o Buraco da Velha e Véu da Noiva. PARNA Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,NA,NA,"HUEFS0228254","HUEFS0228254",NA,"11840","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"103","2020-07-23 12:01:15-03","CEPLAC","CEPEC","105884","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","M. L. Guedes","4753","1996","10","28",NA,"Brasil","Bahia","CAIRÚ","Ilha de Tinharé.","-38.933333","-13.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W56'0","13S22'0",NA,NA,NA,"30/07/2015",NA,NA
"104","2020-07-24 12:40:42-03","CEPLAC","CEPEC","134625","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","Lacerda, V. D.","27","2011","02","09",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556","100",NA,"Parte interna dos frutos rosa. Látex",NA,NA,"100",NA,NA,NA,"39W2'23","14S22'50",NA,NA,NA,NA,NA,NA
"105","2020-07-24 12:40:42-03","CEPLAC","CEPEC","134726","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","Lacerda, V. D.","132","2011","04","05",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556","100",NA,"Látex",NA,NA,"100",NA,NA,NA,"39W2'23","14S22'50",NA,NA,NA,NA,NA,NA
"106","2020-07-27 09:40:29-03","CEPLAC","CEPEC","134737","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","Lacerda, V. D.","146","2011","04","11",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556","100",NA,"Látex",NA,NA,"100",NA,NA,NA,"39W2'23","14S22'50",NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:01:15-03","CEPLAC","CEPEC","145343","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","W. Milliken","5075","2012","10","14",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Estação Ecológica. Trilha da Água Vemelha.","-39.715278","-13.578333",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"39W42'55","13S34'42",NA,NA,NA,NA,NA,NA
"108","2020-07-24 12:40:42-03","CEPLAC","CEPEC","56841","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","W. W. Thomas","9516","1992","11","15",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso, 14Km ao N Serra Grande, Rod. p/ Itacaré.","-39.066667","-14.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","14S22'",NA,NA,NA,"30/12/1996",NA,NA
"109","2020-07-23 12:01:15-03","CEPLAC","CEPEC","83163","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","M. L. Guedes","6354","1995","08","02",NA,"Brasil","Bahia","CAIRÚ","Litoral Sul.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA,"30/11/2002",NA,NA
"110","2020-07-23 12:01:15-03","CEPLAC","CEPEC","58040","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","L. P. de Queiroz","3129","1993","04","27",NA,"Brasil","Bahia","SALVADOR","Itapuã, ao lado do Cond. Alamedas da Praia, em volta da lagoa do Urubu.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"111","2020-07-23 12:01:15-03","CEPLAC","CEPEC","7828","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","occhionii","Protium occhionii",NA,"SpeciesLink network","R. S. Pinheiro","1661","1971","10","28",NA,"Brasil","Bahia","UNA","Rod. Una/Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA
"112","2020-07-23 12:01:16-03","CEPLAC","CEPEC","101389","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","R. M. Harley","18423","1977","01","30",NA,"Brasil","Bahia","ITABUNA","65Km ao NE de Itabuna, foz do Rio de Contas, lado N, oposto a Itacaré.","-39","-14.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","14S16'",NA,NA,NA,"30/04/2003",NA,NA
"113","2020-07-23 12:01:16-03","CEPLAC","CEPEC","21113","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","R. M. Harley","18423","1977","01","30",NA,"Brasil","Bahia","ITABUNA","65Km NE Itabuna, Foz Rio de Contas, ao N oposto a Itacare.","-39","-14.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","14S16'",NA,NA,NA,"30/12/1985",NA,NA
"114","2020-07-23 12:01:16-03","CEPLAC","CEPEC","126240","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"Sem Informação","Jardim, J. G.","5460","2009","02","01",NA,"Brasil","Bahia",NA,"Rod. BA001 Ilhéus/Una, 42 km S.","-39.015833","-15.016667",NA,NA,"Foto.",NA,NA,NA,NA,NA,NA,"39w0'57","15s1'0",NA,NA,NA,NA,NA,NA
"115","2020-07-23 12:01:16-03","CEPLAC","CEPEC","30473","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","R. M. Harley","22152","1980","05","16",NA,"Brasil","Bahia","MARAÚ","Prox. a Marau.","-39","-14.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","14S10'",NA,NA,NA,"30/12/1985",NA,NA
"116","2020-07-23 11:56:51-03","CEPLAC","CEPEC","73443","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","M. M. Arbo","7171","1984","06","15",NA,"Brasil","Bahia","VALENÇA","Caminho p/Guaibim, 6Km da Rod. Valenca/Nazare, e 1Km a esquerda.","-39.041667","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'30","13S19'",NA,NA,NA,"30/12/1998",NA,NA
"117","2020-07-23 12:01:16-03","CEPLAC","CEPEC","84562","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"R. de O. Perdiz","J. G. Jardim","2620","2011","02","02",NA,"Brasil","Bahia","MARAÚ","Ca. 7Km ao N do Povoado de Saquaíra. Penísula de Maraú.","-38.950556","-13.986111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W57'2","13S59'10",NA,NA,NA,"30/04/2013",NA,NA
"118","2020-07-23 12:01:16-03","CEPLAC","CEPEC","36301","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"J. G. Jardim","L. A. Mattos-Silva","1846","1997","03","09",NA,"Brasil","Bahia","ILHÉUS","Faz. Guanabara (junto a Faz. Barra do Manguinho). Ramal c/ entr. no Km 10 Rod. Ilheus/Olivença, a direita, 4Km a oeste R","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/11/2002",NA,NA
"119","2020-07-23 12:01:16-03","CEPLAC","CEPEC","4845","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","J. A. de Jesus","138","1968","10","11",NA,"Brasil","Bahia","MARAÚ","4Km cidade.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA
"120","2020-07-23 12:01:16-03","CEPLAC","CEPEC","1217","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"J. G. Jardim","R. P. Belém","1864","1993","11","08",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/11/2002",NA,NA
"121","2020-07-23 12:01:16-03","CEPLAC","CEPEC","22985","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"J. G. Jardim","L. A. Mattos-Silva","1275","1980","12","11",NA,"Brasil","Bahia","VALENÇA","Rod. Guaibim/ Valença, 6Km a oeste de Guaibim, em ramal a esquerda.","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,"30/11/2002",NA,NA
"122","2020-07-23 12:01:16-03","CEPLAC","CEPEC","28459","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"R. de O. Perdiz","F. B. Matos","1889","2009","10","13",NA,"Brasil","Bahia","UNA","Estrada Ilhéus/Una, KM 27 ao S de Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/07/2015",NA,NA
"123","2020-07-23 12:01:16-03","CEPLAC","CEPEC","8006","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","L. E. de M. Filho","3047","1970","12","01",NA,"Brasil","Bahia","ILHÉUS","Olivenca.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1985",NA,NA
"124","2020-07-23 12:01:16-03","CEPLAC","CEPEC","102821","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"J. R. Pirani","G. Hatschbach","68584","1998","10","17",NA,"Brasil","Bahia","ILHÉUS","Parque dos Orixás. Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA
"125","2020-07-23 12:01:16-03","CEPLAC","CEPEC","8111","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","T. S. dos Santos","2174","1971","11","17",NA,"Brasil","Bahia","MARAÚ",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"47076","auto",NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1985",NA,NA
"126","2020-07-23 12:01:16-03","CEPLAC","CEPEC","15956","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"D. Daly","S. A. Mori","11415","1986","02","08",NA,"Brasil","Bahia","MARAÚ","Estr. liga Ponta do Muta/Marau, 8Km do Porto de Campinhos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA
"127","2020-07-23 12:01:16-03","CEPLAC","CEPEC","47520","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii",NA,"T. S. dos Santos","T. S. dos Santos","4530","1990","05","22",NA,"Brasil","Bahia","MARAÚ","Km 70 a 75 na estr. Ubaitaba/Campinhos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"128","2019-11-01 14:55:53-03","UnB","UB","118958","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) D.C. Daly",NA,"Santos, TS","4630","1990","05","22","Southern America","Brasil","Bahia","Maraú","Km 70 a 75 na estrada de Ubaitaba para Campinhos","-39.0147018432617","-14.103099822998",NA,NA,"Árvore 8m.; Mata de restinga",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 14:55:53-03","UnB","UB","118957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) D.C. Daly","Daly, D","Belém, RP","310","1965","01","25","Southern America","Brasil","Bahia","Salvador","Lagoa do Abaeté","-38.510799407959","-12.9710998535156",NA,NA,"Flores marrons.; Restinga",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:39:02-03","UFRGS","ICN","082805","S","Plantae","Dicotyledon",NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) D.C. Daly","Pirani, JR","Mattos Silva, LA; Carvalho, AM; Hage, JL","s.n.","1980","12","11","América do Sul","Brasil","BA","Valença","Rodovia Guaibim (litoral) - Valença, 6km a oeste de Guaibim","-39.0731010437012","-13.3703002929688","10",NA,"Doação CEPEC 1275; Arvorezinha 5m altura, flores esverdeadas.; Campo natural em ramal à esquerda; solo arenoso.",NA,NA,"10","43634","auto","2017",NA,NA,"11",NA,NA,NA,NA,NA
"131","2019-11-21 10:03:01-03","IBt","SP","357689","S","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Lyra Lemos, RP; Duarte, EM","5518","2001","02","13",NA,"Brasil","Alagoas","Barra de São Miguel","8 km do entroncamento do Francês, em área de transição restinga/mata.","-35.823611","-9.715833",NA,NA,NA,"SP046541","SP046541",NA,NA,NA,"2009","-35.823611","-9.715833","07",NA,NA,NA,NA,NA
"132","2019-11-21 10:03:01-03","IBt","SP","370862","S","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Hatschbach, G; Hatschbach, M; Silva, JM","68584","1998","10","17",NA,"Brasil","Bahia","Olivença","Parque dos Orixás.",NA,NA,NA,NA,NA,"SP046543","SP046543",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:03:01-03","IBt","SP","397554","S","Plantae",NA,NA,"Burseraceae","Tetragastris","occhionii","Tetragastris occhionii","(Rizzini) Daly","Pirani, JR","Lyra Lemos, RP; Duarte, EM; Santos, E","5466","2001","01","30",NA,"Brasil","Alagoas","Marechal Deodoro","Área que antecede as Dunas do Cavalo Russo.","-35.8","-9.783333",NA,NA,NA,"SP046544","SP046544",NA,NA,NA,"2009","-35.8","-9.783333","07",NA,NA,NA,NA,NA
