"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"723","2021-03-15 18:28:35-03","USP","SPF","210578","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Devecchi, MF","Zappi, DC","1712","2009","03","05",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Serra do Cipó, estrada de terra ligando Capela de São José a Santana do Riacho.","-43.767593","-18.998345",NA,NA,NA,"Arbusto com flores amarelas, frutos verdes.; Cerrado rupestre. com afloramentos areníticos em solo arenoso.","SPF00210578","SPF00210578",NA,NA,"2009",NA,NA,"-43.767593","-18.998345",NA,NA,NA,NA,NA
"724","2021-03-15 18:28:35-03","USP","SPF","211846","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Amorim, AMA","Pace, MR; Alcantara, SF; Mittelstaedt, CA","312","2013","03","17",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata. Km 29,9 a partir do começo da estrada de terra.","-43.908333","-18.305889","1235","1235",NA,"Arbusto, folhas discolores, flores amarelas, frutos maduros vermelhos.","SPF00211846","SPF00211846",NA,NA,"2013","09","04","-43.908333","-18.305889",NA,NA,NA,NA,NA
"725","2021-03-15 18:28:35-03","USP","SPF","211859","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Amorim, AMA","Pace, MR; Alcantara, SF; Mittelstaedt, CA","331","2013","03","21",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Caminho do moínho.","-43.339056","-18.08775","807","807",NA,"Arbusto lenhoso sobre afloramento rochoso. Folhas discolores. Flores amarelas.","SPF00211859","SPF00211859",NA,NA,"2013","09","04","-43.339056","-18.08775",NA,NA,NA,NA,NA
"726","2021-03-15 18:28:35-03","USP","SPF","218646","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","598","2007","11","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Arbusto ca. 1,5 m. Folhas discolores com face abaxial pilosa, verde claro. Sépalas e elaióforos verdes.","SPF00218646","SPF00218646",NA,NA,"2009",NA,NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA
"727","2021-03-15 18:28:35-03","USP","SPF","218519","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","799","2008","03","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Subarbusto. Folhas discolores. Tricomas alvos na face abaxial da folha e nos ramos. Botões verdes.","SPF00218519","SPF00218519",NA,NA,"2009",NA,NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA
"728","2021-03-15 18:28:35-03","USP","SPF","218268","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","815","2008","03","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Subarbusto. Folhas discolores com pilosidade alva na face abaxial. Nectários verdes. Botões alvos.","SPF00218268","SPF00218268",NA,NA,"2009",NA,NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA
"729","2021-03-15 18:28:35-03","USP","SPF","218520","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","509","2007","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,"Arvoreta. Folhas discolores. Flores amarelas.","SPF00218520","SPF00218520",NA,NA,"2009",NA,NA,"-43.550556","-19.261389",NA,NA,NA,NA,NA
"730","2021-03-15 18:28:35-03","USP","SPF","218521","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","651","2008","01","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","-43.551944","-19.261111","1370","1370",NA,"Arbusto ca. 1,5 m. Folhas discolores com face abaxial pilosa. Flores amarelas. Nectários verdes.","SPF00218521","SPF00218521",NA,NA,"2009",NA,NA,"-43.551944","-19.261111",NA,NA,NA,NA,NA
"731","2021-03-15 18:28:35-03","USP","SPF","218522","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","622","2007","11","13",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,"Arbusto ca. 1,4 m. Folhas fortemente discolores com face abaxial pilosa. Ramo blablabla. Botões e elaióforos verdes.","SPF00218522","SPF00218522",NA,NA,"2009",NA,NA,"-43.550556","-19.261389",NA,NA,NA,NA,NA
"732","2021-03-15 18:28:35-03","USP","SPF","218523","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","498","2007","09","07",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222","1280","1280",NA,"Arvoreta. Folhas discolores. Flores amarelas.","SPF00218523","SPF00218523",NA,NA,"2009",NA,NA,"-43.511667","-19.247222",NA,NA,NA,NA,NA
"733","2021-03-15 18:28:35-03","USP","SPF","218524","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","332","2007","07","07",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222","1280","1280",NA,"Arvoreta. Folhas discolores. Pétala vinácea com base esverdeada. Sépalas verdes com glândulas alvas.","SPF00218524","SPF00218524",NA,NA,"2009",NA,NA,"-43.511667","-19.247222",NA,NA,NA,NA,NA
"734","2021-03-15 18:28:35-03","USP","SPF","218525","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","18A","2007","11","13",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","1206","1206",NA,"Arbusto ca. 1,2 m alt. Corola amarela, elaióforos esverdeados. Frutos imaturos verdes.","SPF00218525","SPF00218525",NA,NA,"2009",NA,NA,"-43.587778","-19.289444",NA,NA,NA,NA,NA
"735","2021-03-15 18:28:35-03","USP","SPF","218526","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","6B","2007","11","13",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Arbusto ca. 1,2 m alt. Corola amarela, elaióforos esverdeados. Frutos imaturos verdes.","SPF00218526","SPF00218526",NA,NA,"2009",NA,NA,"-43.588333","-19.284444",NA,NA,NA,NA,NA
"736","2019-11-13 11:24:40-03","USP","SPF","218527","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","11A","2007","11","12",NA,"Brasil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222","1280","1280",NA,NA,"SPF00218527","SPF00218527",NA,NA,"2009",NA,NA,"-43.511667","-19.247222",NA,NA,NA,NA,NA
"737","2021-03-15 18:28:35-03","USP","SPF","218664","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","544","2007","09","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Arbusto. Folhas discolores. Flores amarelas.","SPF00218664","SPF00218664",NA,NA,"2009",NA,NA,"-43.588333","-19.284444",NA,NA,NA,NA,NA
"738","2021-03-15 18:28:35-03","USP","SPF","218665","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","538","2007","09","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.587778","-19.289444","1206","1206",NA,"Erva ereta. Folhas discolores. Ramos novos verdes alvo. Flores amarelas. Frutos jovens verdes com ápice vináceo.","SPF00218665","SPF00218665",NA,NA,"2009",NA,NA,"-43.587778","-19.289444",NA,NA,NA,NA,NA
"739","2021-03-15 18:28:35-03","USP","SPF","23507","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Menezes, NL","CFCR3300","1982","04","10",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, a 2 km de Milho Verde.","-43.483333","-18.45","1000","1000",NA,"Arbusto 1.5 m. Flores amarelas.","SPF00023507","SPF00023507",NA,NA,NA,NA,NA,"-43.483333","-18.45",NA,NA,NA,NA,NA
"740","2021-03-15 18:28:35-03","USP","SPF","218667","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","878","2008","05","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Arvoreta. Folhas discolores. Ramos jovens castanho.","SPF00218667","SPF00218667",NA,NA,"2009",NA,NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA
"741","2021-03-15 18:28:35-03","USP","SPF","218666","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Pena, MA","Pena, MA","701","2008","01","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,"Arbusto ca. 1,3 m. Folha discolor. Ramo esverdeado. Cálice e nectário verde. Corola amarela.","SPF00218666","SPF00218666",NA,NA,"2009",NA,NA,"-43.560833","-19.456389",NA,NA,NA,NA,NA
"742","2021-03-15 18:28:35-03","USP","SPF","232776","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Sartin, RD","Sartin, RD","579","2014","07","25",NA,"Brasil","Goiás","Cavalcante","Chapada dos Veadeiros, GO 241, estrada de terra para o Vão do Moleque","-47.523889","-13.598889","118","118",NA,"Arbusto heliófilo ca. 1,2 m alt. Folhas discolores, corola amarela.; Cerrado com afloramentos rochosos à direita da estrada.","SPF00232776",NA,NA,NA,"2014","07",NA,"-47.523889","-13.598889",NA,NA,NA,NA,NA
"743","2021-03-15 18:28:35-03","USP","SPF","30425","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Pirani, JR","CFSC7970","1982","03","20",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Inhame (Serra Mineira). Serra do Cipó.","-43.9","-18.916667",NA,NA,NA,"Subarbusto de 1.20 m. Flores amarelas.","SPF00030425","SPF00030425",NA,NA,"1982","08","23","-43.9","-18.916667",NA,NA,NA,NA,NA
"744","2021-03-15 18:28:37-03","USP","SPF","30770","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Pirani, JR","CFSC8070","1982","03","22",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,NA,"Subarbusto de 50 cm, flores amarelas, frutos verde-avermelhados.","SPF00030770","SPF00030770",NA,NA,"1983","03","17","-43.9","-18.916667",NA,NA,NA,NA,NA
"745","2021-03-15 18:28:37-03","USP","SPF","36066","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Harley, RM","CFCR6466","1984","11","26",NA,"Brasil","Minas Gerais",NA,"Serra do Calixto, 15 km de Francisco Sá na estrada para Grão Mogol, cerrado no declive acentuado a leste, com elementos do campo rupestre.",NA,NA,NA,NA,NA,"Arbusto até 50 cm. Flore amarela. Frutos marron-esverdeado.","SPF00036066","SPF00036066",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-03-15 18:28:37-03","USP","SPF","41746","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Amaral, MCE","CFSC8394","1982","04","22",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó, Retiro do Barbado, morro à esquerda do Rio Preto.","-43.766667","-18.866667",NA,NA,NA,"Subarbusto 70 cm. Flores amarelas.","SPF00041746","SPF00041746",NA,NA,"1986","04","16","-43.766667","-18.866667",NA,NA,NA,NA,NA
"747","2021-03-15 18:28:37-03","USP","SPF","49718","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Amorim, AMA","Pirani, JR","1887","1987","01","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Rod. GO 118, ca. 26 km N da cidade.","-47.45","-13.966667",NA,NA,NA,"Arbusto. Pétalas de amarelas a alaranjadas, glândulas verdes.","SPF00049718","SPF00049718",NA,NA,"1999",NA,NA,"-47.45","-13.966667",NA,NA,NA,NA,NA
"748","2021-03-15 18:28:37-03","USP","SPF","60571","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Pirani, JR","2158","1988","02","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cabral, Alto da Chapada. Campo sujo.","-44.366667","-17.591667",NA,NA,NA,"Subarbusto 30-40 cm, heliófilo. Pétalas amarelo-claras, glândulas calicinas verde-escuro-brilhantes. Folhas discolores, a face inferior cinérea.","SPF00060571","SPF00060571",NA,NA,"1993",NA,NA,"-44.366667","-17.591667",NA,NA,NA,NA,NA
"749","2021-03-15 18:28:37-03","USP","SPF","61681","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Pirani, JR","CFCR11092","1987","07","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Biribiri. Ca. 6 km de Diamantina.","-43.616667","-18.216667","1200","1200",NA,"Subarbusto 1.3 m alt., glauco, pouco ramificado em solo arenoso entre rochas. Flores amarelas, frutos avermelhados.","SPF00061681","SPF00061681",NA,NA,"2003",NA,NA,"-43.616667","-18.216667",NA,NA,NA,NA,NA
"750","2021-03-15 18:28:37-03","USP","SPF","77299","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4038","1990","05","14",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Cascatinha. SW de Catas Altas. Ladera de cerro, entre rocas.","-43.45","-20.083333","1270","1350",NA,"Arbusto muy ramificado, hojas discoloras, enves ceniciento, petalos amarillos, frutos rojizos.","SPF00077299","SPF00077299",NA,NA,"1990",NA,NA,"-43.45","-20.083333",NA,NA,NA,NA,NA
"751","2021-03-15 18:28:37-03","USP","SPF","65806","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Hensold, N","CFCR4234","1982","05","11",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, About 18 km by foot trail WNW of settlement of Serra das Alves, N.Sra. do Carmo. 19º24'40-19º30'00S, 43º29'40-43º34'00W.","-43.494444","-19.411111","1300","1500",NA,"Data coleta: 11-14 May 1982; Prostrate subshrub 5 m; petals yellow, upper petal slightly orange-striped.","SPF00065806","SPF00065806",NA,NA,"1993",NA,NA,"-43.494444","-19.411111",NA,NA,NA,NA,NA
"752","2021-03-15 18:28:37-03","USP","SPF","69513","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Pirani, JR","CFCR13328","1990","09","05",NA,"Brasil","Minas Gerais","Grão Mogol","Vale do Córrego Escurona, área de cerrado com afloramentos quartzíticos.","-42.966667","-16.583333","750","750",NA,"Arbusto ereto 1.5 m alt. Cálice e glândulas verdes, pétalas amarelas.","SPF00069513","SPF00069513",NA,NA,"1993",NA,NA,"-42.966667","-16.583333",NA,NA,NA,NA,NA
"753","2021-03-15 18:28:37-03","USP","SPF","70628","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Silva, TRS","CFCR13276","1990","09","05",NA,"Brasil","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu. Solo arenoso-fino com afloramentos rochosos, com cerrado, carrasco e vegetação rupícola.","-42.916667","-16.6","670","670",NA,"Arbusto ereto. Sépalas e glândulas verdes, pétalas amarelas.","SPF00070628","SPF00070628",NA,NA,"1993",NA,NA,"-42.916667","-16.6",NA,NA,NA,NA,NA
"754","2021-03-15 18:28:37-03","USP","SPF","72764","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Harley, RM","24999","1988","10","14",NA,"Brasil","Minas Gerais","Grão Mogol","Serra do Calixto, 11 km de Francisco Sá, perto da estrada para Grão Mogol. Cerrado perturbado.","-43.4","-16.483333","1050","1050",NA,"Arbusto 1-2.5 m bem ramificado. Sépalas verdes, glândulas mais escuras. Pétalas amarelas. Frutos jovens verde-pálido.","SPF00072764","SPF00072764",NA,NA,"1990",NA,NA,"-43.4","-16.483333",NA,NA,NA,NA,NA
"755","2021-03-15 18:28:37-03","USP","SPF","76830","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4500","1990","05","20",NA,"Brasil","Minas Gerais","Gouveia","26 km SW de Gouveia, camino a Curvelo, Fazenda Camilinho, 3 km E de BR 257. Cerro (inselberg) con cerrado en la base, cerca de un arroyo.","-43.9","-18.583333","1100","1100",NA,"Subarbusto, flores amarillas, frutos con alas pardas.","SPF00076830","SPF00076830",NA,NA,"1990",NA,NA,"-43.9","-18.583333",NA,NA,NA,NA,NA
"756","2021-03-15 18:28:37-03","USP","SPF","77225","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4772","1991","02","09",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, 12 km NE de Cardeal Mota, hacia Conceição do Mato Dentro. Campo rupestre, 3 km E del camino. Suelo areno-pedregoso, rocas cuarciticas.","-43.583333","-19.333333","1000","1320",NA,"Ca. 60 cm alt., flores amarillas.","SPF00077225","SPF00077225",NA,NA,"1991",NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA
"757","2021-03-15 18:28:37-03","USP","SPF","77227","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4759","1991","02","09",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, 12 NE de Cardeal Mota, hacia Conceição do Mato Dentro. Borde de mata ciliar a lo largo de arroyo, 3 km E del camino.","-43.583333","-19.333333","1000","1320",NA,"Arbusto 2 m alt., flores amarillas, fruto pardo.","SPF00077227","SPF00077227",NA,NA,"1991",NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA
"758","2021-03-15 18:28:37-03","USP","SPF","77383","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4359","1990","05","18",NA,"Brasil","Minas Gerais","Diamantina","20-26 km WSW de Diamantina, camino a Conselheiro Mata, MG-220. Campo rupestre con importantes afloramientos rocosos cuarciticos (inselbergs).","-43.816667","-18.283333","1270","1300",NA,"Arbusto delgado 2.5 m, hojas glaucas, enves incano, flores amarillas.","SPF00077383","SPF00077383",NA,NA,"1990",NA,NA,"-43.816667","-18.283333",NA,NA,NA,NA,NA
"759","2021-03-15 18:28:37-03","USP","SPF","78170","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Mamede, MCH","Arbo, MM","5074","1991","02","14",NA,"Brasil","Minas Gerais","Diamantina","9-13 km NW de Diamantina, camino a Biribiri, ca. del Rio das Pedras. Campo rupestre, suelo arenoso.","-43.6","-18.15","1100","1100",NA,"Arbusto 1-1.5 m, hojas grisadas, flores amarillas, frutos verde-rosaceos.","SPF00078170","SPF00078170",NA,NA,"1994",NA,NA,"-43.6","-18.15",NA,NA,NA,NA,NA
"760","2019-11-13 11:24:42-03","USP","SPF","81507","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Amorim, AMA","Martens, LA","601","1993","09","08",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Retiro das Pedras. Campos à esquerda de quem sai do condomínio.","-44.216667","-20.133333","1400","1400",NA,NA,"SPF00081507","SPF00081507",NA,NA,"1999",NA,NA,"-44.216667","-20.133333",NA,NA,NA,NA,NA
"761","2021-03-15 18:28:38-03","USP","SPF","86542","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Faria, GM","Faria, GM","13","1990","02",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. Belo Horizonte - Conceição do Mato Dentro, km 106. ÁRea de 1 hectare, em ecossistema de campo rupestre.","-43.6","-19.283333",NA,NA,NA,"Arbusto. Flor amarela; floresce praticamente o ano todo, principalmente de setembro a outubro.","SPF00086542","SPF00086542",NA,NA,NA,NA,NA,"-43.6","-19.283333",NA,NA,NA,NA,NA
"762","2021-03-15 18:28:38-03","USP","SPF","87491","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anônimo","Martens, LA","407","1990","05","29",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Retiro das Pedras. Terrenos do Sr. Cotta.","-44.216667","-20.133333","1400","1400",NA,"Planta em touceira de inúmeras hastes eretas de 80-90 cm de alt. Flor pequenina em amarelo, em grandes cachos terminais de até 30 cm de compr. Ao cairem as pétalas, formam-se as cápsulas das sementes em formato de flor que são mais b","SPF00087491","SPF00087491",NA,NA,NA,NA,NA,"-44.216667","-20.133333",NA,NA,NA,NA,NA
"763","2021-03-15 18:28:38-03","USP","SPF","92685","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Giulietti, AM","CFCR13741","1994","01","16",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Estrada em direção a Ouro Preto. Mata ciliar.","-43.619028","-20.486","1225","1225",NA,"ARbusto muito ramificado até 1 m alt. Cálice e glândulas verde-claro, quatro pétalas totalmente amarelas e a dorsal com ápice vermelho abrindo no botão frutos jovens verdes com ápices róseas.","SPF00092685","SPF00092685",NA,NA,"1997",NA,NA,"-43.619028","-20.486",NA,NA,NA,NA,NA
"764","2021-03-15 18:28:38-03","USP","SPF","93481","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Arbo, MM","4690","1991","02","09",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó, 12 km NE de Cardeal Mota, hacia Conceição do Mato Dentro. Campo rupestre, 3 km E del camino. Suelo areno-pedregoso, rocas cuarciticas.","-43.583333","-19.333333","1000","1320",NA,"Subarbusto,con xilopodio, flores amarillas, petalo superior con tinte rojizo.","SPF00093481","SPF00093481",NA,NA,"1992",NA,NA,"-43.583333","-19.333333",NA,NA,NA,NA,NA
"765","2021-03-15 18:28:38-03","USP","SPF","97050","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Tetrapterys","microphylla","Tetrapterys microphylla","(A.Juss.) Nied.","Anderson, WR","Sakuragui, CM","CFCR15117","1994","03","17",NA,"Brasil","Minas Gerais",NA,"Ca. 11 km da cidade em direção a Mato Verde, ca. 2 km do Rio Mandaçaia. Campo rupestre com cerrado pedregoso adjacente.","-42.698333","-15.378056","1000","1000",NA,"Arbusto, até 70 cm alt., folhas esbranquiçadas na face inferior; elaióforos verde-escuros; sépalas verde-acinzentadas; pétalas amarelas; filetes verde-claros, anteras amarelas.","SPF00097050",NA,NA,NA,"1997",NA,NA,"-42.698333","-15.378056",NA,NA,NA,NA,NA
