"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount"
"148","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, EG","2000","12",NA,"Gonçalves, EG; Lorenzi, H","627","2000","12","06","Brasil","Santa Catarina","Mafra","Estrada para Canoinhas","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"Planta escandente, sempre em árvores na margem do riacho. Nervuras pouco proeminentes no material vivo. Espata em pré-ântese verde por fora, branca por dentro. Flores femininas verdes; Bosque","UB0001113","UB0001113","Monocotyledonae",NA,"Southern America",NA,NA,"66490","auto",NA,NA,NA,NA
"149","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, EG","2000","03",NA,"Gonçalves, EG","455","2000","03","22","Brasil","Santa Catarina","Porto União","21km na estrada para Matos Costa","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"Trepadeira. Folha verde escuro brilhante adaxialmente, um pouco mais claro abaxialmente, bainha completamente fechada. Espata verde por fora, esbranquiçada por dentro; Fragmento de floresta na encosta","UB0001115","UB0001115","Monocotyledonae",NA,"Southern America",NA,NA,"41804","auto",NA,NA,NA,NA
"150","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, EG","2000","12",NA,"Gonçalves, EG; Lorenzi, H","629","2000","12","06","Brasil","Santa Catarina","Porto União","Estrada para Matos Costa","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,"Planta escandente 5m. Caule verde ferrugíneo. Nervuras pouco proeminentes no material vivo. Espata em pré-ântese verde por fora, branca por dentro. Flores femininas verdes; Floresta a margem da rodovia","UB0001114","UB0001114","Monocotyledonae",NA,"Southern America",NA,NA,"41804","auto",NA,NA,NA,NA
"151","2019-11-01 15:12:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Philodendron","ochrostemon","Philodendron ochrostemon uleanum","Engl.","Gonçalves, EG","1999",NA,NA,"Gottsberger, GK; Döring, J","12231186","1986","11","23","Brasil","São Paulo","Bertioga","Barra do Una, 43km NE of Bertioga","-46.15","-23.85","-46.15","-23.85",NA,NA,"Climber, spathe yellowish-green, male spadix white; Beach, restinga forest up to 20m high","UB0001123","UB0001123","Monocotyledonae",NA,"Southern America",NA,"uleanum",NA,NA,NA,NA,NA,NA
"152","2020-08-20 14:54:31-03","UFSC","FLOR","44398","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Nadruz, M.","2010","06","11","Korte, A.; Kniess, A.","2009","2010","02","25","Brasil","Santa Catarina","Rio do Campo","Tamanduá.","-50.129167","-26.908611","50º7'45''W","26º54'31''S",NA,NA,"liana. Florística IFFSC 682 (Liana). Floresta Ombrófita Densa.","FLOR0044398","FLOR0044398",NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-20 14:54:31-03","UFSC","FLOR","46380","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Gonçalves, E.G.","1999","10",NA,"Gonçalves, E.G.; Vieira, S.","297","1999","10","21","Brasil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Unidade de Conservação Ambiental Desterro (UCAD), trilha azul.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"hemiepífito com folhas verdes lustrosas dos dois lados, nervuras pouco proeminentes","FLOR0046380","FLOR0046380",NA,"Alismatales",NA,NA,NA,"27000","auto",NA,NA,NA,NA
"154","2021-02-08 12:50:41-03","UFRGS","ICN","113582","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Vanni, R","1996",NA,NA,"Vanni, R; et al.","3560","1996","03","01","Argentina","Misiones","Puerto Iguazú","Parque Nacional de Iguazú, Limite E del Parque, a 1000m de la costa del rio Iguazu",NA,NA,NA,NA,NA,NA,"Epífita, hasta 5m alt. Frutos verdes.; Interior de selva",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:50:41-03","UFRGS","ICN","195343","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","R.; Santos-Jr.","2017","03","10","Rabuske, C; Santos-Jr, R","157","2017","03","10","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco. Recanto do Uru.","-49.631944","-28.6525","-49.631944","-28.6525","300","300","Erva escandente com fruto.; Sub-bosque florestal próximo a cachoeira.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:50:41-03","UFRGS","ICN","061291","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Waechter, JL","1986","11","04","Waechter","2013","1984","05","04","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"920","920","Trepadeira radicante; Interior de mata nebular, nos Aparados da Serra",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA
"157","2021-02-08 12:50:41-03","UFRGS","ICN","153482","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Orihuela, RLL","2008",NA,NA,"Orihuela, RLL","21","2008","04","19","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"20","20","Hemiepífito secundário, com fruto, ancorado no forófito a 1,8m do solo.; Interior de floresta",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA
"158","2021-02-08 12:50:41-03","UFRGS","ICN","035705","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Mayo, S","1983","01","28","Waechter","653","1977","11","14","Brasil","RS","Tenente Portela","Parque do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Escandente; espata e espádice brancos; Interior de floresta, até uns 3m de altura",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"14404","auto",NA,NA,NA,NA
"159","2021-02-08 12:50:41-03","UFRGS","ICN","153483","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Orihuela, RLL","2008",NA,NA,"Orihuela, RLL","22","2008","04","19","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,"20","20","Hemiepífito secundário, com fruto, ancorado no forófito a 1,7m do solo.; Interior de floresta",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA
"160","2021-02-08 12:50:41-03","UFRGS","ICN","035481","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Miotto, S",NA,NA,NA,"Miotto, S","642","1977","11","14","Brasil","RS","Tenente Portela","Parque do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"14404","auto",NA,NA,NA,NA
"161","2021-02-08 12:50:41-03","UFRGS","ICN","035757","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Mayo, S","1983","01","28","Abruzzi, ML","223","1977","11","14","Brasil","RS","Tenente Portela","Parque do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"14404","auto",NA,NA,NA,NA
"162","2021-02-08 12:50:41-03","UFRGS","ICN","066435","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Waechter, JL","1993","01","07","Brack, P","s.n.","1985","11","30","Brasil","RS","Tenente Portela","Parque do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"14404","auto",NA,NA,NA,NA
"163","2021-02-08 12:50:41-03","UFRGS","ICN","035428","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Mayo, S","1983","01","28","Citadini, V; Baptista, L","276","1977","11","18","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Trepadeira; Interior de mata pluvial Atlântica",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"164","2021-02-08 12:50:41-03","UFRGS","ICN","028060","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Mayo, S","1983","01","28","LIndeman, J; Porto, ML; et al.","s.n.","1972","07","13","Brasil","RS","Torres","Paque de Torres - Mato úmido central, margem","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Serie 20.50",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA
"165","2019-10-04 16:06:14-03","MCN-FZBRS","HAS","39593","PreservedSpecimen","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Senna, R. M.",NA,NA,NA,"Spanholi, J.","s.n.","2000","10",NA,"Brasil","Rio Grande do Sul","Machadinho","Balsa do Virgílio","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Erva epífita","HAS0039593",NA,"Magnoliophyta",NA,NA,NA,NA,"14933","auto",NA,NA,NA,NA
"166","2019-11-21 09:59:15-03","IBt","SP","297080","S","Plantae","Araceae","Philodendron","missionum","Philodendron missionum","(Hauman) Hauman","Nadruz, M","2005","03","10","Nicolau, SA; Tomasulo, PLB; Sparks, J","561","1992","12","06","Brasil","Paraná",NA,"Parque Nacional de Foz do Iguaçu, Área Próxima à casa de hospedes, começo da trilha do Poço Preto.",NA,NA,NA,NA,NA,NA,NA,"SP049724","SP049724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
