"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"558","2019-09-04 18:22:08-03","F","FMNH-SEEDPLANTS","V0063583F","PreservedSpecimen","Plantae","Melastomataceae","Leandra","nutans","Leandra nutans",NA,NA,NA,NA,NA,"A. Glaziou","16915",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0063583F","V0063583F_01","Spermatophyta",NA,"South America",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"559","2019-09-04 19:15:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","urophylla","Leandra urophylla",NA,NA,NA,NA,NA,"W. J. Burchell","3664",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"560","2020-04-29 16:30:05-03","UFVJM","HDJF","2540","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Korte, A","2009","12","07","Korte, A; Kniess, A","1437","2009","12","07","Brasil","Santa Catarina","Rio do Sul","Fundo Canoas","-49.68","-27.18","-49.68","-27.18",NA,NA,NA,"HDJF002540","HDJF002540_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-01-25 15:42:35-02","IAC","IAC","54077","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","F.S. Meyer","2012","07","19","A.C.O. Souza; L.C. Bernacci & R. Belinelo","22","2011","02","24","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-01-25 15:42:35-02","IAC","IAC","55224","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","R. Goldenberg","1997","04","18","M. Sanchez; F. Pedroni; R.R. Laps & R. Belinelo","690","1997","04","18","Brasil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"coordenadas do material: 44W 48#?#61, 23S 18#?#09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-01-25 15:42:35-02","IAC","IAC","5980","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A.C. Brade","1941","04","17","A.S. Lima & L. Silva","s/nº","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-01-25 15:42:35-02","IAC","IAC","6023","S","Plantae","Melastomataceae-2.Melastomoideae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A.B. Martins","1986","11","19","A.S. Lima & L. Silva","s/nº","1940","12","19","Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806","-45.889778","-23.653806",NA,NA,"Folhas no herbário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-07-23 12:12:47-03","CEPLAC","CEPEC","124894","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"J. F. A. Baumgratz",NA,NA,NA,"J. F. A. Baumgratz","985","2007","04","19","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Timguá, Rewgião denominada mato Escuro. Na área do Rancho dos Bobos.","-43.466667","-22.566667","43W28'0","22S34'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"566","2020-07-23 12:12:47-03","CEPLAC","CEPEC","137284","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"J. F. A. Baumgratz",NA,NA,NA,"C. M. Vieira","35",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"567","2020-07-23 12:12:47-03","CEPLAC","CEPEC","137075","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"J. F. A. Baumgratz",NA,NA,NA,"J. F. A. Baumgratz","957","2007","02","20","Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"568","2020-07-23 12:12:47-03","CEPLAC","CEPEC","137271","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"J. F. A. Baumgratz",NA,NA,NA,"A. M. Amorim","132","1989","06","29","Brasil","Rio de Janeiro","nova friburgo","Área de Proteção Ambiental de Macaé de Cima. Rio das Flores.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"569","2020-07-23 12:12:47-03","CEPLAC","CEPEC","146762","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"J. F. A. Baumgratz",NA,NA,NA,"M. G. Bovini","2736",NA,NA,NA,"Brasil","Rio de Janeiro","PARATY",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"570","2020-07-23 12:12:47-03","CEPLAC","CEPEC","145242","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"B. De-Polli & J.F.A.Baumgratz",NA,NA,NA,"B. De-Polli","32",NA,NA,NA,"Brasil","Rio de Janeiro","TERESÓPOLIS",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"571","2020-07-23 12:12:47-03","CEPLAC","CEPEC","136667","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora",NA,"B. C. Bandeira",NA,NA,NA,"B. De-Polli","33",NA,NA,NA,"Brasil","Rio de Janeiro","TERESÓPOLIS",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"572","2019-11-13 16:04:50-03","UNISANTA","HUSC","8969","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.","1997","08",NA,"Moraes, P.L.R. de; Ivanauskas, N.M.","1105","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arbusto, ca 2m alt., frutos jovens.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"573","2019-11-13 16:04:50-03","UNISANTA","HUSC","8968","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.","1997","09",NA,"Moraes, P.L.R. de; Ivanauskas, N.M.","1102","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arbusto, ca 3m alt., frutos verdes.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"574","2019-07-02 15:55:56-03","UEM","HUEM","7021","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C. in dup.ESA","1997","08",NA,"Moraes, Pedro L.R. de; Ivanauskas, Natália M.","1105","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arbusto ca. 2m alt; frutos jovens.","HUEM000007110","HUEM000007110",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"575","2019-07-02 15:55:56-03","UEM","HUEM","7020","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C. in dup.ESA","1997","09",NA,"Moraes, Pedro L.R. de; Ivanauskas, Natália M.","1102","1995","01","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arbusto ca. 3m alt; frutos verdes.","HUEM000007109","HUEM000007109",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"576","2021-03-10 11:38:45-03","UNILA","EVB","3757","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Oliveira, A.A. de","2010","04","22","Verdi, M.; Klettenberg, D.H.; Klemz, G.","4038","2010","03","17","Brasil","Santa Catarina","Imaruí","Parque Estadual da Serra do Tabuleiro. Forquilha da Aratingaúba. Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","48º52'13''W","28º10'10''S","604","604",NA,"EVB003757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-03-10 11:38:45-03","UNILA","EVB","3872","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.",NA,NA,NA,NA,"Gonçales, R.; Souza, L.A.","96","2017","09","14","Brasil","Paraná","Ponta Grossa","Parque Estadual de Guartelá. Sobre rochas no alto da trilha. Entre as gretas das rochas. Parque Estadual do Guartelá","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flores de coloração branca, cálice e ramo marrom avermelhado. Habitat: Área úmida Habito: Herbácea","EVB003872",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"578","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000884517","S","Plantae","Melastomataceae","Leandra","urophylla","Leandra urophylla","(Triana) Cogn.",NA,"2005",NA,NA,"Burchell","366A",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/0734f7040d7a7ca09f96e6abf660a7372b7c9ee6/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994248"
"579","2020-11-12 17:01:37-03","UEL","FUEL","30267","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Ivanauskas, NM","2000","04","19","Pereira, VC; et al.","4508","2000","04","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual Serra do Mar","-45.618333","-23.692222","-45.618333","-23.692222",NA,NA,NA,"FUEL010418",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-12 17:01:37-03","UEL","FUEL","33279","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Souza, VC; et al.",NA,NA,NA,"Farah, FT; et al.","2227","2001","04","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.775417","-23.989083","-46.775417","-23.989083",NA,NA,NA,"FUEL010419",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-11-12 17:01:37-03","UEL","FUEL","54780","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Goldenberg, R",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","692","1997","05","29","Brasil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-44.816944","-23.3025","-44.816944","-23.3025","600","600",NA,"FUEL010416",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-11-12 17:01:37-03","UEL","FUEL","55828","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","D'El Rei Souza, ML","2009","11","11","Verdi, M; Korte, A; Hasckel, RP","2233","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim. Florística IFFSC 141 (Arbusto). IFFSC-1/141/Florística/Arbusto","-49.495833","-28.172222","-49.495833","-28.172222","928","928",NA,"FUEL055828",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-11-12 17:01:37-03","UEL","FUEL","9648","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, JFA","1992",NA,NA,"Vieira, AOS; Yamamoto, KY","26268","1992","05","04","Brasil","Rio de Janeiro","Nova Friburgo","Subida para Pico da Caledonia, Próx. a entrada da DAE","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"FUEL010414",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"584","2020-11-12 17:01:37-03","UEL","FUEL","49235","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Korte, A","2010","09","22","Korte, A; Kniess, A","3372","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Floresta Ombrófila Densa; Estádio Suces: Avançado. Interior do fragmento.","-49.2317008972168","-26.8978004455566",NA,NA,"601","601",NA,"FUEL010417",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA
"585","2020-11-12 17:01:37-03","UEL","FUEL","44127","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Meyer, FS","2017","08",NA,"Verdi, M; Stival-Santos, A","667","2008","05","18","Brasil","Santa Catarina","Joinville","Fazenda Sequóia","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL004701",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"586","2020-11-12 17:01:37-03","UEL","FUEL","44128","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","A.A. de Oliveira","2010","01","21","Verdi, M; Stival-Santos, A","683","2008","05","18","Brasil","Santa Catarina","Joinville","Fazenda Sequóia","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL010923",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"587","2020-11-12 17:01:37-03","UEL","FUEL","23242","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Chung, F; et al.","40","1997","12","11","Brasil","São Paulo","Itararé","Estrada de Itararé-Bonsucesso, Bonsucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"FUEL010415",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"588","2020-11-12 17:01:37-03","UEL","FUEL","14283","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Camargo; Goldenberg, R","2008",NA,NA,"Santana, SS; et al.","24","1994","10","08","Brasil","Paraná","Tibagi","Canyon Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL010133",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"589","2020-11-12 17:01:37-03","UEL","FUEL","28912","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Camargo; Goldenberg, R","2008",NA,NA,"Dias, BG; Tiago, PV","s.n.","1997","09","12","Brasil","Paraná","Tibagi","Encosta do morro - Canyon Guartelá, Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL010135",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"590","2020-11-12 17:01:37-03","UEL","FUEL","28918","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Camargo; Goldenberg, R","2008",NA,NA,"Barros, JC; Ito, ET","s.n.","1997","09","12","Brasil","Paraná","Tibagi","Pedreira do Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL010136",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"591","2020-11-12 17:01:37-03","UEL","FUEL","7848","PreservedSpecimen","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Camargo; Goldenberg, R","2008",NA,NA,"Colli, S; et al.","s.n.","1989","12","12","Brasil","Paraná","Tibagi","Sítio Estrela, Vale do Rio Iapo. Saltinho","-50.4136009216309","-24.5093994140625",NA,NA,"1","1",NA,"FUEL010134",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"592","2019-10-03 10:03:56-03","UFSCar","SORO","5347","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza,J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","597","2001","04","11","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Ca. 800 m.s.m. Floresta ribeirinha altomontana com campo adjacente.","-46.733333","-23.983333","46°44'W","23°59'S",NA,NA,"Arbusto escandente, frutos arroxeados. Interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-10-03 10:03:56-03","UFSCar","SORO","5377","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.",NA,NA,NA,NA,"Ivanauskas, N.M.; Fonseca, M.G.; Matteo, B.C.; Giarola, N.; Silva, L.N.; Passold, A.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","4597","2001","04","22","Brasil","São Paulo","São Sebastião","Barra do Una, Boracéia, estrada de acesso a fazenda Águas do Bento. Restinga alta.","-45.766944","-23.731667","45°46'01W","23°43'54S",NA,NA,"Arbusto com 0,80 m de altura. Frutos imaturos verdes. Frutos maduros roxos. Beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-05-06 11:59:23-03","UFU","HUFU","6339","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","1994","11","04","Grandi, T.S.M.; et al.","2230","1986","04","27","Brasil","Minas Gerais","Caeté","Serra da Piedade, Primeira estação de coleta.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Arbustivo.; Campo rupetre. Transição para mata.","HUFU00061152","HUFU00061152",NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"595","2019-05-06 11:59:23-03","UFU","HUFU","37679","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","2004","10","04","Disciplina Princípios; Métodos em Taxonomia Vegetal","13","2001","11","21","Brasil","São Paulo","São Luiz do Paratinga","Núcleo Santa Virgínia IF, Trilha do Rio Ipiranga.",NA,NA,NA,NA,NA,NA,"Árvore de 2 m. Heliófito, flores em antese.; Floresta secundária, solo rochoso.","HUFU00061151","HUFU00061151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-05-06 11:59:23-03","UFU","HUFU","61723","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Chiea, S.A.C.","1987","03","05","Krieger, L.","11184","1971","12","18","Brasil","Paraná","Vila Velha","Reserva Estadual",NA,NA,NA,NA,NA,NA,"Arbusto, flores brancas.; na mata, lugares úmidos e sombreados.","HUFU00061155","HUFU00061155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-05-06 11:59:23-03","UFU","HUFU","70974","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Baumgratz, J.F.","2015","08",NA,"Bovini, M.G.; Negueiros, F. & Iguatemy, M.","4028","2014","08","20","Brasil","Rio de Janeiro","Miguel Pereira","REBIO Tinguá, Próximo ao Orbel 2, Parcela 5 do PPBio. 959 m.","-43.421944","-22.539167","-43.421944","-22.539167",NA,NA,"Arvoreta ca. 3 m alt. ciófila em córrego. Folhas membranáceas, discolores. frutos imaturos verdes. Frequente no local.","HUFU00012879","HUFU00012879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-05-06 11:59:23-03","UFU","HUFU","8765","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","1995","05","11","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado, C.A.L.","2168","1995","05","11","Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, 4km da sede administrativa.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"Arbusto, ca. 1,5 m. Frutos maduros arroxeados.; Borda do capão da mata.","HUFU00037559",NA,NA,NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA
"599","2019-05-06 11:59:23-03","UFU","HUFU","5369","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","1994","05","28","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","261","1994","04","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Arbusto, ca. 1,0 m. Botões brancos, frutos maduros negros.; Borda de mata de galeria.","HUFU00037558",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"600","2019-05-06 11:59:23-03","UFU","HUFU","24652","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Wurdack, J.J.","1994",NA,NA,"Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1315","1994","04","13","Brasil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arbusto 2 m. Fruto lilás.; Mata secundária.","HUFU00061153","HUFU00061153",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"601","2019-05-06 11:59:23-03","UFU","HUFU","4892","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","2001","02",NA,"Moraes, P.L.R.","533","1991","11","15","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Mata atlântica.","HUFU00061150","HUFU00061150",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"602","2019-05-06 11:59:23-03","UFU","HUFU","4888","S","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","(Naudin) Cogn.","Romero, R.","2001","02",NA,"Moraes, P.L.R.","114","1990","06","12","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arbusto. Frutos arroxeados.; Mata submontanha - interface Planalto - Mata Atlântica.","HUFU00061154","HUFU00061154",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"603","2019-05-06 11:59:27-03","UFU","HUFU","24300","S","Plantae","Melastomataceae","Leandra","microphylla","Leandra microphylla","Cogn.","Wurdack, J.J.","1993",NA,NA,"Hatschbach, G.; Barbosa, E.","58208","1992","11","10","Brasil","Paraná","Tibagi","Guartelá, Canyon Rio Iapó.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Flor alva.; Zona de campo, afloramentos de arenito a borda do canyon.","HUFU00061390","HUFU00061390",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"604","2021-03-03 15:27:50-03","MN","R-TIPOS","10037","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","13855","1882","01","02","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"R000010037","R000010037_001",NA,NA,NA,NA,NA,"Isosyntypus","33190","auto",NA,NA,NA,NA,NA
"605","2021-03-03 15:27:50-03","MN","R-TIPOS","149111","PreservedSpecimen","Plantae","Melastomataceae","Leandra","acutiflora","Leandra acutiflora","Cogn.",NA,NA,NA,NA,"Saldanha da Gama, J.","6819","1883","01","08","Brasil","Rio de Janeiro","Teresópolis","subida da pedra lisa","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R000149111","R000149111_001",NA,NA,NA,NA,NA,"Isosyntypus","38539","auto",NA,NA,NA,NA,NA
"606","2021-02-23 13:22:45-03","MN","R-TIPOS","10049a","PreservedSpecimen","Plantae","Melastomataceae","Leandra","nutans","Leandra nutans","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","16915","1888","01","20","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,"R000010049a","R000010049a_001",NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA
"607","2021-02-23 13:22:45-03","MN","R-TIPOS","10049","PreservedSpecimen","Plantae","Melastomataceae","Leandra","nutans","Leandra nutans","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","16915","1888","01","20","Brasil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,NA,NA,NA,NA,"R000010049","R000010049_001",NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA
