"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"210","2020-10-02 14:43:11-03","UFRPE","PEUFR","41267","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","L.F. Silva; M.F.A. Lucena; E. Freire; M.J. Hora","177","1996","03","15",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.370833","-8.15","636","636",NA,"Erva com ca. 1 m de alt.; flores masculinas alvas; flores femininas na base da infl. Apresentando estigma piloso; látex incolor pouco consistente","PEUFR041267",NA,NA,NA,NA,"2017","36°22'15W","8°09'00S","07","05",NA,NA,NA,NA,NA,NA
"211","2020-10-02 14:43:11-03","UFRPE","PEUFR","45743","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","R.F.P. de Lucena","5","2003","07","12",NA,"Brasil","Pernambuco","Caruaru","Estação Experimental do IPA","-35.922222","-8.238333","530","530",NA,"Arbusto; folha; flor; fruto presentes","PEUFR045743",NA,NA,NA,NA,"2017","35°55'20W","8°14'18S","07","05",NA,NA,NA,NA,NA,NA
"212","2020-10-02 14:43:11-03","UFRPE","PEUFR","55296","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","W. Cordeiro","G. Costa; I.B.L. Jesus; I. Sousa; F. Amâncio","3188","2017","10","14",NA,"Brasil","Bahia","Conceição do Coité","Morro do Mucambo","-39.282778","-11.563889",NA,NA,NA,"Arbusto cerca de 1,2m; inflorescências verdes; coordenadas geográficas do município.","PEUFR055296",NA,NA,NA,NA,"2019","39º16'58W","11º33'50S","08","30",NA,NA,NA,NA,NA,NA
"213","2019-11-19 14:06:38-03","UFRPE","PEUFR","584","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","A. Lima","2209","1995","10","19",NA,"Brasil","Pernambuco","Arquipélogode Fernando de Noronha",NA,NA,NA,NA,NA,NA,"Arbóreo","PEUFR000584",NA,NA,NA,NA,"2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"214","2020-10-02 14:43:11-03","UFRPE","PEUFR","33463","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","L.J.S. Pinto","A.M. da Silva; A.G. da Silva; C.A.M. de Oliveira; L.M. Nascimento","77","2000","01","19",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada","-36.4175","-8.187222","565","960",NA,"Subarbusto com ca. de 1,2 m de alt.; Flores em botão creme. Ocasional.","PEUFR033463",NA,NA,NA,NA,"2002","36°25'03W","08º11'14S","07","25",NA,NA,NA,NA,NA,NA
"215","2019-11-19 14:06:38-03","UFRPE","PEUFR","19126","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","A.B. Marcon; M. Tschá; M. Oliveira","35","1995","04","12",NA,"Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,"Subarbusto com menos de 0,5 m; inflorescência avermelhada","PEUFR019126",NA,NA,"25699","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"216","2019-11-19 14:06:38-03","UFRPE","PEUFR","19569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","M.R.C. Sales de Melo; M. Melo","70","1995","06","02",NA,"Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,"Erva com ca. 0,6 m; flores brancas","PEUFR019569",NA,NA,"25699","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"217","2019-11-19 14:06:38-03","UFRPE","PEUFR","20043","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","M. Oliveira; A.B. Marcon; M. Tschá","28","1995","04","12",NA,"Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,"Arbusto com ca. de 1,5 m de alt.; caule amarronzado; inflorescência amarelada","PEUFR020043",NA,NA,"25699","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"218","2019-11-19 14:06:38-03","UFRPE","PEUFR","19128","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","M. Oliveira; A.B. Marcon; M. Tschá","23","1995","04","12",NA,"Brasil","Pernambuco","Bezerros","Parque Municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,"Arbusto com ca. +/- 50 cm; flores corais","PEUFR019128",NA,NA,"25699","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"219","2019-11-19 14:06:38-03","UFRPE","PEUFR","7395","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","R. Lima; R. Barreto; V.C. Lima",NA,"1983","11","10",NA,"Brasil","Pernambuco","Brejo da Madre de Deus","Propriedade Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,"Arbusto ca. 1,6 m de alt.; infl. Verde","PEUFR007395",NA,NA,"34231","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"220","2019-11-19 14:06:38-03","UFRPE","PEUFR","28821","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","A. Laurênio; M.C. Tschá; M.I.B. Loiola; M.F.A. Lucena; V. Santos","1192","1998","08","10",NA,"Brasil","Pernambuco","Carpina","Engenho Trapuá; propriedade da usina Petribú","-35.2546997070312","-7.850830078125",NA,NA,NA,"Arbusto ca. de 1,2 m de alt.; estiletes avermelhados; brácteas e inflorescências verdes; frequente","PEUFR028821",NA,NA,"19558","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"221","2019-11-19 14:06:38-03","UFRPE","PEUFR","7381","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","V.C. Lima; R. Lima; R. Barreto",NA,"1983","11","12",NA,"Brasil","Pernambuco","Taquaritinga do Norte",NA,"-36.0442008972168","-7.90305995941162",NA,NA,NA,"Arbusto ca. 2 m de alt.; infl. Verde; às vezes ficando reflexos róseos; anteras alvas","PEUFR007381",NA,NA,"25558","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"222","2019-11-19 14:06:38-03","UFRPE","PEUFR","6604","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","A. A. C. Sousa","F. Galindo; A. Giulietti; V.C. Lima; Z. Brito, et al",NA,"1982","01","11",NA,"Brasil","Pernambuco","Taquaritinga do Norte","Brejo","-36.0442008972168","-7.90305995941162",NA,NA,NA,"Arbusto +/- 1,3 m; flores em espigas esverdeadas; ovário verde com estígmas avermelhado; muito frequente","PEUFR006604",NA,NA,"25558","auto","2017",NA,NA,"07","05",NA,NA,NA,NA,NA,NA
"223","2020-04-22 16:19:13-03","UFPB","JPB","25044","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Barbosa, MR","1696","1999","02","02","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994",NA,NA,NA,"; DESC: Erva ereta.",NA,NA,NA,NA,NA,"2017","-35.741755","-6.971994","07","06",NA,NA,NA,NA,NA,NA
"224","2020-04-22 16:19:13-03","UFPB","JPB","25654","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Barbosa, MR","1858","1999","10","06","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994",NA,NA,NA,"; DESC: Subarbusto.",NA,NA,NA,NA,NA,"2017","-35.741755","-6.971994","07","06",NA,NA,NA,NA,NA,NA
"225","2020-04-22 16:19:13-03","UFPB","JPB","28177","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Barbosa, MR; et al.","1969","2000","02","16","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","-35.741755","-6.971994","07","06",NA,NA,NA,NA,NA,NA
"226","2020-04-22 16:19:13-03","UFPB","JPB","54247","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Gadelha Neto, PC; Albuquerque, JV","3627","2013","05","31","Southern America","Brasil","Paraíba","Bananeiras","Cachoeira do Roncador","-35.555","-6.778056","132","132",NA,"; HABITAT: Mata Serrana; DESC: Erva ereta com cerca de 50cm. Folhas simples, membranáceas. Inflorescência espiciforme, axilar. Flores alvas. Substrato areno-argiloso.","JPB0054247",NA,NA,NA,NA,"2017","-35.555","-6.778056","07","06",NA,NA,NA,NA,NA,NA
"227","2020-04-22 16:19:13-03","UFPB","JPB","54470","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Gomes, LA; Freire, GS; Fonseca, AR; Maciel, BSB; Santos, E","1100","2013","05","22","Southern America","Brasil","Sergipe","Maruim","Mata do Caititu, Borda de mata. Solo arenoso.","-37.127333","-10.715861",NA,NA,NA,"; HABITAT: Mata Atlântica","JPB0054470",NA,NA,NA,NA,"2017","-37.127333","-10.715861","07","06",NA,NA,NA,NA,NA,NA
"228","2020-04-22 16:19:13-03","UFPB","JPB","61359","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Riina, R","Nusbaumer, L; et al.","4664","2015","10","21","Southern America","Brasil","Alagoas","União dos Palmares","Serra de Murici, Localité de União dos Palmares. Serra de Frio.","-35.98672","-9.165587","510","510",NA,"; HABITAT: Forêt ombrophile submontagnarde de pente à gros blocs de rocher; DESC: arbuste, 1.7 m; inflorescence jaune, brune quand âgée, odeur de lilas légère; récolte photogr. in situ; relevé de végétation 0.25 ha EC188; récolté avec","JPB0061359",NA,NA,NA,NA,"2016","-35.98672","-9.165587","01","11",NA,NA,NA,NA,NA,NA
"229","2020-04-22 16:19:13-03","UFPB","JPB","63604","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Queiroz, RT","Figueira, M; Schindler, B; Pontes, RA; Lima, JR; Forzza, RC; Moreira, LHL; Queiroz, RT","629","2017","05","20","Southern America","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.8907","-7.474",NA,NA,NA,"Arbusto, em arbustal, aprox. 1 m de alt., espigas esverdeadas.; HABITAT: Mosaico vegetacional de fitofisionomias florestais e arbustivas do Domínio Caatinga, altitude entre 670 e 710 m.; DESC: Arbusto, em arbustal, aprox. 1 m de alt.,","JPB0063604",NA,NA,NA,NA,"2017","-36.8907","-7.474","09","20",NA,NA,NA,NA,NA,NA
"230","2020-04-22 16:19:13-03","UFPB","JPB","64219","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Gadelha Neto, PC","4179","2017","08","09","Southern America","Brasil","Paraíba","Areia","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.715","-6.970833","555","555",NA,"Subarbusto ereto com cerca de 60cm. Folhas simples, alternas, membranáceas. Flores brancas reunidas em cimeiras escorpioides, axilares e subterminais. Substrato areno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC: Subarbusto ere","JPB0064219",NA,NA,NA,NA,NA,"-35.715","-6.970833",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-04-22 16:19:13-03","UFPB","JPB","730","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Xavier, LP","JPB730","1942","08","06","Southern America","Brasil","Paraíba","Areia","Em aceiro da mata.","-35.691389","-6.963333","618","618",NA,"; DESC: Semi-arbustiva.","JPB0000730",NA,NA,NA,NA,"2017","-35.691389","-6.963333","07","06",NA,NA,NA,NA,NA,NA
"232","2020-04-22 16:19:13-03","UFPB","JPB","36354","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Couto, APL; Cruz, ACR; França, F; Melo, E","56","2005","05","05","Southern America","Brasil","Bahia","Feira de Santana","Distrito de Ipuaçu","-39.730556","-12.232778","230","230",NA,"; DESC: Arbusto escandente. Folhas membranáceas, concolores. Inflorescência esverdeada.",NA,NA,NA,NA,NA,NA,"-39.730556","-12.232778",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-04-22 16:19:13-03","UFPB","JPB","22511","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Moura, OT","1106","1993","10","08","Southern America","Brasil","Paraíba","Alhandra","Oiteiro de baixo.","-34.9143981933594","-7.4386100769043",NA,NA,NA,"; DESC: Terrestre. Arbustivo. Terreno baldio.",NA,NA,NA,"24339","auto","2017",NA,NA,"07","07",NA,NA,NA,NA,NA,NA
"234","2020-04-22 16:19:13-03","UFPB","JPB","31654","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Lima, RB; Pessoa, MC","1789","2003","06","02","Southern America","Brasil","Paraíba","Araruna","Parque Estadual da Pedra da Boca, Ao lado da Pedra da Boca.","-35.74169921875","-6.55833005905151",NA,NA,NA,"; DESC: Erva de 40-60cm; flores esverdeadas, as lores pistiladas com estiletes longos e ramificados; frutos imaturos verdes. Frequente.",NA,NA,NA,"17323","auto","2017",NA,NA,"07","06",NA,NA,NA,NA,NA,NA
"235","2020-04-22 16:19:13-03","UFPB","JPB","26631","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Barbosa, MR; et al.","1907","2000","01","12","Southern America","Brasil","Paraíba","Natuba","Remanescente de Mata.","-35.5499992370605","-7.64138984680176",NA,NA,NA,NA,NA,NA,NA,"24999","auto","2017",NA,NA,"07","06",NA,NA,NA,NA,NA,NA
"236","2020-04-22 16:19:13-03","UFPB","JPB","25269","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Moura, ACA","211","1998","09","17","Southern America","Brasil","Paraíba","Sapé","RPPN Fazenda Pacatuba","-35.2327995300293","-7.09638977050781",NA,NA,NA,"; DESC: Orla da mata.",NA,NA,NA,"20077","auto","2017",NA,NA,"07","06",NA,NA,NA,NA,NA,NA
"237","2020-04-22 16:19:13-03","UFPB","JPB","777","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, AAC de","Xavier, LP","JPB777","1942","08","06","Southern America","Brasil","Pernambuco","Surubim","Estação Experimental","-35.7546997070312","-7.83305978775024",NA,NA,NA,"Estava junto com a JPB730!; DESC: Herbácea, ruderal.","JPB0000777",NA,NA,"16100","auto","2017",NA,NA,"07","06",NA,NA,NA,NA,NA,NA
"238","2019-11-06 09:55:13-03","UFOP","OUPR","6147","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, A.A.C.","Silva, J.","341","1969","06","25",NA,"Brasil","Minas Gerais","Sete Lagoas","IPEACO","-44.2467002868652","-19.465799331665",NA,NA,NA,"Sub-arbusto com 1,50m, flôres alvas, muito frequente em mata sêca ciliar.",NA,NA,NA,"22227","auto","2017",NA,NA,"10","06",NA,NA,NA,NA,NA,NA
"239","2019-01-17 11:26:13-02","PUCRS","MPUC","11005","S","Plantae",NA,"Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Equipe do Projeto",NA,NA,"1989","06","18","South America","Argentina","Misiones","Concepcion de La Sierra",".","-54.4261111","-26.8827778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","-54.4261111000","-26.8827778000","01","01","Magnoliopsida",NA,"1",NA,NA,NA
"240","2021-03-16 17:53:12-03","UCS","HUCS","5660","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","Smith, S.F.","Rambo, B.","s.n.","1951","02","06",NA,"Brasil","Santa Catarina","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,NA,"Emrich-Rambo em 29.07.1954 det. como Acalupha hassleriana Chod. - Herbário PACA 49837; na mata primária",NA,NA,NA,"18767","auto","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-12-06 19:29:31-03","UFES","VIES","38842","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A.; Schwartsburd, P.B.; Luber, J. & Miranda, C.V.","423","2015","09","18",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.274722","-18.463889",NA,NA,NA,NA,"VIES038842","VIES038842",NA,NA,NA,"2016","40º16'29''W","18º27'50''S","10","10",NA,NA,NA,NA,NA,NA
"242","2019-12-06 19:29:31-03","UFES","VIES","38841","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A.; Schwartsburd, P.B.; Luber, J. & Miranda, C.V.","410","2015","09","18",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.274722","-18.463889",NA,NA,NA,NA,"VIES038841","VIES038841",NA,NA,NA,"2016","40º16'29''W","18º27'50''S","10","10",NA,NA,NA,NA,NA,NA
"243","2021-02-12 18:12:05-03","UFES","VIES","36893","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.",NA,"Gurtler, J.; Dutra, S.C.","JAC 411","2018","02","07",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P3).","-40.441389","-18.785278",NA,NA,NA,NA,"VIES036893","VIES036893",NA,NA,NA,NA,"40º26'29''W","18º47'7''S",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-04-27 16:09:34-03","UFES","VIES","5295","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, A.A.C.","Pereira, O.J.","2249","1990","11","07",NA,"Brasil","Espírito Santo","Ecoporanga",NA,"-40.8306007385254","-18.3733005523682",NA,NA,NA,NA,"VIES005295","VIES005295",NA,"46687","auto","2016",NA,NA,"09","26",NA,NA,NA,NA,NA,NA
"245","2020-04-27 16:09:34-03","UFES","VIES","1592","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll.Arg.","Sousa, A.A.C.","Pereira, O.J.","692","1986","10","26",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"VIES001592","VIES001592",NA,"33190","auto","2016",NA,NA,"09","26",NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:39:13-03","UTFPR","HCF","26726","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","G.A. Dettke","E.L. Siqueira","2836","2018","11","15",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das","-54.426167","-25.653444","193","193",NA,"subarbusto semi-ciófilo. Flores diminutas alvas em espigas verdes.",NA,NA,NA,NA,NA,"2018","54°25'34,2 W","25°39'12,4 S","12","03",NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:39:13-03","UTFPR","HCF","23772","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","E. Barboza","J.M. Silva","9668","2016","12","12",NA,"Brasil","PR","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333","550","550",NA,"herbácea; espiga vinosa. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,"2017","51°31'23 W","24°41'54 S","03","31",NA,NA,NA,NA,NA,NA
"248","2019-08-16 08:39:13-03","UTFPR","HCF","19092","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","M.G. Caxambu","M.G. Caxambu","7262","2016","02","25",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","-54.447444","-25.622083","168","168",NA,"subarbusto ca. 1 m, semi-ciófilo. Inflorescências alvacentas.",NA,NA,NA,NA,NA,"2016","54°26'50,8 W","25°37'19,5 S","03","10",NA,NA,NA,NA,NA,NA
"249","2019-08-16 08:39:13-03","UTFPR","HCF","17851","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","G.A. Dettke","E.L. Siqueira","1605","2015","09","03",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","-54.406444","-25.597556","210","210",NA,"subarbusto escandente, semi-ciófila. Botões florais em espigas.",NA,NA,NA,NA,NA,"2016","54°24'23,2 W","25°35'51,2 S","05","03",NA,NA,NA,NA,NA,NA
"250","2019-08-16 08:39:13-03","UTFPR","HCF","18121","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","G.A. Dettke","M.G. Caxambu","6988","2015","10","15",NA,"Brasil","PR","São Miguel do Iguaçu","Parque Nacional do Iguaçu- Linha Martins","-54.300806","-25.554139","190","190",NA,"erva ciófila, ereta, ca. 0,60 m. Espigas alvo-amareladas.",NA,NA,NA,NA,NA,"2016","54°18'02,9 W","25°33'14,9 S","05","03",NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:39:13-03","UTFPR","HCF","18301","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","C.C. Araújo","M.G. Caxambu","7063","2015","10","29",NA,"Brasil","PR","Serranópolis do Iguaçu","Parque Nacional do Iguaçu, Rio Iguaçu","-53.979","-25.584222","210","210",NA,"subarbusto ca. 1 m, ripário, heliófito. Espigas alvo-esverdeadas.",NA,NA,NA,NA,NA,"2016","53°58'44,4 W","25°35'03,2 S","05","03",NA,NA,NA,NA,NA,NA
"252","2019-08-16 08:39:13-03","UTFPR","HCF","17098","S","Plantae",NA,NA,"Euphorbiaceae","Acalypha","brasiliensis",NA,"Acalypha brasiliensis","Müll. Arg.","G.A. Dettke","M.G. Caxambu","6399","2015","05","21",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","-54.391833","-25.597028","189","189",NA,"erva semi-ciófila, ca. 0,45 m.",NA,NA,NA,NA,NA,"2016","54°23'30,6 W","25°35'49,3 S","05","03",NA,NA,NA,NA,NA,NA
