"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","recordedBy","recordNumber","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"351","2020-09-02 16:22:25-03","Cenargen","CEN","65107","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","F. R. Ferreira","1983","08",NA,"1983","08","24","Brasil","MS","IVINHEMA","Fazenda do Gazotto.","-53.916666","-22.2","-53.916666","-22.2",NA,"370","370","3","Semelhante ao FRF 288. Bromelião.",NA,"Francisco Ricardo Ferreira","291",NA,"Exsicatas","CEN00065107","CEN00065107",NA,NA,NA,NA,NA
"352","2020-09-02 16:22:25-03","Cenargen","CEN","77276","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R. F. Monteiro","2012","10",NA,"2003","12","06","Brasil","GO","ALVORADA DO NORTE","Fazenda Irmãos Gravia.","-46.6875","-14.584722","-46.6875","-14.584722",NA,"523","523","2","Ápice da corola branco. Área úmida, margem direita da estrada.",NA,"Glocimar Pereira-Silva","8272",NA,"Exsicatas","CEN00077276","CEN00077276",NA,NA,NA,NA,NA
"353","2020-09-02 16:22:25-03","Cenargen","CEN","68628","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Z. J. G. Miranda","2007","10",NA,"2007","10","12","Brasil","GO","ALTO PARAISO DE GOIAS","Estrada Alto Paraíso de Goiás - Teresina de Goiás, km 90 da GO - 118.","-47.546111","-14.733333","-47.546111","-14.733333",NA,NA,NA,"2","Próximo ao Parque Nac. da Chapada dos Veadeiros, com afloramento de arenito e quartzito. Ocorrência de Lychnophora erycoides, Aechmea bromeliifolia e Dyckia braunii. Plantas florindo sob influência da passagem do fogo. Campo com sinais de queimada recente. Vulnerável pela ocorrência às margens da estrada e pelo pastoreio de ovinos. Brácteas escapais: primárias vermelho-rósea intenso; secundárias: com base branca e ápice vermelho. Brácteas florais branca. Pétalas rósea (rosa clara) com margem branca. Sépalas branca.",NA,"Zenilton de Jesus Gayoso Miranda","94",NA,"Exsicatas","CEN00068628","CEN00068628",NA,NA,NA,NA,NA
"354","2020-09-02 16:22:25-03","Cenargen","CEN","91689","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","G. Martinelli","2015","03",NA,"2010","11","29","Brasil","MS","CORUMBA","Serra do Amolar, morro do Solteiro, próx. a Comunidade do Amolar.","-57.488888","-18.04","-57.488888","-18.04",NA,NA,NA,"1","Saxícola, semi-heliófila; folhas verdes discolores; folhas do interior da roseta tem cor vermelho vivo; infl. c/ escapo verde-claro. brácteas escapais c/ base rósea, o restante vermelho-vivo; brácteas primárias alvocenta c/ indumento; brácteas florais paleáceas, flores com ovário verde, sépalas verdes, corola roxa; frequente. Doação Jardim Botânico do Rio de Janeiro RB nº 455954.",NA,"Gustavo Martinelli","16710",NA,"Exsicatas","CEN00091689","CEN00091689",NA,NA,NA,NA,NA
"355","2020-09-02 16:22:25-03","Cenargen","CEN","92462","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R. F. Monteiro","2015","10",NA,"2003","11","27","Brasil","GO","PIRENOPOLIS","Fazenda Bomsucesso. Caminho ás Cachoeiras.","-48.956944","-15.839166","-48.956944","-15.839166",NA,"851","851","1","Roseta de ca. 2m de diâm., folhas verdes, bainhas brancas na base com indumento castanho no ápice, brácteas escapais avermelhadas, brácteas florais paleáceas, secas. Doação do Jardim Botânico do Rio de Janeiro - RB 396983.",NA,"B. R. Silva","1150",NA,"Exsicatas","CEN00092462","CEN00092462 CEN00092462_1",NA,NA,NA,NA,NA
"356","2020-09-02 16:22:25-03","Cenargen","CEN","88194","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2003","12","02","Brasil","GO","ALTO PARAISO DE GOIAS","Estrada São Jorge para Alto Paraíso, a 1,7 km do trevo de Alto Paraíso.","-47.5099983215332","-14.1324996948242",NA,NA,"44724","1200","1200","1","Sol pleno, ca. 30 x 30cm, bainhas foliares esbranquiçadas, inflorescência ereta, brácteas do escapo rosadas, brácteas florais paleáceas, secas. Doação - Jardim Botânico do Rio de Janeiro (RB) nº 396987.","auto","Bruno Rezende Silva","1206",NA,"Exsicatas","CEN00088194","CEN00088194",NA,NA,NA,NA,NA
"357","2020-09-02 16:22:25-03","Cenargen","CEN","24617","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","cf. balansae","Bromelia cf. balansae","Mez","G. M. de Sousa","2000","07",NA,"1992","10","07","Brasil","GO","NIQUELANDIA","Dolina, ao norte da GO - 237 seguindo por estradas das fazendas Lage e Ouro Fino, entre Uruaçú e Niquelândia.","-49.85","-14.1","-49.85","-14.1",NA,"480","480","3","Erva robusta em populações agrupadas e densas. Mata seca semidecídua sobre morro calcário. Área de influência da UHE Serra da Mesa.",NA,"Bruno Machado Teles Walter","2048",NA,"Exsicatas","CEN00024617","CEN00024617",NA,NA,NA,NA,NA
"358","2020-09-02 16:22:25-03","Cenargen","CEN","78","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","cf. balansae","Bromelia cf. balansae","Mez","G. M. de Sousa",NA,NA,NA,"1976","10","03","Brasil","MS","CORUMBA","Fazenda Nhumirim. Pantanal da Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,NA,"295160",NA,NA,"2","Planta rosetada, arenada. Dominante.","auto","Antônio Costa Allem","78",NA,"Exsicatas","CEN00000078","CEN00000078 CEN00000078_1",NA,NA,NA,NA,NA
"359","2021-03-15 18:26:13-03","USP","SPF","228739","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Podadera, DS","2017","01","15","2017","01","15","Brasil","São Paulo","Pratânia","Agropecuária Palmeira da Serra. Private reserve of cerrado next to sugar cane plantation.","-48.744472","-22.816361","-48.744472","-22.816361",NA,"728","728",NA,"Terrestrial bromeliad. External leaves of the rosette green, internal leaves and bracts bright red. Flowers red with tepal margins white. Bracts that directly sustain the flowers white.; Cerrado s.s.",NA,"Pace, MR","661",NA,NA,"SPF00228739",NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:17:07-03","USP","SPF","219521","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Machado, TM","2016","11",NA,"1992","08","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","Coffani-Nunes, JV","s.n.",NA,NA,"SPF00219521",NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:17:07-03","USP","SPF","219522","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Machado, TM","2016","11",NA,"1992","08","22","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","Coffani-Nunes, JV","s.n.",NA,NA,"SPF00219522",NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:17:07-03","USP","SPF","219526","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Machado, TM","2016","11",NA,"1992","10","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,NA,"auto","Coffani-Nunes, JV","s.n.",NA,NA,"SPF00219526",NA,NA,NA,NA,NA,NA
"363","2021-02-26 21:16:37-03","UNEMAT","HPAN","5568","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Carniello, MA","2010","11","06","2010","11","06","Brasil","Mato Grosso","Cáceres","Córrego Padre Inácio, Sítio duas Irmãs.","-57.6789016723633","-16.0706005096436",NA,NA,"172193",NA,NA,NA,NA,"auto","Carniello, MA; Silva, LT; Souza, GP; Silva, DR; Quintiliano, FJ","3732","América",NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-26 21:16:37-03","UNEMAT","HPAN","5569","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Carniello, MA","2005","11",NA,"2005","10","09","Brasil","Mato Grosso","Cáceres","Porto Limão, Campo e Cordilheira.","-57.6789016723633","-16.0706005096436",NA,NA,"172193",NA,NA,NA,NA,"auto","Carniello, MA; Amorim, PRF; Pedroga, JA; Raymundi, LCF","0515","América",NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-26 21:16:37-03","UNEMAT","HPAN","5570","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Carniello, MA","2004","11",NA,"2004","10","09","Brasil","Mato Grosso","Cáceres","Porto Limão, Campo e Cordilheira.","-57.6789016723633","-16.0706005096436",NA,NA,"172193",NA,NA,NA,NA,"auto","Carniello, MA; Amorim, PRF; Pedroga, JA; Raymundi, LCF","0517","América",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-10-07 09:20:35-03","UEFS","HUEFS","182620","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2011","12","16","Brasil","Bahia","Curaçá","Leito do rio seco, próximo a Serra do Escovão.","-39.493889","-8.984722","39W29'38''","8S59'5''",NA,"396","396",NA,"Caatinga",NA,"Melo, E.","10901",NA,NA,"HUEFS0182620","HUEFS0182620","Lilianae",NA,NA,NA,NA
"367","2019-10-07 09:20:35-03","UEFS","HUEFS","119799","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","E.Melo","2010","11",NA,"2007","05","19","Brasil","Bahia","Morro do Chapéu","Lagedo do Bordado.","-41.094167","-11.258889","41W5'39''","11S15'32''",NA,"690","690",NA,"Campo rupestre.",NA,"Pastore, J.F.B.","2037",NA,NA,"HUEFS0119799","HUEFS0119799","Lilianae",NA,NA,NA,NA
"368","2019-10-07 09:20:35-03","UEFS","HUEFS","148476","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2009","06","12","Brasil","Bahia","Juazeiro","Distrito de Massaroca.","-40.301389","-9.848056","40W18'5''","9S50'53''",NA,"470","470",NA,"Caatinga.",NA,"Melo, E.","6349",NA,NA,"HUEFS0148476","HUEFS0148476","Lilianae",NA,NA,NA,NA
"369","2019-10-07 09:20:35-03","UEFS","HUEFS","157356","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2009","10","30","Brasil","Bahia","Rodelas","Ca. 14,5 Km da cidade.","-38.923333","-8.881389","38W55'24''","8S52'53''",NA,"368","368",NA,"Beira de rio com água. Mata ciliar degradada.",NA,"Melo, E.","7004",NA,NA,"HUEFS0157356","HUEFS0157356","Lilianae",NA,NA,NA,NA
"370","2019-10-07 09:20:35-03","UEFS","HUEFS","193266","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez",NA,NA,NA,NA,"2012","12","14","Brasil","Bahia","Itatim","Rio Ribeirão.","-39.899444","-12.933889","39W53'58''","12S56'2''",NA,"478","478",NA,"Caatinga na base de pontões rochosos, nas proximidades do rio.",NA,"Melo, E.","11866",NA,NA,"HUEFS0193266","HUEFS0193266","Lilianae",NA,NA,NA,NA
"371","2019-09-05 15:30:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1874","10",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"B. Balansa","608","South America",NA,NA,NA,"Monocotyledoneae",NA,"Holotype",NA,NA
"372","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402709F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1976","9","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"P. E. Gibbs et al.","2737","South America",NA,"V0402709F","V0402709F_01","Monocotyledoneae",NA,NA,NA,NA
"373","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402710F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1965","11","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"A. S. Grotta","327","South America",NA,"V0402710F","V0402710F_01","Monocotyledoneae",NA,NA,NA,NA
"374","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0402711F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"2001","1","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"M. Groppo et al.","554","South America",NA,"V0402711F","V0402711F_01","Monocotyledoneae",NA,NA,NA,NA
"375","2019-07-09 12:56:21-03","F","FMNH-SEEDPLANTS","V0402712F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1965","11","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"H. S. Irwin et al.","10353","South America",NA,"V0402712F","V0402712F_01","Monocotyledoneae",NA,NA,NA,NA
"376","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402713F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1965","12","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"G. G. Hatschbach et al.","13262","South America",NA,"V0402713F","V0402713F_01","Monocotyledoneae",NA,NA,NA,NA
"377","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402714F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1914","2","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"P. Dusén","14606","South America",NA,"V0402714F","V0402714F_01","Monocotyledoneae",NA,NA,NA,NA
"378","2019-07-09 12:56:18-03","F","FMNH-SEEDPLANTS","V0402715F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1963","8","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"B. Maguire et al.","56379","South America",NA,"V0402715F","V0402715F_01","Monocotyledoneae",NA,NA,NA,NA
"379","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402716F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1980","2","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"T. Plowman et al.","8362","South America",NA,"V0402716F","V0402716F_01","Monocotyledoneae",NA,NA,NA,NA
"380","2019-07-09 12:56:18-03","F","FMNH-SEEDPLANTS","V0402717F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1963","8","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"B. Maguire et al.","56379","South America",NA,"V0402717F","V0402717F_01","Monocotyledoneae",NA,NA,NA,NA
"381","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0402718F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1977","6","16","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas & A. Schinini","32518","South America",NA,"V0402718F","V0402718F_01","Monocotyledoneae",NA,NA,NA,NA
"382","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402719F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1931","2",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"P. Jörgensen","3959","South America",NA,"V0402719F","V0402719F_01","Monocotyledoneae",NA,NA,NA,NA
"383","2019-07-09 12:56:17-03","F","FMNH-SEEDPLANTS","V0402720F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,"1977","6","18","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas & A. Schinini","32539","South America",NA,"V0402720F","V0402720F_01","Monocotyledoneae",NA,NA,NA,NA
"384","2019-07-09 12:55:24-03","F","FMNH-SEEDPLANTS","V0402721F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae",NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0402721F","V0402721F_01","Monocotyledoneae",NA,NA,NA,NA
"385","2019-01-25 15:39:07-02","IAC","IAC","18181","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R.F. Monteiro","2012","10","24","1956","04","02","Brasil","São Paulo","Pirassununga","Arredores de Pirassununga","-47.4258","-21.9961","-47.4258","-21.9961",NA,NA,NA,NA,"raiz caixa p. pequena 38",NA,"J.C. Medina","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-01-25 15:39:07-02","IAC","IAC","4376","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","B.R. Silva","2005","04","26","1938","11","21","Brasil","São Paulo","Indaiatuba","5 km estrada Indaiatuba, Campinas","-47.2181","-23.0903","-47.2181","-23.0903",NA,NA,NA,NA,NA,NA,"A.P. Viégas & G.P. Viégas","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-01-25 15:39:07-02","IAC","IAC","4559","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","R.F. Monteiro","2012","10","24","1939","07","27","Brasil","São Paulo","Araraquara",NA,"-48.1756","-21.7944","-48.1756","-21.7944",NA,NA,NA,NA,NA,NA,"F.C. Camargo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-01-25 15:39:07-02","IAC","IAC","56872","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","J. Cordeiro","2018","08","09","2015","08","19","Brasil","São Paulo","Morungaba","Fazenda Santa Terezinha","-46.7422222","-22.8902778","-46.7422222","-22.8902778",NA,NA,NA,NA,"Coordenadas do material: 22°53#?#25S, 46°44#?#32W",NA,"J. Cordeiro & E.C. Nardin","5488",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-07-16 10:35:59-03","UFSJ","HUFSJ","10290","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Nogueira, M","2018","12",NA,"2018","12","07","Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, trilha à esquerda do paredão rochoso, entrada na estrada p/ Cunha","-44.479142","-21.209419","-44.479142","-21.209419",NA,"111","111",NA,"Erva terrestre, frutos verdes",NA,"Costa, MTR; et al.","s.n.",NA,NA,"HUFSJ010290",NA,NA,NA,NA,NA,NA
"390","2021-03-26 13:27:17-03","UEM","HUEM","26019","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Rosa, GS","2013","06",NA,"2013","05","20","Brasil","Paraná","São Pedro do Paraná","rio Paraná, ribierão São Pedro, margem direita","-53.221106","-22.75755","-53.221106","-22.75755",NA,"235","235",NA,"Epífita. Frutos imaturos verdes.; Epífita. Frutos imaturos verdes.",NA,"Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; Pereira, CS","68",NA,NA,"HUEM000028395",NA,NA,NA,NA,NA,NA
"391","2020-12-17 17:06:59-03","UEM","HUEM","21577","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Rosa, GS","2011","11",NA,"2011","11","01","Brasil","Mato Grosso do Sul","Batayporã","rio Samambaia, margem esquerda","-53.155833","-22.479167","-53.155833","-22.479167",NA,"249","249",NA,"Herbácea, roseta com as folhas da porção basilar coloração verde, da porção intermediária com ápices coloração verde e base coloração vermelha; botões florais e flores coloração branca e rósea.",NA,"Bento Fernandes, CE; Ma.C.Souza; J.G.Servilheri; Almeida, CG; Rosa, GS","99",NA,NA,"HUEM000028394",NA,NA,NA,NA,NA,NA
"392","2020-12-17 17:06:59-03","UEM","HUEM","21597","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Rosa, GS","2011","11",NA,"2011","11","02","Brasil","Paraná","São Pedro do Paraná","Porto de Areia Presalino Semprebom, Área de regeneração natural próximo ao PRASA","-53.17","-22.711944","-53.17","-22.711944",NA,"248","248",NA,"Herbácea, cerca de 1m de altura e 1,5m de circunferência, roseta com as folhas da porção basilar coloração verde, da porção intermediária com ápices coloração verde e base coloração vermelha e folhas centrais coloração vermelha; bo",NA,"Bento Fernandes, CE; Ma.C.Souza; J.G.Servilheri; Almeida, CG; Rosa, GS","112",NA,NA,"HUEM000028393",NA,NA,NA,NA,NA,NA
"393","2020-12-17 17:06:59-03","UEM","HUEM","7347","S","Plantae",NA,NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","I.Tanaka","1999",NA,NA,"1999","01","28","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Margem direita.","-54.3025016784668","-22.4818992614746",NA,NA,"85335",NA,NA,NA,"Planta com aproximadamente 0,80cm de altura.","auto","I.Tanaka","49",NA,NA,"HUEM000028392",NA,NA,NA,NA,NA,NA
"394","2020-11-12 17:02:25-03","UEL","FUEL","52650","PreservedSpecimen","Plantae","Tracheophyta","Poales","Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Rossetto, EFS","2013",NA,NA,"2013","12","12","Brasil","Mato Grosso do Sul","Corumbá","Maciço do Urucum, Interior de mata seca na base do morro","-57.589472","-19.15525","-57.589472","-19.15525",NA,NA,NA,NA,"Comum em florestas e sacas e campos rochosos.",NA,"Rossetto, EFS; Ribeiro, JELS; Molina, JMP; Francisco, EM","380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:13:18-03","UnB","UB","111536","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Proença, CEB; Marinho, ASL",NA,NA,NA,"2007","12","08","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0131","-16.7171","-48.0131","-16.7171",NA,"767","767",NA,"brácteas superiores de cor vermelha e as inferiores vermelho na base e verde nos restante, apresenta raiz expandida indicando ser reserva de nutriente, planta perfilha a partir da raiz, as vezes encontrada formando comunidades ou aglomerados; Erva 0",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","365","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-01 15:13:18-03","UnB","UB","9643","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2015","09","29","2000","12","16","Brasil","Minas Gerais","São Romão",NA,"-45.066667","-16.366667","-45.066667","-16.366667",NA,"493","493",NA,"Touceira com 2 m de diâmetro; bainha das folhas jovens vermelho-vivo; anteras cremes; flores visitadas por borboletas.; Erva 1m. Flor rosa; Cerrado.",NA,"Gomes, BM; Proença, CEB; Milhomens, LC; Lima, JCM","148","Southern America",NA,"UB0031584","UB0031584",NA,NA,NA,NA,NA
"397","2019-11-01 15:13:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2015","09","29","1993","11","04","Brasil","Mato Grosso",NA,"Fazenda Furninha, 12km from Rondonópolis, on the Cuiabá road.","-54.616667","-16.483333","-54.616667","-16.483333",NA,NA,NA,NA,"Large ground bromeliad with inflorescence. Upper leaves scarlet. Corollas deep rose-pink.; On a slightly raised mound covered in a cerrado vegetation, surrounded by hydrological campo",NA,"Ratter, JA; Fonsêca Filho, J; Santos, JB; Oliveira, NR","6959","Southern America",NA,"UB0031291","UB0031291",NA,NA,NA,NA,NA
"398","2019-11-01 15:13:18-03","UnB","UB","12594","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2010","04","27","1997","10","23","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, km 10 - Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"200792",NA,NA,NA,"Subarbusto. Inflorescência alva; Mata do capão. Solo argiloso-arenoso","auto","Macedo, M; Lopes, ISN","32","Southern America",NA,"UB0031287","UB0031287",NA,NA,NA,NA,NA
"399","2019-11-01 15:13:18-03","UnB","UB","12595","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Monteiro, RF","2015","09","29","1993","11","04","Brasil","Mato Grosso",NA,"Fazenda Furninha, 12km from Rondonópolis, on the Cuiabá road.","-54.616667","-16.483333","-54.616667","-16.483333",NA,NA,NA,NA,"Large ground bromeliad with inflorescence. Upper leaves scarlet. Corollas deep rose-pink.; On a slightly raised mound covered in a cerrado vegetation, surrounded by hydrological campo",NA,"Ratter, JA; Fonsêca Filho, J; Santos, JB; Oliveira, NR","6959","Southern America",NA,"UB0031290","UB0031290",NA,NA,NA,NA,NA
"400","2019-11-01 15:13:18-03","UnB","UB","146474","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Bromelia","balansae","Bromelia balansae","Mez","Smith, LB",NA,NA,NA,"1963","08",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maguire, B","56379",NA,NA,NA,NA,NA,NA,NA,NA,NA
