"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"582","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76298","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","5516","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda dos Potreirinhos - 4º distrito","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076298","No mato 4m de altura botões florais e algumas flores.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"583","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76192","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","5566","1977","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076192","matinha ciliar Rio Silveira; flores",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"584","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","5635","1977","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinhos 4º distrito","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076291","Na orla da matinha ciliar do rio Silveiras.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"585","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76194","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","5634","1977","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinhos, r. Silveira","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076194","margem pedregosa",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"586","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76854","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Camargo, O.R.","s.n.","1977","10",NA,"Brasil","Rio Grande do Sul","Bom Jesus","margens do rio das Antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076854","Na mata, estéril. Na boca da serra.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"587","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Walls, J. E. M.; Lindeman, J.C.","s.n.","1971","12",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Mato aberto cercando um banhado a E.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076315","Na borda de capão, arvoreta 4m. Frutos maturos; cor alaranjado. Duplicata ICN 9463",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"588","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76318","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","s.n.","1976","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Na fazenda de Nabor Velho, Potreirinhos.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076318","Na borda de capão, arvoreta 4m. Frutos maturos; cor alaranjado.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"589","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76306","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Mattos, J.; Mattos, N.","1784","1977","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","perto da boca da serra, rio da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"800","800","HAS0076306","Na matinha ciliar. Arvoreta com ca. De 3m alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"590","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76853","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Camargo, O.R.","s.n.","1977","10",NA,"Brasil","Rio Grande do Sul","Bom Jesus","rio das Antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076853","Na mata, estéril. Na boca da serra.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"591","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76676","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","2023","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Silveira, 10Km ao norte","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076676","no mato; 3m alt; Fl. Passadas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"592","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76312","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","s.n.","1976","04",NA,"Brasil","Rio Grande do Sul","Bom Jesus","Silveiras 4º Distrito, na Fazenda de wldemar Boeira","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076312","No mato, arvoreta 3m, estéril",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"593","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76309","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Mattos, J.; Silveira, N. & Frosi, R.","23531","1983","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","A 5 Km de Cambará nas margens do arroio Camisas, na rod. S. Fco. De Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076309","Inflorescência passada no capão.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"594","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76236","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","Mattos, J.; Mattos N. & Rosa, H.","s.n.","1981","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","a 8 km da encruzilhada para Itaimbezinho, rod. Para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076236","Num capão. Arvoreta com ca de 4m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"595","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76240","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","Mattos, J.; Mattos N. & Rosa, H.","22360","1981","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","a 8 km da encruzilhada para Itaimbezinho, rod. Para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076240","Num capão. Arvoreta com ca de4m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"596","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76279","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","1850","1985","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","arroio Camisas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076279","frutos imaturos",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"597","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76684","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","4045","1987","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","dir. S. Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076684","2m alt.; fl. passadas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"598","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76717","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × regnelliana","Myrceugenia glaucescens × regnelliana","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","28335","1984","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","dir. S. Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076717","na mata; Arvoreta 3m",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"599","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76794B","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Silveira, N.","1856","1995","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS076794B","Na mata, arvoreta 4m de altura",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"600","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","95275","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","2017","11",NA,"Silveira, N.; Mansan, C.","9874","1993","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0095275","mata, arvoreta.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"601","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76227","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","Silveira, N.; Frosi & Schinoff, W.","1880","2017","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","margem do Arroio Camisa","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076227","Beira do riacho.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"602","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76334","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Silveira, N.; Model, N.; Frosi R.","1231","1984","05",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","margens rio Camisas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076334","No campo; Fl. Passadas",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"603","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76246","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","Mattos, J.; Silveira, N. & Frosi, R.","26378","1981","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","na rodovia para São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076246","Num capão. Arvoreta com ca de 2.5m.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"604","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76237","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","07","Mattos, J.; Mattos, N.","22562","1981","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","no rodovia para São Francisco de Paula.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076237","Num capão. Arvoreta com ca de 2.5m de altura.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"605","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76671","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","7073","1987","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","rod. São Francisco de Paula","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0076671","Mato; Arv., 3m alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"606","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76262","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Backes, A.","180","1971","12",NA,"Brasil","Rio Grande do Sul","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0076262","mata de araucária; arbusto",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"607","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76313","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Porto, M.L.","s.n.","1972","07",NA,"Brasil","Rio Grande do Sul","Canela","Caracol, 8Km ao N de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0076313","Trans. 3.34. Duplicata ICN 28559",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"608","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76314","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11","13","Porto, M.L.; et al.","s.n.","1973","01",NA,"Brasil","Rio Grande do Sul","Canela","Caracol, 8Km ao N de Canela, Colina W do Arroio Morro Este.","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0076314","Arvoreta 5m, trans. 31,42 beira do mato. Duplicata ICN22032",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"609","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","08","10","Porto, M.L.; Silveira, N. & Frosi, R.","s.n.","1973","01",NA,"Brasil","Rio Grande do Sul","Canela","Parque do Caracol - 8 km N de Canela, colina do arroio morro este","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0000418","arvoreta de 5m, trans. 31-42, beira de mato; ICN 22032",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"610","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","94625","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Longhi; Born","s.n.","1977","08",NA,"Brasil","Rio Grande do Sul","Canoas","Ilha das Garças","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"HAS0094625","guamirim de folhas miúdas; PANDEL 4960",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA
"611","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","76762","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Silveira, N.","9478","1987","10",NA,"Brasil","Rio Grande do Sul","Casca","próx. Túnel RFFSA","-51.9782981872559","-28.5611000061035",NA,NA,NA,NA,"HAS0076762","capoeira; 3m alt.;",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA
"612","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","91940","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Grizzon, M.","126","2012",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda P. Hoffmann","-51.1794013977051","-29.1681003570557","50°56'10,50","28°57'54,00","851","851","HAS0091940","Em bordo de fragmento de mata - arvoreta com 2,5m de altura. Duplicata HUCS 39812.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"613","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","75989","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.",NA,NA,NA,"Meyer, J.","44","1987","11",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HAS0075989",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"614","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76779","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × acutata","Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","2017","11","24","Meyer, J.","38","1987","11",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","km 5 dir. Farroupilha","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HAS0076779","No mato; bot. fl.; 3m alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"615","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","91922","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","11",NA,"Grizzon, M.","205","2013",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Próximo à fazenda Pedro Hoffmann","-51.1794013977051","-29.1681003570557","50°55'29,1","28°57'12,8","799","799","HAS0091922","Em borda da mata ciliar, Árvore com 4m de altura, caule rugoso de cor cinza. Duplicata HUCS 39942",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"616","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76165","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","2017","11","24","Mattos, J.; Mattos, N. & Assis, E.","19069","1978","11",NA,"Brasil","Rio Grande do Sul","Dom Feliciano",NA,"-52.1074981689453","-30.7042007446289",NA,NA,NA,NA,"HAS0076165","numa capoeira; arbusto",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"44660","auto",NA,NA,NA,NA,NA,NA
"617","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76164","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.","2017","11","24","Mattos, J.; Mattos, N. & Assis, E.","19071","1978","11",NA,"Brasil","Rio Grande do Sul","Dom Feliciano","perto da cidade","-52.1074981689453","-30.7042007446289",NA,NA,NA,NA,"HAS0076164","capoeira; arbusto ramoso",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"44660","auto",NA,NA,NA,NA,NA,NA
"618","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","69497","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.","2017","09","14","Silveira, N.","10377","1991","12",NA,"Brasil","Rio Grande do Sul","Dom Pedrito","Arroio Lageado","-54.6730995178223","-30.9827995300293",NA,NA,NA,NA,"HAS0069497","Na mata beira de arroio, no campo. Arvoreta 3m de alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA
"619","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76663","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","acutata × glaucescens","Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Vasconcellos, J.","214","1985","10",NA,"Brasil","Rio Grande do Sul","Esmeralda","estr. Esm.-Barracão, r. Bernardo José","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"HAS0076663","beira estrada, pr. Rio; Florindo",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"620","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76255","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","s.n.","1958","07",NA,"Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0076255","na mata",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"621","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","8844","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Mattos, J.",NA,NA,NA,"Soares, Z.","s.n.","1978","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008844","batinga; ca de 6 m de altura",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"622","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","8712","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens var. pablida","(camb.) Legr. & Kauss.","Mattos, J.",NA,NA,NA,"Martau, L.","s.n.","1978","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008712","habitat mato",NA,"Magnoliophyta",NA,"var. pablida",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"623","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76202","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D.Legrand & Kausel","Molz, M.",NA,NA,NA,"Camargo, O.R.","1030","1956","12",NA,"Brasil","Rio Grande do Sul","Farroupilha","E.E. de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0076202","matinha campestre",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"624","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","8641","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens","Myrceugenia glaucescens","(Cambess.) D. Legrand & Kausel","Mattos, J.",NA,NA,NA,"Aguiar, L.","s.n.","1978","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008641","habitat mata; árvore",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"625","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76175","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma × glaucescens","Myrceugenia euosma × glaucescens","(O.Berg) D.Legrand × (Cambess.)D.Legrand &Kausel","Molz, M.",NA,NA,NA,"Mattos, J.","18782","1978","03",NA,"Brasil","Rio Grande do Sul","Giruá","5km dir. Bagé","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"HAS0076175","matinha rochosa; arbusto 2m alt.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"626","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76174","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","glaucescens × euosma","Myrceugenia glaucescens × euosma","(Cambess.) D.Legrand & Kausel × (O.Berg) D.Legrand","Molz, M.",NA,NA,NA,"Hagelund, K.","3537","1965","04",NA,"Brasil","Rio Grande do Sul","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"HAS0076174",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
