"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"139","2015-09-04 14:58:09-03","MNHN","RECOLNAT_MNHN_P","P03920942","PreservedSpecimen",NA,"Rubiaceae","Rustia","formosa","Rustia formosa","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03920942' target='other'> <mi>dwc_moreinfo</mi></a>","P03920942",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Minas Gerais",NA,"P03920942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 368",NA
"140","2020-10-01 14:21:19-03","JBB","HEPH","11060","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Martins, RC","73","1995","04","05","Southern America","Brasil",NA,NA,"Cheiro de jasmim",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado",NA,"Delprete, PG","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-01 14:21:19-03","JBB","HEPH","11167","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Nóbrega, MGG","311","1995","08","05","Southern America","Brasil",NA,NA,"23,00cm de CAP. a 1,30 do solo+X142",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 4",NA,"Nóbrega, MGG","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-01 14:21:20-03","JBB","HEPH","29294","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Chacon, RG","1053","2013","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Apa de Cafuringa- Chapada Imperial",NA,"Oliveira, MS; Chacon, RG","Sobradinho","-42.182778","-15.5875","1312","1312","-42.182778","-15.5875","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-01 14:21:19-03","JBB","HEPH","11928","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Nóbrega, MGG","450","1996","04","23","Southern America","Brasil",NA,NA,"T5-18-475. Com 51.00cm de CAP",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - córrego Cabeça de Veado",NA,"Delprete, PG","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-01 14:21:19-03","JBB","HEPH","11978","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Silva, F","233","1996","04","30","Southern America","Brasil",NA,NA,"Com 55,0cm de CAP T5-22-619(Bifurcada)",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado",NA,"Silva, F","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-01 14:21:20-03","JBB","HEPH","14199","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Nóbrega, MGG","925","1998","05","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5",NA,"Delprete, PG","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-01 14:21:20-03","JBB","HEPH","24693","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Haidar, RF","797","2008","07","27","Southern America","Brasil",NA,NA,"Levantamento feito para o Plano de Manejo.",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Delprete, PG","Brasília","-47.85","-15.866667",NA,NA,"-47.85","-15.866667","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-01 14:21:20-03","JBB","HEPH","29270","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Chacon, RG","1029","2013","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Apa de Cafuringa,depois da ponte do Rio Sal; à direita na BR 080. Depois da entrada da AVETC. ribeirao",NA,"Oliveira, MS; Chacon, RG","Sobradinho","-42.182778","-15.5875","915","915","-42.182778","-15.5875","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-10-01 14:21:20-03","JBB","HEPH","29631","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira-Silva, G; Moreira, GA; Rezende, JM de","7254","2003","02","20","Southern America","Brasil",NA,NA,"Ocasional no local, área de influência direta (lago)",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Margem direita do ribeirão Galinhas, póximo a fóz",NA,"Delprete, PG","Alexânia","-48.495556","-16.185556","820","820","-48.495556","-16.185556","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-01 14:21:20-03","JBB","HEPH","29637","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira-Silva, G; Moreira, GA; Rezende, JM de","7379","2003","03","12","Southern America","Brasil",NA,NA,"Área de influência direta (Lago)",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Fazenda Engenho Velho, margem esquerda do córrego Nove Capões",NA,"Delprete, PG","Silvânia","-48.4575","-16.326111","830","830","-48.4575","-16.326111","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-01 14:21:20-03","JBB","HEPH","29665","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Santos, AA dos; Pereira, JB; Rezende, JM de; Paganella, MB","1435","2002","08","15","Southern America","Brasil",NA,NA,"comum no local, área de influência indireta da AHE Queimado",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Área ao lado esquerdo da área de empréstimo",NA,"Delprete, PG","Cristalina","-47.3375","-16.218889",NA,NA,"-47.3375","-16.218889","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:21:20-03","JBB","HEPH","29673","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Santos, AA dos; Pereira, JB","2037","2003","05","22","Southern America","Brasil",NA,NA,"Área de influência da AHE Queimado",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais","Fazenda São Bento, montante da ponte de concreto, margem esquerda do Rio Bezerra",NA,"Delprete, PG","Cabeceira Grande","-47.301111","-16.028889","832","832","-47.301111","-16.028889","2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:21:20-03","JBB","HEPH","29937","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Pereira-Silva, G; Scariot, AO; Sevilha, AC; Moreira, GA; Pereira, JB; Moreira, KA; Carvalho-Silva","6921","2002","11","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Goiás","Cerca de 800 m a oeste da ponte sobre o rio Alagado, ponto 18",NA,"Delprete, PG","Luziânia","-48.183611","-16.296667","860","860","-48.183611","-16.296667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:21:20-03","JBB","HEPH","5876","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Equipe do Jardim Botânico de Brasília","951","1987","05","29","Southern America","Brasil",NA,NA,"perfumados",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Entre a Area de Lazer e a CAESB",NA,"Delprete, PG","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:21:19-03","JBB","HEPH","11194","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Nóbrega, MGG","316A","1993","11","23","Southern America","Brasil",NA,NA,"Cap. 29,5cm a 1,30 do solo.T4-22-337",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2000",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"155","2020-10-01 14:21:20-03","JBB","HEPH","29589","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Gripp, A","117","1985","03","20","Southern America","Brasil",NA,NA,"Rara no local",NA,"Dicotyledon","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Reserva localizada ao lado do CNPH",NA,"Delprete, PG","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"156","2020-12-11 11:41:08-03","UFMG","BHCB","25418","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"157","2020-12-11 11:41:08-03","UFMG","BHCB","25418","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais",NA,NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"158","2020-12-11 11:41:08-03","UFMG","BHCB","164722","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR; Guilherme, FAG; Assis, MA de; Mania, L; Grejanin, M","108","2006","03","28","Southern America","Brasil",NA,NA,"Indivíduo E0139, altura 10 m","BHCB009875","Dicotyledon",NA,"(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM, Trilha da Casa da Farinha; parcela E, subparcela 11",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"159","2021-02-11 17:21:37-03","UFPR","UPCB","27261","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Paula, J.E.de","3233","1990","08","09",NA,"Brasil",NA,NA,"Árvore, 5 x 0,10, poucos ramos, flor alva, madeira leve..",NA,NA,NA,"Klotzsch",NA,"Goiás","Mata ciliar do Rio Areia",NA,NA,"Alexania","-48.5071983337402","-16.0821990966797",NA,NA,NA,NA,NA,NA,NA,"32626","auto",NA,NA,NA,NA,NA
"160","2017-08-17 14:38:00-03","MO","MOBOT","100992973","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","L. C. Giordano|et al.","Giordano 1005","1991","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Rio de Janeiro","Laranjieras, caminho para a Praia do Sono (após a 1 porteira)",NA,"C.M. Taylor (MO)","Parati","-44.7131004333496","-23.2178001403809","100.00000000",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,"1",NA,NA
"161","2017-08-17 11:43:00-03","MO","MOBOT","3236200","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8881","1965","10","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Distrito Federal","Hills ca. 10km N of Planaltina, D.F. Cerrado",NA,"Piero Delprete",NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"162","2017-08-17 11:48:00-03","MO","MOBOT","3239043","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Gert G. Hatschbach","Hatschbach 42945","1980","3","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais","Rod. BR-365, Corrego Barreiras (mun. pato de Minas)",NA,"J.H. Kirkbride, Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","3236493","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Howard S. Irwin","Irwin 25206","1970","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Goiás","Cerrado ad gallery woods, ca. 26km N.E. of Catalão",NA,"Piero Delprete",NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3237020","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","B.A.S. Pereira","Pereira 270","1982",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","adjacencias da mata após o córrego Cachoeirinha, afluente margem esquerda ro Paranoá",NA,"Piero Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2014-09-05 21:11:00-03","MO","MOBOT","3237331","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","E. Tameirão Neto|M.S. Werneck","Tameirão Neto 1747","1994","4","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Minas Gerais","Mata da Aparecida; Unidade de Conservação do Galheiro-CEMIG",NA,"C. M. Taylor (MO), 92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2014-12-21 13:43:00-02","MO","MOBOT","3237674","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 1439","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu, local onde será construido o paredão da barragem do São Bartolomeu. Mergem de um pequeno córrego.",NA,"Piero Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","3237953","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ezechias P. Heringer","Heringer 1777","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","Recor.",NA,"C. M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3238325","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ezechias P. Heringer","Heringer 3188","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu, mata ciliar.",NA,"Piero Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3238736","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ezechias P. Heringer","Heringer 6157","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu",NA,"Piero Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3241286","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Ezechias P. Heringer","Heringer 5082","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Klotzsch",NA,"Distrito Federal","Bacia do Rio São Bartolomeu.",NA,"Piero Delprete",NA,"-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10661","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, flor rosa. beira da mata, lado esquerdo.;",NA,"Tracheophyta","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Estação Ecológica de Paulo de Faria",NA,NA,"Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"172","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","30442","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Udulutsch, R.G.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Liana, flores vinosas, internamente brancas, cálice verde.;",NA,"Tracheophyta","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo",NA,NA,NA,"Rio Claro","-47.499444","-22.355",NA,NA,"-47.499444","-22.355",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"173","2020-08-19 15:56:06-03","UNESP-IBILCE","SJRP","31345","PreservedSpecimen","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, M.C.R.; Guilherme, F.A.G.; Assis, M.A.; Mania, L.","21.0","2006","03","27","América do Sul","Brasil",NA,NA,"Indivíduo E0024, altura 7m",NA,"Tracheophyta","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM; Trilha da Casa da Farinha, parcela E, subparcela 2",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"174","2020-08-31 08:58:03-03","INPA","INPA","251842","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR","92","2006","03","27","Southern America","Brasil",NA,NA,NA,"INPA0251842","Dicotyledon Asterids","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM. Trilha da Casa da Farinha; parcela E, subparcela 9.","INPA0251842 INPA0251842_e",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"175","2020-08-31 08:58:03-03","INPA","INPA","105954","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Hatschbach, GG","43851","1981","04","13","Southern America","Brasil",NA,NA,NA,"INPA0105954","Dicotyledon Asterids","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"Minas Gerais","Rod. BR 040, Rib. Jordão.","INPA0105954 INPA0105954_e INPA0105954_e1","Delprete, PG","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"1997",NA,NA,"58653","auto",NA,NA,NA,NA,NA
"176","2020-08-31 08:58:03-03","INPA","INPA","251820","S","Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","Campos, MCR","776","2006","07","18","Southern America","Brasil",NA,NA,NA,"INPA0251820","Dicotyledon Asterids","Gentianales","(Cham. & Schltdl.) Klotzsch",NA,"São Paulo","Núcleo Picinguaba/PESM. Trilha da Casa da Farinha; parcela E, subparcela 81.","INPA0251820 INPA0251820_e",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"177","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","23157",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","L. Kollmann; et al","7047","2004","10","09",NA,"Brasil",NA,NA,"Arvoreto no sol. Frutos avermelhados.","MBML023157",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Timbuí Seco",NA,"D. Zappi/Out.-2009","Santa Leopoldina","-40.596389","-20.054167",NA,NA,"40W35'47","20S3'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","26835",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1844","2006","02","16",NA,"Brasil",NA,NA,"Arvoreta 7m, frutos imaturos verdes. Interior de mata em regeneração.","MBML026835",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha da divisa, lado esquerdo",NA,"D. Zappi/Out.2009","Santa Leopoldina","-40.470639","-20.058611","250","250","40W28'14,3","20S3'31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","28649",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","902","2006","04","19",NA,"Brasil",NA,NA,"Árvore 20m de alt. DAP 55cm. Fuste 7m. Flores brancas. Mata a beira do corrego.","MBML028649",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Alto Liberdade, propr.: Deuclecio Lorenzini.",NA,"D. Zappi/Out.2009","Marilândia","-40.516944","-19.353611","300","300","40W31'1","19S21'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","29623",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3368","2007","03","22",NA,"Brasil",NA,NA,"Arvoreta 7m, botões florais e flores brancas. Interior de mata.","MBML029623",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Liberdade, propr.: Deoclécio Lorenccini",NA,"D. Zappi/Out.2009","Marilândia","-40.514167","-19.351944","150","150","40W30'51","19S21'7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","30956",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","R.R. Vervloet; V. Demuner, E. Bausen","3082","2007","08","01",NA,"Brasil",NA,NA,"Árvore 14m, frutos imaturos de cor branca.","MBML030956",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Alto Rio Bananal",NA,"Daniela Zappi/Set.-2009","Rio Bananal","-40.416111","-19.248611","300","300","40W24'58","19S14'55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","32730",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2631","2006","07","14",NA,"Brasil",NA,NA,"Arvoreta 7m, frutos verdes. Fundo de vale.","MBML032730",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Liberdade, Prop.: Deoclécio. Lorenccini",NA,"D. Zappi/Out.2009","Marilândia","-40.516","-19.354444","250","250","40W30'57,6","19S21'16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-10 09:49:13-03","MBML","MBML-HERBARIO","32940",NA,"Plantae","Rubiaceae","Rustia","formosa","Rustia formosa","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4129","2007","05","30",NA,"Brasil",NA,NA,"Arvoreta 7m corola externa verde, interna branca, frutos vináceos. Interior de mata.","MBML032940",NA,NA,"(Cham. & Schltdl. ex DC.) Klotzsch",NA,"Espírito Santo","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha acima do bananal).",NA,"Daniela Zappi/Out.-2009","Santa Leopoldina","-40.44","-20.098056","300","300","40W26'24","20S5'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
