"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","preparationType","occurrenceRemarks","barcode","imagecode","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"295","2020-09-12 05:00:02-03","US","US","2703317","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","J. Annies","94",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,"US01498002","US01498002_01",NA,"Villa Nova",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","1431657","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","-- Schomburgk","6","1842",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,"US01497991",NA,NA,"Roraima, Brit. Guiana.",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","2200005","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","J. A. Steyermark & J. J. Wurdack","55 772","1955","2","South America - Neotropics","Venezuela","Bolívar",NA,NA,NA,"US00783958",NA,"12","Chimantá Massif, central section, along east branch of headwaters of Río Tirica","-62.18","5.18","2120",NA,"Pteridophyte","Yesilyurt, J. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","2706925","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","Bro. A. Sehnem","971","1971","1","South America","Brazil","Paraná",NA,NA,NA,"US01497997","US01497997_01","31","Banhado (mun. Pirsquara) [interpreted]",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","2256708","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","L. Smith, R. Reitz & O. Sufridini","9459","1956","12","South America","Brazil","Santa Catarina",NA,NA,NA,"US01498007","US01498007_01","26","Mun. Chapeco: Fazenda Campo Sao Vicente, 24 km west of Campo Ere.",NA,NA,"900","1000","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","1470329","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","A. Chase","10378","1929","12","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01498004","US01498004_01","27","Diamantina, Serra de San Antonio, Minas Geraes.",NA,NA,"1200","1300","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2080495","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","J. E. Leite","4187","1946","11","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US01498008","US01498008_01",NA,"Nova - Friburgo. R.J. Brasil.",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2709144","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25764","1970","1","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01498001","US01498001_01","31","The Planalto do Brasil. Estado de Minas Gerais. Cerrado and gallery woods, ca. 12km N. of Patrocinio.",NA,NA,"1000",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2833556","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","F. R. Fosberg","43342","1962","10","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01497998","US01497998_01","28","Serra do Moji, Paranapiacaba, above Santos, ''Alto da Serra'', Mun. de Riberao Pires.",NA,NA,"760","840","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","3418159","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","G. Hatschbach","15668","1967","1","South America","Brazil","Paraná",NA,NA,NA,"US01497993","US01497993_01","10","Parque S. Maria (Alm. Tamandare).",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","2709143","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","28479a","1970","3","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01497995","US01497995_01","28","Estado de Minas Gerais. Serra do Espinhaco. Campo and cerrado, ca. 3km N. of Sao Joao da Chapada, road to Campo do Sampaio.",NA,NA,"1200",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","530653","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","J. Annies","95",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,"US01498005","US01498005_01",NA,"Filices austro-brasil. Est. Parana, Villa Nova.",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","1482130","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","Y. Mexia","5705","1931","4","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01498003","US01498003_01","28","State of Minas Geraes. Diamantina. Near km. 1887 of railroad.",NA,NA,"1888",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","1497998","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","L. Smith","1856","1929","2","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01497994","US01497994_01","12","Sao Paulo State. Dense forest, Estanio Biologica, Alto da Serra.","-46.32","-23.78","800","900","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","1464780","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","E. P. Killip & A. C. Smith","25709","1929","7","South America - Neotropics","Peru","Junín",NA,NA,NA,"US01497989",NA,"1","Dept. Junin: Pichis Trail, Enenas.",NA,NA,"1700",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","2256766","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Kunze ex Klotzsch","L. Smith & R. M. Klein","10676","1957","4","South America","Brazil","Santa Catarina",NA,NA,NA,"US01498000","US01498000_01","2","Mun. Mafra: bog, and campo, 2-4 km south of Mafra by the Estrada de Rodagem Federal.",NA,NA,"800",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2020-10-15 09:54:03-03","UFPR","EFC","806","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Kuniyoshi, Y.S.; Roderjan, C.V.","4942","1985","11",NA,"Brasil","Paraná","Ponta Grossa",NA,"Frequente em solo hidromórficos","EFC000806",NA,"28","Col. Wittmarsum (Slaviero)","-49.8111","-25.4129",NA,NA,NA,"Schwartsburd, P.B.",NA,NA,"2005","09","-49.8111","-25.4129",NA,"01",NA,NA,NA,NA,NA
"312","2019-11-13 11:29:36-03","USP","SPF","228976","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Klotzsch) Yesilyurt","Prado, J","2017","2008","12",NA,"Brasil","São Paulo","Salesópolis",NA,NA,"SPF00228976",NA,"10","Estação Biológica de Boracéia","-45.883333","-23.666667","850","850",NA,"Smith-Braga, NS",NA,NA,"2018","03","-45.883333","-23.666667",NA,NA,NA,NA,NA,NA,NA
"313","2019-10-07 09:38:50-03","UEFS","HUEFS","133600","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Ferreira, J.L.","194","2007","11",NA,"Brasil","Bahia","Rio de Contas",NA,NA,"HUEFS0133600","HUEFS0133600","16","Caminho para o Pico das Almas.","-41.708333","-13.536944","1219","1219","Polypodiopsida",NA,NA,NA,NA,NA,"41W42'30''","13S32'13''",NA,NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:38:50-03","UEFS","HUEFS","50870","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Harley, R.M.","27637","1988","12",NA,"Brasil","Bahia","Rio de Contas",NA,"Brejo","HUEFS0050870","HUEFS0050870 HUEFS0050870_01","21","Pico das Almas. Vertente Leste. Junco.","-41.883333","-13.533333","1250","1250","Polypodiopsida",NA,NA,NA,NA,NA,"41W53'","13S32'",NA,NA,NA,NA,NA,NA,NA
"315","2019-10-07 09:38:50-03","UEFS","HUEFS","84560","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Queiroz, L.P.de","9398","2004","07",NA,"Brasil","Bahia","Rui Barbosa",NA,"Floresta Estacional.","HUEFS0084560","HUEFS0084560","28","Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.4875","-12.301944","518","518","Polypodiopsida","L.P.de Queiroz",NA,NA,"2005","05","40W29'15''","12S18'7''",NA,NA,NA,NA,NA,NA,NA
"316","2019-01-25 15:36:14-02","IAC","IAC","4450","S","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","L. Paolieri & E.B. Germek","s/nº","1938","11",NA,"Brasil","São Paulo","Pindamonhangaba",NA,NA,NA,NA,"22","Haras Paulistas","-45.4617","-22.9239",NA,NA,NA,"A.C. Brade",NA,NA,"1940","12","-45.4617","-22.9239",NA,"02",NA,NA,NA,NA,NA
"317","2020-07-23 12:19:39-03","CEPLAC","CEPEC","46124","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"R. M. Harley","25954","1994","12",NA,"Brasil","Bahia","RIO DE CONTAS",NA,NA,NA,NA,"08","Pico das Almas. Vertente leste. Junco. 9-11Km ao N-O da cidade.","-41.883333","-13.533333",NA,NA,NA,"J. Prado",NA,NA,NA,NA,"41W53'","13S32'","30/12/1992",NA,NA,NA,NA,NA,NA
"318","2020-07-23 12:19:39-03","CEPLAC","CEPEC","48907","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"R. M. Harley","27637","1988","12",NA,"Brasil","Bahia","RIO DE CONTAS",NA,NA,NA,NA,"21","Pico das Almas. Vertente leste. Junco.","-41.883333","-13.533333",NA,NA,NA,"F. B. Matos",NA,NA,NA,NA,"41W53'","13S32'","30/07/2009",NA,NA,NA,NA,NA,NA
"319","2020-07-23 12:19:39-03","CEPLAC","CEPEC","84066","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea",NA,"R. M. Harley","25954","2003","12",NA,"Brasil","Bahia","RIO DE CONTAS",NA,NA,NA,NA,"08","Pico das Almas. Vertente leste. Junco.","-41.883333","-13.533333",NA,NA,NA,"J. Prado",NA,NA,NA,NA,"41W53'","13S32'","30/12/1990",NA,NA,NA,NA,NA,NA
"320","2021-03-10 11:38:54-03","UNILA","EVB","1944","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Gonzatti, F.","1154","2014","04",NA,"Brasil","Rio Grande do Sul","Cidreira",NA,NA,"EVB001944","EVB001944","26","Fazenda Azaléia. Lagoa Manoel Nunes.","-50.208889","-30.176944","10","10",NA,"Gonzatti, F.",NA,NA,NA,NA,"50º12'32''W","30º10'37''S",NA,NA,NA,NA,NA,NA,NA
"321","2021-03-10 11:38:54-03","UNILA","EVB","2479","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","lomariaceum","Lytoneuron lomariaceum","(Kunze ex Klotzsch) Yesilyurt","Caxambu, M.G.; Siqueira, E.L.; Santos, T.M.; Barbieri, L.","8284","2018","04",NA,"Brasil","Paraná","Reserva do Iguaçu",NA,"Folhas férteis diferentes das inférteis Habitat: Relevo ondulado. Vegetação com formação pioneira com influência flúvio-lacustre (várzeas) Habito: Erva palustre, heliófita","EVB002479","EVB002479","27","Estação Ecológica Municipal Francisco Paschoeto. Estação Ecológica Municipal Francisco Paschoeto","-51.857778","-25.857778","1147","1147",NA,"Caxambu, M.G.",NA,NA,"2018","05","51º51'28''W","25º51'28''S",NA,"18",NA,NA,NA,NA,NA
"322","2021-01-12 15:24:46-03","UFMG","BHCB-SL","74329","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","8028","2002","06","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"Terrestre em campo úmido.",NA,NA,"15","Parque Estadual do Rio Preto","-43.616894","-18",NA,NA,NA,"Salino, A",NA,NA,"2002","06","-43.616894","-18",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-07 11:19:42-03","UFMG","BHCB-SL","104541","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","11672","2007","02","América","Brasil","Minas Gerais","São Roque de Minas",NA,"Terrestre em local brejoso.",NA,NA,"02","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco","-16.446583","-20.242889","1345","1345",NA,"Salino, A",NA,NA,"2007","02","-16.446583","-20.242889",NA,NA,NA,NA,NA,NA,NA
"324","2021-01-12 15:24:46-03","UFMG","BHCB-SL","101892","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","496","2006","10","América","Brasil","Minas Gerais","Santo Antônio do Itambé",NA,"Rupícola no interior de mata",NA,NA,"04","Parque Estadual do Pico do Itambé, Cachoeira do Neném e Trilha entre a Cachoeira e Capivari. Floresta Estacional Semidecidual, Matas de Galeria e Campos Rupestres","-32.657556","-18.424222","1089","1089",NA,"Almeida, TE",NA,NA,"2006","10","-32.657556","-18.424222",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-07 11:19:42-03","UFMG","BHCB-SL","105694","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A; Almeida, TE; Heringer, G; Viana, MM","11904","2007","03","América","Brasil","Minas Gerais","Diamantina",NA,"Terrestre em capão de mata úmido",NA,NA,"17","Cadeia do Espinhaço","-44.164969","-18.262972","1390","1390",NA,"Salino, A",NA,NA,"2007","03","-44.164969","-18.262972",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-07 11:19:42-03","UFMG","BHCB-SL","49599","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","4988","1999","10","América","Brasil","Minas Gerais",NA,NA,"Terrestre, no campo rupestre.",NA,NA,"23","Serra do Caraça, Parque Natural, próximo a Cascatinha.",NA,NA,NA,NA,NA,"Salino, A",NA,NA,"1999","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-12-19 16:21:03-03","UFMG","BHCB-SL","37536","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","3168","1997","07","América","Brasil","Minas Gerais","São Roque de Minas",NA,"Terrestre na borda de mata de brejo.","BHCB052643",NA,"14","Parque Nacional da Serra da Canastra","-46.664444","-20.171389",NA,NA,NA,"Salino, A",NA,NA,"1997","07","-46.664444","-20.171389",NA,NA,NA,NA,NA,NA,NA
"328","2019-11-07 11:19:42-03","UFMG","BHCB-SL","62882","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","7550","2001","09","América","Brasil","São Paulo","Bananal",NA,"Terrestre crescendo entre gramíneas.",NA,NA,"13","Estação Ecológica de Bananal, Primeira queda do Rio das Cobras","-44.359056","-22.792278","1200","1200",NA,"Salino, A",NA,NA,"2001","09","-44.359056","-22.792278",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-07 11:19:42-03","UFMG","BHCB-SL","164525","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Lombardi, JA; Souza, NL de","9212","2012","04","América","Brasil","São Paulo","Analândia",NA,"Amostra em sílica. Campo úmido, solo tufosos, encharcado. Terrestre.",NA,NA,"19","Fazenda Pedra Vermelha","-47.777925","-22.130578","760","770",NA,"Salino, A",NA,NA,"2013","06","-47.777925","-22.130578",NA,NA,NA,NA,NA,NA,NA
"330","2021-01-12 15:24:46-03","UFMG","BHCB-SL","107157","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE; Heringer, G; Lara, DS; Costa, ACV","986","2007","05","América","Brasil","Minas Gerais","Buenópolis",NA,"Terrestre em borda de mata de galeria.",NA,NA,"01","Parque Nacional das Sempre Vivas;","-44.268672","-17.907694","1306","1306",NA,"Almeida, TE",NA,NA,"2007","04","-44.268672","-17.907694",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-07 11:19:42-03","UFMG","BHCB-SL","97887","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","10858","2006","02","América","Brasil","Minas Gerais","Joaquim Felicio",NA,"Terrestre na borda de mata.",NA,NA,"11","Serra do Cabral, Na estrada que sobe a Serra em direção a Francisco Dumont e Várzea da Palma","-44.458489","-17.698194","1105","1105",NA,"Almeida, TE; Salino, A",NA,NA,"2006","02","-44.458489","-17.698194",NA,NA,NA,NA,NA,NA,NA
"332","2019-11-07 11:19:42-03","UFMG","BHCB-SL","10958","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Teixeira, WA","s.n.","1995","02","América","Brasil","Minas Gerais","Itabirito",NA,"Herbáceo",NA,NA,"07","Pico do Itabirito","-44.337192","-20.425925",NA,NA,NA,"Salino, A",NA,NA,"1995","04","-44.337192","-20.425925",NA,NA,NA,NA,NA,NA,NA
"333","2021-01-12 15:24:46-03","UFMG","BHCB-SL","79958","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mota, RC","1784","2002","12","América","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"Planta coletada em campo limpo brejoso; terrestre.",NA,NA,"24","Parque Natural Municipal do Ribeirão do Campo","-43.615167","-21.073806",NA,NA,NA,"Antunes, F; Salino, A",NA,NA,NA,NA,"-43.615167","-21.073806",NA,NA,NA,NA,NA,NA,NA
"334","2019-11-07 11:19:42-03","UFMG","BHCB-SL","52353","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Handro, O","550","1955","11","América","Brasil","São Paulo",NA,NA,NA,NA,NA,"17","Estação Campo Grande (E.F.S.J.)",NA,NA,NA,NA,NA,"Handro, O",NA,NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-07 11:19:42-03","UFMG","BHCB-SL","58894","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","6530","2001","04","América","Brasil","São Paulo","São Paulo",NA,"Terrestre em barranco de estrada",NA,NA,"12","Parque Nacional da Serra do Mar, Núcleo de Curucutu.","-46.735278","-23.985278","800","800",NA,"Salino, A",NA,NA,"2001","04","-46.735278","-23.985278",NA,NA,NA,NA,NA,NA,NA
"336","2019-11-07 11:19:42-03","UFMG","BHCB-SL","99294","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11151","2006","05","América","Brasil","Minas Gerais","Simonésia",NA,"Terrestre na borda de mata.",NA,NA,"21","RPPN Mata do Sossego","-42.073861","-20.065361","1150","1600",NA,"Salino, A",NA,NA,"2006","05","-42.073861","-20.065361",NA,NA,NA,NA,NA,NA,NA
"337","2019-11-07 11:19:42-03","UFMG","BHCB-SL","6769","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Grandi, TSM","s.n.","1985","10","América","Brasil","Minas Gerais","Moeda",NA,"Herbáceo em campo rupestre.",NA,NA,"05","Serra da Moeda","-44.576311","-20.518519","1482","1482",NA,"Prado, J",NA,NA,"1989","04","-44.576311","-20.518519",NA,"13",NA,NA,NA,NA,NA
"338","2021-01-12 15:24:46-03","UFMG","BHCB-SL","101356","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE; Souza, DT","343","2006","08","América","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"Terrestre, em borda de mata. Área brejosa",NA,NA,"06","Distrito de Santana do Rio Preto (Cabeça de Boi)","-43.708178","-19.413667","705","705",NA,"Almeida, TE",NA,NA,"2006","08","-43.708178","-19.413667",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-07 11:19:42-03","UFMG","BHCB-SL","160765","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Korte, A; Kniess, A","1853","2010","02","América","Brasil","Santa Catarina","Taió",NA,"Erva terrícola.",NA,NA,"18","Fazenda Tarumã, Floresta Ombrófila Densa.","-50.130556","-27.000278","802","802",NA,NA,NA,NA,NA,NA,"-50.130556","-27.000278",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-07 11:19:42-03","UFMG","BHCB-SL","101875","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SN da; Ávila, GC de","479","2006","10","América","Brasil","Minas Gerais","Diamantina",NA,"Terrestre na borda de mata de galeria",NA,NA,"03","Parque Estadual do Biribiri, Fazenda da Jabuticaba","-43.639972","-18.158","1144","1144",NA,"Almeida, TE",NA,NA,"2006","10","-43.639972","-18.158",NA,NA,NA,NA,NA,NA,NA
"341","2021-01-12 15:24:46-03","UFMG","BHCB-SL","74279","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Dittrich, VAO; et al.","1085","2002","03","América","Brasil","São Paulo","Itirapina",NA,"Terrícola em campo limpo com solo úmido no domínio do cerrado.",NA,NA,"12","Estação Ecológica de Itarapina","-47.85","-22.708694","705","705",NA,"Dittrich, VAO",NA,NA,"2002","03","-47.85","-22.708694",NA,NA,NA,NA,NA,NA,NA
"342","2021-01-12 15:24:46-03","UFMG","BHCB-SL","81660","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Mota, RC","1985","2002","12","América","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"Planta coletada em campo brejoso; erva.",NA,NA,"24","Parque Natural Municipal do Ribeirão do Campo","-43.615167","-19.073806",NA,NA,NA,"Salino, A",NA,NA,NA,NA,"-43.615167","-19.073806",NA,NA,NA,NA,NA,NA,NA
"343","2019-11-07 11:19:42-03","UFMG","BHCB-SL","162306","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Forzza, RC; Assis, LC; Bezerra, L; Calió, MFA; Temponi, LG","3913","2005","01","América","Brasil","Minas Gerais","Lima Duarte",NA,"Planta crescendo em solo úmido entre graminiáceas, soros nigrescentes.",NA,NA,"18","Parque Estadual da Serra do Ibitipoca, Trilha Mojolinho - Lagoa Seca.","-43.883333","-21.216667","1380","1380",NA,NA,NA,NA,NA,NA,"-43.883333","-21.216667",NA,NA,NA,NA,NA,NA,NA
"344","2021-01-12 15:24:46-03","UFMG","BHCB-SL","100837","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Salino, A","11216","2006","07","América","Brasil","Minas Gerais","Turmalina",NA,"Terrestre na borda de mata.",NA,NA,"02","Estação Ecológica Estadual de Acauã, Margem da estrada a 1km de Acauã de Minas","-43.220061","-17.085139","825","825",NA,"Salino, A",NA,NA,"2006","07","-43.220061","-17.085139",NA,NA,NA,NA,NA,NA,NA
"345","2019-12-19 16:21:03-03","UFMG","BHCB-SL","109212","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","lomariacea","Doryopteris lomariacea","Klotzsch","Almeida, TE","1124","2007","06","América","Brasil","Minas Gerais","Tiradentes",NA,"Terrestre em área de brejo. PRENSADO EM ÁLCOOL.","BHCB002188","BHCB002188","20","Serra de São José, Campos Rupestres e Mata de Galeria","-44.336961","-21.101694","1002","1002",NA,"Almeida, TE",NA,NA,"2007","06","-44.336961","-21.101694",NA,NA,NA,NA,NA,NA,NA
