"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","coordinatePrecision","preparationType","geoFlag","typeStatus","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters"
"93","2020-07-23 12:12:51-03","CEPLAC","CEPEC","113238","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei",NA,"M. L. D. Souza",NA,NA,NA,"F. de Barros","2031","1993","11","07","Brasil","São Paulo","cananeia","Ilha do Cardoso. Morro do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,"30/12/2005",NA,NA
"94","2021-03-10 11:38:45-03","UNILA","EVB","3758","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Oliveira, A.A. de","2010","04","22","Verdi, M.; Klettenberg, D.H.; Klemz, G.","4068","2010","03","17","Brasil","Santa Catarina","Imaruí","Parque Estadual da Serra do Tabuleiro. Forquilha da Aratingaúba. Parque Estadual da Serra do Tabuleiro","-48.870278","-28.169444","48º52'13''W","28º10'10''S","604","604",NA,"EVB003758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:04:00-03","UnB","UB","149503","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A. Gray) Cogn.","Souza, MLD","2005",NA,NA,"Barros, F","2031","1990","07","05","Brasil","São Paulo","Cananeia","Ilha do Cardoso, Morro do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Flores com corola branca.; Arvoreta 4m de altura.",NA,NA,"Dicotyledoneae",NA,"Southern America","37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:04:02-03","UnB","UB","149550","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, JJ",NA,NA,NA,"Maguire, B","44564","1969","12","06","Brasil","São Paulo","Piracicaba","Biological Station.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Shrub or small tree.",NA,NA,"Dicotyledoneae",NA,"Southern America","44778",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-05-06 11:59:27-03","UFU","HUFU","59490","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Romero, R.","2011","04",NA,"Lombardi, J.A.; Saka, M.N. & Santos, L.B.","7855","2010","09","29","Brasil","São Paulo","São Lourenço da Serra","RPPN Paiol Maria, Trilha das Canelas.","-46.945556","-23.825556","-46.945556","-23.825556",NA,NA,"Arbusto, ca. 1 m alt. Folhas papiráceas, botões verdes.; Interior de Mata Atlântica Secundária.","HUFU00061401","HUFU00061401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-05-06 11:59:27-03","UFU","HUFU","40673","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Goldenberg, R.","2005","02",NA,"Lima, R.A.F.","191","2002","09","07","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Planta com 3 m de altura e 2,4 cm de DAP.; Mata Atlântica Sub-Montana.","HUFU00061400","HUFU00061400",NA,NA,NA,"27904",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-20 14:57:50-03","UFSC","FLOR","41212","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Oliveira, A.A. de","2010","12","06","Korte, A.; Kniess, A.","4725","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.780833","-27.81","48º46'51''W","27º48'36''S","558","558","arbustiva, flor branca. Regeneração IFFSC 255/S/2, Estádio Suces.: avançado.","FLOR0041212",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-08-20 20:40:03-03","UFSC","FLOR","22348","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.","5728","1992","04","04","Brasil","Santa Catarina","Anitápolis","Estrada para Pinheiros Altos, próximo de Rio dos Pinheiros.","-49.1286010742188","-27.9018993377686",NA,NA,"800","800","arbusto, Fruto Imaturo, verde, 2m altura. Folhas discolores, Desmatamento.","FLOR0022348",NA,NA,"Myrtales",NA,"20462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-20 14:57:50-03","UFSC","FLOR","18840","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10582","1972","12","14","Brasil","Santa Catarina","Anitápolis","Povoado.","-49.1286010742188","-27.9018993377686",NA,NA,"500","500","arbusto, flor esverdeada, 2m altura","FLOR0018840",NA,NA,"Myrtales",NA,"20462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-08-20 20:40:03-03","UFSC","FLOR","22599","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.","1992",NA,NA,"Falkenberg, D.B.; Zanin, A.","5802","1992","06","04","Brasil","Santa Catarina","Antônio Carlos","Trilha dos Xaxins, Reserva Ecológica Caraguatá.","-48.7675018310547","-27.5168991088867",NA,NA,"700","700","arbusto, Fruto Imaturo, verde ou rosado, maduro violeta, 2m altura. Folhas discolores.","FLOR0022599",NA,NA,"Myrtales",NA,"15769",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-20 14:57:50-03","UFSC","FLOR","18829","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","9767","1971","10","18","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"300","300","arbusto, flor branca, 2m altura","FLOR0018829",NA,NA,"Myrtales",NA,"13751",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-08-20 20:40:03-03","UFSC","FLOR","18843","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","431","1971","12","16","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"700","700","arvoreta, flor branca, 3m altura","FLOR0018843",NA,NA,"Myrtales",NA,"31105",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-20 14:57:50-03","UFSC","FLOR","18838","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","10465","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"350","350","arbusto, flor creme, 2m altura","FLOR0018838",NA,NA,"Myrtales",NA,"23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-08-20 20:40:03-03","UFSC","FLOR","18794","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, J.J.","1974",NA,NA,"Bresolin, A.","1054","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","arvoreta, flor branca, 5m altura","FLOR0018794",NA,NA,"Myrtales",NA,"23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-20 14:57:50-03","UFSC","FLOR","24821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10652","1972","01","15","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","arbusto, flor creme, 2m altura","FLOR0024821",NA,NA,"Myrtales",NA,"23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-20 14:57:50-03","UFSC","FLOR","18854","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Klein, R.M.; Souza Sobrinho, R.J. de","10517","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","arbusto, flor creme, 2m altura","FLOR0018854",NA,NA,"Myrtales",NA,"23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-20 14:57:50-03","UFSC","FLOR","39264","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack",NA,NA,NA,NA,"Machado, D.A.","236","1990","05","25","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"arvoreta. Tombo original: 31664a.","FLOR0039264",NA,NA,"Myrtales",NA,"22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-20 20:40:03-03","UFSC","FLOR","19020","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.","1989",NA,NA,"Falkenberg, D.B.; Albuquerque, J.L.B.","4864","1989","11","28","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha de turismo ecológico do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,"250","250","arbusto, flor em botão, 3m altura. Folhas discolores","FLOR0019020",NA,NA,"Myrtales",NA,"22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-20 20:40:03-03","UFSC","FLOR","21832","PreservedSpecimen","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.; Medeiros, J.D. & Brüggemann, F.M.","5538","1991","09","05","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha na Serra do Tabuleiro, após propriedade do seu Romualdo, Vargem do Braço.","-48.7785987854004","-27.6881008148193",NA,NA,"500","500","arbusto, pétalas brancas, Fruto Imaturo, verde, 2m altura. Abundante no local. folhas levemente discolores. Ao contrário da Sellowia 14, hipanto é piloso-estrelado e ápice do ovário tem um anel de pequenos pêlos.","FLOR0021832",NA,NA,"Myrtales",NA,"22435",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:44:57-03","IF","SPSF","44163","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","((A.Gray)) (Cogn.)","M. Reginato","2014","02","13","R.A.F.Lima & A.G.Aguirre","827","2008","10","23","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Base Fumaça","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"GEOGRAFIA: Trilha da Grota do Tamanduá.&nf;Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul","43112",NA,"auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"113","2021-03-04 15:44:57-03","IF","SPSF","32617","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","((A.Gray)) (Cogn.)","M. Reginato","2014","02","13","L.Rossi & M.Carvalhaes & E.A.Anunciação & C.M. Yoshioka","1228","1992","12","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: Arbusto com 2m de altura; folhs com nervura ocre na face abaxial; inflorescência pendula; cálice e anteras cor creme; pétalas alvo-translucidas.; GEOGRAFIA: Subida para o alto do morro, próximo ao alojamento.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul","55628",NA,"auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"114","2021-03-04 15:44:57-03","IF","SPSF","35967","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","((Cogn.)) (A.Gray)","M. Reginato","2014","02","12","A.C.C.Destefani & R.A.F.Lima & S.B. Vosgueritchian & A.C.C. Jacovac & E.M. Campos-Filho & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro","54","2005","03","22","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.400278","-24.643333",NA,NA,NA,NA,"COLETA: Arvoreta com 3 metros de altura e fruto maduro arroxeado; GEOGRAFIA: Núcleo Caverna do Diabo. Trilha do Rolado. Florestal ombrófila densa baixo montana. Ribeirinha degradada com afloramento de calcário;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"400","400"
"115","2021-03-04 15:44:57-03","IF","SPSF","44263","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","((Cogn.)) (A.Gray)","M. Reginato","2014","02","14","R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa","96","2010","06","27","Brasil","SP","Iporanga","Parque Estadual de Intervales","-48.401667","-24.312222",NA,NA,"659","659","COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2,5m; frutos imaturos verdes.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:44:57-03","IF","SPSF","18372","PreservedSpecimen","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei",NA,NA,NA,NA,NA,"R.Mello-Silva","914","1994","05","11","Brasil","SP","Tapiraí","Km 166, Rodovia SP 79","-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul","41034",NA,"auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:43:33-03","UFRGS","ICN","155312","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Wurdack, JJ",NA,NA,NA,"Klein, RM; Bresolin, A","10652","1972","01","15","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"500","500","Doação do Herbário Flor.; Arbusto, 2 m de altura. Flor creme.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul","23385",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-21 10:09:47-03","IBt","SP","218929","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kirizawa, M; Lopes, EA; Vital, DM","1941","1987","11","17","Brasil","São Paulo","Iguape","Estação Ecológica de Juréia, morro de Juréia. Topo do morro, beira de um rio","-47.25","-24.55","-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-21 10:09:47-03","IBt","SP","302471","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Goldenberg, R","1998",NA,NA,"Mello-Silva, R; Vitta, FA; Roque, N","914","1994","05","11","Brasil","São Paulo","Tapira","Rodovia SP 79, após a saída da cidade, em direção a Juquiá, lado esquerdo. Propriedade da São José Administração e Matérias Primas",NA,NA,NA,NA,"900","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-21 10:09:47-03","IBt","SP","246639","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Barros, F; Ribeiro, JELS","2031","1990","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-12 15:23:32-03","IBt","SP","302241","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP","9093","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha para o mirante mais alto","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:09:47-03","IBt","SP","248116","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Catharino, ELM; et al.","1534","1990","11","22","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha da subida","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto ca. 0,5 m, folhas discolores, nervura vinácea na face abaxial, inflorescência pêndula, cálice creme-esverdeado, pétalas alvas, semi-translúcidas, anteras creme- amareladas",NA,NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:09:47-03","IBt","SP","269426","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Sugiyama, M; Anunciação, EA","1160","1994","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do morrinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto 2 m, frutos maduros arroxeados. Em local bem aberto no caminho para o segundo morro",NA,NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:09:47-03","IBt","SP","263424","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Rossi, L; Carvalhaes, MA; Anunciação, EA; Yoshioka, CM","1228","1992","12","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia - Itatins, subida para o alto do morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:09:47-03","IBt","SP","237654","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Baumgratz, JFA; Souza, MLD","2005",NA,NA,"Cordeiro, I; et al.","527","1990","03","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do alojamento para o alto do morro, próximo à Ponta da Juréia, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta ca. 2,5 m alt., frutos imaturos verdes, púrpura quando maduros",NA,NA,NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:09:47-03","IBt","SP","327185","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Souza, MLD; Baumgratz, JF","2005",NA,NA,"Dias, AC; Pinto, RO","511","1994","03","28","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, trilha perto da Prainha, mata secundária","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:09:47-03","IBt","SP","333344","S","Plantae","Melastomataceae","Leandra","brackenridgei","Leandra brackenridgei","(A.Gray) Cogn.","Reginato, M","2013","01",NA,"Garcia, RJF; Rossi, L; Simão Bianchini, R","1691","1998","12","02","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Estrada sob Pinus","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:09:51-03","IBt","SP","302239","S","Plantae","Melastomataceae","Leandra","pilonensis","Leandra pilonensis","Wurdack","Reginato, M","2011",NA,NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Scalon, VR; Farah, FT; Mazine, FF","9106","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha para o Mirante mais alto","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
