"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","day","verbatimLongitude","verbatimLatitude","locality","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","sex"
"152","2019-11-21 10:13:50-03","IBt","SP","221790","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Nascimento, LR; Pereira, MA","s.n.","1963","08",NA,"Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"24",NA,NA,"Fazenda Santa Elisa. Cultivada no Orquidário sob n° 3459","26585","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:13:50-03","IBt","SP","221788","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Nascimento, LR; Pereira, MA","s.n.","1963","08",NA,"Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"24",NA,NA,"Fazenda Santa Elisa. Cultivada no Orquidário sob n° 3459","26585","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:13:50-03","IBt","SP","221789","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Nascimento, LR; Pereira, MA","s.n.","1963","08",NA,"Brasil","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,"24",NA,NA,"Fazenda Santa Elisa. Cultivada no Orquidário sob n° 3460","26585","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:13:50-03","IBt","SP","29063","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Campos Novaes, J","CGG5998",NA,NA,NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"SP009669",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,"SP009669",NA,NA,NA,NA
"156","2019-11-21 10:13:50-03","IBt","SP","29066","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Campos Novaes, J","s.n.",NA,NA,NA,"Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:13:50-03","IBt","SP","174822","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Barbosa, LM","s.n.","1977","07",NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"1981","08",NA,"29",NA,NA,"Cult. no Orquidário do Estado sob nº 10627, fl. 7/08/1981","37574","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:13:50-03","IBt","SP","144821","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Yano, O","771","1977","07",NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2006","05","24","29",NA,NA,"Ilha do Cardoso, Cambriu. No sopé do moro","37574","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:13:50-03","IBt","SP","192464","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Borba, EL","Pirani, JR; Yano, O","790","1983","07",NA,"Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"1997","09","03","28",NA,NA,"SP 99, rumo a São José dos Campos","30093","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:13:50-03","IBt","SP","168415","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Buono, FA","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1994","11",NA,"16",NA,NA,"Bairro do Penteado","15311","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:13:50-03","IBt","SP","168416","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Bicalho, HD","s.n.","1961","05",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"2010","09","14","06",NA,NA,"Bairro do Penteado","15311","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:50-03","IBt","SP","175103","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1981","10",NA,"16",NA,NA,"Bairro do Penteado. Cult. no Orquidário sob nº 168, fl. 17/08/1966","15311","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:50-03","IBt","SP","175106","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1981","10",NA,"16",NA,NA,"Bairro do Penteado. Cult. no Orquidário sob nº 170, fl. 22/08/1966","15311","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:50-03","IBt","SP","175119","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1981","10",NA,"16",NA,NA,"Bairro do Penteado. Cult. no Orquidário sob nº 171, fl. 17/08/1966","15311","auto",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:50-03","IBt","SP","175104","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1981","10",NA,"16",NA,NA,"Bairro do Penteado. Cult. no Orquidário sob nº 173, fl. 18/08/1966","15311","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:13:50-03","IBt","SP","175105","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","03",NA,"Brasil","São Paulo","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,NA,"1981","10",NA,"16",NA,NA,"Bairro do Penteado. Cult. no Orquidário sob nº 174, fl. 30/08/1966","15311","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:13:50-03","IBt","SP","235133","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Yano, O; Marcelli, MP","s.n.","1989","07",NA,"Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"16",NA,NA,"Barra do Ribeira","55628","auto",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:13:50-03","IBt","SP","255930","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Ferreira, S; et al.","562","1992","08",NA,"Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,"Terretsre, hipanto verde escuro, tépalas creme, coluna alvescente",NA,NA,NA,NA,"13",NA,NA,"Estação Ecológica Juréia-Itatins, Caminho do Imperador","55628","auto",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:13:50-03","IBt","SP","245448","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Rossi, L; et al.","669","1990","08",NA,"Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,"Erva terrestre, inflorescência esverdeada",NA,NA,NA,NA,"16",NA,NA,"Reserva Ecológica Juréia-Itatins, Trilha para o alto do morro próximo ao alojamento, mata de encosta","55628","auto",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:13:50-03","IBt","SP","29073","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Loefgren, A; Edwall, G","CGG2627","1894","09",NA,"Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,"Herb. terr. alta, lab. branco.","SP009668",NA,NA,NA,"18",NA,NA,"Capoeira maritima.","21922","auto",NA,NA,"SP009668",NA,NA,NA,NA
"171","2019-11-21 10:13:50-03","IBt","SP","288570","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Singer, RB","Shirasuna, RT; et al.","32","1994","09",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,"2000","11","16","05",NA,NA,"Estação Biológica de Boracéia, estrada para barragem da SABESP","18032","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:13:50-03","IBt","SP","4721","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Hoehne, FC","Hoehne, FC","s.n.","1920","12",NA,"Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"23",NA,NA,"Alto da Serra, Estrada do Vergueiro","27258","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:13:50-03","IBt","SP","163937","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Handro, O","Handro, O","2144","1970","07",NA,"Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,"No humus da mata sombria, flores esverdeadas com labelo alvo",NA,"1970","07",NA,"18",NA,NA,"E.B. do Alto da Serra de Paranapiacaba, va férrea São Paulo-Santos","27258","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:13:50-03","IBt","SP","270850","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Guimarães, LRS","Ferreira, S","s.n.","1991","07",NA,"Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"2010","09","14","31",NA,NA,"Parque Caminhos do Mar","31119","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:13:50-03","IBt","SP","4356","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Schlechtler, R","Hoehne, FC","s.n.","1920","08",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"31",NA,NA,"Butantã","53584","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:13:50-03","IBt","SP","5726","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Hoehne, FC","Hoehne, FC","s.n.","1921","08",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"11",NA,NA,"Morro do Jaraguá","53584","auto",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:13:50-03","IBt","SP","170319","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Silva, JM","s.n.","1966","05",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1981","10",NA,"18",NA,NA,"Parque do Estado, Cult. no Orquidário sob nº 359, fl. 17/08/1966","53584","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:13:50-03","IBt","SP","170320","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Bicalho, HD","s.n.","1961","06",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1981","10",NA,"21",NA,NA,"Parque do Estado, Cult. no Orquidário sob nº 371, fl. 20/08/1966","53584","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:13:50-03","IBt","SP","29069","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.","Barros, F","Hoehne, FC; Kuhlmann, M","s.n.","1928","01",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1980","08","08","18",NA,NA,"Parque do Estado, Mata do Governo, cabeceiras do rio Ipiranga","53584","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:13:50-03","IBt","SP","47359","S","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(Vell.) Schltr.",NA,"Krieger, L","140","1942","08",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"22",NA,NA,"Santo Amaro","53584","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-02-19 14:18:41-03","AMES","HU-HERB","AMES 01943519","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Sauroglossum","nitidum","Sauroglossum nitidum","(P. Velloso) Schlechter",NA,"[illegible]","1688","1910","1","South America","Argentina","Catamarca",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"El Rodeo",NA,NA,NA,NA,NA,NA,NA,"1688","undetermined"
