"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","infraspecificEpithet","fieldNumber","individualCount","sex"
"549","2008-08-07 03:32:00-03","MO","MOBOT","3397511","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nur Ritter|Garrett E. Crow","Ritter 1995","South America","Bolivia","Cochabamba","Laguna Khonchu East. Trail between Laguna Corani and Rio Corani Mayu, ca. 9.5 km from L. Corani. Growing along the north and east edges. Locally abundant. Vegetation type: Bosque nublado.",NA,NA,NA,NA,NA,NA,"1995","6","1",NA,NA,"L.",NA,"Chapare","-65.93027","-17.15277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","498039","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Fátima Mereles","Mereles H. 2007","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","498243","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Alwyn H. Gentry","Gentry 42152","South America","Peru","Ucayali","Pucallpa, purma being developed as botanical garden by the Universidad de Pucallpa.","200.00000000",NA,NA,NA,NA,NA,"1983","6","20",NA,NA,"L.",NA,"Coronel Portillo",NA,NA,"Peter Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-143","3",NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","498291","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","H. van der Werff|Bruce K. Holst","van der Werff 7826","South America","Venezuela","Bolívar","Distr. Cedeño. In morichal, 14 km S of Caicara de L'Orinoco.","100.00000000",NA,NA,NA,NA,NA,"1985","11","7",NA,NA,"L.",NA,NA,"-66.25","7.58333","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-39","3",NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","498396","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Elsa M. Zardini|M. Velázquez","Zardini 18459","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.",NA,NA,NA,NA,NA,NA,"1990","1","27",NA,NA,"L.",NA,NA,"-57.46666","-25.33333","P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","3",NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","498430","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ronald L. Liesner","Liesner 23513","South America","Venezuela","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","900.00000000","1000.00000000",NA,NA,NA,NA,"1988","4","21",NA,NA,"L.",NA,NA,"-61.05","5.31666","P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","3",NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","498443","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Ronald L. Liesner","Liesner 23518","South America","Venezuela","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","900.00000000","1000.00000000",NA,NA,NA,NA,"1988","4","21",NA,NA,"L.",NA,NA,"-61.05","5.31666","P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","5",NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","498555","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","W. Jameson","Jameson 162","South America","Ecuador","Azuay",NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,"P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2012-11-04 07:14:00-02","MO","MOBOT","498674","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 2009","South America","Venezuela","Bolívar","Rancho Higuerote. 17 kms al S de Tumeremo hacia El Dorado. Aprox. 61º30'W, 7º10'N, alt. 200 m. Laguna pequeña en sabana.","200.00000000",NA,NA,NA,NA,NA,"1985","3","31",NA,NA,"L.",NA,NA,"-61.5","7.16666","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-14","2",NA
"558","2013-01-28 05:13:00-02","MO","MOBOT","941972","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Timothy J. Killeen|René Guillén V.","Killeen 6826","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; plantas acuaticas y vegetación flotante del Río Bajo Paragúa.","100.00000000",NA,NA,NA,NA,NA,"1994","10","15",NA,NA,"L.",NA,"Velasco","-61.03277","-14.78","P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2013-01-28 05:13:00-02","MO","MOBOT","941982","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Timothy J. Killeen|René Guillén V.","Killeen 6828","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; plantas acuaticas y vegetación flotante del Río Bajo Paragúa.","100.00000000",NA,NA,NA,NA,NA,"1994","10","15",NA,NA,"L.",NA,"Velasco","-61.03277","-14.78","J. Ricketson (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2008-08-07 03:32:00-03","MO","MOBOT","3060143","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nur Ritter|M. Ritter","Ritter 3348","South America","Bolivia","Beni","Laguna Suarez,approximately 5 km SE of the city of Trinidad. Sub-merged, free-floating aquatic herb. Frequent, growing throughout the swamp.","160.00000000",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,"L.",NA,"Cercado","-64.86666","-14.86666","N. Ritter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","1825728","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nur Ritter","Ritter 3731","South America","Bolivia","Beni","A large wetland S.E. of the airport","170.00000000",NA,NA,NA,NA,NA,"1996","10","11",NA,NA,"L.",NA,"Vaca Diez","-66.06444","-11.0175","N. Ritter (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","3063974","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Fátima Mereles","Mereles H. 002007","South America","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,"L.",NA,NA,"-55.33333","-26.16666","P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2018-01-27 05:29:00-02","MO","MOBOT","1825734","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","gibba","Utricularia gibba","Nur Ritter|Garrett E. Crow|Marisol Garvizu|Charlyn W. Crow","Ritter 4662","South America","Bolivia","Santa Cruz","The Río Sicuri, a few kms. above where it empties into Laguna Cáceres","90.00000000",NA,NA,NA,NA,NA,"1998","7","20",NA,NA,"L.",NA,"Germán Busch","-57.7","-18.9","N. Ritter (NHA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2009-12-29 15:07:00-02","MO","MOBOT","3077916","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Philipp Salzmann","Salzmann s.n.","South America","Brazil","Bahia","Bahia. In aquispigris.",NA,NA,NA,NA,NA,NA,"1827",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2009-12-29 15:07:00-02","MO","MOBOT","3078160","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Philipp Salzmann","Salzmann s.n.","South America","Brazil","Bahia","Bahia; in scoturigine umbrosa.",NA,NA,NA,NA,NA,NA,"1827",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2012-01-19 16:31:00-02","MO","MOBOT","1966264","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","J. Soukup","Soukup 2698","South America","Peru","Junín","Huancayo.",NA,NA,NA,NA,NA,NA,"1945","3",NA,NA,NA,"Sw.",NA,"Huancayo","-75.2333333","-12.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2011-06-21 13:23:00-03","MO","MOBOT","100386007","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","T. Herzog","Herzog 1409","South America","Bolivia","Santa Cruz","Sara?: Lomas on Rio Pirai, near Ste. Cruy de la Sierra.",NA,NA,NA,NA,NA,NA,"1911","1",NA,NA,NA,"Sw.",NA,"Sara",NA,NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"568","2011-06-21 13:38:00-03","MO","MOBOT","100386021","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","José Steinbach","Steinbach G. 5506","South America","Bolivia","Santa Cruz",":Buena Vista.","500.00000000",NA,NA,NA,NA,NA,"1921","3","31",NA,NA,"Sw.",NA,"Sara",NA,NA,"Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"569","2011-06-21 13:42:00-03","MO","MOBOT","100386026","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","José Steinbach","Steinbach G. 5341","South America","Bolivia","Santa Cruz",":Buena Vista.","500.00000000",NA,NA,NA,NA,NA,"1921","2","17",NA,NA,"Sw.",NA,"Sara",NA,NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"570","2011-06-21 13:54:00-03","MO","MOBOT","100386125","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Orland E. White","White 1542","South America","Bolivia",NA,":El Beni: Reyes.","304.80000000",NA,NA,NA,NA,NA,"1921","10","28",NA,NA,"Sw.",NA,NA,NA,NA,"Foster's Catalog Notes File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"571","2013-10-05 06:32:00-03","MO","MOBOT","1320778","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Ronald L. Liesner|Ángel C. González","Liesner 11313","South America","Venezuela","Bolívar","Represa Guri, 40 to 70 km east of Ciudad Piar by twisty road. Morichales (streams with Mauritia flexuosa), patches of other trees, and savannas.","250.00000000","300.00000000",NA,NA,NA,NA,"1981","4","7",NA,NA,"Sw.",NA,NA,"-63.05","7.53333","P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA
"572","2012-08-01 14:32:00-03","MO","MOBOT","1743437","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Gerrit Davidse|Getulio Agostini|Thais de Agostini","Davidse 3830","South America","Venezuela","Apure","Experimental areas just S of Mantecal (1-3 km S to SE).","80.00000000",NA,NA,NA,NA,NA,"1973","11","8",NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"670","4",NA
"573","2013-10-05 06:33:00-03","MO","MOBOT","1843846","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18254","South America","Venezuela","Zulia","Distrito Perijá; 13 km N of the intersection of the Río Aricuaisá and the Maracaibo-La Fria Highway (Hwy. 6). Marsh dominated by Eleocharis","50.00000000",NA,NA,NA,NA,NA,"1980","6","19",NA,NA,"Sw.",NA,NA,"-72.58333","9.51666","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1402",NA,NA
"574","2018-04-03 11:29:00-03","MO","MOBOT","1875117","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Gerrit Davidse|Ángel C. González","Davidse 16097","South America","Venezuela","Apure","Láguna del Termino, on Hato San Felipe, 18 airline km SSW of Elorza.","90.00000000",NA,NA,NA,NA,NA,"1979","3","6",NA,NA,"Sw.",NA,"Rómulo Gallegos","-69.6","6.8833333","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1353","1",NA
"575","2009-10-20 19:03:00-02","MO","MOBOT","1966271","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Ellsworth P. Killip|Albert C. Smith","Killip 27705","South America","Peru","Loreto","Yurimaguas, lower Rio Huallaga.","135.00000000",NA,NA,NA,NA,NA,"1929","8","23",NA,NA,"Sw.",NA,NA,"-76.0833333","-5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2016-11-15 05:15:00-02","MO","MOBOT","3059765","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Antonio C. Krapovickas","Krapovickas 20317","South America","Argentina","Corrientes","8 km al N. Estero Camba Trapo",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"Sw.",NA,"San Martín",NA,NA,"P.Taylor, XII-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2009-07-31 08:55:00-03","MO","MOBOT","3060181","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11390","South America","Venezuela","Guárico","Dtto: Miranda: Parque Nacional Ahuaro-Guariquito: Sabanas de Las Macinillas, Sur-este Montana Guardahumo. 8:88-8:92' lat N. 67:40'-67:44' long west.","40.00000000",NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2009-07-10 17:57:00-03","MO","MOBOT","3060326","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Troels M. Pedersen","Pedersen 14571","South America","Argentina","Corrientes","Overgrown water reservoir",NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,"Sw.",NA,"Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2009-07-17 13:53:00-03","MO","MOBOT","3060628","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|Gerrit Davidse","Steyermark 116775","South America","Venezuela","Miranda","Cerros del Bachiller, western sector: Scleria-Acrostichum marsh surrounded by semi-deciduous forest inlow rolling topography, south of Cano Rico and Bachiller. 10:6-7'N., Long. 65:53'W., 11 kms. (by sir) SSE of El Guapo.",NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2009-10-21 21:48:00-02","MO","MOBOT","3060956","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115393","South America","Venezuela","Monagas","Along Rio Morichal Largo, along highway 6, between Temlador and El silencio.","100.00000000",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,"Sw.",NA,NA,"-62.83333","9.13333","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2009-10-21 21:48:00-02","MO","MOBOT","3061256","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114394","South America","Venezuela","Delta Amacuro","Depto. Pedernales (boundary with Depto. Tucupita): Cano Simoina, mixed evergreen forest of low to medium-sized trees, rich in epiphytes, bordering extensive savanna, west of Isla Cocuina, south of Barra de Cocuina",NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,"Sw.",NA,NA,"-61.88333","9.75","P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2009-10-21 21:48:00-02","MO","MOBOT","3061526","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115115","South America","Venezuela","Delta Amacuro","Depto. Antonio Diaz: forested area, Cano Jotajana (=tierra alta), tributary of Cano Guiniquina, betwwen Espana and mouth of Cano Araguabishi","50.00000000",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,"Sw.",NA,NA,"-61.16666","9.25","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2009-06-26 21:04:00-03","MO","MOBOT","3061751","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Hugh C. Cutler","Cutler 8068","South America","Brazil","Ceará","Near Guaramiranga, Mun. Pacoti","720.00000000",NA,NA,NA,NA,NA,"1943",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2008-05-27 22:02:00-03","MO","MOBOT","3061940","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark","Steyermark 88395","South America","Venezuela","Bolívar","Floating inpools or morichal water south of camp. Vicinity of camp, 5 kms. from Hato de Nuria, E. of Miamo. Altiplanicie de Nuria","400.00000000",NA,NA,NA,NA,NA,"1960",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2009-10-17 19:25:00-03","MO","MOBOT","3062197","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|John J. Wurdack","Steyermark 786","South America","Venezuela","Bolívar","Swampy depression in wet savanna along east branch of headwaters of Rio Tirica","2120.00000000",NA,NA,NA,NA,NA,"1955",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2011-03-27 11:51:00-03","MO","MOBOT","3062408","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Aurelio Schinini|et al.","Schinini Cacace 11740","South America","Argentina","Corrientes","75 kms N de Mercedes, Laguna Trin, Ea. Culantrillar",NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2010-01-25 16:23:00-02","MO","MOBOT","3063010","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","L. Uribe","Uribe Uribe 5982","South America","Colombia","Cundinamarca","A un lado de la carretera de Mosquera-La Mesa, San Cayetano.","2700.00000000",NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,"Sw.",NA,"Bojaca",NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2009-07-17 07:37:00-03","MO","MOBOT","3063569","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127644","South America","Venezuela","Bolívar","Laguna en la altiplanicie en el margen derecho de la carretera principal saliendo desde El Dorado, 3 kms. al sur de rancho Higuerotem, 17 kms. al sur de Tumeremo","200.00000000",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,"Sw.",NA,NA,"-61.41666","7.25","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2016-09-14 05:18:00-03","MO","MOBOT","3063810","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","Maas 5434","South America","Guyana",NA,"Margins of Upper Abary River, area to be inundated",NA,NA,NA,NA,NA,NA,"1981","10","2",NA,NA,"Sw.",NA,NA,"-57","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","3064180","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Julian A. Steyermark","Steyermark 127675","South America","Venezuela","Bolívar","Laguna en la altiplanicie, en el margen derecho de la carretera primcipal saliendo desde El Dorado, 3 kms. al sur de Rancho Higuerote. 1 7kms al sur de Tumeremo","200.00000000",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,"Sw.",NA,NA,"-61.41666","7.25","P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2009-07-17 13:01:00-03","MO","MOBOT","3064442","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11108","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Charcote. 9:24-9:32' lat N y 67:64-67:68' long W","68.00000000",NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2010-02-05 14:46:00-02","MO","MOBOT","3077381","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","J.S. de la Cruz","de la Cruz 2434","South America","Guyana","West Demerara","Vicinity of Wismar, on the Demerara River.",NA,NA,NA,NA,NA,NA,"1922","10","12",NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","498032","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Erich Werdermann","Werdermann 930","South America","Chile","Coquimbo","Dep. Ovalle. El Palqui, La Paloma.","400.00000000",NA,NA,NA,NA,NA,"1926","1",NA,NA,NA,"Sw.",NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","498110","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Calaway H. Dodson|et al.","Dodson 6174","South America","Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","150.00000000","220.00000000",NA,NA,NA,NA,"1976","8","20",NA,NA,"Sw.",NA,"Quevedo","-79.36666","-0.58333","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2008-05-27 22:02:00-03","MO","MOBOT","498314","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Alwyn H. Gentry|Calaway H. Dodson|Brad Boyle|Daniel Rubio","Gentry 69986","South America","Ecuador","Esmeraldas","Ca. 10 km W of Lita on road to San Lorenzo.","800.00000000",NA,NA,NA,NA,NA,"1990","5","12",NA,NA,"Sw.",NA,NA,"-78.5","0.91666","P.M. Jørgensen (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"488","3",NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","498548","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 4825","South America","Ecuador","Loja","Km 85 on Pan American Highway N of Loja. Dry, low scrub vegetation, more humid in small hollows and valleys","2850.00000000","2950.00000000",NA,NA,NA,NA,"1973","5","3",NA,NA,"Sw.",NA,NA,"-79.18333","-3.58333","P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","498562","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","W. Jameson","Jameson s.n.","South America","Ecuador","Pichincha",NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sw.",NA,NA,NA,NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","771076","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Philip J. Barbour","Barbour 4977","South America","Peru","Madre de Dios","Tambopata Nature Reserve, ca. 30 air km or 70-80 river km. south-southwest of Puerto Maldonado at effluence Rio Torre - Rio Tambopata (southeast bank).","260.00000000",NA,NA,NA,NA,NA,"1980","4","25",NA,NA,"Sw.",NA,"Tambopata","-69.28333","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","3",NA
"599","2008-05-27 22:02:00-03","MO","MOBOT","772588","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","obtusa","Utricularia obtusa","Philip J. Barbour","Barbour 5443","South America","Peru","Madre de Dios","Tambopata Nature Reserve, ca. 30 air km. or 85 river kms south-soutwest Puerto Maldonado.","260.00000000",NA,NA,NA,NA,NA,"1980","5","30",NA,NA,"Sw.",NA,"Tambopata","-69.28333","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","3",NA
