"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"186","2011-04-09 06:31:00-03","MO","MOBOT","2452324","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Alicia Lourteig","Lourteig 2281","1967","12","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","Taylor, P. G.","Santa Catarina",NA,"Lajes. Palmeiras",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-08-21 07:03:00-03","MO","MOBOT","3062919","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Émile Hassler","Hassler 9526","1905",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P.Taylor, 18/","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2012-04-26 09:11:00-03","MO","MOBOT","3063044","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Gert G. Hatschbach","Hatschbach 49786","1984","12","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","G. Hatschbach 8/","Paraná",NA,"Lago Azul (mun. Curitiba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3393697","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","F.C. Hoehne","Hoehne s.n.","1928",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","E. Fromm","Paraná",NA,"Jaguariativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","498388","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|C. Velázquez","Zardini 15385","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Paraguarí",NA,"National Park Ybycu'í. Cerrado campo in Northwestern corner of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","164",NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","498459","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|R. Velázquez","Zardini 23708","1990","11","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Caaguazú",NA,"Arroyo Yhú. Peat bog.","-55.91666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","453",NA
"192","2016-11-01 11:01:00-02","MO","MOBOT","498465","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|Park Guard","Zardini 15468","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Paraguarí",NA,"National Park Ybicu'í. 5 km North of Administration.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","167",NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","498507","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini","Zardini 7669","1988","10","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Caazapá",NA,"Tavaí. Bog 1 km N of Hospital.","-55.45","-26.16666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-104",NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","498513","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini","Zardini 15960","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Savanna.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","179",NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","498529","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|H. Velázquez","Zardini 24621","1990","12","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Caaguazú",NA,"Arroyo Yhú, 3 km S of Yhú. Peat bog.","-55.91666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","484",NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","498538","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|U. Velázquez","Zardini 24714","1990","12","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Caaguazú",NA,"Arroyo Guaranungua, 28 km S of Arroyo Yhú. Peat bog.","-55.91666","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","489",NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","498553","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|R. Velázquez","Zardini 24787","1990","12","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Caaguazú",NA,"Arroyo Cambay, 32 km S of Arroyo Yhú. Peat bog.","-55.91666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","493",NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","498582","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Elsa M. Zardini|U. Velázquez","Zardini 25119","1990","12","8","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P. Taylor (K)","Paraguarí",NA,"Between Nueva Italia and Yuquyty, on a hill. Peat bog.","-57.43333","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","503",NA
"199","2018-05-11 05:21:00-03","MO","MOBOT","3397094","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","R.M. Harley|B.L. Stannard|E. M. Nic Lughadha|R.F. Queiroz","Harley 52064","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","P.T","Bahia",NA,"Mun.l Abaira: Campo de Ouro Fino (baixo).","-41.9","-13.25","1610.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2010-02-24 11:13:00-03","MO","MOBOT","3063260","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Shunsuke Tsugaru|Yasuo Otsuka","Tsugaru B-2291","1987","12","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Girard","A. Fleischmann (M)","São Paulo","São Roque","Bairro Caete. 50 km W from São Paulo.","-47.1300010681152","-23.5200004577637","850.00000000",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"201","2020-08-31 08:59:17-03","INPA","INPA","222047","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Silva, IR da","27","2007","07","15","Southern America","Brasil",NA,NA,NA,"INPA0222047","Dicotyledon Asterids","Lamiales","A.St.-Hil. & Girard","Rodrigues, K","Amazonas","Careiro","Careiro - Castanho, Trilha Campinarana até Campina, próxima ào Heliporto","-60.3692016601562","-3.76805996894836",NA,NA,"INPA0222047 INPA0222047_e","2017","01","10","91135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-04 11:06:41-03","UFRB","HURB","1801","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Aona, L.Y.S.; Faria, A.D.; Matsumoto, K.; et al.","97/100","1997","01","24",NA,"Brasil",NA,NA,"n.º de coleta: 97/100.","HURB000001801","Anthophyta",NA,"A.St.-Hil. & Girard","F.M.Guedes","São Paulo","Vargem Grande do Sul","brejo do lado esquerdo da pista no sentido; Vargem Grande do Sul- Casa Branca","-46.8899993896484","-21.8299999237061",NA,NA,NA,"2018","06","06","18222","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-12-19 11:19:21-03","UFG","UFG","45008","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Resende, I.L.M.","s.n.","2009","01","13",NA,"Brasil",NA,NA,NA,"UFG0045008",NA,NA,"St. Hilaire & Girard","Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.859917","-16.956731",NA,NA,"UFG0045008","2010","01","15",NA,NA,"-48.859917","-16.956731",NA,NA,NA,NA,NA,NA,NA
"204","2019-12-19 11:19:21-03","UFG","UFG","45049","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Resende, I.L.M.","s.n.","2008","05","02",NA,"Brasil",NA,NA,NA,"UFG0045049",NA,NA,"St. Hilaire & Girard","Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175",NA,NA,"UFG0045049","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA,NA
"205","2019-12-19 11:19:21-03","UFG","UFG","44993","S","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Resende, I.L.M.","670","2008","11","04",NA,"Brasil",NA,NA,NA,"UFG0044993",NA,NA,"St. Hilaire & Girard","Resende, I.L.M.","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0044993","2010","01","15","39117","auto","-48473.5","-17006.5",NA,NA,NA,NA,NA,NA,NA
"206","2021-01-26 14:12:40-03","CPACT","ECT","2729","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","M.M.Marchi; J.Mujica | I.Goulart","3244","2011","11","28",NA,"Brasil",NA,NA,NA,"ECT0002729","Embryophyta",NA,"A.St.-Hil. & Girard","P.Baleeiro","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","50","50","ECT0002729","2013","02","21",NA,NA,"51º22'6''W","30º32'44''S",NA,NA,NA,NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","200857","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A. Regnell","534","1867","12",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US03216411",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Minas Gerais",NA,"Prov. Minas Geraes, Caldas.",NA,NA,NA,NA,"US03216411_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2752689","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27875","1970","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US03216433",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Minas Gerais",NA,"The Planalto do Brasil, Serra do Espinhaço, Cerrado and brejo at creek margin, ca. 18km E. of Diamantina.",NA,NA,"900",NA,"US03216433_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2492113","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","13975","1964","12","15","South America","Brazil",NA,NA,NA,"US03216428",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Irani: boggy river margin, Campo de Irani.","-51.83","-26.95","700","900","US03216428_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2055644","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A. Macedo","2839","1951","1","5","South America - Neotropics","Brazil",NA,NA,NA,"US03216415",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Minas Gerais",NA,"Saramenha, Municipio O. Preto.",NA,NA,NA,NA,"US03216415_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2268429","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","8186A","1956","12","3","South America","Brazil",NA,NA,NA,"US03216421",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"60 km. Mun. Lajes: bog, along the Estrada de Rodagem Federal, south of Lajes.",NA,NA,"900",NA,"US03216421_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2268723","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","-- Reitz & Klein, --","6089","1958","1","10","South America","Brazil",NA,NA,NA,"US03216424",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,"1300",NA,"US03216424_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","2471066","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","13696","1964","12","6","South America","Brazil",NA,NA,NA,"US03216427",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Campo Erê: bog, 6 km west of Campo Erê.","-53.1","-26.37","900","1000","US03216427_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2268426","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","7453","1956","11","7","South America","Brazil",NA,NA,NA,"US03216419",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Campo Alegre: Between Postema and Morro Iquererim.",NA,NA,"900","1000","US03216419_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2471072","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","13626","1964","12","5","South America","Brazil",NA,NA,NA,"US03216426",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Agua Doce: bog, Campos de Palmas, 3 km northwest of Herciliópolis.","-51.53","-26.78","1100","1200","US03216426_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2268435","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. Reitz","8655-A","1956","12","17","South America","Brazil",NA,NA,NA,"US03216423",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Pôrto União: Bog, east of Valões (Irineópolis) on the road to Canoinhas.",NA,NA,"750",NA,"US03216423_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","3422756","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Scur","991","2003","1","8","South America","Brazil",NA,NA,NA,"US03216410",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Vila Seca - Apanhador.",NA,NA,"780",NA,"US03216410_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","1284174","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","O. E. White","1147","1921","12","17","South America - Neotropics","Bolivia",NA,NA,NA,"US03216412",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,NA,NA,"The Amazon Basin, Ixxámaz [interpreted].",NA,NA,"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2492103","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","-- Reitz & Klein, --","17493a","1965","12","12","South America","Brazil",NA,NA,NA,"US03216429",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Paraná",NA,"Rodovia do Café, Rio Tibagi, Ponta Grossa.",NA,NA,"900",NA,"US03216429_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2055687","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A. Macedo","3398","1951","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US03216416",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Minas Gerais",NA,"Saramenha, Municipio O. Preto.",NA,NA,NA,NA,"US03216416_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2510880","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","T. Pederson","3086","1955","1","3","South America","Argentina",NA,NA,NA,"US03216418",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Corrientes",NA,"Wet ground by the Estero Batel. Estancia Santa Rosalia, Dep. Concepción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2706689","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","G. Hatschbach","8578","1961","12","7","South America","Brazil",NA,NA,NA,"US03216425",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Paraná",NA,"Rincão (mun. Tijucas do Sul).",NA,NA,NA,NA,"US03216425_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","2197703","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. Reitz","5904","1952","2","27","South America","Brazil",NA,NA,NA,"US03216417",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Rio Grande do Sul",NA,"Mun. Aparados da Serra (Bom Jesús): Open, rolling campo, Capella de São José.","-49.83","-28.75","1200",NA,"US03216417_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","2268430","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","8198","1956","12","3","South America","Brazil",NA,NA,NA,"US03216422",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"51 km. Mun. Lajes: bog, along the Estrada de Rodagem Federal, south of Lajes.",NA,NA,"900",NA,"US03216422_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","3125502","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","G. Hatschbach","43306","1980","11","12","South America","Brazil",NA,NA,NA,"US03216432",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Paraná",NA,"Tamandua (mun. Balsa Nova).",NA,NA,NA,NA,"US03216432_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","1336215","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A. Regnell","III845","1855","1","2","South America - Neotropics","Brazil",NA,NA,NA,"US03216434",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,"US03216434_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","1795181","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","J. Cuatrecasas","7824","1939","11","22","South America - Neotropics","Colombia",NA,NA,NA,"US03216414",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Meta",NA,"La Serranía entre los ríos Ariari y Meta: Mata de San Vicente.",NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2268427","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","L. Smith & R. M. Klein","7460","1956","11","9","South America","Brazil",NA,NA,NA,"US03216420",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Campo Alegre: Bog, lower fazenda of Ernesto Scheide, Campo Alegre.",NA,NA,"900",NA,"US03216420_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2561281","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","A. Lourteig","2281","1967","12","16","South America","Brazil",NA,NA,NA,"US03216431",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Santa Catarina",NA,"Mun. Lajes, Palmeiras, bañado.",NA,NA,"900",NA,"US03216431_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","3089821","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","T. Pederson","8594","1967","10","9","South America","Paraguay",NA,NA,NA,"US03216430",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"San Pedro",NA,"Estancia Carumbé, Distr. Lima, Dep. San Pedro.",NA,NA,NA,NA,"US03216430_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","1577205","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","C. Jürgens","s.n.","1922","10",NA,"South America","Brazil",NA,NA,NA,"US03216413",NA,"Scrophulariales","A. St.-Hil. & Girard",NA,"Rio Grande do Sul",NA,"Municipio Rio Pardo, Fazenda Soledade.",NA,NA,"70",NA,"US03216413_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"232","2020-09-02 16:30:32-03","Cenargen","CEN","56107","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","José Floriano Barêa Pastore","1263","2005","02","13",NA,"Brasil","Unicata",NA,NA,"CEN00056107",NA,NA,"A.St.-Hil. & Girard","P. C. Baleeiro-Souza","GO","ALTO PARAISO DE GOIAS","Rodovia para São Jorge/chácara Portal da Chapada.","-47.599166","-14.165277","1163","1163","CEN00056107","2010","02",NA,NA,NA,"-47.599166","-14.165277",NA,NA,NA,NA,"1",NA,NA
"233","2020-09-02 16:30:32-03","Cenargen","CEN","66370","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Aécio Amaral-Santos","2879","2006","12","07",NA,"Brasil","Unicata",NA,NA,"CEN00066370",NA,NA,"A.St.-Hil. & Girard","P. C. Baleeiro-Souza","PR","JAGUARIAIVA","Rodovia BR-116 sentido Jaguariaíva - Ponta Grossa, 300 m antes da divisa Jaguariaíva - Piraí do Sul.","-49.855555","-24.381388",NA,NA,"CEN00066370","2012","03",NA,NA,NA,"-49.855555","-24.381388",NA,NA,NA,NA,"1",NA,NA
"234","2020-09-02 16:30:32-03","Cenargen","CEN","92617","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Renato de Mello-Silva","3065","2007","11","20",NA,"Brasil","Exsicatas",NA,"Brejos circundados por afloramentos rochosos baixos, ditos campina, e capão. Doação da Universidade de São Paulo - Herbário SPF e Jardim Botânico do Rio de Janeiro - Herbário RB.","CEN00092617",NA,NA,"A.St.-Hil. & Girard","P. M. Gonella","MG","BOTUMIRIM","Serra da Canastra. Alto da serra na trilha São Domingos.","-43.043333","-16.8525","1323","1323","CEN00092617","2011","08",NA,NA,NA,"-43.043333","-16.8525",NA,NA,NA,NA,"1",NA,NA
"235","2020-09-02 16:30:32-03","Cenargen","CEN","32581","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","João Aguiar Nogueira Batista","832","1999","01","01",NA,"Brasil","Exsicatas",NA,"Local sempre úmido. Pouco comum, observada somente em um outro ponto ao longo da vereda. Em plena floração. Doação - Flora do Brasil - Estado de Goiás.","CEN00032581",NA,NA,"A.St.-Hil. & Girard","P. C. Baleeiro-Souza","GO","CAVALCANTE","Campo a margem de pequeno curso d'água com vereda, cerca de 28 km de Cavalcante, no alto da Chapada, em direção a região conhecida como São Domingos.","-47.4583015441895","-13.7974996566772",NA,NA,"CEN00032581 CEN00032581_1","2010","02",NA,"92497","auto",NA,NA,NA,NA,NA,NA,"2",NA,NA
"236","2020-09-02 16:30:32-03","Cenargen","CEN","92589","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","praelonga","Utricularia praelonga","Raymond Mervyn Harley","52064","1992","02","15",NA,"Brasil","Exsicatas",NA,"Doação do Projeto dos Campos Rupestres do Brasil. Universidade São Paulo (SPF), CEPLAC (CEPEC) Bahia, Universidade Estadual de Feira de Santana (HUEFS) & Royal Botanical Gardens Kew (K) - Patrocínio do Nat. Geographic Soc.","CEN00092589",NA,NA,"A.St.-Hil. & Girard",NA,"BA","ABAIRA","Campo Ouro Fino (baixo). Alt. entre 1600 - 1700 m. Lado Norte da mata.","-41.6636009216309","-13.2496995925903","1610","1610","CEN00092589",NA,NA,NA,"26531","auto","-4190000.0","-1325000.0",NA,NA,NA,NA,"1",NA,NA
