"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"148","2019-11-13 11:31:45-03","USP","SPF","206357","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Lima, HC","2188","1984","10","14",NA,"Brasil","Rio de Janeiro",NA,NA,"SPF00206357",NA,"Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333","Lima, HC; Correia, CMB",NA,NA,NA,"-42.833333","-22.433333",NA,NA,"1993","03",NA,NA,NA,NA,NA
"149","2019-11-13 11:31:45-03","USP","SPF","122210","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Ferretti, AR","108","1996","12","16",NA,"Brasil","São Paulo",NA,NA,"SPF00122210",NA,"Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha.","-44.993333","-23.245833","Völtz, RR",NA,NA,NA,"-44.993333","-23.245833",NA,NA,"2016","09","09",NA,NA,NA,NA
"150","2019-11-13 11:31:45-03","USP","SPF","122211","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Ferretti, AR","136",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"SPF00122211",NA,"Cunha","Estação Experimental da Serra do Mar, Núcleo Cunha.","-45.044167","-23.256944","Carneiro, CE",NA,NA,NA,"-45.044167","-23.256944",NA,NA,"1998","01",NA,NA,NA,NA,NA
"151","2019-11-13 11:31:45-03","USP","SPF","64612","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Pirani, JR","CFCR11394","1987","11","03",NA,"Brasil","Minas Gerais",NA,NA,"SPF00064612",NA,"Grão Mogol",NA,"-42.9","-16.55","Pennington, TD","850","1000",NA,"-42.9","-16.55",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:31:45-03","USP","SPF","64615","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","Pirani, JR","CFCR11424","1987","11","03",NA,"Brasil","Minas Gerais",NA,NA,"SPF00064615",NA,"Grão Mogol",NA,"-42.9","-16.55","Pennington, TD","850","1000",NA,"-42.9","-16.55",NA,NA,"1997","05",NA,NA,NA,NA,NA
"153","2019-10-07 09:12:57-03","UEFS","HUEFS","187261","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Tsuji, R.","1358","2006","09","01",NA,"Brasil","São Paulo",NA,NA,"HUEFS0187261","HUEFS0187261","Campinas","Coletado no IAC, sede Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"154","2019-10-07 09:12:57-03","UEFS","HUEFS","117095","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, P.L.R.de","2527","2002","02","12",NA,"Brasil","São Paulo",NA,NA,"HUEFS0117095","HUEFS0117095","Piracicaba","Estação Ecológica de Bananal, Bananal, trilha da Pedra Vermelha.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"155","2019-10-07 09:12:57-03","UEFS","HUEFS","117081","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, P.L.R.de","2532","2002","02","12",NA,"Brasil","São Paulo",NA,NA,"HUEFS0117081","HUEFS0117081","Piracicaba","Estação Ecológica de Bananal, Bananal, trilha da Pedra Vermelha.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"156","2019-10-07 09:12:57-03","UEFS","HUEFS","123612","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, P.L.R.de","2540","2002","02","12",NA,"Brasil","São Paulo",NA,NA,"HUEFS0123612","HUEFS0123612","Bananal","Estação Ecológica de Bananal.Trilha da Pedra Vermelha.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"157","2019-10-07 09:12:57-03","UEFS","HUEFS","117092","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Farah, F.T.","2202","2001","04","13",NA,"Brasil","São Paulo",NA,"Floresta Ribeirinha ao longo do Rio Mambu.","HUEFS0117092","HUEFS0117092","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.775556","-23.988889","L.C.Fabris","750","750",NA,"46W46'32''","23S59'20''",NA,NA,"2009","06",NA,"Asteranae",NA,NA,NA
"158","2019-10-07 09:12:57-03","UEFS","HUEFS","121256","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Neves, M.L.C.","72","2004","07","19",NA,"Brasil","Bahia",NA,"Mata.","HUEFS0121256","HUEFS0121256","Santa Terezinha","Serra da Jibóia.","-39.476944","-12.869722",NA,NA,NA,NA,"39W28'37''","12S52'11''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"159","2019-10-07 09:12:57-03","UEFS","HUEFS","117114","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, P.L.R.de","2310","2000","12","19",NA,"Brasil","São Paulo",NA,NA,"HUEFS0117114","HUEFS0117114","São Miguel Arcanjo","Trilha Vale.","-47.961667","-24.071111","L.C.Fabris",NA,NA,NA,"47W57'42''","24S4'16''",NA,NA,"2009","07",NA,"Asteranae",NA,NA,NA
"160","2019-10-07 09:12:57-03","UEFS","HUEFS","117116","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Moraes, P.L.R.de","2321","2000","12","19",NA,"Brasil","São Paulo",NA,NA,"HUEFS0117116","HUEFS0117116","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Trilha Vale.","-47.961667","-24.071111","L.C.Fabris",NA,NA,NA,"47W57'42''","24S4'16''",NA,NA,"2009","07",NA,"Asteranae",NA,NA,NA
"161","2019-10-07 09:12:57-03","UEFS","HUEFS","218037","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Popovkin, A.V.","1955",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,"HUEFS0218037","HUEFS0218037","Entre Rios","Algodão.","-37.966667","-12.166667",NA,"100","100",NA,"37W58'0''","12S10'0''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"162","2019-10-07 09:12:57-03","UEFS","HUEFS","173443","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Dias, A.C.","spsf18144","1990","01","04",NA,"Brasil","São Paulo",NA,NA,"HUEFS0173443","HUEFS0173443","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"163","2019-10-07 09:12:57-03","UEFS","HUEFS","173456","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler) Pierre","Souza, F.M.","491",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Floresta Ombrófila Densa Montana.","HUEFS0173456","HUEFS0173456","Salesópolis","Parque Estadual da Serra do Mar, estrada intermediária da PETROBRAS, trilha da Torre (SABESP);","-45.8400001525879","-23.5300006866455",NA,"1312","1312",NA,NA,NA,"18032","auto",NA,NA,NA,"Asteranae",NA,NA,NA
"164","2018-04-04 16:46:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"J. R. Pirani","11424",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","CFCR 11424",NA,NA
"165","2018-04-04 16:26:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"H. C. de Lima","4019",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","4019",NA,NA
"166","2015-04-16 14:13:40-03","F","FMNH-SEEDPLANTS","V0317238F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317238F","V0317238F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"167","2015-04-16 14:13:40-03","F","FMNH-SEEDPLANTS","V0317239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317239F","V0317239F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"168","2015-04-16 14:13:41-03","F","FMNH-SEEDPLANTS","V0317240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317240F","V0317240F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"169","2015-04-16 14:13:41-03","F","FMNH-SEEDPLANTS","V0317241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317241F","V0317241F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"170","2015-04-16 14:13:42-03","F","FMNH-SEEDPLANTS","V0317242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317242F","V0317242F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"171","2015-04-16 14:13:42-03","F","FMNH-SEEDPLANTS","V0317243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317243F","V0317243F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"172","2015-04-16 14:13:43-03","F","FMNH-SEEDPLANTS","V0317244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0317244F","V0317244F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"173","2019-09-04 19:11:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Sideroxylon","cuneatum","Sideroxylon cuneatum",NA,"A. Glaziou","17695","1888",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"174","2019-01-23 11:22:27-02","F","FMNH-SEEDPLANTS","V0072235F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Sideroxylon","cuneatum","Sideroxylon cuneatum",NA,"A. Glaziou","14056","1883","1",NA,"South America","Brazil","Rio de Janeiro",NA,NA,"V0072235F","V0072235F_01",NA,NA,"-42.5","-22",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"175","2019-01-25 15:37:12-02","IAC","IAC","43363","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","E.L.M. Catharino","s/nº",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"Cotia","Morro Grande, Reserva, área Quilombo, indivíduo 94.4","-47.004408","-23.755951","E.L.M. Catharino",NA,NA,NA,"-47.004408","-23.755951",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-01-25 16:05:12-02","IAC","IAC","49028","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","383","2006","11","01",NA,"Brasil","São Paulo",NA,"subparcela 70, indivíduo G 1142",NA,NA,"Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","J.A.M.A. Gomes et al.",NA,NA,NA,"-45.080223","-23.373498",NA,NA,"2006","11","01",NA,NA,NA,NA
"177","2019-01-25 16:05:12-02","IAC","IAC","49925","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","E. Ramos; J.A.M.A. Gomes; J.F. Benedito & S. Santos","596","2008","04","20",NA,"Brasil","São Paulo",NA,"Subparcela 8, Indivíduo#?#H0131",NA,NA,"Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082122","-23.373767","E. Ramos et al.",NA,NA,NA,"-45.082122","-23.373767",NA,NA,"2008","04","20",NA,NA,NA,NA
"178","2019-06-24 08:14:00-03","IAC","IAC","50446","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","559","2007","12","09",NA,"Brasil","São Paulo",NA,"subparcela 96, indivíduo I 1969",NA,NA,"Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.",NA,NA,NA,"-45.083511","-23.367009",NA,NA,"2007","12","09",NA,NA,NA,NA
"179","2019-01-25 16:05:12-02","IAC","IAC","55752","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Micropholis","crassipedicellata","Micropholis crassipedicellata","(Mart. & Eichler ex Miq.) Pierre","I.P. Renó","2","2014","01","29",NA,"Brasil","São Paulo",NA,"Parcela L, Indivíduo L1227",NA,NA,"São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217","I.P. Renó",NA,NA,NA,"-45.3100","-23.2217",NA,NA,"2014","01","29",NA,NA,NA,NA
"180","2020-07-23 12:22:23-03","CEPLAC","CEPEC","43858","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"F. S. Santos","901","1988","06","20",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixa",NA,NA,"SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Area da Est. Eco. do Pua-brasil.","-39.133333","-16.383333","T. S. dos Santos",NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,NA,"13/07/1988"
"181","2020-07-23 12:22:23-03","CEPLAC","CEPEC","140129","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Indivíduo P50-21",NA,NA,"PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","Sem Informação","100","100",NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:22:23-03","CEPLAC","CEPEC","126068","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Matos, F. B.","1736","2009","06","14",NA,"Brasil","Bahia",NA,NA,NA,NA,"PORTO SEGURO","Parque Nacional do Pau Brasil. Borda da mata.","-39.25","-16.5","G. M. Carvalho","100","100",NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-23 12:22:23-03","CEPLAC","CEPEC","128676","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"C. V. Vivas","41","2010","06","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"UNA","Reserva Biológica de Una.","-39.065556","-15.187222","C. V. Vivas",NA,NA,NA,"39W3'56","15S11'14",NA,NA,NA,NA,NA,NA,NA,NA,"16/01/2012"
"184","2020-07-23 12:22:23-03","CEPLAC","CEPEC","128728","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"C. V. Vivas","171","2011","02","16",NA,"Brasil","Bahia",NA,NA,NA,NA,"ITACARÉ","RPPN Capitão.","-39.066111","-14.357222","A. A. Araújo",NA,NA,NA,"39W3'58","14S21'26",NA,NA,NA,NA,NA,NA,NA,NA,"07/07/2011"
"185","2020-07-23 12:22:23-03","CEPLAC","CEPEC","128823","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"C. V. Vivas","181","2011","05","11",NA,"Brasil","Bahia",NA,NA,NA,NA,"IGRAPIÚNA","Reserva Ecológica da Michelin.","-39.205","-13.825","A. A. Araújo",NA,NA,NA,"39W12'18","13S49'30",NA,NA,NA,NA,NA,NA,NA,NA,"07/07/2011"
"186","2020-07-23 12:22:23-03","CEPLAC","CEPEC","128855","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"C. V. Vivas","216","2001","07","02",NA,"Brasil","Bahia",NA,NA,NA,NA,"ILHÉUS","Parque Municipal Mata da Esperança.","-39.071389","-14.780556","C. V. Vivas",NA,NA,NA,"39W4'17","14S46'50",NA,NA,NA,NA,NA,NA,NA,NA,"16/01/2012"
"187","2020-07-23 12:22:23-03","CEPLAC","CEPEC","128717","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"C. V. Vivas","134","1981","12","07",NA,"Brasil","Bahia",NA,NA,NA,NA,"PORTO SEGURO","RPPN Estação Veracel.",NA,"-16.337222","A. A. Araújo",NA,NA,NA,"3989'51","16S20'14",NA,NA,NA,NA,NA,NA,NA,NA,"07/07/2011"
"188","2020-07-23 12:22:23-03","CEPLAC","CEPEC","141115","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"Lopes, L.C.M.","584","2012","03","14",NA,"Brasil","Bahia",NA,NA,NA,NA,"UNA",NA,NA,"-15.193056","Sem Informação",NA,NA,NA,"39W7'74","15S11'35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-23 12:22:23-03","CEPLAC","CEPEC","41893","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"F. S. Santos","693","1987","10","26",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bacumixa",NA,NA,"SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Area da Est. Eco. do Pau-brasil.","-39.133333","-16.383333","A. M. Amorim",NA,NA,NA,"39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"190","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64169","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5437","1995","01","12",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba-preta",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1288 parcela n. 32.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"191","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64428","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","4635","1994","09","17",NA,"Brasil","Bahia",NA,NA,NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 25 parcela n. 1.","-39.069167","-14.781944","T. D. Pennington",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"192","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64432","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","4630","1994","09","17",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 20 parcela n. 1.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"193","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64519","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5193","1994","09","26",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 972 parcela n. 25.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"194","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64595","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","4708","1994","09","18",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba-preta",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 127 parcela n. 4.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"195","2020-07-23 12:22:23-03","CEPLAC","CEPEC","64919","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5596","1995","01","13",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba-preta",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1568 parcela n. 37.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"196","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65032","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5865","1995","01","16",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2033 parcela n. 46.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"197","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65049","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5888","1995","01","16",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba-preta",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga pontre do Rio Fundão. Árvore n. 2069 parcela n. 47.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"198","2020-07-23 12:22:23-03","CEPLAC","CEPEC","65055","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","crassipedicellata","Micropholis crassipedicellata",NA,"A. M. de Carvalho","5893","1995","01","16",NA,"Brasil","Bahia",NA,"<ll>dwc_commonname:</ll> Bapeba",NA,NA,"ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvor em. 2075 parcela n. 47.","-39.069167","-14.781944","A. M. Amorim",NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
