"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount","sex"
"470","2020-08-31 09:19:58-03","INPA","INPA","52420","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Vilhena, R","42","1974","09","25","Southern America","Brasil",NA,NA,NA,"INPA0052420","Monocotyledon","Dioscoreales","Mart.","Rodrigues, WA","Amazonas","Manaus","BR 174, km 130, Campina das Pedras, Campina de Pedras, km 130, estrada Manaus-Caracaraí. Sobre pedras.","-60.1","-1.83",NA,NA,"INPA0052420 INPA0052420_e INPA0052420_e1",NA,NA,"1978","-60.1","-1.83",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-08-31 09:19:58-03","INPA","INPA","11302","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ducke, A","MG12625","1913","08","17","Southern America","Brasil",NA,NA,NA,"INPA0011302","Monocotyledon","Dioscoreales","Mart.","Maas, PJM","Pará","Collares","Campina, Campina, lugar encharcado.","-48.25","-1.166667",NA,NA,"INPA0011302 INPA0011302_e",NA,NA,"1977","-48.25","-1.166667","09",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-08-31 09:19:58-03","INPA","INPA","7549","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Rodrigues, WA","1221","1959","07","19","Southern America","Brasil",NA,NA,NA,"INPA0007549","Monocotyledon","Dioscoreales","Mart.",NA,"Pará","Vigía","Campina do Palha. Terreno e habitat: Arenoso, brej, Campina do Palha. Terreno e habitat: Arenoso, brejo na campina.","-48","-0.9",NA,NA,"INPA0007549_e",NA,NA,NA,"-48","-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-08-31 09:19:58-03","INPA","INPA","263884","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Cabral, FN","472","2012","10","01","Southern America","Brasil",NA,NA,NA,"INPA0263884","Monocotyledon","Dioscoreales","Mart.",NA,"Roraima","Caracaraí","Parque Nacional do Viruá, Campinarana no Rio Anauá.","-60.4","1",NA,NA,NA,NA,NA,NA,"-60.4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-08-31 09:19:58-03","INPA","INPA","20146","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Prance, GT","4515","1967","02","18","Southern America","Brasil",NA,NA,NA,"INPA0020146","Monocotyledon","Dioscoreales","Mart.","Maas, PJM","Roraima","Alto Alegre","Serra Tepequem, Plateau of Serra Tepequem. Im swampy ground.","-61.679148","3.764252","1200","1200","INPA0020146 INPA0020146_e",NA,NA,"1977","-61.679148","3.764252","09",NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-08-31 09:19:58-03","INPA","INPA","195425","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Hopkins, MJG","1006","1987","12","23","Southern America","Brasil",NA,NA,NA,"INPA0195425","Monocotyledon","Dioscoreales","Mart.","Souza, MC de","Roraima","Alto Alegre","Serra de Tapequém., Serra de Tapequém. South and east side of plateau between","-61.666667","3.833333","1100","1100","INPA0195425 INPA0195425_e INPA0195425_e1",NA,NA,"2001","-61.666667","3.833333","11",NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-06-15 15:29:42-03","UNESP-RC","HRCB","62421","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Coan, A.I.","122","2013","02","04",NA,"Brasil",NA,NA,"Campo arenoso, brejoso. Corola arroxeada.",NA,NA,NA,"Mart.","Barcellos, F.","Minas Gerais","São Gonçalo do Rio das Pedras","Várzea da Serra do Raio (proximidades do Monumento Natural Estadual Várzea do Lajeado e Serra do Raio)","-43.491778","-18.419972","1083","1083",NA,NA,NA,"2015","43º29'30.4W","18º25'11,9S","11",NA,NA,NA,NA,"24",NA,NA,NA
"477","2020-06-15 15:29:42-03","UNESP-RC","HRCB","1787","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Windisch","1760","1978","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso",NA,"Parque Estadual da Serra de Ricardo Franco",NA,NA,"800","800",NA,NA,NA,NA,"60ºW","15ºS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-06-15 15:29:42-03","UNESP-RC","HRCB","1164","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Cesar, O.","s/nº","1979","06","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","Furlan, D.A.","Minas Gerais","Jabuticatubas",NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,"01",NA,NA,NA,NA,"05",NA,NA,NA
"479","2020-06-15 15:29:42-03","UNESP-RC","HRCB","1778","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Windisch","1408","1977","07","21",NA,"Brasil",NA,NA,"Terrestre.",NA,NA,NA,"Mart.",NA,"Mato Grosso",NA,"Parque Estadual da Serra de Ricardo Franco",NA,NA,"800","800",NA,NA,NA,NA,"60ºW","15ºS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-06-15 15:29:42-03","UNESP-RC","HRCB","1790","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Windisch","1948","1978","05","25",NA,"Brasil",NA,NA,"Terrestre.",NA,NA,NA,"Mart.","Barcelos, F.","Mato Grosso",NA,"Parque Estadual da Serra de Ricardo Franco",NA,NA,"700","700",NA,NA,NA,"2015","60ºW","15ºS","11",NA,NA,NA,NA,"24",NA,NA,NA
"481","2019-12-19 11:17:53-03","UFG","UFG","15323","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ratter, J.A.; Bridgewater, S.; Cardoso, E.; Filho, J.F. & Paixão, J. .F.","7286","1994","05","30",NA,"Brasil",NA,NA,"Swall, erect, single-etemmed herb. Flower wings royal blue-purple, tip (perianth, etc.) bright yellow.","UFG0015323",NA,NA,"Mart.","Ratter, J.A.","Goiás","Alto Paraíso","Fazenda Canastra, 30 km da cidade de Alto Paraíso.","-47.433333","-14.033333","1650","1650",NA,NA,NA,"1994","-47.433333","-14.033333","05",NA,NA,NA,NA,"30",NA,NA,NA
"482","2019-06-10 10:10:28-03","FZB-BH","BHZB","8909","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ordones, J. et al.","1949","2012","04","19",NA,"Brasil",NA,NA,"Saprófita Ponto 96 635297 7894786 1418m",NA,NA,NA,NA,NA,"MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.714444","-19.035278","1418","1418",NA,NA,NA,NA,"43W 42' 52","19S 02' 07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-06-10 10:10:28-03","FZB-BH","BHZB","3944","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Ordones, J.","857","2002","05","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","Catas Altas","Caraça/ Caminho para Padre Caio","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-06-10 10:10:28-03","FZB-BH","BHZB","193","S","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Pôrto de Paula, L.M. et al.",NA,"1990","04","24",NA,"Brasil",NA,NA,"Coletado na 3º estação a 1200m de altitude. Grupo Caraça de formação Moeda Quartzito.Anteriormente identificada como Burmania sp.",NA,NA,NA,NA,"F, Barcelos","MG","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344","1200","1200",NA,"14750","auto","2015",NA,NA,"10",NA,NA,NA,NA,"24",NA,NA,NA
"485","2021-03-03 13:56:10-03","UFF","NIT","NIT10977","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R.Couto","775","2012","04","30",NA,"Brasil",NA,NA,NA,"NIT00003731",NA,NA,"Mart.",NA,"Minas Gerais","Jaboticatubas","Serra do cipó. Estrada para serra morena, solar do geraldão.","-43.7449989318848","-19.513599395752",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2014-07-30 10:40:49-03","CITSF","HXBH","014757","S","Plantae","Burmaniaceae","Burmania","bicolor mart.","Burmania bicolor mart.","Meyer, S.T.;Freitas, V.L.O. Raggi, F. & Santos, J.C.",NA,"2010","07","03",NA,"Brasil",NA,NA,"Flor amarela com bracteas roxas.",NA,NA,NA,NA,"Meyer, S.T.","MG",NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2014-07-30 10:40:49-03","CITSF","HXBH","014711","S","Plantae","Burmaniaceae","Burmania","bicolor mart.","Burmania bicolor mart.","Meyer, S.T.;Freitas, V.L.O. & Santos, J.C.",NA,"2010","08","02",NA,"Brasil",NA,NA,"Flor roxa",NA,NA,NA,NA,"Meyer, S.T.","MG",NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2014-07-30 10:40:49-03","CITSF","HXBH","014749","S","Plantae","Burmaniaceae","Burmania","bicolor mart.","Burmania bicolor mart.","Meyer, S.T.;Freitas, V.L.O. & Santos, J.C.",NA,"2010","05","03",NA,"Brasil",NA,NA,"Flor amarela e lilás.",NA,NA,NA,NA,"Meyer, S.T.","MG",NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-03-01 11:53:40-03","UFPE","UFP","78108","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Melo, A; Pereira, M; Holanda, AS; Vasconcelos, S; Valsko, J","1094","2012","11","03",NA,"Brasil",NA,NA,NA,"UFP078108",NA,"Dioscoreales","Mart.","Melo, A","Amazonas","Presidente Figueiredo",NA,"-60.056389","-1.991944","129","129",NA,NA,NA,"2012","-60.056389","-1.991944","11",NA,NA,NA,NA,"03",NA,NA,NA
"490","2021-03-01 11:53:40-03","UFPE","UFP","78105","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Melo, A; Vieira, L; Pessoa, E; Galindo, MJ","1071","2012","09","02",NA,"Brasil",NA,NA,"Erva com flores roxas e amarelas.; Comum nas áreas de solo enxarcado e mais altas.","UFP078105",NA,"Dioscoreales","Mart.",NA,"Roraima","Amajari",NA,"-61.689444","-3.759167","1131","1131",NA,NA,NA,NA,"-61.689444","-3.759167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-01 11:53:40-03","UFPE","UFP","78201","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","Melo, A; Pessoa, E; Vasconcelos, S; Marinho, T","867","2011","09","19",NA,"Brasil",NA,NA,"Erva com flor roxa e ápice dos lacínios amarelos.Coletada em área aberta.Comum no local.","UFP078201",NA,"Dioscoreales","Mart.","Melo, A","Roraima","Caracaraí",NA,"-61.0075","-1.468611","17","17",NA,NA,NA,"2011","-61.0075","-1.468611","09",NA,NA,NA,NA,"24",NA,NA,NA
"492","2020-09-12 05:00:02-03","US","US","1795968","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","J. Cuatrecasas","7418","1939","11","4","South America - Neotropics","Colombia",NA,NA,NA,"US00225036",NA,"Orchidales","Mart.",NA,"Vaupés",NA,"San Jose del Guaviare",NA,NA,"240","240",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"493","2020-09-12 05:00:02-03","US","US","3292958","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R. L. Liesner & G. Carnevali","22943","1987","11","9","South America - Neotropics","Venezuela",NA,NA,NA,"US00879894",NA,"Orchidales","Mart.","Maas, P. J. M.","Amazonas","Casiquiare","Chapezon, near, between Boca de Casiquiare and Solano","-67.05","1.96","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"494","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","M. Hoff & G. Cremers","5576","1989","5","26","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Orchidales","Mart.",NA,NA,NA,"Savane Macoua","-53.55","5.48","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"495","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. J. Givnish","3102","1994","3","31","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.","Givnish, T. J.","Potaro-Siparuni",NA,"Kaieteur National Park. Near Potaro River","-59.4833","5.16667","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"496","2020-09-12 05:00:02-03","US","US","3315925","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","B. Hoffman & G. Gharbarran","1969","1992","5","30","South America - Neotropics","Guyana",NA,NA,NA,"US00475333",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Pakaraima Mts; 1-1.25 km SE of Imbaimadai near Partang River","-60.2833","5.7","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"497","2020-09-12 05:00:02-03","US","US","1877854","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","F. Cardona","831","1943","8","20","South America - Neotropics","Venezuela",NA,NA,NA,"US00225035",NA,"Orchidales","Mart.",NA,"Bolivar",NA,"Rio tonoro, alto rio paragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"498","2020-09-12 05:00:02-03","US","US","2936630","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","P. J. M. Maas & O. Huber","5145","1980","11","5","South America - Neotropics","Venezuela",NA,NA,NA,"US00225014",NA,"Orchidales","Mart.",NA,"Amazonas","Atures Dept.","Near rincones de chacorro, 30 km n of puerto ayachuco",NA,NA,"80","80",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"499","2020-09-12 05:00:02-03","US","US","2341756","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","R. E. Schultes & I. Cabrera","18354","1954","11","10","South America - Neotropics","Colombia",NA,NA,NA,"US00225025",NA,"Orchidales","Mart.",NA,"Vaupés",NA,"Rio Kubiyu (tributary of Rio Vaupes); Cerro Kanenda; 15 mi upstream from mouth",NA,NA,"244","274",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"500","2020-09-12 05:00:02-03","US","US","3258407","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","N. Ramírez, O. Hokche, E. Raimundez, C. Gil, L. Rodriguez & H. Briceno","4260","1993","8","11","South America - Neotropics","Venezuela",NA,NA,NA,"US00879895",NA,"Orchidales","Mart.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Gran Sabana, Carretera Fuerte Luepa-Santa Elena. Herbazal km 168. Parque Nacional Canaima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"501","2020-09-12 05:00:02-03","US","US","3315895","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Henkel & R. Williams","2456","1993","7","25","South America - Neotropics","Guyana",NA,NA,NA,"US00511564",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni",NA,"Kaieteur National Park, east end of airstrip to Johnson's Lookout","-59.4667","5.18333","400","500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"502","2020-09-12 05:00:02-03","US","US","1777560","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","A. C. Smith","2179","1937","10","3","South America - Neotropics","Guyana",NA,NA,NA,"US00225039",NA,"Orchidales","Mart.",NA,NA,NA,"Basin essequibo river, kurupukari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"503","2020-09-12 05:00:02-03","US","US","1498476","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. Tate","264","1928","10","19","South America - Neotropics","Venezuela",NA,NA,NA,"US00225043",NA,"Orchidales","Mart.",NA,NA,NA,"Esmeralda",NA,NA,"99","99",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"504","2020-09-12 05:00:02-03","US","US","3412162","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","G. Cremers","4860","1977","7","4","South America - Neotropics","French Guiana",NA,NA,NA,"US00629821",NA,"Orchidales","Mart.","Maas, P. J. M.",NA,NA,"Savane Bordelaise, route du tour d'Ile SE Cayenne","-52.46","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"505","2020-09-12 05:00:02-03","US","US","3493240","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11436","2004","6","5","South America - Neotropics","Guyana",NA,NA,NA,"US00824393",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Wayalayeng Village, Falls of the Ataro River above first escarpment of Mount Maringma","-60.5161","5.24039","628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"506","2020-09-12 05:00:02-03","US","US","3528550","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. J. Wurdack, C. Perry, K. Glennon, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","4211","2006","8","31","South America - Neotropics","Guyana",NA,NA,NA,"US00963917",NA,"Orchidales","Mart.","Wurdack, K. J.","Potaro-Siparuni",NA,"Menzie's Landing. Trail to Johnson's Point Lookout","-59.4915","5.16706","421",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"507","2020-09-12 05:00:02-03","US","US","3513669","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","12165","2004","6","28","South America - Neotropics","Guyana",NA,NA,NA,"US00938622",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Ataro River, landing below falls at Wayalayeng Village","-60.5103","5.23553","488",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"508","2020-09-12 05:00:02-03","US","US","3368469","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","H. D. Clarke","1026","1996","2","5","South America - Neotropics","Guyana",NA,NA,NA,"US00602289",NA,"Orchidales","Mart.","Clarke, H. D., University of North Carolina (Asheville)","Cuyuni-Mazaruni",NA,"Waleliwatipu (Aymatoi), N of Paruima; in vic. of camp","-61.0203","5.89472","1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"509","2020-09-12 05:00:02-03","US","US","2957744","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","E. P. Heringer","1715","1979","7","3","South America - Neotropics","Brazil",NA,NA,NA,"US00225016",NA,"Orchidales","Mart.",NA,"Distrito Federal",NA,"Basin of rio sao bartholomeu",NA,NA,NA,NA,"US00225016_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"510","2020-09-12 05:00:02-03","US","US","3392775","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","M. J. Jansen-Jacobs, R. Lilwah, U. Raghoenandan, F. Scheplitz & J. Vermeer","5387","1997","9","6","South America - Neotropics","Guyana",NA,NA,NA,"US00642658",NA,"Orchidales","Mart.",NA,NA,NA,"S Rupununi Savanna, Wakadanawa Savanna.",NA,NA,"290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"511","2020-09-12 05:00:02-03","US","US","3333246","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","T. Henkel, R. Williams & P. Mutchnick","5945","1994","10","19","South America - Neotropics","Guyana",NA,NA,NA,"US00518000",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni",NA,"Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls","-59.9833","5.10833","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"512","2020-09-12 05:00:02-03","US","US","1776944","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","A. C. Smith","2620","1937","11","21","South America - Neotropics","Guyana",NA,NA,NA,"US00225038",NA,"Orchidales","Mart.",NA,NA,NA,"Basin of kuyuwini river (essequibo tributary), ca 150 mi from mouth, isolated savanna s of river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"513","2020-09-12 05:00:02-03","US","US","1902669","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","B. Maguire & D. B. Fanshawe","23282","1944","5","7","South America - Neotropics","Guyana",NA,NA,NA,"US00225033",NA,"Orchidales","Mart.",NA,NA,NA,"Kaieteur Plateau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"514","2020-09-12 05:00:02-03","US","US","3428087","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","A. Fernández & K. J. Wurdack","16075","1999","10",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US00879896",NA,"Orchidales","Mart.","Fernández, A.","Amazonas",NA,"Mun. Alto Orinoco, Río Orinoco, La Esmeralda, 3 km NW del pueblo","-65.54","3.17","110","130",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"515","2020-09-12 05:00:02-03","US","US","2221462","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","J. M. Pires & G. A. Black","2240","1950","5","26","South America - Neotropics","Brazil",NA,NA,NA,"US00225027",NA,"Orchidales","Mart.",NA,"Maranhão",NA,"Perto de carolina",NA,NA,NA,NA,"US00225027_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"516","2020-09-12 05:00:02-03","US","US","3461571","PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. M. Redden, C. Perry & R. Williams","1376","2002","12","3","South America - Neotropics","Guyana",NA,NA,NA,"US00812522",NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Imbaimadai vicinity. On top of tepui. 1.02 miles Northeast of base camp","-60.219","5.61767","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"517","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","D. Austin","7780","1991","3","23","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.",NA,"Potaro-Siparuni",NA,"Kaieteur Falls","-59.48","5.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"518","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. M. Redden, K. J. Wurdack, E. Tripp, A. Radosavljevic, C. Jacobis & J. Ralph","7242","2012","5","19","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Below 1st escarpment (of four) of Kamakusa Mt., Partang Airstrip (presently non-operational) and vicinity","-60.2257","5.81533","734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"519","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4868","2009","5","6","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Cuyuni-Mazaruni",NA,"Kako River on savanna near old farm","-60.632","5.71453","486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"520","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Burmanniaceae","Burmannia","bicolor","Burmannia bicolor","C. L. Kelloff & V. A. Funk","1384","1998","6","15","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Orchidales","Mart.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Potaro-Siparuni",NA,"Kaieteur National Park, S of airstrip","-59.48","5.17889","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
