"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"192","2020-09-02 16:38:23-03","Cenargen","CEN","47065","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Flávio França","3027","1999","06","20",NA,"Brasil","BA 093. Ca. 27 km da Linha Verde (Massarandupió).","Exsicatas",NA,"Folha membranácea a cartácea concolor. Perianto esverdeado-esbranquiçado. Estame branco. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (38338). Feira de Santana - Bahia.","CEN00047065",NA,NA,"Benth.","CEN00047065","BA","ENTRE RIOS","-37.983888","-12.1325","E. Melo","100","100",NA,"-37.983888","-12.1325","1999","06",NA,NA,NA,NA,NA,"1",NA
"193","2020-09-02 16:38:23-03","Cenargen","CEN","17712","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"André Maurício Vieira de Carvalho","394","1980","12","09",NA,"Brasil","Rodovia Nilo Peçanha/Cairú. km 4.","Exsicatas",NA,"Folhas levemente discolor. Doação do Herbário Centro de Pesquisa de Cacau (CEPEC).","CEN00017712",NA,NA,"Benth.","CEN00017712","BA","CAIRU","-39.0438995361328","-13.4869003295898","E. Melo",NA,NA,NA,NA,NA,"1999","04","24756","auto",NA,NA,NA,NA,NA
"194","2020-09-02 16:38:23-03","Cenargen","CEN","16081","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Efigênia de Melo","476","1991","01","15",NA,"Brasil","Nova Esperança.","Exsicatas",NA,"Doação Plantas do Brasil.","CEN00016081",NA,NA,"Benth.","CEN00016081","BA","WENCESLAU GUIMARAES","-39.4794006347656","-13.686900138855","E. Melo",NA,NA,NA,NA,NA,"1999","04","37469","auto",NA,NA,NA,"1",NA
"195","2019-11-13 11:29:22-03","USP","SPF","137325","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E","2656","1999","03","20",NA,"Brasil","Estrada para a sede da Reserva.",NA,NA,NA,"SPF00137325",NA,NA,"Benth.",NA,"Bahia","Una","-39.062778","-15.183056","Melo, E","50","50",NA,"-39.062778","-15.183056","1999","03",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:29:22-03","USP","SPF","158781","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F","3908","2002","12","13",NA,"Brasil","Marimbus.",NA,NA,NA,"SPF00158781",NA,NA,"Benth.",NA,"Bahia","Lençóis","-41.339722","-12.678889","Melo, E","320","360",NA,"-41.339722","-12.678889","2002","12",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:29:22-03","USP","SPF","37154","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Mello-Silva, R","CFCR7354","1984","12","20",NA,"Brasil",NA,NA,NA,NA,"SPF00037154",NA,NA,"Benth.",NA,"Bahia","Lençóis","-41.3899993896484","-12.563099861145","Melo, E",NA,NA,NA,NA,NA,"1999","07","47385","auto","28",NA,NA,NA,NA
"198","2019-11-13 11:29:22-03","USP","SPF","127484","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Forzza, RC","619","1998","01","13",NA,"Brasil","nas adjacências da Serra do Ambrósio.",NA,NA,NA,"SPF00127484",NA,NA,"Benth.",NA,"Minas Gerais","Rio Vermelho","-43.0092010498047","-18.2936000823975","Melo, E",NA,NA,NA,NA,NA,"1999","07","26996","auto","28",NA,NA,NA,NA
"199","2019-11-13 11:29:22-03","USP","SPF","65733","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Barreto, R","152","1989","03","05",NA,"Brasil","Dois Irmãos. Estação da Compesa, açude do Prata.",NA,NA,NA,"SPF00065733",NA,NA,"Benth.",NA,"Pernambuco","Recife","-34.8810997009277","-8.05389022827148","Melo, E",NA,NA,NA,NA,NA,"1999","07","18865","auto","28",NA,NA,NA,NA
"200","2019-10-07 09:19:09-03","UEFS","HUEFS","32759","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Spruce, R.","3185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032759","Angiospermae","Caryophyllales","Lindau",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-10-07 09:19:09-03","UEFS","HUEFS","32760","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Spruce, R.","3185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032760","Angiospermae","Caryophyllales","Lindau",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-10-07 09:19:09-03","UEFS","HUEFS","46962","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","spruceana","Coccoloba spruceana",NA,"Hatschbach, G.","63957","1995","10","27",NA,"Brasil","Rod. MT 265, rio Santa Rita.",NA,NA,"Mata de galeria.","HUEFS0046962","Angiospermae","Caryophyllales","Lindau","HUEFS0046962","Mato Grosso","Porto Espiridião",NA,NA,"E.Melo",NA,NA,"Caryophyllanae",NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA
"203","2019-10-07 09:19:10-03","UEFS","HUEFS","178257","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1237","2009","10","27",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178257","Angiospermae","Caryophyllales","Benth.","HUEFS0178257","Pernambuco","Igarassu","-35.000833","-7.842222","E.Melo","156","156","Caryophyllanae","35W0'3''","7S50'32''","2017","03",NA,NA,NA,NA,NA,NA,NA
"204","2019-10-07 09:19:10-03","UEFS","HUEFS","40414","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Andrade-Lima, D.de","789085","1978","03","22",NA,"Brasil","Ärea projeto Suape. Mata do Paiva.",NA,NA,"Mata.","HUEFS0040414","Angiospermae","Caryophyllales","Benth.","HUEFS0040414","Pernambuco","Cabo",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-10-07 09:19:10-03","UEFS","HUEFS","89750","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata","Isótipo","Schomburck, R.","1265","1845","04",NA,NA,"Guiana",NA,NA,NA,NA,"HUEFS0089750","Angiospermae","Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:19:09-03","UEFS","HUEFS","34330","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jost, T.","310","1996","05","30",NA,"Brasil","Fazenda do Bu, margem esquerda do Rio Bu.",NA,NA,"Floresta Ombrófila Aberta.","HUEFS0034330","Angiospermae","Caryophyllales","Benth.","HUEFS0034330","Bahia","Conde","-37.6105995178223","-11.8135995864868","E.Melo",NA,NA,"Caryophyllanae",NA,NA,"1999","08","31737","auto",NA,NA,NA,NA,NA
"207","2019-10-07 09:19:09-03","UEFS","HUEFS","18859","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E.","476","1991","01","15",NA,"Brasil","Nova Esperança.",NA,NA,NA,"HUEFS0018859","Angiospermae","Caryophyllales","Benth.","HUEFS0018859","Bahia","Wenceslau Guimarães","-39.4794006347656","-13.686900138855",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA
"208","2021-03-04 11:15:45-03","UEFS","HUEFS","239396","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Bigio, N.C.","1837","2015","06","09",NA,"Brasil","REBIO Jaru. Rio Machado, margem esquerda, beira do rio Machado.",NA,NA,NA,"HUEFS0239396","Angiospermae","Caryophyllales","Benth.","HUEFS0239396","Rondônia","Vale do Anari","-62.1856002807617","-9.86305999755859","B.M.T.Walter","97","97","Caryophyllanae","61W57'97''","10S4'71''","2018","08","86027","auto",NA,NA,NA,NA,NA
"209","2019-10-07 09:19:10-03","UEFS","HUEFS","106481","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Árbocz, G.F.","3113","1996","11","07",NA,"Brasil","Margem da estrada entre Claúdia e Sinop.",NA,NA,"Borda de floresta Ombrófila aberta.","HUEFS0106481","Angiospermae","Caryophyllales","Benth.","HUEFS0106481","Mato Grosso","Sinop","-55.221389","-11.678333","E.Melo",NA,NA,"Caryophyllanae","55W13'17''","11S40'42''","2016","12",NA,NA,NA,NA,NA,NA,NA
"210","2019-10-07 09:19:09-03","UEFS","HUEFS","15037","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","897","1994","01","14",NA,"Brasil",NA,NA,NA,NA,"HUEFS0015037","Angiospermae","Caryophyllales","Benth.",NA,"Bahia","Cravolândia","-39.7","-13.5","E.Melo",NA,NA,"Caryophyllanae","39W42'","13S30'","2017","02",NA,NA,NA,NA,NA,NA,NA
"211","2019-10-07 09:19:10-03","UEFS","HUEFS","158596","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Myrtaceae Class","60","2008","08","02",NA,"Brasil","Rodovia para Itubera (BA 001). Reserva de Michelin. Cachoeira da Pancada Grande.",NA,NA,"Mata atlântica.","HUEFS0158596","Angiospermae","Caryophyllales","Benth.","HUEFS0158596","Bahia","Igrapiúna","-39.166667","-13.783333","E.Melo",NA,NA,"Caryophyllanae","39W10'","13S47'","2016","08",NA,NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:19:10-03","UEFS","HUEFS","120562","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Couto, A.P.L.","193","2006","07","30",NA,"Brasil",NA,NA,NA,"Floresta estacional","HUEFS0120562","Angiospermae","Caryophyllales","Benth.","HUEFS0120562","Bahia","Lençóis","-41.383333","-12.566667",NA,"600","600","Caryophyllanae","41W23'0''","12S34'0''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:19:10-03","UEFS","HUEFS","178258","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1051","2009","08","11",NA,"Brasil","Mata de Piedade. Área protegida propriedade da usina Sao José.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178258","Angiospermae","Caryophyllales","Benth.","HUEFS0178258","Pernambuco","Igarassu","-35.003889","-7.829722","E.Melo","87","87","Caryophyllanae","35W0'14''","7S49'47''","2017","03",NA,NA,NA,NA,NA,NA,NA
"214","2019-10-07 09:19:10-03","UEFS","HUEFS","178259","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1473","2010","04","19",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178259","Angiospermae","Caryophyllales","Benth.","HUEFS0178259","Pernambuco","Igarassu","-35.004167","-7.8325",NA,"53","53","Caryophyllanae","35W0'15''","7S49'57''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-10-07 09:19:10-03","UEFS","HUEFS","178260","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1469","2010","03","09",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178260","Angiospermae","Caryophyllales","Benth.","HUEFS0178260","Pernambuco","Igarassu","-35.007778","-7.836667",NA,"79","79","Caryophyllanae","35W0'28''","7S50'12''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-10-07 09:19:10-03","UEFS","HUEFS","178261","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1359","2009","12","15",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178261","Angiospermae","Caryophyllales","Benth.","HUEFS0178261","Pernambuco","Igarassu","-34.997222","-7.835278",NA,"121","121","Caryophyllanae","34W59'50''","7S50'7''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-07 09:19:10-03","UEFS","HUEFS","178262","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1308","2009","11","23",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178262","Angiospermae","Caryophyllales","Benth.","HUEFS0178262","Pernambuco","Igarassu","-35.003889","-7.832778",NA,"92","92","Caryophyllanae","35W0'14''","7S49'58''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-10-07 09:19:10-03","UEFS","HUEFS","178263","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1297","2009","11","22",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica Semidecidual.","HUEFS0178263","Angiospermae","Caryophyllales","Benth.","HUEFS0178263","Pernambuco","Igarassu","-34.9975","-7.839722",NA,"129","129","Caryophyllanae","34W59'51''","7S50'23''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-10-07 09:19:10-03","UEFS","HUEFS","196991","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"García G, J.D.","1297","2009","11","22",NA,"Brasil","Mata de Piedade.",NA,NA,"Mata Atlântica semidecidual.","HUEFS0196991","Angiospermae","Caryophyllales","Benth.","HUEFS0196991","Pernambuco","Igarassu","-34.9975","-7.839722",NA,"129","129","Caryophyllanae","34W59'51''","7S50'23''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-10-07 09:19:10-03","UEFS","HUEFS","217132","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gomes, L.A.","426","2012","04","20",NA,"Brasil","RSV Mata do Junco:solo arenoso, borda da trilha.",NA,NA,"Mata Atlântica.","HUEFS0217132","Angiospermae","Caryophyllales","Benth.","HUEFS0217132","Sergipe","Capela","-37.051389","-10.519444","E.Melo",NA,NA,"Caryophyllanae","37W3'5''","10S31'10''","2015","11",NA,NA,NA,NA,NA,NA,NA
"221","2019-10-07 09:19:10-03","UEFS","HUEFS","224834","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E.","13208","2016","04","22",NA,"Brasil",NA,NA,NA,"Mata Altântica.","HUEFS0224834","Angiospermae","Caryophyllales","Benth.","HUEFS0224834","Bahia","Camaçari","-38.368611","-12.675833",NA,"50","50","Caryophyllanae","38W22'7''","12S40'33''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-10-07 09:19:10-03","UEFS","HUEFS","224850","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E.","13224","2016","04","29",NA,"Brasil","Estrada para Igaci.",NA,NA,"Mata.","HUEFS0224850","Angiospermae","Caryophyllales","Benth.","HUEFS0224850","Sergipe","Rosário do Catete","-36.969444","-10.558333",NA,"36","36","Caryophyllanae","36W58'10''","10S33'30''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:19:09-03","UEFS","HUEFS","28003","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Saar, E.","4728","1997","01","30",NA,"Brasil","Caminho para Mata de Remanso.",NA,NA,"mata com algumas espécies emergentes com maçaranduba, quina, pau-dolho.","HUEFS0028003","Angiospermae","Caryophyllales","Benth.","HUEFS0028003 HUEFS0028003_01","Bahia","Lençóis","-41.362778","-12.596944",NA,"490","490","Caryophyllanae","41W21'46''","12S35'49''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-10-07 09:19:09-03","UEFS","HUEFS","29098","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Gasson, P.","PCD6202","1997","03","12",NA,"Brasil","Pai Inácio, próximo a Br 142.",NA,NA,"Solo arenoso com afloramentos rochosos.","HUEFS0029098","Angiospermae","Caryophyllales","Benth.","HUEFS0029098","Bahia","Palmeiras","-41.45","-12.466667",NA,"1000","1000","Caryophyllanae","41W27'0''","12S28'0''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-10-07 09:19:09-03","UEFS","HUEFS","35693","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","2635","1999","02","04",NA,"Brasil","Estrada velha para Lençóis. 5Km do entrocamento com a estrada Andaraí-BR 242.",NA,NA,NA,"HUEFS0035693","Angiospermae","Caryophyllales","Benth.","HUEFS0035693","Bahia","Andaraí","-41.344444","-13.746111",NA,NA,NA,"Caryophyllanae","41W20'40''","13S44'46''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-10-07 09:19:09-03","UEFS","HUEFS","32789","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Schomburck, R.","1265","1929",NA,NA,NA,"Guiana",NA,NA,NA,NA,"HUEFS0032789","Angiospermae","Caryophyllales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-10-07 09:19:09-03","UEFS","HUEFS","34327","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Jost, T.","217","1996","02","01",NA,"Brasil","Fazenda do Bu, Mata do Fundão II.",NA,NA,"Floresta Ombrófila Aberta.","HUEFS0034327","Angiospermae","Caryophyllales","Benth.","HUEFS0034327","Bahia","Esplanada","-37.733333","-12.01","E.Melo",NA,NA,"Caryophyllanae","37W44'","12S0'36''","1999","08",NA,NA,NA,NA,NA,NA,NA
"228","2019-10-07 09:19:09-03","UEFS","HUEFS","36566","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E.","2656","1999","03","20",NA,"Brasil","Estrada para a Sede da Reserva. Picada da bandeira.",NA,NA,"Mata antropizada.","HUEFS0036566","Angiospermae","Caryophyllales","Benth.","HUEFS0036566","Bahia","Una","-39.062778","-15.183056",NA,"50","50","Caryophyllanae","39W3'46''","15S10'59''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-10-07 09:19:10-03","UEFS","HUEFS","38303","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","2992","1999","06","19",NA,"Brasil","ca. 2km do rio Jacuípe. Estrada para a estação TQ 45 da Petrobrás.",NA,NA,"Mata antropizada, beira de estrada.","HUEFS0038303","Angiospermae","Caryophyllales","Benth.","HUEFS0038303","Bahia","São Sebastião do Passé","-38.469722","-12.438056",NA,"145","145","Caryophyllanae","38W28'11''","12S26'17''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-10-07 09:19:10-03","UEFS","HUEFS","38312","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","3001","1999","06","19",NA,"Brasil",NA,NA,NA,"Capoeira.","HUEFS0038312","Angiospermae","Caryophyllales","Benth.","HUEFS0038312","Bahia","Itanagra","-38.144167","-12.326944","E.Melo","80","80","Caryophyllanae","38W8'39''","12S19'37''","2000","11",NA,NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:19:10-03","UEFS","HUEFS","38338","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","3027","1999","06","20",NA,"Brasil","BA 093. Ca. 27km da Linha Verde (Massarandupió).",NA,NA,"Mata ombrófila antropizada, solo encharcado arenoso.","HUEFS0038338","Angiospermae","Caryophyllales","Benth.","HUEFS0038338","Bahia","Entre Rios","-37.984167","-12.1325",NA,"100","100","Caryophyllanae","37W59'3''","12S7'57''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-07 09:19:10-03","UEFS","HUEFS","44834","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Oliveira, R.P.","540","2000","05","05",NA,"Brasil","ca. 10km na estrada para Ituberá.",NA,NA,"Borda de mata antropizada.","HUEFS0044834","Angiospermae","Caryophyllales","Benth.","HUEFS0044834","Bahia","Nilo Peçanha","-39.115278","-13.655833",NA,"5","5","Caryophyllanae","39W6'55''","13S39'21''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-07 09:19:10-03","UEFS","HUEFS","44842","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Oliveira, R.P.","548","2000","05","05",NA,"Brasil","estrada para a praia de Prati Gi, ca. 1km do entroncamento.",NA,NA,"Borda da Mata.","HUEFS0044842","Angiospermae","Caryophyllales","Benth.","HUEFS0044842","Bahia","Ituberá","-39.117778","-13.672222",NA,"20","20","Caryophyllanae","39W7'4''","13S40'20''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-07 09:19:10-03","UEFS","HUEFS","48114","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Silva, B.M.","87","2000","09","02",NA,"Brasil",NA,NA,NA,NA,"HUEFS0048114","Angiospermae","Caryophyllales","Benth.","HUEFS0048114","Bahia","Itanagra","-38.133333","-12.316667",NA,NA,NA,"Caryophyllanae","38W8'","12S19'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-07 09:19:10-03","UEFS","HUEFS","48326","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Walter, B.M.T.","4053","1998","01","28",NA,"Brasil","Córrego Bateinhas. Reservatório em formação do AHE Serra da Mesa - Segmento I - Grande Lago.",NA,NA,"Mata de Galeria de afluente do córrego Bateinhas.","HUEFS0048326","Angiospermae","Caryophyllales","Benth.","HUEFS0048326","Goiás","Minaçu","-48.333333","-13.833333","E.Melo",NA,NA,"Caryophyllanae","48W20'","13S50'","2000","10",NA,NA,NA,NA,NA,NA,NA
"236","2019-10-07 09:19:10-03","UEFS","HUEFS","68590","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","3880","2002","12","13",NA,"Brasil","Marimbus",NA,NA,"Vegetação arbustiva antropizada. Área alagada, ilha fluvial.","HUEFS0068590","Angiospermae","Caryophyllales","Benth.","HUEFS0068590","Bahia","Lençóis","-41.324444","-12.6675",NA,"320","360","Caryophyllanae","41W19'28''","12S40'3''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-07 09:19:10-03","UEFS","HUEFS","68619","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"França, F.","3908","2002","12","13",NA,"Brasil","Marimbus",NA,NA,"Vegetação arbustivo-arbórea de várzea. Área alagada, margem do alagado.","HUEFS0068619","Angiospermae","Caryophyllales","Benth.","HUEFS0068619","Bahia","Lençóis","-41.339722","-12.678889",NA,"320","360","Caryophyllanae","41W20'23''","12S40'44''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-07 09:19:09-03","UEFS","HUEFS","17412","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Carvalho, A.M.de","1076","1981","12","22",NA,"Brasil",NA,NA,NA,NA,"HUEFS0017412","Angiospermae","Caryophyllales","Benth.","HUEFS0017412","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"239","2019-10-07 09:19:09-03","UEFS","HUEFS","18708","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Melo, E.","946","1994","04","01",NA,"Brasil",NA,NA,NA,NA,"HUEFS0018708","Angiospermae","Caryophyllales","Benth.","HUEFS0018708","Bahia","Vera Cruz","-38.6086006164551","-12.9603004455566",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"27816","auto",NA,NA,NA,NA,NA
"240","2019-10-07 09:19:10-03","UEFS","HUEFS","40415","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Ataíde, M.","55","1973","03","30",NA,"Brasil","Dois irmãos.",NA,NA,NA,"HUEFS0040415","Angiospermae","Caryophyllales","Benth.","HUEFS0040415","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"241","2019-10-07 09:19:10-03","UEFS","HUEFS","40412","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Barreto, R.A.A.","83083","1983","03","18",NA,"Brasil","Mata de Dois Irmãos. Estação da COMPESA.",NA,NA,NA,"HUEFS0040412","Angiospermae","Caryophyllales","Benth.","HUEFS0040412","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"242","2019-10-07 09:19:10-03","UEFS","HUEFS","40413","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Barreto, R.A.A.","8386","1986","04","08",NA,"Brasil","Mata de Dois irmãos. Estação da Compesa, a beira do açude.",NA,NA,NA,"HUEFS0040413","Angiospermae","Caryophyllales","Benth.","HUEFS0040413","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"243","2019-10-07 09:19:10-03","UEFS","HUEFS","44437","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Mello-Silva, R.","CFCR7354","1984","12","20",NA,"Brasil","Mata mesófila, perto do trevo da entrada da cidade.",NA,NA,NA,"HUEFS0044437","Angiospermae","Caryophyllales","Benth.","HUEFS0044437","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"244","2019-10-07 09:19:09-03","UEFS","HUEFS","31787","PreservedSpecimen","Plantae","Polygonaceae","Coccoloba","striata","Coccoloba striata",NA,"Pinto, G.C.P.","1395","1995",NA,NA,NA,"Brasil","Parque São Bartolomeu Rio do Cobre",NA,NA,NA,"HUEFS0031787","Angiospermae","Caryophyllales","Benth.","HUEFS0031787","Bahia","Salvador","-38.510799407959","-12.9710998535156","E.Melo",NA,NA,"Caryophyllanae",NA,NA,"1998","07","26018","auto",NA,NA,NA,NA,NA
