"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"247","2020-11-04 11:15:05-03","ESALQ","ESA","68580","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Proença, C.","Romão, G.O. ; Mazine, F.F.","1999","03","30","Brasil","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"ESA068580","ESA068580",NA,NA,NA,NA,NA,NA,NA,"92112","auto","31.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"248","2020-11-04 11:15:05-03","ESALQ","ESA","130883","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Caliari, C.P.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","27","Brasil","Rio de Janeiro","Barra Mansa","-22.5732","-44.0993","-22.5732","-44.0993","ESA130883",NA,"501","501","Árvore.","2013",NA,NA,"Fragmento 53 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",NA,NA,"36086.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"249","2020-11-04 11:15:05-03","ESALQ","ESA","6594","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Capellari Jr., L.","Masccheroni Jr., O.C.","1990","10","14","Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,"ESA006594","ESA006594",NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"250","2020-11-04 11:15:05-03","ESALQ","ESA","40099","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Hatschbach, G.","Ziller, S.R. ; Maschio, W.","1995","10","19","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"ESA040099","ESA040099",NA,NA,NA,NA,NA,NA,NA,"37295","auto","1002.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"251","2020-11-04 11:15:05-03","ESALQ","ESA","7683","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Fleming, P.M.","1991","01","01","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA007683","ESA007683",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"252","2020-11-04 11:15:05-03","ESALQ","ESA","82769","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","Raddi","Chaddad Jr., J.","Chaddad Jr., J.","2002","10","17","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA082769","ESA082769",NA,NA,NA,NA,NA,NA,NA,"44778","auto","108.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"253","2020-11-04 10:56:25-03","ESALQ","ESA","134982","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Sterdi, T.F.","2014","10","27","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA134982",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-04 11:15:05-03","ESALQ","ESA","7817","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Nogueira, S.F.",NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA007817","ESA007817",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"255","2020-11-04 11:15:05-03","ESALQ","ESA","3368","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Foltram, A.M.T.","1987","10","16","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA003368","ESA003368",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"256","2020-11-04 11:15:05-03","ESALQ","ESA","10337","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Barreto, K.D. et al.","1993","03","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA010337","ESA010337",NA,NA,NA,NA,NA,NA,NA,"44778","auto","146.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"257","2020-11-04 11:15:05-03","ESALQ","ESA","108945","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Filiage, H. D. & Torres, G. A.","Filiage, H. D.","2008","10","24","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA108945","ESA108945",NA,NA,NA,"2008","09","24",NA,"44778","auto","4.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"258","2020-11-04 11:15:05-03","ESALQ","ESA","8138","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Lima, L.O.","1992","11","03","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA008138","ESA008138",NA,NA,NA,NA,NA,NA,NA,"44778","auto","3.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"259","2020-11-04 11:15:05-03","ESALQ","ESA","18140","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Ivanauskas, N.M.","Ivanauskas, N.M.","1994","06","20","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA018140","ESA018140",NA,NA,NA,NA,NA,NA,NA,"44778","auto","146.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"260","2020-11-04 11:15:05-03","ESALQ","ESA","111449","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Formiga, J.A. & Milan. M.A.P.",NA,"2008","10","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA111449","ESA111449",NA,NA,NA,"2008","10","14",NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"261","2020-11-04 11:15:05-03","ESALQ","ESA","10339","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Barreto, K.D. et al.","1993","04","16","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA010339","ESA010339",NA,NA,NA,NA,NA,NA,NA,"44778","auto","290.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"262","2020-11-04 11:15:05-03","ESALQ","ESA","63973","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Bufo, L.V.B. ; Sabadim, P.C.",NA,NA,NA,"Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,"ESA063973","ESA063973",NA,NA,NA,NA,NA,NA,NA,"19715","auto","111.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"263","2020-11-04 11:15:05-03","ESALQ","ESA","5420","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Zinsly, G.","1989","10","17","Brasil","São Paulo","Tietê","-47.7099990844727","-23.1000003814697",NA,NA,"ESA005420","ESA005420",NA,NA,NA,NA,NA,NA,NA,"26682","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"264","2020-11-04 11:15:05-03","ESALQ","ESA","119864","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Abe, C.A.","Abe, C.A.","2007","09","03","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA119864",NA,NA,NA,NA,"2007","09","20","Departamento de Horticultura.","44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"265","2020-11-04 11:15:05-03","ESALQ","ESA","130882","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Caliari, C.P.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","22","Brasil","São Paulo","São José dos Campos","-23.1227","-45.833","-23.1227","-45.833","ESA130882",NA,"547","547","Árvore.","2013",NA,NA,"Fragmento 27 (TAV). Floresta Ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",NA,NA,"36085.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"266","2020-11-04 11:15:05-03","ESALQ","ESA","80959","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Krieger, L.","Krieger, L. et al.","1988","11","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"ESA080959","ESA080959",NA,NA,NA,NA,NA,NA,"Caparaó Velho",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"267","2020-11-04 10:56:25-03","ESALQ","ESA","140862","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Andrade, R.C.; Koch, I.; Rodrigues, R.R.; Souza, V.C; Brito, A.C.S.; Cardinelli; L.S.; Le Bourlegat, J.M.G.; Zaniratto, C.P.","2017","04","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.1625","-22.7783","-43.1625","-22.7783","ESA140862",NA,NA,NA,"Árvore, 1,5 m","2017","04","22","Trilha do Palmito, Base dos Fuzileiros Navais, Ilha do Governador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-04 11:15:05-03","ESALQ","ESA","28645","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Moncaio, E. et al.","1994","10","13","Brasil","São Paulo","Paulo Faria",NA,NA,NA,NA,"ESA028645","ESA028645",NA,NA,NA,NA,NA,NA,NA,NA,NA,"208.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"269","2020-11-04 11:15:05-03","ESALQ","ESA","27499","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Vilela, L.G.V. ; Taglialegna, G.H.F.",NA,NA,NA,"Brasil","Minas Gerais","Alterosa","-46.1431007385254","-21.2492008209229",NA,NA,"ESA027499","ESA027499",NA,NA,NA,NA,NA,NA,NA,"21741","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-04 11:15:05-03","ESALQ","ESA","72232","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Vilela, L.G.V. ; Taglialegna, G.H.F.",NA,NA,NA,"Brasil","Minas Gerais","Alterosa","-46.1431007385254","-21.2492008209229",NA,NA,"ESA072232","ESA072232",NA,NA,NA,NA,NA,NA,NA,"21741","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"271","2020-11-04 11:15:05-03","ESALQ","ESA","99352","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Arantes, A.A.","Santos, A.P.M.","2003","11","07","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"ESA099352","ESA099352",NA,NA,NA,"2004","06","18",NA,"58223","auto","155.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"272","2020-11-04 11:15:05-03","ESALQ","ESA","7826","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Sakomoto, M.M.","1991","01","01","Brasil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697",NA,NA,"ESA007826","ESA007826",NA,NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"273","2020-11-04 11:15:05-03","ESALQ","ESA","6598","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Favoretto, A.S.","Canci, P.L.V.","1990","10","23","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA006598","ESA006598",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"274","2020-11-04 11:15:05-03","ESALQ","ESA","27443","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Ewert, M.A.","1995","10","21","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA027443","ESA027443",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"275","2020-11-04 11:15:05-03","ESALQ","ESA","51013","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Toledo, A.C.","Toledo, A.C.","2005","10","09","Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,"ESA051013","ESA051013",NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"276","2020-11-04 11:15:05-03","ESALQ","ESA","130881","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Caliari, C.P.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","27","Brasil","Rio de Janeiro","Volta Redonda","-22.5903","-44.0871","-22.5903","-44.0871","ESA130881",NA,"479","479","Árvore.","2013",NA,NA,"Fragmento 54 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",NA,NA,"36084.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"277","2020-11-04 11:15:05-03","ESALQ","ESA","20691","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Barraca, S.A. et al.","1994","10","12","Brasil","São Paulo","Icém","-49.189998626709","-20.3400001525879",NA,NA,"ESA020691","ESA020691",NA,NA,NA,NA,NA,NA,NA,"14956","auto","17.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"278","2020-11-04 11:15:05-03","ESALQ","ESA","7638","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Silveira, R.M.","1989","10","02","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"ESA007638","ESA007638",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-04 11:15:05-03","ESALQ","ESA","17569","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Ivanauskas, N.M.","1994","06","20","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA017569",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto","146.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"280","2020-11-04 11:15:05-03","ESALQ","ESA","51518","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Altran, W.S.","Altran, W.S.","2005","10","30","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA051518",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"281","2020-11-04 11:15:05-03","ESALQ","ESA","634","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"alunos","1955","01","01","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA000634",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"282","2020-11-04 11:15:05-03","ESALQ","ESA","108486","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Cortinove et al.","Cortinove","2009","10","14","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA108486","ESA108486",NA,NA,NA,"2009","10","14",NA,"44778","auto","5.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"283","2020-11-04 11:15:05-03","ESALQ","ESA","119858","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Onishi, A.R.","Onishi, A.R.","2007","09","10","Brasil","São Paulo","Avaré","-48.9199981689453","-23.0900001525879",NA,NA,"ESA119858",NA,NA,NA,NA,"2007","09","26","Fazenda Três Coqueiros.","29856","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"284","2020-11-04 11:15:05-03","ESALQ","ESA","91575","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Viani, R.A.G.","Viani, R.A.G. et al.","2005","02","01","Brasil","São Paulo","Bofete","-48.25","-23.1000003814697",NA,NA,"ESA091575",NA,NA,NA,NA,NA,NA,NA,NA,"29333","auto","549.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"285","2020-11-04 11:15:05-03","ESALQ","ESA","6293","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Rodrigues, R.R.","Malagodi, M.A.S.","1990","10","28","Brasil","São Paulo","Jarinu","-46.7200012207031","-23.1000003814697",NA,NA,"ESA006293","ESA006293",NA,NA,NA,NA,NA,NA,NA,"13582","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-04 11:15:05-03","ESALQ","ESA","7105","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Souza, V.C.","Ventura, D.","1991","01","01","Brasil","São Paulo","Lucélia","-51.0099983215332","-21.7199993133545",NA,NA,"ESA007105","ESA007105",NA,NA,NA,NA,NA,NA,NA,"32136","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"287","2020-11-04 11:15:05-03","ESALQ","ESA","35139","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Kawasaki, M.L.","Souza, V.C. et al.","1994","10","01","Brasil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"ESA035139","ESA035139",NA,NA,NA,NA,NA,NA,NA,"29574","auto","12312.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"288","2020-11-04 11:15:05-03","ESALQ","ESA","110536","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Mendes, A. & Mari, C.","Mendes, A.","2008","10","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA110536","ESA110536",NA,NA,NA,"2008","10","15",NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"289","2020-11-04 11:15:05-03","ESALQ","ESA","112819","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Bordini, G.P.","Bordini, G.P.","2010","10","20","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA112819","ESA112819",NA,NA,NA,"2010","10","20",NA,"44778","auto","1.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 11:15:05-03","ESALQ","ESA","114336","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Zucon, A.R.S.","2009","10","01","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA114336","ESA114336",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"291","2020-11-04 11:15:05-03","ESALQ","ESA","65331","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Zotelli Jr., J.","Ferraz, M.A. ; Zotelli Jr., J.","1997","10","13","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA065331","ESA065331",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"292","2020-11-04 11:15:05-03","ESALQ","ESA","16816","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Vieira, G.F.","Vieira, G.F.R.","1994","11","09","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA016816","ESA016816",NA,NA,NA,NA,NA,NA,NA,"44778","auto","2.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"293","2020-11-04 11:15:05-03","ESALQ","ESA","112782","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Torelli, G.A.","Azevedo, B.P.","2010","10","01","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA112782","ESA112782",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"294","2020-11-04 11:15:05-03","ESALQ","ESA","114314","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,NA,"Mantega, B.M.","2009","10","31","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"ESA114314","ESA114314",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-04 11:15:05-03","ESALQ","ESA","131868","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Souza, V.C.","Souza, V.C. ; Santinati, M.A.S.","2014","08","17","Brasil","São Paulo","Coronel Macedo","-49.310001373291","-23.6299991607666",NA,NA,"ESA131868",NA,NA,NA,"Árvore, ca. 3 m alt. Vegetativo.","2014","08","17","Estrada Coronel Macedo - Itaberá, ca. 20 km de Coronel Macedo, Estrada secundária para vilarejo, saindo do Km 249 Rodovia Eduardo Saigh. Área perturbada, com pequenos remanescentes de Floresta Estacional Semidecidual.","18962","auto","38436.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"296","2020-11-04 11:15:05-03","ESALQ","ESA","129811","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava",NA,"Souza, V.C.","Souza, V.C.","2014","05","24","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA129811",NA,"660","660","Arbusto, ca. 2 m alt.; frutos imaturos verdes.","2014","05","26","Estrada Itararé - Bonsucesso de Itararé, Fazenda Ibiti. Floresta Ombrófila Mista.","27729","auto","38362.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"297","2021-01-14 15:32:11-03","MN","R","161983","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Legrand","Freire Allemão, F. 705; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"R010052765","R010052765_001 R010052765_002",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-01-14 15:32:11-03","MN","R","231808","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.",NA,"Silva, N.G.",NA,NA,NA,"Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"R010033562",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-04-02 11:40:58-03","UFPI","TEPB","31506","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","Amorim, J. C.","Amorim, J.C.","2017","07","10","Brasil","Piauí","Castelo do Piauí","-41.548611","-5.315833","41°32'55W","5°18'57S",NA,NA,"243","243","Tronco tortuoso, de casca lisa, ramos novos quadrangulares e pubescentes, flores pequenas, brancas, solitárias. Ambiente: Cerrado <ll>dwc_commonname:</ll> goiaba","2017","11","16","Quintal",NA,NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-31 16:51:10-03","UFPI","TEPB","31334","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J. M. Monteiro","J. P. Cruz","2017","04","16","Brasil","Piauí","Canavieira","-43.688056","-7.688056","43°41'17W","07°41'17S",NA,NA,NA,NA,"Arbórea; Cor da flor branca; substrato argiloso. Ambiente: Cerrado",NA,NA,NA,"Comunidade Várzea-Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-22 17:46:19-03","UFPI","TEPB","31334","PreservedSpecimen","Plantae","Myrtaceae","Psidium","guajava","Psidium guajava","L.","J. M. Monteiro","J. P. CRUZ","2017","04","16","Brasil","Piauí","Canavieira","-43.688056","-7.688056","43°41'17W","07°41'17S",NA,NA,NA,NA,"Arbóreo; cor da flor: branca; substrato argiloso. Ambiente: Cerrado <ll>dwc_commonname:</ll> Goiaba",NA,NA,NA,"Comunidade Várzea-Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
