"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2338","2020-07-23 12:06:30-03","CEPLAC","CEPEC","92234","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,"M. Alves","M. Alves","2000","08","24","Brasil","Minas Gerais","jaboticatubas","Parque Nacional da Serra do Cipó, trilha para o Capão dos Palmitos em direção ao córrego dos Confins.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,"2133",NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"2339","2020-07-23 12:06:30-03","CEPLAC","CEPEC","42273","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,"T. S. dos Santos","M. S. Menandro","1986","05","13","Brasil","Minas Gerais","rio vermelho","Faz. Portão.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA,"29/10/1987",NA,NA,NA
"2340","2020-07-23 12:06:30-03","CEPLAC","CEPEC","18114","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,"G. L. Webster","S. A. Mori","1979","11","01","Brasil","Bahia","LENÇÓIS","Arredor da cidade, caminho p/ Barro Branco.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,"12929",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,"01/10/1983",NA,NA,NA
"2341","2020-07-23 12:06:30-03","CEPLAC","CEPEC","132922","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,"G. Hatschbach","J. M. Silva","2007","08","17","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"5916",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"2342","2020-07-23 12:06:30-03","CEPLAC","CEPEC","29630","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis guianensis",NA,"H. P. Bautista","L. M. C. Gonçalves","1981","09","03","Brasil","Bahia","SAÚDE","Serra da Saúde.","-40.45","-10.95","40W27'0","10S57'0",NA,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,"09/10/1981",NA,NA,NA
"2343","2020-07-23 12:06:30-03","CEPLAC","CEPEC","41848","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis guianensis",NA,"G. C. P. Pinto","G. C. P. Pinto","1985","09","20","Brasil","Bahia","MORRO DO CHAPÉU","Cachoeira do Agreste.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guarda-orvalho",NA,NA,"84",NA,NA,NA,NA,NA,"guianensis",NA,"98143","auto",NA,NA,NA,NA,"03/07/1987",NA,NA,NA
"2344","2020-07-23 12:06:30-03","CEPLAC","CEPEC","60293","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis obtusa",NA,"G. C. P. Pinto","H. P. Bautista","1983","11","17","Brasil","Bahia","palmeiras","Saindo da cidade. 15Km de Guiné.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,NA,NA,NA,"1302",NA,NA,NA,NA,NA,"obtusa",NA,"20767","auto",NA,NA,NA,NA,"10/03/1988",NA,NA,NA
"2345","2020-07-23 12:06:30-03","CEPLAC","CEPEC","29630","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis guianensis",NA,"H. P. Bautista","L. M. C. Gonçalves","1981","09","03","Brasil","Bahia","SAÚDE","Serra da Saúde.","-40.45","-10.95","40W27'0","10S57'0",NA,NA,NA,NA,NA,"180",NA,NA,NA,NA,NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,"09/10/1981",NA,NA,NA
"2346","2020-07-23 12:06:30-03","CEPLAC","CEPEC","41848","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis guianensis",NA,"G. C. P. Pinto","G. C. P. Pinto","1985","09","20","Brasil","Bahia","MORRO DO CHAPÉU","Cachoeira do Agreste.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guarda-orvalho",NA,NA,"84",NA,NA,NA,NA,NA,"guianensis",NA,"98143","auto",NA,NA,NA,NA,"03/07/1987",NA,NA,NA
"2347","2020-02-17 11:29:31-03","UEG","HUEG","664","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Batista, J.A.N.","Schmidt, A.; Miranda; et al.","2003","11","22","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Arbusto ( 50 cm); Campo rupestre, transição para campo limpo.","HUEG000664",NA,"687","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2348","2020-02-17 11:29:31-03","UEG","HUEG","666","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Pabst, G.F.J.","Menezes, L.C.; Miranda; et al.","2003","12","20","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Arbusto (1 m); Campo rupestre, transição para campo limpo.","HUEG000666",NA,"778","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2349","2020-02-17 11:29:31-03","UEG","HUEG","3574","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Franco, T.L.","2003","10","10","Brasil","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Frutos imaturos e secos, cápsula.; Campus UEG, cerrado sensu stricto.","HUEG003574",NA,"23","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2350","2020-02-17 11:29:31-03","UEG","HUEG","528","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Henrich, J.E.; Goldblatt, P.","Ramos, P.C.M.; Ferreira, G.A.","2002","12","07","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Arbusto","HUEG000528",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2351","2020-02-17 11:29:31-03","UEG","HUEG","5537","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Cruz, H.C.","2007","08","20","Brasil","Goiás","Anápolis",NA,"-48.976444","-16.222861","-48.976444","-16.222861",NA,NA,"Porte arboreo (2m), florescendo, flores monoica.; Base Aérea de Anápolis.","HUEG005537",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","2020-02-17 11:29:31-03","UEG","HUEG","6368","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Assis, C.M.; Proença, C.","Taxonomy class","1998","09","26","Brasil","Distrito Federal","Brasília",NA,"-47.833333","-15.866667","-47.833333","-15.866667","1070","1070","Arbusto com 1 m, inflorecência com flores amarelas, aclamídeas.; Jardim Botânico, cerradão.","HUEG006368",NA,"1288","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"2353","2020-02-17 11:29:31-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Proença, C.","Proença, C.","1999","11",NA,"Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-16.033333","-48.05","-16.033333","-48.05",NA,NA,NA,NA,NA,"2140a","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"2354","2020-02-17 11:29:31-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Assis, C.M.","Taxonomy Class of Universidade de Brasília",NA,NA,NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667","-47.833333","-15.866667",NA,NA,NA,NA,NA,"1288","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"2355","2020-02-17 11:29:31-03","UEG","HUEG","5538","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Cruz, H.C.","2007","08","20","Brasil","Goiás","Anápolis",NA,"-48.976444","-16.222861","-48.976444","-16.222861",NA,NA,"Porte arboreo 2m.; Base Aérea de Anápolis.","HUEG005538",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","2020-02-17 11:29:31-03","UEG","HUEG","3569","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Franco, T.L.","2003","12","15","Brasil","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Arbusto 1,50m frutos imaturos.; Campus UEG, cerrado sensu stricto.","HUEG003569",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2357","2020-02-17 11:29:31-03","UEG","HUEG","3570","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Capellari Júnior, L.","Ramos, P.C.M.; Franco, T.L.","2003","10","20","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"Arbusto (1m), frutos carnosos e imaturos.; Cerrado Sensu stricto","HUEG003570",NA,"62","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2358","2020-02-17 11:29:31-03","UEG","HUEG","734","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Henrich, J.E.; Goldblatt, P.","Ramos, P.C.M.; Ferreira, G.A.","2002","12","07","Brasil","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,"HUEG000734",NA,"s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2359","2020-02-17 11:29:31-03","UEG","HUEG","667","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Pabst, G.F.J.","Menezes, L.C.; Miranda; et al.","2003","10","11","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"Arbusto; Campo rupestre, transição para campo limpo.","HUEG000667",NA,"493","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2360","2009-11-26 13:50:03-02","INPA","INPAW","7474","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Worbes, M.","1981","12","18","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","2009-11-26 13:50:03-02","INPA","INPAW","9655","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","N.T. Silva","Silva, N.T.",NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","2009-11-26 13:50:03-02","INPA","INPAW","1349","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Almeida, J.C.de","1962","01","04","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2363","2009-11-26 13:50:03-02","INPA","INPAW","339","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Rodrigues, W.A.","1955","10","14","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2364","2009-11-26 13:50:03-02","INPA","INPAW","7609","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Maciel, U.",NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,"3-4-4",NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2365","2009-11-26 13:50:03-02","INPA","INPAW","8436","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.F. Co&#234;lho","Amaral, I.L. do","1982","12","14","Brasil","Amazonas","Tef&#233;",NA,"-64.7114","-3.35417",NA,NA,NA,NA,NA,NA,NA,"747",NA,NA,NA,NA,NA,NA,NA,"340205","auto","1983","03","03",NA,NA,NA,NA,NA
"2366","2020-11-19 14:06:09-03","Unimontes","MCMG","4070","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Mata seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","2020-11-19 14:06:09-03","Unimontes","MCMG","2971","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2368","2020-11-19 14:06:09-03","Unimontes","MCMG","3053","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2369","2020-11-19 14:06:09-03","Unimontes","MCMG","6195","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","09","29","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2370","2020-11-19 14:06:09-03","Unimontes","MCMG","6136","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","09","26","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 26' 47.5","S20° 13' 59.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2371","2020-11-19 14:06:09-03","Unimontes","MCMG","3223","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Neto, Santos D'Angelo.","Estagiarios LEPV |",NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Lagoinha Sitio Umuarama Cerrado","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2372","2020-11-19 14:06:09-03","Unimontes","MCMG","2557","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Santos, R.M.","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó Rio Cipo","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2373","2020-11-19 14:06:09-03","Unimontes","MCMG","4476","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Albl.",NA,"Nayara Motta |",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Rio CipóSerra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2374","2013-02-07 10:18:23-02","UMC","HUMC","1415","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis",NA,NA,"Tomasulo, P.L.","1998","07","06","Brazil","São Paulo","Itatinga","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,"515","Southern America",NA,NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2375","2019-12-20 18:46:31-03","UFSJ","HUFSJ","8451","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","; Maruyama, A","Maruyama, A; Martins, C","2015","11","24","Brasil","Goiás","Campo Alegre de Goiás","Faixa de servidão da BR-050","-48.387808","-17.888997","-48.387808","-17.888997","966","966","Arbusto ca. 1,3 m alt., inserida em Cerrado Stricto Senso. Frutos imaturos.","HUFSJ008451","HUFSJ008451_v00 HUFSJ008451_v01 HUFSJ008451_v02","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","11","24",NA,NA,NA,NA,NA
"2376","2019-02-27 14:02:04-03","UFSJ","HUFSJ","8526","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Maruyama, A","Maruyama, A; Martins, C","2015","11","24","Brasil","Goiás","Ipameri","Faixa de servidão da BR-050","-48.209928","-17.180819","-48.209928","-17.180819","910","910","Arvoreta ca. 3 m alt., inserida em Cerrado Stricto Senso. Frutos imaturos.","HUFSJ008526",NA,"251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","11","24",NA,NA,NA,NA,NA
"2377","2020-09-22 13:48:38-03","USP","SPFW","744","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Embrapa, CPATU","Withelm, D. Brita, L.S.","1992","09","30","Brasil","Pará","Caripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","2020-09-22 13:48:38-03","USP","SPFW","913","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","I. Cordeiro abr.2005","Ceccantini, G.C.T. Fernandez, M.H.","2000","07","12","Brasil","Mato Grosso","Rondonópolis",NA,"-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,NA,NA,NA,"1572",NA,NA,NA,NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2379","2020-09-22 13:48:38-03","USP","SPFW","686","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Embrapa, CPATU","Withelm, D. Silva, L.V.","1992","10","08","Brasil","Maranhão","São Luiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","2020-09-22 13:48:38-03","USP","SPFW","2751","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J.R. Pirani/ R.J.F. Garcia","Freire, G.Q. Nakamura, C.; Horta, L.A.D.; Cardim, R.H.H.","2007","04","13","Brasil","Minas Gerais","Matozinhos",NA,"-43.882333","-19.50775","43º52'56,4''W","19º30'27,9''S","758","758",NA,NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381","2020-09-22 13:48:38-03","USP","SPFW","2561","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","J.R. Pirani","Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","2006","10","24","Brasil","Minas Gerais","Matozinhos",NA,"-43.882333","-19.50775","43º52'56,4''W","19º30'27,9''S","758","758",NA,NA,NA,"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382","2020-09-22 13:48:38-03","USP","SPFW","2418","PreservedSpecimen","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","R.J.F. Garcia","Ceccantini, G.C.T. Garcia, R.J.F.; Melo Jr, J.C.F.","2006","07","22","Brasil","Minas Gerais","Matozinhos",NA,"-43.969944","-19.454361","43º58'11,8''W","19º27'15,7''S","711","711",NA,NA,NA,"2913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383","2021-04-08 17:12:40-03","UESB","HUESB","5003","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"França, F.; et al.; et al.","1999","05","01","Brasil","Bahia","Morro do Chapéu","15km L de Morro do Chapéu.","-41.202778","-11.615278","-41.202778","-11.615278","915","915","Árvore ca. 5,5m. Folha membranácea a cartácea. Fruto imaturo verde.",NA,NA,"2801",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","2021-04-08 17:12:40-03","UESB","HUESB","2880","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Couto, A.P.L.","2006","07","30","Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667","-41.383333","-12.566667","600","600","Troca de material.; Árvore ca de 12 m. Folhas membranáceas levemente discolor com a face abaxial verde brilhante e a face adaxial verde claro. Botões verde claro.; Floresta Estacional.",NA,NA,"182",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","2021-04-08 17:12:40-03","UESB","HUESB","4011","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.S.Carneiro-Torres","Harley, R.M.; E.B.Miranda; F.H.Magalhães; Silva.; E.B.Miranda; F.H.Magalhães; Silva.","2004","02","19","Brasil","Bahia","Canudos","Ca. 13 Km S da cidade, na estrada para Rosário.","-39.15","-10.072222","-39.15","-10.072222","504","504","Doação para identificação.; Árvore até 3,5m alt., com ramos meio pendentes. Látex branco. Tronco com ritidoma escamosa. Folhas cartáceas, verdes, concolores. Frutos uma cápsula glaboso-depressa, amarelo na base e vermelho na metade apical.",NA,NA,"54907",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"2386","2021-04-08 17:12:40-03","UESB","HUESB","5708","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Guedes, M.L.","Guedes, M.L.; Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Santana, D.L.; Loureiro, D.M.; Alves, L. de J.","2001","06","02","Brasil","Bahia","Lençóis","Chapada Diamantina. Assentamento Boqueirão, área de lote.","-41.288889","-12.241111","-41.288889","-12.241111",NA,NA,"Árvore. Folhas coriáceas, discolores.; Floresta Estacional Semidecidual.",NA,NA,"9037",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2001","10",NA,NA,NA,NA,NA,NA
"2387","2021-04-08 17:12:40-03","UESB","HUESB","4043","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","D.S.Carneiro-Torres","França, F.; J.Lobão, MNolasco,; T.Valverde.; J.Lobão, MNolasco,; T.Valverde.","2006","12","02","Brasil","Bahia","Morro do Chapéu","Estrada do Prefeito para Brejões.","-41.288611","-12.202778","-41.288611","-12.202778","1054","1054","Material tratdo com álcool comercial puro. Doação para identificação.; Arvoreta c. 3 m. Folha membranácea discolor. inflorescência amarelada com eixo vináceo.; Solo arenoso.",NA,NA,"5573",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"2388","2021-04-08 17:12:40-03","UESB","HUESB","4991","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.",NA,"Melo, E.; et al.; et al.","1999","11","17","Brasil","Bahia","Morro do Chapéu","Arredores da Cidade. Estrada para Utinga.","-42.591667","-11.57","-42.591667","-11.57","1055","1075","Arbusto 3m alt. Folhas membranáceas discolores. Frutos imaturos verde-vináceos.; Vegetação arbustivo árborea baixa, úmida. Solo com muito húmus.",NA,NA,"3146",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
