"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","class","fieldNumber","previousCatalogNumber"
"148","2019-05-06 11:53:24-03","UFU","HUFU","40336","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Heiden, G.","Guarino, E.S.G.; et al.","378","2000","09","04",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira, Borda da mata Riacho Fundo.","-48","-15.866667",NA,NA,NA,"Erva ereta, ca. 10 cm. Flores alvas.; Borda da mata. Solo argiloso.","HUFU00041971","HUFU00041971","2016","05","10",NA,NA,"-48","-15.866667",NA,NA,NA,NA,NA
"149","2019-05-06 11:53:24-03","UFU","HUFU","54441","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Delprete P.G.; Gomes-Klein, V.L.; et al.","8978","2004","10","24",NA,"Brasil","Goiás","Cocalzinho","Serra dos Pirineus, Parque Estadual da Serra dos Pirineus, após a segunda porteira, saindo da Fazenda Capitão do Mato sentido para Morro cabeludo.",NA,NA,NA,NA,NA,"Cerrado sensu.","HUFU00046634","HUFU00046634","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-05-06 11:53:24-03","UFU","HUFU","54442","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Delprete P.G.; Gomes-Klein, V.L.; et al.","8960","2004","10","24",NA,"Brasil","Goiás","Cocalzinho","Serra dos Pirineus, Parque Estadual da Serra dos Pirineus, após a segunda porteira, saindo da Fazenda Capitão do Mato sentido para Morro cabeludo.",NA,NA,NA,NA,NA,"Cerrado sensu.","HUFU00046635","HUFU00046635","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-04 12:47:41-03","UFU","HUFU","58150","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Heiden, G.","Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","8375","2010","09","22",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Galheiros, Próximo ao vilareijo de Galheiros.","-43.792222","-18.289444","1296","1296",NA,"Subarbusto, ca, de 0,1 m alt. Brácteas involucrais verdes, corola do raio branca, corola do disco amarela.; Campo rupestre.","HUFU00041970","HUFU00041970","2016","05","10",NA,NA,"-43.792222","-18.289444",NA,NA,NA,NA,NA
"152","2019-05-06 11:53:24-03","UFU","HUFU","64542","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Pacheco, R.A.","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","274","2012","10","02",NA,"Brasil","Goiás","Cocalzinho de Goiás","Cidade de Pedras, Ca. de 20km de Cocalzinho.","-48.776111","-15.811944","1192","1192",NA,"Erva, ca. 0,10m. Brácteas involucrais verdes; flores do raio com pétalas brancas, flores do disco e ramos do estilete amarelos.; Cerrado rupestre. Campina, solo arenoso.","HUFU00046633","HUFU00046633","2012","10",NA,NA,NA,"-48.776111","-15.811944",NA,NA,NA,NA,NA
"153","2019-05-06 11:53:24-03","UFU","HUFU","67887","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Silva, M.A. da","Silva, M.A. da; Alvarenga, D.","7384","2011","07","28",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Folha: SD-23-Y-C. Área do Cristo Redentor, entre o córrego Tapera e Taperinha.","-47.85","-15.866667","1100","1100",NA,"Erva ca. 0,20 m alt. Capítulos do raio cor branca, do disco com flores amarelas. Folhas reduzidas, verde vináceas. Caule verde esbranquiçado. Raiz ramificada.; Campo sujo queimado há 22 dias.","HUFU00046630","HUFU00046630","2011","07","28",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"154","2019-08-08 09:59:15-03","UFU","HUFU","78442","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Pedrosa, L.G.","520","2018","06","28",NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, ca. 25cm. Flores alvas.; Campo rupestre.","HUFU00076054",NA,"2019","03","15","44599","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-05-06 11:53:24-03","UFU","HUFU","6059","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Nakajima, J.N.; Romero, R. & Simão, D.G.","402","1994","08","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,2 m. Brácteas esverdeadas, corola ligulada branca e tubulosa amarela.; Campo limpo, 1 mês após queimada.","HUFU00057995","HUFU00057995","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-05-06 11:53:24-03","UFU","HUFU","5216","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","154","1994","02","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,1 m. Brácteas verdes, corola das flores marginais brancas.; Campo rupestre recém queimado.","HUFU00057998","HUFU00057998","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-05-06 11:53:24-03","UFU","HUFU","6124","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Simão, D.G.","1153","1994","08","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,15 m. Brácteas verdes, corola ligulada branca, tubulosa amarela.; Campo limpo após 1 mês de queimada.","HUFU00057997","HUFU00057997","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-05-06 11:53:24-03","UFU","HUFU","6123","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Simão, D.G.","1152","1994","08","23",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à torre de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,10 m. Brácteas verdes, corola ligulada branca, corola tubulosa amarela.; Campo limpo após 1 mês de queimada.","HUFU00057999","HUFU00057999","1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-05-06 11:53:24-03","UFU","HUFU","7489","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Barbosa, A.A.A.","880","1992","09","23",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva com flor alva.; Campo sujo pós queimada.","HUFU00046632","HUFU00046632","2005","02",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-05-06 11:53:24-03","UFU","HUFU","3361","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, J.N.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","285","1992","09","24",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Herbáceo, ca. 0,3 m. Capítulos com flores creme.; Cerrado.","HUFU00046631","HUFU00046631","1999","08",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-05-06 11:53:24-03","UFU","HUFU","57483","S","Plantae",NA,NA,"Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L.Nesom","Heiden, G.","Bringel, J.B.; et al.","540","2010","02","01",NA,"Brasil","Distrito Federal","Brasília","Estrada Asa Norte, Sobradinho próximo ao Posto Colorado.","-47.866667","-15.690833","1179","1179",NA,"Erva, ca. 15 cm.; Campo sujo.","HUFU00041927","HUFU00041927","2016","05","10",NA,NA,"-47.866667","-15.690833",NA,NA,NA,NA,NA
"162","2019-05-06 11:53:24-03","UFU","HUFU","63425","S","Plantae",NA,NA,"Asteraceae","Inulopsis","phoenix","Inulopsis phoenix","G.L.Nesom","Heiden, G.","Guarino, E.S.G.; et al.","830","2001","09","10",NA,"Brasil","Distrito Federal","Brasília","Vale do Córrego Riacho Fundo, margem direita, Vale do Córrego Riacho Fundo, na margem direita do mesmo. Entre Riacho fundo e a Fazenda Sucupira.","-48.016667","-15.866667","1000","1000",NA,"Erva, ca. 30 cm alt. Resto florais alvos.; Cerrado sentido restrito na encosta de um pequeno morro (cerrado rupestre), relevo levemente ondulado, afloramento rochoso, com pouca argila.","HUFU00041926","HUFU00041926","2016","05","10",NA,NA,"-48.016667","-15.866667",NA,NA,NA,NA,NA
"163","2019-08-06 10:39:27-03","FMM","FMM","169","MachineObservation","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom",NA,NA,NA,"2011","10","02",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.866558","-15.776428",NA,NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00169","FMM00169_v1 FMM00169_v2 FMM00169_v3",NA,NA,NA,NA,NA,"47°51'59.61W","15°46'35.14S",NA,NA,NA,NA,NA
"164","2021-02-12 18:59:09-03","UFMT","UFMT","2785","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Silva, G.H.","Cunha, C.N.; Borges Monteiro, J.R.; Amorim Neto, L.; Da Silva, N.E.","1351","1984","08","01",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Próximo à Torre da EMBRATEl","-55.749698638916","-15.460599899292",NA,NA,NA,"Amostra retirada para Atlas Polínico; Planta com sistema subterrâneo; rebrotando e florescendo após queimada, lígulas e flores tubulosas amarelas; cerrado",NA,NA,"2014","10",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-04 15:42:34-03","IF","SPSF","35323","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nelson","G.Heiden","J.B.Baitello","1751","2005","09","23","América do Sul","Brasil","SP","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFNovo;&nf;Campo limpo e Campo cerrado&nf;Herbácea até 35cm, flores creme.; GEOGRAFIA: Após 20 dias após queimada.;",NA,NA,"2011","06","17","12135","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"166","2021-02-08 12:36:30-03","UFRGS","ICN","186658","S","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L. Nesom","Heiden, G","Longhi-Wagner, HM; Alves, RJV","7040","1999","10","10","América do Sul","Brasil","MG","Itutinga","Serra de Carrancas","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,"2016","06","16","24458","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:00:45-03","IBt","SP","347426","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Teles, AM","Costa, CB; Fiaschi, P; Konno, T; Bitencourt, G","427","2000","12","06",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região de São José dos Alpes","-45.2776","-22.4066","1900","1900",NA,NA,NA,NA,"2005","06",NA,NA,NA,"-45.2776","-22.4066",NA,NA,NA,NA,NA
"168","2019-11-21 10:00:45-03","IBt","SP","166701","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Leitão Filho, HF","Furlan, A; Cordeiro, I; Pirani, JR","6464","1980","08","24",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 111 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"1985","08","12","31264","auto",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:00:45-03","IBt","SP","406261","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Nakajima, JN","Nakajima, JN; Romero, R; Simão, DG","434","1994","08","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra, 50 km da sede administrativa, Estrada para Sacramento, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:00:45-03","IBt","SP","16501","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Mamede, MCH","Russel, A","CGG3833","1897","11","20",NA,"Brasil","São Paulo","Itú",NA,"-47.2900009155273","-23.2600002288818",NA,NA,NA,"nº 229 do coletor","SP023484","SP023484","2012","05",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-02-20 10:39:50-03","IBt","SP","58207A","S","Plantae",NA,NA,"Asteraceae","Inulopsis","camporum","Inulopsis camporum","(Gardner) G.L.Nesom","Teles, AM","Kuhlmann, M","s.n.","1943","09","19",NA,"Brasil","São Paulo","São Paulo","Itaquera","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2005","06",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
