"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"149","2020-08-31 09:15:52-03","INPA","INPA","208190","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","spirale",NA,"Desmodium spirale","(Sw.) DC.","Ramos, JF","Queiróz, JBN de","303","2000","08","11","Southern America","Brasil","Acre","Rio Branco","Campus da UFAC, UTAL, Próximo ao V das UDS-UTAL.","-67.865076","-9.95599",NA,NA,NA,NA,"INPA0208190","INPA0208190 INPA0208190_e INPA0208190_e1",NA,NA,"2001",NA,"-67.865076","-9.95599",NA,NA,NA,NA,NA,NA,NA
"150","2021-01-04 11:29:44-03","UEMA","SLUI","4412","PreservedSpecimen","Plantae","Angiospermae",NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitche.",NA,"A. M. Miranda","5927","2009","05","13",NA,"Brasil","Piauí","Ribeiro Gonçalves",NA,"-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"SLUI004412",NA,"121004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-15 15:30:40-03","UNESP-RC","HRCB","53828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Miranda, A.M.","Miranda, A.M.","6048","2009","07","09",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"Subarbusto de ramos decumbentes, muito ramificado; caule verde; folhas menbranáceas; flores brancas; frutos imaturos verdes.",NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-15 15:30:40-03","UNESP-RC","HRCB","22749","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Tozzi, A.M.G.A.","Bernacci, L.C.","18017","1995","05","18",NA,"Brasil","São Paulo","Cardoso","Antigo Porto Militão","-49.9099998474121","-20.0799999237061",NA,NA,NA,"Subarbusto ca. 1m alt., flores róseas, frutos imaturos.",NA,NA,"22486","auto","1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-01-26 13:54:44-03","IMA","MAC","23854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","E.C.O.Chagas","A.C.Martins-Monteiro; Wagner","142","2005","09","10",NA,"Brasil","Alagoas","Maceió","Usina Cachoeira, Fazenda Boa Vista, margem do rio Saúde.","-35.708947","-9.649847",NA,NA,NA,"Arbusto. Flores rosas.; Mata Atlântica.","MAC0023854",NA,NA,NA,"2008","04","-35.708947","-9.649847","03",NA,NA,NA,NA,NA,NA
"154","2021-01-26 13:54:44-03","IMA","MAC","13976","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Chagas-Mota","I.A.Bayma","475","2000","12","21",NA,"Brasil","Alagoas","Campo Alegre","Fazenda Bicas, margem do riacho Branco (bacia do Jequiá), área de influência da barragem.","-36.3507995605469","-9.78194046020508",NA,NA,NA,"Erva com ca. de 50cm de altura. Flores brancas.&nf;; Capoeira.","MAC0013976",NA,"21899","auto","2008","02",NA,NA,"21",NA,NA,NA,NA,NA,NA
"155","2014-11-06 16:17:20-02","UFPB","EAN","17115","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill) Hitche.",NA,NA,"29","2008","06","02",NA,"Brasil","Paraíba","São João do Cariri",NA,"-36.5328","-7.39083",NA,NA,NA,NA,NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2014-11-06 16:17:19-02","UFPB","EAN","15824","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill) Hitche.",NA,NA,"11211","2007","05","06",NA,"Brasil","Paraíba","São João do Cariri",NA,"-36.5328","-7.39083",NA,NA,NA,NA,NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2014-11-06 16:17:20-02","UFPB","EAN","16314","S","Plantae",NA,NA,"Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill) Hitche.",NA,NA,NA,"2007","03","17",NA,"Brasil","Paraíba","São João do Cariri",NA,"-36.5328","-7.39083",NA,NA,NA,"Banco de sementes.",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-11-06 16:17:23-02","UFPB","EAN","3344","S","Plantae",NA,NA,"Fabaceae","Desmodium","spirale",NA,"Desmodium spirale","(Swartz) D. C.",NA,"L. P. Félix; G. V. Dornelas","512","1987","05","08",NA,"Brasil","Paraíba","São João do Cariri","Fazenda Experimental","-36.5328","-7.39083",NA,NA,NA,"Herbáceo, flores brancas.Habitat: Terrestre",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-11-06 16:17:23-02","UFPB","EAN","3200","S","Plantae",NA,NA,"Fabaceae","Desmodium","spirale",NA,"Desmodium spirale","(Swartz) D. C.",NA,"L. P. Félix; G. V. Dornelas",NA,"1986","08","13",NA,"Brasil","Paraíba","São João do Cariri","Fazenda Experimental","-36.5328","-7.39083",NA,NA,NA,"Herbáceo, flores lilás.Habitat: Terrestre",NA,NA,"33254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-04 10:28:54-03","UFRPE","HST","11083","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P. de Queiroz","A.M.Miranda","3736","2000","09","26",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","Morro da Quixaba",NA,NA,NA,NA,NA,"Subarbusto ereto ca. 1 m alt.; muito ramificado; caule verde; folhas membranáceas; frutos imaturos verdes.","HST011083",NA,NA,NA,"2003","02",NA,NA,"06",NA,NA,NA,NA,NA,NA
"161","2021-02-04 10:28:54-03","UFRPE","HST","11785","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda","4121","2003","06","18",NA,"Brasil","Pernambuco","Arquipélago de Fernando de Noronha","Ilha de São José",NA,NA,NA,NA,NA,"Erva de ramos decumbentes; caule verde; folhas membranáceas; flores com cálice e corola creme-alvacenta; frutos imaturos verdes.","HST011785",NA,NA,NA,"2003","11",NA,NA,"11",NA,NA,NA,NA,NA,NA
"162","2021-02-04 10:28:54-03","UFRPE","HST","9712","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P. de Queiroz","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","1040","1993","06","04",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","Praia da Atalaia","-32.416667","-3.166667",NA,NA,NA,"Erva decumbente; ramos e folhas verdes; flores lilás. Ocasional em terrenos incultos.","HST009712",NA,NA,NA,"2003",NA,"32W25'","03S10'",NA,NA,NA,NA,NA,NA,NA
"163","2021-02-04 10:28:54-03","UFRPE","HST","10744","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P.de Queiroz","A.M.Miranda","3883","2001","09","21",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","Ponta da Sapata",NA,NA,NA,NA,NA,"Erva de ramos decumbentes; caule verde-avermelhado; folhas membranáceas; flores brancas; frutos imaturos verdes.","HST010744",NA,NA,NA,"2003","02",NA,NA,"06",NA,NA,NA,NA,NA,NA
"164","2021-02-04 10:28:54-03","UFRPE","HST","11397","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda","4082","2003","06","17",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,"Erva de ramos decumbentes; caule verde-avermelhado; folhas membranáceas; flores com cálice verde-amarelado, corola amarelo-pálido; frutos imaturos verdes. Formando populações.","HST011397",NA,NA,NA,"2003","11",NA,NA,"13",NA,NA,NA,NA,NA,NA
"165","2021-02-04 10:28:54-03","UFRPE","HST","9215","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P. de Queiroz","A.M.Miranda; M.Grillo","3451","1999","06","08",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","caminho para a baia do Sueste",NA,NA,NA,NA,NA,"Subarbusto de ramos escandente; caule verde, ocasionalmente avermelhado; folhas membranáceas; flores creme-amarelada; frutos imaturos verdes.","HST009215",NA,NA,NA,"2003","02",NA,NA,"06",NA,NA,NA,NA,NA,NA
"166","2021-02-04 10:28:54-03","UFRPE","HST","16672","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda","6048","2009","07","09",NA,"Brasil","Pernambuco","Ilha de Fernando de Noronha","margem da rodovia",NA,NA,NA,NA,NA,"Subarbusto de ramos decumbentes, muito ramificado; caule verde; folhas membranáceas; flores brancas; frutos imaturos verdes.","HST016672",NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-04 10:28:54-03","UFRPE","HST","6879","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda; A.Gomes, L.Oliveira et E.Lima","2419","1996","08","01",NA,"Brasil","Pernambuco","Caruaru",NA,"-35.9761009216309","-8.28332996368408",NA,NA,NA,"Trepadeira; caule verde com manchas avermelhadas; flores brancas; frutos imaturos verdes.","HST006879",NA,"35136","auto","2006","05",NA,NA,"14",NA,NA,NA,NA,NA,NA
"168","2021-02-04 10:28:54-03","UFRPE","HST","17260","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.C.P.Lima","A.M.Miranda; et al.","5750","2008","07","10",NA,"Brasil","Pernambuco","Ibimirim",NA,"-37.690299987793","-8.54055976867676",NA,NA,NA,"Erva prostrada; caule verde; flores cremes.","HST017260",NA,"45154","auto","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-04 10:28:54-03","UFRPE","HST","6493","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","L.P. de Queiroz","L.P.Félix","7872","1997","05","17",NA,"Brasil","Piauí","Floriano",NA,"-43.0224990844727","-6.76694011688232",NA,NA,NA,"Ervas; flores alvas.","HST006493",NA,"78338","auto","1999","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-04 10:28:54-03","UFRPE","HST","16343","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda; R. Costa et V.F. Silva","5927","2009","05","13",NA,"Brasil","Piauí","Ribeiro Gonçalves","entrada da cidade","-45.2421989440918","-7.55833005905151",NA,NA,NA,"Subarbusto ca. 1 m alt.; delgado; caule verde; folhas membranáceas; frutos imaturos verdes.","HST016343",NA,"121004","auto","2009","05",NA,NA,"27",NA,NA,NA,NA,NA,NA
"171","2021-02-04 10:28:54-03","UFRPE","HST","16566","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda; R.Costa et V.F.Silva","5898","2009","05","12",NA,"Brasil","Piauí","Uruçui","Barra da Volta","-44.5560989379883","-7.22944021224976",NA,NA,NA,"Herbácea ca. 30 cm alt.; caule verde; folhas membranáceas; flores brancas; frutos imaturos verdes.","HST016566",NA,"137737","auto","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-04 10:28:54-03","UFRPE","HST","17419","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","A.M.Miranda","A.M.Miranda; J.Ferraz et H.Monteiro","6115","2009","11","17",NA,"Brasil","Sergipe","Pirambu","margem da rodovia","-36.8560981750488","-10.7377996444702",NA,NA,NA,"Subarbusto delgado; caule verde-avermelhado; folhas membranáceas; frutos imaturos.","HST017419",NA,"22600","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:54:10-03","UFPE","UFP","47342","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Córdula, E","Córdula, E; Lucena, MFA; Maciel, JR; Pinheiro, K","66","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.722222","-8.068056","500","500",NA,"Erva, folhas opostas espiraladas, inflorescência axilar, flores brancas diminutas, planta aderente.; Erva, folhas opostas espiraladas, inflorescência axilar, flores brancas diminutas, planta aderente.; Caatinga arbórea densa, solo deri","UFP047342",NA,NA,NA,"2006","09","-38.722222","-8.068056","18",NA,NA,NA,NA,NA,NA
"174","2021-03-01 11:54:10-03","UFPE","UFP","24830","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Papi.","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.","Pereira, RC","Albuquerque, UP; Melo, FP de; Almeida, CFC; Silva, ACO; Chisaki, KCL; SIlva, MG; Valen","283","1999","07","20",NA,"Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,NA,NA,"Em área perturbada.; Em área perturbada.","UFP024830",NA,"16004","auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","1930564","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. Asplund","5612","1939","4","6","South America - Neotropics","Ecuador","Guayas",NA,"Aequatorienses. Prov. Guayas: Salinas, La Puntilla, steep slope below the lighthouse",NA,NA,NA,NA,NA,NA,"US02053901",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2267319","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"L. Bermudez","276",NA,NA,NA,"South America - Neotropics","Colombia","Boyacá",NA,"Orrilas del rio Sunuba, Municipio de Ste [interpreted] tatenza, Departamento de Boyaca",NA,NA,NA,NA,NA,NA,"US02053916",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","1187915","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"W. E. Broadway","320","1923","1","5","South America - Neotropics","Venezuela",NA,NA,"Near the river. Vicinity of Cristobal Colon",NA,NA,NA,NA,NA,NA,"US02053879",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3650133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"M. Blasco","1688","1991","6","23","South America - Neotropics","Ecuador","Esmeraldas",NA,"Atacamas beach, ruderal vegetation.","-79.83","0.87",NA,NA,NA,NA,"US02053869",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","1350622","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. P. Killip & A. C. Smith","14641","1926","11","7","South America - Neotropics","Colombia","Bolívar",NA,"Dept. Bolivar: Torrecilla, near Turbaco",NA,NA,"150","300",NA,NA,"US02053911","US02053911_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2854816","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"L. A. Mattos Silva, T. S. Santos & J. Hage","161","1978","4","19","South America - Neotropics","Brazil","Bahia",NA,"Ba. km 6 da Rod BR 415, trecho Itapetinga/Itororo. Faz. Barra da Negra. Pastaria",NA,NA,NA,NA,NA,NA,"US02053883","US02053883_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","1827739","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. T. Howell","8816","1932","4","23","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Post Office Bay, Charles Island",NA,NA,NA,NA,NA,NA,"US02053890",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","1903541","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. A. Barkley, M. Klevens & G. Gutiérrez V.","17C385","1947","10","25","South America - Neotropics","Colombia","Antioquia",NA,"Colombianas. En bosques esparcidos en los alrededores de Antioquia",NA,NA,"550",NA,NA,NA,"US02053912",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","921127","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"A. Stewart","1562","1905","3",NA,"South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Albermarle Island. Iguana Cove. abundant on the sides of the cliffs above the cove",NA,NA,NA,NA,NA,NA,"US02053893","US02053893_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","532843","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Herbert H. Smith","268","1898","11",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta, United States of Colombia",NA,NA,"30",NA,NA,NA,"US02053919",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2455768","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"A. Dugand","5981","1962","1","15","South America - Neotropics","Colombia","Atlántico",NA,"Colombienses. Colombia. - Costa del Caribe. Barranquilla, barrio Altos del Prado, en sobre solares desocupados y en jardines: suelo arenoso sobre caliza cochifera y madreporica",NA,NA,"50","70",NA,NA,"US02053922",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","1832530","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. K. Svenson","11203","1941","3","14","South America - Neotropics","Ecuador","Guayas",NA,"Western Ecuador. Prov. Guayas. Sandy fields, Salinas.","-81","-2.22",NA,NA,NA,NA,"US02053895",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","1036937","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"B. Heriberto","172a","1919",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Vicinity of Cartagena",NA,NA,NA,NA,NA,NA,"US02053915",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2532416","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"I. L. Wiggins & D. Porter","722","1967","2","20","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. On bare lava and in small pockets of soil, about 400 m inland from SW of Conway Bay, Isla Santa Cruz (indefatigable Island)",NA,NA,NA,NA,NA,NA,"US02053898",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","1827735","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. T. Howell","8750","1932","4","22","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Gardener Island near Hood Island",NA,NA,NA,NA,NA,NA,"US02053891","US02053891_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","1930584","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. Asplund","5674","1939","4","13","South America - Neotropics","Ecuador","Guayas",NA,"Aequatorienses. Prov. Guayas: Guayaquil, near the cement mill",NA,NA,NA,NA,NA,NA,"US02053902",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","943707","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"-. Ridley, -. Lea & -- Ramage","24","1887","8","16","South America - Neotropics","Brazil","Pernambuco",NA,"Fernando de Noronha. S. Antonis Bay",NA,NA,NA,NA,NA,NA,"US02053905","US02053905_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","1423695","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"Bro. Elias","615","1928","12",NA,"South America - Neotropics","Venezuela",NA,NA,"Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,"US02053920","US02053920_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2730297","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. R. Fosberg","44698","1964","1","23","South America - Neotropics","Ecuador","Colón",NA,"Galapagos Islands. Indefatigable Island. Academy Bay, vicinity of Seismological Station",NA,NA,"10","20",NA,NA,"US02053899",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","1187429","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"H. F. Pittier","10865","1922","11","30","South America - Neotropics","Venezuela","Trujillo",NA,"Divide, Trujillo, in savannas",NA,NA,NA,NA,NA,NA,"US02053908",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","1907867","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"F. Tamayo","2580","1945","12",NA,"South America - Neotropics","Venezuela",NA,NA,"Dist. Fed. : Caracas; Colinas de El Pinar",NA,NA,NA,NA,NA,NA,"US02053881",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","1470867","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"E. Pérez Arbeláez","449","1930","7",NA,"South America - Neotropics","Colombia","Cundinamarca",NA,"Girardot",NA,NA,"500",NA,NA,NA,"US02053909",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","2457758","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"A. Dugand","6844","1964","11","15","South America - Neotropics","Colombia","Atlántico",NA,"Colombienses. Colombia. - Costa del Caribe. Barranquilla, barrio Altos del Prado, en sobre solares desocupados y en jardines: suelo arenoso sobre caliza cochifera y madreporica",NA,NA,"50","70",NA,NA,"US02053923",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2102976","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"M. Torregrosa, J. Araque Molina & F. A. Barkley","18 At.516","1948","12","23","South America - Neotropics","Colombia","Atlántico",NA,"Planicie cerca al Rio Magdalena en una are de arbolitos y arbustos esparcidos al sur de Barranquilla",NA,NA,"10",NA,NA,NA,"US02053918","US02053918_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2103515","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","procumbens",NA,"Desmodium procumbens","(Mill.) Hitchc.",NA,"J. Araque Molina & F. A. Barkley","19Bol185*","1949","1","11","South America - Neotropics","Colombia","Bolívar",NA,"Colombianas. En una planicie de suelos ricos y poco secos en la cercania de una cienaga en la base de una pequena montana, al Suroeste de Monteria 5 kilometros",NA,NA,"30",NA,NA,NA,"US02053914",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
