"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"143","2020-07-23 12:12:24-03","CEPLAC","CEPEC","66307","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","A. M. Amorim","1718","1995","08","20",NA,"Brasil","Bahia","ILHÉUS","Km 16 Rod. Ilhgéus/Itabuna. Universidade Estadual de Sta. Cruz.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"144","2020-07-23 12:12:24-03","CEPLAC","CEPEC","23929","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","J. L. Hage","637","1981","04","30",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","61245","auto",NA,NA,NA,NA,"30/10/2014"
"145","2020-07-23 12:12:24-03","CEPLAC","CEPEC","65969","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","J. G. Jardim","678","1995","08","08",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"28/02/2014"
"146","2020-07-23 12:12:25-03","CEPLAC","CEPEC","107306","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","A. M. Amorim","4384","2004","10","29",NA,"Brasil","Bahia","CAMACAN","fazenda Serra Bonita, RPPN Serra Bonita, 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km Sw na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,"30/10/2014"
"147","2020-07-23 12:12:25-03","CEPLAC","CEPEC","107384","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","A. M. Amorim","4738","1990","03","02",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita,RPPN Serra Bonita, 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,"30/10/2014"
"148","2020-07-23 12:12:25-03","CEPLAC","CEPEC","109971","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"Sem Informação","Jardim, J. G.","4849","2005","12","18",NA,"Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2km da sede.","-39.339444","-15.174167",NA,NA,NA,NA,"450","450",NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA
"149","2020-07-23 12:12:25-03","CEPLAC","CEPEC","116909","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"S. Vieira","Vieira, S.","293","2007","04","14",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão.","-39.564722","-15.393056",NA,NA,NA,NA,"1000","1000",NA,NA,"39W33'53","15S23'35",NA,NA,NA,NA,NA,NA,NA
"150","2020-07-23 12:12:25-03","CEPLAC","CEPEC","134365","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"Sem Informação","M.M. Coelho","469","2011","11","04",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","-39.603889","-14.7025",NA,"(Unicata). Foto.",NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 12:12:24-03","CEPLAC","CEPEC","21522","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","R. M. Harley","19485","1977","03","09",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.233333","-14.75",NA,NA,NA,NA,NA,NA,NA,NA,"39W14'0","14S45'0",NA,NA,NA,NA,NA,NA,"30/10/2014"
"152","2020-07-23 12:12:25-03","CEPLAC","CEPEC","67350","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","L. A. Mattos-Silva","3271","1995","10","25",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC, KM 16 Rod. Ilhéus/Itabuna (BR-415). Área interna do Campus, entre a cerca lateral e o pavilhão M. Nabuco.","-39.166667","-14.8",NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,NA,NA,NA,"30/10/2014"
"153","2020-07-23 12:12:25-03","CEPLAC","CEPEC","78185","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","S. G. Santos","8","1998","03","30",NA,"Brasil","Bahia","ILHÉUS","Area da Reserva da UESC, prox. a cerca da frente.","-39.166667","-14.8",NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,NA,NA,NA,"30/10/2014"
"154","2020-07-23 12:12:25-03","CEPLAC","CEPEC","80622","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","L. A. Mattos-Silva","3882","1998","11","20",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC, KM 16 daRod. Ilhéus/Itabuna (BR-415).","-39.166667","-14.8",NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,NA,NA,NA,"30/10/2014"
"155","2020-07-23 12:12:25-03","CEPLAC","CEPEC","99498","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","L. A. Mattos-Silva","4734","2003","05","22",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC. Área de cabruca próximo a entrada da reserva do córrego.","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,NA,NA,"39W10'0","14S48'0",NA,NA,NA,NA,NA,NA,"30/10/2014"
"156","2020-07-23 12:12:24-03","CEPLAC","CEPEC","42740","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","P. J. M. Maas","6982","1987","11","24",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"157","2020-07-23 12:12:24-03","CEPLAC","CEPEC","3303","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","R. S. Pinheiro","329","1967","10","27",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"158","2020-07-23 12:12:25-03","CEPLAC","CEPEC","100022","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","L. A. Mattos-Silva","4789","2003","11","20",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC. KM 15 Rod. Jorge Amado. Área em recuperação.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"159","2020-07-23 12:12:25-03","CEPLAC","CEPEC","78289","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","T. G. Bacelar","67","1998","04","20",NA,"Brasil","Bahia","ILHÉUS","Campus da UESC. KM 16 da Rod. Ilhéus/Itabua, BR-415.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"160","2020-07-23 12:12:24-03","CEPLAC","CEPEC","24180","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","J. L. Hage","1100","1981","07","14",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0","61245","auto",NA,NA,NA,NA,"30/10/2014"
"161","2020-07-23 12:12:24-03","CEPLAC","CEPEC","20368","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","A. M. de Carvalho","264","1980","07","08",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0*0'0","61245","auto",NA,NA,NA,NA,"30/10/2014"
"162","2020-07-23 12:12:25-03","CEPLAC","CEPEC","32968","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","E. B. dos Santos","72","1983","09","08",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"163","2020-07-23 12:12:24-03","CEPLAC","CEPEC","39015","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","L. Andersson","1643","1986","02","13",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"164","2020-07-23 12:12:24-03","CEPLAC","CEPEC","87192","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","E. G. Gonçalves","786","2003","03","08",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilhéus/Itabuna, depois da UESC, a 1Km da entrada da CEPLAC. Estñcia Ecológica São Francisco.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/10/2014"
"165","2020-07-23 12:12:24-03","CEPLAC","CEPEC","8096","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica",NA,"M. N. Saka","T. S. dos Santos","2195","1971","11","18",NA,"Brasil","Bahia","ubaitaba","Km 5 da BR-101. Ao S de Ubaitaba.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,"30/10/2014"
"166","2021-04-08 17:13:23-03","UESB","HUESB","11252","S","Plantae","Monocotyledoneae",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Freire, G.S.","Farias, M.C.V.; Rocha, L.P.; Freire, G.S.; Santos, E.; Rocha, L.P.; Freire, G.S.; Santos, E.","376","2013","10","24",NA,"Brasil","Sergipe","Riachão do Dantas","Fazenda do Senhor Delmiro","-37.725556","-11.058889",NA,"Herbácea, ca. 50cm alt. Inflorescência com flores alvas.; Mata Atlântica.","HUESB000011252",NA,NA,NA,"2013","11","-37.725556","-11.058889",NA,NA,NA,NA,NA,NA,NA
"167","2021-04-08 17:13:23-03","UESB","HUESB","11253","S","Plantae","Monocotyledoneae",NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Matos, G.M.A.","Matos, G.M.A.; Farias, M.C.V.; Lima, B.C.S.; Santos, E.; Farias, M.C.V.; Lima, B.C.S.; Santos, E.","326","2013","11","28",NA,"Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.721389","-11.021667",NA,"Herbácea, ca. 80cm alt. Inflorescência com flores brancas.; Agreste.","HUESB000011253",NA,NA,NA,"2014","02","-37.721389","-11.021667",NA,NA,"17",NA,NA,NA,NA
"168","2018-12-06 13:43:28-02","UFMT","UFMT","730","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe.) K.Schum",NA,"Machado, O.","s.n.","1945","06","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rest. Tijuca","-43.2075004577637","-22.9027996063232",NA,"Doação Jardim Botânico do Rio de Janeiro; planta da restinga inundada; solo inundável","UFMT00000730",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"169","2018-12-06 13:43:28-02","UFMT","UFMT","13395","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S. Suárez","Saka, M.N.","Macedo, M.; Lopes, I.C.","s.n.","1997","03","15",NA,"Brasil","Mato Grosso","Cuiabá","Área externa do Herbário.","-56.0966987609863","-15.5960998535156",NA,"Subarbusto mais ou menos um metro, flores amarelas.; Solo arenoso.",NA,NA,NA,NA,"2013","11",NA,NA,"74875","auto",NA,NA,NA,NA,NA
"170","2021-03-04 15:42:15-03","IF","SPSF","04078","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & Suarez","M.N.Saka","J.C. Moraes","800","1953","07","15","América do Sul","Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,"COLETA: Herbácea, flores amarelas;",NA,NA,NA,NA,"2013","11",NA,NA,"9456","auto","01","Liliopsida",NA,NA,NA
"171","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,"in silvis primaevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Copacabana, in silva montosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Riedel, L","867",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Glaziou, AFM","2715",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Mosén, CWH","35",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Mosén, CWH","2969",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. S. Paulo ad Santos, Sorocaba in silva primaeva humida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Gaudichaud Beaupré, C","123",NA,NA,NA,"Southern America","Brazil",NA,NA,"in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:10:48-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","grandifolia","Calathea grandifolia","Lindl.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-22 10:13:27-03","IBt","SP","345854","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.",NA,"Hashimoto, G","s.n.","1972","04","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"182","2019-11-21 10:09:27-03","IBt","SP","119702","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.",NA,"Hoehne, W","6015","1965","05","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"1999","06",NA,NA,"57442","auto","22",NA,NA,NA,NA
"183","2019-11-21 10:09:27-03","IBt","SP","174969","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.",NA,"Wanderley, MGL","406","1981","11","12",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"184","2019-11-21 10:09:27-03","IBt","SP","220923","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.",NA,"Romaniuc Neto, S","693","1987","09","15",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"185","2019-11-21 10:09:27-03","IBt","SP","288720","S","Plantae",NA,NA,"Marantaceae","Calathea","cylindrica","Calathea cylindrica","(Roscoe) K.Schum.",NA,"Vilela, CR","s.n.","1994","01","28",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha próxima ao Zoológico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2000","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"186","2021-01-11 11:20:39-03","IBt","SP","477073","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez",NA,"Lombardi, JA","8892","2011","12","12",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"187","2019-11-21 10:09:29-03","IBt","SP","345853","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Hashimoto, G","21045","1970","11","20",NA,"Brasil","Paraná","Guaíra","Planta procedente de Bertioga/SP","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"33984","auto",NA,NA,NA,NA,NA
"188","2019-11-21 10:09:29-03","IBt","SP","328371","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Wanderley, MGL","s.n.","1997","01",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Próximo às estufas de bromélias","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"189","2019-11-21 10:09:29-03","IBt","SP","179775","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Guerra, TP; Kirizawa, M; Macedo, ICC; Morais Fino, TP","7","1982","08","27",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"190","2019-11-21 10:09:29-03","IBt","SP","159149","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Kirizawa, M","375","1979","02","12",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"191","2019-11-21 10:09:29-03","IBt","SP","183718","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Cerati, TM; Wanderley, MGL; Ussui, SY","3","1982","09","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Beira da mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"192","2019-11-21 10:09:29-03","IBt","SP","170008","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Wanderley, MGL","301","1981","06","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Caminho para o Zoológico","-46.6300010681152","-23.5400009155273",NA,NA,"SP031729","SP031729",NA,NA,"2015","01",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"193","2019-11-21 10:09:29-03","IBt","SP","168848","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Wanderley, MGL","297","1981","04","07",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico. Na mata, caminho para o zoológico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"194","2019-11-21 10:09:29-03","IBt","SP","295565","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; Grecco, MDN; Teixe","34677","1996","02","06",NA,"Brasil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"195","2019-11-21 10:09:29-03","IBt","SP","286032","S","Plantae",NA,NA,"Marantaceae","Goeppertia","cylindrica","Goeppertia cylindrica","(Roscoe) Borchs. & S.Suárez","Saka, MN","Pedroni, F; et al.","29968","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","Trilha da praia da Lagoinha à praia da Cruzada e praia do Perez","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"2013","10",NA,NA,"34265","auto",NA,NA,NA,NA,NA
