"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","county","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"82","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","St.-Hil, A","C974?",NA,NA,NA,NA,"?",NA,"in eadem prov. loco accurato haud indicato",NA,NA,NA,"Floret Octobri - Novembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","St.-Hil, A","C974",NA,NA,NA,NA,"?",NA,"in eadem prov. loco accurato haud indicato",NA,NA,NA,"Floret Octobri - Novembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis inter gramina ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Blanchet, JS","3447",NA,NA,NA,"Southern America","Brazil","Bahia","Habitat ad Igreja Velha prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Blanchet, JS","3447?",NA,NA,NA,"Southern America","Brazil","Bahia","Habitat ad Igreja Velha prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis inter gramina ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 10:13:05-03","IBt","SP","369142","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN; Bianchetti, LB; Jacintho, TRS; Pellizzaro, KF; Oliveira Neto, OB","1245","2001","09","19",NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2001","09",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"89","2019-11-21 10:13:03-03","IBt","SP","369138","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN","1116","2001","01",NA,NA,"Brasil","Distrito Federal","Lago Norte Ql-16, terreno não ocupado próximo ao Clube do Congresso, 3° lote antes do Clube, ao lado da pista","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2001","01",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"90","2019-11-21 10:13:03-03","IBt","SP","369139","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN","1255","2001","10","07",NA,"Brasil","Distrito Federal","Plano Piloto, Asa Norte, 713-714 N, área da UNB (arboreto) entre o Parque Olhos D'Água e a estação de tratamento de esgoto da CAESB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2001","10",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:13:05-03","IBt","SP","369187","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN","1313","2002","12","12",NA,"Brasil","Distrito Federal","Plano Piloto, final da Asa Norte, área entre o Parque Ecológico Norte e o Parque Nacional de Brasília, local do futuro setor Noroeste, área aproximadamente entre a entrada da Água Mineral e o Carrefour, do lado oposto da pista em frente ao setor de","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2002","10",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:13:05-03","IBt","SP","369196","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN","1340","2002","12","21",NA,"Brasil","Distrito Federal","Plano Piloto, final da Asa Norte entre o Parque Ecológico Norte e o Parque Nacional de Brasília, local do futuro setor Noroeste","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2002","12",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:13:05-03","IBt","SP","369188","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Batista, JAN","1307","2002","10","05",NA,"Brasil","Distrito Federal","RA-VIII, Núcleo Bandeirante, Santuário Ecológico do Riacho Fundo, entre o balão do aeroporto e o Núcleo Bandeirante, atrás do zoológico, área próximo as chácaras ao lado da pista (DF-003) para o Núcleo Bandeirante, do lado oposto a sede do santuário","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Batista, JAN","2002","10",NA,"Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:13:03-03","IBt","SP","233025","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Kral, R; Wanderley, MGL","75187","1988","10","06",NA,"Brasil","Mato Grosso","BR 70, ca 5-10km entre Primavera do Leste em direção a Barra do Garça. Cerrado","-54.2961006164551","-15.5588998794556",NA,NA,NA,NA,"Batista, JAN","2001","01",NA,"Primavera do Leste",NA,NA,"650","650","115561","auto",NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:13:05-03","IBt","SP","65474","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb.f.","Kuhlmann, M","4269","1957","10","30",NA,"Brasil","São Paulo","Reserva Florestal (Fazenda Campininha). Campo cerrado","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Bianchetti, LB; Batista, JAN","2002","11",NA,"Mogi Guaçu",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"96","2017-09-25 15:14:03-03","AMES","HU-HERB","AMES 00085159","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","H. G. Reichenbach","J. S. Blanchet","3447",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,"Jar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3447","Type material",NA,NA,NA,NA
"97","2014-09-23 10:59:00-03","G","G","G00168584","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Blanchet, J. S.","3447","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=136713&base=img&lang=en","G00168584","G00168584","?",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,"TYPUS of Cyrtopodium blanchetii Rchb. f.",NA,NA,NA,NA
"98","2014-09-23 10:59:00-03","G","G","G00168585","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Blanchet, J. S.","3447","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=136714&base=img&lang=en","G00168585","G00168585","?",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,"TYPUS of Cyrtopodium blanchetii Rchb. f.",NA,NA,NA,NA
"99","2014-09-23 10:59:00-03","G","G","G00168586","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","blanchetii","Cyrtopodium blanchetii","Rchb. f.","Blanchet, J. S.","3447","1841",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=136717&base=img&lang=en","G00168586","G00168586","?",NA,NA,NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,NA,NA,"TYPUS of Cyrtopodium blanchetii Rchb. f.",NA,NA,NA,NA
