"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","typeStatus","fieldNumber","dayIdentified","individualCount","relatedCatalogItem"
"101","2020-09-12 05:00:02-03","US","US","2842068","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"A.C. Allem & G. Vieira","1771","1978","1","30","South America - Neotropics","Brazil","Distrito Federal",NA,"Brazlândia",NA,NA,NA,NA,NA,NA,"US02349486","US02349486_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","2959602","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"E. P. Heringer","I7304","1979","1","12","South America - Neotropics","Brazil","Goiás",NA,"Luziânnia. (Ponte do rio Descobarto)",NA,NA,NA,NA,NA,NA,"US02349488","US02349488_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-02 16:27:49-03","Cenargen","CEN","39113","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","E. S. G. Guarino","Ernestino de S. Gomes Guarino","13","1999","11","08",NA,"Brasil","DF","BRASILIA",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00039113","CEN00039113",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"1",NA
"104","2020-09-02 16:27:52-03","Cenargen","CEN","85203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","C. G. Fontes","Gabriel Damasco do Vale","240","2006","12","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Cerrado ao lado da estrada, antes da ponte.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Beira da estrada.","CEN00085203","CEN00085203","2007",NA,NA,NA,"70570","auto","06",NA,NA,NA,"3",NA
"105","2020-09-02 16:27:49-03","Cenargen","CEN","39142","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","E. S. G. Guarino","Ernestino de S. Gomes Guarino","42","2000","03","28",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (FAZ), atrás da Mata do Riacho Fundo, próximo a sede da Caprinocultura.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas","Estames amarelos.","CEN00039142","CEN00039142","2000",NA,"-4800000.0","-1586667.0","70570","auto","03",NA,NA,NA,"4",NA
"106","2020-09-02 16:27:49-03","Cenargen","CEN","38367","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","G. Pereira-Silva","Juliana Guimarães Faria","118","1999","05","12",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira. Perto da lagoa e entorno da mata de galeria.","-47.9296989440918","-15.7797002792358","1070","1070","Exsicatas",NA,"CEN00038367","CEN00038367","1999",NA,"-4801667.0","-1591667.0","70570","auto","08",NA,NA,NA,"1",NA
"107","2020-09-02 16:27:49-03","Cenargen","CEN","27625","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Maria Goreth Gonçalves Nóbrega","719","1997","11","26",NA,"Brasil","DF","BRASILIA","Jardim Botânico de Brasília, próximo à mata de galeria, perto da cantina.Alt. 1025-1150 m","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata","flores amarela se botões verde amarelado.Doação: Herbário HEPH","CEN00027625","CEN00027625","2012",NA,"-4785000.0","-1586667.0","70570","auto","10",NA,NA,NA,"1",NA
"108","2020-09-02 16:27:52-03","Cenargen","CEN","637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","R. H. Fortunato","Antônio Costa Allem","637","1976","12","24",NA,"Brasil","DF","BRASILIA","Pedra Fundamental.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Rocha granítica.","CEN00000637","CEN00000637","2000",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2",NA
"109","2020-09-02 16:27:52-03","Cenargen","CEN","4885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Antônio Costa Allem","2619","1980","04","09",NA,"Brasil","DF","BRASILIA","Planaltina, pedra fundamental.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00004885","CEN00004885","2011",NA,NA,NA,"70570","auto","03",NA,NA,NA,"1",NA
"110","2020-09-02 16:27:49-03","Cenargen","CEN","20156","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Glocimar Pereira-Silva","2163","1993","12","28",NA,"Brasil","DF","BRASILIA","RESERVA ECOLOGICA DO GUARA","-47.9296989440918","-15.7797002792358","1035","1035","Exsicatas",NA,"CEN00020156","CEN00020156","2011",NA,"-4796667.0","-1580000.0","70570","auto","03",NA,NA,NA,"4",NA
"111","2020-09-02 16:27:49-03","Cenargen","CEN","29691","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","L. C. P. Lima","José Carlos de Souza Silva","216","1980","01","22",NA,"Brasil","GO","PADRE BERNARDO","Fazenda Aroeira.","-48.2839012145996","-15.1603002548218",NA,NA,"Exsicatas","Altura da planta: 30 cm.. Comportamento: Fização por estalões. Doação do CPAC.","CEN00029691","CEN00029691","2008",NA,NA,NA,"56279","auto","10",NA,NA,NA,"1",NA
"112","2020-09-02 16:27:52-03","Cenargen","CEN","48524","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Glocimar Pereira-Silva","7082","2003","02","17",NA,"Brasil","GO","SANTO ANTONIO DO DESCOBERTO","Margem direita do rio Descoberto, próximo a Barra com o Córrego Engenho das Lages.","-48.2550010681152","-15.9397001266479","900","900","Exsicatas","Área de Influência Indireta.","CEN00048524","CEN00048524","2012",NA,"-4827417.0","-1609417.0","42587","auto","10",NA,NA,NA,"4",NA
"113","2020-09-02 16:27:49-03","Cenargen","CEN","35671","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Alexandre Bonesso Sampaio","283","1998","12","30",NA,"Brasil","DF","BRASILIA","Campos a nordeste da Fazenda Sucupira (CENARGEN/EMBRAPA)","-48.033333",NA,NA,NA,"Exsicatas",NA,"CEN00035671","CEN00035671","2011",NA,"-48.033333","-1508333.0",NA,NA,"03",NA,NA,NA,"3",NA
"114","2020-09-02 16:27:52-03","Cenargen","CEN","76232","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Juliene Roveratti Santos","721","2007","01","31",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","47.9947222","-15.741666",NA,NA,"Unicata",NA,"CEN00076232","CEN00076232","2012",NA,"47.9947222","-15.741666",NA,NA,"10",NA,NA,NA,"4",NA
"115","2020-09-02 16:27:49-03","Cenargen","CEN","31155","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","B. M. T. Walter","João Marcelo de Rezende","277","1995","12","14",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata.","-48.05","-15.866666","1150","1150","Exsicatas",NA,"CEN00031155","CEN00031155","2018",NA,"-48.05","-15.866666",NA,NA,"11",NA,NA,NA,"4",NA
"116","2020-09-02 16:27:52-03","Cenargen","CEN","74754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","E. B. A. Dias","Eduarda Barreto Andrade Dias","246","2006","12","01",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.897222","-15.686666","1092","1092","Unicata",NA,"CEN00074754","CEN00074754","2007",NA,"-47.897222","-15.686666",NA,NA,"01",NA,NA,NA,"1",NA
"117","2020-09-02 16:27:52-03","Cenargen","CEN","74778","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. M. Silveira","Eduarda Barreto Andrade Dias","271","2006","12","07",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-48.080555","-15.657777","1066","1066","Exsicatas",NA,"CEN00074778","CEN00074778",NA,NA,"-48.080555","-15.657777",NA,NA,NA,NA,NA,NA,"4",NA
"118","2020-09-02 16:27:52-03","Cenargen","CEN","91854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Carlos Romero Martins","1511","2015","02","26",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Cascalheira do Entroncamento.","-47.933888","-15.737777",NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00091854","CEN00091854",NA,NA,"-47.933888","-15.737777",NA,NA,NA,NA,NA,NA,"2",NA
"119","2020-09-02 16:27:52-03","Cenargen","CEN","96039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","B. M. T. Walter","Aelton Biasi Giroldo","174","2013","08","06",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - próximo ao campo de arnicas.","-48.000833","-15.909722","1137","1137","Exsicatas",NA,"CEN00096039","CEN00096039","2017",NA,"-48.000833","-15.909722",NA,NA,"06",NA,NA,NA,"5",NA
"120","2020-09-02 16:27:49-03","Cenargen","CEN","16521","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","B. M. T. Walter","Roberta Cunha de Mendonça","2003","1991","12","16",NA,"Brasil","DF","BRASILIA","Àrea da Marinha. Campo de murundum próximo à mata ciliar do Ribeirão Saia Velha.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Folhas ásperas. Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Brasília / DF.","CEN00016521","CEN00016521","2018",NA,NA,NA,"70570","auto","11",NA,NA,NA,"1",NA
"121","2020-09-02 16:27:49-03","Cenargen","CEN","1771","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Antônio Costa Allem","1571","1978","01","30",NA,"Brasil","DF","BRASILIA","Brazlândia.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Junto à estrada, hirsuta.","CEN00001771","CEN00001771","2011",NA,NA,NA,"70570","auto","03",NA,NA,NA,"2",NA
"122","2020-09-02 16:27:49-03","Cenargen","CEN","29895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","R. H. Fortunato","José Felipe Ribeiro","7","1977","04","13",NA,"Brasil","DF","BRASILIA","CPAC - Planaltina.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00029895","CEN00029895","2000",NA,"-4770833.0","-1559167.0","70570","auto",NA,NA,NA,NA,"1",NA
"123","2020-09-02 16:27:52-03","Cenargen","CEN","48733","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Glocimar Pereira-Silva","7295","2003","03","10",NA,"Brasil","DF","BRASILIA","Estrada vicinal para o rio Belchior, cerca de 2 km ao Norte.","-47.9296989440918","-15.7797002792358","1000","1000","Exsicatas",NA,"CEN00048733","CEN00048733","2012",NA,"-4819111.0","-1590750.0","70570","auto","10",NA,NA,NA,"3",NA
"124","2020-09-02 16:27:49-03","Cenargen","CEN","32012","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Bruno Machado Teles Walter","3739","1997","03","26",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-47.9296989440918","-15.7797002792358","1060","1060","Exsicatas",NA,"CEN00032012","CEN00032012","2011",NA,"-4801667.0","-1591667.0","70570","auto","03",NA,NA,NA,"3",NA
"125","2020-09-02 16:27:52-03","Cenargen","CEN","74864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. M. Silveira","Eduarda Barreto Andrade Dias","355","2006","01","09",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00074864","CEN00074864",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"3",NA
"126","2020-09-02 16:27:52-03","Cenargen","CEN","74702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","E. B. A. Dias","Eduarda Barreto Andrade Dias","193","2006","11","14",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","1097","1097","Unicata","Próximo a barragem.","CEN00074702","CEN00074702","2007",NA,NA,NA,"70570","auto","01",NA,NA,NA,"1",NA
"127","2020-09-02 16:27:49-03","Cenargen","CEN","30781","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","R. H. Fortunato","José Geraldo Alves Vieira","12","1980","10","08",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","1050","1050","Exsicatas",NA,"CEN00030781","CEN00030781","2000",NA,"-4800000.0","-1561667.0","70570","auto",NA,NA,NA,NA,"3",NA
"128","2020-09-02 16:27:52-03","Cenargen","CEN","51013","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","L. C. P. Lima","José Floriano Barêa Pastore","292","2003","01","22",NA,"Brasil","DF","BRASILIA","Poço Azul.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00051013","CEN00051013","2008",NA,NA,NA,"70570","auto","10",NA,NA,NA,"4",NA
"129","2020-09-02 16:27:49-03","Cenargen","CEN","382","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","R. H. Fortunato","Antônio Costa Allem","382","1976","11","06",NA,"Brasil","DF","BRASILIA","Rodovia DF - 003.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Inflorescências longo-pedunculadas, axilares.","CEN00000382","CEN00000382","2000",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2",NA
"130","2020-09-02 16:27:49-03","Cenargen","CEN","1276","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Antônio Costa Allem","1076","1977","11","04",NA,"Brasil","DF","BRASILIA","Rodovia DF 006.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Algo decumbente. Folíolos estreito-lanceolados.","CEN00001276","CEN00001276","2012",NA,"0.0","0.0","70570","auto","10",NA,NA,NA,"4",NA
"131","2020-09-02 16:27:49-03","Cenargen","CEN","43302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Glocimar Pereira-Silva","6146","2002","03","07",NA,"Brasil","GO","CRISTALINA","Margem esquerda do rio Arrependido.","-47.6136016845703","-16.7686004638672","840","840","Exsicatas","Área de Influência da UHE Queimado; influência indireta.","CEN00043302","CEN00043302","2003",NA,"-4733639.0","-1621111.0","85457","auto","02",NA,NA,NA,"4",NA
"132","2020-09-02 16:27:49-03","Cenargen","CEN","43179","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Glocimar Pereira-Silva","6002","2002","03","05",NA,"Brasil","GO","FORMOSA","Margem direita do rio Bezerra, cerca de 1 km a Leste da Lagoa Perta Pé (área do Exército).","-47.334400177002","-15.5371999740601","820","820","Exsicatas","Área de Influência da UHE Queimado; influência direta (lago).","CEN00043179","CEN00043179","2012",NA,"-4719528.0","-1598528.0","113054","auto","10",NA,NA,NA,"5",NA
"133","2020-09-02 16:27:49-03","Cenargen","CEN","30806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","R. H. Fortunato","José Geraldo Alves Vieira","41","1981","03","31",NA,"Brasil","GO","PLANALTINA","Serra da Piedade - 24 km ao Norte de São Gabriel - São João d#?#Aliança.","-47.614200592041","-15.4527997970581","1200","1200","Exsicatas",NA,"CEN00030806","CEN00030806","2000",NA,"-4756667.0","-1500000.0","61159","auto",NA,NA,NA,NA,"3",NA
"134","2020-09-02 16:27:49-03","Cenargen","CEN","43463","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Bruno Machado Teles Walter","5093","2002","02","14",NA,"Brasil","MG","UNAI","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de influência do futuro reservatório do AHE Queimado.","CEN00043463","CEN00043463",NA,NA,"-4730944.0","-1603750.0","97926","auto",NA,NA,NA,NA,"2",NA
"135","2020-09-02 16:27:49-03","Cenargen","CEN","43413","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A. P. Fortuna Perez","Bruno Machado Teles Walter","5040","2002","02","14",NA,"Brasil","MG","UNAI","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de de influência do futuro reservatório do AHE Queimado. Planta vegeta abaixo do estrato graminóide. Inflorescência ereta","CEN00043413","CEN00043413","2012",NA,"-4730944.0","-1603750.0","97926","auto","10",NA,NA,NA,"3",NA
"136","2019-11-13 11:22:20-03","USP","SPF","189414","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear, JW","Irwin, HS","11045","1965","12","04",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"1010","1010",NA,NA,"SPF00189414",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:22:20-03","USP","SPF","189408","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear, JW","Irwin, HS","15344","1966","04","26",NA,"Brasil","Distrito Federal",NA,"Near Ribeirão Torto, NE of Lagoa Paranoá.",NA,NA,"975","975",NA,NA,"SPF00189408",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:22:20-03","USP","SPF","168058","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Anônimo","Pereira, FFO","114","2004","02","25",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.5056","-14.070283","1050","1050",NA,NA,"SPF00168058",NA,NA,NA,"-47.5056","-14.070283",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:22:20-03","USP","SPF","189415","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear, JW","Irwin, HS","11540","1966","01","10",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"1000","1000",NA,NA,"SPF00189415",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:22:20-03","USP","SPF","189416","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Eriosema","glaziovii","Eriosema glaziovii","Harms","Grear, JW","Irwin, HS","12097","1966","01","28",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"900","900",NA,NA,"SPF00189416",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-05-08 11:12:29-03","UEFS","HUEFS","146848","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"Irwin, H.S.","10166","1965","11","10",NA,"Brasil","Distrito Federal",NA,"Parque Municipal do Gama.",NA,NA,"1150","1150",NA,NA,"HUEFS0146848",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-05-08 11:12:29-03","UEFS","HUEFS","100222","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"Guariano, E.S.G.","42","2000","03","28",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira (FAZ), atrás da Mata do Riacho Fundo, próximo a sede da Caprinocultura.","-48","-15.866667","1100","1100",NA,"Campo sujo.","HUEFS0100222","HUEFS0100222",NA,"Rosanae","48W","15S52'",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-05-08 11:12:29-03","UEFS","HUEFS","146849","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms",NA,"Irwin, H.S.","11512","1966","01","09",NA,"Brasil","Distrito Federal",NA,"Córrego Paranoazinho, near Sobradinho, D.F.",NA,NA,"1050","1050",NA,NA,"HUEFS0146849",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-05-08 11:12:29-03","UEFS","HUEFS","147416","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Martins, R.C.","770","2008","01","15",NA,"Brasil","Distrito Federal",NA,"LAGO SUL-DF, EEJBB, morro em frente ao Poção.",NA,NA,NA,NA,NA,NA,"HUEFS0147416",NA,"2011","Rosanae",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"145","2020-05-08 11:12:29-03","UEFS","HUEFS","147458","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","L.P.de Queiroz","Azevedo, I.N.C.de","397","2008","02","22",NA,"Brasil","Distrito Federal",NA,"Lago Sul. EEJJ, área do Cristo Redentor.",NA,NA,NA,NA,NA,NA,"HUEFS0147458",NA,"2011","Rosanae",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"146","2020-05-08 11:12:29-03","UEFS","HUEFS","51902","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Sampaio, A.B.","283","1998","12","30",NA,"Brasil","Distrito Federal","Brasília","Campos a nordeste da Fazenda Sucupira (CENERGEN/EMBRAPA).","-18.033333","-15.083333",NA,NA,NA,"Campo de murundum.","HUEFS0051902",NA,"2011","Rosanae","18W2'","15S5'",NA,NA,"03",NA,NA,NA,NA,NA
"147","2020-05-08 11:12:29-03","UEFS","HUEFS","48120","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Allem, A.C.","2619","1980","04","09",NA,"Brasil","Distrito Federal","Planaltina","Pedra Fundamental.",NA,NA,NA,NA,NA,"Campo Cerrado.","HUEFS0048120",NA,"2011","Rosanae",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"148","2020-05-08 11:12:29-03","UEFS","HUEFS","48416","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Silva, G.P.","2163","1993","12","28",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecologica do Guara.","-47.966667","-15.8","1035","1035",NA,"Campo de murundum. Solo argiloso.","HUEFS0048416",NA,"2011","Rosanae","47W58'","15S48'",NA,NA,"03",NA,NA,NA,NA,NA
"149","2020-05-08 11:12:29-03","UEFS","HUEFS","48580","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Allem, A.C.","1571","1978","01","30",NA,"Brasil","Distrito Federal","Brazlandia",NA,NA,NA,NA,NA,NA,NA,"HUEFS0048580",NA,"2011","Rosanae",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"150","2020-05-08 11:12:29-03","UEFS","HUEFS","48083","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Walter, B.M.T.","3739","1997","03","26",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-84.016667","-15.916667","1060","1060",NA,"Ärea alterada próxima à cabeceira da Mata de Galeria do Açudinho.","HUEFS0048083",NA,"2011","Rosanae","84W1'","15S55'",NA,NA,"03",NA,NA,NA,NA,NA
"151","2020-05-08 11:12:29-03","UEFS","HUEFS","19641","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Hatschbach, G.","56208","1992","01","17",NA,"Brasil","Goiás","Ipameri",NA,"-48.1596984863281","-17.7219009399414","700","700",NA,NA,"HUEFS0019641",NA,"2011","Rosanae",NA,NA,"102542","auto","03",NA,NA,NA,NA,NA
"152","2020-05-08 11:12:29-03","UEFS","HUEFS","107134","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Eriosema","glaziovii","Eriosema glaziovii","Harms","A.P.Fortuna-Perez","Paiva, V.F.","215","2004","03","12",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília. Centro Oeste.","-47.9296989440918","-15.7797002792358","1135","1135",NA,"Campo sujo.","HUEFS0107134",NA,"2011","Rosanae",NA,NA,"70570","auto","03",NA,NA,NA,NA,NA
