"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"536","2019-08-16 08:39:26-03","UTFPR","HCF","13400","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","R.R. Völtz","R.R. Völtz","110","2012","03","08","Brasil","PR","Colombo","Roseira","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"2012","03","08","árvore 7 m alt.; flores com estames vistosos, alvos. Crescendo junto a floresta secundária (capoeira).",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"537","2019-08-16 08:39:26-03","UTFPR","HCF","2548","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","M.G. Caxambu","R.A. Furtado",NA,"2005","04","24","Brasil","PR","Goioerê","Fazenda Experimental da COAGEL","-53.0275001525879","-24.184700012207",NA,NA,NA,NA,NA,NA,"2012","08","31","Árvore de médio porte com flores brancas em inflorescências terminais.",NA,NA,NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA,NA
"538","2019-08-16 08:39:26-03","UTFPR","HCF","13408","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"A.C. Nogueira","6","1997","04","04","Brasil","PR","Morretes","Estrada Graciosa PR-410","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore comum em florestas secundária, fase inicial e intermediaria, fl. brancas.",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"539","2019-08-16 08:39:26-03","UTFPR","HCF","12345","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","M. Selusniaki","E.D. Lozano","819",NA,NA,NA,"Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"coletada em XII/2011. Árvore, 8 m, flores alvas, frutos maduros castanhos (Resgate de Flora UHE Mauá).",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"540","2019-08-16 08:39:26-03","UTFPR","HCF","2448","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","M.G. Caxambu","A.R. Silva",NA,"2005","05","12","Brasil","PR","Peabiru","Estrada Peabiru à Quinta do Sol","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,NA,NA,"2012","08","31","Árvore heliófita, em ambiente ripário, folhas alternas pinadas, com flores em inflorescências terminais.",NA,NA,NA,NA,"21732","auto",NA,NA,NA,NA,NA,NA,NA
"541","2019-08-16 08:39:26-03","UTFPR","HCF","15327","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","R.R. Völtz","G. Tiepolo","207","1994","06","11","Brasil","PR","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"900","900",NA,NA,"2013","10","04","arbusto 1,5 m em capoeira. Flores brancas.",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"542","2020-06-29 09:30:26-03","UFRRJ","RBR","46421","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"T.C. Alves","36","2019","04","29","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos. PARNASO","-43.012222","-22.447222","43º0'44''W","22º26'50''S","1417","1417","RBR00046421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-06-29 09:30:40-03","UFRRJ","RBR","25602","S","Plantae","Leguminosae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"P. Germano-Filho","116","1995","08","23","Brasil","Rio de Janeiro","Nova Iguaçu","Vertente oeste da serra.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00025602","RBR00025602",NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"544","2013-04-01 09:17:55-03","IPT","BCTW","1589","S","Plantae",NA,"Inga","sessilis","Inga sessilis","(Vell.) Martius",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"545","2013-04-01 09:17:55-03","IPT","BCTW","4434","S","Plantae",NA,"Inga","sessilis","Inga sessilis","Benth.","Moyses Kuhlmann",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"546","2013-04-01 09:17:55-03","IPT","BCTW","4106","S","Plantae",NA,"Inga","sessilis","Inga sessilis","(Vell.) Martius","IPT",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"547","2013-04-01 09:17:55-03","IPT","BCTW","6049","S","Plantae",NA,"Inga","sessilis","Inga sessilis","Benth.","IPT",NA,NA,NA,NA,NA,"Brasil","Rio de janeiro",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"548","2013-04-01 09:17:55-03","IPT","BCTW","8727","S","Plantae",NA,"Inga","sessilis","Inga sessilis","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"549","2021-03-21 19:35:26-03","UFC","EAC","5328","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Marth.",NA,"Matos, J.R.","s.n.","1961","09","12","Brasil","São Paulo","Salesópolis","Estação Biológica de Baraceia.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"EAC0005328","EAC0005328",NA,NA,NA,"Árvore pequena.; Mata secundária","Dicotyledon",NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"550","2021-02-11 16:53:06-03","UFSM","SMDB","15","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Záchia, R.A","Rambo, B","s.n.","1932","10","17","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SMDB000015",NA,"2014","07","09",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"551","2019-11-25 12:11:58-03","UFSM","SMDB","18596","S","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Figueira, M","Figueira, M; Schindler, B.; Lerner, L","324","2015","06","04","Brasil","Rio Grande do Sul","Teutônia","estrada para Lagoa da Harmonia","-51.805833","-29.393333","-51.805833","-29.393333",NA,NA,"SMDB018596",NA,"2015","06","04","Árvore, ocasional, beira de estrada rural, tronco cilíndrico, lenticelado, frutos em abundância, negros; Floresta Estacional Subtropical do Domínio Atlântico com elementos florísticos da Mata de Araucária (foram observados por imagem de satélite pequ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-12-21 16:26:45-03","MBM","MBM","75941","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","45162",NA,NA,NA,"Brazil","Espírito Santo","Ibatiba","Rod. BR-262","-41.5106010437012","-20.2339000701904",NA,NA,NA,NA,"MBM075941","MBM075941",NA,NA,NA,NA,NA,NA,"Southern America",NA,"18895","auto",NA,NA,NA,NA,NA,NA,NA
"553","2020-12-21 16:26:45-03","MBM","MBM","44259","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Ribas, O.S.","Hatschbach, G.; Curial, O.; Curial, O.","705","1947","04","25","Brazil","Paraná","Bocaiúva do Sul","Campinhos","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM044259","MBM044259",NA,NA,NA,NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"554","2020-12-21 16:26:45-03","MBM","MBM","4533","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Hatschbach, G.","16818","1967","08","02","Brazil","Paraná","Campina Grande do Sul","Sítio Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM004533","MBM004533","1968","01",NA,"Arvoreta 6m, estames alvos, mata secundária",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"555","2020-12-21 16:26:45-03","MBM","MBM","388914","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Nardin, E.C.","Pazio, D.D.","s.n.","2011","04","02","Brazil","Paraná","Cândido de Abreu","arredores","-51.3333015441895","-24.5669002532959",NA,NA,NA,NA,"MBM388914","MBM388914","2012",NA,NA,"Árvore de 6m. Flores alvas.",NA,NA,"Southern America",NA,"55411","auto",NA,NA,NA,NA,NA,NA,NA
"556","2020-12-21 16:26:45-03","MBM","MBM","220206","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dombrowski, L.T.","Dombrowski, L.T.","12738",NA,NA,NA,"Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM220206",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"557","2020-12-21 16:26:45-03","MBM","MBM","9228","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","2538","1966","09","27","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM009228","MBM009228",NA,NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"558","2020-12-21 16:26:45-03","MBM","MBM","388150","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Bonaldi, R.A.","Bonaldi, R.A.","570","2012","10","14","Brazil","Paraná","Pontal do Paraná","Shangri-lá","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"MBM388150","MBM388150","2013","08","06","Árvore, 6m de altura, flor branca.; Restinga.",NA,NA,"Southern America",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"559","2020-12-21 16:26:45-03","MBM","MBM","73251","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Kummrow, R.","1661",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM073251","MBM073251",NA,NA,NA,NA,NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA
"560","2020-12-21 16:26:45-03","MBM","MBM","75942","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Oliveira, P.I.","540",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM075942","MBM075942",NA,NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"561","2020-12-21 16:26:45-03","MBM","MBM","110367","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lewis, G.P.","Carvalho, A.M. de; et al.; et al.","2349",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM110367","MBM110367",NA,NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"562","2020-12-21 16:26:45-03","MBM","MBM","407661","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Morales, M.","Grizzon, M.","131","2013","01","03","Brazil","Rio Grande do Sul","São Marcos","Morro Santana","-51.0680999755859","-28.9710998535156",NA,NA,"696","696","MBM407661","MBM407661","2013",NA,NA,"Em orla da mata.",NA,NA,"Southern America",NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA
"563","2020-12-21 16:26:45-03","MBM","MBM","130662","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Falkenberg, D.B.","Falkenberg, D.B.","4692",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","Lajeado Alto","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM130662","MBM130662",NA,NA,NA,NA,NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"564","2020-12-21 16:26:45-03","MBM","MBM","3034","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Burkart, A.","Reitz, R.; Klein, R.M.; Klein, R.M.","3161",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM003034","MBM003034",NA,NA,NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:26:45-03","MBM","MBM","144780","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Silva, A.F.; et al.; et al.","1225",NA,NA,NA,"Brazil","São Paulo","São José dos Campos","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"MBM144780","MBM144780",NA,NA,NA,NA,NA,NA,"Southern America",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:26:45-03","MBM","MBM","145407","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Esteves, R.; et al.","Aguiar, O.T.","372",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"MBM145407","MBM145407",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:26:45-03","MBM","MBM","14931","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","5662","1967","07","16","Brazil",NA,NA,"Santos - Curitiba",NA,NA,NA,NA,NA,NA,"MBM014931","MBM014931",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:26:45-03","MBM","MBM","220203","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cowan, R.S.","Hertel, R.","s.n.",NA,NA,NA,"Brazil","Paraná",NA,"Norte",NA,NA,NA,NA,NA,NA,"MBM220203",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:26:45-03","MBM","MBM","385336","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Bochorny, T.; Engels, M.E.","Engels, M.E.","1569","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800","MBM385336","MBM385336","2013","10","02","Arbórea.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:26:45-03","MBM","MBM","385568","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Adenesky-Filho, E.","Adenesky-Filho, E.","s.n.",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385568","MBM385568",NA,NA,NA,"Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-21 16:26:45-03","MBM","MBM","385574","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Selusniaki, M.","Adenesky-Filho, E.","s.n.",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385574","MBM385574",NA,NA,NA,"Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:26:45-03","MBM","MBM","385619","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Selusniaki, M.","Adenesky-Filho, E.","s.n.",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385619","MBM385619",NA,NA,NA,"Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:26:45-03","MBM","MBM","386343","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Brotto, M.L.","Brotto, M.L.; Picoli, A.; Martinazzo, G.M.; Picoli, A.; Martinazzo, G.M.","1424","2013","11","16","Brazil","Paraná","Guaraqueçaba","PARNA do Superagui, Barra do Superagui","-48.228675","-25.462289","-48.228675","-25.462289","5","5","MBM386343","MBM386343","2013","11","28","Árvore de 4,5m; estames alvos.; Formação Pioneira com Influência Marinha (restinga).",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-12-21 16:26:45-03","MBM","MBM","386343","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Brotto, M.L.","Brotto, M.L.; Picoli, A.; Martinazzo, G.M.; Picoli, A.; Martinazzo, G.M.","1424","2013","11","16","Brazil","Paraná","Guaraqueçaba","PARNA do Superagui, Barra do Superagui","-48.228675","-25.462289","-48.228675","-25.462289","5","5","MBM386343","MBM386343","2013","11","28","Árvore de 4,5m; estames alvos.; Formação Pioneira com Influência Marinha (restinga).",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-21 16:26:45-03","MBM","MBM","387319","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Ariati, C.","Ariati, V.","655","2012","10","04","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM387319","MBM387319",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-21 16:26:45-03","MBM","MBM","398203","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Bonadeu, F.","Hottz, D.; Cordeiro, E.A.S.; Nascimento, L.S.; Ferreira, M.A.; Cordeiro, E.A.S.; Nascimento, L.S.; Ferreira, M.A.","298","2013","12","12","Brazil","Rio de Janeiro","Bom Jardim","Pedra de Santa Tereza, Divisa com Duas Barras próximo a localidade Sítio Panorama. Conglomerado 172-4-10-22. Proj.: Inventário Florestal Nacional","-42.480456","-22.14015","-42.480456","-22.14015","1158","1158","MBM398203","MBM398203","2014","09","17","Árvore. Estames brancos.; Floresta Ombrófila Densa Montana, transição com Altomontana, em afloramento rochoso. Sub-bosque repleto de Pteridium sp.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:26:45-03","MBM","MBM","399640","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cordeiro, J.","Siqueira, E.L.","912","2013","10","19","Brazil","Minas Gerais","Divisópolis","Sítio do Seu Tozinho","-40.961","-15.726222","-40.961","-15.726222","780","780","MBM399640","MBM399640","2015",NA,NA,"Árvore ca. 6m, heliófito. Capítulos alvos.; Relevo: suave-ondulado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:26:45-03","MBM","MBM","399641","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Cordeiro, J.","Caxambu, M.G.","4762","2013","08","16","Brazil","Minas Gerais","São José da Barra","Fazenda Bugio","-46.2535","-20.813611","-46.2535","-20.813611","812","812","MBM399641","MBM399641","2015",NA,NA,"Árvore ca. 6m, ripária. Flores alvas.; Relevo: ondulado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:26:45-03","MBM","MBM","404871","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Gaui, T.D.","Gaui, T.D.","336","2015","09","15","Brazil","Rio de Janeiro","Teresópolis","Parque Estadual dos Três Picos, Conglomerado 32-1-2-5","-42.75","-22.32","-42.75","-22.32","1700","1700","MBM404871","MBM404871","2015","09","17","Árvore com 1 m de altura, base dilatada, casca interna avermelhada e externa marrom, fina, lisa. Fruto maduro com 10 cm, formato de ferradura, internamente e externamente marrom, seco.; Floresta Ombrófila Densa, solo raso, com aflora",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-21 16:26:45-03","MBM","MBM","407601","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Brotto, M.L.","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2391","2017","01","30","Brazil","Paraná","Piraquara","Recreio da Serra","-49.013056","-25.456111","-49.013056","-25.456111","1020","1020","MBM407601","MBM407601","2017","02","14","Árvore com 5 m de altura, frutos maduros de cor castanho-escuro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-21 16:26:45-03","MBM","MBM","421423","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Felitto, G.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","01","Brazil","Minas Gerais","Santa Cruz do Escalvado","Rio Piranga","-42.9125","-20.275556","-42.9125","-20.275556","348","348","MBM421423",NA,NA,NA,NA,"Reófita",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-12-21 16:26:45-03","MBM","MBM","9227","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lindeman, J.","Lindeman, J.; et al.; et al.","989",NA,NA,NA,"Brazil","Paraná",NA,"10km SE de Mauá",NA,NA,NA,NA,NA,NA,"MBM009227","MBM009227",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-12-21 16:26:45-03","MBM","MBM","9257","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Lindeman, J.","Lindeman, J.; et al.; et al.","387",NA,NA,NA,"Brazil","Paraná",NA,"Serra do Mar",NA,NA,NA,NA,NA,NA,"MBM009257","MBM009257",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-12-21 16:26:45-03","MBM","MBM","408617","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Rosa, P.O.; Hattori, E.K.O.; Hattori, E.K.O.","147","2006","07","11","Brazil","Minas Gerais","Araguari",NA,"-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"MBM408617","MBM408617",NA,NA,NA,"Árvore, ca. de 10m. Frutos imaturos verdes.; Mata decídua, borda",NA,NA,"Southern America",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"585","2020-12-21 16:26:45-03","MBM","MBM","408619","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.",NA,"Siqueira, A.S.","s.n.","2005","05","05","Brazil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"MBM408619","MBM408619",NA,NA,NA,"Árvore, ca. 7,0m. Cálice e corola esverdeados, estames alvos; Mata ciliar",NA,NA,"Southern America",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"586","2020-12-21 16:26:45-03","MBM","MBM","108304","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Paciornik, E.F.","259",NA,NA,NA,"Brazil","Paraná","Curitiba","Passeio Público","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM108304","MBM108304",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"587","2020-12-21 16:26:45-03","MBM","MBM","283070","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Dias, M.C.","Pavão, O.C.; et al.; et al.","s.n.","1999","11","24","Brazil","Paraná","Curiúva","Próximo a Fazenda São José","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"MBM283070","MBM283070",NA,NA,NA,NA,NA,NA,"Southern America",NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA
"588","2020-12-21 16:26:45-03","MBM","MBM","212719","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Hatschbach, G.","Ziller, S.R.; et al.; et al.","1044",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM212719","MBM212719",NA,NA,NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"589","2020-12-21 16:26:45-03","MBM","MBM","188146","PreservedSpecimen","Plantae","Fabaceae","Inga","sessilis","Inga sessilis","(Vell.) Mart.","Ribas, O.S.","Ziller, S.R.","897","1995","10","13","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM188146","MBM188146",NA,NA,NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
