"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00943196","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"F. Chagas e Silva","378","1981","02","21","Brazil","Distrito Federal","Brasília","Reserva Ecológica do Roncador. Mata inundada entre o Guará e Setor de Industria.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943196","NY00943196_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","632143","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley","H53354","1992","03","27","Brazil","Bahia","Abaíra","Campo de Ouro Fino","-41.9","-13.25",NA,NA,"1600","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632143","NY00632143_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","376072","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","H. O. Sleumer",NA,NA,NA,"L. Riedel","20","1822","04",NA,"Brazil","Bahia","Ilhéus","In arenosis ad fl. Itahype inter Ilheos et Castelnovo","-39.2","-14.6333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376072","NY00376072_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2423321","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"G. O. Romão","1645","2006","11","07","Brazil","Paraná","Bocaiuva do Sul","Serra da Bocaina; acesso pela rodovia Governador Jose Richa (BR-476), Km 70-71 na entrada indicada pela placa para a Fazenda Turbay; a 9km da BR em estrada de terra com acesso a Chácara Serra da Bocaina.","-49.02558","-25.05731",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685755' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423321","NY02423321_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00943202","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"W. W. Thomas","5931","1988","02","13","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, hills above Joaquim Felício, along or near road to TV tower.","-44.2","-17.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943202","NY00943202_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2423246","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","G. O. Romão",NA,NA,NA,"G. O. Romão","1789","2006","11","01","Brazil","Santa Catarina","Urubici","Morro da Igreja, entre a 1 degree e a 2 degree portaisa da area militar.","-49.47931","-28.12658",NA,NA,"1822","1822","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685602' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423246","NY02423246_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00943178","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"E. P. Heringer","147","1977","09","28","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Início da mata, picada M-5.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943178","NY00943178_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","632137","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley","H52827","1992","03","24","Brazil","Bahia","Abaíra","Garimpo do Bicota","-41.85","-13.33",NA,NA,"1400","1750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632137","NY00632137_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00943225","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","L. S. K. Gouvea",NA,NA,NA,"H. S. Irwin","8725","1965","09","27","Brazil","Distrito Federal","Brasília","Near Sobradinho","-47.8167","-15.6333",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068231' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943225","NY00943225_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00943197","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","A. C. Smith",NA,NA,NA,"L. B. Smith","6396","1952","04","04","Brazil","Rio de Janeiro",NA,"Distrito Federal. Praia de Sernambetiba (Recreio dos Bandeirantes). Near sea level.","-43.3469","-23.0036",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1066381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943197","NY00943197_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01081455","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.","L. S. Kinoshita-Gouvêa",NA,NA,NA,"A. M. Giulietti","CFCR1266","1981","07","19","Brazil","Bahia",NA,"Estrada Ituaçu-Barra da Estiva. 8km de Barra da Estiva. Morro do Ouro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1226301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081455","NY01081455_01","nervosa","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02707654","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"I. G. Costa","631","2015","05","30","Brazil","Espírito Santo","Presidente Kennedy","Praia das Neves. na restinga, propriedade da Ferrous.","-40.979167","-21.264722",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2991562' target='other'> <mi>dwc_moreinfo</mi></a>","NY02707654","NY02707654_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","376019","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","L. S. K. Gouvea",NA,NA,NA,"M. Weddell",NA,"1844",NA,NA,"Brazil","Rio de Janeiro","Niterói","Restinga de Taipu [=Itaipú?]","-43.1036","-22.8833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376019","NY00376019_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00943190","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. W. Floyd",NA,NA,NA,"H. S. Irwin","20906","1968","02","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 30km N. of Sêrro on road (MG 2) to Diamantina.","-43.65","-18.53",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943190","NY00943190_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","390715","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","J. W. Floyd",NA,NA,NA,"J. R. Pirani","1374","1985","11","20","Brazil","São Paulo","Campos do Jordao","Campos do Jordao. Parque Estadual. Caminho para Sao Jose dos Alpes","-45.59","-22.73",NA,NA,"2000","2000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00390715","NY00390715_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","376053","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","H. O. Sleumer",NA,NA,NA,"R. M. Harley","17106","1974","03","17","Brazil","Bahia",NA,"11km S. of Santa Cruz Cabralia. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland","-39.02","-16.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53928' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376053","NY00376053_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00943232","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","L. S. K. Gouvea",NA,NA,NA,"H. S. Irwin","32241","1971","03","19","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","-47.5167","-13.93593",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943232","NY00943232_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00943224","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","L. S. K. Gouvea",NA,NA,NA,"H. S. Irwin","8680","1965","09","26","Brazil","Distrito Federal","Brasília","Córrego Gama, between Gama and Brasília, near road to Anápolis","-47.8","-15.95",NA,NA,"1175","1175","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1068227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943224","NY00943224_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","376026","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"L. R. Noblick","2910","1983","11","20","Brazil","Bahia",NA,"Estrada entre Andaraí e Mucuge. Comum. Campo rupestre, perto de Mucuge","-41.3","-12.25",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376026","NY00376026_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00943171","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. W. Floyd",NA,NA,NA,"L. V. Costa","1","1987","06","28","Brazil",NA,NA,"Serra da Canastra, nascente do S. Francisco.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943171","NY00943171_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","632133","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"R. M. Harley","H52811","1992","03","24","Brazil","Bahia","Abaíra","Garimpo do Bicota","-41.85","-13.33",NA,NA,"1530","1530","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769475' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632133","NY00632133_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","376004","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"S. A. Mori","11676","1979","04","06","Brazil","Bahia","Santa Cruz Cabrália","Rodovia Porto Segura/Sta. Cruz de Cabralia, a 13 km ao N de Porto Seguro","-39.0131351","-16.3509932",NA,NA,NA,NA,"Foto <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376004","NY00376004_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","376034","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"F. R. Fosberg","43353","1962","10","28","Brazil","São Paulo","Ribeirao Pires","Serra do Moji, 0.5-1 km west of Paranapiacaba, above Santos, Alto da Serra","-46.4097","-23.71",NA,NA,"760","840","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376034","NY00376034_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00943179","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"E. P. Heringer","350","1978","11","21","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Mata seca na picada M-4.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943179","NY00943179_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","10042","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.",NA,NA,NA,NA,"G. Gardner","2909",NA,NA,NA,"Brazil","Piauí",NA,"Prov. Piauhy = Piaui.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=523394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010042","NY00010042_01","nervosa","South America","sheet",NA,"isotype","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","10071","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis nervosa","Meisn.","J. W. Floyd",NA,NA,NA,"L. Riedel","s.n.","1824","06",NA,"Brazil","Minas Gerais",NA,"Serra de S. Joao.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=523395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00010071","NY00010071_01","nervosa","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","777190","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.","S. Dala Rosa",NA,NA,NA,"S. Dala Rosa","32","1999","08","24","Brazil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.9","-25.43",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777190","NY00777190_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","376046","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis pubescens","(Cham. & Schltdl.) Meisn.","J. L. Luteyn",NA,NA,NA,"S. A. Mori","9691","1978","03","18","Brazil","Bahia","Caravelas","Rod. BR 418 a 10.5 km do entrocamento com a BA 001. Folha SE-24 (18-39a)","-39.2958078","-17.6142469",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=53919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376046","NY00376046_01","pubescens","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","376033","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"F. R. Fosberg","43368","1962","11","02","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara. Restinga, east of Barros de Tijuca","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376033","NY00376033_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2423320","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"G. O. Romão","1950","2006","11","12","Brazil","Paraná","Bocaiuva do Sul","Serra da Bocaina; acesso pela rodovia Governador José Richa (BR-476), Km 70-71 na entrada indicada pela placa para a Fazenda Turbay, a 9km da BR em estrada de terra com afloramento rochoso, predomino de arbustos; solo areno-pedregoso seco","-49.02531","-25.05703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685753' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423320","NY02423320_01","brasiliensis","South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","376030","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. W. Floyd",NA,NA,NA,"H. A. Weddell",NA,"1844",NA,NA,"Brazil","Rio de Janeiro","Niterói","Restinga de Taipu [=Itaipú?]","-43.1036","-22.8833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376030","NY00376030_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00943192","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"M. M. Arbo","5075","1991","02","14","Brazil","Minas Gerais",NA,"9-13 km NW de Diamantina, camino a Biribiri, cerca del Rio das Pedras.","-43.6","-18.15",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943192","NY00943192_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00943181","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.",NA,NA,NA,NA,"G. M. Araújo","1723","1997","11","14","Brazil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca. Vereda S.","-48.2769","-18.9186",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943181","NY00943181_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","376041","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"J. G. Saunders","3232","1990","05","01","Brazil","Bahia","Porto Seguro","Santa Cruz de Cabralia on old road to Pto. Seguro","-39.0644","-16.4497",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=769436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376041","NY00376041_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00943193","PreservedSpecimen","Plantae","Ericaceae","Gaylussacia","brasiliensis","Gaylussacia brasiliensis","(Spreng.) Meisn.","J. L. Luteyn",NA,NA,NA,"R. Rodrigues-da Silva","307","1999","04","30","Brazil","Minas Gerais",NA,"Parque Nacional Grande Sertão Veredas; margem de lagoa.","-45.8853","-15.3111",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1065330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00943193","NY00943193_01",NA,"South America","sheet",NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
