X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,locality,minimumElevationInMeters,maximumElevationInMeters,imagecode,recordNumber,infraspecificEpithet,coordinatePrecision,geoFlag,phylum,order,continentOcean,preparationType,class,previousCatalogNumber,typeStatus,relatedCatalogItem,relationshipType,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.5800018310547,-23.3099994659424,"1928",2021-03-04 15:46:48-03,IF,SPSF,"26845",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,NA,NA,NA,NA,F.A.R.D.P.Arzolla,"2000","06","07",Brasil,SP,Mairiporã,-46.5800018310547,-23.3099994659424,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"P.E.Cantareira, Região de Águas Claras",NA,NA,NA,"137",NA,"15840",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,MAIRIPORÃ,"3528502"
-46.6300010681152,-23.5400009155273,"1929",2021-03-04 15:46:48-03,IF,SPSF,"29490",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,V.C.Souza,NA,NA,NA,F.T.Farah & S.Aguiar & T.B.Breier & R.R.Rodrigues & V.C.Souza,"2001","04","13",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutú",NA,NA,NA,"2219",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1930",2021-03-04 15:46:48-03,IF,SPSF,"32948",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,NA,NA,NA,NA,NA,J.B.Baitello,"2004","01","09",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"P.E.Serra do Mar, Núcleo Curucutu",NA,NA,NA,"1672",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1931",2021-03-04 15:46:48-03,IF,SPSF,"04462",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,P.H.Fischer,"1954","11","18",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Santo Amaro,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1932",2021-03-04 15:46:48-03,IF,SPSF,"00093",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,NA,NA,NA,NA,M.Koscinski,"1933","09","01",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,Serra da Cantareira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1933",2021-03-04 15:46:48-03,IF,SPSF,"13388",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,J.A.Pastore,"1990","03","16",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"serra da Cantareira, Pinheirinho",NA,NA,NA,"296",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1934",2021-03-04 15:46:48-03,IF,SPSF,"12650",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,NA,NA,NA,NA,J.B.Baitello,"1988","12","08",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: regiao do Pinheirinho&nf;;",NA,Serra da Cantereira,NA,NA,NA,"281",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1935",2021-03-04 15:46:48-03,IF,SPSF,"12579",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,O.T. Aguiar,"1988","11","21",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: regiao do Pinheirinho&nf;;",NA,Serra da Cantereira,NA,NA,NA,"268",NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1936",2021-03-04 15:46:48-03,IF,SPSF,"08371",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,D.E. Bretas,"1984","01","31",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Serra da Cantereira,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1937",2021-03-04 15:46:48-03,IF,SPSF,"01298",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,Saint-Hilaire,NA,NA,NA,NA,D.Bento Pickel,NA,NA,NA,Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Vila Amália,NA,NA,NA,NA,NA,"53584",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.9199981689453,-24.3799991607666,"1938",2021-03-04 15:46:48-03,IF,SPSF,"08821",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,A.C.Dias,"1984","11","13",Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Parque Estadual Carlos Botelho,NA,NA,NA,"18",NA,"34059",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"1939",2021-03-04 15:46:48-03,IF,SPSF,"18044",PreservedSpecimen,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,(A.St.- Hil.),NA,NA,NA,NA,A.C.Dias & R.O.Pinto,"1994","04","04",Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Parque Estadual Carlos Botelho,NA,NA,NA,"522",NA,"34059",auto,Magnoliophyta,Solanales,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.7,-23.583333,"1949",2017-09-11 17:14:07-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S",NA,NA,NA,"Burchell, WJ","1827","03","10",Brazil,São Paulo,São Paulo,-46.7,-23.583333,"-46.7","-23.583333",NA,NA,"IBB/Morumbi, Morumbi, near the house.",NA,NA,NA,"4475",NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.9900016784668,-24.3199996948242,"1997",2021-02-08 12:45:57-03,UFRGS,ICN,"111547",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A. St.-Hil.,"Stehmann, JR",NA,NA,NA,"Sobral, M; et al.","1993","10",NA,Brasil,SP,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,"Arvoreta de flores brancas; Interior de mata na Grajaúna",ICN00037628,Estação Ecológica da Juréia,NA,NA,NA,"7601",NA,"21922",auto,Dicotyledon,NA,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.560001373291,-23.6900005340576,"2106",2020-02-06 10:42:07-03,IBt,SP,"271776",S,Plantae,Solanaceae,Solanum,inaequale,Solanum inaequale,Vell.,"Moreira, BA","1996","08",NA,"Ferreira, S","1990","06","06",Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,SP116474,"Parque Caminhos do Mar, Estrada do Mirante, Portão 40",NA,NA,SP116474,s.n.,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-45.866667,-23.633333,"2107",2020-03-12 10:23:55-03,IBt,SP,"197528",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Semir, J; Stehmann, JR","1996","09",NA,"Custodio Filho, A","1984","04","06",Brasil,São Paulo,Biritiba-Mirim,-45.866667,-23.633333,"-45.866667","-23.633333",NA,SP117065,Estação Biológica de Boracéia,"890","950",SP117065,"2361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.727778,-23.896111,"2111",2019-11-21 10:19:34-03,IBt,SP,"303755",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013","11",NA,"Garcia, RJF; Ferreira, GMP; Neves, LF; Silva, DCG","1995","02","14",Brasil,São Paulo,São Paulo,-46.727778,-23.896111,"-46.727778","-23.896111",NA,NA,"Parelheiros. Sítio a esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac, a direita da casa do sítio",NA,NA,NA,"555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.727778,-23.896111,"2112",2019-11-21 10:19:34-03,IBt,SP,"303757",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013","11",NA,"Godoy, SAP; Pereira, DL; Hoch, AM","1995","02","14",Brasil,São Paulo,São Paulo,-46.727778,-23.896111,"-46.727778","-23.896111",NA,NA,"Parelheiros. Sítio a esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac, a esquerda da casa do sítio",NA,NA,NA,"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.303867,-23.772044,"2122",2019-11-21 10:19:34-03,IBt,SP,"429351",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Santos Neta, AC; Búgola Silva, F; Almeida Scabbia, RJ; Santos, MA","2008","01","22",Brasil,São Paulo,Santo André,-46.303867,-23.772044,"-46.303867","-23.772044",NA,NA,"Paranapiacaba, Trilha dos Jipeiros",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.407083,-23.792222,"2123",2019-11-21 10:19:34-03,IBt,SP,"429551",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Almeida Scabbia, RJ; Oliveira, TR; Búgola Silva, F; Santos, LC","2007","12","18",Brasil,São Paulo,Santo André,-46.407083,-23.792222,"-46.407083","-23.792222",NA,NA,"Subprefeitura de Paranapiacaba e Parque Andreense, estrada do gasoduto",NA,NA,NA,"5260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.297311,-23.769289,"2124",2019-11-21 10:19:34-03,IBt,SP,"429568",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","2008","04","24",Brasil,São Paulo,Santo André,-46.297311,-23.769289,"-46.297311","-23.769289",NA,NA,"Paranapiacaba, trilha da Pontinha",NA,NA,NA,"8133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.294042,-23.773886,"2125",2019-11-21 10:19:34-03,IBt,SP,"429753",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","2008","08","28",Brasil,São Paulo,Santo André,-46.294042,-23.773886,"-46.294042","-23.773886",NA,NA,"Paranapiacaba, Estrada do Taquaruçu",NA,NA,NA,"8307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.61515,-23.642531,"2126",2020-03-12 10:23:55-03,IBt,SP,"454734",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Aragaki, S",NA,NA,NA,"Kondrat, H","2013","12","21",Brasil,São Paulo,São Paulo,-46.61515,-23.642531,"-46.61515","-23.642531",NA,NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Avenida do Cursino, parcela 8","826","826",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.702889,-23.440069,"2127",2019-11-21 10:19:34-03,IBt,SP,"488378",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Almeida Scabbia, RJ","2012","11","23","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Zandoná, L","2012","11","23",Brasil,São Paulo,São Paulo,-46.702889,-23.440069,"-46.702889","-23.440069",NA,NA,"Borda de mata, entre o Sítio São José e o Sítio dos Crentes","863","863",NA,"841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.6699981689453,-23.2800006866455,"2148",2019-11-21 10:19:34-03,IBt,SP,"15282",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,NA,NA,NA,NA,"Loefgren, A","1887","12","21",Brasil,São Paulo,Boituva,-47.6699981689453,-23.2800006866455,NA,NA,"Arbusto alto, fl. alba.",SP008643,"Campo, linha Sorocabana.",NA,NA,SP008643,CGG498,NA,"12811",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOITUVA,"3507001"
-46.9099998474121,-23.6000003814697,"2163",2020-03-12 10:23:55-03,IBt,SP,"344652",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","2019","09","10","Catharino, ELM","2000","06","15",Brasil,São Paulo,Cotia,-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,"Reserva Florestal do Morro Grande. Estrada de acesso ao Reservatório Pedro Beicht, área de amostragem C (Biota)",NA,NA,NA,"2284",NA,"23869",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-47.2200012207031,-23.6499996185303,"2166",2020-03-12 10:23:55-03,IBt,SP,"314403",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Mentz, LA","2000","02","02","Yano, T; Yano, O","1996","10","20",Brasil,São Paulo,Ibiúna,-47.2200012207031,-23.6499996185303,NA,NA,NA,NA,"Bairro Morro Grande, Sítio SKY, km 63 da SP-250, cerca de 8 km à esquerda",NA,NA,NA,s.n.,NA,"43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.8800010681152,-23.1800003051758,"2173",2019-11-21 10:19:34-03,IBt,SP,"303759",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013","11",NA,"Bernacci, LC; Torres, RB; Maglio, CAFP; Camargo, O","1994","04","12",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,Estação Ecológica de Jundiaí,NA,NA,NA,"13",NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.1883010864258,-23.5228004455566,"2174",2020-03-12 10:23:55-03,IBt,SP,"347340",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","2005","04","27","Tomasulo, PLB; et al.","1990","10","07",Brasil,São Paulo,Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,SP117063,Parque Municipal da Serra do Itapety,NA,NA,SP117063,"116",NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.9900016784668,-24.3199996948242,"2176",2019-11-21 10:19:34-03,IBt,SP,"15285",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,NA,NA,NA,NA,"Loefgren, A; Edwall, G","1891","10","26",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,"Árvore regular elegante, muito florífera, fl. alba.",SP008641,"Cultivado, beira mar.",NA,NA,SP008641,CGG1585,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.5299987792969,-23.6599998474121,"2177",2019-11-21 10:19:34-03,IBt,SP,"1067",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Schwebel, E","1919","10",NA,Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,Alto da Serra,NA,NA,NA,"131",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2178",2020-01-30 09:33:30-03,IBt,SP,"3669",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Hoehne, FC","1920","02","06",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,SP117077,Alto da Serra,NA,NA,SP117077,s.n.,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2179",2019-11-21 10:19:34-03,IBt,SP,"303764",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013","11",NA,"Mariano Neto, E; Sugiyama, M; Gogoy, JRL","1996","01","29",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,Campo Grande. Próximoa a reserva de Paranapiacaba,NA,NA,NA,"25",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2180",2020-03-12 10:23:55-03,IBt,SP,"254056",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","2000","02","04","Chiea, SC","1991","04","04",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"E.B. do Alto da Serra de Paranapiacaba, Paranapiacaba",NA,NA,NA,"613",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2181",2019-11-21 10:19:34-03,IBt,SP,"212649",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Kirizawa, M; Lopes, EA","1986","09","18",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"E.B. do Alto da Serra de Paranapiacaba, Picada 1",NA,NA,NA,"1747",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2182",2020-01-30 09:33:30-03,IBt,SP,"300315",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Kirizawa, M; Lopes, EA","1996","10","15",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,SP117078,"E.B. do Alto da Serra de Paranapiacaba, Picada 2",NA,NA,SP117078,"3317",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2183",2019-11-21 10:19:34-03,IBt,SP,"429587",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013",NA,NA,"Santos, A; Almeida Scabbia, RJ; Yang, AMK; Costa, PO","2008","09","11",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Parque Andreense, Rua Pombo Correio",NA,NA,NA,"55",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2184",2020-03-12 10:23:55-03,IBt,SP,"364531",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Simão Bianchini, R","2003","08","22","Simão Bianchini, R; et al.","2003","05","22",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,"Parque das Águas. Paranapiacaba, trilha das Hortências",NA,NA,NA,"1522",NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"2185",2020-03-12 10:23:55-03,IBt,SP,"270845",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,NA,NA,NA,NA,"Ferreira, S","1991","04","06",Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Parque Caminhos do Mar, Calçada do Lorena, Setor A",NA,NA,NA,s.n.,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"2186",2019-11-21 10:19:34-03,IBt,SP,"244334",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,NA,NA,NA,NA,"Kirizawa, M; Chiea, SAC","1990","06","06",Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Parque Caminhos do Mar, Campo próximo à sede",NA,NA,NA,"2361",NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.560001373291,-23.6900005340576,"2187",2020-03-12 10:23:55-03,IBt,SP,"299819",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Almeida Scabbia, RJ","2009","04","03","Silva, EL","1996","05","28",Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,"Parque Caminhos do Mar, Trilha Lateral do Pouso de Paranapiacaba",NA,NA,NA,"136",NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"2189",2020-03-12 10:23:55-03,IBt,SP,"2853",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Semir, J; Stehmann, JR","1996","09",NA,"Gomes, S","1919","10","02",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2190",2019-11-21 10:19:34-03,IBt,SP,"303763",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Knapp, S","2013","11",NA,"Garcia, RJF; Neves, LE; Dias, DL","1996","01","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Distrito de Marsilac. Sítio na estrada para Marsilac,NA,NA,NA,"768",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2191",2020-03-12 10:23:55-03,IBt,SP,"336990",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Mentz, LA","2000","02","04","Cordeiro, I","1994","09",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Interlagos, SESC",NA,NA,NA,"1638",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2192",2020-03-12 10:23:55-03,IBt,SP,"65856",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Semir, J; Stehmann, JR","1996","09",NA,"Hodgson, A","1960","09","15",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Jardim Botânico,NA,NA,NA,"10",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2193",2019-11-21 10:19:34-03,IBt,SP,"425814",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Stehmann, JR","2010","09","26","Shirasuna, RT; Lima, LR; Lousada, R","2007","09","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,"384",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2194",2020-03-12 10:23:55-03,IBt,SP,"28274",S,Plantae,Solanaceae,Solanum,pseudoquina,Solanum pseudoquina,A.St.-Hil.,"Semir, J; Stehmann, JR","1996","09",NA,"Hoehne, FC","1931","09","23",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Parque do Estado e Jardim Botânico,NA,NA,NA,s.n.,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
