X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,fieldNumber,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-45.8800010681152,-23.1700000762939,"865",2019-11-21 10:17:47-03,IBt,SP,"78713",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Mimura, I","121","1961","11","24",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata ca. 9,0 km SSE em linha reta da praça principal de São José dos Campos, cerrado aberto",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,"660","660",São José dos Campos,"39297",auto,"1977",NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"866",2019-11-21 10:17:47-03,IBt,SP,"120153",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Oliveira, JA","Mimura, I","602","1967","11","22",NA,Brasil,São Paulo,"Uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata, parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW ao longo da Rodovia Presidente Dutra da saída para São José dos Campos, cerrado qu",NA,NA,NA,NA,-45.8800010681152,-23.1700000762939,"100","500",São José dos Campos,"39297",auto,"2018",NA,NA,"12","11",NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.6300010681152,-23.5400009155273,"867",2019-11-21 10:17:47-03,IBt,SP,"105627",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Sendulsky, T","391","1966","10",NA,NA,Brasil,São Paulo,"10 km W of center of city, in grounds of the Cidade Universitária",NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"868",2019-11-21 10:17:47-03,IBt,SP,"25181",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Hochn, M",s.n.,"1918","10","24",NA,Brasil,São Paulo,Bairro Ipiranga,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"869",2019-11-21 10:17:47-03,IBt,SP,"11699",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Luederwaldt, H",s.n.,"1907","05","25",NA,Brasil,São Paulo,Bairro Ipiranga,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"870",2019-11-21 10:17:47-03,IBt,SP,"31029",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Hoehne, FC",s.n.,"1933","10","13",NA,Brasil,São Paulo,Bairro Jabaquara,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"871",2019-11-21 10:17:47-03,IBt,SP,"185587",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Pickel, B","4466","1939","12","17",NA,Brasil,São Paulo,Bosque,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"872",2019-11-21 10:17:47-03,IBt,SP,"42223",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Pickel, B","4466","1939","12","17",NA,Brasil,São Paulo,Bosque,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"873",2019-11-21 10:17:47-03,IBt,SP,"7535",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Brade, AC",s.n.,"1911","11",NA,NA,Brasil,São Paulo,Bosque da Saúde,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"874",2019-11-21 10:17:47-03,IBt,SP,"722",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, FC",s.n.,"1917","10","16",NA,Brasil,São Paulo,Butantã,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"875",2019-11-21 10:17:47-03,IBt,SP,2559B,S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, FC",s.n.,"1918","10","28",NA,Brasil,São Paulo,"Butantã, Rio Pequeno",NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"876",2019-11-21 10:17:47-03,IBt,SP,"42076",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Kirkbride Jr, JH","Kiehl, J",s.n.,"1938","11","21",NA,Brasil,São Paulo,Cascata,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"877",2019-11-21 10:17:47-03,IBt,SP,"4144",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, FC",s.n.,"1918","10","19",NA,Brasil,São Paulo,Ipiranga,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"878",2019-11-21 10:17:47-03,IBt,SP,"52239",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Handro, O","224","1951","01","23",NA,Brasil,São Paulo,Jabaquara,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"879",2019-11-21 10:17:47-03,IBt,SP,"29590",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hauff, I","1","1932","04","20",NA,Brasil,São Paulo,"Jabaquara, Rua Castro Alves, 1",NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"880",2019-11-21 10:17:47-03,IBt,SP,"143084",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, W",s.n.,"1944","11","02",NA,Brasil,São Paulo,Parque do Estado,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"881",2019-11-21 10:17:47-03,IBt,SP,"28541",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, FC",s.n.,"1931","11","27",NA,Brasil,São Paulo,Parque do Estado,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"882",2019-11-21 10:17:47-03,IBt,SP,"49531",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hashimoto, G","438","1939","05","14",NA,Brasil,São Paulo,Parque Jabaquara,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"883",2019-11-21 10:17:47-03,IBt,SP,"50305",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Kirkbride Jr, JH","Handro, O",s.n.,"1943","12","04",NA,Brasil,São Paulo,Parque Jabaquara,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"1977",NA,NA,"04","25",NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"884",2019-11-21 10:17:47-03,IBt,SP,"7536",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,angustifolia,Declieuxia cordigera angustifolia,Müll.Arg.,"Jung Mendaçolli, SL","Hoehne, FC",s.n.,"1921","02","01",NA,Brasil,São Paulo,Vila Ema,NA,NA,NA,NA,-46.6300010681152,-23.5400009155273,NA,NA,São Paulo,"53584",auto,"2006",NA,NA,"10","29",NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"885",2019-11-21 10:17:47-03,IBt,SP,"64970",S,Plantae,NA,NA,Rubiaceae,Declieuxia,cordigera,cordigera,Declieuxia cordigera cordigera,Mart. & Zucc. ex Schult. & Schult.f.,"Kirkbride Jr, JH","Campos, SM","79","1959","11","20",NA,Brasil,São Paulo,5-6 km Oeste da cidade de Sorocaba,NA,NA,NA,NA,-47.4500007629395,-23.5,NA,NA,Sorocaba,"17154",auto,"1975",NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
